 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,H9,H9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,H12,H12,H13,H13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,H17,H17,H18,H18,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,H26,H26,H27,H27,S28,S28,S28,S28,S28,S28,S28,S28,S28,S28,S28,S28,S28,S28,S28,S28,S28,S28,H29,H29,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,H33,H33
1N1S,N1,0.0,0.023588234608196146,0.00159055415075815,0.0003823362864237012,8.38990634972614e-05,6.420800336415233e-05,0.0024798680640747417,0.0013156398612730325,0.00020372730459450317,6.887927975397778e-05,5.5628133585977624e-05,1.0063669140830678e-05,2.2018607953672165e-05,3.885653513335807e-05,0.007987911320894492,0.0013699826195117115,0.007908209838745961,0.0013231093839779495,0.001153102468905709,0.0020609868581940027,1.4217365686963745e-05,0.007266453389395133,0.0020580535858685245,0.0006187341149721526,3.066653721162105e-05,0.0006195647510869318,0.00020555720705295322,0.00020026173087689392,0.00012294580142771516,1.1964751345544533e-05,0.00030535255158772867,0.000446761184218436,0.00019086048336736106,1.6864967687046928e-05,2.9347181498579067e-05,0.00018579979334476526,4.3002825118154675e-05,0.00024571330907630085,3.505800681535831e-06,3.9033356769024863e-07,9.128280414882894e-06,0.0002164410214804402,1.0058274963808955e-05,1.1708383004488399e-05,1.8472398728347494e-05,2.2185512605910063e-06,7.657727373802659e-05,5.1336079957553515e-06,5.66477253258757e-05,2.1859172938398785e-07,9.018552560163817e-06,7.57472894958866e-05,4.994097620514282e-05,9.705884375921237e-05,1.157487997427431e-05,2.396966007234269e-06,7.305119221312495e-05,2.2697577314323425e-05,1.2286013060913703e-05,3.2865276091420537e-06,2.8473801818307276e-06,4.58086941351743e-07,5.31793442959394e-06,6.955294212240837e-07,4.493277034689491e-05,0.00020802735365821334,1.4570586053697099e-05,7.029513331202608e-06,1.05711221488336e-05,3.8764786935985285e-05,7.068517362540661e-07,0.00010897257569641994,7.275641312309844e-06,1.4409898016820577e-05,7.324994366619819e-08,1.6646797437180894e-05,6.882757306314602e-06,5.670635589982709e-07,2.0863660217806945e-06,2.2869389409985175e-08,2.6795975522353466e-06,1.3875252648648528e-06,6.117996884658083e-07,1.4290361174396082e-06,1.2192079288375623e-06,4.607492165575877e-10,1.2960937515904547e-05,1.218036354000418e-07,4.537651759062289e-07,9.536339684590445e-07,3.6771701161786297e-06,6.3460292447636846e-06,7.889808291139389e-07,1.4420137837145575e-06,2.841150163801487e-06,6.185718604001522e-12,3.7755012500806373e-06,5.201056048897978e-07,5.686543839977798e-08,4.3946186720211777e-07,1.1917054387883264e-06,9.281887029533031e-07,6.843058941718994e-08,3.328337605523757e-11,9.515525090098009e-07,1.3184043894609587e-05,3.340063114976033e-09,6.483093704101606e-07,9.074434410005772e-07,3.259250571652217e-06,4.86055174553357e-07,1.8764910194146722e-05,1.5840651430565345e-06,4.6415835644797454e-05,9.435603411489524e-05,0.00010725126536514917,2.4059801746689757e-05,2.54014004497094e-06,2.2242069920491714e-05,4.895802307836039e-06,9.431376273960623e-06,1.944314854507301e-06,1.7840809861113804e-06,2.279654699233191e-06,3.9335045408206426e-05,4.5008263426682404e-05,8.259773862651087e-07,3.651557216599599e-07,6.049274885677747e-06,1.714537878383382e-05,9.619396628801624e-06,2.8998040034478034e-07,5.506627129836517e-07,2.3638019430727297e-08,1.6929256330122655e-08,1.878402533433965e-06,2.623515875377347e-08,3.310580455107015e-06,8.81802546781607e-06,1.0498755875776311e-06,1.0528286731315006e-07,8.160151065972343e-07,4.37301062028439e-08,1.4364456612625531e-05,1.4230768274892114e-06,6.315418876745582e-08,1.0790701069629538e-06,1.681180417378858e-07,1.1028520768840977e-06,5.066155524813265e-07,1.19041294799338e-06,8.603957438735321e-07,1.494852366890065e-08,4.079052475791656e-07,6.912224090882546e-07,4.3106331393261144e-08,4.137321978348041e-07,2.873567592764914e-07,6.388801576662217e-07,1.0301665627210355e-06,2.8805501428585956e-07,6.7946449577860335e-09,2.491419279215812e-08,5.0655632743978884e-09,6.033447100262102e-08,1.3959992051226777e-09,1.1021477730466245e-07,5.320590028556893e-07,3.426237027426282e-08,5.1663118227907034e-12,1.8562420400769497e-07,9.051584659580669e-08,2.7360159027267628e-08,6.663333218526191e-09,3.015187604038516e-07,9.009037293949973e-09,4.743261339257288e-10,2.9576127935637686e-09,5.045178746998502e-09,2.479535465838012e-09,2.291247747088221e-10,1.7406810437492481e-09,1.2473443167237974e-08,1.1392255028219722e-08,1.2255132464389362e-09,3.249494029411437e-08,4.5324355379960934e-11,1.400757482228343e-09,9.432114811414039e-10,1.9592686695268924e-08,1.2924926129365133e-09,3.0308464626926934e-09,1.7700041432533453e-10,5.7633979588800344e-08,6.0290250569750015e-09,2.1811547012973165e-08,1.5029317790293817e-09,1.7092740556279296e-09,2.6869158009645844e-09,1.8886917030336292e-10,2.728347325842151e-09,1.1180781162023479e-09,2.666329601552775e-09,5.0212944913141655e-11,2.250641673029463e-09,2.5727075181336545e-07,5.5047569558208664e-09,1.7797452400714064e-10,2.093463624674996e-09,4.9742183705348e-09,4.8643913341805955e-09,1.2199802612578026e-08,2.188499381716724e-09,3.861715303088431e-08,4.884359583456899e-11,2.2207169436683216e-10,7.492350628801603e-10,3.266531656276328e-09,1.9517702704030526e-08,9.030549363853169e-10,3.7814362752186526e-11,5.398814728607704e-11,3.2857627729754313e-10,5.1381428223251646e-08,1.8273922375300344e-09,5.672959879632344e-10,1.8311976601737e-08,2.0225993102584994e-08,3.1448028625646884e-09,1.6859913465339105e-10,4.130768088694836e-10,7.055392103882951e-10,9.999071570732099e-10,2.642784602269188e-10,9.130066425111494e-10,1.4433763073640193e-09,2.977517121749429e-09,1.0635133218528381e-08,3.6296010641478915e-09,4.199461445253405e-09,2.978372659612205e-09,7.299449933384494e-10,1.2076262434490559e-08,2.3869795029440866e-14,7.03342939445406e-11,6.502420824006094e-11,2.9656778421927044e-10,1.719654973975082e-11,4.0009018320574796e-10,9.656226929166678e-10
2N1S,N1,0.0,0.0,0.03239243901464617,0.005250181715132918,0.001204494439557724,0.26390998525126186,0.04858329875162326,0.015271465134357953,0.002872833920878559,0.003908762021842094,0.0015316493206101178,0.00027799212487211733,0.0002505587973231638,0.0005511154132953333,0.10573293364963732,0.15783490578225923,0.10599397561738888,0.15813796615761255,0.0033663532473238167,0.005212762158596451,4.495419027961134e-05,0.07216490695669942,0.02260398488027615,0.04074382873217797,0.0029228827758100984,0.1757572810635475,0.05763701515197095,0.01003787699146419,0.005781305569656281,0.0008691896144590316,0.016561449679368234,0.025030677301741022,0.005957457977695313,7.761131075545435e-05,0.00018726944243940835,0.0024340419141530845,0.0008614016044781181,0.007915190792015192,4.255837888411662e-05,5.4931875556274434e-05,0.00018984967398649744,0.0008504546931589196,8.503534968351545e-05,0.00013436616492956688,7.887244949666972e-05,8.913725768167069e-06,0.0010953400181297201,0.0003768672731900846,0.0011831162357229807,0.0003039551045800337,6.0576840002601884e-05,0.0008533765475609023,0.0009534369296981815,0.0017370706988955043,0.0001856776651676384,0.00015185920952687226,0.00013875950394171,1.1417652689971192e-07,0.00017622600413780276,0.00018338161566067157,5.1256471721661256e-05,9.413245427802863e-06,0.0001186965223101133,4.235450714418221e-05,0.0007128784609973238,0.0018175836243510268,0.0003208087854260633,0.0001577277346913597,6.219435511756188e-05,0.0008292777960536846,5.7561992870880374e-05,0.0035790527162089525,0.00016080864583756238,0.0004880594862535226,6.961964729779169e-05,0.0014524369257205016,4.057120135492198e-05,1.5998774955949813e-06,5.256719463520021e-05,5.96855133760954e-07,2.5859079051393508e-05,9.434971882105181e-05,3.6991564047461623e-06,4.7093967367572986e-05,1.5736502309682265e-05,1.6102670721718226e-05,0.0004514988368478079,5.72170992225729e-05,5.101361153503348e-07,2.4807423475436963e-06,2.6649551473578725e-05,6.412088655061154e-05,2.0759066567510587e-05,1.9292011050886515e-05,8.316127873664314e-05,4.288567959420675e-06,3.6840272666704976e-05,1.259114002127859e-05,2.3833983973098327e-06,8.76904971147674e-06,3.8631640471908923e-05,2.85407266567006e-05,1.253420034430519e-08,6.067567781542493e-09,3.515500567985441e-06,8.395636657265726e-05,1.124001447472267e-07,6.2061071139929425e-06,4.395418403779772e-05,7.570434146675353e-06,2.75118746317915e-06,0.001793507712487763,0.00011481606547647516,0.00017334501647159328,0.001926986990473889,2.0422463158809023e-05,5.770573765495612e-06,4.740126586799676e-06,2.774105243608105e-05,1.231652223543378e-06,4.8354837721031885e-05,1.8058273089982535e-05,7.650942704051644e-06,4.233225358252213e-06,0.0009456578677102812,0.0017351155639384608,0.0001093155239528798,3.7666142893133525e-05,0.0009677784324413352,0.0022404790069199265,0.0003187500289767442,5.5668950424969665e-06,0.00020380485804771808,1.3023665212941182e-07,1.1796429320032331e-05,9.642770994977568e-05,1.7088993484737358e-06,1.891464254910602e-05,0.00037030130476001233,1.765077184234798e-05,4.2937227355821506e-06,2.6439469399175408e-05,0.00019897733041407406,0.00016540311469404045,3.9705584074845035e-05,6.199813133989096e-07,1.8191940104994586e-05,4.1764275992006716e-05,0.00010715145665818326,3.5699228340124733e-06,5.0396220569126626e-05,5.937948245993141e-06,1.7202852180542294e-06,9.366175428127121e-06,6.351964630546547e-05,3.667525620976164e-07,2.9968195404350695e-05,1.4678818649471737e-07,6.539969339414142e-07,1.563229270740152e-05,4.0718647120741025e-08,4.804755910914338e-07,1.2748232512294067e-05,2.2720996284419925e-07,4.20823564351025e-06,1.6676436875862066e-07,6.409492309789044e-06,2.992040256444284e-06,3.096811940217492e-07,6.651119530687311e-07,1.9008406666021216e-05,3.6926671476145145e-06,6.620765664600015e-07,2.7436108984701946e-07,1.1940456394743393e-05,6.213023340251311e-07,1.2118815728712207e-08,2.489967536600801e-07,1.0054697983097327e-06,3.127767678190452e-07,8.040268451026122e-10,2.0962611180230795e-07,3.029180015268196e-06,4.3628880552759597e-07,4.41024714525895e-08,3.3646717367830092e-06,5.6116333801981e-10,1.3781775720644873e-09,1.5923365959125135e-08,1.0605477318570422e-07,4.819840304648437e-09,1.4982193707879787e-07,2.0394038990900754e-07,1.9667124897537747e-06,1.321704381496147e-07,4.975689016362139e-07,4.7327226582183357e-07,3.81307782237883e-07,5.625477639270571e-08,1.396465165726113e-09,5.04902337272739e-07,2.672743695253388e-07,2.505503564620426e-07,4.221099025869535e-09,1.5558608179588873e-08,7.983985590875875e-06,4.913121021132838e-08,3.2956211004631086e-07,2.56302632450911e-08,1.6875882486999672e-06,4.753435995930033e-07,9.285633009170624e-07,1.1395278853854052e-07,1.4599839568418815e-06,1.0869541711144848e-08,4.4393254228225487e-07,5.715714224141522e-07,1.667164544194577e-07,1.2372010744776674e-06,6.335616666852673e-07,2.356141526327349e-08,1.9937092510247112e-07,1.7850422784349007e-07,3.891651622289771e-06,1.5220171967200713e-07,4.071828030305369e-08,8.558620794296701e-07,1.8683348823600454e-06,3.310272500556266e-09,8.810527196700946e-08,6.9428682136774e-08,6.206733194069614e-08,1.5628245364496252e-09,1.445266617494667e-07,5.174513484362819e-09,6.126058949007529e-08,2.5510858314703455e-08,1.3106079763680611e-06,3.960255634538612e-08,2.793676401324774e-09,3.724653163672542e-08,5.318885136773588e-07,7.380600886008892e-08,8.695321573881643e-09,3.1280984469361783e-09,1.2269999016822908e-08,4.418685550788837e-08,3.514071433841082e-08,4.072985815284369e-08,4.113778739878171e-08
3N1P+1,N1,0.0,0.0,0.0,0.011477361211876591,0.0008493373399707238,0.03126025470782068,0.09606567161101198,0.016824697967078084,0.0014585685150128036,0.0044275967577129816,0.0015965936022686034,1.9878879235379898e-05,0.0012894282568132187,0.003603576757263971,0.13603276678577547,0.058983724838575835,0.11047588929512298,0.03846951211134053,8.344657455849891e-05,6.253758147689581e-05,0.002204064978187148,0.0009798147100634758,0.000542527067930898,0.0006471656659514657,0.04170194547406858,0.0006089056618749922,0.00020928557634114497,0.0028122305347528798,0.057607049396546595,0.00992122888794511,0.000269042097220229,0.00016853551350393126,0.0015731858711367508,0.00021414247833373423,9.723392899929628e-05,0.0053040854874417676,0.00036075060387652513,0.0046776366992782314,0.0027416550055763267,0.0007549094830499037,5.0781749874495574e-05,0.0005754649388372002,0.0016175617427367506,1.6281674062312845e-05,0.00018347366012183564,3.115033435041603e-05,0.0005598965392259458,2.8923013315473867e-06,1.7797748963488402e-07,1.783262119214868e-05,0.00011329757092859438,0.0028332179993486584,0.0005911650439203164,0.004161068367400933,0.0008484965517538967,0.00032805518902412345,0.0019349196222160359,0.00028455207720012865,0.0007254953584081569,0.00010776650761212814,0.0006886273942110499,0.00022218410780383557,0.0004100358387719716,0.00023283255054584728,0.0016515828839440694,0.00734222470032897,0.0004282945415501338,0.0004052583426892298,1.6895914325409933e-06,9.222479236781211e-05,7.020965500093013e-06,0.00029181069652972624,1.7938214775803374e-06,6.191630829022188e-05,4.943317261307811e-06,3.571719711104038e-05,4.656281066095502e-05,9.186710706954315e-05,2.2500049196017002e-05,9.008951920463915e-06,0.00046698301579573,8.876279043223967e-05,2.4609117215135257e-06,8.795699212971186e-06,0.00012707787750709798,1.163374907520165e-08,0.0001521274274578488,2.4482265770231493e-07,3.537657540908512e-06,6.55979028754139e-05,0.00021625423621429718,0.0004391759948951801,0.00016799360190544732,0.00011541821963101384,0.00012093965635084913,2.6714188345877687e-06,0.00032900688376491516,1.3004507239955387e-06,4.444639365441816e-07,1.3114591268292841e-05,0.00020555348324546863,6.161215483357907e-05,1.989238679556138e-06,1.507292224367518e-06,7.811325520279411e-05,0.0010747159554571617,1.6103119103938468e-05,1.386618368659498e-05,0.000377764786375856,0.012315966658446698,0.016207157135832873,0.0024686840033241175,1.2495362318620806e-05,0.0008303534129847634,0.0008932941046895237,0.010575606649167568,0.003088136336239611,0.0002677123870664655,0.0032059599821103735,0.0006484443077625635,0.00042537909273998586,8.634778834526458e-05,4.835987878570869e-05,0.0008190623547505993,4.489586849976135e-05,0.00968274739346553,5.654263633747547e-06,0.0006569151140873863,1.8196367923550838e-07,0.002451757354365647,0.0002635364471363921,0.0007342447450462419,9.045297930176943e-05,0.0005359831861098119,2.3067297675316567e-05,0.00035230665033036956,6.092130148349639e-06,0.0004415969172448797,0.0003704840157223721,0.0006014776384337672,0.0010418622168693048,1.2284071919665962e-06,9.896753717741902e-05,0.0012454329661428787,3.579255793972891e-06,0.0004273259907625615,0.0006406748789786754,0.0011148032553711662,0.00011077968081507628,0.00018925099695921155,0.0002678132822233614,8.108352323477064e-05,7.598934766761545e-06,0.00024843925806816713,0.0004095968078505763,2.9335440692612735e-05,3.48814988959667e-05,2.1862652837434382e-05,4.4652905861752856e-07,7.24776261806781e-06,7.318182796467454e-05,6.19172010958291e-05,9.170460004703784e-07,0.0001756041285960741,1.3778157533561597e-05,0.00012506853950466912,0.00016478006288167535,1.0353681587638164e-06,1.0366674918493857e-06,3.686651246281869e-05,4.246879046831964e-05,1.3930941866746593e-05,1.5313075611977922e-06,6.72929749834239e-06,8.79563089029034e-12,8.73790537525565e-06,6.064051709220308e-06,3.116960815141567e-05,1.4215975125964064e-06,5.2719959953151374e-08,2.244773227300101e-07,7.644521414773564e-06,2.0118132578961223e-05,2.8689519786517792e-05,3.948922489449558e-06,4.655404586273448e-06,8.226452852255761e-10,6.278435327189413e-09,3.4818231853250836e-08,3.810181947727642e-09,2.4569565493237633e-08,2.1455451904017764e-07,3.9594233092188347e-07,9.925887223261043e-09,2.1458412735597676e-07,1.2852517210504288e-06,1.3764972170982048e-06,1.7405777694712299e-06,3.396401995203746e-07,3.095057209190344e-06,5.999240488829827e-07,2.199600499519505e-07,7.518984455057165e-07,4.3456426546129023e-07,7.488319568871304e-07,2.0471321393600306e-06,1.1373664967617714e-06,3.164034833469387e-05,8.542395822708215e-06,2.821044505463277e-05,1.6502703054310786e-05,2.449396514947466e-06,4.222684871457716e-05,1.436567798052124e-06,4.799149870393649e-06,1.4610270810955228e-06,3.892763830193324e-05,1.626669398269165e-05,2.787719100005859e-07,2.0501347530732517e-06,4.2711824077557026e-08,2.6142323417133184e-07,2.865619718850354e-06,3.836143686708482e-06,3.1590458160479784e-07,1.8384217614908493e-07,2.1384588011486017e-07,2.9178477611857545e-06,2.2511447905770865e-07,1.3032186441108706e-09,5.880115898637683e-07,2.515939723224392e-07,7.728589013211717e-08,8.724376288071767e-08,4.945670584177719e-07,1.4273821990151703e-05,6.066192192122344e-06,1.4898732551671401e-05,1.3316797176088357e-07,2.8230122963712745e-06,2.493897266475642e-08,2.1363209290470309e-07,1.7471869879770452e-06,1.0521424342879726e-06,6.0834728572434216e-06,2.8542889329852272e-06,1.5460644908760202e-06,7.204046211573001e-06,5.480448544314953e-06,1.2968350306952203e-05
4N1P-1,N1,0.0,0.0,0.0,0.0,2.5788544131710722e-05,0.009687179054980621,0.011414088700201663,0.28837667459246763,0.00014826776267051756,0.006534304677216607,0.02207844143589699,0.004556917492148038,0.004578932508224165,0.032939177679305764,0.21168739037655726,0.1425348170259504,0.0041365718062702506,6.071244950289767e-05,0.01250169108119037,0.07870673744272638,0.00015307030415367961,0.2514198078153065,0.09180157381460674,0.030589798555543446,0.00024364203957816244,0.07271819640050259,0.045974470624523534,0.012328032582168635,0.0011816322333475515,0.0005668542929784248,0.001079062700632516,0.026689841703515294,0.0005863932814409445,2.1131932563811517e-06,0.0001316046703438989,0.0021740619855519228,0.0016070205740854604,0.004688769823413708,3.137010084897085e-05,2.0008694800566218e-05,6.937521156213933e-06,0.002529324513693698,1.77406309331829e-06,0.0016631837730738397,0.0013369448888655988,0.0008118810346395833,0.0060443672251240255,0.000541436138970619,0.0020736498254936286,0.00010626246887435187,1.5185336095902002e-05,7.720898264196308e-05,0.0012589357105872168,8.302762952983045e-05,0.00014029495538059322,6.371812289129863e-05,0.0006225232085386168,1.9295635445004677e-06,2.8612834427121925e-05,0.00020792574115913176,8.401143011926848e-05,2.2633829080076495e-05,2.7707323273507e-05,2.0854411566961772e-05,4.406343552165737e-05,0.00040069916059515265,1.5085697860239833e-05,9.69972064579494e-06,9.486261641344917e-05,0.0027666230062890484,0.00011522313405709639,0.005010353213799057,0.0004304234694285647,0.0003174656590321234,6.989393960354917e-05,0.0002152281011862378,0.0002673660544565415,1.0753864596591e-06,0.0005720292255744219,8.724122434911052e-06,0.00015617309523463518,7.848290291811999e-05,0.00019226719100950973,4.980699891499185e-05,8.623190390943947e-05,9.448096083275459e-09,0.0007660945936329711,0.00052228252767339,3.879771082182515e-08,9.43780097362179e-06,1.84264336011708e-05,1.9295841071631514e-05,2.6259134484618585e-05,9.346116067732169e-07,3.47253038324169e-06,2.794886658108453e-06,3.846862649936611e-05,5.308385546842764e-05,9.69098455705364e-07,8.45446830233243e-06,1.2330766211210431e-05,3.077855843969246e-06,8.598412249760656e-06,1.6602685453115384e-06,2.5601084585602507e-05,0.00015053989028590564,3.0806452788745275e-05,1.1110316942453125e-05,0.0002594277918777088,0.004526376254365694,0.011068576718236578,6.922633141215329e-05,0.00024366579256573928,0.00019114447686563452,2.565174051838426e-05,0.006143451966449831,0.0023399209099568274,0.0015869234328669268,0.009023605444335336,0.002332756257249491,0.00043586280186613813,0.0005412713146788484,1.2598751544024012e-05,0.0001715796883350329,0.0001270623463995868,0.005231569120438984,0.00015757406682004316,0.00012184426062678,1.3956411229365528e-05,0.0023363470184860624,0.00019657376675619176,0.0004066120170045373,8.393699586339842e-05,0.0002674929448747143,3.164074726358379e-05,0.00015608924724586082,3.818310605829822e-05,0.001332497507298136,0.0020878501298375873,0.0005212435166042084,0.0016909193607723694,0.00017396429831251226,3.4589754953628926e-06,0.001298891415097092,0.00016606682570863285,0.0005876766505172881,0.0005632627997982365,0.0007091577564484197,6.990211939505997e-05,4.5839849297291124e-05,0.000431398566822061,5.708846753993413e-06,1.0467896822241585e-05,0.000296575118849951,0.0007457995347661672,9.565028532021458e-05,4.341844590971533e-05,1.0485346390254335e-05,2.535114340673772e-10,1.109027012180519e-05,4.4267424938571054e-05,8.544763596951555e-05,2.8728210946793453e-05,0.00017508286151146635,2.0303039186986283e-05,0.00010975756290432237,0.00014622855994028683,5.110694090149082e-10,2.3145880232444682e-06,7.360842876691365e-05,0.00010979412158418356,1.9921355551399955e-05,7.596072553184285e-07,1.4753522991739487e-05,2.9203055635917963e-06,1.4350878750235552e-05,3.524255333342552e-06,6.176441944516498e-05,3.4833493662844717e-06,1.8213478032436115e-06,1.5945747682266642e-06,6.9649432319351945e-06,4.007280631634913e-05,3.848042698706422e-05,1.0968296212610085e-05,4.080708497333774e-06,3.82240483709495e-09,7.435988713666575e-09,1.0320320285028828e-06,3.794049334704397e-07,9.554687929735906e-08,1.3388879867015646e-06,1.7669331592529147e-05,5.540093273914692e-06,2.1164907670900845e-06,4.828495767661423e-07,7.266645289938367e-07,7.747476845398893e-06,4.913852036381172e-07,2.6745635053337935e-06,9.035762260634073e-07,2.2430509127868703e-06,7.305160789616849e-07,5.488253473906468e-07,1.9897837923998907e-06,1.6980594766735635e-05,1.0600057540610663e-06,2.437470599669922e-05,7.0066980888405794e-06,3.270743632333151e-05,1.4856527385198603e-05,5.143477148639164e-06,2.628523413150674e-05,2.7154325454858963e-08,7.571252944593709e-07,1.4808694137613543e-06,3.899623066438984e-05,1.918545151413653e-05,8.154558091000297e-07,1.1765029142019046e-06,1.8500668774734663e-08,1.840733072633327e-07,2.3612601638411945e-06,1.2945861156410388e-06,2.415871831473737e-07,3.493158451384204e-07,2.0658481325597222e-07,1.0760576198975969e-06,5.002966410039278e-07,6.513106121097678e-08,1.1274416165107937e-06,2.9399452183831443e-07,1.7973816368588302e-07,2.342401499433322e-07,3.942786799271403e-07,1.1892267824720193e-05,5.411145532097095e-06,1.6033567108220126e-05,1.0177697484792247e-07,1.8352546549138538e-06,1.7926016226965658e-09,2.0889092011699972e-07,1.0817326692169615e-06,1.563758782463509e-06,5.559501336627193e-06,2.4054779701465634e-06,1.2682960841559066e-06,8.00804922818088e-06,6.288896646555742e-06,1.0779141993211283e-05
