 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,H9,H9,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,H11,H11,H12,H12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,H18,H18,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,H20,H20,H21,H21,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,H23,H23,H24,H24,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,H26,H26,H27,H27,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,H31,H31
1N1S,N1,0.0,0.02377143674305593,0.00012346744788827024,0.0010007796654167844,0.0005623871958788662,8.8718045023084e-05,0.0006670814822200555,0.00200601156477509,0.0007822623191335865,1.3419525807023547e-05,7.635560364363525e-05,2.2486053806447526e-07,4.1965853940784115e-06,8.790129649612066e-05,0.007914375415378982,0.001301784644157311,0.008099740273899592,0.001400446289135382,0.0011442370061879314,0.002018269414266527,0.005520654247528123,0.003311703549492284,0.0006464034411388653,0.0005810720956103133,0.0004064059849415713,0.0003445706734974685,2.8496393346122417e-05,0.00015269785040064598,0.0008053112492036052,1.4277150443026132e-05,0.00011427876621673827,2.7168988864456622e-05,0.00015187521022985706,1.964424833045264e-05,2.1630754051343848e-05,0.0001791385327685191,0.0001818049143582634,1.5679254800504694e-05,0.0001026999360735914,3.761044156558313e-06,0.00028093717061006274,3.52773556198116e-05,1.5626762656317794e-05,5.799480483073549e-05,1.6859906953325954e-06,6.902082536303089e-05,7.359492381509014e-06,3.4957030464743966e-07,7.483554600695719e-05,1.3898710033988237e-06,2.25056139099844e-05,8.999424387323707e-05,0.0002916184354748719,8.955440664593084e-07,0.00016909922972541125,6.071642876714911e-05,2.8537326199451485e-05,4.041313051983408e-06,1.115230130466216e-08,1.044159246288423e-05,3.949264831826227e-09,4.969904776053191e-06,6.812114552723347e-07,3.389830611350009e-07,2.0234644082517406e-06,0.001093824034208768,6.03286698605543e-06,3.337939018499547e-05,7.135824070858554e-05,6.645229318813506e-06,2.181799404366025e-05,1.3114308933026564e-05,9.033133431701756e-06,6.626723566993675e-06,3.989253946068416e-06,2.402766003273271e-06,2.9597203584641463e-06,2.899006342371724e-06,6.284704443110245e-07,2.004804258715076e-08,1.4686039551570218e-05,3.251621891742218e-07,4.25043443752493e-06,3.965056478927309e-06,2.7157626747431607e-07,3.017022653928336e-08,2.1659669097173762e-07,8.417222496115428e-06,1.626799229748066e-05,7.304797416729514e-06,7.385287446037836e-07,3.5556480061704754e-05,9.46690405541073e-05,0.0001036845208806092,2.231972580346575e-05,8.139064498119408e-06,1.6532649124434418e-05,1.027972928827059e-05,6.004017123695249e-06,4.530677051362009e-06,3.6772768902820774e-06,5.800841343495122e-06,7.617515076363546e-05,3.551187530259625e-05,3.220321263874837e-05,1.1573043181556386e-06,1.7019942327056725e-05,2.0829721938842027e-05,8.441470455977651e-08,4.470594047734089e-09,1.349052599672329e-06,5.821927154536777e-07,5.054492446254777e-07,7.581548533419635e-08,1.861946152814653e-10,2.3966334523617405e-06,2.9178510030369864e-07,3.980939190961763e-06,4.252629795420404e-06,4.813604996822818e-07,8.949956467718678e-06,7.343763683831384e-07,2.400103782385088e-08,3.220052951224961e-07,1.1594607066678364e-06,1.220419736658318e-07,1.074381272003766e-07,8.855025912524184e-08,5.377143702522957e-09,2.8681433517085964e-07,2.4696171774252207e-09,8.206249300091173e-07,1.4474340948034126e-07,5.276769250439628e-07,4.335385721532248e-07,1.8923009474924868e-06,2.5029524541864134e-07,6.832280768920285e-08,1.0648273124358454e-08,2.459296710721759e-08,1.8112058589037083e-07,2.2845890623734988e-08,2.0245671805696475e-10,4.4052169090313953e-07,3.1716985121610364e-08,8.652738969772145e-08,1.0769971581225946e-09,4.201637553435944e-07,1.2795884352101439e-09,5.0489432190659045e-08,5.316773465935398e-09,1.8731051532050458e-07,2.2950081834949287e-09,1.7604129265436086e-10,2.2700816226794984e-10,4.633042421930966e-09,4.417931548372778e-09,2.2365087337661294e-08,5.5980249324960596e-08,8.719736044326964e-10,5.050903473247104e-09,1.9337713652589628e-09,3.443302976080531e-08,3.4816446881080765e-07,2.1485868861859103e-07,6.863232973053357e-07,1.147781258925562e-07,6.364573312822586e-09,1.4369921919055173e-07,9.267300704607351e-08,1.6981138717397926e-09,4.814923237894675e-09,1.1905182673022097e-09,7.021785791705426e-10,5.0020605435463494e-09,7.4028262686542945e-09,4.0885517194055865e-11,1.0461859156762898e-08,8.429269282572704e-09,3.482163579704434e-08,3.164534486677084e-07,9.77056900275386e-07,5.27276807327226e-07,1.6494946220024786e-06,2.1141360262433295e-07,3.221382767204517e-07,7.527588046229994e-07,6.893353665660129e-09,2.975307955566109e-07,4.3563660928613857e-08,3.1008117937214585e-07,8.665299705556961e-08,1.3311417690342608e-08,2.081488355010208e-07,3.8967374638154695e-07,5.184392337653776e-08,7.717025964915081e-07,7.137409849811149e-07,8.85707618358822e-11,8.93352265496361e-08,2.4234691631264127e-07,3.18331627724433e-09,1.81009520705544e-08,9.71612640343622e-08,1.836738948712835e-07,3.966414866551915e-07,1.6577042294407818e-08,2.5309876972023915e-09,4.2391330223878754e-08,2.6315225554185417e-09,7.66670105178946e-09,1.2026080131732897e-10,7.765390191982746e-09,3.9677682028838035e-08,5.871549424441014e-08,1.9817324115045665e-07,3.854530250535504e-09,6.724065748642261e-10,7.376126820446416e-09,1.3865092629572473e-08,9.495670916237486e-11,1.9774302612018957e-09,1.518193133709378e-08,3.2490582446698113e-09,1.1032549873668529e-11,6.098094099127316e-09,1.0949147699612638e-09,4.339550052634422e-09,1.240909597299833e-10,3.238519274972873e-08,2.19902651643622e-09,2.2335899796388503e-09,9.411684764870643e-10,3.4910685231537286e-08,5.418983040073044e-10,1.0909285419469228e-09,3.169246809431314e-10,7.899376666675728e-09,6.541381325497753e-11,1.342621569477842e-10,2.3276578442477103e-09,7.006661917330348e-11
2N1S,N1,0.0,0.0,0.0011837837703576604,0.018826299875496222,0.013857485990861118,0.265759870467575,0.005926069794950806,0.03423170055491287,0.01982243284117402,0.0009014244145966188,0.0010845558459615656,3.0810340012621396e-07,4.55630988680511e-05,0.003538239713187563,0.1074222846927233,0.15821722239339886,0.10901555605605173,0.160045058931507,0.003397491663114538,0.005284067722968189,0.05198334404127136,0.03415365977875462,0.008079963800377676,0.03900552235091359,0.13271864028820923,0.09645397630515351,0.012415251853608034,0.007906484076428244,0.0385310543018067,0.000959093225781471,0.006588304977368953,0.0010045359073387328,0.0051231451297564234,7.560833662845212e-05,0.0001660095742659351,0.0028806734495492314,0.006278483453530992,4.842325394882607e-06,0.003338844649121153,2.252122203705298e-05,0.0025130094929575186,9.981629876865128e-06,4.840770198466515e-06,0.0004108587261597574,0.00018508836324548916,0.0011141800709806304,4.715746134120735e-05,5.611951191086817e-06,0.001870540358303252,0.00031765259232985343,2.2493282801017145e-05,0.0005427577322838495,0.005936274298971256,0.0001706173148741108,0.0029581553831792284,0.0005591769070707464,0.00233002799913562,0.00013430426046223687,0.000849133604855723,0.0003261737617177296,1.9704876132120575e-05,1.6226164147203903e-05,9.336183855790381e-06,0.00010310823704462457,0.00015472494900947709,0.019319235314593453,4.310038976207409e-05,0.0006533960002004235,0.002291351894641913,0.00012693539526820175,0.0007518483029129719,0.0003815723818059169,0.0008764657816020538,2.2175139515745457e-05,0.0002912326767927631,2.8376718432587822e-05,0.0001710247501347517,4.490135835433229e-05,2.6552063526308345e-05,3.237761028174191e-07,0.0004827899365769106,6.0044118357804876e-05,8.059336017618435e-05,0.00013174700061924227,1.3449576563573373e-08,1.2529323916155022e-06,4.9207734511114154e-05,3.1183947459823003e-06,0.0014675323643005278,0.00035015153768735985,3.8391042309626755e-06,0.00010659684065084107,5.844488759620958e-08,0.00044442131992994405,0.0012037163460392186,7.341311268360684e-05,3.4277296334650487e-08,9.6526630015914e-05,1.523436991446303e-06,3.875961185184629e-05,1.6436945105668954e-05,4.401780383922471e-05,0.0025856386443123824,0.001314158555275391,0.0006756121034410256,0.00011808161156334762,0.0026432103681339747,0.0017303175664040715,0.0004174529424147977,1.1849797259655404e-05,6.838219634541787e-06,0.00019445171021570395,9.942325413403452e-06,2.2277210157684024e-05,1.1364383663003963e-06,2.5399158323224924e-06,1.511575882240379e-07,0.00011685930387717036,0.0001600890935908872,1.4990761852295975e-05,5.4836375376510205e-05,0.0001300979224168053,0.00010278394859852824,7.590138081847719e-05,1.413130622429648e-05,3.685907217221285e-07,3.667382004479691e-05,1.72933253494989e-07,1.3071571394185355e-06,5.0621151910235085e-06,2.8615850355961925e-07,6.246295395540002e-05,1.1671935401302846e-05,2.873503679001743e-06,4.8509676355834586e-06,7.513757207533445e-06,1.404233573865099e-08,1.378103372307038e-06,1.4478310150778384e-07,6.1670943489744445e-06,1.2283200152563012e-05,1.3226417156841919e-05,3.560275776415267e-07,1.411630117864604e-05,5.169472743205006e-07,6.4504420271838114e-06,4.860566895636964e-07,3.572642046734131e-05,2.485561082732346e-06,3.8077239166156573e-06,1.3782197161305021e-08,1.3694645863093768e-05,2.1359120827568745e-06,2.226373723157593e-07,1.1098006957865891e-08,5.290308389138687e-07,3.218011714878344e-07,2.5062582804658007e-06,6.7303309703170555e-06,1.407725315871744e-06,6.249839064054186e-07,3.1633700103839146e-09,3.770446115325399e-07,2.846761256947161e-06,5.505602938882248e-06,2.806805140087576e-05,8.164085483652883e-06,8.122907102503518e-07,5.859643366079581e-07,5.6362628493289435e-06,2.026480398154007e-06,6.282004632041094e-07,1.6367745470091677e-07,7.804086776808106e-08,7.596020805689108e-07,2.5800851970458893e-06,3.71653552377893e-09,5.367767337283169e-07,3.3802696464135806e-06,4.780888058331101e-06,4.646265577612496e-06,1.6806943737179836e-05,1.139966114438451e-05,7.452485444892076e-05,1.2004702724333072e-05,2.7242553321205065e-05,2.619240586199112e-06,7.848944282740078e-05,2.1604290543209004e-06,3.4341642229929192e-06,8.72145712516037e-06,3.3329518327462893e-06,2.0620659646475303e-07,1.4725880859156604e-06,2.552486426310452e-05,3.869765887287713e-05,8.027785951103539e-06,4.779179599179173e-06,1.4938783965412483e-07,1.3299290073653935e-06,7.147055803180535e-06,2.4059604841752957e-07,4.448178225757715e-08,1.2124627013498923e-06,1.1151289607269632e-06,4.268009120345084e-06,3.46716555021942e-07,1.5660452734600483e-07,1.6683359009839194e-06,7.703042932405424e-07,3.323745403349676e-07,3.6609274345345e-07,3.1139482770115023e-08,3.794474672247361e-07,1.3551756721241759e-06,9.192132846447265e-06,1.872469419517131e-07,4.173140766283723e-08,4.27740273867272e-07,3.5920782672782536e-06,1.2134059357293836e-07,3.7384969009401914e-07,2.3422875572443047e-07,3.2328316024177184e-08,2.3400885673652283e-09,2.2526481391338393e-07,8.983378485538651e-10,6.482153924736167e-09,8.12270251060454e-11,3.112609547883949e-07,1.7943885488591604e-08,9.101576337045003e-08,7.411053548622704e-09,4.6849284451866424e-08,4.123659591570572e-08,6.607249991574804e-08,6.963605314602717e-08,3.554874965505661e-07,1.7694177012472778e-08,2.917599495333434e-11,1.4459992803139698e-07,9.55846353178913e-08
3N1P+1,N1,0.0,0.0,0.0,0.00022246627893984794,0.002444662184412749,0.003494571566627247,0.28605265407650426,2.594284646617595e-05,0.0025941911375277904,0.002545938770541989,0.05317495653827886,0.002026107028859192,0.0005807064478624557,0.0064426292648434025,0.026091040311990277,0.0041800497727289,0.27560641366815375,0.18571836805134723,0.009481424231810198,0.05845435448238501,0.16480706643034537,0.10367106107261614,0.02456611298918343,0.023709622303130562,0.033488530265846084,0.051760022373408265,0.014116255010693468,0.00017993922443948485,0.01864500140933778,0.005777473359639407,0.004450534346189139,0.010056949816082739,0.0001572637343061345,2.789217528942345e-06,0.00010913940165235836,0.002933274164803379,0.0035846942707196128,0.0002097864593242349,0.0032611276940026634,4.4574603280445046e-05,0.003946716111478121,0.00034636297232992774,2.528212859953527e-06,0.0049606192356299594,0.00028053100325542424,0.003084728352789723,0.0004755114121566262,0.0003183427614701362,0.002227142011799632,0.0001327950150233903,8.949354959986167e-06,0.00012187958511988839,5.111202343144328e-06,0.0006800235108532782,0.000762329338832135,0.00011954289745208513,1.0633271106730291e-05,0.00029818434484552014,0.0004250742085964987,0.0002525189042565934,7.094147614417068e-05,1.6927854673554066e-09,5.835186634106648e-05,3.707762335980469e-05,3.824953622810767e-05,8.175013918965135e-05,6.544310798117792e-05,0.002146440643665759,0.0030635765464928078,0.00033971839740098986,0.0010315826387845561,0.0002557611003695115,8.939797202778266e-05,0.00027352172382366646,3.33292841032673e-05,0.00011010869444483262,0.0001991434031016759,0.00034033810647526863,7.06806552925876e-05,1.7159827588208998e-05,0.0005801048880957893,0.0003201330429258853,0.00020722814794194022,2.6845688445575888e-05,3.962021985692843e-05,4.41514633475748e-06,0.00016508732341580235,0.002766990208585174,6.173386631003197e-05,0.0026675721027107357,0.0041785288230937745,0.00010438750777641559,0.0031633357830451736,0.00259085481434429,0.0002404762237087077,0.0009282845658262762,0.0028652085462821386,0.0025251918444366694,0.0023096737676560064,0.000280223492758358,2.13780359208382e-05,0.000299221871024713,0.004199328247906919,0.00021522438361154528,0.00047503687214955903,0.00013433253196915018,0.0016235319349156008,8.626513360532329e-06,8.694588798352498e-05,1.5367453518599916e-06,0.00021974767952825935,5.563250228490801e-06,0.000457499237263681,2.4219703367300838e-06,2.386061877346357e-05,0.00083257282995719,0.00023475704506958905,0.0020304329000113697,0.00040684911876853747,0.00017633282210738344,0.0006359465269207831,6.131739092518629e-05,3.3043923153286414e-10,1.7398631009246657e-05,0.00015313234860991898,8.168094975791185e-05,1.745315959911231e-05,0.0006646043618867559,4.406784289479049e-06,0.00015173168737492304,3.3937774778003416e-05,0.00023545695674043188,0.0003247702010518161,1.0855751408911374e-07,2.048538679266798e-05,2.0258458471644758e-05,3.37079613039748e-05,9.379823426503009e-05,1.2451906590715822e-05,2.8221194142474815e-05,6.856925263831748e-05,3.114136463233663e-05,6.054968057611632e-06,7.966876073961515e-06,1.5220820961392434e-06,4.589018270184653e-05,1.7334330753016047e-06,0.00012066723092996057,2.022646716781651e-08,6.443306376446856e-06,1.0125087155365975e-06,2.1840365851844012e-05,1.3460832340772555e-05,2.3414019834078204e-08,1.1196677825342505e-05,6.137546601836519e-06,2.0987866440780323e-05,4.72279328724845e-05,4.65844428521045e-05,2.5074209968334316e-05,1.4635367584503456e-08,4.7402779301819464e-07,8.427624775819709e-08,3.8282587544458124e-07,5.159221241335388e-06,3.567347362043449e-05,4.091375385417706e-05,5.3025677182461095e-09,5.982938988680075e-08,4.63644432668886e-06,5.1779523064787725e-06,1.6895297827446143e-07,2.3273991380801107e-06,4.994899160948307e-09,1.3813186796607368e-06,1.1109737441117318e-06,3.5116633556597776e-07,6.688469333937519e-09,2.76110824204423e-06,1.7660359272753112e-06,5.0198941570211986e-06,9.003756514314176e-05,1.2411166363524018e-05,0.00021841648430509508,1.1251959653346688e-05,3.394184332350392e-05,1.0503762376767867e-05,2.236535001642892e-07,1.0711883824399138e-06,1.4083943236098406e-06,3.8021800202514555e-05,3.7460190662752524e-06,3.124008193644556e-05,3.2264649548530144e-05,1.1828077574715934e-05,1.6868012155946133e-05,5.22861960940979e-05,9.465542668785076e-06,4.2691701240826774e-07,2.9520546662276104e-05,5.4978879650668944e-05,3.776633410446095e-07,3.4920898284163115e-06,1.2295272089346554e-06,5.691914569894152e-06,3.105841235795381e-05,4.243015271576667e-06,3.1010195717939837e-06,1.2934306159451125e-07,4.266906890704192e-06,1.0839085684555272e-06,1.7605738678039273e-06,6.281679620911973e-09,7.795196279580807e-07,7.906265007129321e-07,6.516122163180427e-06,4.240350293116535e-10,5.905511910597738e-07,2.7384433121113716e-06,7.91841419101047e-08,1.9989883921489593e-06,1.1128351480316212e-06,2.296007386215493e-06,1.5579831906809005e-06,4.4175359148468374e-08,4.2789881460336687e-07,2.191920422944804e-09,3.395101977332615e-09,9.657218136283063e-09,2.0678325718392898e-08,2.452684833009755e-07,1.2919638248121146e-08,8.305645060602274e-10,7.975241786972731e-07,9.575192638777708e-09,3.4735780474193234e-08,5.775384530615213e-07,2.043394979445168e-06,1.3115577957023561e-08,6.858808787590931e-08,1.4603829256998324e-09,1.882664690810998e-09
4N1P-1,N1,0.0,0.0,0.0,0.0,0.027027719245479087,0.022747701123216668,0.0003172865539347036,0.2345746290504498,0.030335404527692678,0.012493077738141123,0.00014064553201698082,0.00720763485352327,0.015566896010150044,0.009567687988161433,0.10600924957518432,0.07370869567177873,0.15860043741808072,0.06684735860385604,0.005628581477681527,0.031053386526931792,0.118796131750035,0.05597640235486523,0.015445083524593173,0.008739786640349578,0.056852836958390274,5.150465813752447e-05,0.014831407027291466,0.028354329374940646,0.00043876348084959105,0.02138619324951585,0.003459636974697755,0.0010454363426786184,0.005255903447351162,0.0005391610756899645,2.8106777866909738e-05,0.0037322771241896646,0.000872245794148796,0.001140329531981621,0.0007250925968746991,0.0009975680427785072,0.00023214220527156826,0.001323773658042704,4.810760976248218e-07,0.000887151966327604,0.00017014106198343093,1.2075448069470696e-05,0.00018085061764883115,8.825656690447659e-05,2.6428122894550654e-06,0.00044133323259920587,3.918445061090736e-05,0.0013580595322997269,0.006132359038195201,0.0012828156929738377,0.001317361248349247,0.0011240620449934902,0.0009670811654167721,0.00048272911800850693,3.958330975928348e-05,0.0002556074191990554,3.685923879759301e-05,0.0002421859648586988,0.0001061930660570809,0.00010284027808538099,0.00021223453125829295,0.02966892455975456,2.4156865709112907e-05,0.0003753899838518926,0.0005733983102937934,1.490274337268005e-06,6.050181489136719e-05,3.6212938453239474e-05,5.746975709097768e-06,9.949714099288798e-06,2.7897718785308e-05,6.42581706467027e-05,2.598169628109659e-06,5.728125006632112e-05,7.734804308956456e-05,6.454535570532549e-05,2.7438071893204352e-05,7.138547248874971e-05,5.20618036015108e-06,1.971043132709127e-06,5.95555092188782e-05,1.780600653500386e-05,0.0003174577581683824,0.006290185877503962,0.0011086702617433275,0.0022863285713041748,0.008457511006185747,0.00021092128487509854,0.005666951840193057,0.002628331106214965,0.001287718406914884,0.001346812828617816,0.00286403378668898,0.001058211919232166,0.004407342218722743,0.00012811135709522858,4.4444344848848516e-07,1.7649143795761546e-05,0.003054162841353847,0.00160967831240022,2.6018676324124357e-05,7.851495112642937e-05,0.0017076167750440518,0.0010047160067356842,2.6805943242891317e-08,3.944792878129988e-05,9.494023344847058e-05,3.81055049682999e-05,0.0003836640414252024,4.278670830881737e-05,4.5269302392014765e-05,0.0018265315739895982,0.0007514630569338543,0.003091310908498457,0.00045424854639453116,0.0002135742125983775,0.0017796646732630705,5.2140070039286e-11,3.335288397554592e-05,7.268607141996952e-05,0.0006250844179735981,0.00024679836980645575,8.239548439314959e-05,0.0011892989025361622,4.855109678736369e-06,0.00020025682830659974,3.1887405274488856e-05,0.0002713371323541658,0.0007266535833774235,1.0859229210957722e-05,4.5476369317398735e-05,4.436793960671537e-06,0.00010494322407206269,0.00014322139174027804,2.4040048447027118e-05,2.4861900945527537e-05,3.538274886683013e-05,0.00013509139197243059,3.992570650890315e-05,3.2333890809255195e-07,1.7267228884509933e-06,5.2049076749494105e-05,6.852159031289773e-07,9.501882548956786e-05,2.7495839782787357e-07,5.733226564608174e-07,1.91605365884584e-06,5.281315679450671e-06,3.0328075725005732e-05,5.949218895295871e-11,1.7091420491555098e-05,1.2071792584888996e-05,4.528072760878743e-05,0.00010648417314151892,7.437529065956738e-05,5.268033259753224e-05,6.267627750133897e-09,1.4194548487722614e-06,2.25112619656187e-08,4.137731370867925e-06,1.0502361927677839e-05,7.579881508945618e-05,9.201535715686049e-05,6.780321347932272e-06,1.8285189415934155e-06,1.86113996236692e-05,6.324002148616614e-06,9.616508012122438e-08,1.2396400428382748e-06,4.917537956838913e-07,1.8761692346380698e-06,1.1576227558762753e-06,1.961534570327217e-06,1.501312713703129e-06,5.04197694706221e-07,8.891953839906819e-10,5.1182303018038056e-06,0.0002061896730793933,8.824183642452965e-06,0.0002851414126738838,4.6966938117343204e-05,4.483574420177661e-06,0.00016322081638486807,0.0003105178232716277,8.871210787297912e-06,5.0664431656688436e-06,0.0001349123397880181,3.2372499094712737e-06,1.9166474483078844e-05,8.453939050179216e-05,3.7591971334904883e-05,0.0002002866169661388,0.00011777009830016283,5.6734584594764215e-06,1.1103725359173922e-06,3.9742941262410625e-05,9.07473883930976e-05,2.224893879354539e-06,7.0033229571109246e-06,1.358551536601027e-06,2.1621803503180104e-07,9.810902833251589e-06,6.949404212530652e-06,4.292185782350799e-06,1.730552324996637e-06,1.1390916108577898e-05,7.86305928590636e-07,6.712750851622928e-06,8.788456629105212e-10,1.2760209555651159e-07,4.931160875631946e-06,3.1153998127919635e-06,2.4967100875628034e-07,9.863452170577602e-07,6.060576447364241e-06,4.51750038266141e-07,1.033057612342958e-06,1.5286870969077881e-06,2.8745379845318553e-06,2.4465391068595466e-06,9.710079407199146e-10,3.7385589535254837e-07,9.373954501512571e-09,9.503119224874013e-08,8.75976899905595e-08,2.2998468582891007e-06,4.38861667451107e-07,2.1068376376831566e-08,9.243376730694308e-07,1.4523256197662704e-07,3.447332019845817e-08,8.241988647128551e-09,2.5984942717549586e-06,1.3574639885494122e-06,9.24277765435022e-10,4.37371114214713e-07,1.146202608381941e-07,1.0885322510034712e-07
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.012652327360651583,0.004927644299004719,0.03278628357504365,0.21524038089618358,0.011700091292193848,0.004267915168489678,0.0030424506979285226,0.016336401060708772,0.0028290894725091498,0.2857152189831784,0.1531345904905601,0.006526226235865185,0.001976788849615385,0.0007209942848229733,0.005244343014195074,0.01832280280830645,0.013410653779776016,8.472659605018862e-07,0.004042811030605886,0.014704985852216357,0.014435558223304223,0.016775566337229986,0.0020025617974572807,0.015999416681369283,0.024814610221168154,0.006669876571621547,0.013503606373785226,0.004810529255223184,0.00020312442380321372,4.804856553164427e-05,0.0028541393935159753,0.004101450076141155,0.002019494206475514,0.0002609506302078124,9.410206029070167e-05,0.0011033677048235546,0.0015372216199733835,0.00012239807482794518,0.0007558891449810368,1.2274362499509195e-05,0.001543882319737122,0.00026891709291132493,1.725038147881719e-06,4.635908445305148e-05,4.3793383074142156e-05,0.00010509712985951047,0.00273992472248219,0.010026959691184612,3.0647794546645457e-06,0.004920947991404745,0.0013572660759111344,0.0018580976028359508,2.140702705721864e-05,0.00038924879173940496,0.000649517062957683,5.0832032140846195e-05,0.00029885972379140036,0.0001417326620085646,3.465649221934264e-05,7.928139508939225e-05,0.035583486563253164,3.692939959609731e-06,0.0002168327178226903,0.0005174076072571587,3.904152871658795e-06,8.39009927990908e-05,7.429071659803554e-05,1.714149214926408e-05,0.00013088326794186145,1.6601888441769574e-06,0.00044305755605567043,0.00016686556452549794,0.00020319967514725867,3.6654891494070085e-05,1.7197503636712241e-06,0.0004296428187013923,6.0996145164526894e-05,9.940913809014518e-05,8.8523205719504e-05,0.00010025199819141406,1.0044409748388716e-10,0.0001250123574114692,0.006153466729970081,0.0023273772857574926,0.0021527209350757914,0.004675868629891333,0.0005323627997726454,0.0024191844376155736,0.001386266739377362,0.0017260321659806621,0.00010951117133450872,0.00013267086336354872,0.0006201588947811754,4.5695277661073064e-05,0.00028153728612956286,8.754057825255401e-05,0.0014893670801381376,0.006730612576934636,0.003160057710858588,0.0001719035995568774,0.0007501337343858161,0.0009442747573689125,0.0002442037453915802,3.884355796657246e-05,0.00017300722131130541,0.000662585104380442,4.7035096484293604e-08,0.0006880839443235143,8.636894565539066e-06,1.495111905391866e-07,3.0167847071993492e-05,2.411030941118497e-06,3.976501819069611e-05,1.8406759898503822e-06,1.592122160465337e-05,0.00014724553460299106,0.00013827473280381142,9.248572640840891e-05,1.0652249344600406e-05,0.0002282971186671201,3.697990808348983e-05,1.7818526275581448e-05,0.0006986522726273314,2.5879933218675433e-06,0.00012981557404811994,1.0615879199704636e-05,5.879128059760319e-05,6.493817037211969e-05,5.544653727707072e-06,8.252803147978938e-06,4.72562535502874e-05,2.6596848754945057e-05,2.1881892274366876e-05,1.5342734040801886e-05,3.4962228596668865e-06,5.58705555255834e-05,8.411731579505144e-06,1.8430947498870864e-05,1.2920318033238232e-06,1.302647116840916e-07,8.808315348218798e-06,1.1964073554082688e-07,4.278284268410815e-05,2.1688340142489437e-05,3.125184208307985e-06,3.205668370753756e-07,1.4713318884140847e-05,1.3090362982470793e-05,6.594460237874245e-07,2.311333541227256e-06,2.5599025521572116e-07,1.4384126446609358e-05,3.2940904766132206e-06,2.0387140433619777e-06,7.746953727405526e-07,5.862110796783782e-11,3.575003115763309e-07,6.722205792009106e-08,1.0662411805473226e-05,3.2430919718606788e-06,2.5936917484870037e-06,1.357352500175324e-06,2.5334838964496953e-06,3.703217181794116e-07,7.1492471054313e-08,2.5597906017083005e-09,3.4034754814449286e-07,1.0376614234530734e-08,1.4201437206207146e-06,1.8531302441449071e-06,5.2842118767326696e-06,3.2979440511837765e-08,2.3382909031255394e-07,4.609857736870282e-06,1.4008032467316411e-07,2.820110589496494e-09,1.708077521644924e-06,1.444882150813953e-06,3.696478764680933e-05,0.00015598933648153235,7.312301328887827e-07,4.560029510791708e-05,7.955046776686459e-05,2.0670132636624317e-06,8.294721531854066e-08,1.2607702784883656e-05,4.7871082253792e-07,1.8855306783027714e-05,6.862171415766838e-06,2.6062869900922436e-05,6.539055880772082e-06,2.086495703945701e-05,3.908268726426911e-06,1.0164046715388508e-08,8.1603313226708e-06,1.0608737693651449e-05,2.6399299049018055e-06,9.615701666021437e-07,1.2715726232848112e-05,1.0856824802285558e-05,5.069745905750267e-05,1.5292172195202625e-07,2.354674882854013e-06,6.191927256038454e-06,3.3392381462160614e-06,3.5771596760270086e-06,2.148481239583333e-07,1.2350622746737372e-09,4.145506604658067e-08,1.8090526099356907e-07,1.0129938765146562e-05,3.3771458958220535e-06,2.165470993631402e-07,3.458311148563098e-08,2.275154164177451e-06,1.0785306887584056e-06,3.6536352077121137e-07,8.952903276515656e-07,2.0416278445622993e-08,5.293452804977505e-07,9.223023544890907e-08,1.619310019407294e-08,3.2130961757914633e-07,1.0923259985418099e-07,2.6797400076716826e-07,1.0881570178256084e-07,7.998400608499878e-08,2.9015827118783477e-07,2.0518874626063166e-06,1.0066007583020564e-08,7.22243387318855e-08,1.23804738016986e-07,4.77513919516781e-08,3.3840572566390392e-09,4.2512125020266467e-07,2.7793571000245265e-08,3.0240047843577145e-07
