atom_numbers,value
N1,10.518816872240084
H2,1.939614764066842
H3,1.9554540583829803
C4,9.623947165860942
H5,2.0664563691582907
C6,9.660046174499866
H7,2.075301467729078
H8,2.1023643361810658
C9,9.908178160492026
O10,10.975642761243565
O11,10.978222118459218
C12,9.697376611508608
O13,10.93537886775334
N14,10.359037226271296
H15,1.8690491111873402
C16,9.596627036181498
H17,2.047330021443697
C18,9.619569065296805
H19,2.066452184744332
H20,2.0638883316444097
C21,9.769507848826116
O22,10.965481015924038
N23,10.465568057665203
H24,1.880681881056128
H25,1.9083953535756253
C26,9.740302784451755
O27,10.916352915920116
O28,10.93435449192556
H29,1.784068495978774
