atom_numbers,value
N1,10.524139437158968
H2,1.9282573507505385
H3,1.9187150689550485
C4,9.6192703382329
H5,2.080636081753735
C6,9.62726739506208
H7,2.0465438746570586
H8,2.0803666825300207
C9,9.634809793539093
H10,2.0569553589444887
H11,2.069729315586798
C12,9.621346441889964
H13,2.0752720985528152
H14,2.056386049253642
N15,10.289068697570487
H16,1.8503789695223323
C17,9.594900718064137
N18,10.37907804440052
H19,1.8567797758469338
H20,1.8523748132552331
N21,10.412268762578265
H22,1.8515731611700748
H23,1.8611361101705541
C24,9.693633131793334
O25,10.935504929924377
N26,10.370247880565453
H27,1.8856586432081275
C28,9.581481914109876
H29,2.046053913409824
C30,9.617467764872876
H31,2.055902074260352
H32,2.047569319942468
C33,9.572156157239002
N34,10.470392890857745
C35,9.605561814628858
H36,2.0496352125802346
C37,9.66483383505439
H38,2.051579079535228
N39,10.366623369830824
H40,1.850957794628551
C41,9.659438043067265
O42,10.887339337375883
O43,10.853959621735177
H44,1.7415103024309995
