atom_numbers,value
N1,10.57292834449691
H2,1.9497665536045723
H3,1.9241171841525944
C4,9.618980238617919
H5,2.094063021555227
C6,9.620349246472037
H7,2.0992850269072862
H8,2.0532938317446567
C9,9.578780434037624
H10,2.08518292032467
C11,9.724380456271238
H12,2.080567753838098
H13,2.1146528077125977
H14,2.1116009695850737
C15,9.724288403161188
H16,2.1144677209891984
H17,2.1118297026705406
H18,2.0674971588265785
C19,9.722037025336167
O20,10.933264126946902
N21,10.365747891822682
H22,1.876900589805409
C23,9.607074278848321
H24,2.0664858581336967
C25,9.639888266441337
H26,2.07762703745649
H27,2.0998838392323456
C28,9.679228081043995
H29,2.0898784110509525
H30,2.0941793278800014
C31,9.950442325440582
O32,11.011748712071984
O33,10.970173851810555
C34,9.723531840065839
O35,10.929634709529275
O36,10.936286171328826
H37,1.7888004631856793
