 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,H9,H9,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,H15,H15,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,H17,H17,H18,H18,S19,S19,S19,S19,S19,S19,S19,S19,S19,S19,S19,S19,S19,S19,S19,S19,S19,S19,H20,H20,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,H24,H24
1N1S,N1,0.0,0.023510931848224947,0.0002646600191302806,0.0018023235706126073,0.00010480089646125457,5.216477904035344e-05,0.0008859914487870935,0.0029431627192162413,0.0004132032784702755,6.703004212516017e-07,3.965452563300942e-05,3.2397178224535805e-05,9.97050702694624e-05,2.0391096609811976e-05,0.007922444956494523,0.0013720462345526707,0.007858060073762774,0.001329933852722065,0.0011561698141667187,0.0020870548016740376,0.007369996634644771,0.00011777561788384183,0.0018736468595677014,0.000617983894780183,0.0006443679702485827,6.343234900119121e-05,0.00012694417159253568,0.00034353270036760475,0.0001653866796432757,0.00042857579220828557,8.967304512053076e-06,8.238331712268065e-05,0.00018419999391805497,1.8007257782004515e-05,3.601044374207385e-05,0.00022566563071202417,8.667571688847353e-05,1.9631966026834036e-05,0.0001779082371120566,4.168819603966867e-06,0.00016006856062178443,7.566543469339493e-06,9.556949245070889e-05,8.12280354328676e-06,8.515052019111846e-06,0.00011277518514921092,1.6212885568800406e-05,2.5210280718279687e-06,0.00016304073003459152,0.00011296843513464161,7.312727457886581e-05,3.669023944641303e-05,6.88612115122833e-05,7.753834634360857e-07,8.363232883168426e-07,3.0302976954388328e-06,8.991804991254071e-06,1.2976679497622712e-06,3.6679373391912407e-06,4.054528872821095e-05,8.697367865195815e-05,8.973368210674071e-05,3.079100228187137e-05,8.218506536428194e-08,1.8795220942668944e-05,8.024589535027271e-06,1.259435821021615e-06,4.134530635940825e-06,2.083689566945157e-06,3.709642109273048e-06,1.4199284388283218e-05,5.960127396442694e-05,2.300519898756903e-05,2.3758789580163864e-07,1.6471578315080393e-05,5.009564270075373e-06,9.525037207858134e-07,9.067884648716884e-07,7.678602559346714e-09,2.3655204722805578e-07,7.707042642968176e-10,7.86194456481315e-08,9.287131177981856e-08,3.477825385900246e-06,1.933982414215052e-07,8.550211514357642e-06,1.0567080543921747e-10,1.3632498800930648e-06,5.7360465266498295e-09,6.010517294985362e-07,7.937533355928394e-06,1.727417422714428e-07,8.14046616226527e-09,5.15260117753269e-07,7.560411463547467e-10,7.140013207479479e-07,8.663698867206193e-07,8.90825435639897e-09,9.365924397153336e-09,2.6029646860159517e-07,3.414797764555999e-07,5.967117489014129e-07,8.454954714132157e-08,4.868111060929436e-07,1.0780686086064861e-06,1.022437243536345e-06,4.794913095462761e-07,3.432357748023307e-08,4.9358326592585655e-09,2.0764209268664402e-08,1.3091999706560387e-11,2.0696106606266085e-08,4.1487548729790547e-08,7.083932491713796e-07,1.9412742469082644e-08,1.396994830926701e-08,1.059916445722564e-07,7.442285587799802e-08,2.8656151895845028e-08,1.3620649497170234e-08,3.008551408001381e-09,4.025252839934268e-07,1.0231948399663793e-08,1.532712901042288e-09,4.925750640705218e-10,4.936425157531232e-10,6.313949363345728e-11,1.7890487424843116e-09,4.9453738881766185e-09,1.8109045485381614e-08,7.2862955668995255e-09,1.2071391386481167e-07,8.823497488208432e-13,6.550695541562845e-10,7.479403762999937e-10,1.1312057263124231e-08,3.582107110933208e-09,1.2475154242963526e-10,2.5837603168099577e-09,2.5832872729836254e-08,9.309616189057124e-09,6.84209577883621e-10,7.460582818197281e-09,5.020587168225177e-08,3.6833940342262395e-09,5.308141648452391e-09,2.1209159428714486e-11,1.3724138492321458e-10,1.2825712714104043e-11,1.3946555021959739e-09,6.981593525523522e-09,7.37706207232236e-09,1.4325827191186136e-09,1.5868018010678497e-09,7.017302294798355e-10,2.5292834493484406e-10,1.5060511948661315e-08,3.571620477149651e-08,2.2807172039840395e-08,2.7067514896117473e-09,1.9989990440727468e-08,1.0663953053935415e-10,4.576387047094954e-10,1.3437256335402381e-08,3.1115510168433502e-09,1.2333523091712095e-11,1.2816254307823627e-09,2.459572545632227e-10,4.385638829873528e-08,9.118608756963908e-09,2.6969708688540095e-08,4.5077275245830606e-12,2.3909950686018533e-08,4.4113539710011196e-08,2.8423817521883166e-08,3.04623964941797e-10,1.3497361839309718e-09,6.982458083948373e-10,4.408957920976064e-11,9.351343310814997e-11,4.622204979876088e-10,5.91554805140504e-10,2.1761792368124588e-10,3.890465727351966e-11,1.4191161135101993e-08,4.324848257297731e-09,4.1720495946862e-09,3.9004155460986567e-10,2.7626472220987353e-09,9.83636783136177e-11,1.9263783623824082e-10,5.670827696313552e-11,3.098657441746866e-10,9.665997169339136e-11,2.4565083300842616e-10,9.013331192520013e-10
2N1S,N1,0.0,0.0,0.0033478523802918936,0.03537747633285848,0.0014073227360746898,0.26346943516875365,0.010179481998909168,0.053606394382612166,0.004516446134689822,0.00029913330372077773,0.0009262952272222069,0.0003802841981572769,0.004691467104869673,0.000466248432585914,0.10420561756249791,0.15710554440925284,0.10495823154634287,0.15738931272121004,0.003398202655315208,0.005368462389257367,0.07737290369997618,0.0007315970007728545,0.016557980052444687,0.040946728261325394,0.17888238805403933,0.008616903620928706,0.0462648493476534,0.019988249098304767,0.009242537443909127,0.024444599412352552,0.00042297301945604104,0.0040041994947361825,0.0057561871733886605,9.490507046328034e-05,0.0002310294837553073,0.0032595417819201167,0.00495668048775455,0.00024118023775132613,0.0048663170448723925,1.0856950868110005e-05,5.23268257781595e-05,0.0004404579571266609,0.0007094993787526427,0.0004675624492826991,4.50826520093095e-06,0.002088692192019792,0.00010977766311759396,1.5719214585541152e-06,0.005252731915661002,0.003931236918000902,0.0013813122529877653,8.399187705121491e-05,0.0014999715404044878,0.00027784710637401844,3.616124099803386e-05,2.2750937797688664e-05,0.0006689001842410391,1.049646157902373e-05,0.00039428867641877474,0.00018976287291883054,7.82375705288274e-06,0.0015774340682179755,2.1375409442470072e-06,5.5594199161346225e-05,5.111634275856147e-06,5.149716232555335e-06,2.4345410871040585e-05,1.7114176718013852e-06,1.167666187451566e-05,1.2659646219326248e-05,0.0008327783530988064,0.001561424650591281,0.0007867749853147643,5.245088940242226e-05,0.0015249879955367973,0.0014927961443302884,0.0007737407614438752,5.697978950625071e-05,2.5972695066212026e-05,1.011924862792668e-06,1.046390055048363e-06,0.00010024967464938861,2.958043425760337e-06,7.912123739739485e-06,5.998434134291131e-06,0.000348400019795303,2.4001128240414005e-06,4.0149028219804705e-05,2.020046030848377e-05,0.00036004155427127316,3.764737397116136e-05,3.829377301078907e-05,3.0012388040567828e-05,2.4814333169143055e-05,1.747236236582239e-05,1.548849963306509e-05,3.890036362763638e-05,6.66888085079087e-05,2.694225809118933e-06,6.591290057311738e-06,3.0892713124952564e-05,6.336689733021927e-05,1.5541524840401166e-06,1.3631143267467394e-06,2.3249057554686203e-06,1.7613756231327216e-08,8.1998804897232e-06,5.682606661450151e-06,7.566612802545336e-06,1.91345778399743e-06,2.6822507652735084e-06,8.4611451023342e-06,1.2287082400419536e-06,1.0242858575537639e-05,1.0677982076323644e-07,5.265490266026518e-10,3.1345890758593953e-06,1.0014508695199709e-05,1.2056410660932215e-06,1.3962688028001935e-07,7.765348719601661e-08,1.0762709086176159e-05,7.850721277513628e-07,2.3130832249584898e-07,2.6550493936738917e-07,1.9094002157160617e-08,2.493912010237409e-08,4.636787573897294e-07,2.1265372782686143e-06,1.8221764275239138e-07,5.272506875542149e-10,7.626554685558062e-06,5.506328726312404e-11,5.608091768749546e-11,1.3835116607907594e-08,6.011091224777942e-08,7.762051890125576e-09,7.3454433646702455e-09,2.2227365281679567e-07,1.082868569035611e-06,1.789454073808372e-07,2.456205105971776e-08,4.831865796361967e-08,1.6206575881305696e-06,2.5189152097482292e-08,3.9986794453383823e-07,6.092466975360367e-09,1.8335919227396857e-08,5.125190716270822e-09,4.6235268547079045e-07,2.0000989708890415e-07,2.092627298111438e-07,1.13499995402222e-07,7.719123589211563e-07,3.1796154407182087e-06,1.1327180082787436e-08,1.374977425694368e-06,1.9635196295553214e-06,1.1442158514007872e-06,1.3670134801913036e-08,8.542780820519624e-07,4.026776263543752e-07,1.9564804376592804e-07,1.636190726461706e-06,7.883480688253286e-07,3.587086503387127e-07,3.73965101108098e-08,3.5411515941774496e-07,2.138794963357782e-06,6.075150271733776e-07,2.3460717484269367e-06,9.322909155784487e-08,5.248251033762585e-07,1.5480983575066887e-06,1.879549285099813e-06,3.024304262577715e-07,1.4709677920166087e-07,7.022542547474586e-08,1.951740324912521e-09,2.9460824002569552e-08,1.563475504617884e-08,2.135499799216234e-07,3.5673657050594443e-07,2.737975761668565e-07,1.1954618699405728e-06,7.467019891294058e-09,7.960066250589648e-08,8.83253470362888e-11,4.3850596753713944e-07,7.953717684472394e-09,2.1562514662676335e-08,7.791620237895813e-08,2.595850978615033e-08,7.454785677651898e-10,1.228036050626713e-07,1.1341072614357017e-07
3N1P+1,N1,0.0,0.0,0.0,0.003470070033488426,8.990624254678892e-05,0.006596023439263021,0.28913305575171755,0.004282638831050178,0.0005367550147949984,0.008189084731638818,0.02388569442539845,0.03952472312806976,4.961977260187211e-07,0.001555345406935249,0.00016006679044311412,0.0020437578043424054,0.22574113578230737,0.1470820382806064,0.011995895905581921,0.08115728503791564,0.2575029888682101,0.0061118785057932,0.0864880106492314,0.03151598156164992,0.08358932500343519,0.0004851390144686718,0.041475070696273875,0.004474386208374259,0.0002819645706029217,0.027330650087838304,0.004846205087343458,2.6770097516504165e-07,0.007986519989481522,0.0006512589066827168,2.612884199826304e-05,3.841216582101126e-05,0.0004033944053078997,3.923054507648516e-05,0.0015480436486248195,0.00017023208094002484,2.7699876121722866e-06,0.000251753046648151,3.783844147520199e-05,0.0002493672220329479,0.0030846411877023527,0.005954839571879145,0.0013770018169632081,2.4309914134157395e-05,0.004592618971672735,0.001863920051289547,0.0011870474905300021,0.0008769846181486685,0.0003835805032608164,0.0005679746528231,0.00019121765316842954,0.002165009433680698,0.00011493419398123095,0.0054066757406165955,0.00028987670555169487,1.8767085565585262e-05,0.004081530672557676,9.544571146946623e-05,0.000782267695940142,0.0017294809884105256,0.007106155319186902,0.0010649803973121763,0.0010592523932242415,0.00045524816835529336,1.0683508431252875e-06,2.0634741814351543e-05,0.0010826173667251027,0.00023005988390467635,0.0015037742415433542,2.3327738940537301e-07,0.00024993684609375677,4.421756406181032e-05,0.0011175717145435193,0.00019019355022398265,6.056127283438073e-06,3.007604365556915e-08,4.336749740097012e-05,2.1825972760458612e-05,7.841928577057011e-05,0.002521496147357638,0.001213392538043756,0.0022618217088408166,0.0004115824387822542,0.00046383138571570726,1.2787423564475375e-05,1.5794203634289516e-05,0.001102765530762273,6.283695367770292e-05,0.0009258774156399863,0.0001477819852355733,0.0005158433522676198,0.0003375922334005743,0.0003286518980174513,0.0002862931977007932,1.0806992446932284e-05,0.00030870576021690965,7.65590967590768e-05,0.001039836978092623,0.0001148302386586586,1.7714720116135396e-05,4.4856259417969113e-07,1.5561126185392737e-05,3.130589897537561e-05,2.592223452113629e-06,7.615742244015955e-05,2.6615596824708376e-05,8.732976265735104e-05,3.330024601466697e-05,4.738361946854397e-05,5.021067421395742e-06,1.9100414718753456e-06,5.413367529749635e-05,9.721004357032825e-08,9.855691792459709e-05,1.2815017973011322e-05,1.0496111978230971e-05,4.11378506326443e-06,5.444348723848691e-06,3.949648045509235e-06,1.6792693251499458e-05,2.8646089897943483e-06,1.3220004295488863e-05,5.5375301336146876e-05,2.0261525421894078e-06,5.032017040784709e-05,3.0483412969406487e-05,1.787141760090094e-05,3.643013600562739e-06,2.0733361694169616e-09,1.582686048884341e-08,1.916802716550592e-09,6.56062120185652e-08,1.863886289754646e-08,6.573730035874803e-07,9.422027069660999e-08,1.0252809974353738e-06,1.8275841329185027e-07,8.00372936371474e-07,5.5049136804541376e-08,4.307409495751813e-07,1.67781587823157e-06,7.876420140551232e-07,8.637242112641275e-07,1.5169854750141099e-07,2.3473776498139642e-06,2.525693369559434e-06,2.1631265223476248e-08,4.576911294407182e-08,1.0154709855214605e-06,1.832655539146799e-05,2.5185578070185954e-05,4.996578466531787e-06,6.36624976646516e-06,1.9796892125611976e-06,5.045747442089521e-07,2.5503198117338144e-05,2.2258701335431397e-06,1.6407964698039734e-07,5.5524936514617096e-05,9.292355407586328e-06,7.931693568608011e-07,1.3347444280498166e-05,7.648770505852553e-11,6.274477382106625e-09,8.512778224556428e-07,1.2571193748200926e-06,3.4435193541071385e-07,4.4079407279795646e-07,7.717542156449042e-07,7.2306929332910386e-09,2.556484268723125e-08,1.087069958494169e-07,9.887368479510883e-09,5.700161520572067e-08,6.949216713181272e-08,1.3239835692235857e-06,4.931921242512516e-07,1.4995792506411476e-05,7.3234584920811585e-06,6.771330168131584e-06,7.316028673987063e-06,2.452867875479825e-06,6.503293388249176e-07,2.5967342054400433e-08,1.6563353888443544e-07,5.411724653958672e-06,6.232456126520347e-06,7.77314838962262e-06,2.5627964195251707e-08,2.277654630677972e-06,8.70167644961839e-06,1.1136249864041048e-05
4N1P-1,N1,0.0,0.0,0.0,0.0,0.004283425653870854,0.03420383108068359,0.006362575072075494,0.07739891621332351,0.006011204752237376,0.003889983493861271,0.0006382276319838454,0.0007384265689596159,0.0009504933696551365,0.0011214070142124832,0.14013982950662918,0.05895361234423557,0.08849552573755437,0.027121106476336365,0.000458497162706184,0.0016542039208977677,0.008996056654220652,0.00210813881149452,0.0009589508592715568,1.976109761425704e-05,0.00017464513220977196,0.044544337914449006,2.440077752741132e-06,0.0036894241937552863,0.046050807925780646,3.220107245760495e-05,0.005572633693024187,0.025700726522256634,0.0008395765727247095,9.54644740409627e-05,0.00014037923975607214,0.007487451781935217,6.711328484332313e-05,1.3739448625926798e-05,0.006741791115424611,0.0006810424594037023,0.003593558591284296,2.5867234557441776e-05,5.452841360664706e-06,1.0530683029363885e-05,0.00022519178432633957,0.000955409505503324,0.00013049172174262047,3.7586582418480674e-05,0.0006201162535646176,0.000944526623893438,0.001497744726204342,0.0018049997192601808,4.335269147670573e-05,5.35237435972391e-06,0.00045820658806206005,0.01330547154256756,0.0010050061884423478,0.01772930567231068,0.0032535034146015107,0.001452517602928971,0.01112113088569533,0.0005172432184661346,0.0015956802146521731,0.00010245307611955745,0.0029447040751757747,0.000637666688462657,1.9568348019749493e-06,0.0013018432948432856,7.232684995761574e-05,0.0012844423683091577,0.002233352369840791,0.00066494149717089,0.005151079158714822,0.0007840141732793349,7.212782424215192e-06,2.8267474689869232e-05,0.0014067818906950968,0.000645701680735522,0.000875514430693114,0.0003269156099210413,0.00014826085521590926,6.490153796612219e-07,2.185297075674164e-05,0.0010310214348647762,0.0008770612451827198,0.0004945042572996883,0.0004241844684447216,2.8728804499777993e-05,0.00013704427087590787,0.00023323836430799716,0.00076073761859341,8.898810368318522e-05,0.0020526983778195174,0.000531939865292097,0.0004089690115915978,0.00014760531417756795,0.00037077675885743844,7.255846931153442e-05,1.3858466694216531e-05,0.00041787508315538346,0.00010530866662694649,0.0007145094041112188,3.950304844790864e-05,2.8122974774280607e-05,8.278513713078084e-05,1.6553208712632994e-05,1.80320330662731e-05,5.936780294502064e-05,0.00018656257088500716,4.341784235406543e-05,8.499420568175431e-05,1.0842040188530078e-05,0.00012642175738708517,4.350130954566822e-06,4.7148037940480947e-07,1.0844430191614407e-05,8.977493168860207e-06,1.8669390061898383e-05,5.6685483920126956e-06,1.8787382152218868e-06,5.645477660465303e-06,4.2934881605560804e-07,3.317029453775433e-06,1.9011110886868465e-05,1.4062501207945388e-07,8.510040700349109e-06,2.50352361836903e-05,5.538540324145913e-07,1.9287800997691562e-05,2.3990616837554768e-05,3.957677846333496e-06,3.679675408818639e-08,1.3089964667756249e-09,1.0298342623116241e-08,4.919532048397457e-08,2.0435582115396755e-09,2.512977159696561e-09,3.270693671453273e-07,8.406892098022922e-07,3.8123372902987285e-08,7.595476692046077e-09,4.44053998904792e-07,2.2061131321748917e-07,4.101316086746465e-08,8.616702813490917e-07,8.823520580847344e-09,1.794653314846073e-11,3.1395399635592014e-07,2.368666386809437e-06,1.0301076258656394e-07,1.1398020216546456e-07,2.0676165002342373e-07,2.461486091620557e-06,5.9688742300778586e-05,7.568464094243055e-05,8.117399043605644e-06,1.1209571418202557e-05,9.402980264194838e-06,4.344740529127478e-06,6.10077274796339e-05,1.926884838354681e-07,2.8090314962980756e-08,6.018771463112138e-05,4.896063726000932e-06,4.898522553808959e-06,2.6817965406378264e-05,3.011573546096713e-08,1.5193978120109364e-07,2.1157155005724348e-07,9.984967981324644e-07,3.685880786363782e-06,6.593726640247155e-07,4.938707798274322e-08,1.9251384975049746e-07,2.9858759242884503e-06,3.094424878558044e-07,1.2749093825092928e-07,9.640156894974439e-09,2.7160603632836455e-07,1.2975869798648176e-06,9.65753647275136e-07,2.6273227751172357e-05,5.886982590297407e-06,1.2447235658630262e-05,1.4470257472698478e-05,4.862820079054586e-06,1.5791807448373163e-06,8.588950484167412e-08,6.462177379873424e-07,5.5904667342066006e-06,1.2600107051952136e-05,1.3842653770135271e-05,2.1790369286733835e-08,3.255229956256045e-06,1.2202739843925059e-05,2.4057896116591593e-05
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.002744994710557336,0.0003967378647531383,0.004075225012143413,0.2736681119809776,0.023902259630957046,0.0013695599923713164,0.0013004798196210032,0.0011820656222343295,0.04878158945248834,0.28368737907500163,0.1905506204162828,0.18864996873177242,0.08596417001911538,0.0035323238958371306,0.02240232483789617,0.08563968339006767,0.0003620548608487262,0.013621571345877381,0.008308784083054022,0.038298035449165546,1.9280036722246763e-05,0.003576855339235685,0.032429705978575196,3.251198526665888e-05,0.0021239260207348565,0.0009683725771851837,1.4912824970458871e-06,0.0015000097375539312,0.00035242311314886976,0.00010804948271503356,0.0034487220335335245,0.0018423689201649829,0.0021381495865493427,0.0013082079454629358,0.0004028718248338947,0.0002937845223582869,0.00011602944653610336,0.0005535656152182433,0.0003872530883275438,0.0011539178923789528,0.0023059029213503557,0.0005687461076642197,0.00027526257386267794,0.0024852163186959153,0.0011938087899641125,0.0005719250975633194,0.00034142954843074946,0.0016798543305567293,6.063902762143414e-07,8.957313522683918e-05,0.0019288218794426548,0.00030968904798100994,0.004648187821365557,1.6402911847013257e-05,0.00027276361336969757,0.0025183384092031247,2.174114516417802e-06,0.00032936192516297425,3.5024700338670556e-05,0.0018791558131880937,0.0002916655317239947,7.284596172940638e-07,0.001184780758261672,2.9414177103559425e-05,0.0004668108949634764,0.0013152998615093558,0.0018186340355708097,0.0007222685361982784,0.00015881659285099659,0.00018206453382729748,0.00028616456353525166,0.00017221881388973515,0.0002139867991963751,0.0004298168693610549,3.3670640415817132e-06,5.801521683057587e-06,1.1138007769417868e-05,9.031301559492277e-06,0.0002738056902962249,0.0003620074551062835,0.000431493621870338,0.00013575594516623823,5.270535861079395e-05,1.4321255452642845e-06,8.964981952352957e-07,0.00010747684350675968,6.300313785723155e-05,0.0004591058257554792,2.5513406500143887e-05,9.914844756986341e-05,4.947938575750044e-06,0.00012847517720526724,0.0001468052697952693,4.66862151360381e-06,0.00012117684184653754,5.6042767035968666e-05,0.0002080283714005482,1.7921063769410495e-05,8.994903990533487e-07,5.0335943931223426e-05,4.829113136040064e-07,4.3427978670962375e-06,3.4046025363387855e-05,3.9148258226262556e-05,6.099279523219536e-06,2.1971578562318683e-05,2.5197107608843083e-05,3.923867615807097e-05,5.209873465972237e-06,1.1585035131211896e-07,2.821118573415049e-06,1.0378506857033898e-05,7.1713301101894444e-06,1.7910619733996214e-06,1.286533586775107e-06,2.4746033293610026e-06,1.8083855954920125e-06,2.985579235392777e-06,8.827326859695006e-06,1.675836447390111e-08,1.2080975384520798e-06,7.513830172056757e-06,6.313060185725305e-08,5.35917649857609e-06,7.397629766536795e-06,8.225389609428646e-07,5.6594498816231464e-06,3.750767252341802e-09,3.515899638095732e-08,2.0007314693870626e-08,8.529714556892998e-08,1.1977818736852441e-10,1.030054939565872e-06,3.786919893222773e-07,1.277354196638214e-06,2.121930187115595e-09,1.4705794271208106e-07,9.244059659963e-07,3.6525805624521013e-07,2.507137262242054e-07,4.6215093130186347e-07,7.577407945547066e-08,3.9644920679648976e-08,1.9373571920056065e-06,2.708258579620093e-07,1.0536792185433796e-06,4.5129412384881107e-07,7.341704448826647e-07,1.78959298380299e-05,2.7437511511241297e-05,1.6327480896194402e-06,7.197102875000638e-06,7.948369644683595e-06,5.1962172342712165e-09,1.0217657998801144e-05,2.1473493427848211e-07,1.8676754653945693e-07,1.219791492612643e-05,3.838257205401874e-07,2.2808705288923647e-06,8.681203905958057e-06,3.0650733950920994e-08,3.97470337087924e-07,1.556402957181291e-06,9.95692477800958e-07,1.4387698090700951e-06,6.53285070484344e-08,5.2241947212650075e-08,5.684323558519111e-07,2.0123661061965947e-06,4.777586568582848e-07,1.1784759901267705e-07,1.6697379034980031e-09,1.3510145668860218e-08,6.50106169342024e-07,2.014710520636953e-07,5.872875958878865e-06,1.982852773974031e-06,3.682669751814416e-06,5.13903295917828e-06,6.953612858850988e-07,1.8210646635097305e-07,1.0806480599256929e-08,1.635129858179596e-07,1.1535466921674953e-06,2.8933142233178444e-06,4.2843969305650376e-06,8.492434999674003e-08,8.876527322065897e-07,3.0830405202131317e-06,6.219572456611644e-06
6N1S,N1,0.0,0.0,0.0,0.0,0.0,0.0,0.008531471764360088,0.04922562300414546,0.004332053695375926,0.00046880888041367363,0.0010185131646234247,0.0002920706243436655,0.0048148935642804425,0.0005471887390529062,0.09594551207396229,0.1504125812408188,0.0948812632426419,0.15000994889196484,0.0002533646836144765,0.02238788508910261,0.03978424922730195,0.0005125505843719402,0.010259811329409896,0.06865157103392683,0.13563577258767534,0.007540842424139438,0.036777720984748186,0.015072708683325331,0.008542207788521106,0.017991899615858786,0.00020034605604402067,0.0037660362464591035,0.00011150357154621204,0.005458236607557065,1.9139820883751213e-06,0.0007239225324786602,0.001552207634740288,8.757377862433913e-06,0.0007314535395495092,0.000913884507920848,0.0006843102433933268,0.0020722434246893684,0.005196113894184506,2.6119455120987567e-05,3.043542950553757e-06,0.0010823391593439702,9.687762327437177e-05,0.00024072245792838842,0.0019042022971103023,0.0024831496858919166,0.0004660584585725047,0.0007840817435744718,0.0005995170483492629,1.5677939608771396e-06,6.857956555084144e-05,0.0010089099356402897,6.523796223234513e-05,0.001531861776336907,5.4387851650794516e-05,0.002416020320413992,2.0964991845673353e-05,0.007476934292597104,0.0006453337435559092,0.00023998855288165366,2.4331672871191756e-05,3.2480409553725664e-05,0.00011329546089577924,3.300971426511978e-05,1.4952581832705647e-06,1.3132415865868552e-07,0.0001486884133679034,0.0009651345957100155,2.5598739261667447e-07,2.133702826867534e-06,0.000765883166382153,0.0007131804484465931,1.1962043688917845e-06,2.8202813349142986e-06,5.105392531490338e-05,3.29517713137939e-06,1.157346758651201e-06,1.6110472323305203e-05,2.9110232668827507e-08,4.4975386881418444e-07,6.923583241347231e-05,4.100659574213239e-05,4.888634899380406e-05,9.931933092488521e-05,6.645319027320795e-05,0.00040042606880374976,6.287361296308802e-05,1.3504303868483447e-06,0.0001543925924596401,2.174391398490627e-06,8.967270604909316e-05,1.9763716623266703e-06,4.753776114974073e-06,0.0001362122027595003,1.3355147878701956e-06,3.4500113279989364e-05,1.92473170734786e-06,2.1098378803596773e-05,1.8774018909706314e-05,4.0915932094431895e-05,1.6933691349141355e-05,3.798078418659756e-05,1.4643134050640327e-05,9.963347964436764e-07,9.503686242418041e-06,6.7160302428259655e-06,2.603670046230633e-07,3.1920863745593664e-06,1.0224084818766244e-06,1.5737843132690443e-05,1.997777383522248e-07,6.156508547405792e-08,4.290885440294545e-06,6.06488073273681e-06,1.8681222173633216e-06,6.266730090409567e-07,7.908110388754608e-08,1.9002603871332013e-05,3.002615936331665e-06,4.4467047777274615e-07,2.019398492869584e-08,4.1324216915050727e-07,2.161242765419402e-06,8.543578271513752e-07,4.557802446569781e-08,2.8280610253617056e-07,1.0852911143111044e-06,1.0695488240841655e-05,2.588240732848135e-11,1.0500720293293853e-08,7.985856420589243e-10,2.474426858967149e-07,3.4937852833039074e-08,1.6417171178062517e-08,7.76657271828185e-08,3.977762436768728e-06,2.283203026642866e-07,2.5359778277334044e-08,3.670600978722405e-08,5.125190265520274e-06,4.239239093095648e-08,5.834694800643803e-07,1.495294998932195e-10,4.318171531458859e-08,9.263823930183435e-09,8.506259585594478e-08,6.820876174984392e-08,1.4218046251457395e-07,6.66664061732547e-08,1.863274989410968e-06,5.973076403709143e-06,6.69492012939088e-08,1.5064482994375794e-09,6.986999401270566e-07,3.1242864695357753e-06,2.8035069830067982e-06,1.4903603302585111e-06,5.31098788947304e-07,2.209194206459486e-06,3.48190107080093e-06,1.0254586069180505e-09,3.505301404693739e-07,1.5315508195001826e-08,2.9328553186047657e-07,4.6364887831273904e-06,3.7819508533765145e-06,2.914110519558477e-06,2.492868556025485e-07,1.9951854732802587e-06,4.059793963673286e-06,2.4917653567158027e-06,7.910378130304707e-09,3.324214237210299e-10,3.359531519642189e-08,1.8365103016115825e-07,1.0887487045252442e-07,2.6753072202012618e-08,1.004441620988672e-06,9.65189485668816e-07,2.4090702410717313e-07,2.578973035127774e-09,4.905059802773337e-07,7.671908441864161e-09,2.609820004551011e-08,7.722155803691066e-09,8.007823137923253e-07,1.0349971037992844e-06,4.7133885283656696e-07,4.517366480882856e-10,6.995924173303081e-08,1.0161441559297657e-06,5.389293560309483e-07
