atom_numbers,value
N1,10.505881270365
H2,1.9329806020327647
H3,1.9263386026602256
C4,9.642720384725187
H5,2.0854902486641356
C6,9.704605352621023
H7,2.0888964437199737
H8,2.06898495506107
H9,2.078754484355727
C10,9.698198805560816
O11,10.95176193810555
N12,10.347864826948381
H13,1.87445731876645
C14,9.609618506454419
H15,2.032029624518054
C16,9.745504115333638
H17,2.0529225029508105
H18,2.0295935697281404
S19,11.11072710271909
H20,2.1325667114940883
C21,9.742898927131963
O22,10.915784595136275
O23,10.911874003140923
H24,1.7518647743613247
