 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,H12,H12,H13,H13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,H17,H17,H18,H18,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,H26,H26,H27,H27,H28,H28,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,H32,H32
1N1S,N1,0.0,0.023617570056348347,0.0012571607449036737,0.00027584022759885585,0.00043225965193327553,6.291358843557582e-05,0.0028299448670883187,0.00020211892869381742,0.0009577169995860224,4.8942885374880785e-05,9.843351535226974e-06,9.73507246365829e-05,5.007344778484857e-06,2.65183421762627e-05,0.007959884430542408,0.0013759228704555149,0.007858619802602718,0.0013470892573642645,0.0011577627172684735,0.002110057762795936,0.006297642577659968,0.0028728389252918873,0.00029333217591442917,0.0006296305890636233,0.0007030049642964276,0.00012060920977963185,3.872373867475076e-05,0.0004003945473905479,0.0004089503522530791,0.00018326967824994211,8.20245824539878e-07,2.3990747147789593e-05,0.000167895862787093,2.327875720942174e-05,2.8213599748833085e-05,0.00020887221897880615,2.01618128612413e-05,0.000276086997999192,2.7777246725868565e-05,2.421141659381121e-06,6.500311167489947e-05,0.00011822821476514811,1.4505083863802781e-05,4.4344765324499935e-06,6.965715115775373e-05,1.2391490606111777e-05,3.093319271571526e-05,1.3298213198731368e-05,6.530266299775711e-05,1.8042770957293897e-06,0.0001287719790130648,8.656321158939662e-05,8.869715738352157e-06,5.562252469371032e-05,2.6939321152941176e-05,0.00010620078214240714,2.407475541144066e-07,4.578044101144485e-06,4.514054904314335e-06,5.5727766725688355e-05,4.184243069804694e-07,1.6544663741790977e-07,2.6020258200032398e-06,1.2143626909599803e-08,3.7048748985357705e-08,3.7563839704601865e-06,3.005978361447781e-05,0.00021299231560445442,7.327616485808264e-09,1.6094001846767014e-06,1.3668830356472483e-07,6.707332079969319e-06,1.2287885853279334e-06,2.6722365609188614e-07,6.479144826432304e-06,8.452009758741497e-09,9.239631282298433e-08,6.576818653569738e-07,2.014890735313468e-06,2.450958151434257e-07,6.983437053631469e-07,2.3782599034571916e-07,5.1968392762447024e-06,5.280460402268261e-08,9.937868514775516e-07,4.903528676436508e-07,5.421195847787885e-07,2.7404494029603654e-07,1.4779610696402656e-07,4.001996289915155e-09,1.1997916837813705e-07,2.69012337095198e-06,8.647720486365529e-07,7.74480769738517e-07,2.161215531204519e-06,2.1609565696856237e-06,4.0465839346026655e-08,1.4961614359931819e-07,3.942477558305235e-08,4.3563520354950036e-07,1.2436783841662802e-07,1.9508194060990913e-06,1.4066983133886879e-09,4.5314882668456846e-07,4.412284759780505e-09,5.731341623516073e-09,1.0515156723123198e-07,2.708746519086702e-06,7.651385489637619e-07,3.742921659943832e-06,1.1236460525809733e-05,1.5732728695372344e-06,1.808676905135087e-06,3.887859230444768e-05,0.0001677213110473641,9.880209145274321e-07,5.0520457010927444e-05,9.250325338217014e-06,1.1081307382809769e-07,1.6814970716760858e-05,2.7298773137007792e-06,5.391935308657336e-06,2.9618581966067703e-06,5.860747082753193e-06,6.726132493950487e-05,1.9561140502943886e-06,5.785321386198028e-05,3.606472205319733e-07,2.3917825751951227e-05,8.236526143345912e-07,6.706231439057575e-07,6.488449571795396e-07,4.757077202433013e-07,1.5068198952472578e-08,1.1850743053543056e-07,6.220435611048458e-09,5.4825691125914844e-08,3.176376925262403e-06,4.208065353283885e-06,3.150749722680146e-06,1.8725936348218397e-06,1.375760108057733e-06,4.663297055174098e-07,3.0324634814338225e-06,2.7435380260953934e-06,1.5244684808957132e-07,3.5937560122212275e-08,7.541678357370074e-07,1.7801183864463166e-07,7.193033391139636e-10,1.0819409008711034e-06,1.9590449207296246e-07,5.178349055112719e-09,3.3178839387026926e-07,9.70240536357636e-07,1.2861620657389494e-07,3.951421412295986e-09,5.560376514779364e-07,2.2342100429728617e-06,2.6902075456192165e-08,7.589357506887495e-07,2.985052244275366e-08,5.4230722967840705e-09,6.419511963673408e-08,1.7503619664793746e-08,6.495078919144248e-10,6.359883730766569e-08,8.160420740255248e-07,1.5380265144804284e-08,1.2543614369420197e-08,1.170663521676829e-08,1.7749058778271376e-07,9.618623675322624e-10,1.2701490303967944e-08,7.580868155443454e-08,2.8899853377062357e-07,3.4988761887788655e-08,5.988265439071938e-14,2.757139100362238e-09,6.051049383781759e-10,1.4986785146220427e-09,1.826497286749884e-12,2.3478985422542564e-09,1.5438093026176603e-09,2.470596616177545e-09,1.1217907713856334e-08,1.016035522383163e-08,1.2886447675608537e-07,1.1653289444524262e-11,7.012710412368506e-09,3.14205816920321e-09,1.6116722623138457e-08,5.714070105966584e-09,5.249124301887065e-08,5.224453758501113e-09,4.621261961990086e-08,2.2264194932120063e-09,3.341625087749378e-09,3.84279491560946e-09,8.586582000980059e-10,3.155945393906734e-09,7.829985659846272e-09,3.753679034268487e-09,1.7930630313856e-09,7.283855607553846e-08,2.0319129934165403e-08,2.5232556044585408e-08,5.7353233273715887e-11,7.670765422851389e-08,6.78010536603324e-10,6.883708847382763e-08,7.679724495224249e-10,1.5597647895493338e-09,1.687835843311447e-10,1.0088630209015292e-09,1.8311935301440485e-10,1.216073353127456e-10,2.4208413051951538e-11,5.664602120702966e-11,4.375480422424971e-09,1.4276890780706708e-08,3.887024258020233e-09,4.535436914920865e-09,5.6208815379932275e-11,1.7445784816771948e-09,1.5935963659785557e-10,2.5836832673320487e-12,8.331113576787175e-12,1.4251413937849122e-10,3.123665909265938e-10,1.2550449568493605e-10,3.3979596913980004e-11
2N1S,N1,0.0,0.0,0.022050397609631123,0.008936344735517299,0.008775899954950539,0.2639491948476671,0.042916474327630016,0.010034209729905097,0.016504952841278175,0.0008741997072430063,0.001089914384477364,0.002610717506567495,0.0001326230884268753,0.0011426514882633132,0.1052809776288246,0.1576458503461522,0.10551014997018981,0.15839549234273864,0.003465771879405777,0.005561635226811745,0.06467035528745768,0.028933534862855215,0.0017313972187880111,0.04167065877127918,0.16878639197432932,0.06176781996470648,0.009797385718521845,0.022923532925835932,0.022785524320170225,0.009956431286268774,0.00024868339410932805,0.0013730547085502032,0.0052926244605244754,0.00014470501011754067,0.00019570589866746424,0.0026933322533659876,0.001939084199724217,0.007464708642044737,0.0005314686351693965,3.5896570640403525e-06,2.5504815563071048e-05,0.0006696199681228698,0.00018826729004084441,1.9845844465349316e-05,0.0011988294755935769,0.0003855315069341003,0.00040655067196482264,9.391627571186945e-05,0.0014347139428774192,0.00018678964769147655,0.004202170673645256,0.0031646584862761173,4.334472386235966e-05,0.00061226073017151,0.00044878628252664754,0.0017806746694111197,3.901946760365149e-06,0.00017595220667221412,0.0001308412633393985,3.354136878463976e-05,4.034835376920398e-07,1.7621334169604097e-08,6.196468424435331e-05,5.068516084616448e-07,1.6665045736496964e-05,0.00016654385681058592,0.0004203271021316901,0.001996972334989966,1.092467949659337e-06,8.836206890627807e-06,1.3178085232379289e-05,0.00022249904411308918,1.2550077530537607e-05,9.119444897009998e-07,3.775560106689113e-05,4.122472030676505e-05,2.707062457307785e-06,1.3401631481890774e-05,8.212143532837501e-05,1.3851597163938578e-05,1.7704799082141065e-05,6.366279853065038e-06,0.00017240404045271163,2.835117782851171e-05,4.4949403132932275e-06,5.01638027561313e-07,1.6534256794376034e-05,9.644312216394724e-06,9.364029551761632e-10,1.8963387655723807e-06,6.640005119074033e-06,1.0806455941203552e-05,1.9126529909208045e-05,6.510112974478233e-06,1.7487717141051462e-05,3.970517113804917e-05,2.0858291449599164e-07,7.930315273352306e-06,1.1330266749265405e-06,1.279465115811007e-05,6.144091167836763e-06,4.73607169586554e-05,2.1229213498230592e-08,5.007495206488244e-06,2.3732130691733744e-06,6.700993222530371e-07,3.02632428006433e-07,1.1047261209373715e-05,3.645625054771173e-05,1.2780722962180135e-05,0.0006361941461565657,0.0003055151855742011,0.00011480745664504965,0.0001590063387375551,0.0003596567259416261,0.0006881028322212046,0.0004349571631774296,1.915875305336101e-05,3.090574863606754e-05,3.5435098155511824e-05,1.662093755427918e-05,2.2912235831507033e-05,1.621372724369685e-05,3.459069941147419e-05,0.002408968891582486,3.6265425467085777e-06,0.0015730608393824674,8.668456572680228e-05,0.0030824102769857475,1.6885471457062096e-05,0.001226260043505789,3.5125969894966858e-06,2.7346167099429053e-05,5.716532665833718e-05,7.663979250627229e-05,1.8417657490221728e-06,2.6126322383301925e-06,4.441943886934752e-06,0.00014703637992141694,9.852683941469209e-05,0.00011146246335203003,3.693522806758054e-05,0.0002199374134672638,0.00015799718083098213,2.374105937441584e-05,8.460559138390167e-05,1.8598021385152208e-06,1.0826957353549105e-05,5.313719846133935e-06,7.780552352620873e-06,4.618151294000228e-05,0.00012408336060332203,2.9772206471267992e-06,8.655362628395835e-06,8.791321724643808e-05,9.582315667167052e-06,4.1440280655891115e-06,1.7393587041780734e-06,2.097025447955758e-06,5.835804923748356e-06,3.755142473860218e-06,3.2204217070841423e-10,3.330031051573812e-06,1.9274314379646995e-05,5.308969760031701e-06,6.391958633500394e-07,1.402959348251187e-06,1.3558387730761012e-05,8.503273418725144e-08,3.5212250892868724e-09,2.1023320728730255e-07,1.1949685513990005e-05,6.522886035753572e-07,6.9490908582992e-08,2.456786578175496e-06,9.446518449696129e-06,5.440832260283912e-07,3.231149015014978e-08,2.902393927417535e-07,2.6352230242387975e-07,3.843245224288694e-07,2.7325837148595156e-09,6.638182448170937e-09,1.0903466174383425e-07,1.8139454285304168e-06,3.10607516595951e-07,1.189909948351442e-09,7.339507891668262e-06,1.5697627153699045e-07,1.2935837325755983e-06,3.140809081703111e-06,2.8571789334463915e-06,3.175716969394671e-07,2.591001983187624e-06,3.5431937073227004e-07,1.521656782355052e-06,2.1219160650787217e-07,9.898371877703482e-08,1.1790341150064165e-06,6.178209388529865e-08,1.2404253264541865e-06,1.1135575836984657e-06,5.5431337298017525e-08,5.81284318901254e-07,2.9337980733679103e-06,1.381092173513565e-06,2.102229219591578e-06,1.4387503632917742e-07,1.6760526921899555e-06,9.000372935830114e-08,3.271175926133907e-06,4.937372066748935e-09,4.4312744584829034e-07,8.528596517898279e-08,1.8056380568509667e-07,1.0898481450638542e-08,1.984253361619892e-08,3.101940651006885e-07,3.9882289559756146e-07,3.408252386982724e-07,1.523336641273687e-06,1.2253892567315461e-08,8.704173382056979e-09,3.167174926765881e-07,2.7102688404667674e-07,2.9556345593206856e-08,2.107108576510086e-08,3.523143488060043e-08,9.098087616621342e-09,7.601603568829773e-08,1.3685317679090758e-07,2.3001639970487986e-07
3N1P+1,N1,0.0,0.0,0.0,0.021225367644072346,0.013160706630453767,0.027902928773264613,0.25202248019491647,0.025720229548829465,0.013775664116757902,0.013082177828332542,0.001200383507101499,0.011321748298403156,0.009706555375550208,0.007672983325383909,0.04032763719732735,0.00920388508447667,0.07699666561671359,0.062013180399906886,0.011252628727183023,0.06591005085922985,0.1981765965233282,0.11599461936921829,0.010426462317041363,0.02040995958366487,0.029835251891328074,0.06918778211046339,0.0015425895208514007,0.0036180874312188305,0.02860929101298537,0.000115089034947502,0.01879292870070981,0.0073607743292885,0.005013372414006678,0.0003922856678819642,4.7083003740233664e-07,0.0011933015162099991,0.00041066168978165507,7.788104331973855e-05,2.0013522793682625e-05,0.0007411515751076792,0.0006476485829973733,4.096070744497027e-05,7.283805731672643e-05,0.0003998768582724743,0.0032416092517744133,0.0003289082405895094,0.00019724199130810582,0.00015078866899798093,0.00024326378410854943,0.0005387962227585419,0.0026263122670475703,0.00083612489086482,3.546401476262062e-06,0.00033801333859440064,0.00209818612205126,0.000323386430014061,0.0003916036433433412,0.00010471523725108511,0.00018300017645689337,0.0008664602437584712,0.00013419322432595138,0.0002892108687631012,2.007268083192848e-05,9.418367188196441e-05,3.270287117307369e-05,4.4491595585505195e-07,0.000683849218169108,0.003913908388846643,3.933468617489666e-08,2.0654242881334994e-05,1.3926184706303246e-05,7.659871156917575e-06,2.7675452989761595e-05,5.494226834823479e-06,6.929317915815858e-05,1.4634743827013352e-05,8.761799049850083e-06,2.720390073740475e-05,0.00011935408959828919,1.952532891102976e-05,5.8802192488549565e-06,8.4488700840879e-05,6.345011008423995e-05,8.273988335982807e-05,5.365546115543296e-05,1.6616589989748576e-05,1.4381902913029876e-07,1.4175877974587081e-05,1.2856532705107782e-07,5.2532041117103745e-06,3.742448100707563e-05,0.00013864052134193727,7.821830639898053e-05,1.1458396730557041e-05,6.446670213655636e-06,8.16883261212098e-06,4.5500746279625304e-05,0.00010296829803602137,2.6673935765941792e-05,6.046043303942206e-05,1.4339072595959124e-08,1.997298604949904e-06,5.396602608609413e-05,5.934751648783987e-06,4.203359022936226e-05,4.191483047311095e-05,1.9202014364783082e-05,0.0004120536691734067,0.0004931466294368914,0.009427710728588945,0.00695875782221389,0.0031793188995905552,0.009128210936419912,0.0004251337176239822,0.008213151565015231,0.004723881043610767,3.099216187685272e-05,0.0077970401267737355,0.000553658282996361,0.0026263285018837124,0.0008373767827103418,0.0028401758274678723,1.0749670600551653e-05,0.0002220550224225626,9.509160849852094e-05,0.0008369698609529408,0.003310736796898972,0.00020672539238253407,0.00026331874760820995,0.0002782388696260796,0.0014261683718959084,0.0006752867769863613,0.0002832093481983655,9.251640542551343e-07,9.697784173923196e-06,0.0002199191161122993,0.00010000292549694478,0.003413602564711571,0.004535629465436841,0.0005093282531096754,9.4152766987321e-06,0.00042727865643987784,8.287269203899328e-05,0.00021539837173767395,0.001436452685071199,0.0010592127931656758,0.0003752473409364132,0.0026104466700738183,0.00021453465517828896,5.29584794461968e-07,0.0006750674757847186,5.788077087398591e-05,2.1613641324469413e-05,0.0006379008921277851,0.0009657940224956363,0.00024117047821770043,0.000845109422313417,4.4150760161176805e-05,3.988102430518836e-07,8.112801328508112e-06,9.151492741121814e-05,0.0002722349419912451,6.521355607747026e-06,9.362062007123306e-05,7.118787752169453e-05,1.0075264444964205e-07,9.838410622275973e-05,2.2974588897994863e-08,1.821206252472507e-06,4.158712338409032e-05,1.8186685609933306e-05,9.003420595021794e-05,2.884398854430259e-06,7.161313468451169e-06,5.92773496954635e-08,2.0100577668102915e-05,3.448208172329714e-07,1.1968788640182026e-06,6.641169142906911e-05,9.72999327086832e-06,1.4911762857838795e-06,6.500766576889028e-05,5.039753148139425e-06,8.283901209438227e-08,7.418774979672804e-05,4.9288284959647655e-05,1.6665034234364384e-05,6.676555974749476e-08,2.7966900744136325e-06,5.8706545455144976e-05,2.1454115926022865e-05,8.812120167389637e-05,4.928951025107153e-09,8.505161701144459e-06,3.1472486029748836e-05,1.6183098079824987e-05,2.720536303701948e-05,5.659400994106889e-05,1.818611927717484e-11,7.412320922917104e-05,3.049160315615751e-05,4.877876819575633e-06,1.0536709504904707e-08,1.275459116101274e-08,2.6173053679912073e-07,2.329138553136545e-07,3.0374845794156613e-06,6.757040229565803e-07,1.3909690110835982e-06,2.7302118432714906e-07,1.6549265469123497e-06,5.358051757831106e-08,1.8897108899906812e-07,1.1561462875953055e-06,1.9106590440909343e-06,1.3380439956023338e-07,1.193286988110387e-06,3.419631668677425e-05,1.623534534234139e-05,4.284797518128158e-06,2.8006911941602652e-05,6.091954892983864e-06,1.4796600691369122e-06,4.314517632053594e-10,1.8232311687071956e-06,1.223071873313053e-05,1.3831291712396165e-05,1.4515658315561453e-05,1.7520684347793747e-07,4.253699986245252e-06,1.8050609309039345e-05,2.7383438443884245e-05
4N1P-1,N1,0.0,0.0,0.0,0.0,0.011666054074890742,0.006001173391663617,0.030277626183665696,0.2612401037319172,0.014291414815682746,0.02147404739985248,0.024806690375264617,0.007210709159645834,0.0025921369627628366,0.001227940248152093,0.2697768204881412,0.16526825392276168,0.05727113499822423,0.025516928980205744,0.0046758198214493785,0.031125039651044517,0.10772242647134789,0.03454964215086198,0.00739843383834593,0.017181604359918445,0.07526509301219164,7.754483597466333e-07,0.005147037083841788,0.03594401798018021,0.00040417579672169524,0.011414263300020266,0.009230569199511596,0.00030461805246151386,0.001148594835742589,2.7766784310490067e-05,0.00022860832303250866,0.008917609117101044,8.525130760617117e-05,0.011111931999140623,0.0021752624670825504,0.0005403531094652081,0.0019009679515007427,0.0007098971232823992,1.298314697528724e-06,0.0005043206736274897,0.004389227479076663,0.00066379095370106,0.0018479135106781452,0.0011827190253530517,0.0012390912734523418,3.670008954292925e-05,0.004413753608372595,0.00288682625818959,9.363728730793497e-05,0.0019305255424759693,0.0005048456688441227,0.003273347221643963,6.0958471265415426e-05,0.0004908040160516158,0.0001275793155324223,0.0002261444892734943,4.0969663750445307e-05,4.8021591510405415e-05,0.0002750335106660451,1.7238779979056318e-06,4.3633074866544774e-06,0.00030130399357997106,0.0005205080786283567,0.0036361519940260045,6.160570842350666e-07,6.684817176694224e-06,5.779416873075149e-06,0.00024087585974230663,3.4900889572586635e-05,1.3891488372941296e-06,0.00015777975329545058,2.8307786561487802e-05,7.669627903439391e-06,4.686412593035705e-05,0.00014007887199984914,1.1911987117585454e-05,4.644980665036158e-05,2.2393871846881908e-05,0.0002451277264161611,1.4506938383895829e-06,2.0340200524326946e-05,7.708755242141763e-06,1.2178848085131477e-05,1.5083111331914978e-05,1.1099969121630693e-07,1.1682602885088045e-08,1.0263688434264395e-05,6.832145193547134e-05,6.277156673784035e-05,4.7968816239141177e-05,8.53945896595043e-05,5.673593986177394e-05,2.473999756169576e-07,8.59213612569576e-06,6.490482373777695e-09,2.137322426598587e-05,8.148890207060333e-08,0.00012549782538195942,2.335802725017544e-06,2.9155295511174018e-05,8.694220312577272e-07,3.6709539887880283e-06,1.0791971050139182e-07,0.0001302289406548418,1.1462422438324182e-05,0.0017524601754557168,0.00043578019521905986,4.27308112049829e-06,0.0019418858895181579,0.0003198997808229187,6.012640648433987e-05,0.0007515406140008452,0.00015760777016415872,0.0004415640012718214,6.328180732229072e-05,2.7836422744620393e-07,9.847953792219144e-06,0.0002528703204196514,1.4694796522274345e-05,0.0003428175754627283,0.0009184250665499327,0.0005098728074854897,0.00017064155127366476,0.00020592666023055983,3.189201414954823e-06,2.2289927917196195e-05,6.483130034595774e-06,0.00012207541938002997,5.415953746190638e-05,0.00011605568799888388,5.113108709764447e-06,0.00010973154275095709,5.6607064273794805e-06,5.175987816352645e-05,0.00015850060530198107,8.296800117557623e-05,3.1241871780718355e-05,8.749366620719456e-05,0.0001667145729609132,1.0506258571574278e-05,1.3014794744581337e-05,4.4225671505859765e-05,1.5958881616207066e-07,0.00012550739539873845,2.2549859111098414e-06,3.948728404812307e-05,1.8745736074521346e-08,2.492510690288441e-05,5.196332253376568e-10,4.786444462112627e-06,2.8018236264415464e-07,1.1266982280488946e-07,8.505030129946078e-06,3.808715560715825e-06,3.694652600305659e-06,9.630835902552093e-06,9.394521831573854e-07,1.0684769415014728e-05,3.992568945676567e-06,6.686415762846565e-06,3.4955233629840876e-06,9.48590117566539e-09,3.3331533777491984e-06,3.8904768491221375e-06,1.231728872230775e-07,3.4880156412064878e-06,3.5856758189289906e-06,3.831261120801344e-06,5.030096428271236e-07,1.0824443981150011e-06,4.353181703997677e-07,8.917111062878291e-07,4.38214797782166e-10,4.0235098830443405e-07,1.2574585817048956e-10,3.8959625481282956e-07,7.892473341541972e-09,3.108067838653028e-07,1.080738232239753e-07,7.3429613500763935e-09,1.5103228681034864e-06,3.1121716670412525e-07,4.368570807322669e-07,6.110149142202204e-08,2.9196715711776733e-08,2.6259440826237324e-06,9.244609802117054e-07,1.3075239420068385e-06,2.421508074057499e-07,4.74115418036547e-08,4.6855765423181595e-06,6.840791368922794e-07,2.4691991384884204e-07,9.61863748649705e-07,1.2631793233630617e-07,3.1034776748484205e-07,4.41327109967915e-07,1.2059054266266855e-07,1.3788703512318534e-10,2.3671953286452663e-10,5.463262642280142e-08,1.2444452273108197e-06,5.611453648413089e-07,4.682002829881071e-08,1.886861467070844e-08,2.405341383848736e-07,1.9417426955214978e-07,1.7394012452598417e-08,2.0552558988029546e-08,3.208027177237227e-09,2.1031121288928034e-09,1.472041866179552e-08,1.4569918382889568e-08,5.808607639323782e-07,2.199355364496114e-09,3.1756863805298963e-09,3.092330418397182e-07,2.2056158455185937e-07,1.1211653383469411e-07,2.7627677923192095e-09,9.071889062184368e-08,3.4363237522150314e-07,9.278586610150796e-08,5.165039844712283e-07,6.803002161603899e-09,1.2657484460554258e-07,1.514820775483372e-07,9.148175013073967e-07
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.010061688448604666,0.01415964043999507,0.011200671504409065,0.24679897202126844,4.0761222073637526e-05,0.007199061843373489,0.00046616038939828464,0.022093413130858552,0.03167070932536409,0.14358169904019613,0.08787774944928017,0.2886378267090808,0.15506507710742046,0.0008497745884665786,0.004219490407139315,0.010484745406395213,0.008891999048823429,0.0004195723343807245,0.0006713535043330054,0.0008429271267456073,0.0032915411749132595,0.023740863744246,0.00026797803437239587,0.008606621728684205,0.02958302702888882,0.005266927139560895,0.005575896044110573,0.004185485212664375,0.0005020904990167274,5.842797587529702e-06,3.4866024776647464e-05,0.00013410242181510768,0.00026660812868728456,0.0009636630813321112,2.265514690380499e-05,1.9125142168174847e-05,1.2377402391905434e-07,0.0005694839694729836,2.0986292970093245e-06,0.0001898399491555569,3.217307664682423e-05,2.3867712654501716e-05,6.4878766468101645e-06,0.0005512765292410293,8.173437743952405e-06,0.0002153313546049418,3.535124337039619e-05,1.2057817742938681e-05,0.0003481554812925225,0.0005075711453716991,0.0004448679477810913,2.077310679382549e-05,1.5159450551749387e-05,0.00012926999773510417,0.000717348032638121,2.142467793397884e-06,0.0002291712910937882,6.714511924243993e-06,4.6457983439163186e-05,6.813828821550239e-05,3.4966005353354035e-06,0.0003478301723212063,0.0018418569115152827,3.566605706328829e-07,3.864879042447811e-05,5.970465373650313e-06,6.0479446110317525e-05,2.5623128111273985e-05,1.5071045365022684e-05,4.432145771859908e-05,1.0377556396434784e-06,1.0127493471401294e-05,1.5053449583302125e-05,3.3827543411080185e-05,1.5945418634810693e-05,1.8784210320754724e-05,1.6549451489433764e-05,4.082988398046439e-05,3.6253021420407094e-05,6.0437234195021006e-06,6.869322222158303e-07,5.030055263866018e-06,2.8965309799566796e-06,1.9127831896170733e-07,2.810717969481402e-07,3.012160467719127e-07,0.00013584912115849335,5.132182849232336e-05,1.2238706238232311e-05,0.00010769613693506486,9.011655722357403e-05,5.912293996601647e-07,1.926182365208362e-05,1.7309400901499572e-06,7.447329920085011e-06,3.1193958527353516e-10,2.4616293196944028e-05,8.223802927531665e-08,9.138179578371819e-06,1.3698506499792984e-05,6.193520784680828e-06,1.8171530766331045e-05,9.608146637418713e-05,0.0001857972950514153,0.006382798507009735,0.0054067742282546405,0.0024347750451072514,0.0037573404438968616,0.0007624637994156913,0.0035609289481777218,0.0028232041925142504,2.1996890304798455e-06,0.0006038000315782277,9.620482433581046e-06,0.001885949726222691,0.000768065571338683,5.060812822144101e-06,9.544300123898175e-05,0.001638842439636079,0.007111423696597896,0.00012779408550933624,0.0027468457616115494,0.0006531917176975099,0.0006639303930158214,9.97526178236896e-06,0.0004369920100795177,0.0014054768108646698,8.58931407570207e-05,0.00015001867593422702,1.6508246662327863e-05,0.00019627201427252494,3.610934158126966e-06,0.00020339584419559742,0.000615101767237114,4.453165908824275e-05,4.690289643294321e-05,5.101535017093539e-06,3.1643795764590976e-05,7.5571250928163636e-06,0.00015748558982320304,0.0003754350591766986,0.00029722258895348297,0.0007302443237031664,1.4675528898777657e-05,6.733183321805392e-05,0.00021483028385294034,0.00032811127593435074,6.750242938613482e-06,0.00021112204793372058,0.00024883414763676726,2.214823747959116e-05,8.079519761450271e-05,6.192082048439573e-06,8.818890807260615e-05,2.0419958066231203e-05,1.4764417316293077e-05,0.00017419664765205845,2.4926680892711772e-06,1.0297048173901757e-05,3.1196523289311884e-05,4.211089921213329e-09,6.73381376645743e-05,2.1396373309556793e-05,2.427499046220305e-08,2.628739292909188e-07,5.301787114220247e-06,1.3627861442433442e-05,3.1605794648115193e-07,1.5277288323289895e-08,1.2275198058020464e-06,7.684280270758848e-06,7.964369639346103e-07,1.344342905884588e-06,1.597862187763255e-05,1.6493422279051373e-06,1.545762418064811e-07,4.911959169850988e-06,1.766898443555931e-06,6.756579296052223e-09,5.320120652907434e-06,8.024714265975064e-06,1.7947976393983822e-07,1.2510259569165072e-05,1.2886821825208727e-06,3.516024574379273e-05,1.8210701747012337e-05,4.696887820365703e-05,9.892761010377171e-08,1.3985244254666185e-05,1.248679676413289e-05,1.116022149805218e-05,2.0866642653771805e-06,1.2286415331796974e-05,1.3093479633852212e-08,1.7147365330538733e-05,1.3688375934517438e-05,5.003862935115677e-07,6.604530611298287e-08,8.483003313131121e-07,2.4653821060205416e-06,2.9788015738496654e-06,5.1099058291370625e-06,8.484533964292496e-08,5.906104805220025e-08,1.1810688751445753e-06,5.138751743238856e-06,2.2089032158945088e-08,1.2986634834177835e-07,4.835393878632743e-07,1.2030647280614204e-06,2.468469872951573e-11,3.657463252260129e-07,1.0558993770448666e-05,3.2160126401947764e-06,1.2368736976853256e-06,1.3841758581989438e-05,1.4640034291524273e-06,5.228231794163207e-07,3.658396607875147e-08,8.478223914032412e-07,3.1154251594056603e-06,3.2881628218017767e-06,6.076866323478924e-06,1.033357870383611e-07,2.5258030762476125e-06,4.643479100341352e-06,1.1969939741618418e-05
