atom_numbers,value
N1,10.558882996459968
H2,1.921458949971924
H3,1.9259415811629885
C4,9.718388819721145
H5,2.06598595985387
H6,2.0743143704419262
C7,9.75983820976261
O8,10.946788635434187
N9,10.399037744856361
H10,1.8919155500621887
C11,9.592436025994651
H12,2.008024555029847
C13,9.625142593519215
H14,2.042080819986656
H15,2.07511832217358
C16,9.751226501870914
O17,10.942281526987156
N18,10.450604697403193
H19,1.890504170006197
H20,1.8916132105991315
C21,9.710895202835577
O22,10.917724947669596
O23,10.908906809237253
H24,1.7551912255857767
