 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,H15,H15,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,H20,H20,S21,S21,S21,S21,S21,S21,S21,S21,S21,S21,S21,S21,S21,S21,S21,S21,S21,S21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,H26,H26
1N1S,N1,0.0,0.023256189088266543,0.000692622728997172,0.0004472987931072314,0.0009880890900964001,2.4930161400149586e-05,0.0010049546657238118,0.001543649446828388,0.0019619560229047206,7.456218878987286e-07,6.129402041019083e-06,8.055238851230329e-05,2.485898779214235e-06,7.53820811012218e-05,0.007698365255493389,0.001357433529712626,0.0077175579172164,0.0012389038836372324,0.0011032354386744658,0.0019395158322563777,0.0004435548147296853,0.0077418204899231124,0.0007489456074043499,0.0006346133049379699,6.166080292357989e-06,0.0007967553810446226,0.00010636328765012415,0.00028054715702485744,2.6374245671118013e-05,2.3425569069812635e-06,0.00041674034907746016,0.0004790240807747148,0.00026258067231865745,6.5800688906492155e-06,2.311046238012704e-05,0.00011160254533781888,5.721079987242028e-05,0.0001427853939093282,9.22678327688331e-05,8.571573776983143e-06,9.135191324949332e-05,0.00012367565141047088,4.063266548981481e-05,7.677962321206433e-07,5.533399432286479e-05,9.790163709916255e-06,7.622192833123265e-06,3.50695835898418e-05,0.0001032560156473128,4.445857667212394e-05,2.5734573798841254e-05,2.314190093777313e-06,1.4548907966788205e-05,3.464953412279925e-05,1.8565498904665745e-05,0.00010526817589928683,1.9424720099081583e-06,3.1055853983996684e-05,2.3606306709389457e-07,1.116217399288466e-06,1.3898061208328372e-05,8.439391202541557e-08,3.555151416589908e-07,2.012548370622369e-06,7.125693869902694e-06,3.670388113663492e-06,7.747095782939528e-08,5.437051697754214e-09,5.624350440935899e-07,1.8237771117535218e-05,4.025053749190377e-06,1.5370471500020244e-06,1.0065665265734935e-06,6.4739547325221025e-06,2.391894311504217e-07,8.414268887202425e-08,8.205640298214467e-07,6.921393139180942e-08,8.510775125758485e-07,1.2280007001819193e-06,9.702739585115694e-07,3.633983420625597e-06,3.124497638395951e-08,3.0172608245893073e-05,1.5189963891160119e-06,2.1582058362668022e-08,1.7991480216750233e-07,1.6978155044089505e-06,1.4624350601621927e-06,1.353960005986976e-06,7.2327211164679994e-09,3.84460352151339e-07,7.944168583795541e-07,2.2550204564764087e-06,5.242318950604563e-07,6.13714018760092e-06,7.775548045430014e-07,1.4027939130745182e-05,2.474674599683979e-06,3.3975148860054816e-05,3.470043733722061e-05,0.00014571540864971588,4.116822615407578e-05,4.7695156412674855e-06,1.706087625313879e-05,4.939953451854606e-08,8.624721404365543e-06,7.063929464368179e-06,3.0811175152634096e-06,4.378402844285034e-06,2.9969565579213153e-05,9.851930387427821e-05,1.1544100174454286e-05,1.5122741112705285e-06,2.3652063640966503e-08,3.0379902496546762e-05,1.0003891615761873e-05,3.426881365342638e-07,2.914908007883854e-07,2.9978128313068453e-09,1.8163818531202747e-07,1.0837492314258457e-06,1.0229483690671337e-08,1.4035482898133722e-06,4.771504807044025e-06,1.4228979636765615e-06,7.680554374278614e-06,8.22860090954336e-07,1.9182107524606806e-07,7.270478543208725e-06,5.988296182257713e-06,2.8784953587379647e-09,3.138852913697754e-08,5.9839737331923715e-09,7.787609897502712e-07,1.4080774629610104e-08,3.746646841662482e-07,7.598024541755066e-07,2.739524052053355e-09,2.1044207776377277e-07,1.4153332439370558e-07,4.478026949250591e-08,6.831750343216925e-07,3.6582430995579784e-07,4.278237351051928e-07,1.3444110604776682e-06,8.167518554813569e-07,1.8398970957900218e-09,7.148335393059035e-08,5.2329237887338564e-09,3.202077561159644e-07,3.1167484704219817e-08,4.631854899628252e-09,1.5349612982884508e-06,3.0429405578624724e-08,4.7353325260957035e-08,1.706317265259827e-08,2.632960955928354e-07,8.212232227577942e-09,6.360375559566478e-09,7.394216350320448e-10,4.051002866489739e-09,1.391684545382077e-10,2.8822146447282648e-08,1.3253916797406617e-08,2.011639105292673e-09,3.8770917032415753e-10,1.053217749125146e-09,5.718929108056159e-09,1.15900685715431e-08,8.658163075381253e-11,7.382045197346088e-08,2.244236743664807e-08,1.5209556679385283e-07,2.8152454750740574e-07,3.444117528117463e-07,1.0842424275070428e-07,3.759491757904243e-07,8.387878924764891e-07,9.900501176662857e-07,3.078441632720086e-07,1.2956606898484324e-09,6.995680623678169e-08,1.295578746507431e-07,5.7262373953648193e-08,1.0361214150544917e-08,5.927097063151976e-09,2.0260967903418248e-10,7.08143418903795e-10,3.311777935222082e-10,1.7133420349146888e-07,1.2793137424971235e-06,5.410514952730594e-08,1.3223043482391006e-07,6.932932450354201e-08,1.2878779376279681e-08,3.4577917551459336e-07,3.431226702765855e-08,1.6948527914451006e-08,1.2996830611733401e-08,4.8674316799335315e-09,5.04539798829029e-10,1.0415773743499557e-08,1.729982429532484e-08,6.3225458202254e-10,2.540980204024379e-09,2.662555592669591e-10,4.763367478233249e-11,3.4322598096991896e-09,4.9985155570198e-08,4.959189725539659e-09,4.498125205643078e-09,1.3595896852791611e-08,3.3909128838160996e-09,3.2750040457329987e-09,3.2758470658311722e-09,3.8969855120640773e-10,1.7962786813541243e-10,3.5655072783136177e-09,5.06899994201504e-09,7.250824940463474e-12,5.696487725970201e-10,1.900300872215155e-08,1.575140018417187e-11,1.2712642716294908e-08,9.07577590858466e-09,3.3955016576214803e-10,6.732099322448448e-10,1.6573409311604337e-12,2.2965807033870078e-10,9.659006650064583e-10,1.5573135558888396e-09,4.161313793549226e-10,3.5622088612186076e-10,2.2126553922419134e-09,1.0737009059624825e-09
2N1S,N1,0.0,0.0,0.01663347167211393,0.0058539300609279366,0.019892643176532943,0.2609876874297834,0.024195643993882854,0.01831868798717018,0.03407248691686737,1.89063419362423e-05,0.00034074370251202524,0.003479641163031122,2.746458573987809e-05,0.0012986390662916847,0.10141498991039555,0.15592032893101448,0.09856837038458366,0.15079756040039838,0.003105130639927678,0.004565227357315127,0.005140193963502515,0.07990932063466483,0.005562251454343414,0.03955513584614767,0.0071829821360198665,0.19078725558393694,0.02580037512445621,0.012633828757866894,0.0011320935063767745,0.00012949005230256105,0.02159246428900441,0.022950355261900146,0.008225783016793997,3.6747492697664086e-06,0.00018019296842819443,0.001174459201128908,0.0015584773024914789,0.006954130689694971,0.0024606231939983125,8.40044087624392e-08,0.0009476093260949447,1.8932523378367705e-05,0.00021700378508526796,5.209441090059386e-05,0.0007315800618084012,4.414708097910669e-05,0.0004695566833863296,0.0003917084371061197,0.0022951035113933926,1.622904723275198e-05,0.00045911290809241834,0.0005111827742640962,9.354517222925907e-05,0.0009188102495523154,0.0008800657528880151,0.00337838662879264,0.00010094997789611426,0.0011996087026142632,0.0002897854802341726,0.00011377118822242238,6.169841841430213e-05,4.24214024263847e-06,0.00011431535242878432,0.00024240780550477403,0.0005246267264524818,9.973397100249137e-05,6.679089994410248e-07,6.971508312858532e-06,1.0428626149305842e-06,0.000623219727401203,0.00010666532661662842,2.7248921772748957e-05,4.0831560465637295e-05,0.00025201975047473013,2.78096858874477e-07,1.0869163302729135e-05,6.913792647766925e-05,7.048081469562817e-07,6.738796730965113e-05,5.8339202503532306e-05,3.0527841929917088e-06,8.4880833506773e-05,1.4326731366587353e-05,0.0009723767196887501,5.771218068595374e-05,4.009819010164506e-08,1.551502443231101e-05,0.00018102248159257428,2.8853474353773834e-05,7.131988189446048e-05,7.114055788903784e-09,3.777249345038314e-05,4.460758078561611e-05,0.00011894389790279014,4.12865548942154e-05,8.56582009323148e-07,2.1289560034887245e-06,0.001395129476240431,5.788651566174252e-05,5.952772104622639e-05,0.0013616564493372785,6.0982668017572905e-06,0.00028680842379946725,1.6096027190659612e-05,0.0001591654571664325,1.1818117426676267e-05,4.35928277391362e-05,3.0798352270045015e-05,1.8309992689147236e-05,3.66420447637239e-05,0.0006651633701340032,0.0034753702429082267,0.0004892217426935019,0.00016679291455368173,0.0005101082123681877,0.003955755748286993,0.0007353548263155929,9.158451599766693e-06,0.0001871602657290694,1.6177377448745034e-06,1.2864067557849523e-06,5.301966165438543e-06,1.0209743372957547e-06,9.109037617527349e-07,0.0002081882807143387,2.709139732237631e-05,0.00021965376150800964,1.6444347946897864e-05,0.0001530799281659334,5.7713903927503196e-05,0.00033796502433913744,5.177043186588293e-06,5.439332095846794e-09,8.338245753858331e-07,7.580182611666153e-05,3.17027124827618e-05,9.695923715469235e-06,6.127694514557191e-05,2.1979336535249416e-06,8.43161620522892e-06,8.947840735018531e-07,1.3835955397833999e-05,5.886289592371696e-05,1.4965261208033098e-07,4.705910052305029e-06,3.5636965476371074e-06,9.989318439096451e-08,1.0187176346931892e-07,1.4449276652728216e-05,4.145352416884407e-08,2.1768976548264263e-05,3.742793919236931e-07,7.864998545770163e-07,3.399252244440376e-05,4.2529184174355805e-08,5.914664500394906e-07,7.000532522560832e-07,3.740242183525311e-06,7.022744030749095e-08,4.812292786482431e-10,2.7455949069832286e-08,1.5480375266108126e-06,8.727567912814038e-08,2.4836741479017377e-06,9.295886098659167e-07,1.0413541939868765e-07,3.267867576539629e-08,2.4766163275735664e-07,4.653077922966986e-10,6.292820309283798e-08,3.732195454908549e-07,2.0315841751106234e-06,4.2322772841885126e-08,4.6068830461543087e-07,1.2822458528294334e-06,1.8646163966185014e-06,4.261154813445245e-07,1.0395433308385549e-05,2.39041877283519e-05,2.90255546970819e-05,6.801345424634064e-06,1.0490879542857101e-07,2.1527473816895792e-06,4.783487705495304e-06,1.1640023975800773e-06,5.84860337493609e-07,2.3838019003186162e-07,7.427150006122929e-09,1.312448760781848e-07,6.760302562192066e-08,4.226128091922021e-06,4.955481321333721e-05,6.069183622336993e-07,7.649786193830721e-06,4.421649384855897e-06,3.5745028004185997e-07,2.3191767078323267e-05,2.497313762450659e-06,5.118195787190416e-07,3.8602434315748724e-07,5.201547192967837e-07,8.606332535521233e-09,1.9368750738824048e-06,1.4105114296558696e-06,2.8712687849541396e-07,4.406354259245404e-07,1.3404721777021678e-10,2.2155757228858874e-09,6.382064894339123e-07,2.016726949438663e-06,3.922194093952669e-07,9.765325703625649e-08,1.1776539170504918e-06,1.598392644908131e-07,1.2189929510242337e-08,3.811410242970936e-07,1.938686307045856e-07,5.5816817834397625e-09,5.569936474270065e-07,5.34625644421638e-07,4.034977663103234e-08,5.489801213620638e-07,1.8953362355134118e-06,2.5163382044723903e-08,1.2934740216685725e-06,2.8005720853485627e-08,2.0808100797964357e-07,8.22776748954368e-08,4.1016914975600116e-07,4.246382134809323e-09,7.279810376736862e-08,4.0835609982359244e-07,1.6009902070734938e-07,9.79466474593238e-08,5.465937982229718e-07,3.729606317115497e-07
3N1P+1,N1,0.0,0.0,0.0,0.008852956456627759,0.0223601844107999,0.015080828791899314,0.22340063965098356,0.012634461001896469,0.028164555649156764,0.034359762043480346,0.0008995418742037131,0.002396541833977084,0.0032690086222109116,0.00038128066263687366,0.29785887412299106,0.1687848559502627,0.0009394451764581646,0.00014018645478408587,0.0005671640463520422,0.0037988415958301047,7.043772249293312e-05,0.024332481787966653,0.0031412627793718784,0.004101989508388915,0.019263425324138606,0.0219207846386138,0.004346943722546293,0.008117055954630636,0.028952050756399395,0.00715956939401452,0.002941242915651898,0.009537300045838526,0.0024711653071705086,0.00015043914509149658,0.00014863907412965283,0.004871730912002548,0.001013901343480672,0.0019669522666929673,0.004685249496671595,0.00035865928203637765,0.0010448701041605446,0.00216089102287631,5.051529979782643e-05,6.284784251509024e-05,0.0014158846910028444,0.00040449633257422235,0.00022446995256153457,0.0009244843488018795,0.0028662398115750776,0.0006800094631391751,8.910092085390175e-05,8.546271489207058e-05,2.9109123863113595e-05,0.0007682373738657766,0.00017862806946800092,0.0017097642602279528,9.391707071593203e-06,0.00021036931797047131,1.5494368948321124e-05,4.2322250370929737e-07,0.0006701422608275109,1.0945592066047283e-06,1.35335962831995e-05,2.082845584894244e-06,0.00010251456045295981,0.0002943395851209285,3.792156322290907e-08,4.97128480159148e-07,4.432294620304589e-05,4.673895845419551e-05,6.406400963321346e-05,1.698755532864027e-05,3.590581270529469e-05,2.090133988374987e-05,2.499342932615889e-07,3.1156890605288368e-06,2.1653520278386296e-05,3.0027153143930008e-06,3.33757433628179e-05,7.717270262896925e-05,8.914215303690298e-07,3.634694431253749e-05,4.1790112327522166e-05,0.00029670196212272515,1.3816896219154273e-05,5.927422903617696e-07,1.3750815822000106e-05,1.709195941890229e-05,2.045529691629966e-05,0.00010166782355569559,8.062536516639796e-06,2.029713251716636e-05,4.22728897915281e-05,9.560655310969501e-05,0.00010935424455227327,0.00563502430222762,0.004388419165000101,0.0033620414488568784,0.0012923021422288627,0.00040111601860681745,0.0018932430270526268,0.0029421332037418146,0.0005982525076380085,2.360519019939389e-05,0.0008383531781328557,0.00031435759125297835,0.00014087076501745344,1.0560300986339755e-05,0.0001280924826394525,0.0022902004088392047,0.0008955166824620164,0.010183044942476904,0.002093301084987953,0.0009007178696989193,0.00012542523781133852,0.0010650559091143208,0.00022512728981238794,0.0007765205614564952,5.619384598021249e-05,1.2591863446820284e-05,0.00021722327889084347,0.0007108172810603719,4.453282187455443e-11,4.0889919593389834e-05,5.038364099263504e-07,1.8829714625745453e-05,1.0363699853854769e-07,6.456589750847286e-06,8.191931960865872e-05,0.00013699911457498715,0.0001402733806750156,8.585690599383078e-05,0.0003211390692821059,0.0005929645549165308,4.45499560377538e-05,0.00015130162870047315,0.00018735725935359326,1.0042550812716655e-05,5.527248355008396e-06,0.0002280461684183166,8.090381506953293e-06,0.0001276384426747157,0.0001015465508178437,1.3715214802978437e-05,4.1973481135215707e-08,2.6303857212361947e-06,5.500569523508858e-05,3.504852243230161e-05,2.4122926243208553e-06,4.396710093335088e-06,8.803533566581478e-07,2.9754712423724072e-05,3.197746799177281e-05,0.00010606822965675278,1.0300901709392463e-07,1.842832694443075e-06,2.9518530548777733e-06,9.253237128525882e-06,5.7771035044673624e-06,4.175110448478847e-07,3.472952028182874e-07,6.969590153893535e-07,5.145346713586463e-06,3.4809623228326814e-07,5.135941170131275e-07,6.940405572475328e-07,1.0163919158756585e-05,5.8037947681111035e-06,4.631728360848797e-07,3.873372043550205e-06,5.97904991295195e-07,1.6242081294581823e-05,1.2726946607699574e-08,1.347151694641724e-07,1.6581413440075465e-06,6.396556329058001e-08,4.58768749211913e-07,3.295852184059811e-06,2.753239405528518e-05,1.259788718233068e-06,6.7754370056682944e-06,5.455249834085407e-07,6.090306942319046e-06,5.463920569326319e-07,2.2349577935010245e-06,3.4091190204144084e-07,4.64944925115951e-06,1.4741512344151886e-07,2.752001446726382e-07,7.03447473382468e-07,1.1996842744999014e-05,3.3029503788029047e-05,4.0167787918043985e-07,1.1773787135904712e-05,2.667822144974963e-06,9.24034423732678e-06,1.0465056253128324e-05,6.205459503583199e-06,1.7225837085632634e-06,9.36172712329153e-06,1.7256717437241775e-06,1.885926415035044e-08,8.10952675700527e-06,8.193391780597636e-07,4.267903866761458e-06,9.966115885440274e-06,5.776494393927578e-09,1.3048101799029155e-07,5.4179151653954705e-06,2.01375496189371e-06,4.1830102937012725e-08,6.17456090701296e-08,2.874512946782204e-06,1.139362650448561e-06,3.4940521986825956e-07,1.1725563808795414e-07,8.756209368687706e-07,9.712360027336331e-09,4.5109468160831057e-08,3.5082270644082314e-07,1.403157980917058e-07,3.969177227336473e-06,6.163142298731827e-06,1.239944014130856e-08,1.7401847207665355e-07,3.344591861242918e-07,4.830418403045655e-07,8.704127063552392e-08,7.968209656539216e-07,1.5479013226737948e-07,3.132440551389948e-08,6.132469035025068e-06,1.0698102024253586e-06,3.954807805683913e-07,1.6921466752251035e-06,6.148798500582586e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,0.0065079786948789575,0.011295607206438074,0.010717822002177968,0.288684464480804,0.005330890420375933,0.00048454925605967425,3.2075213551863158e-06,0.0005093373061373363,0.02240639629302521,0.03767582742856357,0.00027824814198140757,0.002505492647106422,0.169494272412257,0.12320026289968133,0.013002847106300619,0.0836565288191693,0.024948313387505916,0.280346912961956,0.03964624267613859,0.032044662835627236,0.016899781202160735,0.09783122974149228,0.01249055107401098,0.004863120040329072,0.018785806133751137,0.003934764034474236,0.009567421291652112,0.0088812105136582,0.0028572162085791497,3.453780049555988e-05,4.308923124285435e-05,8.3427271126979e-06,0.0021574415649308065,0.00042780551119836474,0.0009860956568865653,0.00018520526925902558,4.348641518214791e-05,5.985161661836713e-06,1.2959289159120146e-05,2.337409673613955e-05,0.00678536960458298,0.0003602840024596876,4.6843982070665646e-05,0.0016191121782811457,0.0012292044758899223,0.0023766482267273403,6.481995334572943e-05,0.0001323240920791946,7.365394536407166e-05,0.0011774329289626628,0.0006599687383359587,0.002809244934609989,5.361874100318076e-05,0.00040334432598054804,0.00020528415790899146,0.0001481197295758463,0.00022531663957581216,0.0001576553914079959,1.2899509977959411e-06,3.693021515527306e-05,0.00038025670483410323,9.081823507917086e-05,2.5278828341690485e-07,8.214799990025057e-06,0.00015798485424189934,0.0004343709731307044,0.00028205974892347996,2.074777491944957e-05,0.00029206261053094096,0.00014855140210157103,4.315421823264387e-05,9.481395740307264e-06,8.531966986025097e-05,9.750831770460877e-06,8.639567585300156e-05,5.2786751722599945e-05,2.571428394659847e-06,8.066860492128569e-05,4.1075334218376724e-05,0.00047273398684843926,1.3061264000135964e-05,5.879063323721567e-06,7.113905039091151e-05,7.622077978508557e-05,0.00018072199415586354,5.0092412661850716e-05,1.0625407220743455e-09,3.30346999812825e-05,3.0132503348934137e-05,9.367437179474969e-05,0.00030848819521378523,0.005374572725076021,0.007720545594750661,0.001174043523148427,0.004708060405544057,0.0004139547838502011,0.0006282402679351762,0.008712556055231246,0.0009618055379614354,0.004143318728861978,0.0035657155338211233,3.7393495341486727e-05,0.0010290164875905727,0.004875038774592166,1.762714195785442e-05,0.0002810759440547983,0.0007482974035322165,0.003520476403688466,0.00027450513993931835,0.00016893099799730749,0.0001992344042931471,0.0012322265736326443,0.0004138604455961037,0.0005557234414010903,1.8910592345378063e-06,2.6011846177231845e-05,2.933174030328445e-07,0.0004995853912272974,5.31102675682682e-05,0.0018630831132773196,0.00040134530740143504,3.2626930651868946e-05,0.005002455526117444,0.00027435414128618163,2.3365109816264606e-05,0.001247619600408978,0.0005350857015065102,9.157751093624711e-05,0.0007704901461356162,0.0010709610248900159,1.2220228340353856e-07,0.0005623258745575122,0.00045183156963402027,2.2942557187377588e-08,1.4428262429477812e-05,0.0004007178086284924,0.000463370379868433,0.000337934849895305,0.00017427696028571305,1.8539876021961277e-05,1.4660703884672444e-05,1.760663032523979e-05,0.00013830600085062983,3.299814890822539e-05,9.773043485594712e-09,0.0002815715707824573,0.0002070530349751465,0.0001181531747640463,4.696031866435746e-05,4.83720797772591e-06,2.2615285333316137e-07,1.2988420618142982e-05,2.156352874038703e-09,1.531538041454894e-05,2.881978849345046e-06,5.4768066908295054e-06,1.5680814198226756e-06,9.345700431317994e-07,5.292784481802926e-07,5.192543897081237e-07,1.0080534164291777e-05,1.0214489185589315e-05,1.5240266473259823e-05,2.1691177558569308e-06,4.650484927815057e-06,2.5136437282746726e-06,2.2571859088493795e-06,3.309484676128349e-05,2.8403877472271688e-08,2.694575296224855e-07,2.1647511416755805e-06,9.529494056081944e-07,4.1090823921230424e-07,7.746380150663867e-06,3.835843879373968e-05,1.6488019851212954e-05,7.329727998772739e-06,3.594389279548693e-07,8.500772145758617e-06,1.0282543656536802e-06,3.293689507799513e-07,5.693967704001324e-07,4.651788185761063e-07,2.861882661964188e-07,2.98987197444589e-07,1.2200367383030652e-09,3.0933845240888047e-06,5.968051043936384e-05,6.7364474138909e-06,0.00016436138408160161,1.3866662671446761e-05,1.328461071681275e-05,0.00026397086812002257,4.2111397327460054e-05,3.2419924353987994e-05,6.41553992664079e-05,3.5244549856372487e-07,3.8702947231517015e-06,3.370266696944846e-05,5.3565779502440236e-05,2.2244133377480324e-06,3.66519593231196e-05,3.322889652324079e-08,1.2938514686311464e-06,2.501939083465743e-06,2.7529496140488163e-06,3.9004406779952205e-06,3.531901906050905e-06,5.455517335661852e-07,8.209593183039487e-08,9.967966825286112e-07,2.278259027210794e-06,7.095579680704844e-06,3.37000024797085e-06,1.8752950985412298e-06,4.788454857962421e-06,1.270968502442571e-06,3.999809960042455e-05,2.748229292004467e-05,6.6675632255375206e-06,2.355885446636563e-05,5.526427211854923e-06,2.997548258498739e-07,1.4671701942248205e-07,3.6422358018484147e-07,1.542978289581498e-07,4.873424179763219e-07,4.440586901188759e-05,1.7361313904507014e-05,9.528684653981045e-06,2.3034987911341176e-05,3.469399486322189e-05
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.021606996064038597,0.026898311098673577,0.008065038502435229,0.2284986438795844,0.026516947649981137,0.0008056615374569809,0.013838724310107464,0.002354565011265297,0.007827720502991742,0.08521028288436705,0.057739502614643445,0.26992741996711755,0.15012452350633243,0.00175556774823038,0.0075463501130697,0.0023714226792725945,0.04741342494162204,0.0018240724293239197,0.001462618437535479,0.00305299768440781,0.011300370970284579,0.01795549915547845,0.00111398310282107,0.012262576439411754,0.0001922177133524272,0.014275624905723872,0.023896471626530413,0.006630531512266558,0.0015260607348914768,5.963599506464412e-05,0.001036782944083381,0.003828693872089506,0.0007198045245950802,0.0003725193644892322,0.0001529985128754241,7.650387612301301e-05,0.0002842734925443402,0.0003198249411831,1.8514041065342823e-05,0.0016157045643190315,0.00033008011747592825,0.00013835854441102136,3.69147829861749e-05,0.00027930321987579276,0.0019808915107191183,0.0015794621792606378,2.9835261245114708e-05,2.661358340838582e-05,0.0003455673799805936,0.00012787734066188605,0.0012847430368956303,4.439424961422134e-06,0.0002620561858313053,0.00016220600029148713,7.024604400829304e-06,0.00013819850086171925,4.264046018254142e-05,7.414166368624464e-06,0.0001329822311173512,0.00013627323598841556,4.195579617061185e-08,1.350069160022116e-06,4.8618665659194704e-05,4.648647978999776e-05,0.0005189116709631847,5.223709563573209e-06,2.0087766960941167e-07,2.2491184176409718e-05,0.00010607456853639619,1.4384462510008689e-08,5.684189066101908e-07,5.4127911306212084e-05,1.1138258479981289e-06,2.1907391210218563e-05,2.037718589731341e-05,8.299568192704498e-07,1.1878006736854019e-05,1.2875172625381737e-05,3.410430802830433e-05,3.5862047487178472e-06,1.8172557694651204e-05,7.978405639708086e-06,1.6611723703263692e-06,7.175105300571971e-06,1.7196349739734273e-06,7.200316707089982e-06,4.620470350991113e-06,1.4080702535723688e-05,2.021493436421551e-05,0.00021232915741964398,0.005054837636095488,0.006285852388525637,0.0021843740832272474,0.0009194901839562064,0.0002595117572590233,0.000965363021069976,0.004071631439224621,0.0002626124141564823,0.0023316066762253396,0.00032450133923167535,1.390090307928915e-05,0.00022107732819098835,0.0013516085296954028,1.173258157294299e-09,6.756737592983342e-06,1.5303168527047717e-05,0.0003983974568342319,0.002137678726810588,5.818938446644495e-05,1.2583380346598005e-05,0.00013835767105474517,0.0012930592703792598,0.000330183988213939,4.9601362457130094e-05,1.9845671817009247e-05,2.0175813359779582e-05,4.984550598163828e-05,2.7715827240371027e-05,0.0010869348832316383,6.802509537529033e-05,9.52889184757666e-06,0.0016942859143087574,7.287618693041509e-05,0.0001106362315117515,0.0011562079858480345,5.055904860906679e-05,8.496713087935426e-05,0.0006380797383513936,0.0006855576896078741,3.097359204295991e-05,0.0007060982624047529,0.00023189886243857316,4.340747949882484e-05,6.1851290580339224e-06,0.00020789520510167137,0.0004380576128992786,0.00013509562121649665,4.830764885044303e-05,2.7539315670122022e-05,4.836517870954182e-05,2.825262261874073e-05,3.417428999252792e-05,1.0683918878484633e-05,1.7039623267045556e-05,0.00015226583199767774,4.598835860236683e-05,6.155398955742797e-05,2.078735763344497e-05,2.8150897252388063e-05,1.1416998257907096e-07,5.074541790772713e-06,8.635071857554522e-07,6.751787667624853e-06,3.8125294832269674e-06,4.8178570923873565e-06,5.618067344670408e-09,3.429420964984331e-07,2.5596814978712246e-07,9.161803016244363e-07,1.8288484834316776e-05,5.597859829453711e-06,1.3135257878493789e-05,2.6238619765805993e-07,4.302026386682201e-06,3.2667456859591937e-06,5.564940042113165e-07,2.4448690611578172e-05,2.167905854832952e-09,1.6023702809064844e-08,1.0759536475113407e-06,4.343201887024861e-08,3.582300256432802e-08,6.654676529826986e-07,1.8253125660727676e-05,9.570629249111562e-07,7.179961953873715e-07,3.1915438469809487e-07,3.870907017589076e-06,9.577429649354485e-08,2.6225244198485598e-11,1.5360052008084324e-07,1.1562439028445226e-07,1.7196511148398486e-07,6.141304174089868e-07,3.872502762902741e-09,5.80118786785988e-07,1.958891345932301e-05,2.749551247127613e-06,5.918946070382347e-05,1.1176718803795893e-06,5.06019455404072e-06,9.607278986756285e-05,1.5917926319275466e-05,2.2084004973166316e-05,1.894865594698203e-05,1.6184765261328948e-07,3.755307309782907e-06,1.1723379587769145e-05,4.461559336665921e-05,6.283135340900969e-07,1.8678859372567302e-05,1.4335601150605726e-08,3.9073471524986303e-07,2.5018472724624985e-06,6.526295948106053e-09,1.6530137529890965e-06,1.2234690540680049e-06,2.1183503973176698e-07,2.982757423275473e-07,3.9122593076257317e-07,5.028030600762179e-07,3.1343035613584647e-06,1.3857545666517979e-06,7.356561360083447e-07,8.52887600988339e-07,7.624855293819621e-07,2.275227305137406e-05,1.1064990174336486e-05,4.586862891287069e-06,1.2021821444108127e-05,3.0861207416243985e-06,2.3627344525323224e-09,4.0264486500518615e-07,4.797293802205616e-07,3.255215668129807e-07,5.136401708405458e-07,2.2058622424658836e-05,1.0238710611343294e-05,4.372138716846052e-06,1.2952064981419653e-05,2.140993556620785e-05
