atom_numbers,value
N1,10.594784830722208
H2,1.941911135860189
H3,1.9568710036718517
C4,9.61961810189901
H5,2.0665979510485872
C6,9.66901363991199
H7,2.0778798158113547
H8,2.1040230381875578
C9,9.956710496173525
O10,10.963027458138663
O11,11.000510527751988
C12,9.743817632969812
O13,10.970826363627198
N14,10.404499434658941
H15,1.8625804352431055
C16,9.62905526631125
H17,2.036975871122596
C18,9.75186232685908
H19,2.0686272626507423
H20,2.0683215838281956
S21,11.139201625731019
H22,2.0474520655201003
C23,9.749727521402496
O24,10.920017706896436
O25,10.929113197437188
H26,1.781790451393706
