atom_numbers,value
N1,10.559383267972727
H2,1.9257159396697743
H3,1.913941790518977
C4,9.605423999553182
H5,2.046396165435961
C6,9.6363107530526
H7,2.063169595538138
H8,2.0628803243415907
C9,9.722706902297297
O10,10.9199396189929
N11,10.424288924102298
H12,1.8874306362171152
H13,1.8956769256294757
C14,9.651157728964574
O15,10.919888840854453
N16,10.320679785049329
H17,1.8724410218515373
C18,9.593016835205187
H19,2.024988287351347
C20,9.621062689664827
H21,2.0594178757023713
H22,2.067296832710367
C23,9.499127988792964
C24,9.587940989781456
H25,2.0576138494556195
C26,9.434626117666975
N27,10.331719780425844
H28,1.8793888404493553
C29,9.470204032245736
C30,9.498668175930701
H31,2.083102770824926
C32,9.525758727307258
H33,2.0817922545226573
C34,9.517736844970543
H35,2.0819832249812302
C36,9.500523782197892
H37,2.080053182890566
C38,9.73562647620011
O39,10.906065290836901
O40,10.91860117778381
H41,1.758073235840865
