 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,H12,H12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,H25,H25,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,N27,N27,N27,N27,N27,N27,N27,N27,N27,N27,N27,N27,N27,N27,H28,H28,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,H31,H31,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,H33,H33,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,H35,H35,C36,C36,C36,C36,C36,C36,C36,C36,C36,C36,C36,C36,C36,C36,H37,H37,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,O39,O39,O39,O39,O39,O39,O39,O39,O39,O39,O39,O39,O39,O39,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,H41,H41
1N1S,N1,0.0,0.02392069569655142,0.00016505978762593188,0.0005183645793405134,0.0010058549287796925,9.193808513252577e-05,0.0002801270731980221,0.001593717969597952,0.0013722810004626051,6.85749071293873e-05,6.587542403402313e-06,5.6221165756695224e-05,5.053773233232306e-09,6.805816114173469e-05,0.008025410079912865,0.0012833077492729883,0.008187525103665605,0.0014306463093486377,0.0011626391422364102,0.0020759725338539425,6.278696093109382e-05,0.008971303526750019,2.4561222411678685e-05,0.0005728015822112908,5.189710210018461e-06,0.0007776638617182918,1.530080862233163e-06,0.0002248732922453256,2.6491377804749305e-06,1.639059359459516e-06,0.0007989525461817304,3.401239602981998e-05,0.00014973777252302867,2.3578315732075694e-05,1.1916987940896462e-07,6.112840821748122e-06,6.918953627810254e-07,6.13912455764698e-05,4.7916724366103836e-08,2.089419381312574e-05,1.738935129602659e-05,9.701551870588965e-05,4.186249442694745e-05,3.863696665135086e-06,1.484885197855501e-06,3.5143219525024527e-06,1.8633162212580712e-05,1.058200987272273e-05,6.235285150446579e-05,2.278139898947984e-08,2.7450638118153847e-07,3.212131980401267e-07,2.488476462392253e-06,7.844087930752863e-06,1.7972180681447014e-06,2.2917378041720227e-05,5.432221261258974e-06,3.0956363500367345e-06,4.304928936993413e-06,9.292605263055975e-08,2.900489372015258e-07,1.5528734631509167e-07,1.0787595448036313e-06,2.316031876281599e-07,1.6238594302553366e-08,1.7937716353944033e-06,3.916083443633589e-09,7.314437944216934e-10,4.5776150914278446e-07,2.9370995151545287e-06,3.9708369947710764e-07,1.1714230998549624e-06,1.1064943628014134e-08,1.5250331069083245e-06,1.2647643976571032e-07,6.708157918033919e-10,9.702465797456483e-08,9.968315062280908e-10,6.710659805619912e-11,5.293197523625892e-07,4.6158636220205995e-07,2.634215232832915e-06,3.325203399295873e-06,1.938577336435543e-07,2.551686193452696e-07,3.13665247109185e-08,3.4750789734694365e-07,3.5533558422340406e-06,3.510051826971505e-08,2.8866649970371583e-07,2.9959031162818395e-07,5.442294047364182e-08,5.888201714543406e-07,4.607079440166473e-10,5.085697107887199e-08,2.2300422847232326e-06,9.195290657793009e-07,1.1532721249096767e-06,3.652461813566377e-05,0.00018323953666610215,1.734562411304097e-05,8.652874446779535e-05,0.00018912848446750452,2.4837203286276477e-06,7.471668332925674e-07,0.00027320787652851397,6.384441321261036e-05,2.3172098074591974e-05,3.298712368038359e-06,1.3720024550079035e-06,1.3823712374794184e-05,3.8112171562132424e-05,3.4828675657683217e-06,1.4228170277519325e-05,3.6527728119573055e-05,1.5236536388574251e-05,0.00010216537444884821,4.993017515886322e-06,1.113940383268286e-05,1.7023244249791958e-06,1.1616625018806559e-05,9.743449255750214e-08,1.4999237224477824e-07,6.055853121883503e-07,1.071256595375214e-07,7.392299593345086e-06,3.238313030470841e-05,0.00016627576466721194,7.328825537555872e-07,0.0002465549768349007,0.00013347806559038666,2.2188497368569315e-05,5.364820623743327e-06,1.0180766674139363e-08,0.00014595624319424516,5.300220475318307e-06,5.157689205448346e-07,1.4733639956965305e-06,2.3176222141985114e-06,2.7845947213861466e-05,1.116489076991023e-05,0.0007857601907085288,1.0626547733150193e-06,2.1987558364910953e-05,3.614789914063721e-07,1.5723355610841594e-06,3.953656618893575e-05,8.310438568415179e-07,1.6907393263210224e-08,6.602406531275307e-06,8.351809466233817e-09,2.8814878261229637e-09,6.23642686381487e-07,2.0486263693775264e-07,7.240267095309783e-07,6.60830277576796e-06,3.247132639883077e-06,3.614773475990596e-06,1.397264719760205e-07,1.873336855640062e-06,7.670272044180138e-07,4.994761559906635e-07,9.698575853533953e-07,1.879602213872289e-07,1.1837715718776565e-07,2.8115149142138307e-07,5.262520859083963e-07,1.9031487913379053e-08,1.021799311828886e-11,2.0817394794092614e-08,6.743026115252349e-08,2.5151536464651514e-07,2.5943138970419e-08,2.679989159481977e-07,6.082823711395235e-08,8.57572153289965e-08,1.0587248314153364e-07,6.300644495027541e-08,9.440157189288811e-08,2.0957813262612035e-10,5.349985838787319e-07,2.059254409214617e-07,2.7930228352346376e-08,1.8517194289024985e-07,3.938939178382839e-06,1.616328459963512e-10,6.375566741212424e-12,3.308338436536218e-08,7.514599603686278e-08,8.973503606846123e-10,1.5946193102078787e-07,3.932815184626293e-09,1.0723681054258805e-08,1.7805457108721612e-09,5.780460348159266e-07,9.653753285654432e-08,1.1723740089841783e-07,1.3778922156593154e-06,1.1082815158935944e-06,3.0127158268111742e-09,2.811634536303842e-10,1.622904099995992e-08,1.2608542349079599e-08,2.198368465045064e-08,4.143134502143653e-09,1.7933843432516028e-07,3.770284445758776e-09,7.480682739924305e-13,2.452582581469187e-10,3.589241126533693e-09,2.2629017548680963e-08,5.047814499725689e-09,6.304884392349663e-09,2.533970588913803e-09,9.962480929104345e-08,3.688525263001452e-09,2.7346594988486572e-09,2.086922967770022e-09,4.061649072628626e-10,1.079212652577155e-08,1.7536054552902414e-10,2.2875523475462956e-08,3.6640912526308966e-11,1.8468986340280935e-09,5.544125158962743e-10,4.708919609797135e-08,3.7228746752049346e-09,7.261086842902387e-09,4.178245638364331e-08,5.285165360913169e-10,7.939912338716937e-10,1.1740027006101883e-09,4.235461328883083e-09,1.2811086691488782e-08,6.735345614572452e-11,4.484190796461007e-12,9.222872743297472e-10,5.009233472463848e-09,2.5767235012352785e-09,6.666290630619187e-09,1.2297847096220949e-07,3.423502703547854e-09,7.020960590686798e-09,6.081817272018952e-10,7.70252150950057e-08,2.2292306889326596e-10,1.7025914011981058e-10,2.1030716057524046e-10,2.877441063198205e-10,3.43377604128392e-10,3.9970068921313384e-10,1.2418581718520727e-09,1.56840807008507e-09,1.1523431098225956e-09,5.631418353857498e-08,3.470517206949353e-10,7.596270501508684e-09,2.0654078447535085e-09,3.1511989240229354e-08,1.9760318381578656e-10,2.6274538100778955e-12,1.4174878909534172e-09,3.271481974209678e-10,5.334133135193042e-11,1.296680540718853e-10,1.1246896747252322e-09,1.94804422593009e-10,2.37574404593488e-10,4.84099427211504e-11,6.516238659770579e-10,2.542568378061105e-10,1.7488233083895466e-12,6.239935235186067e-10,1.0364864522216521e-10,4.940492459581947e-13,7.520725708864973e-11,1.4282547367017173e-11,3.302996889886778e-09,4.186306301612319e-10,3.522464597782715e-09,3.473270560050423e-10,3.563216388613455e-10,3.1183833293368934e-11,1.2426681905708392e-10,3.928635194938579e-11,1.5428547328610875e-10,2.789778408285315e-09,2.567543955223073e-10,4.9604764740251994e-12,1.6337287078727059e-10,1.5242911377555401e-09,4.174716128346745e-13,1.0683093298879953e-10,7.440854876694658e-11,2.6494362259654736e-12,3.895856470759185e-09,5.74207348336131e-13,3.036237927744878e-12,7.752604114230621e-12,1.0667622341031802e-10,2.658622655360432e-09,1.2861933740282439e-10,6.808562713622734e-08,2.0512480602974392e-12,1.3229657369606684e-09,8.917311333789257e-13,5.062281149825765e-08,2.144617816668415e-12,1.6074364062035329e-12,1.498232093943841e-11,2.6961766153021927e-11,3.55766666126911e-11,2.5479618415147343e-12,6.357447901450541e-11,1.1100043700862372e-07,2.8845510269270846e-07,7.068005090093976e-07,2.3077916466718307e-08,7.332189100317521e-08,1.8151034009150635e-09,7.5972450552797e-11,1.6944551672892771e-07,5.627846457745278e-07,2.942215078793886e-07,4.328315389434678e-08,1.1810058470063112e-07,3.075098506943874e-07,1.2455879883077614e-07,4.758982027897041e-09,2.8320212841492776e-10,1.051744624724904e-08,1.0815115691897859e-08,7.047469141596707e-08,3.983004259744405e-08,3.3880376282269253e-08,3.3538887000972295e-08,2.7942966585037254e-07,1.7493093640297275e-09,3.3609081073748825e-09,1.4668693454344961e-08,5.721603482666815e-09,4.3014869444135684e-11,1.684281820124589e-07,5.698794507402738e-07,1.7681572050953775e-07,4.8366719518355694e-09,3.880648811183107e-07,2.247341446270923e-08,1.1319348458549428e-07,9.995337890700284e-10,6.281465703139588e-08,5.125136426364918e-11,7.840816829141062e-09,1.4909937462448397e-07,6.330720098146614e-08,8.802518713935115e-09,2.4416242982994163e-07,2.2871695171122752e-07
2N1S,N1,0.0,0.0,0.004166668011597707,0.0073593868644281635,0.02193530188303905,0.26636531478287573,0.006275070493016788,0.019987915421207703,0.032011192288444956,0.0013948996546426784,0.00019317653273209778,0.0020571765963306454,0.0002485260807865153,0.002377558665934032,0.1076256686908259,0.1576847786718143,0.11233019822233103,0.16257160071409027,0.0032872689740190975,0.0048717029566565095,0.0013478574922967113,0.09462147993400727,0.0002895102958073714,0.03884394306006245,0.0009922170383127593,0.209091598706864,2.4335920003615286e-06,0.013448420821829732,0.00013492140880377868,0.00011270460912049529,0.03808492416963927,0.001694177355169968,0.0056009007796475885,0.00016032888579031734,6.525474085861127e-05,3.249402452087935e-05,0.00012391535836187018,0.0033389600147266663,8.055538277540464e-05,0.000151468606871763,0.0005768414295914681,0.00023507178379134075,0.0012230681850060598,1.1044466008414133e-07,4.322015847724181e-05,0.0002018709561752985,0.00014134178157254595,7.712174844054509e-05,0.0016486413653922227,0.001109501100490018,1.7652924654054658e-05,1.4555948613992342e-05,4.225953387271275e-05,0.0002424519672983294,6.164735677893773e-05,0.0011425965403955018,0.00026810537633048526,0.00025992403033647804,7.630582726569912e-06,0.0001501764371427683,0.00022961966233792097,6.856384171527452e-07,7.844043750138141e-05,8.814559462333449e-06,6.5591251057206534e-06,0.00026230064879384507,2.1485011325594883e-08,5.52991563651517e-09,2.4148462899109546e-05,0.00012858036937801742,2.493167742834146e-05,2.8017297571292232e-05,3.06765831847855e-06,7.271800104868831e-05,2.483567955735566e-07,2.4852244706607962e-09,7.1765690408120975e-06,3.9782330896187545e-07,1.3282218886967456e-06,4.521248432243219e-05,1.2738371697462725e-06,0.00011843246542975194,0.00018340576731601388,1.7824809926736407e-05,2.7363438225513903e-05,3.1179909441014786e-06,8.503598529818746e-05,0.0001600684932610008,1.974865974840867e-05,2.3456082595352257e-05,1.9567375235451934e-05,1.68036449466058e-06,6.042183592902539e-05,2.716494126087099e-06,7.136033497445737e-07,0.00014064447061912233,5.220262582872337e-05,6.857777144508859e-05,0.00019458639124003696,0.002432173127058679,0.0002492937734439593,0.003102439206072116,0.004045137773712959,0.0004142751376310372,0.00011993716627145545,0.002050572770478265,0.001296297547504377,0.0004211062228975937,2.6381974837175193e-05,0.00015668506396626647,0.0002793878884059797,3.6335887740213124e-05,4.398712308839592e-06,0.00014561330198903377,0.0009295478323902984,0.0004631559748609071,0.002543460235551631,2.408161868316938e-05,0.0004944009888023793,1.2741719185971334e-05,0.001194239030125388,4.747469382726521e-06,3.926132924103598e-06,8.101962671203111e-06,3.034694461057086e-06,0.00017350771185209446,0.00010776490091712887,0.001857248951405932,7.659899492473699e-07,0.004744627144429359,0.0025949708403865124,0.0008096033893125743,0.00013649391104442188,0.0003844917796915759,9.428368832331557e-05,2.4968821694448806e-05,2.628820973571422e-06,3.4793621147111153e-05,1.626160882683969e-05,0.0006149058522386674,0.0007676615761997851,0.011972124456638422,1.1767535875062407e-05,0.00024699434253250274,3.972535957519341e-06,4.5117825025808855e-05,0.000979539732595569,2.5624443282801224e-06,1.3246812535783192e-09,3.437088014113243e-05,7.566949590920302e-06,2.3749053752464278e-06,2.2313597203282853e-05,2.9640126503194253e-05,7.32120466542252e-05,0.00022509363707690078,0.00010847354944054644,0.00021305618291522777,1.375587836971448e-07,2.3665370480596692e-05,9.266519010342478e-06,9.250523833159718e-06,5.330337483844261e-06,1.8919449917831344e-07,8.320952815665805e-10,2.1592783108204117e-06,1.7208483133135388e-05,2.966431653650403e-07,3.3552643730061504e-07,5.688673905268615e-07,3.2303091674901196e-06,7.877876722517385e-06,1.9665265371671126e-07,2.2642131312089475e-06,2.812839605681461e-08,5.8194663208333e-06,6.934032192873474e-08,2.0838483072438407e-07,1.9154560839673707e-06,2.280480173588728e-07,9.802761599786436e-06,3.3727079635781365e-06,3.477750398772628e-08,6.115604223921878e-06,5.6239898958310164e-05,2.377716024071219e-09,5.563796756646866e-09,1.2903144244180709e-06,2.059609427673692e-06,1.1048760928389356e-07,1.7286093889623544e-08,8.385305783065178e-09,1.869561216949478e-07,1.3531517684128858e-08,1.0963945795250396e-05,8.462006868548144e-07,1.8592110322401822e-06,1.9725909022660915e-05,9.786560212443618e-06,1.4586068930455554e-07,1.856454989734857e-09,6.45542438171276e-07,7.271024151656036e-07,3.291361847512775e-07,2.610887435139375e-07,7.768554493026159e-07,4.910756468134991e-09,4.630647865155879e-09,4.5012829463786375e-08,1.1224267693066281e-07,7.105126504924897e-07,8.552366859149174e-08,6.687447395847812e-08,9.032862502422745e-08,1.5452121275849606e-06,2.0389124277819803e-07,1.3493141604037362e-07,1.293178566452724e-07,3.1630000840721095e-08,5.319796854141856e-07,6.80987266576949e-10,2.607847982005751e-07,5.168407479771986e-09,1.4647590429461843e-07,6.067557922762035e-08,7.362419536249831e-07,2.776390806147333e-08,3.234158838516521e-07,1.2063622989444411e-08,1.6161103122414033e-08,2.3218304612271368e-08,4.406771791920505e-08,1.1966872248692084e-07,7.722161003975714e-07,1.0867989619356422e-08,8.18193912621723e-09,2.2717616676715124e-09,1.0942107842026871e-07,6.451916334526686e-09,1.685608284063278e-07,2.0945335528210762e-06,1.1805898569861029e-07,6.318003453742449e-08,3.32660650137484e-08,1.1560036141666785e-06,7.757292586063613e-10,4.659481023239209e-09,3.2714002173861445e-08,1.5099758332581814e-08,8.494554615268157e-09,2.0228672070743414e-09,5.57417143554062e-08,5.420553783608284e-09,3.401117121271113e-08,1.0962823795424015e-06,7.468203833127518e-11,9.597277550454919e-08,4.5462192677092617e-08,6.255302809066166e-07,8.425809827627972e-09,1.4565983974534902e-09,1.0253457127795684e-07,2.042992686135392e-08,5.939539526877979e-09,2.0661778954433885e-09,5.181790907471395e-08,2.3908031110408956e-10,6.429226928617027e-09,6.225686632888028e-11,1.7944425501070782e-08,4.94880580959034e-09,2.8467894708228414e-11,8.64440163894642e-09,7.157634485110975e-10,2.2612258732124246e-09,8.139215967872815e-10,2.0103052555953127e-10,1.3170792634298323e-07,2.193080361756472e-08,1.4706361484151387e-07,1.5238850181731323e-08,1.3533270504240136e-08,6.71784849970436e-11,4.530146924253131e-09,4.733773373288841e-10,1.9742092405294898e-09,9.451506910451712e-08,2.3147963545966377e-09,1.9699308850817943e-10,3.8840486382696326e-11,4.578392509557716e-08,2.2964519175161513e-11,3.667671055751498e-09,2.3808923721446718e-09,6.158162868530326e-11,1.6119040036066679e-07,6.045031142321022e-11,1.0236256287043943e-12,2.9793056910421e-11,2.8109248262353503e-09,5.704792149785476e-08,1.3461605163911372e-09,1.214818347250457e-06,6.799716345540219e-11,2.5720944485385644e-08,3.1913627296376035e-10,9.403484626524516e-07,2.3366641954680745e-11,6.290434839684167e-10,1.8431600690149708e-09,1.499331991894337e-09,5.42000222480965e-10,1.5511059103801017e-10,1.288168238744447e-09,1.8816838263102653e-06,1.8390309350468925e-05,3.908277228958923e-05,1.366882655950974e-07,1.3710765680130521e-05,1.1079130879387833e-05,8.610052082858033e-06,2.7907459800857737e-06,2.0939620020143934e-06,1.5746073538380756e-05,1.3959255618090083e-07,2.876553519826075e-07,1.2794711646391121e-05,7.784560095869253e-06,7.495453147043918e-10,3.8085018694289374e-08,1.73613656784255e-09,1.2169092293845551e-06,9.696988101381976e-08,5.560794704706495e-07,8.36072845622482e-07,3.795266767525618e-08,3.1889474483293156e-07,8.215369149411345e-07,1.7784399553022467e-07,9.344193065974338e-07,6.420123990213966e-07,1.4731046404925507e-07,6.311389821878066e-07,1.566822190612882e-05,6.4470441141217805e-06,6.689946276949854e-07,1.706661828126954e-05,1.5996226476744368e-06,1.1887268946964014e-09,1.1795648457990637e-08,1.7559578235903928e-08,1.8375834187622786e-09,8.880460586890848e-07,9.936446074831906e-06,3.6079439784675316e-06,7.880498085199861e-07,1.1822482592460659e-05,1.258989423380541e-05
3N1P+1,N1,0.0,0.0,0.0,0.0031996183169020753,0.011079810960875847,0.0038546336776552614,0.25991864361062644,0.004664200341600644,0.011515671879275047,0.030582659373905807,0.013398885112009706,0.027645749015539733,0.00223882532970765,0.001537463820300955,0.3015570401847891,0.19649932545739812,0.15924512783789346,0.08816792161628273,5.368001303684977e-06,0.00019847687486551635,0.00033905292606872806,0.0009182887653316207,7.539572915193915e-05,0.00027264632154988533,0.02001162435838033,0.003026409736797575,7.850726788216633e-05,0.0019266214859499087,0.034751449410477475,6.372208962268644e-06,0.00010731931462948374,0.0017096324468124369,0.006510316430024421,0.000535867948331159,0.00010128373519724398,0.0038923914594279907,2.2873406461787482e-05,0.0025500317163489328,0.0014090509204747192,0.0006892438309979987,0.00015755816227347452,0.0010887712327640742,2.7769468687655063e-05,6.36485708582768e-09,3.823662780177983e-05,4.43297468217807e-05,0.0006371110778451428,0.0004058133700923783,0.0008923492979153735,7.77428418525794e-05,0.00034451256024548016,2.0103858688891307e-06,1.381154919277705e-05,0.00025040433721112976,0.0004672181885694293,0.00047701888255380354,6.0287349974430526e-05,0.00025719270025570395,9.824995963469974e-07,3.3719520220465427e-06,1.2277634026336415e-05,0.00021352802995466824,6.934452878581965e-08,9.803474698699688e-08,2.873128629232724e-06,2.2910868804792983e-05,3.0018978014467734e-07,4.503628662000381e-06,0.00011838897115978853,6.794483636518578e-05,1.0901343031832766e-05,1.964917998087401e-06,2.7835857669966657e-05,2.0235521145384183e-05,4.004625012932195e-06,9.885338257298315e-06,4.990647591407438e-06,2.1480941880591686e-05,5.869317920570438e-09,4.0012663947264215e-05,1.7054568768326561e-06,5.432638131130929e-05,3.5538016973646336e-10,4.9907557422290694e-05,2.6653741689752763e-05,2.318719567906413e-06,8.369099946392566e-08,1.1114496420994158e-06,3.4974834122181164e-06,3.658015046426044e-08,1.72951286230294e-05,2.1145581663661872e-05,4.7520098288345025e-05,3.186766282858855e-06,7.315445536892895e-06,8.793707397813932e-07,2.0646349607300607e-05,4.3625872312880176e-05,3.4414335470245305e-07,1.9387080560928638e-05,0.0007953853455813231,2.6831081335831897e-05,7.567122713103558e-05,6.909170267022091e-06,0.00013939061487278082,1.4620086013827915e-05,5.122195331441759e-05,0.00014277361676828804,8.787180048042131e-07,5.61212853855686e-06,9.804268611857125e-06,1.3823879496888125e-05,4.323070790235306e-09,1.5799372579117232e-06,0.00016312275064755966,4.322941520307211e-07,4.006629477082413e-07,3.3977409352736743e-06,2.654015279057731e-05,9.280348975071462e-06,1.652580209965393e-05,4.326761590189854e-05,4.3455231413691564e-05,7.571900210168181e-06,5.42083879784272e-07,1.2989912884231458e-05,4.733897110309471e-06,0.0002327880025747575,0.0009604390982058675,0.00037289904361381687,1.3208477266601903e-05,4.861418192092515e-05,3.285805976105394e-05,5.473942338696247e-05,0.0002263803880642179,4.462590760190288e-05,0.00010918671667381474,4.936473750016823e-05,9.113517708891905e-05,7.94492092832666e-05,4.807933129269415e-05,0.0029086543537260034,5.145139958528944e-07,4.450903858765898e-05,7.178570628596503e-06,8.087305139348189e-06,0.00010520523205581611,7.3852152651099345e-06,3.1159184836759835e-06,2.9598273867392777e-06,2.216881071159804e-05,7.254557543578954e-07,1.795391388470513e-05,7.140617532641613e-05,5.159461573756019e-06,3.7136081510791286e-05,4.6513968082528834e-05,3.5923719913011354e-05,2.429545453708215e-09,4.358932446102415e-07,3.124634284645822e-08,5.013604047476861e-07,4.35364619910672e-08,7.017733021363881e-07,5.821965665120388e-08,8.619388420783025e-07,7.187301509503641e-07,5.914840337517546e-07,1.8489934250354167e-08,1.084272667206676e-07,5.319344475562815e-06,2.176384174212842e-06,1.1899671972237513e-06,6.091975812694272e-10,3.097637040205825e-07,3.390911684775233e-08,2.806764509699633e-08,6.523571682848228e-08,3.612865935309628e-07,3.846431932963412e-07,1.15143032308751e-06,1.1535968993392487e-06,2.0112795873217237e-09,1.302355501664465e-06,9.0930028675551e-06,2.1336161726281944e-09,2.3139436944319414e-07,5.653425882989893e-08,9.468099726461787e-08,1.2711932995124187e-07,2.2458011894599395e-08,4.3115471592969357e-07,1.0408429589325863e-06,2.8123197148843815e-07,1.3837190486754025e-06,2.910321672544569e-08,5.4862367537822365e-08,4.27717967932395e-06,2.766190283942649e-06,1.7936277352248453e-08,2.5128190195289335e-08,3.7136044017671566e-08,1.0541580151013363e-06,2.0278016155117484e-07,1.6489675780384516e-06,7.422325851713651e-07,5.1514348342607263e-14,2.18854157019166e-08,6.3865357002868e-08,1.631222135145549e-08,8.561000712781208e-07,7.707081994823284e-08,5.714991857530549e-08,1.4545576298985452e-08,1.1016735728119897e-06,6.419013720559974e-08,3.381232893673314e-08,4.063493941330876e-08,2.493248496548972e-09,1.9971046594235986e-07,6.82441436694603e-10,1.242367009268719e-07,6.471123237261622e-08,2.5923994950716178e-08,1.4365484313216825e-06,3.858109813847932e-07,7.541667290666965e-09,1.6953405923558762e-07,6.325455501610122e-07,1.6526280344209e-08,9.07072639222406e-08,2.0759273855475158e-08,1.783276815103818e-08,2.4605415283041054e-07,1.4653042779144698e-08,2.2541887467752986e-08,8.543992180420901e-10,4.719515356299553e-08,4.4567398216344145e-08,3.981112328688141e-08,5.339192101772028e-07,3.2622392343029105e-08,4.461097224961463e-08,1.0287841689660127e-09,2.452559257903886e-07,1.2248777991885618e-08,8.026179720843629e-11,1.8970728365985678e-07,1.6016564075016504e-08,2.132625409601019e-09,7.197731299868337e-11,3.315674845794092e-09,7.305418492364879e-10,7.625633458019365e-11,3.534035450947215e-07,6.627643323042776e-09,6.457110846014302e-09,1.6391505930357653e-09,1.388855102035791e-07,1.7065250323966552e-08,4.3970493912581787e-10,1.188747755787034e-07,5.950419046385491e-09,8.15375877927238e-09,1.1666512200747547e-09,5.8569278316156215e-09,6.92870205654117e-11,1.4866361475185386e-09,6.907288074842199e-10,4.359477223658814e-09,7.008195490598723e-08,3.197087039552571e-11,4.1160852504162904e-11,6.693574583493955e-10,8.982184818151495e-08,2.0465233951938444e-09,1.0888479007320484e-09,3.53482438875119e-08,2.4282318378254786e-09,3.978411022842465e-08,1.1749654582615676e-09,1.8304904259025534e-09,9.127143485443412e-12,4.3876813293763917e-10,4.0319836358548855e-09,1.1152412326964622e-11,1.988699502852853e-07,2.7999824681046448e-12,4.433680977911081e-09,3.771871703861507e-11,1.0181442933188123e-07,5.754137166746887e-10,1.3495871087343403e-12,7.41295913542217e-12,2.80956369280716e-10,4.98083594369092e-08,6.910516603397809e-10,1.584967712631169e-10,1.2639223001542632e-11,3.220312905227729e-11,1.3566502143902426e-08,1.3131717935266352e-12,3.9954285568910564e-07,5.240252676230739e-14,7.1979946447697785e-09,4.1023628938319234e-11,2.838901265178606e-07,1.6294079419054697e-09,4.652092044921119e-10,2.0424233193594432e-08,3.1492275454070295e-10,2.1119084259169085e-10,2.0158852365170787e-10,1.1813572342589396e-10,3.9553671093983667e-07,9.611350745508673e-06,1.0235500494282235e-05,9.550863149243582e-07,7.897468082607162e-06,1.5179954551136632e-06,1.0501486809033622e-06,6.42741104783795e-09,1.702509266898744e-06,9.523895680985106e-07,1.3495879522817944e-06,8.592733780066197e-07,1.2508770241836942e-08,4.210808901561336e-08,4.950706511408498e-12,1.1411976963415782e-07,9.080394316463014e-07,2.7515656286780654e-07,4.877735291231033e-07,1.7304833122011587e-09,5.645013718691416e-07,6.928307016984547e-07,1.5751402990815677e-06,1.0977525359834317e-06,2.13862851872193e-08,7.2019757269004e-08,4.938125655051806e-07,5.1771225084706884e-09,5.395502711280642e-09,1.1180284253953232e-07,2.3087694556167548e-07,3.3487670192400287e-07,1.559191136202287e-07,8.718933131035556e-09,5.130606357539591e-07,8.480951940725845e-09,3.09419819100043e-07,5.807337202234919e-07,1.1636264618530845e-07,3.237285794988054e-08,3.0812714602035385e-09,2.421729039525644e-08,4.6021364941140064e-08,6.540235331087274e-08
