 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,H9,H9,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,H11,H11,H12,H12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,H25,H25,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,H27,H27,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,H29,H29,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,H31,H31,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,H33,H33,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,H37,H37
1N1S,N1,0.0,0.02379634627359195,0.0005036934402549154,0.0001808776852878502,0.001004072998522787,9.153773773862284e-05,0.0015055535744386006,0.0005465725042799185,0.0013937044126441922,1.1514615445351595e-05,4.042270429033268e-05,4.130583175247782e-05,5.764988832654416e-05,3.7904937990662635e-05,0.008100338438946864,0.0014012190658702073,0.007883419200465092,0.0013079194584038056,0.0011513938978307825,0.002078926494127442,0.0079836139917,0.0008521354906989576,0.00014091840152907764,0.0005812004840926033,0.0006997911819770497,5.435949947063534e-05,2.844291469017435e-10,0.0006956794715313186,0.0003339507059071656,2.471604174936193e-07,2.9761137784578562e-05,5.032244642627637e-06,0.00014063636431727033,2.2485208826417136e-05,2.112297523834683e-05,0.0001758102294981967,5.821253952142946e-05,3.0761110206167785e-05,0.00022196276953745375,3.2875422064648774e-06,0.00021589087317375188,6.839484610776658e-05,2.618161871992264e-05,4.759839555029677e-06,1.9139253111227772e-05,7.875966203949036e-05,7.029265794017414e-06,1.6565579239152806e-05,5.5964947566433665e-05,1.0128173206780389e-06,2.676945808757769e-05,0.00010588157595003977,0.00017941885965777615,3.5610617879822115e-05,0.0003138768343380338,6.429284294307003e-05,2.1017628474506722e-05,1.3079867666299094e-05,3.87525658895882e-07,1.1167825691993372e-07,3.494794247493882e-06,1.0261747822815082e-05,6.446429105799734e-08,3.925579134450574e-06,5.894672412187774e-06,0.0011840614267425442,5.524006190638087e-06,3.061149230076943e-05,6.177403114571156e-05,5.624645519786142e-06,2.593187890465032e-05,1.1845774615881766e-05,1.7772724043352284e-05,4.121698427006493e-08,9.204135014151404e-07,1.4057780187703983e-06,9.578920168173966e-08,4.742006315658354e-06,4.859791672279234e-07,3.28757274678515e-06,5.987290669917655e-07,2.6317821921750806e-08,1.6451015943941272e-05,3.7703370514563517e-07,4.053526715397382e-06,3.4971681583950698e-06,2.459900852180841e-07,9.157887853605828e-06,1.561478117761972e-05,7.9937385670803e-06,1.4620317216884615e-06,3.2822133891330374e-05,0.00014130699892644927,5.7167842511307576e-05,3.0311128813131916e-05,2.022540616708479e-06,2.3994525340687023e-05,1.2778460503015676e-05,3.560825572096471e-06,9.022488791643468e-07,4.246826443524143e-06,8.000440420818933e-06,4.880685642327798e-05,7.086847132686813e-05,3.2671368102699105e-05,8.842831056288247e-07,2.662750292214966e-05,2.5482847565427846e-06,1.5805133193325105e-06,1.7270425062970718e-06,2.712494099887941e-07,2.5395250680126935e-08,4.9260713994025984e-08,6.011568645658549e-09,7.33949719611271e-08,3.655705090643835e-06,1.0711808502428255e-06,3.671626673806827e-07,9.119743942687109e-06,1.063214149166214e-06,8.7070642917908e-08,5.9102601037697156e-06,2.599456281782153e-06,5.7397824437810385e-08,1.2303340838626386e-06,1.6101288913272782e-09,1.555911083583883e-07,4.2409520591146777e-07,1.5129393087232046e-06,1.2533043181051085e-07,4.2300606351020065e-09,6.786284771909123e-07,1.251680805891553e-06,1.0046434795185633e-09,7.202490304170084e-07,4.080831188524314e-07,1.4199560149918966e-06,6.462530615092277e-07,5.524662454181595e-07,5.4118403619574096e-08,2.5566986250336043e-08,1.352244216601406e-08,2.601317541928161e-08,3.259435885083484e-08,5.3683898881828895e-08,1.5332848974924929e-06,2.5479110266068972e-08,2.670622323286409e-08,5.335928676686308e-08,2.808841159662734e-08,2.746024314603801e-07,2.477400973255328e-08,1.92070337412531e-09,4.230391592585647e-10,1.8353417008398765e-07,6.356489418157807e-09,1.943547101035392e-09,7.441125438045759e-09,5.225729474145346e-09,8.420185354518495e-09,2.725583314600044e-08,3.299091666519871e-09,1.883902456256692e-08,5.378664180710757e-11,1.2113634539900886e-09,5.568536742828201e-10,9.438928749716524e-09,4.259217423197015e-10,4.242173279322969e-09,1.1031437541220157e-08,2.0491626173679833e-09,3.7854646084412025e-09,1.3106243645921722e-08,1.5306706735440656e-09,7.939207624652056e-11,8.559813968744834e-11,5.7702037592477495e-11,1.5582379275791425e-09,4.902699357600682e-10,1.0700953456677098e-09,3.7433478539128373e-10,9.474825368727124e-10,2.178518920814554e-09,1.0804557248889068e-09,7.303748716935843e-10,3.3786151654169316e-10,1.9908519277578307e-10,4.4175893498810126e-10,1.6193507645922978e-10,1.1151415901800021e-10,1.3537310161737537e-11,5.545673503748461e-10,8.580722798967599e-10,3.536304582496541e-10,2.3105500845943538e-10,5.5140985111279406e-09,5.285383686270961e-09,1.3192491543634333e-09,9.468876349671973e-09,4.522493046721365e-09,9.2500282100616e-08,3.177920149255442e-10,2.0054258986768048e-07,1.0051773302599543e-10,1.825433415536537e-10,3.1678604184293135e-11,5.881212183922457e-12,7.188006578839889e-10,3.04676217588451e-09,1.3610188309698401e-08,9.374734322165068e-11,3.5341241044761773e-10,1.842483943192974e-10,9.419198754301306e-11,6.899287807726751e-10,4.7519987944610875e-11,1.1984058190250835e-10,1.915028136068031e-10,5.559750437811317e-10,8.081757485456365e-12,3.488320743372242e-12,1.1891598816760052e-12,6.452061107609097e-13,5.651673573581206e-12,2.1890933510348987e-11,7.916534094931649e-11,9.265263833935222e-10,3.0204005962986002e-09,4.5032577666859197e-10,5.368323563459398e-10,9.387401966876041e-11,5.153342641506242e-09,1.6568547644979503e-08,2.4952546695544697e-09,6.311247680024223e-08,4.5634834799912483e-10,1.0067530142876535e-11,2.5997537456134978e-11,4.142242104876459e-13,1.771496976887832e-10,4.419353771822898e-12,1.8703394388808192e-09,1.6640022693081846e-12,4.657869645541268e-10,5.972999872483342e-13,2.71318523203945e-11,1.3682974753237431e-09,7.683254032997411e-11,3.325784092567119e-12,7.000178214866537e-12,1.5646512974143434e-09,1.0212386492014502e-12,2.971731194456595e-11,2.809766308509154e-12,1.0785039528116158e-11,4.767075623135497e-12,1.0835776720341528e-12,3.898326106366312e-11,2.448505009855495e-10,1.519203429722893e-09,1.9655947314234368e-08,9.8975809770252e-09,1.6714762018921192e-08,3.7328880653220153e-08,8.28475299474718e-09,1.2653858960653963e-08,2.6412550813148528e-08,2.1339485456461915e-08,8.780559335175298e-10,5.267136171660525e-10,8.191614053743024e-12,1.9401356410320147e-08,6.834289523194315e-09,2.3911905788764898e-09,1.547839567628273e-08,8.311515742320807e-08,7.197380469392556e-10,9.555760627222298e-10,2.1335247346598862e-08,1.1005865885316268e-07,5.56988744015996e-09,1.4804438785986918e-09,2.156953643472903e-10,6.386496886889859e-11,1.2405727001230105e-09,1.78723175148221e-10,1.3880424587497942e-12,8.261835660050565e-11,5.101786326733304e-09,1.1666776655872013e-08,1.8132872980913817e-10,8.564615683326338e-11,1.8296137938023094e-09,8.180234267740616e-10,2.2901014418152954e-11,6.915903266735413e-10,1.2060333287600145e-10,2.4364399386911373e-11,4.055009661385611e-10,1.6847245820628132e-11,2.0684409740567844e-10,3.365063783178357e-11
2N1S,N1,0.0,0.0,0.007675066012852838,0.003217289903165277,0.02236837649535417,0.2661838442328621,0.019782994292690592,0.007698787097186965,0.032302523710437736,1.5424474908876107e-05,0.000613156110374824,0.0016393637539451333,0.002647174093492799,0.0012004499950484249,0.10941865562172826,0.1605696962550196,0.10704453022213523,0.15849306810937147,0.0034486532735591435,0.005551173834430045,0.08309184270481129,0.006125062563765216,0.001509470624185827,0.03949987710066338,0.19324003461018213,0.022618190666508386,0.001032103280649288,0.035015149440221105,0.017599870235624593,8.218833345008392e-06,0.0011388096380073875,0.0002528480889707474,0.004699250134509558,0.00011383821941679528,0.00016216204810670654,0.0027103731978526113,0.0034327230783666174,0.0008012122698564106,0.00537191913529389,1.7481260063956228e-05,0.0008664546277499241,0.0010382372938790851,0.0002631298410147309,0.00022445795602199503,0.0002041800286338713,0.0007913281291676011,0.00031210632598299703,6.959366481318341e-05,0.001326404165829409,0.00023197874390668005,2.780318581963037e-05,0.0006854826952196191,0.0026179374946710965,0.000877578106684318,0.006451830002774717,0.0006249847689612231,0.0007581512742915741,0.0004783558890530948,0.0021677907696173726,7.686331750567099e-05,8.06900098262453e-05,0.00012043150700868921,9.316978614082316e-05,0.0001263116219176741,0.00012923266947417744,0.0218658056986607,4.2097479468594656e-05,0.0006091528348770581,0.0017963073613134206,0.00020682157080020858,0.0010120359985386074,0.000358335279148303,0.000644548910722964,6.641804756801761e-05,0.00042539956354614716,0.00011041157960423043,1.259712915313571e-06,9.642453366764947e-05,1.1517318805109866e-05,9.443621741311858e-05,2.9132035836987313e-06,4.478790585071835e-06,0.000545095493440062,6.833812274420481e-05,7.766910656670234e-05,0.00012564861965635998,4.510294806259196e-05,3.4498657588422077e-06,0.0011072098628974736,0.00048018487133694165,3.943225435065756e-08,9.535193691911914e-05,5.19268060372724e-05,0.00024164244041147143,0.0011875452572231993,5.910170234924017e-05,5.501607287339283e-05,2.450354079153172e-05,2.087698587804887e-05,4.709258955237772e-06,2.0552807984408616e-05,6.674301411724315e-05,0.001991838219782327,0.0019753595053733086,0.0008000152442471098,0.00013855601608270263,0.0026285644348229553,0.0015963494045285742,0.0006013936411854992,8.7575325406819e-05,7.463103464111498e-06,2.475520388189878e-05,4.544390413840915e-05,4.918518227547963e-05,2.9450643292960876e-06,1.2735562009424939e-05,3.523501070024082e-05,4.5513464862256825e-05,0.00029593413805351076,3.434583501382704e-05,2.4177951444048773e-05,7.834237703008284e-09,0.0003229977013483598,3.511553015878022e-05,4.465049495117057e-05,2.442589292406261e-05,2.2886860754578464e-05,1.6709027039762958e-06,6.101361482047096e-05,0.00010517303488155605,3.441131693593391e-06,1.65407094416814e-05,8.26378726936916e-05,1.2395309183510506e-06,5.2163822425121964e-05,8.739041366112588e-07,1.1447440919631902e-06,6.2277579284675255e-06,1.5576575984610486e-07,3.6647905727882346e-06,5.4053182905189345e-06,2.0287042730160465e-06,7.328770827985664e-07,1.2930544623035445e-05,1.346683783598479e-06,3.5426947935679465e-05,2.164465873200072e-07,1.5850881740497869e-06,6.001899876650896e-06,5.807269642943425e-07,1.9101961345135976e-05,3.7166792354881295e-07,9.010944967968726e-07,5.7295630462306235e-09,8.43726311616777e-06,7.030373920802191e-07,1.1162061253067179e-07,5.801521643089558e-07,1.0508617711568746e-06,1.3648299641566553e-06,1.5386718192900162e-06,3.7928021701105763e-07,3.3445439084900386e-06,1.298736619137486e-06,2.8518333028415555e-08,1.0148692997091757e-08,9.646144696340286e-07,2.6671598263305896e-10,2.7500229649035646e-08,4.0300936765547135e-07,6.584608103210599e-08,1.8613491281627148e-07,1.1683935063899753e-07,3.0024506836312526e-07,6.809104391436449e-09,6.048406309133725e-08,5.522207180419514e-08,4.5925059644069677e-07,1.3548959731934929e-09,1.2594789167152953e-07,1.806233740353491e-08,2.806850707415265e-08,2.1167487318507483e-07,1.4703976702890031e-08,1.2120633385848123e-09,1.1992176141006894e-09,1.3608131821385427e-07,4.649646201393409e-08,3.771971179844513e-09,2.5313697804563162e-09,1.1467842231382974e-09,6.179740541512047e-08,8.5160521301475e-08,6.246549943966784e-09,9.186418292728149e-10,7.06001412886792e-08,7.231025564991e-07,6.144343478453607e-08,1.292850490663966e-06,1.0619060342165199e-07,3.381582879047329e-06,1.2881302691170049e-08,6.613462532722991e-06,1.2791774306464276e-08,3.639558032730861e-08,9.359419905763389e-10,2.644036101173697e-10,7.563429660351062e-09,3.662496572687246e-08,2.805605916478271e-07,1.211148958901731e-10,1.6587432316583772e-08,1.8859065420429033e-09,1.2772656265980231e-08,5.1875482576235754e-08,4.225952920933196e-12,1.774249192010302e-09,8.433447273858974e-09,1.0767241764852997e-08,3.684058835773385e-09,1.0319893828381055e-09,2.4058697256634787e-09,5.189089158363913e-10,1.4747569831996543e-09,9.904788100811857e-10,2.9927726963308032e-09,4.4906558471780045e-09,3.0282277574400496e-08,1.666298596880722e-07,6.033018529194578e-09,2.501595339765572e-07,1.5383786955425194e-07,1.0330721935680742e-06,5.4962457696206e-08,2.986465794663218e-06,9.149422508514249e-08,7.551590464061064e-10,6.364384574908399e-09,3.792749447839583e-09,3.249811952876769e-08,4.467743508485e-09,8.990062472236104e-08,1.6071033392961454e-10,7.177526128998579e-09,1.8202772622544217e-10,1.9330634870584618e-09,2.659028597307156e-08,3.3610785266091625e-09,4.33751257133963e-10,2.871924920100355e-12,7.382147027001906e-08,1.1789306864073978e-08,1.4458034769404549e-10,5.914750911273359e-10,2.0414847590188856e-09,5.0340127621950614e-09,5.992255580622441e-10,3.4061287124131923e-10,7.226693643502813e-08,9.328418291154605e-07,2.87229556583668e-07,1.8133307824186318e-06,9.780933405423298e-07,1.15216547724728e-06,3.428044514919293e-10,3.4650041147443744e-07,1.2432912614990244e-06,7.995255824067016e-07,4.5051384844896347e-10,2.506832710302831e-07,1.0284124662973682e-09,2.5361375339816306e-06,3.707746132342038e-08,2.903519664698706e-07,2.2892650264338954e-07,3.956504255775428e-06,8.853495891969487e-08,7.787349076693317e-08,8.908680326769058e-08,3.6784600725425776e-06,1.655637054120973e-07,5.77330383499941e-09,5.032385619330171e-10,1.0137692263434417e-07,7.467877582989502e-08,9.353694219171871e-08,9.29366494872852e-09,1.462195413637346e-07,6.017765530330621e-08,1.5274073383864106e-06,6.966040189126943e-09,6.933063900760317e-08,9.462019878725414e-08,5.23273319341655e-07,1.2978500585347774e-07,7.637804610993726e-09,3.876228715782304e-08,5.621159759883199e-09,7.247012123734464e-08,1.673431393456326e-09,3.370382550826889e-08,8.433788467598902e-08
3N1P+1,N1,0.0,0.0,0.0,0.0004300126756278111,0.01213631019551853,0.012791091757670348,0.2883896148119267,0.0002432225920614428,0.01510091169763994,0.0249431632909487,0.02839476821439324,0.0036046402607219363,0.0014850263100063543,0.002848890423277073,0.0007151995915570808,0.0038252910108647065,0.1543406006095145,0.10376505161707428,0.013200711198793957,0.08203404348661314,0.289026086483974,0.050635663363240546,0.009808251726804773,0.031150561251635622,0.10580185644366225,0.02103965236632721,0.009901857407305759,0.013173973142032835,0.016216530246113248,0.010075152256883824,9.388212512440042e-05,0.004064711213726202,0.008103850424356462,0.000760557710205223,1.5707979374779413e-05,4.973790042051007e-07,0.000552311164966568,0.00023485802537903666,0.0004763970731174183,0.000358618962299051,0.00031298529223366955,0.0005985245271573625,0.00025618786706438357,0.0005853770728354579,0.0015924552660167013,0.005592123278482131,4.1138941540452834e-05,0.0006456618075398879,0.00043279099504234253,0.000459149510496637,7.634611942641811e-08,2.0767684665301545e-05,0.0021709757314933853,0.00025931115335531274,0.0005537838948899143,6.262108992816096e-05,0.0004409961057452172,6.708023718848821e-05,0.00042512103840186555,1.787550726084497e-05,5.782950385690988e-05,6.96104541035858e-05,2.125806930131091e-05,6.192772104007815e-07,0.00019537472947694923,0.00627787767848087,7.494767629512289e-05,0.002018018825968415,0.0022677398024208983,0.00045406005394221793,0.001180905763092266,0.0002657031178592284,0.00037352692484438066,1.574837919671168e-05,1.970373202375697e-07,0.0001367226346542516,2.553976686914261e-05,1.4919137353963663e-05,0.00011122352035330962,0.00014536427900790905,0.00019445759149894215,3.053742476977206e-05,0.0005834468573029383,0.00035694334785363324,6.515619784064342e-05,2.5612325043944395e-05,0.0002652290917650735,0.0036733239017219255,0.0005526703998275373,0.002133036749294437,0.006424278385464888,4.276170451245065e-05,0.007297298262652685,0.0007906945884488259,0.0001256068005122124,0.003747405356298028,0.003936138876050821,0.005081669457093874,0.0016639887801970232,0.0002539190775510125,5.75563818827618e-10,1.7659893547516958e-08,0.0004769209250148343,0.002445459404575523,0.0008148804909757779,1.0776120610511697e-05,0.00011298440734375248,0.0015185627711438165,0.000453398806840255,0.00029603483564111244,2.2359872553501248e-07,2.065344768720223e-05,1.1168768695890563e-05,8.933885417405918e-05,8.389705300992922e-05,0.0028358220468209794,0.0016012704892527374,0.00020225082022751195,0.0035148676983234317,0.00044436480551990343,7.001927859207058e-05,0.0014956901812435142,0.00012048336295844564,3.9737191315225573e-10,0.0007523657010934937,0.0011326916447618185,6.57517383682027e-05,0.0006332489530589402,0.0005604987165135356,0.0002737609181857614,1.1853033903053145e-05,0.000374629108114366,0.00016427775063343475,0.0005361739617102401,0.0007822130784256309,2.2951226890111087e-05,1.0353263579787608e-08,0.00011417128213597749,1.0060014643542559e-07,3.322714305920016e-07,1.1937855820098875e-05,0.000169709480315694,0.00017361188844322584,1.9800198904906807e-06,3.150670187990201e-05,4.847990056067175e-06,2.7520105885248114e-06,8.644673382551815e-05,3.058843343195505e-05,1.128035443187514e-05,0.00024175501668199928,1.0826051218604249e-05,1.5816307179505884e-06,3.2335142958750396e-05,3.553429780600581e-05,1.5357173486219011e-06,3.1586798496796575e-06,3.5988770483053045e-05,4.850227480690528e-05,4.339001856035196e-05,1.1284971555891588e-05,7.181824290825034e-08,8.607358005852106e-05,5.336871928562914e-05,6.671043695227752e-08,5.561293965339331e-06,2.4821821043019554e-08,1.2006877510017944e-06,8.427904024888022e-06,1.7044134992261206e-09,1.3548905046789628e-06,9.853842053431094e-08,2.0910283815567254e-07,2.4726909517713835e-06,6.687317037901153e-07,6.433012091910939e-06,2.3611829380598692e-08,1.8841475102338023e-06,1.708303942749012e-09,6.850335765307136e-07,6.600621080821156e-07,2.5428312788733365e-08,2.8726664025313653e-07,1.456525122733865e-09,2.756607457854443e-07,1.40889891309115e-07,2.8053374347969395e-06,7.235823606954739e-08,4.133451803056687e-09,3.611098415845504e-07,7.295844883792313e-08,3.270868687010875e-09,9.562985336941665e-08,1.8578812754910246e-07,7.836054027876571e-09,3.316221213189863e-07,1.695899714437843e-06,6.12405135491656e-08,2.9943814761068666e-07,3.6841495631989574e-08,2.395019824685818e-06,1.1721111592422062e-07,4.518650609686148e-06,3.918390945045758e-09,2.2490156181831367e-08,1.3772418561153188e-07,3.2951349071552727e-07,3.762801448203845e-08,3.139336790525249e-07,1.108060708521208e-06,6.14890804939705e-10,4.7834181060579795e-11,1.685444495080901e-08,6.878115854647149e-10,1.0727729815585008e-10,4.3248915559956913e-10,5.867286301253216e-08,8.172484911028732e-11,3.4154697292620995e-08,6.265231311530783e-08,6.963945597959764e-08,2.9182500416169432e-08,2.4950442600868428e-08,1.0505440384278586e-07,7.45732631202145e-09,3.953881666518555e-10,5.46007683510652e-13,1.8118839761882555e-13,3.280484728307442e-08,4.074890647132179e-09,4.122163632658271e-08,4.719710489098361e-08,3.007541771182787e-08,1.3322676295501878e-14,2.433874057850005e-07,2.1991929344267191e-07,2.3755222455790204e-08,1.2368375879034943e-08,5.651562773323349e-09,2.4705662626800518e-08,2.195238169022673e-08,1.693978290973064e-11,9.151988056288474e-10,1.3387934760800135e-08,3.3118069753257373e-07,1.8113369470995622e-08,1.0648657977618825e-06,7.635684529105902e-09,2.8083018843716445e-07,3.80580456038615e-09,7.39121358339645e-07,1.204585320380147e-10,6.031397603578625e-10,3.773450441002524e-09,4.5440273765962047e-10,7.266419910223476e-09,3.841676754490209e-09,6.449250022910746e-10,5.7395239672075604e-08,5.1179804394507755e-08,7.166269324176966e-06,3.5320344293765515e-07,1.1182294329614706e-05,9.110859933159077e-08,2.045685410845266e-06,2.6264394978881e-06,6.421692977376381e-06,3.1423053132861867e-06,2.1110838757776307e-05,1.0972387312957466e-05,2.841956521093536e-05,5.495302427327431e-06,2.122765074830113e-09,1.1925945120339065e-08,1.7925120947559492e-06,3.169868434405032e-07,2.3439825862503483e-06,2.3533856197133218e-08,2.3664723829419643e-06,1.0076900203159767e-08,3.065833764637205e-08,2.290757361578244e-09,1.2634710189196596e-07,1.9036259117921617e-06,6.110808370429766e-08,1.746236444333249e-08,2.2242571495745267e-07,6.372171795998582e-06,5.059479279978518e-08,1.1901898561372803e-05,2.0673514455893383e-07,1.1451577952570346e-06,1.1861586379779965e-06,2.925459909874917e-07,1.5464500791040336e-09,2.082658578927976e-08,4.6843481043001844e-06,1.0075722207680826e-06,2.977924441260882e-06,6.626350423921679e-08,3.386283838668902e-06,3.902352649909346e-06
