 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,H12,H12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,H25,H25,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,H32,H32
1N1S,N1,0.0,0.02369124792363797,0.0002248864186102928,0.0003917586754591529,0.0012808262326382547,6.347416728980093e-05,0.0005554131027853959,0.0004240063805882599,0.0027805578737913894,4.4324832478112586e-05,1.8454612399659842e-05,9.122013360259029e-05,1.3510859350224225e-05,2.380593498196859e-05,0.008167800902809885,0.0015698639901465805,0.007871921592295328,0.0012978070271025821,0.0011570957509690616,0.00197130799106926,0.0007419212836881073,0.0025168600327967194,0.00624891134918415,0.0006048116533678982,9.20016864944806e-05,0.00013705715056921974,0.0006010060628347524,0.00021020798476803493,4.778055819007476e-05,0.0002103717304966779,0.0003692477218062151,0.0003124239955022423,0.0001896754218986274,1.6181818904059675e-05,4.05580797890881e-05,0.0001877911164052115,2.3848636532930456e-05,7.845875288747806e-05,0.00017988427423620834,2.8601081543122575e-06,2.7191899973910694e-06,0.0001783144706450912,0.00017118993485021328,4.105605429245707e-05,1.8696103379067797e-06,9.110382006100037e-06,5.840476602902989e-07,9.335338317301156e-05,0.00012709584552728082,6.807753865378796e-05,2.351982677550879e-05,2.667511012077739e-08,1.544192147853729e-05,4.789882276612367e-05,1.2496520106930475e-05,7.595818873662452e-05,4.408800585875561e-05,2.2395662843344155e-05,1.1801351961104878e-05,3.2302467112277355e-06,5.938144841732829e-06,3.629025777357464e-06,3.5038485315941337e-06,1.6340770644940328e-07,3.9986483553189345e-06,5.74910563766462e-07,2.5000629039206856e-08,1.2291090589755527e-08,1.541647140590463e-05,3.9128812507893684e-06,2.7016295045534378e-06,2.0982859547657995e-06,4.857929626789215e-06,7.779433053300977e-08,2.5549263382718124e-06,3.5385840785329137e-09,3.370273980174421e-07,1.658312348551405e-09,1.9953111919657207e-06,9.078090326408716e-07,2.071301351908028e-06,9.713941923283897e-06,7.235487581080946e-06,3.1610344741750396e-07,3.692384880515931e-06,4.7060639385421155e-07,2.2145217428715114e-06,1.4231913525453166e-06,4.0988822429532945e-06,3.4245140766164806e-07,1.2184536607451335e-07,1.0635181360019175e-06,2.546941125419755e-06,2.322436085444579e-06,5.466212409377391e-07,1.526683812480556e-06,3.562890081409975e-06,4.829380323312371e-06,2.9144714502882252e-08,6.611080791474322e-06,3.523600199617505e-06,2.5930262381734792e-06,1.917549243835026e-05,3.229741442156708e-05,1.509313380654298e-05,4.0002384089632415e-06,0.0001786487958137517,1.2876531063632513e-08,3.945471021005176e-07,6.0181290603700255e-06,2.588572761166863e-05,2.3729676090211704e-06,5.040649919685336e-08,1.3242580241268342e-06,4.09393921696477e-06,1.1964907176365003e-05,3.544351923068234e-09,2.7034464831210414e-06,9.903763998453385e-06,6.830007762470558e-06,4.0215557988165784e-06,5.675557843282109e-07,3.5719430921399287e-07,2.3761079684381237e-07,9.823108185758045e-07,5.434989570202164e-07,4.0481028305838773e-07,2.6539717778994998e-06,2.3396344252857304e-05,1.6644911644547733e-06,1.6722264841284584e-05,2.3776031143896148e-08,6.574167055184432e-08,3.3483785284449397e-06,5.735833807918311e-08,4.463631048667871e-07,7.017113140550535e-09,3.129156301850955e-07,6.896629672903387e-08,6.071108966110295e-07,9.9315392332322e-06,3.0688672006951023e-06,9.127991104640465e-08,2.8442619792734547e-07,6.200211222218144e-07,2.5251461854836066e-07,9.842910857482678e-07,3.606520904142485e-08,3.0196867228937663e-09,4.513765456959362e-07,3.2073737421534076e-07,1.834242909781736e-07,1.5498734767804834e-08,2.2374002309200058e-07,3.2670100075238295e-07,1.4532364017716404e-07,4.286889820903639e-07,1.6878035291600924e-07,1.3598222686761474e-08,4.532864039674678e-08,5.223465282533368e-08,6.381450701198332e-09,1.2903826895893644e-09,3.336005027776423e-09,1.0282964946206619e-07,5.000637059993096e-08,6.385096673611201e-09,9.879237469756497e-09,3.1118016219355837e-09,7.05103073150859e-09,5.379991518950078e-08,3.195924200283251e-08,4.883782267484094e-10,1.6682231596121255e-07,4.205524151146278e-09,1.113831959997924e-07,3.1420114607327854e-07,5.205220121595744e-07,8.759275571534886e-08,7.965073802740363e-07,1.2565812006481991e-06,2.9782315635884515e-07,1.2985107433749477e-08,9.016357227498162e-07,9.382505679056408e-07,5.5548858846066196e-09,3.9700084719651585e-08,2.291179362901019e-08,4.633502548312407e-08,4.276569029459942e-08,2.106892438291652e-11,1.755508605150169e-08,3.22778387795708e-07,1.1622636186814361e-10,7.522763788847531e-07,8.390746333297727e-07,4.091684759011116e-06,3.6220200720915585e-06,6.742206482002189e-08,1.0245655956975241e-06,3.7821489127232155e-06,1.1649333648833249e-06,3.3226812856668175e-08,2.2474514804748935e-08,3.5839513213287155e-06,2.3436242960195308e-07,1.4671650711006734e-07,4.848444385974204e-07,1.196446326671985e-05,1.018603218416736e-05,7.613438486364643e-05,2.461240592643854e-05,5.030183054532955e-06,1.3033944856966073e-05,3.510804935724643e-05,1.4427873423983328e-05,4.473101324897755e-06,9.601090840416493e-08,4.233701609707152e-07,2.8367404168727628e-08,6.128041474540158e-07,2.6186135038130942e-08,1.5507672118664217e-08,3.7129526564427806e-08,6.989841917715012e-06,5.105149614159643e-07,1.138683629164916e-06,1.4368728429303701e-11,4.095995075115155e-06,1.4358971900385598e-07,4.268095021853213e-07,4.332766714854053e-09,3.9129612772192957e-08,5.85735338010096e-09,8.931091854957884e-08,7.565075316184888e-09,1.6699764571193043e-08,2.8080592917589797e-07,9.514618559691712e-08,3.5117384555860554e-08,5.081386078575889e-07,1.3717227353993167e-10,2.3067423249312213e-07,1.3643819574138405e-07,2.3542632177075973e-08,6.115483341950778e-09,3.77597231260296e-10,1.0137103628737876e-08,3.778988233449354e-11,5.366440386511684e-08,2.2036382441026348e-10,1.6475317554665025e-08,9.742456175132475e-08,5.266978475582107e-08,2.586750369459878e-09,4.033563261174322e-09,3.2240876635114546e-12,1.963940121640917e-11,4.4548370992103514e-08,3.3127690868273163e-10,1.1716197262368055e-08,3.9121486605786515e-10,4.1283587659535215e-11,2.032857218670081e-08,6.23389465048696e-09,3.444634200100438e-08,5.594235741313014e-09,7.0513930250371004e-09,8.608924240149918e-08,5.376250555855222e-10,1.9472990331337314e-08,4.580541945742311e-09,3.0933700045920887e-10,4.046397147905445e-09,2.781346833402587e-09,5.643178313530228e-09,1.1306210759287616e-08,2.3125723558337086e-10,7.106365718101415e-09,3.928827929655654e-09
2N1S,N1,0.0,0.0,0.0039701327031309575,0.011411892527810164,0.02246002150396853,0.26411922866559623,0.009325321297061429,0.014342288114453705,0.04138953213495711,0.0011484948498654557,0.0006120534604507899,0.002565093210218583,0.00011623823029527358,0.00187226217068992,0.11333272351248436,0.16424277134494947,0.10243976837256819,0.1547522508801662,0.003231128056472521,0.004479768144669549,0.008326420166275383,0.026135262419007876,0.060405881633708525,0.03910996965512448,0.021811037128182775,0.0564198308309356,0.16049172836183656,0.011245107958225642,0.0018311438447757844,0.01157389541352516,0.01863160202019598,0.0156719183035936,0.006300952642523505,0.00012166659066004115,0.00023248016715404773,0.002576751594131732,0.0001451544549082584,0.0027333468086041535,0.006711171255800341,3.861604773236493e-05,0.0005408858619779799,0.001230275763483224,0.0003173108537075642,0.0007472728803930018,7.117373503007229e-06,8.358834193700204e-06,2.4472757120808097e-06,0.0016744163559196945,0.0029158613934696653,0.0001111553723056602,0.0003448475819909369,0.00018735138172898402,9.259460606370062e-05,0.0011621594038886407,0.00022090794074713926,0.002272567549246318,0.0013860159722520748,0.0008055198656440332,2.6287701730076662e-05,0.00039192670361432036,9.338675462711166e-06,0.0001186428538562101,0.00011714491744951872,2.696351839137634e-06,0.0002329574416248814,0.00014425931195183317,3.51758844274741e-07,1.6134966269731876e-06,0.00030478531810462783,0.0001579793503507787,9.868306973670471e-05,3.521647348403434e-05,0.0001283069031634554,8.772283646152346e-07,8.759556959292425e-05,3.964941435175007e-07,1.1126438360209434e-05,3.669962134189575e-08,9.578311338032108e-05,7.059850351076591e-05,5.765139930336005e-06,0.0002591035531374075,0.00016442431880436814,1.8175676368414884e-06,0.00014387733992515805,1.964141847743406e-05,9.10274024055191e-05,2.86874384607394e-05,8.137532983676365e-05,1.9982271139307173e-05,7.921422513046394e-06,4.7971818179171066e-05,0.00011880828341070959,0.00015366741850431076,1.7760693298729535e-05,6.280300373839864e-05,0.00012675866987787998,0.00018163162362183627,4.534478868700731e-05,6.311113942114588e-06,0.0002916864213946546,0.0004582866457671919,0.0008118808242576492,0.00019925698037770445,2.6255624834270463e-06,0.0014890822262954018,0.0004951980002791956,6.521894737510081e-05,2.7771004229570906e-06,4.244815876575103e-08,5.060767646991593e-05,0.00010399490240398102,2.5103266398929236e-07,6.68532040526415e-06,8.409795001895759e-05,0.0004133273856474773,2.5851684975375377e-05,2.825267709027912e-05,0.00011996093822119747,0.00042678592473333055,9.067915648142133e-06,5.241300424563278e-06,2.567051754187588e-05,4.0420410398089857e-05,5.092035850084997e-06,9.909512380668062e-05,2.887330400991317e-06,1.6899287109684025e-05,0.0005837987954921964,0.0002035082627105389,0.00031984833180542793,4.6849713708496665e-07,0.0006617182459871529,0.00012524213948061913,0.000671542603384534,3.0095502200344626e-05,1.6905012034662548e-07,4.5910531966786294e-05,6.470033426975164e-05,2.4859239278196554e-05,0.00017263131999323278,0.00039276110796260255,2.493930439273484e-06,5.972405117127266e-07,3.5036357823425845e-05,1.1487042068658582e-06,3.551922574285271e-05,1.7756126347023837e-08,1.3861612506715915e-06,3.510260246919472e-06,1.7685726980687377e-06,1.291011710802259e-05,1.7234501890062148e-06,1.5147741478038768e-05,2.4684883800141222e-05,2.288453306076299e-05,2.694345240872309e-05,1.0850835763687172e-05,3.81614073674541e-08,4.652327133758405e-06,7.630512892653485e-07,1.3469018824707746e-06,2.740330633521637e-07,1.3958493383370296e-07,4.305176623198292e-06,1.5269307493959161e-06,2.0668851665739396e-06,6.491469546343609e-07,3.153100003316922e-11,7.554171901347217e-07,5.466972332390796e-06,3.992659891149941e-06,4.7329367092174834e-08,1.0789970777747016e-05,2.6243701389816465e-07,3.5693082636178985e-06,1.1882451314004783e-06,3.5022474469847964e-05,3.7168720252722665e-06,4.137651884583704e-05,5.841326345645825e-05,1.823201042450151e-05,4.6269210685068174e-11,3.2523931358774405e-05,4.649145987256631e-05,5.139531811249043e-07,3.0834304773907917e-06,1.4421741627579365e-06,4.127428772537911e-06,4.2482940874055686e-06,1.2965406082088293e-08,1.2266000535277044e-06,1.2862373909072744e-05,7.136205728563993e-07,4.985065845453107e-06,3.4745991378315466e-05,0.0001483200000902407,0.00018170176467524612,2.2809553530400706e-06,7.76656619696503e-05,0.00037163835894116204,0.00015302922035997923,2.0410805152693e-06,6.879475482612918e-07,0.00029744356362537694,2.323789673441823e-05,1.7450190904266805e-05,4.446592892026757e-05,4.340809293190695e-05,0.00032799250505677335,0.0027190295294095,0.000920118284661875,0.00019637496739566274,0.0006874998029551271,0.0032842068448339923,0.001177618423631177,0.00015387390616306007,5.011415805533659e-05,1.0849710958549252e-06,9.389786486568852e-06,2.0693140371452756e-05,1.3556298614769702e-06,3.7675039976647895e-08,7.750991906085858e-07,0.0003069257624814803,2.0155068551908073e-05,3.722562018459996e-05,2.9554324765257434e-08,0.00022162971833683542,1.0232552650979443e-05,1.725973307165063e-05,7.588256345503197e-07,2.8465381325393224e-06,1.4209073961879426e-07,8.105330766117191e-06,2.496534234897041e-07,1.85484851078499e-06,1.4364189944160444e-05,1.3466621986424343e-05,4.098382711426041e-06,4.269867131601046e-05,1.0691614889424272e-05,4.615274304953232e-07,7.532942705168466e-07,3.3950807201144073e-06,2.0081368323765503e-07,5.736258823496598e-07,5.142553050063725e-12,3.178592546948522e-07,4.445671993424938e-06,2.4454762659331664e-09,2.857814873635789e-09,3.375370651870213e-06,5.666071393406469e-06,1.7387984607708518e-07,5.943482728199001e-08,3.0904200554182637e-06,4.910270616775847e-07,2.3234978163699793e-07,1.0583328724500518e-07,6.224048831882101e-07,3.4627936118525326e-07,4.954170118587342e-08,2.5337483249288084e-06,3.376024704238034e-08,8.101500004187301e-07,1.4530415093361171e-08,4.2823711643436013e-07,6.808539370073419e-06,1.2835428275792538e-08,3.136371251599712e-08,7.844776916954288e-08,9.224800274765244e-07,2.680652626541047e-07,3.177361096451392e-07,5.882878839624794e-07,2.0676846232969837e-06,3.1685947199378006e-09,2.1355755226437623e-06,2.3460406759490127e-06
3N1P+1,N1,0.0,0.0,0.0,0.01706648131072308,0.005169346778814532,0.005066636376441558,0.25668228794517534,0.01460613130615851,0.0072193224689054425,0.002600915396037351,0.04417273077490114,2.9936338593383738e-05,0.004122125831032886,0.012466061664804684,0.2651674549051175,0.11552306906067011,0.2061738717424766,0.13217120530438375,0.0010827726119368997,0.007232937560756714,0.0004340821555879337,0.013943844505485803,0.02396238981591381,0.0015549574045472525,0.01466120070150323,0.01062472315763996,0.00935664347768217,0.004895803041667257,0.008588887193440087,0.019979973472031176,0.000136412288819443,0.011775617552872042,0.0030785760124274475,0.0004531296815639685,0.00010575490469610926,0.005957263936518853,0.000651541492527663,0.0013563448548210566,0.0014930695018446904,0.0012060717020068168,0.00037021555420846397,0.0006466289321784835,0.0013026384821595016,4.5464366827063785e-05,2.064862318684746e-06,1.4133605485522338e-05,2.675907855431703e-05,0.0005144311050799821,0.000718886032692545,0.001156694822967097,0.0003474865010422157,5.281123444289548e-05,2.481102925777634e-06,0.00012609480979097754,0.0003068579133178595,0.00012240279600339576,6.24427344235734e-05,7.794045465425725e-05,1.8620743214015079e-07,2.901649961639663e-06,9.582737929880736e-05,0.00022074253263482113,1.833761496472519e-05,1.5822396204345779e-06,1.909972431879403e-05,9.339621972914713e-06,1.0615961354432102e-07,1.0479875185431808e-06,1.7690791914493076e-05,1.2256804688082212e-05,1.0819836865572086e-05,4.830728479454649e-07,3.2695742127053506e-06,1.5066237857297438e-07,2.791905105326009e-06,3.6784080998941704e-06,2.0159910671946335e-05,2.4935686844251848e-06,1.7591801365179904e-05,3.824652515804772e-06,5.814425536598833e-07,1.938512745569554e-05,3.106110160189246e-07,1.415408202598556e-05,4.596275941093353e-05,3.128865851298457e-06,1.919212663459291e-06,7.148428550429742e-06,1.7596448311785196e-06,2.3348008393320185e-06,4.893695821905908e-07,2.6139820365589372e-05,3.1194575714765804e-05,1.3018735878889132e-05,1.5378793241538347e-05,1.636391784742841e-06,8.006695941364939e-06,2.0122348939999313e-05,0.00010878467809338765,0.0025753665332657327,4.024903586152817e-05,0.0027496775450597255,0.0022757641053083866,0.000957369255484064,0.0001429726883306337,0.0011587578910177143,0.0019440508672241563,1.5584496278586712e-05,0.0002025959438680669,0.0001208887363979283,0.0019347686498643046,2.9500779544555655e-05,2.2050200860768143e-06,8.478927651900392e-05,7.639038956464006e-05,0.0010721435485043784,0.0004274856995181153,1.4538871440095136e-08,1.4394813507845328e-05,0.000615545278169094,1.7589475653778663e-08,7.295123597295117e-05,7.813876002993325e-05,7.857210986284002e-07,2.3058790965535536e-05,0.00011106249493786358,1.8582526164268032e-05,0.00030741232306086275,0.0007455233956439322,0.0003038070684411309,0.002970908501401137,0.00013763745972372732,1.470191862873449e-05,0.00022629045565381034,5.0813325942922205e-05,5.832286442686296e-07,0.00010013322885193965,0.00010120568419780263,0.0003135332971819782,7.076711554221404e-05,0.0009808365465611146,0.001973648967453112,3.089265200761915e-06,4.1007640931844946e-05,1.3229576278916966e-05,6.058970517974771e-05,6.761599827154186e-05,1.5822494292550005e-06,3.111110292008945e-05,1.3604766839314664e-05,5.65005774211258e-05,4.538773719975353e-06,7.597239711332193e-06,7.343633958201146e-05,0.00032825199547792394,1.1071439393939286e-05,1.3010849094552412e-05,3.130976011789244e-08,1.8266601564675966e-09,3.814872031604466e-07,2.7637578799311058e-05,1.3738304129873313e-06,1.4584429942399169e-05,3.1840303944541404e-06,4.410166789092784e-06,1.3762682451456953e-05,1.631331977502981e-06,1.3370806684065428e-09,7.128598723538104e-06,1.1102366527460106e-05,1.1119337615328462e-05,1.5825425303539475e-07,1.7507077267886473e-06,3.516323337349192e-05,3.6447886038182276e-06,3.7861767294700144e-06,2.6161631139220987e-06,5.968448912252455e-05,3.6421984397350116e-06,5.5933617543857395e-05,0.00012260624022664146,3.0148180772293642e-05,7.52705257278663e-06,7.43426925806645e-05,2.8575559397392425e-05,4.168007454952161e-06,3.0153551801248568e-05,2.179225758447423e-05,9.066193333850947e-07,2.689780939180153e-05,7.145413064346684e-06,1.176817890469195e-05,4.813389783731026e-05,5.890053112711513e-05,1.673101983734604e-05,0.0002046402804691816,0.0013423313913767387,0.0005596735587798385,3.76074367380852e-06,2.3992905313630075e-05,0.0005378222049947645,3.173479993012762e-06,7.930626510610495e-06,7.553501403401164e-05,0.0008676023328177962,7.729009878176818e-05,1.669923386127259e-05,2.4469341048050097e-05,0.00017027378238276825,0.0026891377821431917,0.006462949752138236,0.0030679053238200638,4.8960158889332916e-05,0.0009057907711413904,0.000585438873108135,0.00023811205498480703,3.1109375306481724e-05,0.00011423394966558753,0.0009553248493672228,7.979050460349413e-07,0.0003737713928344544,2.6072058680881582e-06,1.4611922782847842e-08,1.3729687742269903e-07,0.0009491823396508003,0.00010865686325578494,5.4705343988104005e-05,1.1781846964709075e-07,0.0005490310251339281,3.6595758085233854e-05,4.960197109848963e-05,3.4901333927361833e-06,3.9314507538135146e-05,2.350663923200713e-05,2.5981903851501897e-05,2.131327166532415e-06,3.805989892136097e-06,8.427180989301064e-05,3.9135151677971436e-05,1.4826019722580241e-05,0.00010258302374088757,3.434292093107416e-05,1.7652563144565647e-07,6.337829133551409e-05,1.1056742781789808e-05,1.0874574036812135e-05,1.1958015244672993e-08,4.417912447651773e-06,2.515377936607166e-06,2.2090304952149253e-05,3.2745310907245084e-09,8.893315728286666e-08,1.1841238611864924e-07,1.6816943002595508e-06,5.6537435622061594e-08,1.6464647241143382e-06,1.8973631554786152e-08,5.676891685624241e-07,1.6383309158207737e-06,8.117538630170174e-07,8.732013401235861e-07,6.382556128059491e-08,4.5391424241536527e-07,7.1716014702349895e-06,4.4792300313289957e-07,1.4706129709107785e-05,2.7142424041670665e-07,3.4018992556283933e-06,2.2822462277805045e-05,3.5108335070255237e-06,3.407417192846651e-07,1.8777705612649243e-08,7.892801048292597e-07,1.4837692632330146e-06,1.7573053836539287e-06,4.177763012869207e-06,1.3588703555278414e-05,1.4219851320884658e-06,6.17487746046308e-06,9.198227405970982e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,0.025894706822159552,0.008302670850165672,0.015766383267068473,0.24414359316087353,0.03939335950367706,0.004014809604952596,0.00020506421980970302,0.010692860233526336,0.018419670301121016,0.014235893679757083,0.10764239790280428,0.03723524729987071,0.22785424144271005,0.13151579040414285,0.0037908352371691656,0.025731603850209783,0.010638793850262562,0.02477307616927904,0.08937682930960422,0.014117973435067377,0.00855862134944374,0.00023328539020761596,0.06458975455165072,0.0032834538876758135,1.3097157425256967e-07,0.014632399373279759,0.041917803388965114,0.00197077039241611,0.006078012856394199,0.0004607717141924539,0.0002213852756629553,0.005758538629301313,0.0027697220662790123,0.0007447818379864302,0.007180002287417331,0.0003199230582437984,8.466216369473756e-05,0.0025620287134255904,0.000993930276565358,0.0023963359159842046,0.0001370385944661212,0.0007384452191048219,2.9169506897464004e-05,0.004380612981184306,0.003983195610288703,0.0006456883190995022,1.674747595536985e-05,0.00014002797600731753,5.8895255094393306e-05,0.0016296258789272322,0.0006753956068985545,0.0017675461665311865,0.0009252620084128083,0.00021612235600354524,0.0011426326333996428,1.4992801432356373e-05,0.0005725363252815363,0.0003678928657071534,0.0004663120267736076,5.6105007994355915e-05,0.00022648674712910655,2.5980439054107407e-05,1.7257479889565275e-08,2.8300668031278065e-08,0.0007011298913375263,5.953855347407e-06,2.720679024292849e-07,3.123942480121045e-05,0.00037421933538972496,2.8356405724849765e-05,7.594385720288699e-07,1.3942471588368477e-06,3.3295255256859946e-05,1.1076416304156567e-06,0.00013606295133117285,4.25410013498162e-05,5.278222612536965e-06,0.0002189714788647379,0.0004532352313106891,4.030520521913772e-05,3.214798100703575e-05,3.2140561558868797e-05,0.0002127591488276792,7.28063951811464e-05,7.858898954804516e-05,1.0252898585694226e-05,2.494208951242527e-05,0.00011282436715553956,0.0001783440520599644,0.00015180452425678226,1.6901543963943055e-05,1.7298052825687193e-06,0.00012427363380806966,0.00016660005156188262,5.8192678765500716e-05,0.003898762034738823,0.00041219728737385,0.0007816217752840693,0.0025289749256800498,0.0005722366497473708,4.6143562641987046e-05,0.0018874878287831187,0.0006249718754598454,5.490109476591343e-06,1.6648688452303162e-06,4.514830276303172e-07,0.00012145231176519111,8.888400461204427e-06,8.227529324500438e-09,1.0750452147156864e-05,4.874064862381289e-06,2.149754471014731e-05,1.1557613994739313e-06,5.567022459418425e-05,5.203250719176822e-08,1.5481202333411659e-06,0.00020317994789431637,0.00013611269216973199,2.799698753275237e-05,6.478662050168893e-06,9.25476060915642e-05,0.0001265957162321918,6.5538932043640585e-06,0.0002290942133535978,0.0004021779292484595,0.00025291772287650005,0.001215497445091085,0.00010276920585905458,1.1934936259283546e-05,4.911331236101546e-05,3.0120668825794894e-06,7.893118359580953e-06,0.0002421934542269355,3.9133913774414e-05,0.00018296124954786386,5.971875705057528e-08,0.00033995524189256443,0.0014381383532029446,7.094756271364133e-08,1.5578016325790145e-06,6.076351900308197e-06,4.090062322159582e-06,1.3267812359885056e-06,6.326738568596113e-07,1.442472753021562e-05,8.687913144456161e-07,2.3343744923742804e-05,3.356607152227298e-07,4.972273539793903e-06,3.772847276795055e-05,0.0001659343116569012,7.100994192654753e-07,8.031687031007095e-07,3.2650743317930164e-06,1.1703683133745812e-08,2.241298144411985e-06,2.851100720713262e-05,7.722584816072242e-07,1.0417664495054879e-05,3.65333234775278e-06,9.589280538513378e-07,1.30704933076764e-05,3.2598106165515617e-06,1.192443895181583e-06,5.478008316739391e-06,7.82122016329545e-06,1.2341130681825518e-06,5.250901518039086e-07,3.277274451818357e-09,1.6613322411984655e-05,4.914191395588574e-06,1.0556538552197736e-05,1.3864084251746789e-06,2.8781127902277603e-05,4.617254397931703e-06,1.933106034979204e-05,4.887699643152388e-05,1.445962722890215e-05,1.136783201527436e-05,1.8335789184753537e-05,3.323475726624281e-06,1.575994225566646e-06,1.2614261956533923e-05,1.2772956879514297e-05,1.0459548782648653e-08,6.880182952251346e-06,1.1516907800768195e-06,3.010059480779148e-06,5.940196302400835e-06,6.755314956308212e-05,3.7502604384176408e-06,2.7532283394915424e-05,0.0008740013812027492,0.00013537629349213987,1.194008933325108e-05,6.0126523320658265e-05,8.252001052877489e-05,5.71570195244675e-05,5.477346698867791e-06,5.779497382962795e-05,0.0003939001764134975,3.355385242520548e-05,5.15369518838682e-06,1.986010706334085e-06,6.44113693595294e-05,0.0010712761518618663,0.003474709925393782,0.000863861810262545,2.585897163509543e-06,0.00031773999957129817,0.00032486435169110095,6.672776233296318e-05,1.5785015334834895e-06,9.81611509367486e-05,0.00035627481333211364,8.085255130296787e-06,8.597073603522354e-05,6.931430145851181e-06,3.060916942132508e-08,3.975602504979747e-07,0.0003820009734676333,6.482646629946132e-05,2.8718399578853138e-05,9.38065181088632e-10,0.00019128207245078244,2.72996889529864e-05,2.1625628732646618e-05,1.9861780766738946e-06,2.338208087127036e-05,1.828080818544464e-05,1.134784887324436e-05,7.221797060363855e-07,1.3751062633016176e-06,3.0135394738284305e-05,1.979059992152088e-05,2.75605185207084e-06,3.0959837936883616e-05,9.721661893724587e-06,1.0360752327187583e-06,2.738584237915731e-05,1.0487267639636144e-05,5.616637418048853e-06,2.0963339730784014e-08,1.7882974361338455e-06,1.2575730599095891e-06,3.3747154628560594e-06,7.833769188891893e-10,2.412339781265871e-07,2.227749718031191e-08,9.54003403830228e-07,2.614158181923898e-06,8.621728153634933e-07,1.907274516099733e-08,2.3066676302363476e-07,2.8858879730364606e-09,6.481324157370238e-07,4.39319026268592e-07,1.0842071684891152e-08,3.452119770042117e-07,2.024124859056897e-06,1.3494860473528547e-07,4.903073649753509e-06,6.719107528141421e-07,9.212719778162182e-07,5.491763988452192e-06,1.4902232523539283e-06,6.569445876181135e-09,5.63907476269776e-08,5.7155210342330065e-08,3.330741504825596e-07,7.623229811848375e-07,1.7721425478178787e-06,3.887810191560703e-06,5.855372229301992e-07,1.8335135196778651e-06,1.8805092714124783e-06
