atom_numbers,value
N1,10.586678018483553
H2,1.9459088866044447
H3,1.9552180481347015
C4,9.61771905172921
H5,2.079388112634343
C6,9.667894252711713
H7,2.0820806926995803
H8,2.092720602034654
C9,9.898205584413484
O10,11.002754467005591
O11,10.961639850347172
C12,9.755954635484157
O13,10.97741719866658
N14,10.421082308205486
H15,1.8467522887898413
C16,9.639340331224098
H17,2.0516458671149103
C18,9.65344629092451
H19,2.0707209403977096
H20,2.1040595289792217
O21,10.993948212911345
H22,1.8156094865962014
C23,9.736545620143422
O24,10.914630102569905
O25,10.95075603143308
H26,1.7825386228623388
