atom_numbers,value
N1,10.533552597735484
H2,1.9444627389294062
H3,1.9572052122385726
C4,9.625324763810672
H5,2.079361080899738
C6,9.66792822100197
H7,2.0813259466950584
H8,2.098679933025709
C9,9.954670772923121
O10,10.974402745620834
O11,10.993868520825002
C12,9.737487340833823
O13,10.965514445205399
N14,10.399572508699565
H15,1.8538221088868334
C16,9.60415296126543
H17,2.0698415852268273
C18,9.612200053279013
H19,2.08183078811798
H20,2.0962715828828875
C21,9.574157482273655
H22,2.045161948193738
C23,9.717622328929593
H24,2.099018741884831
H25,2.0905899833043113
H26,2.1138087854845407
C27,9.724875797841698
H28,2.110738152213822
H29,2.084009948710113
H30,2.0996010804196183
C31,9.74109051435361
O32,10.916282212733924
O33,10.907482536221455
H34,1.784073403591286
