 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,H15,H15,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,H20,H20,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,H25,H25,H26,H26,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,H28,H28,H29,H29,H30,H30,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,H34,H34
1N1S,N1,0.0,0.0232695157098739,0.00024118354080160387,0.0019817948011568998,2.362619071050176e-06,2.6685133368120617e-05,0.000825757751659717,0.003908360803019706,3.583751480995545e-05,1.4493687584354875e-05,5.511135169181114e-05,2.3778624204162657e-05,6.420145338148497e-05,3.618187276177576e-08,0.0076143303441209564,0.0013620548133070898,0.007698990826500385,0.0012107647301946578,0.001106080810784199,0.001998241326664596,0.003982687386885786,0.0011170775811115696,0.004378525150120716,0.0006274114150839338,0.00038614441033124614,0.0002148423904926311,0.0003784049693955627,2.5699371709958507e-05,0.0003303505297366227,0.0005136743167402646,4.997548671142882e-06,0.0002878256870448015,0.0003053071005456598,3.575709191738774e-06,2.0004138335805166e-05,9.762940210822357e-05,0.00019432651974038428,2.2189271936756683e-05,4.2925240426150424e-05,8.393205334300546e-06,0.00020813947358577778,5.897981198987878e-07,1.6814659215658168e-05,4.715002823921233e-05,4.376374019135487e-06,4.340508105965535e-05,3.0624896751874076e-07,1.475134632333841e-06,0.00012545572851307973,5.2178430659299835e-05,5.5111984118561e-06,6.006252302181991e-07,1.0001560778016838e-05,2.7479851679723666e-05,4.308960033228004e-05,1.528872322964503e-06,4.9298787218488016e-05,1.4359171115696512e-05,6.133319161771844e-06,7.99544473983893e-06,4.7297785492617095e-06,4.2852870862919445e-08,2.8568109544657716e-08,8.693037132911918e-07,4.788509159525667e-06,5.300039959965641e-06,1.0677383367740934e-07,4.2344592054988084e-07,3.3175084881431616e-06,2.6894118714260173e-06,1.2762874285865422e-05,2.349867664008798e-06,1.3978129764780078e-10,1.1741289052125126e-07,4.778915374981096e-06,3.9675010615747297e-07,5.795324834745319e-07,3.1983026629878175e-07,1.0955899318321194e-07,9.809830080892423e-07,3.014751031038543e-07,1.1250449323263467e-06,2.3636555712691631e-07,9.366792919074385e-08,2.2600724488119894e-05,1.4447277840723416e-07,1.8019469054664228e-06,2.5562390026934168e-06,2.38063246715825e-06,1.654064533118671e-07,6.328980226844028e-07,1.3475382742850206e-06,8.690565118790738e-07,4.952269505864582e-07,2.1441075614969662e-07,7.842998837048754e-06,5.340525993657863e-06,1.2870565280431734e-05,2.130129977073736e-06,3.19190191182539e-05,2.368701732535783e-05,0.00013528957401021113,6.881349605636355e-05,3.9081368076177014e-06,7.0031814134452475e-06,3.5896634553722606e-09,1.9795709362835368e-06,2.3300522297903248e-05,4.552850877637127e-06,9.411692351690704e-06,2.595405096394998e-06,0.000155160551829292,2.202831391096005e-05,9.731069312568508e-07,1.3450648727708625e-05,8.523031242768653e-06,9.039439532676496e-06,2.490628259188554e-10,4.502873022227405e-07,4.5873429085907524e-07,2.9212697594260817e-08,5.574540410113737e-07,2.7224765798694595e-07,4.759536560428046e-06,1.8285584462152116e-06,1.4628368182112439e-05,3.8670838660159745e-06,2.172613780437871e-06,7.831116017875672e-07,4.817515950605866e-07,2.4853960425286203e-06,1.9069516155045818e-07,3.4439065488278686e-09,3.3873963772856897e-08,1.8275212007590191e-07,1.379979464033454e-12,1.1946732696443974e-06,1.2416832484429818e-06,1.593771398189503e-08,3.6489814037032886e-07,2.524630442479747e-07,7.370663324124394e-07,1.4056726449496182e-07,6.464783623982839e-07,7.794501799551767e-07,2.149476799884198e-06,4.785327347711643e-07,6.5137491789268864e-09,1.5393835062216255e-07,1.6365060359624373e-07,3.7816400011436713e-10,3.034305091631495e-07,4.187217093054585e-07,2.2135552357749333e-07,2.7716773320918264e-11,4.1619744317600293e-08,3.34087089104429e-08,2.6388618401540498e-08,6.897261806138033e-08,4.583512791533906e-08,2.2301084978693098e-08,7.354119535563086e-10,7.980686445030472e-08,3.091825684364835e-09,2.3946777200078984e-09,3.2855486664651323e-09,1.958478185182244e-09,4.3001555094512867e-10,1.2966472340281143e-09,9.057864236439173e-09,4.1427263841598005e-09,5.973608496745442e-09,2.0697882130438217e-08,5.046122808494147e-08,1.6310652828366301e-09,2.0230944475230217e-07,2.2840181523875458e-08,2.929893661018923e-09,4.859309843396886e-09,2.6624116911122542e-08,5.676901393414369e-09,6.808549557479893e-10,1.1108803460446737e-09,2.687991690342173e-09,1.6714448713983643e-09,1.713902630928743e-09,2.8619531189377767e-08,1.952133203975137e-07,2.2790533349414943e-09,2.3778310431765703e-09,1.3453884450953524e-08,1.6250811807339005e-09,9.030346914684628e-09,5.791007673394688e-10,5.05824493401974e-09,1.0031557806655655e-09,3.0199582834455896e-09,1.4078790633309524e-09,2.90148732817741e-09,9.625464314488852e-11,6.509754957306768e-10,1.3933937337284874e-09,4.360956040727615e-13,2.368560902965555e-10,5.830154137242971e-10,1.4853007712645194e-09,4.654848950735868e-09,1.7723902345778697e-09,1.8731796669335665e-10,5.85678394671163e-10,4.5035752904709625e-10,1.8047252581254725e-10,1.0653256055093152e-11,2.5969315586849007e-10,9.51621448308515e-10,1.9997936639981617e-09,1.5077694648368833e-10,2.219391337376919e-12,5.486803802967621e-09,1.8890877750976642e-10,8.209941060322024e-11,2.2788990139410714e-10,5.687710302737514e-10,4.7020152216248334e-09,1.352336465032522e-09,2.966782375324328e-11,4.966027589148325e-12,2.0065926698009662e-10,1.6355764007047746e-07,5.713533979267993e-08,2.1002772854217255e-09,1.1209625805363999e-07,1.693262305924037e-07,4.921683605108029e-07,1.4209996967995409e-07,3.624413397185222e-07,6.771916361003605e-12,1.4577845042218485e-08,5.167567374009252e-08,2.8486627445811763e-08,2.4447979751762716e-09,2.503451890234487e-10,1.7649309930201085e-09,4.629679084544591e-09,1.9676346774133435e-08,1.4640127532494773e-07,3.767876233240486e-08,3.8851477146550906e-08,4.615539728192175e-08,1.864966026055015e-08,1.3733546966321342e-08,5.969648386727755e-11,4.2813569356425774e-10,2.067599313981816e-09,7.85398468483578e-10,2.8737746349261073e-09,1.7966865634155837e-09,1.5652839469026958e-08,8.913082005790329e-08,3.968109174579126e-09,1.337086175112745e-08,1.5093524208253939e-09,6.207635960819857e-09,5.092193333666728e-10,9.43378708484488e-12,2.4005690490991327e-10,3.415930427408398e-09,5.611075701295043e-09,4.0678790474979465e-09,1.8283269065388907e-09,5.183489193427704e-10,1.6005359482207382e-08
2N1S,N1,0.0,0.0,0.003409774611254246,0.035537789703126155,0.0007453761075941756,0.2617623474020143,0.010017244053702079,0.06144773662506742,5.622492121393208e-05,0.0007493537084248825,0.0010783838239445398,0.00018323398748920638,0.00241679214842927,0.00021056693735310716,0.10000548557536515,0.15574477083656602,0.0986072328361578,0.1499375848023332,0.003167026557820085,0.004923424003585364,0.03855021147766324,0.008984823869039094,0.04644820346879186,0.03984396000668511,0.10597014731438348,0.0421403624650325,0.10966528645604168,0.0013298844776028496,0.01622031990295847,0.025890168193478447,0.00019179888179832183,0.015338017533926163,0.009119836295838901,1.9158538040464634e-06,0.00017771873342931066,0.0010677004776358245,0.006562701241541902,0.0009963354118895928,0.0027521546725362,5.907392899295871e-07,0.0008587029102691268,0.0004532170791806678,0.0004909487684896519,0.00027839315077238247,4.559031352902032e-05,0.0008060207052156265,3.4590191613670385e-05,5.0813389708581624e-05,0.0032340594832467318,5.145287840235824e-08,5.482482525343002e-05,0.00019979047102447467,7.13427438236991e-05,0.0007051485804847601,0.0018158649515318537,3.963984317678637e-05,0.0015698121498406437,0.0006316089781259748,2.2755492957493573e-05,0.00020974543791796307,9.065876638159054e-05,2.7206487133391022e-05,5.681754522424143e-06,0.0001414051164487784,0.0003296542893143073,0.0002804577432966582,5.505869675737074e-07,6.8144771083744615e-06,0.00019197419827587936,8.020040907164017e-05,0.0003409486711309917,4.4916552651486086e-05,2.2959146005252506e-05,1.8440360882721052e-07,0.00016926703278308253,3.380011456766141e-05,2.2326237401726345e-05,2.534727789638147e-05,1.1110572946115838e-05,5.726550869766811e-05,7.64141780296157e-07,4.14882578612108e-05,1.3472691433591422e-06,1.7890749202109646e-06,0.0007666271563286919,3.516661042368696e-06,7.896538911023043e-05,6.948996227640336e-05,0.00014415629159181265,3.5254963992592536e-07,4.718408345505409e-05,0.00010619389664001666,5.3605030088110794e-05,2.1435972571870465e-05,4.053266782655385e-05,4.047771343440587e-06,0.00032701210519103796,0.00045804356498724275,0.0003622502250770765,5.778213669804799e-05,8.44682011944542e-05,0.0011834938132073702,5.914241663074193e-06,3.6550997544848585e-05,3.43490673000435e-05,7.543010551436247e-05,1.078878481575174e-05,5.2561891925373416e-05,2.812831634235735e-05,9.675594706326507e-05,0.0002601767548351397,0.004316285462903746,0.0009499432161832466,0.00022874608104794802,0.0005793043641859619,0.0038654301173877137,0.001279462848835955,2.9639649189450168e-05,1.213013399148366e-05,1.344508266809541e-05,8.063070264574534e-05,1.669674982363034e-05,4.518124023800141e-06,1.8603187815546818e-05,3.426124589278601e-05,0.0005768211511330001,0.0001072173118994435,4.758975591023784e-05,3.7329374773076296e-05,0.0004328228430665604,3.9881491250781664e-05,1.0857215381632201e-05,1.3855689087183265e-05,3.9177692693792565e-05,2.2180586034536987e-07,1.2484545326207908e-05,4.27500218544985e-05,0.0001429302436926072,4.378595337195534e-06,1.4324612207072818e-05,2.023006069507005e-05,7.998581993140519e-05,9.639825831797566e-06,1.7762170161361723e-06,3.185527647442399e-06,4.3612182567542845e-06,2.412405862184386e-06,3.7005839255144224e-06,6.0484559676332594e-06,1.1106936457228045e-05,4.352466552282053e-06,3.708927000412032e-05,1.2941952221456887e-05,1.1169940150601576e-06,1.0151207718855915e-07,1.4740467126905799e-06,6.01667239630288e-06,4.7941902701076344e-06,6.22890644885743e-06,1.2840548619941217e-06,1.8048612657750596e-06,1.1439567972892917e-06,4.9720149433163385e-06,1.5739064695985405e-07,3.2800213500827624e-07,8.073678454678657e-07,8.664573718508706e-07,1.0869302791149948e-07,4.132837037040815e-07,7.883534021146943e-07,1.975893139771756e-06,4.563829185677548e-07,6.67629869166575e-08,2.2352466451103226e-06,2.359151984876462e-08,8.900129632838372e-06,1.0577939151268367e-06,3.3427860346435523e-07,3.9596306544709137e-07,1.2540096450130989e-06,2.5816288795610376e-07,8.08822111508789e-08,7.72727806186424e-08,4.968219553536102e-07,4.518692784394318e-07,2.4280535604326303e-07,2.261129416591956e-06,9.308388049689142e-06,1.9240949056253953e-08,3.878460645978521e-07,7.304528670815102e-07,5.840926808886593e-08,5.83276686505485e-07,6.841789046418967e-08,2.6530950947289966e-07,2.0699133074231213e-08,6.048889433785121e-08,1.7953311082230528e-07,2.686785356420529e-07,9.526904820589266e-09,2.5539907078098167e-08,9.319250549033598e-08,9.104985654317943e-09,2.6899371619037993e-11,7.520885159095769e-08,4.3935518334592416e-08,1.4944984050302423e-07,1.3040665969299425e-07,7.559592951622562e-10,1.3358998796064725e-08,3.521863245481427e-09,1.8271402169034445e-09,8.183098643144149e-11,5.53246337631208e-12,5.992598861581655e-09,1.958975426319398e-08,1.894224244125553e-08,7.570071680618184e-09,5.751561782396664e-07,3.0993473121299076e-08,7.315050787326527e-10,4.113141738315562e-08,7.815318037174279e-08,2.5225693534025595e-07,1.1656234644163987e-07,2.8371800464555008e-08,3.97107546845632e-09,1.1995541449039138e-08,4.7513375789343115e-07,4.721419072151178e-06,8.256238448467457e-08,7.751490780361081e-06,7.823658376260312e-06,1.528272758877236e-05,6.9031772640393285e-06,3.651333233545273e-06,2.81974341653779e-08,1.2147882872959315e-06,2.837381514408932e-06,2.333021414058223e-06,3.3332869153746003e-07,7.965195170100969e-10,1.374492364369928e-08,3.2422041673640933e-07,4.794363270832491e-07,4.986999587064389e-06,1.5547339109467373e-06,1.313787105772235e-07,6.908722465226447e-07,4.731479044117748e-07,7.358759628317557e-07,2.307974567017368e-08,6.115389017402606e-08,1.9877797363676564e-07,2.112162234002568e-07,3.2269495631176426e-07,2.7397195623279913e-10,8.945932483683805e-08,1.990902116499882e-06,9.114246788399782e-07,2.5330986686000756e-07,2.041539381991697e-08,2.1330862409740803e-07,2.646662311533987e-08,7.171416793738672e-09,7.046804140209417e-08,1.63878083547786e-07,3.5428545741567063e-07,1.116250686550302e-06,1.0198045496956354e-07,2.8191699641411105e-08,5.425244835599585e-07
3N1P+1,N1,0.0,0.0,0.0,0.0031005277018358868,0.0005345024459737502,0.005979630462054075,0.2808371996877228,0.004960786325916011,0.0012391508665001716,0.006688382581526264,0.04750307207383031,0.001101278391781868,0.01745166639622897,0.0003311869142139656,0.2708868391514052,0.1745535846516919,0.0952517861267066,0.03627485192451907,0.006806451943272673,0.040082708511388176,0.08889946130199844,0.0341076718114528,0.11226658684411905,0.015373672300505348,0.006201938364235993,0.00974152597133271,0.05715073256480441,0.01014759502809115,0.002686711394100705,0.010079749513939307,0.010062347568772445,0.005429446080998934,2.7164815096902828e-05,0.00030829736811588404,0.0002593448263084053,0.005822237709961708,0.00989676135311024,0.00021671699379322007,0.0006681533713135401,0.0004138017434884844,0.002046862251210424,6.760198428557018e-05,0.0014054340686877609,0.004580715754402442,0.00016795240216893603,0.00417182411862127,0.0008649787541070708,0.0008490078593692552,0.005289536704208064,0.0012475163577789772,0.000672268425865763,2.870223823059348e-07,9.247934040934602e-05,0.001836647589855911,0.0024407467748854828,0.00015672448669068473,0.003178291400488309,0.0009801755750085128,0.00019494343255432867,1.4363983336096453e-07,0.00012029670270319315,9.098003524332654e-06,6.449888645509994e-05,3.587659433312851e-06,0.00041864933791302406,0.0002676608431078087,1.5118297089777855e-06,4.5744189405283464e-05,0.0002261981393729684,0.00018560112623600133,0.0005417099533029379,1.8441190991147494e-05,8.547956316107275e-07,9.83901431439449e-07,0.00018646144570189094,5.1554327480385354e-05,9.506813388560076e-05,7.137134254175947e-05,5.970466853577605e-06,0.00020786931232974482,5.180275339800033e-07,1.9358398980262592e-05,5.4025580220606884e-05,2.1523550885582665e-05,0.000354251981218745,2.9698826699231518e-05,6.983853148545549e-05,1.3418868675785234e-05,3.6127827713894334e-05,2.0501560107133443e-05,0.00011098765181083436,6.169593294313991e-05,0.00011571723262515654,5.104498983010686e-05,9.034437525556882e-05,0.0006082628258510248,0.00018593744482897634,0.0017789899468927395,0.0003773324630751418,3.425598683959308e-05,0.0007940657309184473,0.00017284871810119284,0.0007337553552546616,5.1871210343001906e-05,0.0036417384558369292,0.0006156076466277138,0.00036945874806670886,0.003113640546295482,2.959285528003619e-05,0.0004872182911626055,0.0038560769454121235,0.0025739013000514177,0.00018818543708887248,9.038723389753756e-05,0.001285374926658811,0.00030808171007024043,7.270066363584959e-06,1.0041760037715619e-05,2.1910295053606532e-05,9.991740404391436e-06,0.00025844774965655404,3.380642129302558e-05,6.400466864375787e-05,0.0018033760041977764,0.0007539659198023685,0.001135134616045086,0.00017668936462467144,0.0003508819642856764,8.140223184183171e-05,2.3595097946138566e-05,0.00010629075854184933,0.0002370992119062887,4.945710105475065e-05,4.280275420098789e-05,0.00025719612578667395,0.00035828489175226963,8.81196115876115e-05,1.596589098573631e-05,5.251764133795689e-06,0.0001092187036308978,1.1013824130046146e-05,0.0006971283269332496,1.461370641342441e-05,1.2098470052901433e-05,1.813136530692816e-06,5.442826879864526e-05,1.6561615523436046e-05,2.316211291186754e-05,4.258164494075345e-05,7.425675561112399e-07,1.7600094764480545e-05,8.565093087886666e-06,1.45894046177375e-07,3.513224645423918e-06,2.443432742804674e-07,9.025701692699784e-06,5.728809408189761e-06,4.884698151297329e-06,5.905383504867245e-06,9.774529270423216e-07,1.940273756328992e-06,5.575451894834771e-06,3.1849859638555245e-08,1.247741336896091e-05,2.0821042535201784e-05,5.273871250821571e-08,1.5781958199623247e-05,3.10683714617177e-05,6.715009396085492e-06,5.683103103670817e-07,3.557304948520468e-05,2.9640427106070177e-05,5.724269946938421e-10,1.9511761983892484e-07,3.636121852501617e-07,1.011292381702944e-05,2.704460990266e-06,5.849895399201444e-07,1.398531142005055e-06,1.1763880651827208e-06,8.360968273279923e-08,1.653560528502851e-07,9.921839194682036e-08,8.333187073716886e-08,7.553344532063022e-07,1.6834644789298636e-10,5.8565585892012e-07,1.3244235325782228e-05,1.7704691046560583e-09,4.791960517280813e-08,6.55676912764136e-08,3.4720079256089775e-07,7.022939207956824e-08,6.50219882381009e-08,4.762852157114139e-08,8.391113137662387e-09,3.5563968214802344e-07,3.0492847136187606e-08,2.7615749842446746e-07,1.9641939630332672e-08,2.5948343451709377e-07,1.8811618929248652e-12,1.5413054832436046e-08,2.4066368009556527e-08,1.6033823602157327e-08,9.39227065011039e-08,2.475439586646644e-08,8.540851403893157e-07,2.5910296130859933e-10,7.930869250216688e-08,2.43367770380587e-08,2.9378628418896824e-08,2.0509753895225913e-08,7.03236535670726e-08,2.4584152935602788e-08,2.1161253105361766e-07,6.541540642501786e-10,6.863571822002257e-08,4.3529556226218347e-07,8.767442327695107e-10,1.875440294174524e-07,3.4040223528819524e-07,2.9286223757196694e-07,6.82369118987225e-07,7.44648787076585e-12,7.923084588412621e-08,1.835578324893561e-07,2.522546616035015e-07,3.6783593548861404e-07,1.0909086665567003e-05,6.747978672727584e-06,2.438694590267687e-06,2.682901433326279e-05,2.4523756652072848e-06,2.825430169295373e-05,4.177926282800115e-05,1.66407622681497e-05,3.833142119269439e-07,2.0922387349298077e-06,1.0061516748649524e-06,3.808659950954585e-05,3.895779123741505e-07,1.5131691011305293e-08,4.970563134421013e-07,2.0892693329166434e-05,6.723095902216869e-08,3.5536717500672665e-05,1.4156430117040486e-07,1.1573009750964758e-05,2.5234101852511515e-06,1.2951857057519334e-05,4.1005314055375663e-07,5.703578211946336e-07,7.264401069573267e-07,2.557379752410327e-08,3.4812686890983713e-06,6.291095200339214e-08,1.6200103520880305e-06,1.206061056846508e-05,7.2859388819956905e-06,1.7026177534518183e-07,5.493115042831676e-07,4.58712231887759e-06,2.1344130569644904e-06,1.8244271515754917e-07,1.1544918998573905e-07,2.269898780049573e-08,1.2677087668500064e-07,1.0914097028358327e-06,1.8242481991670445e-07,2.058017014583413e-07,2.9466113993237286e-09
4N1P-1,N1,0.0,0.0,0.0,0.0,0.002605241498460753,0.038928138027272574,0.005774388476775805,0.08878733283019757,0.002654503116136908,1.897312745646751e-05,0.0019165742135471842,0.0003892184849914049,0.004382656116416639,0.00016911127585372832,0.17265809941610444,0.05262741469597465,0.014627927362865556,0.0019634738944716013,0.0027302978675067813,0.012382257299929922,0.03085679155942067,0.0016484900859401463,0.03363857959880345,0.001602419332977778,0.005286758562630389,0.024377882805298068,0.01003489274322611,0.004918239605168573,0.010843871901670799,0.01080348240754736,0.03342551875472699,0.014333995977745762,0.004678366256306354,0.0009749687221245473,1.0763787183787343e-06,0.0005666946845708232,7.275222859126629e-05,0.0027526605515317826,3.6345682885574604e-06,8.37523925434347e-05,0.00029035498327267817,0.0003805306831536903,5.703352234931458e-08,0.0001454296989793491,4.262100663443569e-05,0.00018228513307905203,0.00035872804767400623,0.000238432465907934,5.606161514970509e-05,0.004563843487424002,0.0003336947945298263,1.049084707505088e-05,9.878427017273594e-06,3.5289124621140644e-05,0.0002137295676987172,7.714923248691719e-06,6.44960007747386e-05,0.00025721445564963474,0.0002611821557190197,0.00022868363478689702,5.860937757340423e-07,8.756871773996089e-05,8.884414463938839e-05,2.6032501347472703e-05,4.733165501513703e-05,7.609072798286931e-06,4.625082223874699e-07,1.2474247757854329e-05,0.00019489533880756582,1.905495275789093e-05,4.1414913956483446e-05,6.174609890052807e-07,6.971903903130183e-05,3.5876643962318155e-06,8.522845870828633e-06,2.1807743193491547e-06,1.374824903921379e-06,4.351170006744454e-06,2.3521751146837744e-07,2.7322678057828398e-06,7.949272997631596e-07,1.475523999650008e-05,5.4779889433476114e-05,1.2274064964401532e-07,4.505687364986244e-06,2.8631244703980485e-06,7.94578814078406e-06,5.152391513441046e-07,3.7967953869788573e-06,4.427746210344807e-06,8.837555260932106e-07,1.1738099670033364e-07,4.466793418700377e-06,4.2031951297261116e-07,0.0005212336430169273,0.013603112744007717,5.456474154641455e-05,0.023396801296740488,0.0017720556895155504,0.0013622489718687625,0.008720843618638785,0.00010717478232935562,0.005114724148043148,0.0008228178819673637,0.0017743678868595847,0.00017899505485052813,0.0006649089973942424,0.0035264468380031833,0.00017547733639289298,0.003063018401414208,0.0005431493219623107,0.008875294423062119,0.0035858732021440964,0.001159246555038962,2.6373959545189507e-06,0.0007300100324822978,0.0001704428145723469,2.565225358397427e-05,0.0013911654655518468,0.00031199297899053846,1.6676838427098772e-05,0.0012304052303302448,4.241786122305413e-05,0.0016513975425995753,0.0004122584401060614,0.001018984137505452,0.00024181178582605156,0.00015676939323894246,1.5174563046116418e-06,0.0006521203540392762,0.0003228471834808566,0.0013401735315758945,0.0006986168057898645,4.1731900737973504e-05,0.0008562361661783591,0.0014282384043704521,0.0007205384736659326,9.650581948683623e-06,2.3568074677404738e-05,0.0007744291619187216,5.465155301198621e-06,0.0013395318506130849,8.411483776971096e-05,3.820340791715893e-05,0.000152634898609616,2.7502325735007105e-05,8.010654021006758e-05,1.7528085489715295e-06,0.00014122780988867767,0.00011963813249638022,1.511212492388836e-05,8.378588406809939e-05,4.710604538349372e-05,3.989827931771828e-05,1.8091231315242595e-06,7.532957764366799e-05,0.00013104385562057175,2.2905336311218605e-05,7.604275416728257e-05,1.0298112104401014e-05,3.3959382335080335e-05,1.060450958600967e-06,2.283726370810868e-05,5.959484201012444e-06,5.752787024149164e-05,1.4363815850071404e-06,1.5078799836754087e-05,5.7915975733235925e-05,1.6390800499088698e-06,8.291558697415269e-07,4.8860645878612274e-05,3.449791402854174e-05,1.2291299089639551e-09,1.9072826566990386e-06,3.784588864519378e-08,5.210910355657461e-06,1.3274386745365518e-06,7.274275941604458e-07,8.307940162488592e-07,5.466600336845318e-07,1.9098908889958466e-06,5.489528021040968e-07,7.472177918632639e-07,2.1329407526859967e-06,5.268147446502169e-06,6.716691656194484e-07,3.2179836422230323e-06,2.8182193068104766e-07,1.0760216917482524e-07,3.7548522304753362e-06,1.4961055359030695e-06,2.3126626924607763e-07,9.395532809541862e-07,1.4069421983009534e-07,4.492215088802709e-08,4.917025604456171e-07,1.1342393886337732e-06,3.3021296785840093e-07,5.052495088975206e-09,1.274463681255611e-07,1.682249051171425e-08,4.5414018545741897e-07,8.577198244985595e-07,1.4679815474316626e-06,2.982449509580931e-07,7.892465392345116e-08,5.978427690678245e-07,2.429298486372744e-06,2.060196457875918e-11,4.435472433783616e-08,1.6434671978871052e-07,8.196462175646957e-09,1.4553336313838372e-10,2.522841993091163e-07,2.8852339628571144e-08,3.433694928389741e-07,2.735618633842307e-07,7.021610848312321e-09,3.1326214622318105e-07,1.806282612371035e-08,2.5380334345292965e-07,4.118728242907821e-07,4.1688128371575317e-07,6.627092830058245e-07,7.566542281622901e-08,7.022932013711625e-09,8.97785867870482e-08,6.039711353267307e-08,1.101580535678437e-07,3.858075878326872e-06,1.3148371020843541e-05,9.191630070848333e-06,4.452953214606481e-06,1.2046428422340938e-05,2.1277770221761472e-05,1.8017414227244899e-09,6.127756568830023e-08,3.5941111753423627e-06,9.328225132998469e-06,3.3191571904289674e-06,2.761281179997077e-05,7.713698034983452e-06,1.4392045644129325e-07,2.7549011898386766e-06,1.81949619104671e-06,5.074973222107815e-06,1.0948190855231132e-05,4.3750909473061483e-07,5.784011625209473e-08,9.953687096775354e-07,1.5864727584968819e-06,4.0520853250569644e-07,8.775210393885402e-07,5.699722773755411e-07,2.799622076388175e-07,1.3481855007935195e-06,2.0451246030006587e-08,2.233851010835508e-07,1.4556217386996195e-06,1.0762670576980327e-07,1.229503290733902e-06,1.0054184240715358e-07,2.9528134160017316e-08,3.530996872669334e-08,4.792772267947498e-08,2.7127240875834957e-07,1.969570569526624e-06,4.785464606804624e-07,1.3088686838802488e-06,1.6188369797998092e-06,9.833930354474774e-07,4.51786079658234e-08
