 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,H12,H12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,H18,H18,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,H20,H20,H21,H21,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,H23,H23,H24,H24,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,H26,H26,H27,H27,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,H31,H31
1N1S,N1,0.0,0.02349637594510612,0.0019702408276198735,7.24677841357213e-06,0.00016335351146778976,5.571322438502335e-05,0.00409809460772248,2.3861780393152898e-05,6.644872722061379e-05,0.00013965966220716441,8.273163448271892e-06,1.6405658553861335e-05,1.4279849687409696e-05,9.652713598956586e-06,0.007952863883271544,0.001367510166269681,0.00785678308722182,0.0013365188835700037,0.0011713350542871537,0.0020867430871773784,0.004760567583260267,0.0012904298449694096,0.003500685497443534,0.0006318300689804879,0.000524527384471396,0.00011287549220262427,0.00016988175265408856,0.0002887523244016199,0.00016771110436639147,0.00049432932840901,1.0049856779825728e-05,9.371672100913497e-05,0.0001649231068339141,2.4847996851540266e-05,4.6805395300358876e-05,0.0002175063566900448,6.874686138980124e-05,5.049371401444347e-06,0.00023846272498828647,1.0429599754946395e-06,7.646816163719983e-05,1.63346847854573e-05,0.00024370968047859876,4.298030441413081e-06,2.684237635219855e-07,7.849942689625022e-05,5.820546501886237e-05,6.558323957212009e-06,0.00011876097857843604,6.746661020240463e-05,3.285403292752065e-05,1.6717392847809265e-07,1.6171365218531353e-05,5.01564455843706e-05,3.417898306357081e-05,3.5448592740960905e-05,6.573833851475364e-05,2.3029219056169836e-05,1.2005914015178476e-06,1.427438149559368e-05,4.572623092391481e-07,1.1803888249617422e-06,6.499557382633192e-06,3.3076341367788142e-06,1.7470822724630075e-06,1.1294916330006899e-06,2.571101664905484e-11,1.3204752180584478e-07,8.920807647694318e-06,5.356641364251402e-06,3.3044584957231393e-07,1.3022319365063595e-06,6.974959599004293e-06,6.5899838919136755e-09,4.551944599029412e-09,5.900775943978864e-07,1.0647793088902624e-06,1.947698166360201e-07,6.392757614936961e-08,1.5051612817229554e-06,2.3271202718583295e-06,1.1225601812103747e-05,1.185110767432107e-05,1.3577890989324715e-07,6.62129332473782e-07,1.4824497718279872e-07,5.03978636157143e-07,6.184010636900439e-09,3.7621297197532044e-06,9.229363015228476e-07,6.140530922904563e-07,4.294382817154885e-06,1.3903299969642013e-06,1.9636767212283246e-10,7.493599336605428e-07,6.79954588633791e-07,4.241100306279222e-06,5.1554139167686586e-06,7.418533772285407e-07,4.737228407325489e-06,1.351302892049766e-05,3.505934200731531e-07,3.759480286413819e-06,3.919184786105312e-05,0.0002063748897337403,2.9713146916243716e-06,2.3266706027369466e-06,2.4889299791747144e-05,2.486529700473916e-07,6.699333379378558e-06,8.853984323486941e-09,1.975556918165644e-06,3.002464398799143e-06,5.307688002220701e-06,0.00012796535163794864,2.2596388693507663e-06,7.031982551808369e-09,6.555907832161978e-07,1.9723507169278065e-05,5.224217666022213e-06,1.1268232200656314e-06,7.297735302169706e-08,8.130248699972364e-07,3.716716001633813e-07,3.996753528134889e-08,2.4064302220350164e-07,2.4200794285222926e-09,1.9762525726996216e-06,4.565400244738171e-06,4.296774114287416e-08,3.5028731621977727e-06,6.618187915474749e-07,1.461366383459506e-07,1.7298357961603728e-06,4.1767160436911865e-06,1.8502934565067797e-07,3.087427598025272e-07,2.5275661391654936e-07,5.3505071179182906e-08,9.167423234424099e-08,1.797084919763492e-08,1.1374863029267601e-07,3.591898187771392e-07,2.352146601936056e-07,4.622134919252119e-08,6.471281952524777e-07,2.7987319685118806e-06,1.09523109470544e-07,6.7673413539637295e-09,8.695985875828427e-09,1.8902564405398614e-07,9.134907386076918e-09,9.529618566483933e-09,1.7598490775760922e-08,2.121722353365385e-09,5.0007703999988e-07,1.5407035730552465e-08,5.6509574131169416e-08,1.8529352874274707e-07,9.037650960941335e-08,2.933131293403335e-09,4.913278095486362e-08,5.7593402269517924e-08,9.417310220527497e-08,1.1708878311367243e-09,4.0521114241798273e-10,1.470840577111332e-08,1.195608044513019e-08,1.1544246392158897e-09,1.592494913715825e-09,1.9628716874109386e-08,8.56343862487563e-09,9.752189056300153e-09,6.670113350537576e-10,5.468906139061147e-08,4.028087599028396e-07,8.164765465945578e-07,5.3879718020510836e-08,4.430919853248838e-09,4.8243860018004625e-09,8.233535853108265e-09,1.3786275321336916e-07,9.357202768178752e-08,8.129007467161387e-10,7.142293423356705e-10,2.8469157586918925e-10,4.457499480636784e-09,2.0483815116323356e-08,7.485177588861802e-09,7.708057259137036e-08,1.523503811995397e-08,3.8942550517617747e-08,2.3974242691071623e-07,4.6965815436728064e-07,1.7033750223660604e-06,9.667530198598229e-08,2.6765958782704047e-08,1.6669056446261266e-07,6.084363342040433e-07,7.291990848923291e-07,1.2825718176401324e-07,4.656999294527786e-07,1.5096063121777803e-08,1.1242874400907432e-07,5.479777084871351e-08,1.5223784122220252e-08,4.2730792682021956e-07,4.45036144602895e-08,5.027166301019292e-07,1.0788767168534719e-07,8.023785802446781e-10,6.737669311362993e-08,2.937259369062417e-08,9.039571491342713e-08,1.9642175441703102e-08,1.4867533171258884e-07,6.460454774481761e-07,1.6291134330437274e-08,3.0430006847659286e-08,2.3363128931475075e-08,4.742369941190816e-09,1.644649499921158e-08,3.3786592412710093e-09,9.398437583740815e-09,6.417844089501301e-09,3.9722771072447927e-08,1.8226956854938692e-07,1.6234818378535465e-08,3.5119868346811245e-08,1.217022038701998e-10,2.608125715397591e-09,3.7322599011346824e-08,1.7690922060609182e-09,1.0602827837935536e-08,2.8049998851420455e-09,5.185705753696368e-09,3.8880373920413547e-10,1.7201041424552699e-09,1.399933710621859e-09,4.979895606993523e-09,3.2252898796159e-08,3.0748704027416807e-08,9.384790944366728e-09,6.6769343387562685e-09,2.2918347220013402e-08,2.1649845471927165e-08,5.108666378816906e-09,1.5384277185503947e-11,2.6470444863813114e-09,2.0661250488274163e-13,4.861390304200519e-09,3.7546302178448343e-10,2.018588185492831e-09,8.2466256046132e-12
2N1S,N1,0.0,0.0,0.03439567633103113,3.276618210357185e-05,0.0063456849916554425,0.26361809557066884,0.06127195129928653,0.0001841555952051266,0.005768925937116975,0.0036871589876319444,8.608996600845131e-05,0.0016209406826479533,0.00038772559126099004,0.00014335433322876234,0.10439875664678544,0.1568073948170401,0.10521376578770436,0.1578714187718453,0.003411918804115066,0.005487210918576402,0.04560864674046661,0.014727664325953516,0.03574798309698313,0.04126019774321188,0.1351833084542431,0.035824982728978494,0.08009922279345227,0.014646849067035284,0.01104073330118438,0.02665082065839086,0.0008616116474549074,0.005960291414569108,0.005234300222322297,0.00015024321004286634,0.00025542203319051104,0.003304393634503633,0.003346662273939316,1.2071516608536115e-06,0.007221606637325184,9.434081901993352e-05,5.234784542729187e-06,7.603422731428111e-07,0.0019318574879476635,2.2515604475970008e-05,0.00015230974384050633,0.0014126698522107795,0.0006836324216796807,0.0003489510923824213,0.00268240752724358,0.00014335609728632903,0.0005887172336782598,0.00018233649805621255,9.364985390436509e-05,0.0012389193885362637,0.0009401930473069697,0.0009057633335918247,0.002470211505433806,0.0008839249447660791,1.8054707354941968e-05,0.00022829199005602874,0.00020724121878723523,0.00010923591413680711,0.0003582044759846692,6.827571415879419e-05,8.661636860418653e-06,8.088436120190501e-05,5.7626123650678096e-08,2.0104227038686417e-07,0.00021848938303570264,0.00017295758339930245,1.5766227789981713e-07,2.581228022657811e-05,0.00018531855122150276,3.925754498812495e-06,1.0050640789849297e-05,4.2749391678142956e-05,6.789929650863336e-05,9.054029443067435e-06,3.366122371950553e-07,9.742386882671816e-05,7.523471682979732e-06,0.00023628275100540108,0.00031193372039295397,7.260866213165684e-06,5.4727524996689425e-05,8.27331511787932e-06,3.6578700646217044e-07,9.390236765938198e-08,2.9509719285059077e-05,3.7996343438262414e-05,4.3201892925948115e-05,0.00021429998451094612,9.447816226204608e-05,1.540097314123301e-07,1.9292515006874567e-05,1.6051367069724876e-05,0.00015370141920501013,0.0001972889719010773,3.816322342231615e-05,5.322867402846043e-06,0.0006718542212147405,2.7158626529022456e-05,0.0005593902651157556,0.0001453216321820605,0.0009034758314494518,4.1696927549406126e-05,0.0007900929271542623,1.1587537631863043e-05,6.643393599836678e-05,6.277943720434109e-09,5.154787672712047e-06,4.355087959795334e-05,1.6594851047102566e-05,3.587161038121067e-05,0.003887550657458494,7.791498696896326e-06,4.03166198825744e-05,0.00011038337372237805,0.004227211968492295,2.1829864095490592e-05,0.00013068239353941635,8.269711851904837e-05,8.039888146904595e-05,4.778197075117063e-06,1.6967055926020436e-05,1.7325321848282726e-05,8.88702279322473e-07,9.21328395797616e-08,0.00017033248209497032,1.4886584276396775e-07,9.099224438324782e-05,1.2675820825869266e-05,0.00014773588502681179,1.785188212011235e-05,0.00013922449655057179,7.368003498875453e-06,6.303836855781064e-05,2.178362568883152e-05,1.670565029354698e-05,4.694691211337698e-07,1.4479642018727645e-06,2.5220216137711304e-06,4.863235961094503e-05,1.4249413952782675e-05,2.968794452495871e-06,3.7875660443553727e-06,9.464589220797848e-06,4.008088740903304e-07,1.8176842084827172e-06,1.2834712000309167e-05,1.7194306350276634e-05,3.851241614283296e-06,9.253575892209653e-07,1.5018562582458372e-06,7.099565721979673e-07,1.4342473605655215e-05,4.649079754504015e-07,5.17153393531089e-06,2.7324158342612037e-05,6.671492683185676e-06,4.316374377921761e-07,3.464133866426522e-06,1.237020987954196e-05,2.0900690218539353e-06,6.303785231587256e-07,1.1434634972218305e-07,1.5344697590347067e-06,4.808064404393519e-07,2.0261771194185485e-07,7.258807921406429e-07,4.334267889039012e-06,6.558764886754886e-07,1.214954953532299e-06,4.961457156227311e-08,4.4242836527708107e-07,3.9517363754626444e-06,3.477496804737967e-05,1.365972960076789e-06,1.9912268012234335e-07,7.081765396321771e-08,4.4706315627252025e-06,1.344606085584843e-06,2.6213949175790674e-06,1.8381551656343476e-06,7.496845366716798e-10,1.0849170606341829e-07,5.76320100309502e-07,2.462636194300316e-06,3.296803505747903e-07,2.110980150238362e-06,3.7943612252178127e-06,4.709065501984355e-06,3.5940131666301056e-06,6.039640471300345e-06,6.443173793035939e-05,6.2337132868961476e-06,3.586347663286915e-09,1.5194310539090594e-05,3.535118664554915e-05,4.841522931409159e-05,8.103375820134318e-06,6.017344930775437e-06,3.2433846723911586e-06,8.247059042121307e-06,1.264628293418113e-06,1.7742096680706254e-10,2.5664045095741272e-05,8.666521289280027e-05,4.091733916578022e-06,2.1609347022888414e-07,1.947370880106547e-07,1.3540553500668295e-06,1.185970526229596e-06,2.2696350412410027e-06,1.6792230455031643e-06,1.7416787745361262e-06,5.478425768590256e-06,2.0152848785315314e-06,1.143723368013383e-06,2.1902024771591755e-07,7.453832258086379e-07,1.1358046350107287e-06,4.188213378331085e-07,9.585313822668695e-07,3.087946676139097e-08,4.704962219825859e-07,8.663575680412094e-06,1.734354527549442e-06,1.0785420805348167e-06,4.704934175592257e-08,3.507915361300462e-06,1.2616276672261506e-06,4.1710518372539696e-07,2.5667321956746036e-07,2.858691061646823e-11,1.1704264446521506e-08,1.3847030411184846e-08,1.9962791197869478e-07,4.966922428906173e-10,1.9761152714181662e-09,8.081704963025516e-07,4.463893730211055e-07,5.532716196299248e-08,4.0011300050935006e-08,2.807995871378921e-07,5.028396099504562e-08,2.0598811101280035e-08,1.2105320745803283e-08,1.184945830345896e-07,1.4868406505996745e-09,4.721242299332573e-07,4.9532778989558324e-08,1.6335689689839228e-07,1.0317462306730363e-07
3N1P+1,N1,0.0,0.0,0.0,0.0011259672704473367,0.02687024487229417,0.03977825361660159,0.1707939363017137,0.0008971431087609893,0.02961893869172405,0.007345273645553485,0.0012098581526696073,0.0019262803370343473,2.8402710250174934e-05,0.003956526989611131,2.5623198673940806e-08,0.0024856527077368185,0.0347867346177293,0.003238173214441975,0.009797416698163364,0.05364489598567612,0.1084064089297252,0.04201111517949618,0.11231546929233938,0.014059175891909526,0.001906685314695622,0.01781436176143547,0.06221159685027766,0.034299661593727215,0.004611611840583896,0.013150555905448336,0.00847930368175609,0.011009612361605026,6.110883366616804e-05,8.804277934260085e-06,4.952056713802833e-06,0.0020576947535313472,0.0007153774621730946,0.0011488961213936832,2.2779114379201104e-05,0.00044731017564325626,2.164301678009295e-05,0.0006703055388861401,1.0240199239230918e-05,0.000790280400278176,0.0003386725273952784,0.000801739156591319,0.0005839826438751583,0.00043506556815331443,1.6301241603233763e-05,0.006363278415825846,0.00026336423772121975,7.765554331529145e-05,2.317730923628858e-05,0.00027980699495167016,8.665225806359089e-05,0.00011570506934388547,0.0007212699713701198,1.9947901033656734e-05,0.00031841983921010453,9.920126464280088e-06,1.5483472982413815e-05,2.337857063072768e-05,4.5082445354838185e-05,0.0002212337732050429,1.403465400340309e-06,4.202496011629364e-06,7.706818294650475e-09,4.877005430614645e-06,0.00010747044540782014,0.00015521963606435207,4.73186114025026e-06,2.6103218315753907e-06,8.077667084371853e-05,1.9649690950362952e-05,5.926955201784878e-05,2.1206235005788443e-06,1.7793368227714268e-06,2.4828141631516587e-06,3.817786290438718e-06,5.657946928860902e-05,9.231031938838896e-09,3.490759894475559e-07,1.6870538491975395e-05,4.024738403884953e-06,3.701093598840188e-05,1.0067170030936268e-05,3.7643163284251102e-06,3.451184367175841e-05,2.752150363116712e-05,1.5771158334842994e-07,1.5313602859112763e-06,7.96396392455101e-06,3.4075543942080344e-08,1.916823884284824e-06,3.6147310802370214e-06,2.016860726428149e-06,4.01665678495533e-09,3.5585258544301723e-06,0.0007190474140141845,0.015857836828776062,0.02406525826815864,0.0011397658975162983,0.003960830448226371,0.00139756232190269,0.007230412297578148,0.0043706613692608975,0.00956047701623497,0.011389451951253182,0.0009651407911670518,0.00302454686683995,0.00046064976499260446,0.0007165236827331167,7.796665488313259e-05,0.0013278823948073004,0.006655092723317768,0.001363415438372595,0.0031469824664349666,0.0007745806953507461,0.0007711124303355632,0.0011788836163533212,0.0010172654004545478,0.0005821395852672051,0.0011038965913110488,0.0009434475860385927,2.4740581570537046e-05,3.1866225315146934e-05,7.319616137779761e-05,0.0028902432371791242,0.00264728084919863,0.001973061874771087,0.001277594749310218,0.00033639723509582,0.0009618547929868271,0.00047713495972745434,0.0006083066708000295,0.0037077246601882052,1.7080148312587085e-05,0.00022967819708230586,0.00019787335118715,0.00014121234206254663,1.7915096118592544e-05,0.0006361188534889095,0.0017199681913511178,4.057649192867885e-05,0.0002543014176410452,1.620938697000085e-05,5.658660649565661e-05,0.0002170919759301171,7.02609547298394e-06,0.00023595276137022836,0.0003507983875856713,6.535246603900369e-05,9.543086012087088e-06,9.771375319989062e-06,1.1199349560175875e-05,1.0917311182634393e-05,3.490019799601285e-06,0.00010855423162903222,0.00013392881605245321,0.0001504325139722873,6.93698637910245e-06,7.405947446414984e-06,7.752218067480499e-08,9.328829883337164e-05,1.4574191934180192e-05,0.00019108278788504407,3.3168097480107406e-05,1.2178694619446873e-06,4.805276914154888e-07,3.9244212921563104e-05,0.00010199783551456676,6.318553400586069e-05,9.83002193866156e-07,4.0510211114508365e-06,1.2406207172688255e-09,6.354786772355681e-07,0.00013592905641734987,1.0916407093830571e-06,2.244088841418801e-05,9.691863755989516e-08,1.8308496299024313e-05,9.014089918935042e-09,2.8210725830923877e-06,3.0501431393936684e-06,1.1709529079695358e-07,6.412935031896438e-07,5.758911847397741e-07,2.447920444126339e-08,2.698361151409756e-06,5.875273338951104e-07,7.062411016445225e-06,1.068795199010708e-06,7.922744169608364e-06,0.00020178705050311052,0.0002909872149761128,0.00022335029943443274,4.9918059987774654e-06,3.672300061907663e-05,5.4864592221814945e-05,7.459411102139768e-07,9.486424745741573e-06,4.465683941901055e-05,4.363938986706728e-05,1.1493932493111814e-05,6.667754978328944e-05,4.518414943244231e-05,7.804604694516826e-06,4.679998643775107e-05,5.6599547848090737e-05,1.1635267038734298e-05,1.2267691067435749e-06,7.579413403879798e-05,8.311289659967969e-05,3.8749982113728265e-05,3.5915634576166866e-05,4.840422404672751e-06,8.950707452637374e-05,8.76140800665226e-06,1.0339584477492281e-07,2.8387682866615194e-06,3.799320898090208e-05,2.981479555685951e-06,8.287271953566488e-06,1.1862288928909948e-11,2.5957083149563687e-09,1.4602613678249554e-06,4.566773168512839e-06,2.0215332176221068e-05,9.021007940646086e-09,7.421518781747238e-07,5.68559870206542e-06,9.39718042314297e-06,1.1066135963133661e-07,1.124975840527398e-05,4.152206578567075e-09,6.128809237893051e-08,2.546188542229544e-07,2.819732115133533e-06,6.926422457809167e-08,1.0732582271799629e-06,3.0367092218597236e-07,5.455546863153415e-07,1.9638968984381222e-07,8.547158980576341e-09,7.2386766136745e-07,1.8044199170397235e-06,2.239129770487125e-08,5.562960785798765e-06,7.495554694703088e-07,1.5732077374153164e-07,2.0172246095739865e-09,9.751184126827184e-08,4.6205170667334983e-07,1.266390620369151e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,2.2902035616390037e-05,0.00015540861875118495,0.0010968598204827984,0.27172209065449193,5.032506734847786e-05,0.0018972616248027485,0.021502436311552797,0.005507577207663594,0.0324456063712375,0.026032571589785114,0.15578565590837679,0.08041696061550052,0.30064962783554705,0.1988320976796607,0.0017219710158449253,0.011660668031963528,0.04460383426674719,0.005451107679903089,0.027051672696592366,0.004555870177400667,0.021887969440513633,0.004740487542405525,0.01801011540923314,0.0058154151775144935,0.0042944923288856796,0.00859828797472284,0.012574694256515695,0.006132629485276375,0.00896996197698785,0.0006729176763111688,3.518382144518384e-06,0.0006651027141888477,0.00036085470020408295,0.00019441632665229136,0.00028448377921685974,0.00033227610135977415,0.0004129892429869386,1.6976497218212927e-05,3.510099958914381e-05,4.073632978496278e-06,0.0003068852866980887,0.00042585598281097425,0.0002820121657303165,9.562526063455756e-05,0.0001537709674868104,6.106785528858794e-05,0.00023473023138409488,6.954962738570103e-05,3.7251736526577872e-06,7.768541562214182e-05,1.6750562628509158e-05,1.5170312139822784e-06,0.0002131578022046554,1.7709040838198575e-06,3.0864942734520895e-05,0.00023676197901334461,1.6013322690078269e-06,8.973891799879397e-06,6.575732647284838e-08,1.8308303622038835e-06,1.944346560112109e-05,3.770870228847478e-05,4.4447699543148644e-07,1.4582661712836398e-05,1.261500472526933e-06,1.7958937026385513e-06,0.00012479770492657138,6.403936288368328e-06,9.536460271686309e-06,2.7017082970814954e-07,8.33383903309226e-06,9.74539023035348e-07,9.90999964312067e-07,3.864753009619193e-06,1.4377211012828184e-06,1.2754803037973161e-05,1.9825405583873135e-07,1.8857628951707284e-05,1.4617695540231068e-05,7.089711351326855e-07,8.890810411887884e-06,2.909191506805797e-06,9.656731179141786e-07,2.8008360875020344e-06,1.3096008760982158e-05,7.310970631113634e-07,1.8097257366012087e-06,2.139787306121299e-05,8.751021974839901e-06,1.10190564672763e-07,1.0300147674335847e-05,3.3161358765632087e-06,1.192557400830907e-05,7.144926025937082e-06,4.1369766516918816e-06,4.553304367904687e-05,4.726860581616421e-05,9.118269317465177e-05,1.5979587337788814e-06,8.741439482129465e-05,6.128119863646475e-05,7.911512386105102e-06,9.757546237665338e-08,8.442347394588268e-05,0.0011758127984453637,0.0009290552194036739,2.919588922933869e-05,0.00018038558076738376,4.0903542375625435e-05,0.0006880938704880712,0.004761276596445985,0.001244330219866363,1.4174184980841886e-05,0.0001738634016974494,0.00048127391693242316,0.0004939878002052644,8.636933565986382e-05,0.0003448057319586084,4.420722361331286e-05,2.1548869535870097e-05,4.007729670130189e-06,1.0547302400798486e-05,1.4005721623799872e-05,0.0004107512547144587,0.00025440682192945374,0.0001678761546393126,0.00013912925602621584,0.000101007412261378,1.0522044622263138e-05,5.0854363992769436e-05,0.0001034614290285063,4.772744213377145e-05,4.871375822945723e-06,8.9304167616433e-08,2.428316919056428e-05,3.490175661546857e-05,6.712905786798729e-10,3.920867697182473e-07,4.76105403399707e-05,1.3340610991008361e-05,3.255793271650376e-05,6.26535550551921e-07,5.16642762611319e-05,1.5429634672603498e-05,3.7678301367805034e-07,1.877709485453849e-06,1.511197157855193e-06,1.4600774585815657e-05,1.7324745579250234e-05,6.6769276330092e-08,3.6174087936213795e-05,6.433555910234645e-10,6.721216272431718e-08,9.360030492899796e-07,1.368076721242062e-06,9.188964746886796e-06,7.259478567611666e-06,1.996915504065555e-06,3.905230590017794e-06,2.7576004510976304e-06,1.5432172206786277e-07,1.7245507493157675e-05,2.723459489040181e-07,4.753199240870032e-07,1.0039385567317538e-07,4.785740094215285e-06,8.772879956264745e-06,8.563605989220235e-06,2.5804132608442387e-08,8.087341996088071e-08,3.032606299413487e-08,9.684029961487539e-06,6.347451261223824e-05,6.823115294984916e-07,1.761108503917086e-06,7.848822952460921e-06,7.553198896115276e-06,2.3644248781096167e-07,8.965264681748408e-07,4.028052610349775e-06,4.330852700018539e-06,6.4494026048578235e-06,2.035776887066021e-07,2.7023297888284503e-07,1.1673032918047e-06,2.3643031754616572e-07,2.443941822694029e-06,9.965969716141387e-07,7.941250463883165e-07,4.280999649042272e-05,0.00011120334604663995,2.7851013346236186e-05,4.661131373584482e-05,1.0790206372846001e-07,0.0003014466993800369,6.04053840782548e-05,6.792288018742099e-05,8.216297512131376e-05,8.772169000081931e-07,1.8512291981576112e-06,9.48693229241293e-06,2.766072586535273e-07,6.375144397763322e-05,0.00011681213169723037,3.8910755638887906e-05,7.724659845109727e-08,7.238849608626197e-08,3.2121039161836507e-09,2.921809701739164e-06,8.603743051338597e-09,5.299395766655834e-07,1.0255582090223925e-05,2.1019096459351516e-05,5.597653796929336e-06,6.318207844913104e-06,3.6179753299947492e-06,4.7568758931859634e-08,5.170897747763803e-06,1.3351745264955639e-08,3.2371949862941563e-06,3.3978519997646117e-09,1.474187092398438e-07,2.4749193761053334e-06,1.6977569812226534e-06,5.742286992571621e-06,1.3938516119083033e-08,2.7330921308355016e-06,7.74599741681925e-07,2.5476215936848234e-06,8.381871241525118e-08,8.609612733856409e-08,1.1254004617100577e-08,2.888853136706615e-07,3.413652693851077e-09,2.0026309499598938e-09,4.8546822561945646e-08,2.25965100719705e-06,1.2442709813598185e-06,6.930324003562305e-08,8.285937713736757e-09,2.076614154855605e-06,6.53051075438782e-08,6.419123330658749e-07,4.97967680423983e-07,1.989848532613081e-07,9.536895051454053e-09,2.1698689445237562e-07,2.1545713213555473e-07,2.5639327327908745e-07,5.0706209009376835e-08
