atom_numbers,value
N1,10.564003244894923
H2,1.938114471790065
H3,1.9326296334062656
C4,9.633348523404754
H5,2.0964699192354415
C6,9.620638698551183
H7,2.0852974956408863
H8,2.0895118555198207
C9,9.576373173588195
H10,2.081369024407614
C11,9.71954688472713
H12,2.0987990234348173
H13,2.1051736107334396
H14,2.0955381580110437
C15,9.721880905230387
H16,2.092240336140397
H17,2.1021064681560286
H18,2.1017412814600025
C19,9.754546929296863
O20,10.942343921621132
N21,10.39365675785551
H22,1.905490305750432
C23,9.5881211647857
H24,2.009037844246162
C25,9.670633645460997
H26,2.101543848590501
H27,2.090617465796785
C28,9.986794601877012
O29,10.974251328723463
O30,10.998783345904574
C31,9.768747299089322
O32,10.933130892391793
O33,10.930048188324054
H34,1.7883081473874674
