atom_numbers,value
N1,10.563903843844141
H2,1.9374366015164033
H3,1.9315601405910505
C4,9.624535606574069
H5,2.073384899065206
C6,9.617687810279202
H7,2.071917675412717
H8,2.0770089870735053
C9,9.646720693125767
H10,2.0668772290015185
H11,2.0704366370778944
C12,9.809916911479286
O13,10.963988822072928
O14,10.954519207997892
C15,9.766253929989176
O16,10.957071899166548
N17,10.427611140179478
H18,1.886748912654714
C19,9.593338295190152
H20,2.065588567945423
C21,9.622078711730143
H22,2.070194395231601
H23,2.0782698487570856
C24,9.627563214928577
H25,2.0743081675496526
H26,2.0581451158333284
C27,9.640840185651099
H28,2.0978490478482805
H29,2.0846160938385143
N30,10.34378810673029
H31,1.8487703324696723
C32,9.630206921441673
N33,10.450560598490522
H34,1.8750215176993852
H35,1.8728885843082739
N36,10.38656574814989
H37,1.8425933569948816
H38,1.8840312039004505
C39,9.731816475247786
O40,10.924910811238266
O41,10.938335440390459
H42,1.7651361498713394
