atom_numbers,value
N1,10.55560343684921
H2,1.918652594593937
H3,1.9109999853684965
C4,9.614497197172833
H5,2.083041012149068
C6,9.618283245042372
H7,2.0706677317175073
H8,2.0804365755632537
C9,9.634474347097841
H10,2.0550224585707393
H11,2.074375469976093
C12,9.732468019022354
O13,10.928307767416113
N14,10.445516811585929
H15,1.9012132264820991
H16,1.90025996486804
C17,9.752833113630036
O18,10.928060149069184
N19,10.384552036368378
H20,1.877708465565282
C21,9.59174341614521
H22,2.0474596150690383
C23,9.619421372566876
H24,2.088963554961487
O25,10.946303091134963
H26,1.7852733955063507
C27,9.713302905633974
H28,2.0667907908851006
H29,2.082245082735653
H30,2.0763018461783584
C31,9.781627930550783
O32,10.90456603671521
O33,10.884478826939
H34,1.7527307320164016
