 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,H10,H10,H11,H11,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,H15,H15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,H20,H20,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,H26,H26,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,H28,H28,H29,H29,H30,H30,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,H34,H34
1N1S,N1,0.0,0.023722628352150554,0.00039608962014736626,0.0012462507474724216,2.934582124369811e-05,9.305367799039566e-05,0.00035007665288433465,0.002803541675375998,2.5460974506508194e-05,2.959245369443808e-07,3.619426298268058e-05,7.553027223106135e-08,0.00011315942263229184,1.4884008513987856e-05,0.007980519179572099,0.0013207261968826156,0.007841926530163912,0.0012149781651663583,0.001149482639210192,0.002043129838935176,0.002074655351716803,0.00691184576180115,0.000376469824274972,0.0006116963182312141,6.248680172338261e-05,0.0006945216469287363,4.53758794596304e-05,0.00014361543896870832,0.000276420334933386,2.522288285736196e-05,0.0005403074538417596,6.487972518595675e-05,0.00015128742713366172,2.6500337969581622e-05,2.987636847229247e-05,0.00017801319804355842,0.00022901223394966586,8.766073788191164e-05,1.3843692589166068e-05,4.119202681840406e-06,6.955606152847515e-05,9.050697081924852e-05,2.6903940517630787e-06,4.348444062135526e-06,6.591752688026031e-05,1.445508213959723e-07,3.550618641492975e-05,6.7854374841691545e-06,8.86161442597011e-05,1.6658278239045643e-06,0.00013996063258847613,8.366627391565018e-05,2.2273015185259037e-06,4.604679946229595e-06,1.327959231711695e-05,4.357751670625021e-08,6.578547466773443e-07,8.068247503434378e-07,5.615269424330549e-06,5.60589630271835e-07,1.3657914978981722e-06,5.408080943097859e-06,1.0481860888422734e-06,1.4042486366772078e-07,1.1715943587786715e-06,1.1526382781568145e-06,1.0214893952920079e-07,1.544344735648906e-06,9.323129821492415e-07,3.2604162147897853e-07,7.07373282726742e-07,1.5145514709047347e-07,3.5046587854026257e-10,5.9725624650397435e-06,2.385870336851781e-07,2.557911385703271e-06,6.433267162098133e-06,3.2367716307213357e-07,9.665660705149293e-08,9.778336991728143e-06,1.5283651327302472e-06,9.823590728097464e-07,1.044499230468121e-06,3.9534426815590606e-08,6.58821673812926e-07,9.911401481765836e-07,6.505015679225679e-06,1.0330678675618543e-05,1.0491960840131043e-06,2.0392968713700554e-07,1.2224189749332481e-07,1.4024678551827208e-06,4.966369668846227e-07,2.5089321542548504e-07,2.986852398745299e-07,1.0478107018152549e-07,3.1742860701067244e-09,1.1610950839680001e-08,6.622874770259579e-05,0.00020809267808852283,0.0004343008449831931,6.836014144440128e-05,4.6888786991772236e-05,8.917933105245801e-05,1.2617483908572424e-05,1.201179236609562e-05,5.741003450410176e-08,3.2467251109835615e-11,1.7514178444755224e-06,3.605874637074846e-07,1.4415081023982923e-06,2.754151642109237e-06,1.8328508547993394e-05,0.001491360713502643,2.0551920792977185e-05,9.445302543431566e-07,9.916931506537274e-08,9.593729687562558e-06,4.904391581739276e-08,2.2570590343162777e-05,1.03006265739225e-08,3.4394218335509485e-05,3.6300449690607195e-07,0.00023078832572720476,5.057068797054143e-07,1.4749960520754613e-05,4.693301491331958e-07,2.1808027300396216e-06,2.2885021148888463e-05,1.0127113922453468e-06,4.232129929837569e-06,8.864306420663937e-06,1.2924464744212827e-05,0.00014783376883764632,6.2378557788012046e-06,8.761534691092976e-07,3.89466808581318e-07,2.332684748029834e-05,2.6844839240425244e-06,2.390688070841307e-07,2.8603549212524726e-07,4.512338946938144e-09,9.257736425100083e-07,3.5232849077138084e-07,1.0273314163256053e-07,3.681048010628629e-06,3.7031571511469963e-06,5.954826747478492e-06,5.6164361605937074e-08,1.9741714165633084e-06,1.7714560156534276e-06,1.0311539666574276e-07,4.280603008943729e-06,8.249672020510523e-08,6.712908781625337e-08,3.053055308566144e-10,4.985170306281983e-07,7.305496319831573e-07,1.3457871768096652e-06,6.668685232913418e-07,1.2055849929470952e-09,4.964452013922482e-07,2.8641868876633225e-07,1.1772776471463686e-06,3.027157062795993e-07,5.024460871805303e-07,1.87756432623587e-09,3.2011982306068276e-06,5.671629832448843e-10,2.512846042357353e-10,2.9261612966013928e-08,1.3698839285147812e-10,9.752840757215608e-10,1.3257557773815876e-07,1.166652721096284e-07,9.78869051371234e-07,1.5381438428496708e-08,1.0434976660533835e-08,1.9860559108408893e-07,5.644748846123093e-08,3.4023657224935278e-09,2.414772515280106e-08,2.9243278620860735e-07,3.34231633480897e-08,9.81676895328576e-09,8.306067972307929e-09,2.107904323311871e-09,3.4943686832988874e-11,9.307349335685444e-11,1.0250134074851758e-12,3.37131225158771e-08,1.3328176606819397e-07,1.7095090065755159e-09,2.0062667083209362e-09,1.1219484430391446e-07,7.089135944937652e-10,4.078944071395085e-09,3.0723633637208536e-08,2.7060776952581023e-08,5.490121690598926e-10,1.2959530781841977e-08,5.393420141053262e-09,5.2672033401535145e-11,3.624814476355098e-10,6.684949538371399e-10,4.1929117122752046e-10,2.4945601140302642e-11,9.597511674286352e-10,6.087547133049043e-12,2.2045578695895074e-09,1.9956238883622746e-09,2.408217403271351e-09,3.573718876381804e-09,3.429945882871266e-09,4.4005421528936495e-09,7.893423692451051e-10,4.9404036417399766e-11,3.8005346092440107e-10,9.018550906070288e-10,5.2972495001579745e-09,9.098063691315161e-10,3.6472452280555956e-09,1.0354448187754883e-08,9.729292926863309e-09,9.910103848653762e-10,2.3154717032625172e-08,1.3173022006540691e-08,2.8381048622350136e-09,1.8520868172444693e-09,3.029770345719385e-08,4.2164343572181906e-08,2.3308620367146204e-08,9.098179987176991e-10,6.901458571295649e-08,4.414153820242461e-08,6.277555808509305e-09,8.228273618016146e-11,1.2955776396150753e-08,7.470381424568018e-09,8.186825828371269e-09,2.7691893222936415e-10,7.210715913252841e-10,4.217029142550288e-09,2.2899435681011937e-09,1.2665524851129817e-08,1.190702949571687e-07,5.4941962090993e-10,3.502886869455324e-11,4.304050449377428e-10,1.2653193959266673e-07,1.5301934830347363e-08,1.4662930314379707e-09,1.8560968734204764e-09,5.561079374771793e-10,1.7088264137044007e-10,4.206231613013145e-10,6.352972314882521e-11,4.181139878767226e-10,1.7681118791301742e-09,5.007763759223849e-09,1.9051543898029877e-08,1.3316372449168057e-09,6.916325290262648e-10,1.4279053495158678e-09,3.3248879205416415e-09,1.7203322100201035e-12,1.212640821091071e-10,4.990239887980863e-10,7.917024535952777e-10,3.4711331031722636e-10,8.105982551853685e-11,1.0128240468532113e-09
2N1S,N1,0.0,0.0,0.011458157000167724,0.020997445820943206,0.0005829790696543213,0.26588041405902674,0.013613336515634344,0.041824641787790995,0.000695459049634195,0.00010736949834333487,0.002221886088255687,1.99515631149616e-06,0.0022400461212912504,0.0003633573114216748,0.10650731575854966,0.15763801692189716,0.10624381545572348,0.15575728286896107,0.0033482371002542255,0.005108969914634276,0.021890160212019172,0.06908519644334232,0.0049715449798855005,0.040187125359761655,0.04273633737769522,0.1777456793279768,0.011642211852109785,0.006798894143738243,0.014112708872973556,0.001387893082305025,0.027930800055285143,0.004147641604357988,0.0049056754988767715,0.0001715639210249087,0.00019977400052884065,0.0022675250219048593,0.006071331321233497,0.004399507475761677,2.7627638675031818e-05,8.989027300287944e-10,0.000276128580270818,1.1314934189599057e-06,0.00044475279051514605,1.732479051330671e-07,0.0006979832875140257,4.129897050120235e-06,0.0013713252739653292,3.935640798569118e-05,0.0021363018729272376,0.00028202686170208935,0.004766351190532703,0.003339021074639348,6.819191898932431e-06,2.0517358118254947e-05,9.235578679422929e-05,1.991276608670489e-05,2.734089881029078e-05,2.70189909290508e-05,6.064928192106578e-06,2.353016193445967e-06,2.994013981361121e-05,0.00027614913501738947,1.7032830005758726e-05,1.2425076408417723e-05,7.35949870438457e-05,1.714140747721693e-05,9.588527507986555e-06,5.223154755373827e-06,9.894380585961926e-06,2.4426488520745693e-06,8.167040656203994e-06,5.518791064718087e-05,6.153377767681434e-05,3.762343418278746e-05,3.0186441531743213e-05,6.189586082783194e-06,0.00014873186404695815,3.454097878829998e-06,9.675380350238072e-07,0.0002941177657713734,6.721520833630201e-05,2.8367864931544418e-05,4.89408805703917e-05,5.833896383755643e-07,1.338052517008137e-06,2.8628957689402768e-05,0.00017302669602647924,0.0002223918115746848,4.782720548224262e-05,3.6209976825851697e-06,8.528921268791123e-06,7.418914249912589e-05,2.0407251036136387e-05,7.7140036991441e-06,6.8484268866964015e-06,3.035428634445836e-06,2.820008844217625e-07,2.8773630789125093e-07,0.00010212575318679917,0.0026485836448268962,0.007537515138232642,0.0012018986423978362,0.0006733212249510068,0.0014351554004439215,0.0013582579493740532,5.830755156033263e-06,3.312703775115722e-05,9.322144898904483e-06,9.248146687790282e-06,3.24359338765845e-06,6.278401252957089e-05,0.00011593496780881729,0.00011962696318601473,0.027309305514416682,0.0005288670086116554,6.87204985521106e-05,4.50030973293547e-05,1.1157030355146702e-05,6.40143973082985e-05,0.0012705926409908308,6.494369930720723e-08,9.442910008061745e-05,0.0008025027617457603,0.0006480755395292803,9.415346646779454e-06,7.909801016170448e-06,4.5519696316498326e-05,2.7831891947993626e-05,5.526920836329552e-06,8.907531709745342e-05,2.4058792889691816e-05,8.369306510402907e-05,0.0002076977130882618,0.004705009740979538,9.416492432023915e-05,0.00016998156236347484,6.000656250648717e-05,0.004860304331988807,9.640655367793016e-06,9.914378111153255e-06,9.347377213142494e-05,3.825947121116613e-06,1.8149044989090868e-06,8.216813267258871e-05,2.660060623327354e-06,6.263661925576258e-06,0.00014023173868960015,0.00022037062186530676,1.4003980326471321e-06,3.880742085904387e-05,0.0002002805404450747,0.00016181640835055688,2.3213007797728835e-05,1.2594556921818878e-06,2.1115161552565098e-07,3.4419276058184067e-06,1.1999991511579822e-07,9.759962344557671e-05,5.428102397075918e-05,0.0001649274572463888,3.2762127859520263e-06,1.1378311674636876e-05,1.9506892343645887e-05,9.514618936190544e-05,1.486697291230854e-05,1.6381729635028819e-06,4.792498959460545e-06,8.280706222496548e-06,1.4376431436424753e-06,1.2680382366347942e-06,1.251625388443145e-05,2.3711202179477198e-07,4.009299996221571e-06,1.1145521454203333e-05,2.694139139336471e-06,1.7303807161361817e-05,1.1502904473381648e-07,2.9162598558230002e-08,1.3378633771488069e-05,4.0093322484224814e-07,4.027779887394445e-07,3.1516114429308573e-07,7.0636195350637365e-06,2.4553740862742757e-07,9.714743023359063e-07,1.2806525930830759e-06,1.195630463524111e-07,3.179392793484226e-08,7.689508030317427e-08,6.479084713184591e-08,4.187876143646463e-07,6.664210811635485e-06,1.4669789827337354e-09,1.1590728377086634e-11,5.951766394840519e-06,1.2253379644278084e-08,1.58288852691868e-07,4.856609825409919e-08,2.9251672786223537e-06,7.652682931791333e-10,2.997945864890994e-07,3.1655667132035603e-07,6.801299301528729e-09,7.29353866191218e-08,3.995556796532185e-08,8.903764858736452e-08,3.3735538806922705e-09,2.0403839506855093e-08,7.872147378407135e-10,4.7601997454904676e-08,7.672718327356165e-08,1.8705563675780468e-07,1.1360327301090933e-07,1.0801902217139059e-07,8.110009863671053e-08,2.7750264752768317e-08,1.3702631473933025e-08,7.58953060397971e-08,8.572628251712899e-08,8.933509783037863e-07,7.911515442771133e-08,1.3029455692148417e-07,5.777553471197905e-07,5.116011703165668e-07,1.937034621590783e-08,3.1033678826730693e-07,6.436475272764142e-07,2.175892772626753e-07,1.8248653610442034e-07,2.1749000396198426e-06,3.7047283107938256e-06,4.458365597592717e-06,1.3091693507050195e-08,2.8890683387849947e-06,1.054749233730945e-06,4.7344125730930386e-07,3.370797596602415e-08,1.3682058785935425e-06,1.9868499192554623e-06,8.929370798327341e-07,1.4136505521733511e-08,7.024446047054766e-08,5.3289602508499456e-08,5.662647279969235e-07,1.2862265061919231e-06,5.160744178223098e-06,4.2482845374891554e-07,8.242328597418691e-08,3.292519767938984e-08,3.4278252805108878e-06,1.344552179372016e-06,1.1419044199101336e-07,4.614990041229561e-07,7.999801998614942e-08,5.776645828348137e-11,1.6994571239159484e-07,1.909723623683135e-08,3.0871538347909677e-07,2.7924957057834376e-07,8.301687355327658e-07,1.2877234611963218e-06,2.510551722068044e-08,4.5012712179826053e-07,3.469829712443584e-08,3.4382120395193283e-07,2.6530634800181474e-08,3.359704003891295e-08,6.384195305741969e-08,1.8307673754769382e-07,1.2150559891566104e-08,1.382355798718038e-07,3.297941133517668e-07
3N1P+1,N1,0.0,0.0,0.0,0.03318186973450299,4.02244290338416e-05,0.009002530776027307,0.24359503056870313,0.04125549794114747,5.4960700974771015e-05,0.00850593160323565,0.006555794744870003,0.0022948289515591913,0.02180295917786257,0.00439273416875996,0.20769574854862682,0.11217850811795582,0.14112527579850642,0.06275101055681231,0.003235928260084009,0.020529492442999953,0.014172869712335334,0.09287938799009687,0.0032081866136732806,0.013026475331208154,0.0028108262317787513,0.068769291730987,0.0028073444232097344,0.028033176991636433,0.004720147814028408,0.0005140051322833905,0.025383994703466417,0.0014900847410508344,0.0016843646986437477,2.3394227941953005e-05,0.0002336163917675549,0.008068108384248873,0.008167696761636645,0.002494307154182973,0.0024439781650396064,0.0003884755932408446,0.0003127679467023192,0.0014175229590023264,0.00029060197510277774,0.00018963580278064107,0.0038503742746558434,8.157715625345396e-05,0.002015261271841373,0.0006075860795646815,0.0016919761056839455,9.208006746552755e-05,0.004504232576795442,0.0029821982430733307,3.249104143066006e-05,0.00034050866855395157,0.0007778425273761158,3.869124468058871e-05,2.707349901731604e-05,0.00010296179707003361,8.356727529523766e-06,0.00018916977314109573,3.8596436532589706e-05,0.00024317785062821784,0.0003050305842302592,1.4850442711766831e-05,3.7276830055166243e-05,0.00015219877695371586,3.243574401112781e-05,0.00017143929868712604,2.226747756362002e-05,4.022360992372853e-05,1.6235474760151192e-06,1.034211685180253e-06,3.4371013368783565e-07,0.0002234978556279188,1.1580748728867718e-06,8.498466279549532e-05,0.00014146085204869152,3.922273539203047e-05,3.2237205305207794e-07,0.0004085778289093511,6.74667289322084e-05,6.789365557691163e-05,6.223766638635553e-05,5.062260271859742e-06,2.5820942675114367e-06,4.72351897902179e-05,0.00014859904481401287,0.0002258025363612859,1.3678357130064711e-05,1.270917158047169e-05,1.6623503249491023e-06,4.3770182995395146e-05,8.97218198581129e-06,2.115029404570201e-05,2.638150077971524e-05,6.3360535109691085e-06,5.700141474385134e-07,1.25071748824368e-06,0.00020566976484182042,0.005503991194991897,0.010268731518201513,0.0014170261713992716,0.0013988705765570764,0.002270445359646267,0.0007983240760935928,0.00012443716126764315,2.3591052270344193e-05,1.2031250050670295e-05,0.00030511276442402036,0.00012153656847591066,8.947120656821461e-05,0.00029746129295649126,0.0005167970930992638,0.03377854189728069,0.0007442086249223046,0.0002015836995963305,3.923827251761658e-05,0.003150544010121159,0.000440068924837167,0.0033161056819404067,0.000908299485420816,0.0005123704552474351,0.0014926793975766905,0.0003510830474744431,0.00024579591773665754,0.00011675736505711853,0.00022032252224080118,5.6077031041601444e-05,1.4473667488967834e-06,0.00023471479938352857,4.654192127229173e-05,0.0009220070304047923,0.0001990437682888313,0.004124454382689713,3.6917770795952265e-07,0.0004370678978498077,1.2346611360403159e-05,0.0001750623961913611,1.7825916360791894e-06,0.00019566822597250066,9.193565423193384e-05,5.532736964020124e-05,0.000515182588980867,1.3189171426342128e-05,3.5276090208924415e-06,1.0043239899282241e-05,4.291065973927033e-05,5.8500063853550444e-05,1.0010265776294602e-06,7.536850474654244e-05,2.4627693141709983e-05,0.0002673542449911359,8.176381545155209e-07,4.377223359752769e-05,2.8917855080301536e-05,0.00010336774584351893,0.0003192211533942224,1.37352669522528e-05,2.5780419727450266e-05,3.813694174858995e-05,4.460099305436671e-07,3.5661316084567574e-05,6.086557653439684e-07,1.1027015065945278e-05,9.098305364219073e-06,6.723083771476013e-06,1.5869297234960555e-05,9.951873067848283e-06,4.629210484274893e-06,8.850690994099963e-06,2.4244359919656233e-07,1.0734703450587801e-06,2.5859771418001998e-05,5.3959516999047e-06,1.3530591256305513e-05,1.439869277186645e-05,6.022577903053161e-08,2.0006617966750184e-06,5.372590616836703e-07,4.349080043208886e-06,1.0913091763598004e-06,1.0608324179095519e-06,2.3426229933676268e-07,8.218687908012612e-07,5.799111058024664e-08,1.3859390746162603e-08,8.422375588068576e-07,1.718230424607725e-07,1.1125636989461896e-07,9.159717428985914e-10,2.220927188822941e-07,1.8635555512069857e-06,7.396247170277093e-09,1.1819814327296285e-07,7.083222897108499e-11,5.124140760592866e-07,1.348750902074869e-07,2.6335514080599864e-07,9.773206688379332e-09,5.107489986500013e-09,2.300401158450427e-08,4.1798662975267575e-08,2.357019024401552e-09,9.418078428247156e-08,3.6027445693420646e-08,6.476809732980371e-08,1.2955778405654428e-07,1.3963786127391131e-08,2.6863293811629774e-09,2.6752375870131573e-08,2.1208005707151756e-07,1.9718618737840643e-08,2.1524150906060413e-07,2.3652320102485191e-07,1.0114042936493206e-10,1.8178685623482238e-07,1.9560009167918224e-08,6.462042034804938e-08,1.935633964222916e-08,3.2993385801205477e-10,2.313704783318826e-13,3.6463366348549187e-07,5.3839706470881765e-08,6.366124072343382e-09,1.1931229337847071e-09,7.749892541042414e-07,1.564323102165588e-07,1.5900776695332297e-08,1.514229348575924e-07,7.178954984699004e-06,9.451016552475267e-06,2.0286837374428046e-06,1.4782612911545812e-08,6.540728474391244e-07,3.2461416776818908e-06,7.567573058420152e-06,2.7236159048094066e-06,5.084184592663021e-06,1.7453549094881282e-07,9.250017287687484e-07,1.1585157486670994e-06,3.6153234406199886e-08,7.779737298818645e-09,1.3379630692256228e-07,3.825824739678296e-06,6.58093764815959e-07,2.461682744314686e-06,5.7182279356027266e-08,1.1102179540145585e-06,5.161115979035458e-11,1.66289997061142e-06,2.2666670140836231e-07,9.5493667862101e-08,1.3141332466659605e-10,5.215167853123148e-08,3.1645903675325826e-08,4.0994448724518406e-08,1.3010706436666908e-06,1.7917695638303144e-07,1.9573319276489087e-07,2.172447386428189e-06,2.0192295790977255e-07,9.243024923222265e-08,1.5477736869939918e-07,6.173685900279224e-07,3.26365811709195e-07,5.280601351742575e-07,2.0807804190781098e-07,9.736287873707283e-07,5.028269212115077e-07,3.8528235846158054e-07,1.870343651955153e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,4.7634996532153195e-05,0.0284647153174169,0.034477309710607695,0.2494788807364059,4.274118951119732e-05,0.0025892413281010107,0.0028508357021721498,0.003287567963935256,0.01670724747737573,0.002741784915485601,0.01917654886786302,0.02164821035510922,0.007177619856862272,0.00017108071140681247,0.01276948629023722,0.0721791199169819,0.09363117920044317,0.22858441394268203,0.016817333936536727,0.02311523421131323,0.056631856404489866,0.042771992779798484,0.007471253148008117,0.006929146087202964,0.043858714427893464,0.0011740539776257108,6.977272150843206e-05,0.004217560125649333,0.0015483693688302935,0.00018496124986944196,7.244059941236003e-06,0.00013676072623969304,0.0004144215454284783,0.0005313490855614056,0.0002558893010147223,0.00018250285063281524,8.002431311604496e-05,7.250640840705813e-05,0.0003952872817807318,0.00021537484103317794,0.0037656391621276875,0.0002796564932092682,0.00048372001616647786,0.0008924791285120914,0.001011800078090097,0.0005719294768407046,0.0030940791420590585,0.0009749475467271118,2.3104406610130468e-08,4.917111033453381e-06,4.781907496642646e-06,4.248026393094406e-05,0.00015015415825647693,3.27206429950877e-07,0.0002344616499692087,9.9388519272825e-05,9.26681706650001e-05,0.00011450567942916656,0.00011646646556418006,3.44927085826896e-06,7.001422370689347e-05,1.679846027213827e-05,9.737217483074545e-05,6.094032796344351e-05,3.7293968155438506e-05,9.849297185748895e-05,1.3641951044363054e-06,7.736948672842914e-06,1.5566197768102086e-05,0.0006286998301456848,9.610521417346973e-06,7.4692733237125e-05,0.0002098318707699498,1.751229561364198e-08,5.7344547509607935e-05,0.0003995183362388577,6.412319634496733e-05,9.574404248424706e-05,0.00024870133126664307,1.2753206468651967e-06,1.8915988888590363e-06,4.039358679674976e-05,0.0003329007941772488,0.00033524321599243123,3.666714847305741e-06,5.761239707080534e-06,4.081640606923287e-05,6.232856128862707e-05,6.077338389420817e-06,2.8585592611873878e-05,6.91964723547045e-05,5.068673551322789e-06,1.2211597832934018e-06,7.242493142101125e-06,0.00022292063149409458,0.00646169842229849,0.014071611714470578,0.0017367716800529287,0.0011347639614318616,0.002749733108123653,0.0010198075615441837,3.062857506153094e-05,1.9968256584235178e-05,8.171777286292148e-05,0.00029546462180118915,0.00015057541140195418,7.786770401740917e-05,0.000184094775387722,0.0006907006792280512,0.04798842599010111,0.0006070331658563077,0.00017051362940856407,0.0005911909921232361,0.012249713164411258,0.008199928652171451,0.015614214710269803,0.0007714044343116733,0.0006545729550331281,0.004245323600202244,0.010656385833645032,0.001249831410478297,0.007736696551444711,1.7044714319736087e-05,0.000603749358128125,0.007799948043204941,0.00010539735295922448,5.631897547431208e-05,0.0009744040231485229,6.08242669564163e-07,0.004163682149851855,0.0023572538542677712,0.000510315160753283,2.132547323174805e-06,0.0003970535824007193,0.001179009929867636,0.0006501509916139181,0.0003255946685676303,6.269163893324325e-05,0.0006381665368948575,0.00037687676134612325,9.528085907373196e-05,0.0032227816113730157,0.0005954136024968193,0.003101626062019136,0.0014205073966619963,0.000417481365034611,2.8026034020189883e-05,0.0007629792436660843,0.0007968342550181973,0.0006818427476893429,0.0012945095197398615,0.0001931982571423685,0.0027180209277133383,4.382716313533486e-05,0.0007931110317684897,1.7789126660616716e-07,2.5991854387452662e-05,0.0007196608400614757,0.0005609955422873902,0.0016974955503927802,2.4102466881448237e-05,3.3489933831454266e-05,4.356865688981415e-05,2.757112054219135e-07,6.978975825333578e-05,1.2005415130911246e-06,5.264915548641724e-06,3.670707303893295e-05,0.0002705164475673705,0.00015518924235147225,0.00011674190873911527,8.456628760811213e-06,2.262906142247445e-06,3.265534348262378e-05,9.134108497388382e-05,9.788970398716401e-07,1.459407203707741e-05,1.3302365656997495e-05,5.65236884408904e-07,4.306254267882892e-05,7.0545353199058525e-06,9.713138937605947e-08,8.501259935589367e-05,4.664034304324716e-06,4.570054681796165e-06,9.157011149341088e-09,2.803056925682057e-06,1.1204649035256864e-06,2.0994102212235077e-07,8.110426995333597e-06,0.00010651986074750042,1.4357408006038241e-05,6.61007492741561e-07,7.844769633891246e-08,1.661311941392185e-05,1.5995936593071747e-06,5.550373494145333e-10,9.4791477422973e-06,5.895206835360156e-06,2.6197449121134753e-07,7.604747285228086e-07,9.55977417227416e-08,5.727065572891377e-07,1.961511614023692e-06,9.87486581394137e-09,4.4669882948156214e-07,1.9043301104915145e-06,9.372649839356484e-06,2.8349278924366672e-08,7.1051413641498584e-09,7.902390430913897e-08,6.957953990749388e-07,2.209239604589186e-07,3.4661019365778145e-07,6.168417303609175e-07,1.4474084129023623e-06,8.359412764225027e-07,1.8644269459411333e-06,8.516320981755143e-10,2.0610861017900106e-07,4.281871536448989e-06,1.110312004115599e-06,2.7998216585167768e-06,8.00243626919439e-08,2.9074783556293227e-06,6.36137105001211e-05,0.00013369517968309097,2.15925376942927e-05,1.523199960828947e-06,1.7152896654160088e-05,3.371168469490371e-05,3.7864888221328385e-05,9.010267643105863e-08,0.0001092982466204262,2.507882595370603e-06,7.587212549342581e-07,5.2408014241445144e-05,5.779622804347184e-06,3.516303115347341e-08,2.2624578432939302e-07,3.6008538435439164e-06,1.7029801835377611e-07,1.1499919839952355e-05,2.0110660203798147e-07,4.893861880184147e-06,6.358690813890178e-07,1.1931770120376939e-05,4.189193790971046e-06,9.902684894314007e-09,2.5024415095664665e-07,9.490563890324211e-11,1.7781305969855055e-06,9.830713914027456e-07,2.6182228699322962e-05,1.1390885215512014e-05,1.9689068334827198e-05,2.883185713731251e-05,4.078526562256712e-06,1.9191017086583884e-06,6.451139049623578e-07,6.5035347609487815e-06,3.4464566782688166e-06,1.3119134962380485e-05,1.3168923418405143e-06,1.4666376179750529e-05,4.665975522843979e-06,1.3576335185838673e-05,2.028789688024446e-05
