atom_numbers,value
N1,10.580718941325069
H2,1.933928479340263
H3,1.9293816049094494
C4,9.623979732408984
H5,2.0666656225414215
C6,9.618304415218239
H7,2.0571923520360085
H8,2.0771576549875572
C9,9.554739123883746
N10,10.452584187317916
C11,9.62252167351875
H12,2.0690809404345423
C13,9.666900010262387
H14,2.0650299110317176
N15,10.367753775784808
H16,1.8738409222377177
C17,9.712575659029818
O18,10.955131787531517
N19,10.360035481836427
H20,1.878555940045965
C21,9.585865822822253
H22,2.04412152452565
C23,9.616209583678403
H24,2.057691238989057
H25,2.0738254360728448
C26,9.503035455285117
C27,9.569083741185885
H28,2.070274538154065
C29,9.45152790461559
N30,10.361174373228016
H31,1.8822221377899386
C32,9.492345196196588
C33,9.522000946007266
H34,2.076347890653916
C35,9.542632071624752
H36,2.0841507008507367
C37,9.538586398349521
H38,2.084195588184336
C39,9.51639819933148
H40,2.0828582358026884
C41,9.704152993006698
O42,10.907945231519761
O43,10.878459614537517
H44,1.7622819828862166
