atom_numbers,value
N1,10.547099969711555
H2,1.9293672042264647
H3,1.9266664649145981
C4,9.626992866398586
H5,2.0774856415319793
C6,9.608700141444885
H7,2.0564234785251134
H8,2.0705991257838505
C9,9.429879662534477
C10,9.489972893368808
H11,2.0790633119898603
C12,9.500749016081828
H13,2.058548609711888
C14,9.489371712014961
H15,2.0782783446847097
C16,9.493070258590846
H17,2.078227862262686
C18,9.495636153158856
H19,2.0793608883406582
C20,9.738785971606278
O21,10.943952101322608
N22,10.41956991088214
H23,1.8866278455188072
C24,9.607185770140848
H25,2.0396273296052088
C26,9.705001607482396
H27,2.078206332514977
H28,2.0639320167929522
H29,2.068344184411596
C30,9.72349091137208
O31,10.890526613567593
O32,10.896500570361525
H33,1.7601859567728446
