atom_numbers,value
N1,10.486277349401478
H2,1.9273045276717629
H3,1.9154992692720754
C4,9.620923055107612
H5,2.056736227184963
C6,9.611686323055666
H7,2.0691332753018843
H8,2.0900121476888986
C9,9.636811173920725
H10,2.0453614152862603
H11,2.082624774745488
C12,9.645475721983772
H13,2.0755370235717714
H14,2.073681152779564
C15,9.576667760819012
H16,2.0257850194769653
H17,2.0309708654619767
N18,10.366621350525506
H19,1.7986666337221462
H20,1.795132035179364
H21,1.7994880466598575
C22,9.680805633970419
O23,10.951066560572775
N24,10.31834785651572
H25,1.8924733849604611
C26,9.577542408564714
H27,2.0336361707997312
C28,9.619071964192534
H29,2.064520175160743
H30,2.0773091241682473
C31,9.504806051262927
C32,9.56817448841112
H33,2.0737266230879685
C34,9.452673094320705
N35,10.348589466161716
H36,1.8761946728315044
C37,9.476919255875321
C38,9.520128992146892
H39,2.073084205784779
C40,9.531675063522384
H41,2.077382807346927
C42,9.53066916653509
H43,2.086592178794514
C44,9.510627327347043
H45,2.077432529474822
C46,9.75128980857943
O47,10.931507597805162
O48,10.915111407493201
H49,1.7476268491573053
