atom_numbers,value
N1,10.542997321435207
H2,1.9170803991082872
H3,1.9188909936513028
C4,9.627116036814058
H5,2.0594236875270386
C6,9.614290466605684
H7,2.0883185454042414
O8,10.974067290087584
H9,1.7901294698513288
C10,9.71613904483373
H11,2.0899346974870614
H12,2.0668194174041803
H13,2.0873622793878415
C14,9.734346281778487
O15,10.939999457287295
N16,10.364572976904078
H17,1.8603334580894655
C18,9.592555292616368
H19,2.0366854062767588
C20,9.627358587763176
H21,2.0482205325112686
H22,2.0371880070138815
C23,9.748847077076025
O24,10.946866178022475
N25,10.457560408670872
H26,1.8965419242712565
H27,1.8896428379464774
C28,9.741417525046991
O29,10.891216208520383
O30,10.892545090724125
H31,1.7520757177030597
