 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,H9,H9,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,H11,H11,H12,H12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,N25,N25,N25,N25,N25,N25,N25,N25,N25,N25,N25,N25,N25,N25,H26,H26,H27,H27,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,H31,H31
1N1S,N1,0.0,0.023909862816334115,0.00021582433313227511,0.00042586072714279055,0.001099545331678664,9.822983332852253e-05,0.0006265443603976628,0.001226886092941637,0.0015302454696446421,6.18007068583365e-05,5.010685756404176e-05,4.345478123413127e-05,5.07392571821863e-06,4.269671078636905e-05,0.008008773851149398,0.0013308604060979778,0.008165007525838375,0.0014694540663094946,0.0011879081198672703,0.002102026824758463,0.0013797910381225797,0.00776409715065518,9.702993004334637e-05,0.0005754537837807661,9.054403859432014e-05,0.0006766143652652268,2.9971651027693724e-07,4.477927256503478e-05,0.00042710563818554315,1.583170242350218e-05,0.0005350457909710227,1.0336667501331664e-05,0.0001486079275729857,2.3228818203824275e-05,9.671358918716955e-07,6.680809776948848e-06,1.3595197207338927e-05,2.958427509236472e-05,5.4798834359104376e-09,3.340208262825328e-05,5.188351370766231e-05,9.007600437604957e-05,4.4740780850149875e-05,1.5306156342376198e-09,1.5531143302660588e-05,3.9979872190620824e-10,1.3195719823333452e-05,5.875931240822974e-06,3.280581750386702e-05,1.6108426292849032e-05,1.985200784815344e-06,2.8904804927343264e-06,3.240182317898466e-05,1.0400514224073731e-05,1.3012559087588471e-05,1.8496395541856003e-06,9.032171030654013e-06,1.5058060667483275e-05,6.290845908640819e-06,1.1998980180283336e-06,1.0583831228094809e-08,4.806236206245096e-08,9.82724816314673e-07,1.6369236174873514e-08,1.4933042136178187e-08,1.7822557429880703e-08,1.3920074311002395e-06,5.422224648832241e-06,3.6633983846456886e-08,1.1725874798695912e-05,2.0546931393194967e-05,3.108115942396239e-08,5.020708395697682e-07,2.174164406953949e-06,1.4198789666242106e-06,3.0436104446474044e-07,1.3079874702781602e-07,6.097587521014525e-08,2.5226905342456973e-08,7.412992274052899e-07,1.0653346092626137e-05,4.80467791108552e-07,2.358962681858756e-06,6.188378218752177e-07,1.514897918220015e-08,4.866737930431242e-07,3.8140762017968566e-05,0.00019494479151838107,0.00011157187493049392,1.835194464772094e-05,0.00016762193457098284,7.87494653153864e-07,9.004044120519694e-05,0.00019943453197546201,6.78363594595055e-05,3.432812671344543e-07,5.051295350044782e-05,6.449706203004446e-06,2.486212914432073e-07,3.501436450115136e-05,4.0905828871257155e-06,1.5671784528104027e-05,7.705092453424989e-05,1.9944502231972194e-06,4.526120006764778e-05,5.692353598707456e-06,9.200146037224854e-06,1.9724308436996907e-05,2.62233666736833e-06,5.079506969207781e-07,7.015079113714684e-07,5.2704450407004e-06,6.685084144586462e-08,4.202076901257956e-06,2.765274840207943e-05,0.00014855673409330805,7.53894461260618e-05,0.00018026172469420843,0.00012029836700544472,1.9730704884368677e-05,9.152847564308786e-06,3.411741011483116e-06,0.00012626261380366266,1.6932571057781676e-07,3.342995471417032e-06,1.3448103801050326e-05,2.771739407492202e-06,1.4681114862552525e-05,1.2991358705694012e-05,0.0007320141251516699,5.474544107486601e-07,1.7662129725648512e-05,3.179056700330918e-06,2.5122664970567143e-07,3.388111883695366e-05,6.198868203188823e-07,1.2340563799728699e-06,6.014190735870173e-06,3.305970213141052e-07,1.1623991136300305e-07,1.8432054759709438e-06,5.829640016274951e-07,2.6606741160284386e-07,6.284506872816786e-06,6.6181943503274e-06,3.5315552545656104e-06,8.330401396472453e-08,8.183137549799824e-07,7.067197995702656e-07,2.1850520059985001e-07,6.731792079328613e-08,1.811092438241957e-07,1.982423454283122e-07,7.680454050529306e-09,1.675701686298936e-07,5.36054772515282e-08,1.993062750949015e-08,5.9103365354640225e-08,1.4668583572796656e-07,2.499092777580314e-07,2.1548028472651026e-08,8.920755857344531e-07,9.163052561156348e-08,6.6702804391027826e-09,2.658412878719929e-08,1.5847024581461255e-08,7.171820470830426e-09,7.431374693389614e-08,2.5467650210941883e-10,2.0115120680230802e-10,3.888097110937849e-08,2.6305593481268374e-08,2.346107530470931e-09,1.536677396440922e-09,7.654453620942192e-08,1.1755287770975897e-08,6.1818132279789495e-09,1.0651831972019465e-08,8.81956001286266e-09,1.519962800067276e-08,3.0242208737263354e-10,1.5332462655059942e-07,7.233171839260422e-10,1.901783175384253e-09,4.506968132034217e-10,2.0128784194994864e-08,1.0273668582527762e-09,2.3627699796691104e-10,2.262897091931393e-10,1.5225624927506232e-10,3.1076383411043906e-09,5.26650542620466e-10,3.9143708109590225e-07,9.108489187337199e-07,9.876835791455818e-07,1.4403783663574643e-06,3.6577872952747725e-07,2.4960180899924467e-07,1.4746993781677986e-07,2.4506760176734588e-08,8.980611521103299e-08,1.31746116793785e-09,2.3660107956180454e-08,3.0650472992999056e-09,5.270006653290693e-11,4.077120030476777e-09,2.3902958945498654e-08,1.8038636733219704e-06,6.516244810406135e-08,5.716428175261967e-08,4.74787903437246e-09,3.1596728522487183e-07,5.695337312872084e-09,1.003117076070481e-07,2.5409480719496e-07,1.5971532985048498e-08,4.2929809629388416e-07,2.633750617597741e-08,3.8946213509749583e-07,6.004082331312333e-08,6.569952401558332e-08,1.8313043481654745e-07,2.521303116287399e-08,2.296237072707541e-08,1.6976995810547013e-07,3.202740295193962e-10,3.3482128181105963e-10,7.053384543098673e-09,7.504546160053138e-07,3.664469032660378e-07,1.3927845010641704e-07,9.039103510133373e-08,3.82032245394015e-06,3.6745961717876696e-08,5.394666297009465e-09,9.690930563577282e-08,4.610870303622949e-08,2.4081125982178264e-11,2.305384931566845e-08,5.517756274109331e-08,1.8175659044494807e-07,9.222839869593713e-08,1.1146066292155865e-09,2.984584601684048e-08,3.405942039513832e-08,1.2893339729203035e-09,1.2554750150606253e-07,7.813883498575258e-09,5.158565172247442e-09,3.910271509366403e-08,5.278126866126165e-09,1.2301491200683579e-08,1.1071561267783636e-07,1.1009984124399352e-07
2N1S,N1,0.0,0.0,0.003983324321892745,0.006458544131720867,0.024360435940205427,0.2657436812579088,0.00894010943982515,0.01598159950245659,0.034795935273041145,0.0019293542570226752,0.0007577941092296037,0.001406275854282324,0.0006883533473724945,0.0015188323797621361,0.10839895469273086,0.15970042221812975,0.11148085537092456,0.16416246923200095,0.003563607168789673,0.005254141714476912,0.011191514649949053,0.0812340721807785,0.001482867690905998,0.040017685717652185,0.03657417033363375,0.18657662350332638,0.0007717946101384321,0.0037312804506559605,0.02350314701263545,0.000689479692392192,0.026833127367030363,0.0005555939231576268,0.005079689702367496,0.000188845206286814,3.4777769049032514e-05,9.647835064097166e-05,0.00031105547072263207,0.0015255901826303209,0.00010027170237014715,0.0004969167778003936,0.00023851683178399696,5.033688088618149e-05,0.00137627564441134,3.06499767788182e-08,5.758285809198682e-05,1.6407125513095977e-05,0.00011286720447478693,1.1236160338379264e-05,0.0012022345687889846,0.0009209428534875386,4.6524031560579715e-06,6.286796977228448e-06,0.0007920036066746405,0.00046089471850674357,0.0004352133136324987,1.770379784504783e-05,0.0008213188478563005,0.0010766336929397546,0.0004634082355261526,5.559400053201102e-05,2.7040311900927705e-05,5.514731493905245e-06,2.1462955233531034e-05,3.445836759308207e-05,5.2638939038729404e-06,5.750380502878016e-06,2.7798460216610366e-05,1.3597605612147845e-05,3.338831433552514e-10,0.00021181534376557565,0.00034259069030762035,1.935297312272155e-05,0.00015798643407860524,0.00023494186039085818,0.0002552970709639446,1.4362547110957635e-05,2.0583023088160957e-06,2.547373330052949e-07,5.598289255059896e-06,6.126683044649361e-05,0.00015766067711275866,0.0005343043395380498,5.989839415310172e-05,1.4471673921434558e-05,1.1863124007138737e-05,1.4690203157474713e-05,0.00020915875378602067,0.0027028406321107923,0.002642395158728217,0.0013268688944299,0.004039723793099359,0.00033165959429304337,0.0014203451720566918,0.0010444804606892788,0.0011503654571356492,4.550813463377601e-05,0.0007883714305154665,1.663082379965708e-05,1.2388276185770764e-05,0.00012088081169392417,5.963105405237812e-06,0.00018600998212514597,0.0020465616698208677,3.1444889336817994e-05,0.001150685239278637,4.451000887195633e-05,0.0007220838976422783,0.00028882144556030553,0.0005066637046500233,2.427910352764684e-07,8.633194359397578e-07,0.00014080762504020683,1.5444872976111412e-06,0.00016831536239148015,9.122281125661935e-05,0.0015945061112474512,0.001096678603548007,0.0035846347200974016,0.0022544982668653013,0.0007087502091596143,5.81129245968981e-06,0.0005216905440530439,6.283802114692705e-05,5.894999384192801e-07,3.125796709002593e-05,0.00027415813509001907,6.133509734329579e-06,0.00038837001574543173,0.0006391737474471526,0.010947050397800862,7.511010354344094e-06,0.00016715943662770627,6.175476381775624e-05,1.671000195502259e-05,0.0008149086115789572,4.7629683219696517e-07,2.906329700014254e-06,3.733313751475009e-05,2.4280369506968213e-05,8.358994999957403e-06,9.249475919825834e-05,2.6351507924626816e-06,3.900846578641648e-05,0.00027153470354845943,0.00023576963869142986,0.00021836745896575138,8.669542927997043e-08,1.2106412684342871e-05,9.586590621335489e-06,5.634860932079988e-06,9.02717256501262e-08,8.503095236811475e-07,1.6278388859092274e-07,1.4477308241112041e-13,8.490727650301011e-06,1.419383351297654e-06,1.0909443526330165e-07,1.7300751873339237e-06,7.606056273923301e-06,1.0321696098714028e-05,2.619131129311114e-06,2.3678055049103364e-05,5.449919275424264e-06,1.419567263738486e-08,8.3615894430622e-08,6.038078543824099e-07,3.516082269783283e-08,2.1763721043122075e-06,4.7974427097585703e-08,1.430651259681781e-07,3.7543436315345957e-07,1.4484620369792367e-06,4.280775778298107e-08,3.5678576915110227e-07,5.338126605192173e-06,5.545669519158025e-07,3.1506314401852364e-07,5.277427876926311e-07,1.9550695951053854e-08,4.496799870246093e-07,6.125489449004817e-09,3.864929010166662e-06,1.2835960516710543e-07,1.9973921627780555e-08,4.576233436637267e-08,5.663756894591643e-07,1.0242122705506063e-09,3.974718110200115e-09,9.907462406033574e-09,1.974392205283948e-08,1.983858690657314e-07,2.058167503093955e-08,1.0854627183753962e-06,2.6271949213452217e-05,3.424852096189923e-05,3.9572838322232684e-05,1.1166177377397446e-05,1.0538753380640031e-05,4.590605260368363e-06,3.6965655851872725e-06,2.3225874032917204e-06,3.406554971441267e-07,6.951497537599494e-07,1.402394607108448e-07,1.3977896617944907e-09,2.6585443246851526e-07,7.812315239164036e-10,0.00010253377635915939,3.4193354392364483e-06,2.15998578578791e-06,1.7271726582279712e-07,1.2614751865314133e-07,1.5977188292382039e-06,2.610561578908488e-06,1.414743455718792e-07,2.1956182250093548e-06,2.1755546697477257e-08,7.205716023861441e-10,1.1065795289866287e-05,4.9523228189407575e-06,2.206759555534177e-06,8.5109977243647e-07,1.505696259229694e-06,8.08209454916664e-09,3.665764247706704e-08,1.2301012208837392e-08,4.030987987846402e-09,8.738678047848225e-08,2.7236042732248222e-06,2.5962061553919114e-06,2.9447034961549434e-06,5.170619399308407e-08,1.7736545510071977e-05,1.6796431356880248e-07,2.561468326334193e-08,3.2959572837665263e-06,4.338684636007173e-07,4.795772245991259e-08,2.7917237011010343e-07,4.787304022535466e-06,4.7305149415421965e-06,1.3545185408858629e-06,2.673843783274066e-06,1.0061775812530982e-07,3.8413515035529144e-08,1.7225465054337974e-08,7.366687175824893e-07,2.2485719775033886e-07,2.451320204599483e-07,2.819669658205015e-06,9.336409942939383e-07,5.46917716004458e-07,5.325439110581698e-06,5.202564416606492e-06
3N1P+1,N1,0.0,0.0,0.0,0.00033012195634762875,0.010417384799880747,0.005283563674384428,0.26765121746567067,0.00024885652798101177,0.011724567522565899,0.0009750226547533547,0.0028214122766532235,0.04400264056943959,0.016586291260309416,0.003929955208681557,0.23129718330378246,0.11360823764360273,0.2532291208056727,0.15658242991446158,0.0027586357076252455,0.01459514474545065,0.00809403271446918,0.06995028079052235,0.0021227950656852457,0.005523163274225418,0.0069569002817608805,0.0284754122087727,0.001977844853711108,0.013546400839401507,0.007237027037825916,0.00010936107802472783,0.015459933558837236,0.004638910121914419,0.002646815966826477,0.00048557400257820404,0.00010766346522461667,0.0039725677742752374,0.0028078112549421164,0.0022201744064207496,0.003558273285710456,8.268210094319883e-05,2.666710972487607e-06,0.0014552450345139967,0.00031166844404451055,0.00010401327579501185,0.0015494312402295485,0.00014720000771828445,0.001265353659687607,0.00038958716992110176,0.0016184885334271648,0.0017055516179951269,4.0265704492670196e-05,0.0006164894349396377,0.0015952855091323492,0.002071149632738578,0.00041127679892083435,0.0003741360053295395,0.0005815047544133201,0.0004033278052824052,0.00022180352956491234,0.00013007362441119774,0.0003449048771244634,9.4289468737907e-05,0.00026857159989090995,0.0001441156511738928,4.202562338084803e-05,0.00012013449341763405,3.955512832387598e-06,0.00020998039143460545,0.0002478185787380127,5.4341290809833964e-05,0.00017615533823622798,9.705852390107239e-05,1.3590661234630375e-05,2.034706281994758e-05,3.2473291167178786e-08,9.962785118911022e-05,2.0332052400817702e-05,2.3413144180084444e-05,0.00024822031386295684,3.666972846461114e-05,5.6637219932209604e-05,0.0002834573899908044,0.00010950905930373622,6.3430116186147245e-06,0.00014188887466159983,7.721311665020991e-05,5.978532133021908e-05,0.0011192623358278198,0.00022824661704268223,0.00031362305329896145,0.0017100048725833261,4.040113000147727e-05,0.0008576347411386465,0.0013383597445053574,7.123578615875203e-05,0.0001042617740059093,0.0006349709749955412,8.273473554476496e-06,0.00030956364853151896,0.0008309642530954786,5.158609285071947e-06,0.00019516084673476541,0.0006546734024492906,2.5067291327118824e-06,0.00013898009291768432,4.955104760728801e-06,4.05400779857068e-05,0.00018256257613069593,3.450515147385147e-06,6.273660414057858e-06,3.18512476715771e-05,0.00024616010064359983,2.406686220757237e-06,0.00012652470293450513,5.802271596522246e-08,2.3003750628802777e-05,0.0010430577777147398,1.1146907739068013e-06,0.0002445094347454102,3.63925799273801e-07,0.00016180033183443854,4.0136572110327506e-07,0.00031173534177453277,1.055787502757255e-06,2.2359626661305754e-07,5.886488531636758e-05,0.0001718924754818829,4.457774123389768e-06,6.553658922481276e-05,0.002780633842711655,3.033735485047373e-10,1.14123346244277e-05,1.2808076548243008e-05,4.81288589870843e-07,7.240345359704747e-06,4.705369387014713e-06,4.598384750309492e-06,4.451800195148792e-07,1.8626203813099096e-05,2.800206021058571e-06,1.9957813179871664e-09,0.00012414197651966496,4.158552822097761e-07,6.738136815176432e-07,6.273687839897235e-06,1.359493102981446e-06,2.1395694305148538e-07,4.300669583123806e-06,6.226571065859332e-06,1.056602687388164e-05,1.9891487226253446e-06,1.8254066169731686e-07,8.735127643433316e-08,4.872711351300296e-06,7.255368750236357e-09,7.328794291439067e-07,5.713544726226871e-08,8.956247250502258e-07,3.4807084130505928e-06,2.876817920327568e-06,8.661617107996733e-07,1.2130955622247086e-06,2.92184565164888e-06,1.1719684054334323e-06,2.1384606085916857e-08,2.0828517444115846e-07,1.0494551894169035e-09,6.812821622403931e-07,2.3828482786925065e-07,1.2510004010479747e-07,1.3430906609102067e-07,9.026123648503415e-07,2.1578325393178943e-07,2.866806347867623e-09,1.541285012729432e-06,4.478691739695506e-07,4.2981103542949484e-07,8.728128464419171e-08,9.539144807391153e-09,2.644626895254021e-07,3.409349513816551e-08,1.4597592423726269e-06,5.511899194843295e-07,2.4519039687476152e-08,9.181948534831008e-10,1.7826065423776072e-07,2.8876897495422327e-07,4.8823463050240434e-09,6.919141926076122e-09,8.492982517260828e-08,1.5277245468681144e-08,2.663737230790275e-09,2.2566135293722311e-07,5.541075917214755e-06,8.664853555107044e-06,7.636517856735026e-06,4.148662529956937e-06,2.30560976177685e-06,5.920955854499255e-07,1.5917811602150778e-06,3.259721488291234e-07,2.206972469220858e-07,8.696857589640672e-08,4.303155787255264e-08,2.6821782350694434e-08,1.325686416198124e-07,3.189213151344461e-07,3.689637909065624e-05,7.141736428906142e-07,2.5459184138654223e-07,1.0071803171474158e-06,2.4568609500175143e-05,1.8735527163471488e-05,6.376169414679111e-07,2.033713728621933e-05,3.935941041532942e-06,5.074402661175981e-06,2.099671503330569e-07,7.676978919235466e-06,7.551600251787249e-07,9.059482350970427e-07,4.183750366149042e-06,3.26632015701378e-06,1.3832248313416784e-06,8.953689478730098e-08,5.442279418232943e-07,1.3633721058781134e-06,2.318038967441538e-06,5.563837941036098e-06,1.3553012223610494e-07,7.144215454779612e-07,9.83133681131676e-07,8.308324011885304e-06,1.0659182472227968e-06,6.534061824936543e-08,1.9010243823558426e-08,3.8068582930428363e-07,2.3087987832681733e-07,4.113643514713772e-08,1.3055100720471557e-06,1.5215678850211134e-07,3.9299202381215537e-07,5.121913948080703e-06,4.5019724259631744e-07,1.6306438999080797e-07,4.177532275662088e-08,5.24590277883874e-07,7.849645851099041e-07,1.1883972783621743e-07,3.062255382602075e-07,1.1488972790907326e-06,8.617414115619226e-09,4.319157604903978e-07,1.0297829899919009e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,0.010905204015934533,0.010687152634233144,0.00017273992029842589,0.287305611198196,0.01308930625380711,0.00789091727484803,0.03627994421683156,0.004005503067753269,0.01005610269314583,0.006169752639608728,0.18979497100507015,0.1209126161807288,6.75999704444763e-05,0.001002843967188749,0.012606819327021013,0.07902717085496302,0.07207291085216916,0.271865195979331,0.007876690372788708,0.03134872659022969,0.028774441615360136,0.09216867944231977,0.009190578530644533,9.991979177192967e-05,0.021946975260367374,0.0035628923634958287,0.01067972073909118,0.004760046983763422,0.006588381207076388,0.00035362158342344685,0.00014261009714822137,0.0028710531602924583,0.007202412909264044,0.003391068518163287,0.0028899642267954384,1.1685345668865921e-07,0.00024999425856631063,0.0009054527640408594,7.54030869845046e-05,4.924955151119903e-05,0.004343771380979744,3.664273261017037e-05,0.004937721469661316,0.002013593535069136,0.00809921505023281,0.004542512007684074,2.1779693137879974e-07,2.843191859724925e-08,1.4150003977420056e-06,0.0014547993207876253,6.0946629609759384e-05,6.62706662568624e-06,6.534966471694048e-05,0.00035355507236145556,3.785585828097737e-05,0.000328476525812027,6.598685869718679e-06,9.86701429983583e-06,0.00017100554031102,6.046764666822746e-05,2.6960730037384195e-05,1.51865937914053e-06,3.746015560146532e-05,0.0007932377956207937,3.518324429352404e-05,0.00018237604110860062,0.0010443587227420004,6.808297816940367e-05,0.00014841511107066552,1.1914926378864266e-06,1.559967284459063e-05,0.00012047668086934138,0.0002765634935728567,1.6999585072952073e-07,0.00023569476051576999,9.204310819521666e-06,1.2463881402524635e-06,0.00037561352290005345,7.717751659974681e-06,6.59158425588835e-05,1.2158790720029344e-05,3.2733952846086822e-06,7.6685260914644e-05,0.00028432685651091916,0.0014711635580058058,0.00011597541765295816,0.0004524441621414077,7.51885074468106e-06,0.0005638839329198397,0.0029251919690169714,0.0007360043584259124,8.152264459915237e-05,0.003669818338264852,1.1707494759649606e-05,0.0007571490205544595,0.003684278270103425,1.635944710587367e-05,0.00041971271183749437,0.0038308779511000424,0.0001005833220877328,0.00044325862130678573,8.0527863909996e-05,0.0009013706416696188,0.0004903399257663033,6.592884733969129e-05,4.3583419160997394e-05,7.317978473420084e-06,0.00014617079634327013,8.834377857480646e-06,1.436757714223802e-05,5.394730240304568e-08,6.727665894512569e-05,0.000653769933264492,0.00044421751783474406,0.00023397372413835882,9.542093127201667e-06,0.00019973663078953763,1.6285271872362728e-05,0.00035635956867796637,1.985417307714954e-05,7.24123702977586e-06,4.2513374471697674e-05,5.964099818456248e-06,3.0051995374424934e-05,2.8036940720177483e-05,0.004765865696356286,5.289164455302142e-07,1.5923983811561016e-06,6.556807540469833e-06,1.8496083526997609e-06,6.744669271085968e-06,9.275058743263287e-07,4.147599081072428e-06,1.944085672445084e-06,4.280721732641268e-08,3.0015526242266333e-07,1.0764987681488591e-05,0.00010041621117884425,4.945065830153084e-07,4.9862873917394523e-05,3.390530593083696e-05,2.1045410925069064e-05,2.665577092386684e-09,1.7039190058909526e-08,2.9737368123505803e-10,2.4140467136390953e-07,9.894915242725233e-08,8.375946602967588e-09,9.122584820886459e-08,1.067293462497787e-07,1.070451798312888e-07,2.2224355615829694e-06,1.3795391962112546e-07,1.4134720749403584e-07,1.226810814491941e-06,8.321103273090102e-08,1.7908096592300637e-06,4.011077385790429e-07,6.443887956564254e-08,2.39379605027068e-08,7.691933801012851e-08,7.439794504904285e-07,5.005689698300841e-07,3.5315206936559207e-06,1.6449126118978086e-06,3.3162370316475176e-07,2.1970395902570772e-07,4.5052571850945355e-07,3.831539792109595e-07,2.0908319431356404e-07,4.181367275535308e-06,3.669248080928611e-07,1.1576979375149676e-09,1.5064646308182716e-06,8.761124936640385e-09,2.1419914730813616e-07,1.4625730693218486e-06,6.874301101689184e-06,2.430047776336153e-07,1.1140111055851776e-10,6.758708548382231e-07,1.208939219399241e-06,1.9118177085886146e-07,1.321096581019532e-07,6.695539012113727e-09,7.967103932138286e-08,3.248039408543235e-07,2.0355555019335725e-09,9.579766195866313e-07,2.919328466211013e-05,4.465539831199905e-05,2.8927868756412067e-05,3.266088814823931e-05,1.0322524087502671e-05,3.964408207934866e-06,3.169971822369888e-06,1.489033943702367e-06,5.38692566109944e-07,3.9691048314693944e-07,5.834247469582721e-07,5.241125311528094e-10,1.8209159791116036e-06,5.040778443543559e-07,0.00015865130663561544,1.8531637056007355e-06,1.9739674153029796e-06,1.0508121415231386e-06,2.6795034638205095e-05,2.4572404234923795e-05,4.900618133518719e-09,2.3438769376493696e-05,4.243125785841073e-06,4.037637537201988e-06,8.916538192238477e-07,7.635313745257832e-06,2.496133645779608e-06,2.26781974266288e-06,3.7733450715116135e-06,4.324033543667838e-06,2.0509734088847154e-06,9.864051997432455e-08,6.011542605932618e-07,1.496446879301061e-06,3.4219057685191956e-06,5.291031610621388e-06,2.9777225529770135e-07,1.1403978521506986e-06,2.400474305552791e-06,1.0717009024663326e-05,1.3058183778724697e-06,5.30176569313312e-08,8.990297395428115e-11,5.054498319889689e-07,1.6573653560669754e-08,6.639059257906865e-08,1.8889680566402944e-06,3.822041794165898e-08,1.5151190719819851e-06,7.240046803858036e-06,8.768666375225109e-07,2.1462447197251322e-07,9.950336510300417e-08,1.1133316251132896e-06,6.859922516699868e-07,3.0879073342759966e-07,7.705845197492067e-07,1.5889128197610347e-06,1.85231912697148e-07,7.119803515642786e-07,8.176272170423715e-07
