 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,H4,H4,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,H6,H6,H7,H7,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,H9,H9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,H12,H12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,H22,H22,S23,S23,S23,S23,S23,S23,S23,S23,S23,S23,S23,S23,S23,S23,S23,S23,S23,S23,H24,H24,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,H28,H28
1N1S,N1,0.0,0.025037686973132134,0.0006071841747556928,0.0004565211639249167,6.571010611855499e-05,0.0006351458234619134,0.0015158142413604914,0.0005266922553801567,3.332204407957562e-07,2.721012224066177e-06,6.582729732096393e-05,8.657560164621048e-05,4.369386982241985e-05,9.827975103182673e-08,0.008963117728914671,0.001418426208252166,0.0012516292579802246,0.0023834907902064995,0.0073953545587679415,0.003159804420475254,0.00011763572338696626,0.0004463624718764603,0.0005228162716086615,8.517731210155866e-05,5.448709348154779e-07,0.0004688795265004875,0.0003520681457759578,7.849294226947023e-05,1.2024789346309905e-05,1.6391571113494319e-06,0.0003247453434671588,2.702867855086666e-07,2.031998494864129e-05,0.00017497950269684814,9.473563104700489e-05,5.28703238966699e-05,1.8052106646848642e-05,1.663757932535148e-05,0.00013837698795526876,1.3806341001787459e-05,2.512154894351859e-05,8.606856909168514e-05,1.5178896650702711e-05,8.571966474665849e-05,6.8527653233063646e-06,2.355028259359848e-05,0.00012109247075797747,8.93324879627233e-05,2.065187375732691e-05,7.707732013972901e-06,1.5687922748336414e-05,0.0001163812839490852,2.4740160073921658e-05,7.966469216991179e-05,0.00010664360102596859,6.698888663336788e-06,3.5170711268683874e-05,1.9403628861436317e-06,3.805513364496527e-05,9.824210334685723e-07,1.9478873939937635e-05,7.396221796571179e-05,3.0583506041043096e-05,1.8680323757985784e-06,1.8905801677515655e-06,8.294694114008294e-06,5.107813210680767e-05,1.9847602761746685e-05,0.0012539438961595428,0.002395167216538985,8.517931165119563e-05,0.0047968136393155,0.005930442573789607,0.0004694621521337261,5.8440319483432646e-05,0.00028482130035367703,0.00035594102385561044,0.00027036844233097046,5.7964918036487734e-05,5.440898587391607e-05,3.9104946182311195e-06,0.0006430951907625271,5.697431523121743e-05,4.453403986226512e-05,0.00031557856916486493,4.0380124799455075e-08,1.91590225667726e-06,1.785246126617679e-05,3.44706703012676e-05,6.853505540860283e-09,5.7239128479213974e-06,1.0575415842151159e-05,0.00014298844678550804,1.7501937285668845e-05,3.5559298291465424e-05,1.784815209282531e-05,1.0209457579790637e-05,1.4502114128456256e-06,3.558438887996118e-08,1.4738414025994295e-05,1.4438785984338676e-06,5.8410427865585035e-06,2.8348539333755696e-05,5.8151020430052824e-06,1.8718957598196084e-05,3.984633716980213e-06,1.2720220565753948e-07,3.4894683129671478e-06,5.521427086874198e-06,5.740180690771979e-07,4.614877119335503e-09,1.4283439001006037e-07,5.975315096884426e-08,4.2223674071029116e-08,1.5293863076942804e-06,1.4805972069931173e-05,3.557252375907538e-05,1.110958239802784e-05,4.393001852065481e-06,3.954768934555375e-08,5.422067348881399e-06,2.2155608032647933e-06,1.1903120141987245e-05,8.334972045886957e-09,1.4784008017798556e-08,2.0109659693012816e-07,9.27090710034495e-08,7.089005429894435e-08,2.1582936310160505e-05,3.387136587984507e-05,9.623889046794787e-08,2.3158121531530185e-06,2.3797688160076547e-06,1.0998500490355667e-06,2.5046015705854074e-06,9.869831174569299e-09,4.7020120175211844e-07,1.9770401982199814e-08,2.2793174014879014e-09,1.359103563858266e-07,2.2119773124273934e-08,1.0694951216305704e-07,2.8999797735407284e-07,1.5874641323687655e-09,2.1599395139126898e-07,2.150037979875563e-07,4.3647591096984684e-10,1.3329528281147418e-07,5.980920694259595e-07,5.4330895338239316e-09,1.623241918657925e-08,3.871126086352206e-09,8.715458132968479e-09,3.871257381327098e-08,1.230064381463336e-07,1.7530230489448684e-08,2.443800559137621e-08,4.067265071960868e-08,1.55095006282302e-10,7.286203335121755e-09,8.979982890622296e-08,3.7927627816181086e-08,7.4421886431252915e-09,1.3408337773412882e-09,2.6745920755910646e-10,3.475586068946157e-10,7.15291520458905e-10,3.4176713126221614e-08,1.6128235968970728e-08,4.312875390155568e-09,2.5739785858291953e-09,9.792125066354629e-08,4.2201838912347966e-08,3.186625185946923e-09,5.387496226916255e-09,3.862670183707451e-09,3.17817028250289e-08,1.5890545407293288e-09,8.024643630144546e-09,5.809476733009689e-09,1.0422612772842399e-10,7.896295284304244e-10,4.66334348914188e-09,8.35631586149077e-09,4.281649784720898e-09,7.145639635552925e-10,9.3784913168804e-08,1.9664387895801383e-09,6.43713948811353e-09,1.686226713815131e-09,5.8026567772984095e-08,8.11648526166664e-11,9.98509308569595e-09,4.745377341075496e-08,1.6357430410174345e-09,1.6703355365521588e-10,5.511554546089314e-10,4.3997442161769484e-08,1.3910620336177182e-08,5.935311353510997e-09,2.501479379191096e-08,6.549252806742345e-08,3.430208050936301e-08,1.315048405725605e-07,1.5665985664270465e-07,5.474183097931018e-07,6.452685152869009e-07,2.9379829513676015e-08,5.354310828042941e-09,2.5221333355140985e-10,3.6030769062778134e-09,4.656350821585775e-08,4.2966141755584886e-09,6.43000253042203e-09,1.189951426283642e-08,1.5644237016942952e-09,7.784675570832178e-09,5.359621635392386e-10,4.914228357577599e-09,1.3325718306589351e-10,6.422513632031723e-10,1.3408573418249858e-09,3.291217576251171e-10,8.430032782946739e-10,9.548162677175398e-10,5.782996997938383e-09,1.601221044644774e-08,2.003745636081078e-08
2N1S,N1,0.0,0.0,0.008586315533715805,0.00909926339136291,0.0025700037849865076,0.28260426688156626,0.018740235841182784,0.010866175604618444,0.0009043132670596421,3.359921715495595e-05,0.0032295293703472616,0.0025037265405589704,0.0012128597050038437,0.0003760538121773127,0.12133693154707625,0.16015802798810297,0.003781560202173795,0.006612093165961674,0.08034878666931755,0.03432433670638746,0.0008975232777648223,0.036076336997417524,0.16283216256744737,0.061391887800239076,0.0031560140174811124,0.027526200209676555,0.024175320616579565,0.0047468414133595704,0.001019650515506454,0.00011635270105303519,0.00761568476868657,1.5871622900398563e-06,0.00023231365740428167,0.003952736008202784,0.007317002819171581,0.0034413028345152696,0.0006676995785750428,1.487405057609692e-05,0.00027338039817514925,4.624480880544013e-05,0.0011798387952413059,0.002115039432419863,5.046036918421315e-05,0.0005912379713510774,0.00023600871893481035,0.0002785595012140263,0.004556515115978321,0.0031236644415519876,0.000306853067413293,2.2926546119350633e-06,0.00018102394446350978,0.0024787190134696324,0.001103106142257726,0.00407772563084885,0.006522696747140788,9.969899316564224e-05,0.0005518555299621752,0.0006087516544206473,5.202708311857762e-05,1.1918985490133593e-05,0.000222056839863205,0.00041705199752106736,0.0005672701677950087,4.796520523075998e-05,0.0001390612237659461,0.00013143186218878,0.002303840203571994,0.0010179767037112875,0.0034260994563801717,0.006164818994399912,0.0009719828074579162,0.04894191398462011,0.06174014513811876,0.03257784631032745,0.004056482069403344,0.10387829967968365,0.11685110921888109,0.014387360216252087,0.003383797644567421,0.0027678120627512293,0.00014451920207436686,0.034352245224144706,0.0013357350456426609,0.0005990140112839271,0.007413157313833185,2.1624063042846586e-05,5.4688656135226665e-05,5.309526063257408e-08,0.0009061942499184461,4.172438493199593e-05,4.9566415453838886e-05,0.00012000373985809887,0.00041526560635096743,1.3219219161975104e-05,0.0007187595547040182,1.4862608722632231e-05,0.000256226084718314,8.984913867049471e-05,5.650494521058924e-05,0.00022558023119567672,2.9920368469493752e-06,3.3576347091557324e-05,0.0011732979757130835,0.0002657049309031656,0.0007565438700622984,3.825264030821174e-05,0.0005954267635916999,0.00027328167581996965,0.0007380500329410289,2.3506290136587893e-07,1.5640108129044705e-05,2.4973724347399084e-05,5.368805150007816e-06,9.478657502004495e-06,1.3693997529484747e-05,7.997266254111679e-06,0.0008215695250721744,0.00011044529981907303,2.9873411504066638e-05,1.8335194704732771e-06,0.000501180162487902,1.910121519044239e-05,6.059901723975969e-06,2.8356110549188074e-05,1.280008737003513e-06,1.9407925086589728e-05,5.184510385447538e-06,5.034027528161289e-08,0.0006008864146220816,9.340110089839371e-05,4.538148156818522e-06,9.258646789245262e-06,9.538130432495961e-05,4.0423602376549184e-05,8.32557864325345e-05,1.32918120954173e-09,1.4313356575090808e-05,5.2613326584349807e-08,8.558662653701532e-06,7.733261705000771e-06,3.2194380494843244e-10,2.137433982429826e-05,3.079401110550606e-05,2.139747006468795e-06,1.1336285510310518e-07,1.2356084777565002e-06,5.106021823131357e-07,3.361870589024818e-06,5.725467559170028e-05,1.199844516186488e-06,1.513602443381501e-08,1.131669876475172e-06,1.9002895655262364e-05,1.2659833421579947e-06,1.9922799410210246e-08,5.798326929706832e-09,1.3200903037358103e-07,4.91718464878943e-06,3.5422159139208986e-07,7.150352547835581e-07,1.1714074372282113e-05,6.683768376092303e-06,1.7974129740139233e-08,6.414288703293636e-06,2.2359001317084903e-09,6.239227579030171e-09,1.2127488790980578e-08,1.3710699020563766e-07,5.959794169285715e-08,7.007894655686187e-07,2.908727965156288e-07,2.5077332272971375e-06,9.37957230551234e-07,4.873461634247178e-10,9.987530522614918e-07,7.781874700185654e-09,3.7394124996481537e-07,1.1608260974682594e-07,8.809654246100251e-07,9.60217258594298e-07,1.800319671119155e-09,1.4684296978373368e-07,3.2096210578203e-08,5.809442994664238e-06,2.683785083057444e-08,1.5142162888004407e-06,2.046279359735337e-06,3.5220018990145263e-07,2.4393164999025885e-07,1.4010863789160055e-06,6.374641525752622e-07,1.5723285562430078e-07,1.0299512354094986e-09,2.0732644667731392e-06,1.6909637023942992e-07,1.5913669273448505e-06,9.400880807142187e-08,1.4177633180789684e-06,4.3824096795930245e-08,2.757533508201959e-07,1.7738242430453965e-08,3.0414884077956117e-07,1.140243134134522e-06,1.5169836498074574e-08,9.047572420151084e-07,3.2093126454135756e-06,1.413963612861835e-09,1.8761281905810279e-07,4.012033483213884e-08,2.4484920091438767e-08,9.247446808302584e-09,5.167321124321944e-07,1.0981049602953874e-07,1.8183138825733636e-06,2.8485910785747137e-07,5.416164063909434e-07,7.305081890507381e-07,9.91180433285166e-07,5.473594755223132e-07,2.0522515731258295e-07,1.5802914532514478e-11,1.3581733626644166e-07,1.4794987013289074e-08,1.8899392495441703e-08,1.0741917311207771e-07,6.561063790044841e-07,6.893526620643797e-07,6.181379195169256e-07
3N1P+1,N1,0.0,0.0,0.0,0.03816155955859113,0.009962217136012086,0.012319255144902286,0.2703667898429085,0.040797799548436764,0.009932325972868306,0.010456363398059665,0.0030672920235310652,0.017406796457809737,0.006450973726095155,0.003973458810872188,0.12385573321287913,0.08238627513248797,0.011799420791688275,0.06799915615460872,0.19768521278496287,0.11593251905048607,0.002052655199817899,0.023007853952047075,0.029755253359179168,0.058877314087012245,7.560763927338954e-05,0.001430511951275859,0.04060877964898335,0.0007486680556159087,0.0211627682356077,0.0023164835828797248,0.00036653888945892277,0.0009089960207355752,6.860395987495771e-05,0.0024331270513386904,0.0013834565460517645,0.0024690996122798126,0.0017246448632382005,0.0003604132898051837,1.3883698603223138e-05,0.00024135814273051892,5.622446179254226e-05,0.0008829218111208181,0.0004338465612772069,0.0059481678178421316,2.666271717477464e-05,0.0018053545091347711,0.0019928773182540382,0.0007922948773058103,3.845565225812919e-06,0.00015389504667462361,0.00016382583373797388,0.006114170093407978,0.0015037115593394823,0.0006225560087367299,0.0029219725018436726,0.0007531383265400038,2.9531387683690014e-05,0.0001495862855778185,0.00031091427839013974,2.6457573788052358e-05,2.066007888124055e-05,0.0007227175069284275,0.0019122547053544992,6.333783539202997e-06,0.00010446583457346392,0.0002419386534060486,0.0009774622486067308,0.0011746262487615233,0.00015673458265852425,0.0008971564653048603,0.000676316677860278,0.0009370491927418456,0.0026401838333480754,4.022605890385833e-05,0.018507788055428076,0.0014213701919620902,0.0003503896841907661,0.0007799785193336461,0.013882971589160409,0.029416272130549315,0.008836244323439102,0.0012927418995720696,0.003779191716821728,0.0033899325153146087,0.011670115651668311,0.0027789792444554706,0.0007047241260853543,0.011587525117875863,0.011307938255555872,0.0005768811886119884,0.01350716729628143,0.004150623225177785,0.007007346847196949,0.0025808498002111158,5.539200210069595e-06,0.0034398959211099367,0.0028365241804213515,0.0011142191420274727,0.0005373403710886571,0.0007166097257003123,3.959745908588275e-05,0.0011688907856259867,0.004193462001234938,0.00013146803697772214,0.006803403695464283,1.8691557692296357e-05,3.394999546735278e-05,0.0004614036437873281,0.0015050458132979116,0.00040988096804905894,1.0595445818495364e-05,0.0009750243031252381,0.0005274528014647117,0.0001402329288120452,3.2081140845185985e-05,0.0007743713982408806,0.002266571269223583,4.536076577110748e-05,0.0004730272057154039,0.0004843588392486886,7.903545108378651e-05,4.2260142758543395e-06,0.00012523691148658145,0.0005863327207284996,4.782974174033505e-05,0.0005964008066867699,0.00017726676385176887,0.00038403839647704885,0.0001068769657366353,0.002746457767841548,3.853148224042258e-06,0.0001483299904734281,4.751928242319181e-05,0.0001696721017907521,0.00011261548755570061,1.0424565109357076e-05,2.4042275038826944e-05,7.77352328951153e-06,6.449437113253964e-07,6.897010037376639e-05,4.221616882515988e-06,1.774526369091589e-05,1.0055658479224405e-06,9.968596610954172e-05,1.6313190910555164e-05,0.00024322539924570563,5.859097651494949e-09,3.053793973251118e-08,4.160409956277533e-05,5.627590669021743e-07,4.843708092838739e-06,1.075105940717691e-06,8.15899274275722e-06,1.6825103927864404e-06,1.8641338609626246e-05,5.475682254729719e-06,4.218821815005214e-06,4.099213555708303e-06,4.235706874133882e-08,4.042493307210293e-06,8.383327538830088e-06,3.365446205716438e-06,2.3343126542840764e-08,5.3556466597104446e-05,1.121417403382452e-09,1.527302528891994e-08,4.6955001753445913e-07,1.1422685619599804e-07,1.0300925445960729e-08,2.8095876247746787e-07,7.700859491865941e-06,1.9250310629992384e-06,3.592777404470837e-07,2.2407439539406937e-06,3.5259213992944183e-07,3.089916672305293e-06,1.2476860034027482e-07,1.8790993205897166e-09,1.4072514082918985e-06,2.7655529613035412e-06,1.73091816657589e-07,7.881016883537484e-08,1.8749226255998508e-06,1.0061956601248312e-08,9.12860276258698e-09,1.0527676040705813e-05,7.311767795670221e-07,1.0099848138711565e-05,7.630509868405966e-08,1.5375745840984223e-06,1.2445784713044361e-05,2.157904521737919e-09,4.252089511469492e-05,1.95917839729276e-08,4.1344450529834376e-08,1.6316413931072304e-07,2.103013493792716e-06,1.8282067437702665e-06,1.8815686564366274e-08,1.7271632288817784e-06,2.716789637702277e-07,2.253783781380747e-06,9.826111012412042e-06,8.25031669648979e-08,3.8773546462422814e-07,1.0434066557429844e-06,3.809992321635036e-10,1.0441199016497649e-09,9.418310109587935e-08,1.1174016010251364e-06,2.2834047275210878e-07,7.73224955175067e-07,4.327069813570006e-10,1.1465090654638743e-07,6.154335729924298e-07,4.510935074364397e-07,2.9015933833420604e-07,1.4046252805322013e-06,1.0252698956492168e-07,8.407578695468487e-07,7.491366016409984e-08,3.7316875922677184e-07,1.1738675897987605e-07,7.543008129218265e-08,1.100623747696261e-08,1.5547706073704148e-06,4.540366305150201e-09,3.8305306748753765e-07
4N1P-1,N1,0.0,0.0,0.0,0.0,0.018356757971313975,0.007384854907806826,0.042978977650382166,0.25920597907649334,0.020182831113605637,0.016016385824144663,0.007338666562528573,0.0027230463188927523,0.0008697154982657551,0.001359255806044679,0.0515554771769251,0.018066168610114897,0.003660711968255237,0.021268236277616204,0.10901209822266589,0.02231549270646127,0.0013371043806227334,0.013276466803615605,0.08303066650957769,9.563926323430394e-05,0.0028658111589550117,0.04843860267505429,0.0007846685279107035,0.010190242930495197,0.011207179312566984,0.0001286469208794383,0.016882108713348387,0.0026142591554823014,5.139497716299957e-10,3.785242238052433e-05,0.0007014269663772055,0.0038699560595634175,0.0012992058547114382,0.0005020130931430167,0.0016387500603767258,0.003032888863611305,2.341506389935688e-05,0.003857065356400291,0.00010349159103073546,0.0009615935325018032,0.00010449283910918261,0.0007780256226870286,0.0023459865408885783,0.0018892330155786397,0.0010778088857121837,1.744090616817573e-06,8.930555118302763e-06,9.004426582137626e-08,0.0013923599926912722,0.0009893050697482586,0.00041649369874985354,0.0003365392812368917,3.4824949706191433e-06,0.0012883514392227902,0.00032143022491437634,3.440292285294966e-05,0.002090914784832254,0.0013107543183354942,0.003765561719144994,8.052195382912686e-06,4.331455368777881e-05,1.7029012275404654e-05,0.0022495163649378647,0.0019186500110857097,0.007138428929301721,0.04171503290298517,0.003382699017747459,0.08570294642391962,0.14119609135328792,0.015014191990691206,0.00017075764799301396,0.008581729359771195,0.08630484582109066,0.001925615192990282,0.0010776366678635352,0.0013601385899453255,0.042403128908575116,0.009717488649818584,0.024325398037807755,0.006557680735549187,0.0022937844767594306,0.001915642308968124,4.758933539616983e-05,0.0033358209006362216,0.0015453978772099752,0.00011440185437683326,0.0019506291112274532,0.002139414594746647,8.679904039965436e-08,8.795131640759735e-07,0.00038999091000135877,0.00023149231548713622,0.00027199330984717385,0.00033500688381904453,8.460674344235031e-05,0.001064558386977943,1.8882222858618292e-06,9.587716665926393e-06,6.679463391057183e-05,4.510888748532338e-05,1.7707669842881302e-05,7.996218894801288e-05,7.630138720005064e-05,5.294913137277035e-06,7.515089669141162e-05,5.934375638738665e-05,3.464174723966096e-06,7.308890592483408e-05,0.00018620564875559964,0.000146169507346805,3.1984291196218706e-05,0.0008376025299261514,0.003316270714331271,0.0012608436275813872,0.0002483451840498141,0.0005049408136614808,1.1452958903479526e-05,0.00038870893496190106,6.933009298659698e-05,0.0003803290046087149,5.893202407181164e-06,0.00045839607043918207,0.0001823489316239435,0.00010545674733686283,0.00012757099005611394,0.009235055645995693,9.754315963839133e-07,7.435275317790868e-05,8.28715429457283e-05,1.0714106398523882e-05,0.00013492677807613873,1.1856713708624511e-06,3.8854864702120295e-05,2.1726364491492234e-05,9.057686396030107e-06,0.0001359281518598099,4.127176089774309e-08,0.000111549168652747,2.9534534113917488e-05,0.00023211789689758788,0.00012204209783739373,0.00013216469119159413,2.5399397118874845e-07,1.0635025937677511e-05,2.682871311243673e-05,1.241680855779137e-05,4.172654310963253e-08,3.2780102054985605e-07,7.197529314773021e-07,2.8210117961613435e-06,1.1630527550376968e-05,8.276728958866997e-06,1.3205057174392465e-06,9.002581783823516e-06,3.294409018916866e-07,1.3679071367400653e-05,1.6982870511661474e-05,5.433610463789762e-06,1.1007877724900084e-06,1.7796152995686043e-08,2.3024244732994248e-09,6.389539897178054e-08,3.339867222784676e-07,1.9856507549320668e-08,2.094253914730615e-07,4.189557181177861e-07,6.606553014432137e-06,3.622276643078237e-07,4.263572404905602e-06,2.349616778030139e-06,4.793181862083884e-06,2.502611610388783e-06,1.904833846211318e-07,4.865194913605819e-10,1.34289189102077e-07,1.5489912774668824e-06,1.8495802400764205e-06,7.987863992475752e-08,6.7334927322804106e-06,2.6096137708542244e-06,2.2554330649793286e-06,7.892140706466932e-05,2.2396020182835485e-05,3.3829705499588414e-05,3.27932089869698e-05,4.644343710946686e-06,3.940232795640597e-05,5.421409247308162e-06,4.911947517305393e-05,1.469922557006953e-07,4.809977618203121e-06,2.273134991770398e-05,4.975467546186607e-06,8.307766238058178e-06,3.631453804331386e-07,1.7614074998562046e-06,2.5592316381661817e-06,1.5192324926083245e-05,2.006150019528974e-05,1.6643126978799216e-06,7.432407578278344e-09,1.7120893357702727e-05,3.684629283329244e-05,2.0765742807515863e-06,3.4680007310328165e-08,5.370294839934786e-07,3.5363634243168462e-09,5.185600342461072e-07,1.483293388115925e-07,6.271722718498296e-06,5.26624925489827e-06,3.004027062658565e-07,1.5940119834301214e-05,3.221555658683428e-06,4.908095503353138e-07,2.6192942037539524e-07,2.144428125294695e-06,3.3802576566710485e-06,3.0245690663122105e-07,7.481044450585728e-09,1.1714425016684515e-06,7.0040733957110746e-06,8.87506110380798e-07,3.249936522120578e-06
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.0006004109858794848,0.011336961259309053,0.020601057691669755,0.2858742825955103,0.001959153418882309,0.004965008661833803,0.004700857988960472,0.00877083431293757,0.0329433620226558,0.26790016798435623,0.15726566579259016,0.00042748209328680176,0.0024658225452038884,0.010306143756822372,0.006707666360270537,0.0012036297722737288,0.0011231887937674934,0.0020922246434822434,0.00571502121887324,0.02035990310147806,0.0005008121679046518,0.004752912731935011,0.02931202071568606,0.002445334282736855,0.004011925868584454,7.572683204548625e-05,0.00037062656916209136,8.371453440414456e-05,0.005991453694416116,0.0015089758591293467,0.000985509859068312,0.000145272307290778,0.0006674810198239456,0.00142733481140489,0.0001358744697705916,1.2858321429831676e-05,0.0007323197159159189,1.895644063498736e-06,0.00017968377045951556,0.00046018266764114024,1.7305483713592196e-05,0.00035210987357547907,0.0003081126703423642,0.0006567282382405892,4.446626140630627e-06,5.387700284353869e-05,0.00245659073680482,0.0026283226584915553,0.0003795218235382869,0.002315083522235639,0.00010682611573242795,5.370364687529161e-05,6.1452421360908e-05,0.0002406247989736876,1.589505954591175e-05,0.0017565019274736748,0.0038065172537176117,0.0013025389864269599,1.8616122581693872e-05,0.00016530447572771223,0.000224161225990116,0.001386872589326682,0.0002279715734974097,0.0077083290556356765,0.048323907611120376,0.0036087548821526205,0.11124064154091151,0.12937324317801435,0.022400991441834606,0.002695380345674181,0.07013144789339032,0.03188020993823093,0.009512083575576424,0.00496438089528306,0.0029017330977307854,0.01802349523521829,0.018801504272823566,0.0004886539484845187,0.0007202999385342856,0.013135242845446982,0.00207293351115867,0.0001911131786160869,0.005475272035984524,0.006189256144125466,0.00046854251160022287,0.0023461299895126686,0.0016289956014534646,0.00213265073960045,0.001221141791812208,8.634087545633662e-05,0.0003336550898713764,0.00018197480984261105,0.0004302202159449653,0.0001197056562924903,2.7496664838144724e-05,6.0401925523478894e-06,0.0002867348334558706,0.0008849394179168968,0.00010046063234270264,0.000987259801997098,1.4950945370628688e-08,4.5275932869515145e-06,0.00014173804228123643,0.0001360128277756445,0.00034014459099251937,4.571602099323613e-06,0.00022419690475250498,0.00022326536570815847,2.1988214640833448e-05,4.217346098367436e-05,0.0010807650447590689,0.005907245709452447,5.945934635764871e-06,3.372607348950396e-08,0.0006473622512466193,8.000783572281733e-05,1.9347783117851236e-05,0.00024858664631421945,0.00042569962221694624,1.3740547839535822e-06,0.0002322809786927671,0.00017703239678601435,7.26852596686367e-05,0.0005431348645785761,0.0070101828000948,3.59573022690185e-06,0.00013072329134411476,0.00014147181871715375,8.328136465785008e-05,0.000134083370467053,2.374307554564581e-06,4.603142089498746e-05,3.012838098115367e-06,2.9335467042201913e-06,0.0002459176622062742,1.9656631526476787e-05,3.679018289237668e-05,1.4364337329819676e-05,0.00010341045184691922,4.276086086996145e-06,6.204116220454026e-05,1.4279272027017953e-06,3.608595541315651e-05,0.0001574753102118187,1.260742212716437e-05,2.216874372962252e-06,2.8558388063260054e-06,2.033597513451113e-05,3.218282730976796e-06,2.72293136034385e-05,7.96274434367028e-06,6.5886012279303685e-06,1.806692636474594e-05,1.0626273172498202e-07,9.554740802553141e-06,3.3407805794194445e-05,2.0088696420561547e-05,1.84563882532629e-06,1.8685863770073752e-05,2.6471551617390787e-09,2.2969196766808864e-08,2.172933080135664e-07,7.445792937765816e-08,8.307543541974383e-10,9.606532378469979e-07,3.466673270668963e-06,1.8123107294876206e-06,1.6237714328681818e-07,1.6368909339092852e-07,1.6478360453930918e-08,3.2059638366277454e-07,1.85727272716818e-06,6.102780560901522e-07,2.2302262510098814e-06,5.424415279842165e-06,1.9986496835322498e-07,6.923755018206634e-07,1.8492855731189195e-06,4.229624646079344e-07,1.187073363162483e-06,4.9292591520977425e-05,5.139757051519922e-06,2.3711511151436326e-05,1.2818330029418235e-05,1.0971257453640249e-06,2.54611803196525e-05,2.5956779783342654e-06,5.8429400544568466e-05,6.76303046454052e-07,8.232189178780658e-06,1.1009213972013043e-05,7.782935933953183e-06,6.0449427312647686e-06,3.6142647164005837e-07,1.6913788725148038e-06,8.154623741596367e-06,2.4294632317456433e-05,1.4453945451187167e-05,2.851441987417047e-06,6.767428128995334e-07,3.1797956326240495e-05,2.7643218293516014e-05,2.620887045834408e-06,6.406060126806778e-10,1.390314768201506e-06,7.810651081463504e-08,1.9030395363994757e-06,8.378017146704053e-08,3.97402872520658e-06,7.061450202350272e-06,1.3122968578471728e-06,6.223479482425631e-06,2.6739279039844632e-06,9.471940458638528e-07,6.119822999473001e-07,1.3501027966711376e-06,1.5857927062601362e-06,3.132740094002884e-07,1.760154153540583e-07,5.686485304856603e-08,3.7693004819594478e-06,1.894707826188835e-07,1.3771439353327253e-06
