 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,H6,H6,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,H12,H12,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,H14,H14,H15,H15,S16,S16,S16,S16,S16,S16,S16,S16,S16,S16,S16,S16,S16,S16,S16,S16,S16,S16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,H21,H21
1N1S,N1,0.0,0.023709925956024724,0.0019018134643782325,0.00021072663497512245,8.306242229849659e-05,5.037858673495599e-05,0.0037055751465926434,0.00022533105516919782,0.0002897073069705325,0.00010412680833464527,3.853751572778508e-05,4.1252768661348416e-05,6.487560510359813e-06,4.019539071198341e-06,0.00790026215321804,0.0013905658384869568,0.007880515868158744,0.001410070046837797,0.0011899224162364719,0.0023430564554451916,0.004086778788504164,0.002819446745843557,0.0029554281407142557,0.0006766979210384161,0.000571691556920495,0.00018465585305782461,0.000288523681300612,0.00014841070141435875,0.00018428627391725572,0.0004064373634584395,1.0399211732375901e-05,7.637466385085334e-05,0.00018278779467295614,1.9806856917714555e-05,0.00023871288509003108,9.254340050279808e-06,1.40263970480059e-06,5.244368030954405e-07,5.756336439732834e-06,4.242175671631543e-06,2.2350285826533423e-06,4.338243575729983e-05,0.0001703922479387998,2.36432394107311e-06,5.630090632691154e-05,8.433495106069389e-06,2.705009933157143e-06,1.1203536802589786e-05,9.602683910869825e-06,2.695984365197468e-07,1.8342500584522803e-06,4.545790657228821e-06,7.366041295009396e-05,1.2522865278086215e-05,1.5893095840491256e-05,7.178905248039769e-08,1.0761715483642575e-05,2.08346669094972e-06,3.167261094727536e-06,1.3921916397485745e-10,2.6438857325672416e-07,1.8918018676594706e-07,1.5621493459905267e-08,2.0344054013632373e-07,3.3996874941599753e-07,6.266271254995459e-06,1.537386161154508e-05,2.3112656126755837e-06,3.944519368914712e-07,2.3480672333153763e-06,4.1429586605801205e-07,3.7199725966274855e-07,2.1310676718844235e-06,1.1567205027152028e-08,6.274591020649645e-07,3.449231619767623e-08,8.482583441216107e-09,9.725560093376551e-08,2.0979995507541815e-06,4.343801549566706e-07,6.0122908041027046e-09,2.7448254735773503e-07,1.2289467090642603e-06,6.709521827019671e-11,5.8529161295339804e-08,5.071789304089691e-07,1.8908911032511355e-06,5.446707529443984e-10,6.823162030933361e-07,1.3579628838078506e-08,1.0565732927458882e-08,1.1288076515181267e-07,6.045594956594069e-08,4.1899764102737436e-08,3.5752378613196356e-08,6.098685121358471e-07,3.6613325621326354e-08,1.186017728471711e-09,4.782812013104376e-08,2.0318974480737495e-07,1.7076317027076016e-07,1.6681086512093657e-08,2.5210527865304755e-07,9.379757015537393e-08,5.976436279198083e-08,7.480868521869688e-09,7.57185167343799e-09,1.1338444072528375e-09,1.0475360301409609e-09,2.3924012770848435e-09,2.0487912921751672e-08,1.3546841426403944e-10,1.0404682893039308e-08,2.070094581307913e-07,1.0786649351501865e-12,5.465405905624721e-12,1.6405907188321578e-10,3.772878398589086e-09,1.1726403792433615e-08,9.603495776389082e-11,1.401547322643637e-09,1.05803288352746e-08,2.9486665109601518e-08,1.1862473225932035e-09,2.3597346299197852e-11,6.9581516104477714e-09,8.29631319199109e-09,1.1238232566768147e-13,3.683164884193957e-14,2.635888868285363e-09,7.257538986449319e-09,8.29175422767392e-10,1.1936895916164758e-11,1.7722744827253223e-08,1.6291344107077776e-09,9.063394479369435e-11,9.59186285953706e-10,1.7577417299463605e-09,1.0120530635759906e-08,4.162503086657665e-08,1.6490230292376395e-09,1.501406299286856e-08,6.451789169581446e-08,1.0907079128763542e-09,1.0722965848586341e-09,1.7568486110342008e-09,6.592644818947946e-09,2.560285872199586e-09,1.8279132374399154e-10,1.7806667251818453e-10,1.037553154503712e-08,1.9381352078795544e-09,4.836859313073205e-08,3.1239277831218715e-10,4.378510176650252e-08,1.018358841697875e-08,3.700249195937033e-08,5.000016373157834e-10,3.201455767154471e-11,1.686981526693998e-10,5.604128272551634e-13,1.7752053438346849e-09,1.071563879295745e-09,2.1813928441360986e-09,3.7235947658587065e-10,5.324207741352893e-11,9.810825929434941e-09,5.80992765009114e-09,1.3645029550701793e-09,1.294580886934682e-09,1.2494827394959884e-10,8.837691689578264e-10,4.3612502498291406e-11,1.0771283726063174e-09,2.1309927433765807e-10,1.7050250100680842e-13,2.683913091772183e-10,1.2853068609430807e-09
2N1S,N1,0.0,0.0,0.03405756379594482,0.006427487633224427,0.0010233609334777682,0.2647205561654724,0.05745002317510606,0.0078505542998073,0.0031991225511838195,0.0031133478874070253,0.002386018484330954,0.0005935260323630676,0.00027547392034588114,2.9558101402482606e-05,0.10533134741167549,0.15850405949378388,0.10650916387065035,0.1601232121621745,0.0034350103131999266,0.006485272199495018,0.03849167053438807,0.031148306583354657,0.0291740894815109,0.04193162488562363,0.1211913483734599,0.06818411946916125,0.07778778009012477,0.008276573885824812,0.013034660153397493,0.02656688255475892,0.00046279609554722434,0.006715529716300184,0.0050548212894345745,0.00015792853705942633,0.00651995884902945,5.4030743362520894e-05,2.4423832640563248e-05,0.00013720749479828598,0.00018970712500676612,0.0003049083502344452,0.0002369086612143967,0.0003042957836285609,0.00075955439719122,0.00045316719103238867,1.460609357728515e-05,6.932318119545755e-07,6.762301360652145e-06,6.796961637967058e-08,8.288482013441012e-05,3.2316956803501995e-05,1.1678353692090582e-05,1.2314245202205143e-05,0.002456032290657717,0.00013359880128405166,0.0006380468513205173,3.161788180916503e-05,0.0028412888474433906,2.9707462845252053e-07,0.0008174310668351836,3.8910682543802366e-05,3.266020095304967e-05,3.9176920777039825e-05,9.627074426532545e-07,2.792848606913978e-05,4.496230788131328e-06,1.5400972735335472e-05,0.0005087228836351265,0.00010893677660916978,7.203975592062761e-06,5.153873014585031e-05,0.00046537533770818484,2.1752354640192095e-05,2.830579270973743e-06,4.4599257530419933e-05,5.053696058299195e-05,1.3689342098555102e-05,6.4963675314722025e-06,1.5844999709857532e-05,7.868607165884e-05,4.500657969375155e-05,3.226383018750667e-06,6.385314474499637e-06,0.00011271889122044243,7.725643191847098e-08,5.390645902547675e-06,1.7301363897104238e-06,5.827316140738503e-08,7.567245230433173e-08,3.581128679819301e-06,1.7947628414560768e-06,4.457041862027111e-06,2.3834989631099646e-05,4.6621622806775065e-06,7.511768646439876e-06,9.142001591300186e-07,9.50796276910637e-06,1.539843623721282e-07,7.980795566631116e-07,7.06145578455164e-06,1.3414499617336872e-05,6.811120303318319e-06,2.0759561358829615e-07,6.011599832600467e-06,3.215111463283904e-06,2.912419008627154e-06,8.182974211567995e-07,4.75316264791914e-07,4.54500019397841e-07,3.0867793432420854e-08,2.961340708207416e-07,3.437592908994702e-06,1.1525845553528313e-06,5.9450069311850484e-08,8.931995792327285e-06,6.327938173456005e-11,1.483841938210162e-10,3.201479548131658e-08,6.593362100737465e-08,6.75580054121383e-08,9.01874397385427e-09,3.1817734003070086e-07,1.0686911413593236e-06,1.0523854445665393e-06,4.737237713214881e-09,4.963993838202896e-08,5.621295136037929e-07,6.67784349150935e-07,5.1651219967752127e-08,1.695144780100577e-08,4.3186387310711893e-07,9.973301207111263e-07,2.4206542770244255e-08,4.666964592558998e-10,3.661740777261002e-07,7.818555891603296e-08,3.1534835498447933e-07,4.7225202060019456e-07,5.116795933624019e-07,3.0632715173339875e-06,1.5832253632552806e-06,1.55760247366743e-07,3.1081729057191865e-07,2.658910417174809e-06,7.160785704396488e-07,1.7502436699956547e-07,2.890545580669368e-10,7.283411309622068e-07,1.3208430262867665e-06,3.9389387529453757e-08,3.2011367423478987e-07,1.0815851330114867e-06,2.2471641880628113e-08,3.527638600342442e-06,1.1225015539295669e-07,1.3547703803240552e-06,5.583394311337031e-07,1.8182930667798303e-06,1.4108120827138748e-07,3.8025677051578555e-08,1.5605081005176658e-08,3.5780378659922008e-09,4.0588818350784095e-07,1.8041244942423873e-08,1.912605638310083e-07,2.6254758900279285e-07,1.3744354987466068e-08,1.622462090900001e-06,9.127075539794305e-09,3.959378158668869e-09,1.2151678774330321e-08,6.055971586427233e-07,2.60170918142677e-08,8.32598678890406e-09,9.286926783147464e-11,7.203669194488782e-08,1.0503579561671472e-08,1.2768853530076285e-07,7.385660749648082e-08
3N1P+1,N1,0.0,0.0,0.0,0.028214110035685636,0.00023664536141421166,0.03688465572455302,0.17349088046150474,0.030797065470032248,0.00027481728398903726,0.006340256080194395,8.883751956290098e-09,0.0010026687646418342,0.003947192682224987,0.010169214655029846,0.09236609763359116,0.030110624000440733,0.012970001151961341,0.017539038223464143,0.008767937723942465,0.046640412045954704,0.07381673542012201,0.08276074267703537,0.07170032680624683,0.012067044302152219,0.00010111415626035125,0.04483468977040239,0.025242046514416305,0.03404030128804947,0.009489582996676571,0.00030246297754210616,2.7422661184051123e-06,0.027935751481651172,0.0006087556424936302,4.8230178979036253e-05,0.0031255918219930123,0.0012967647267490001,0.0007291803388811413,0.014948463434349524,0.019996508671805024,0.005769788919001595,0.0041037675144424135,0.0016690326804669198,0.003598099512458486,0.008430704055808036,0.003103389715349625,0.0047177326102141315,0.001647412315182395,0.006056356529972717,0.0010991447887400696,2.418113816560208e-05,4.7542696669511386e-05,0.0008977404557932722,0.0009673150913602768,0.00040792147143209334,0.002456837121223465,0.0005778880488853666,1.261610247382805e-07,0.0005493704982755254,0.0003657771249940822,0.00024936680115361654,0.0010575822180844963,0.0007372356200392449,0.00018661276442033525,0.00022420713773585454,9.863403504373203e-05,0.003257541430739863,0.0038163905956585253,0.0005249232285478023,0.00020028054458087752,0.0003867395382886052,0.00022349908875129998,0.00023126253640537442,0.0004767609771354486,0.00259662528637028,8.481482853350819e-05,0.0017893757339972893,0.0006759020613560374,9.984216169156568e-05,0.0007327554718812301,1.9209857682334075e-05,2.890321873527668e-05,0.0007640168867899533,0.0016372528989867519,0.0002550232092963789,0.00034157998847517135,4.543938530598979e-05,3.3994499641920584e-06,0.00016831581975385035,1.7875337188222318e-06,0.00019522388260351242,3.6371662013756634e-05,0.0001260831852272215,3.6869549760565334e-05,0.0001064045433842864,9.971668652797305e-05,4.4947046529131285e-07,5.55445703209756e-07,6.592811791605868e-06,1.0991324381759426e-05,1.9928316958406356e-05,1.3338078222346894e-05,1.5899844747480074e-06,5.510266077646264e-06,4.745491221758158e-06,4.667455237861162e-06,5.3903424916956766e-05,3.751769869797528e-05,1.221898530356924e-06,2.4342878430116954e-05,6.4879109762383536e-06,4.0015342228194584e-05,2.89952770744506e-05,5.544048953698422e-06,7.5606131799688114e-06,5.156715943144263e-09,3.9327814560508045e-08,3.737487443977727e-07,7.846376393061405e-08,2.404748622453212e-09,1.209366408350121e-06,5.42318217711113e-06,1.2074478852319714e-06,3.9650080996267434e-08,1.2815259120557698e-07,5.788225267977509e-07,7.151585279530082e-08,2.6236050487682405e-07,5.064105879082348e-07,1.7469594191243942e-06,9.37635924458391e-08,1.4876890237491835e-06,1.1978167435700016e-07,6.360654447590264e-08,4.54977549546598e-06,5.2131719034953505e-06,0.0001097660026108116,8.745806771681686e-06,9.725587507913858e-05,8.706222191134927e-05,2.0467472437335488e-05,7.463216565328779e-05,2.6703459630184057e-05,5.139684103205866e-06,5.1009473904795044e-05,1.4004008175305671e-08,0.00013121795006498793,2.0714622845696695e-05,8.817996518306614e-06,2.7070826469355325e-08,4.084821503269609e-08,8.605373502668101e-07,1.6915215264035055e-06,3.719818564285049e-07,1.3292092257977117e-06,1.0392537763692644e-07,1.645891610557726e-06,9.049276785688676e-07,5.416808810387863e-07,1.4887486439185693e-06,3.34064048890248e-06,5.297505745183173e-08,7.172045042302955e-07,1.9133813069505123e-06,5.161915481588508e-05,3.315240447543388e-05,5.628433790150211e-07,3.436656600586119e-05,9.015748409613167e-06,1.4004195136863018e-07,2.1454754044469837e-06,3.3316593928134353e-10,1.9993607749402287e-06,7.118940205552704e-06,4.300013190894347e-05,9.78014573127517e-06,5.529572812523753e-06,2.7868067066894042e-05,4.165131700650804e-05
4N1P-1,N1,0.0,0.0,0.0,0.0,0.0015429267859938811,0.004426972163138476,0.03496059129181228,0.26264047307740723,0.00276847186276008,0.013103740666431385,0.008508370439698876,0.009429051347945805,0.011029492186576562,0.021493526688748377,0.022262149515881458,0.010708856943365763,0.2897577949995136,0.17525244832942954,0.004146574484944265,0.03058427693098098,0.07473910103362336,0.029755348867229525,0.0484025086339428,0.015364597378318745,0.05646349708893483,0.00043429467094036056,0.03391406812906128,0.02097746843479653,0.0007456466163788811,0.02435802973225054,0.013326017632482756,0.0001199689069339982,0.00972943479100108,0.0010570554840829693,0.003296600278142936,0.00022008619193369938,2.513617072374963e-05,0.0028208718752580353,0.0025425646328720575,0.0005679493887424947,0.0001718739157543503,0.0008898075644578896,9.409115470759843e-06,0.0007706884307587814,6.169865799288132e-05,8.05636185585712e-06,0.0012219398909407708,2.899069053907688e-05,0.00037975994517536193,3.050448933139549e-05,3.985871968437138e-05,0.0007625356705687203,0.003375246390152853,0.0006728725827351845,0.0003936064717393606,0.00036873085983568643,0.00018574370164614606,3.232141694420321e-05,6.571832293467139e-06,0.00033392921119435037,0.00021988490113233894,0.0003161388178256619,0.00010227628551606749,9.674538121728915e-07,1.4067627271519001e-05,0.0002726913290747035,0.000384564461482384,8.610989100432676e-05,1.638477346244116e-06,0.00013789247009876604,5.4654419914257346e-05,3.3604039915147155e-06,3.988820236333623e-06,0.00010811646622910231,3.5900936186106236e-05,4.859984524374639e-06,0.00011699555368505088,1.016356683480879e-06,5.860083233777402e-06,0.000604953229911942,5.07699304819198e-09,7.963829400381428e-07,1.6459885725961243e-05,1.9954910936537118e-05,4.7410431940342335e-06,4.541713396477576e-07,1.0209562561591667e-05,2.9120067025267815e-05,1.570997209032754e-05,3.041619725197009e-06,1.3197934216169216e-05,2.2592148034572546e-05,4.178335735183225e-07,4.0288998068849224e-06,1.2151182803954441e-05,1.2188149911551704e-06,3.588429902112722e-07,1.2123804700170382e-05,2.7186816656588064e-05,2.7898357846112276e-08,8.461936040760065e-09,1.7735316242273313e-06,1.456927911647199e-09,1.1019971601911038e-09,4.568520095560302e-08,3.6740223872122613e-06,4.6663292119220046e-08,1.303671074870394e-06,6.391391036419947e-07,5.814682069171795e-12,6.018913977445806e-06,9.566129643978627e-07,3.916547629323475e-06,8.59214855175594e-06,2.5331226005675944e-10,9.648875254342215e-09,5.742016417897844e-09,6.275805231048537e-08,3.0193905153907963e-09,6.693337573082658e-08,1.154661846136662e-07,8.904848787238961e-07,5.647343703785168e-08,2.1427215690650314e-07,2.3886237077164196e-07,3.927596621267071e-07,1.8254900524539153e-07,5.160258498282388e-07,7.535432020588928e-07,3.198747748900388e-07,1.7062594004357834e-07,1.1865533489086033e-07,2.2133601307317008e-07,1.2969233011972392e-06,9.006816492629355e-08,6.095563262586978e-06,5.565800442752789e-07,3.368373693302118e-06,3.4069032031069924e-06,1.8009206863567329e-06,3.441162571782286e-06,3.179949681353378e-08,2.5009327941916126e-11,1.9167791820429159e-07,3.9969501774983485e-07,1.3025347707085189e-06,9.101662807875499e-07,7.158668435813809e-08,2.5138529036183854e-08,2.9380540578216596e-07,7.75968399313598e-07,1.2486870293315633e-07,3.123765963231051e-06,1.1670852284595412e-08,6.725686536590558e-07,1.756022482979347e-08,2.407407153182106e-06,5.8151528259386964e-08,1.6368928434928876e-09,6.425792808961717e-08,3.0591433386462086e-08,3.6083928067753845e-08,1.6155284665586578e-08,5.817282962006232e-07,6.51350968716713e-08,7.185264174758288e-07,3.6380599022223237e-07,1.6806541180969248e-07,3.4667833048729335e-09,1.5410429909934464e-07,1.1624226026185625e-09,1.0393674076958348e-07,6.29806828911228e-09,7.426204844396267e-07,5.807089944465105e-07,1.554378226131803e-08,1.2032934915140459e-07,1.2798044122241947e-06
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.001999768216047748,3.8012688114097415e-05,0.0020251927733214714,0.2779515504011929,0.00049841794554073,0.012242401086249632,0.0383981588377873,0.023874816158041545,0.01077217808438724,0.2943065162923326,0.202540620412623,0.11802692998665831,0.05054192707552918,0.005134877871405985,0.03600568922065728,0.06750950415351653,0.05309700617459523,0.041264930382464815,0.013297258036545134,0.03145498707097216,0.030278370139571464,0.00039826611807525225,0.003908079902830819,0.020177217170448625,0.0002764625248299346,0.013157728516380418,7.111521751479444e-07,0.0007690403152480485,0.0003608082781925148,0.007170277320672103,0.0010485339256369741,8.791945491815056e-05,0.0012239059535734675,0.004016228865440397,0.00028346540212265126,0.0001399095661396288,9.273900565798243e-05,0.0008611395776805253,0.000988634517352427,0.0012245709604701283,0.001337779765474334,0.00045161850975850015,0.002163706159496348,0.00043016233311643504,7.886983193872155e-06,1.1083042798842868e-05,0.00018282900898425325,0.001361318863026817,0.00013477901051439645,1.3447873956629053e-05,6.310021388422626e-05,0.00021526781205594148,4.2518821633752424e-05,1.2883637249494484e-05,0.00013043532856160667,0.0002597108349913224,6.179642800407947e-05,3.018621368644503e-06,2.190560348891424e-06,2.1088706336325203e-05,0.0006933833264191058,0.0016445334761243657,4.4536244526049984e-05,4.539449925999861e-05,0.0001411162697784185,7.389400020763048e-07,4.01942336014649e-05,4.424624695520407e-05,0.0006096634286083535,1.3167290380033947e-05,5.993850276420076e-05,3.631324583297513e-05,6.257412626031744e-05,0.0002577150641385195,4.099000209922821e-06,4.918497014338996e-06,0.0001229856501301363,0.0002935911891488452,4.871349135449066e-05,9.182439752697391e-05,1.3271008691972952e-06,7.24978260446818e-06,2.6805534695917288e-05,4.747273475214087e-06,7.763225559509479e-05,3.4487005737826593e-06,1.1679798550545684e-07,5.01445684086832e-07,5.590206926253671e-05,2.7407178988525516e-05,1.3785670094357272e-06,2.9789992295192746e-07,9.388084525774332e-06,6.5038680299167595e-06,2.157660306645326e-05,1.5029150039591599e-05,1.746450917217146e-06,1.1060008828778223e-06,2.660367970808153e-06,9.637975291632017e-06,1.4130021431357775e-05,1.5256891568560249e-05,1.2372170932195559e-07,4.0715431637305954e-06,1.0407278219215499e-06,1.1513238450167051e-05,1.1930880115418319e-05,5.131010238912381e-07,1.0167293647000974e-05,3.491815281364552e-09,8.308222776420848e-09,3.230466163461898e-07,1.8498319986903766e-08,3.97399291252043e-09,1.0292265781863819e-06,5.655179271091271e-06,3.430153316941187e-07,2.6084738369291927e-08,4.647398696988603e-07,6.793743345667735e-10,8.9585028284489e-09,1.347719896127586e-06,3.918842703676262e-07,7.588336623509662e-07,3.4928238079601215e-07,2.442150575321378e-06,2.765284956574021e-07,1.2532951743082776e-07,2.7871576113724927e-06,5.778591305460878e-07,1.115530085016303e-05,4.0805347634176314e-07,9.951054326773345e-06,1.619586252266103e-05,5.548966715007708e-06,4.444420727889309e-06,2.768327712399099e-06,5.966947025370928e-08,5.5671724241701526e-06,7.728724038535972e-08,1.69029948295929e-05,2.7847863104391024e-06,2.388484607429575e-06,9.881516049858874e-09,1.4573107876003633e-07,1.2108776221708695e-06,2.3184746122950628e-08,1.4665376868450153e-07,2.150081521712366e-07,5.993912033375182e-10,5.231685178408441e-07,8.638219828327465e-08,1.3111430607892771e-08,4.620121480947148e-07,2.5434665684720414e-07,9.014558433051434e-09,4.505560142753495e-07,1.9579954657622523e-07,5.49936642757487e-06,3.6202194246826025e-06,1.4516156765509436e-07,6.577048562661503e-06,6.066145696870251e-07,2.0965603031442015e-08,1.1643714747933132e-07,9.374367948566942e-11,5.894395638250671e-09,6.532991647656416e-07,5.34636578453096e-06,1.8014935716514913e-06,6.035421711292344e-07,3.4648639188894492e-06,5.466591877612004e-06
6N1S,N1,0.0,0.0,0.0,0.0,0.0,0.0,0.05039084172687236,0.008385891071788443,0.002488141934705368,0.0033644591393322543,0.002755717858670126,0.0005013752011373551,0.00021994637641231662,2.2202639793356127e-07,0.09605977694949974,0.1510123607707592,0.09651121778623484,0.15254014650032666,0.0002365650522380136,0.026040547837745898,0.022872287624733367,0.013397387141701689,0.015222074850667955,0.07234735696750194,0.0952322555153442,0.043479843410113794,0.056068790431799354,0.007191050685360523,0.00985929029008914,0.021561741710063975,0.000410409138356993,0.004757138100238034,4.133646369863797e-05,0.006228402073518158,0.00027320640239558713,0.005402004186225273,6.206670217467902e-05,0.001196380226814675,0.0008073239296102486,0.0010624157692542546,3.9356213319408084e-05,0.002758768004385015,0.0052523448742820555,0.0026223326402448066,0.0004422508182502227,2.7462240670406146e-06,0.00023332468539805085,3.90575213504718e-07,1.1006938544833034e-05,2.107946386376014e-05,2.2785541542447163e-07,7.322453685176811e-06,0.0006815031318474496,0.00011153753764814311,6.0523491254294015e-06,2.2032091932633335e-05,0.0009966737721121,2.568662458557469e-05,7.007993375651722e-05,3.49157772274733e-05,9.643197619313426e-06,5.3921379339127995e-05,3.906848309975786e-06,1.3767285422794373e-07,4.4210744021278003e-07,1.5371860073720711e-06,2.6761497112115507e-05,6.992484016477007e-05,9.175830672214502e-05,0.00012290965452299574,0.0005163310545888145,4.217655865002001e-06,8.861916098723555e-07,0.00017691897118088384,1.4606502058978066e-06,8.766938064641572e-05,4.400391066194942e-06,5.976764410053903e-07,1.8388673407532252e-05,0.00013106204949031586,1.0103309613374023e-06,3.597986219672222e-05,1.0074375951685255e-05,3.8676373828039345e-06,1.1435606888543504e-05,4.3756649096504674e-05,4.1739799936379995e-05,2.2982003948790464e-06,1.7018871251828216e-05,4.516777845076092e-07,1.1021710606406998e-06,1.677569551783442e-05,7.066846795522608e-06,6.749637715408596e-08,2.8733629995336685e-06,1.9761461470757524e-05,2.1195312971400426e-07,4.938741771098876e-08,4.321874023105465e-06,5.192860691671797e-06,4.47103846923369e-06,7.250664957325625e-07,1.3490097413804136e-05,2.928676395619334e-06,3.5695661710910542e-06,1.2563295677114894e-06,3.5955369237505863e-07,1.0850129703587896e-06,1.8906222409853513e-07,2.4549806187934564e-08,2.7020086168505486e-07,1.6153063775448118e-08,7.809531172853212e-07,6.569799384958941e-06,7.983702587921471e-11,5.998483931790588e-10,7.013175462589061e-08,1.496678070367352e-08,8.021355957232856e-08,4.8118164119870244e-08,7.122580671925505e-07,3.9486463920823667e-07,1.166348533310213e-06,1.039218049392332e-07,4.116438305779013e-07,5.224071375486972e-07,4.3341198541213544e-07,1.0737224442891602e-09,1.1213289408118499e-08,2.0166503955643122e-07,3.9111046357120927e-07,9.977753956391666e-09,2.6892165783110045e-07,6.579540698936626e-07,4.702354816643606e-08,1.8816710563029915e-06,8.864727774060555e-07,4.316712669094613e-06,1.7989437810506104e-06,4.839545648671617e-07,3.2503377362935737e-06,9.838367542869264e-08,3.4222326901200972e-06,1.6233576749513645e-07,2.637718818920831e-07,3.5727219287462475e-06,1.2661154240589667e-06,6.38706698863345e-07,3.055241970528755e-08,3.9383985894758666e-07,7.0851393680904096e-06,3.1391370836075794e-08,6.434520509746022e-06,5.175094255349677e-07,6.634215158562995e-06,5.816474635267355e-07,4.358339914301013e-06,9.64964375071986e-09,2.080870500353882e-07,1.6199756780466146e-07,1.549053929572608e-08,1.0378990999981852e-09,2.2142198741192942e-08,9.038409949368997e-07,4.214860327422798e-07,2.0912733766920155e-07,3.1747838757922864e-07,4.505978301594382e-07,5.037162242871318e-09,1.1987735248908393e-09,6.1666227679779695e-12,1.2168866581063753e-07,5.918714371944134e-07,1.249741569342433e-06,2.53464103261436e-07,2.4789935637592464e-07,1.0058002741786254e-06,4.952438190652941e-07
7N1P+1,N1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03109179698469955,0.0007094652817150049,0.006948630430696934,1.169636582121214e-05,0.0012010453201847238,0.002715369167191728,0.008860918278240204,0.06877129692685058,0.021420317760645347,0.011834202206812083,0.015912365310973176,1.3669734968857483e-05,0.08318214806783786,0.023279231348081186,0.04916310897646392,0.051857123803045635,0.03444173601560507,0.011455392383353136,0.025059888358633486,0.016069410495072933,0.03283600374678719,0.0047718549569431,0.0012815620919213178,0.00028541688898564566,0.01921026574709428,0.003985264839171165,0.006164593235029159,0.006186632337698228,0.005529152840023421,1.1158302795077901e-05,0.004068525568640791,0.00237095393711817,0.0016610290610619138,0.0001097313622939744,0.0005477212765878647,0.01596470306071085,0.0023721896171617907,0.008820893017333464,0.004427066631715881,0.0004601811361946151,0.006619998291125473,0.0006729838553374279,2.2300128450281065e-05,1.8433888875346582e-06,0.0001984486565844712,0.00026377952022649254,0.00031442205583243066,1.7883754681591313e-05,5.792609658605841e-07,0.0019073623482732671,9.277456156464581e-05,0.0003799852089452216,0.00022911270308201281,0.00015309021765075315,0.0006602454662225643,8.435853444299646e-05,5.138997068332429e-06,1.738120473016025e-05,0.0020813892481612584,0.0009645275274468013,0.0005438727826998502,3.501456694143812e-05,0.0005329182083269046,7.630923208834517e-05,0.000338199857821575,0.0005270262028926886,0.001376360476037064,2.045025116581556e-06,0.0009024289495749294,0.00022175784003208854,1.6256361443867107e-05,0.0002937481017668553,7.178189819123659e-05,7.960099979165136e-08,0.00015489746398733573,0.0001855051276549169,0.00011030274593126776,4.461308487124782e-05,8.882874937832241e-07,7.08066160308718e-05,6.519533853799331e-05,2.73140276041417e-06,0.00023704353005493672,1.6937818481110867e-08,0.00010419832215413649,1.977763785943054e-05,3.3131928816487743e-05,3.92721767319415e-05,1.5763949599012506e-06,7.650372217948842e-07,5.897851468095183e-06,6.55801625315533e-06,4.699640115735093e-06,6.9429026434697505e-06,4.36733841224779e-06,1.0627671106266945e-05,2.785849069208979e-06,4.4990619509910346e-06,1.5887843002104773e-05,1.591926736965732e-05,5.255024835282285e-07,1.1718506180535826e-05,2.648584274123067e-06,1.3075412270691089e-05,1.0439140371687472e-05,2.2436836473183064e-06,2.5004791899263523e-06,4.147431509338162e-09,3.946119564446349e-08,1.2605478882932175e-08,5.506686218126333e-10,5.296147964628517e-10,1.580200238215923e-06,9.385647219417592e-07,4.4218939621032405e-10,1.926508463867549e-08,1.6662917268206456e-08,8.557439423739766e-08,6.8788454932189325e-09,1.4590231733890846e-07,8.637039266012891e-07,9.42682354176938e-07,8.374403392963359e-10,4.901422092640217e-07,2.757388006813244e-08,6.137618857593452e-09,5.283293188718119e-06,4.1561347652319114e-07,2.752873430234004e-05,2.573465947008913e-07,1.4028813516198113e-05,1.1488222067423948e-05,5.308994170949433e-06,2.7161798608066334e-05,1.165991452189985e-05,2.1609923570586886e-06,1.4401077809811369e-05,4.2158594704133634e-07,5.267774203576714e-05,1.2693952767817152e-05,1.5965400468331836e-06,5.947463410649334e-09,1.176667652202923e-10,2.331994370496915e-06,2.1501262388312625e-06,4.210067761079017e-08,3.0681954843458925e-07,5.730063641351535e-07,8.126129018570794e-07,3.1449842330388833e-07,6.97427933182837e-08,6.418738141000802e-08,1.6787647805216466e-06,2.2187350401381423e-08,1.3744837268347965e-08,2.9670560097727616e-07,1.192235921054774e-05,6.6878845763618244e-06,1.5225192493417694e-06,4.482797858695875e-06,1.3201404645002413e-06,2.8081365677223857e-07,2.4667299398650755e-06,1.3548593758017091e-06,5.831764908759141e-07,1.3103897302801926e-06,1.6343524232631523e-05,3.1090500083319483e-06,1.3728556309544615e-06,5.491398703316719e-06,1.4027898379787018e-05
