atom_numbers,value
N1,10.416009232629564
H2,1.9169444622818221
C3,9.584401369526311
H4,2.0741231173138543
C5,9.613859398678006
H6,2.0743834386404854
H7,2.069266774497
C8,9.647576943881171
H9,2.0848600936292043
H10,2.0936074493502836
C11,9.655471202474594
H12,2.09826090126177
H13,2.0911783799018475
C14,9.754140425045177
O15,10.923530317041045
N16,10.37532301909324
H17,1.8781862053991225
C18,9.59946167323617
H19,2.0317123647272135
C20,9.613657735368449
H21,2.080342065111397
H22,2.0660427995555444
C23,9.430350174582468
C24,9.501434979796192
H25,2.0806592970668225
C26,9.51558055570667
H27,2.0857824145383885
C28,9.506435306446516
H29,2.0780156031217123
C30,9.519774238892891
H31,2.081993224910787
C32,9.51056495994828
H33,2.0805193160098057
C34,9.759495785818004
O35,10.922080283928247
O36,10.940801681455753
H37,1.761511356557922
