 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,H4,H4,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,H6,H6,H7,H7,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,H9,H9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,H12,H12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,H25,H25,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,H27,H27,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,H29,H29,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,H31,H31,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,H33,H33,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,H37,H37
1N1S,N1,0.0,0.024284084634882852,7.141659361664665e-07,0.0016654541930734013,6.637914407425782e-05,0.0003980704982498029,7.018038100436996e-06,0.002717587122403886,0.0004029286835287582,5.6430522504813396e-08,6.613638840469171e-07,2.260531496961482e-05,0.0001182338175903519,2.7293348106943727e-05,0.008460833253507216,0.0012251260451398016,0.0011061285397512832,0.0019434234706761089,0.003971024361261399,0.0010301134676720114,0.004750523507471183,0.00046636310964598415,0.00013086945364837455,0.00018819166310790614,0.00026605730048734344,4.746201856531407e-06,0.00030173824762208534,0.0005090518328215166,0.00013217437167173385,0.00028798358295295534,5.5772347912874665e-05,5.6166013247871405e-05,7.4454673321122655e-06,7.552536358335082e-05,2.2504665587730344e-05,1.3190792236938975e-05,9.460732184574105e-05,1.6886485748379698e-05,8.435185698818515e-07,2.4254872321050058e-05,0.00010087614784781707,2.8871513773870427e-05,5.8209580294787955e-06,4.142207200297232e-07,6.285042737266822e-06,5.251236284858907e-05,4.049574084952212e-06,3.74624206767038e-07,6.803425654200446e-05,4.471944363415581e-05,1.6379052916459802e-06,3.762672953633306e-05,9.83299531038817e-05,3.145146245775443e-05,1.6187318152560692e-09,2.2141095761929463e-05,5.842191816318731e-06,5.55788615117514e-05,6.088590429453866e-05,6.335778598792752e-06,2.7804958651803102e-05,2.9598057895097174e-05,2.6677783644679653e-07,2.8163369632155932e-05,5.768720348142686e-05,2.1107312752066676e-05,3.554709576025772e-06,4.0024657854687007e-07,0.0011143198808781785,0.0020847184187919865,0.007948449886612696,0.001291321838676751,0.0005069084375466382,0.000504375812293123,0.0005313912620794614,0.0002107520552201425,8.655427439063779e-05,0.00036592421939724007,0.0005544825045382396,0.00013078031598426354,1.7654904416825046e-05,4.6319554304730115e-05,0.00028821560532765744,1.5905399952664823e-07,0.00012840021260296375,2.128041525861768e-05,4.6071796021979194e-05,0.0002036652737098521,0.00015014595355600235,0.00011904326031797474,0.00010036325505358157,7.782315930904282e-06,0.00013844839840515544,5.359020132100767e-07,0.00013191634494302829,4.749449197483102e-06,8.869961509727631e-08,4.069508471787886e-05,1.0972129316111356e-05,5.130827464561172e-07,3.695598276495793e-06,1.444427943630977e-05,5.679172571304569e-05,8.821948010173664e-05,2.419262047492765e-05,2.7015721824064087e-06,1.5947861395915197e-06,2.8134528927692415e-05,4.626951202180152e-07,9.821960101352722e-07,2.378985760234653e-06,2.2344133775165087e-06,1.845867376060184e-06,2.0859296536029914e-06,2.352351723929058e-05,0.00012886321388494437,0.00014331923737209706,1.9333796758003174e-05,0.0001828834660890788,1.972281694473388e-05,1.1354478266500934e-05,9.380869292785476e-05,2.9092800069019376e-06,1.932691352235505e-06,9.649168077885406e-06,8.48982241755114e-06,1.3084018030962152e-06,8.610959415233932e-06,9.317061035352125e-06,0.0007209786275382823,4.588053061360675e-07,1.678046745268169e-05,4.76152068995539e-06,2.326994029844265e-05,2.374483849099107e-06,2.1716809994742903e-07,2.500230710911211e-06,6.81563532722862e-07,3.852158778405723e-06,1.4736984342011983e-06,3.512182963905097e-08,2.429168608597543e-06,2.398125230035353e-06,1.1093195957101454e-06,4.359052016900122e-06,5.491938947832509e-06,1.9080154123329862e-11,1.8977239779616184e-08,3.1973721004163735e-08,1.0298331654112758e-07,2.5355258559400795e-08,4.7949322068419065e-08,1.8354944453236044e-08,7.233989562926979e-08,6.586786893691965e-09,3.2159771282125327e-07,3.481048727049796e-09,2.7064437913004724e-09,5.630144717105878e-08,1.0027517119426399e-07,4.084917959445988e-09,3.957488088346395e-07,2.3721969188983394e-07,1.9397268014031965e-08,1.6636295119276667e-10,9.770970699207737e-10,1.0281309137383232e-10,5.024966132083364e-08,2.4584998481458342e-09,3.3814676392296406e-08,3.1958856450131634e-08,3.762290368136689e-08,4.55811079991264e-08,1.8195575324231328e-09,1.3838269419252924e-10,2.807903048962501e-09,3.692065653204679e-09,5.038594402817509e-09,4.124525027071613e-09,2.8055463285880933e-08,4.731979164063205e-08,1.4540058046463855e-10,1.0473571565583484e-08,3.1565694502688757e-09,1.8464984652410976e-08,1.6672699221231824e-08,7.681582925300745e-08,9.654717303408944e-10,2.5066426989628354e-09,6.093708843080137e-09,5.269922331851973e-09,1.1108336472887004e-11,5.274872760807625e-08,7.843095861659322e-08,1.7165205368208092e-10,1.9706102305505624e-08,1.073121591588233e-10,1.293191997930876e-09,1.726269105439826e-08,5.5061668557954135e-09,5.741986885965389e-10,1.383291312606616e-07,1.7577904731780336e-07,6.578019517977651e-10,6.534644214628571e-10,7.287781489395684e-12,2.557866973784684e-10,5.88106466303806e-10,4.142982024113451e-08,4.394416768249698e-07,1.0917725057346672e-10,2.1393171678596445e-09,5.65893332193923e-10,4.4097370421880555e-08,6.56400933607415e-10,6.000939745121059e-10,8.349476665614475e-09,2.9400737622253814e-08,5.279441328553958e-09,4.564129352235824e-10,4.5605819121163904e-10,8.104293625077474e-10,1.373712255059445e-11,9.102024689511268e-13,3.563802586370457e-10,1.3700152123874432e-13,9.243500409539251e-10,9.191902794469797e-10,7.574882276983885e-09,9.910689158232344e-09,2.3934130233271844e-09,7.703016002835739e-10,3.407776061337131e-09,7.747729124929492e-10,2.6398283559103675e-10,4.171107903516713e-12,5.086568666268221e-11,2.9494548470232473e-10,1.02497324516726e-09,6.498218629857888e-12,1.2661360848653658e-10,8.239364746032152e-10,2.188443870565493e-12,2.0983015325271026e-10,1.708366559327601e-09,7.639933130576537e-11,4.778197837396192e-10,6.564171428635746e-11,8.278955299090285e-11,1.2395777737594926e-09,1.326521115174728e-10,1.1705734714873017e-09,2.0397036282204795e-09,5.504319222637832e-12,4.9435594506874736e-11,2.462705039896207e-11,3.673541471016506e-10,2.2202195637532895e-10,1.0557569887770235e-07,1.1179525514215527e-06,3.188918058505408e-07,6.091411941522296e-07,3.0493907954287636e-07,7.969592141776616e-08,3.4169172336007136e-07,4.1553555851781e-07,4.7436393690869494e-07,6.610918479310612e-10,1.7090325654667282e-08,1.1019454937422068e-07,3.994789815608968e-08,9.268822614982852e-08,9.926178787256212e-08,4.42001346634413e-09,1.3429373257878296e-07,2.967112464613564e-07,9.57713908178448e-11,1.569473113693931e-07,1.0770140608240553e-06,1.8634668159656087e-06,7.200450191646723e-08,5.976572015065074e-10,6.214342340715717e-08,2.3284150468816378e-08,7.601381640798266e-08,2.3996610393206552e-08,1.0427111951649692e-10,1.8500911913577056e-09,9.238527320931667e-08,1.3092041006856903e-08,1.3027245127084086e-07,6.54841174618781e-08,1.4322537822408776e-08,9.013877733110576e-08,1.9273957096999084e-08,9.281271320937812e-09,1.2040013736003274e-08,1.2299331275666958e-09,9.509345672009673e-09,8.938972922978294e-09,1.9485204783009635e-08,2.0026423408481264e-08
2N1S,N1,0.0,0.0,2.444452077199344e-06,0.027600688283034636,0.00019282655332020227,0.2794427633044414,3.178363776967785e-05,0.04457572480970251,0.0023247932411298855,0.00015022395519714848,5.224534576964146e-06,0.0003185603310396079,0.004643357882418542,0.00032003797596957817,0.1115583664536266,0.15377510520715587,0.0031235221710896877,0.003626989722128382,0.03853730932073729,0.011212792173048491,0.0459386189908253,0.03319921436035678,0.08577413066141215,0.03416534470313204,0.10412634908334395,0.00017868588596914314,0.01240922913284992,0.0230251690824661,0.005619926940222619,0.013903203191091285,0.0017520799999046766,0.0005984034620234446,0.00014680395267130386,0.0012688491147674341,0.0018497276266842277,0.0010663414418714545,0.005275150280600549,2.7934071900048707e-07,0.0012512917873173102,2.190125399836873e-05,0.0001421137847854581,0.00014531130503225853,0.00038665875509713565,3.0504292634070396e-06,2.0026382407056786e-05,0.0005326983302920141,4.092311140446725e-05,2.5876307395478193e-05,0.003020967868847979,0.0021095654578688894,0.00010901105153737767,0.000615670588407724,0.006108972768847032,0.0016891578728381873,0.0001429624947770769,1.0281162711844871e-05,0.00125157545928678,0.0003450993144871184,0.0005203966927087578,1.1734106563299207e-05,7.144711032025519e-05,0.00043327881423760317,1.772086044393717e-05,0.00015583308217004266,0.002571606318301445,0.0012141715510507467,4.8320316837102695e-05,9.458244099835866e-05,0.003026139957470253,0.0044772192836868285,0.08083741144291201,0.011619089182228759,0.004792580616194808,0.03294536727816055,0.16750478014364756,0.037915097062357184,0.014285043622825455,0.0178594997270356,0.025645869827820134,0.006262774965871021,0.0010735907620749163,0.0026444687433686553,0.007701921225222286,2.904992481855828e-05,0.0030711279188175844,0.00022996257335394787,0.0002051611890299121,0.00232988243383625,0.0036376313338890576,0.0017657894283145126,0.0027418107384087342,0.00040634246203152813,0.0011028639057251155,0.00021049523542204795,0.0009208731423568928,1.0144281025636914e-05,0.00020449030482661001,0.00036219947098947713,3.537361434524655e-05,9.666093609816961e-05,7.027704239215282e-06,0.0001619927086946582,0.001523201429745935,0.0023526607465766958,0.0007413197120285098,2.5401842843830735e-05,0.00042028792650317115,0.0017565184479764184,0.00010159872338721954,1.3529198282125066e-05,8.081515692870411e-05,2.3895176977095645e-06,4.535243020198365e-05,7.606594193454441e-05,7.066354479623449e-05,0.001211242056141426,0.0025148580065281756,0.0002657361869253805,0.0030195010714355597,0.0005216125976330588,4.989081538120388e-05,0.00022987383657957494,0.00012514299479660096,9.793184070527872e-05,0.00019384451426862626,0.00010091709466641952,8.137278043118812e-05,0.00017710699853479284,0.0006053733258997163,0.010395099133149177,7.902030193074339e-06,0.0001727840166161343,0.00011166389098971052,0.0005494668760674948,5.6654849247994576e-05,3.448652665660745e-07,6.381781658681973e-06,2.238518432440273e-05,1.776209388415495e-05,7.64149527752167e-05,3.482621647732387e-06,8.175714391334132e-05,0.00013730846862980428,1.5548774729090553e-05,0.00014728779204409292,0.00029263735312312633,1.2260268533736962e-07,7.226737608334588e-08,4.21962030650036e-07,1.2593399110638615e-05,6.299721224678478e-07,6.649955786031114e-08,6.331241086954265e-07,9.722096199205055e-06,2.3522762639949235e-06,1.1784108615353617e-05,1.009469655421924e-06,1.563281102345826e-07,3.911058631400621e-06,1.881372750478505e-06,4.2072760697564604e-07,8.279638334940387e-06,1.2867886656220406e-05,2.7711302048594177e-06,7.513043520646079e-09,2.218787997776417e-08,1.0442553932676901e-08,2.8122131077168433e-06,1.792812138745603e-07,1.4951570204146947e-08,1.4425882710611404e-10,1.1046248777901724e-06,9.49473872857709e-08,1.1798995114276067e-09,4.123802277433697e-08,2.2395205556691167e-07,5.455803058218578e-07,5.816047154993953e-08,1.1555239431970676e-08,8.852507513701369e-07,1.5561177657552605e-06,1.927372750287759e-07,7.452991432899125e-07,6.452408207735516e-08,1.310192443426672e-07,5.944538052915505e-07,1.5555848307258202e-06,7.042955862957001e-08,2.8419852249328414e-07,2.7350307041373867e-07,1.4767335909660062e-07,4.668844200139688e-09,1.5811322291447993e-06,9.659361386304965e-07,1.1779861530669677e-08,3.0375687609662805e-07,6.032193233806993e-08,1.4498686162767171e-07,5.176284987307156e-07,3.9257768591483e-08,1.2046881714411484e-08,2.438177175712042e-07,1.158218306596126e-06,1.1798241295046807e-07,1.346072682206767e-07,1.9279111640457813e-10,3.983338303648054e-08,2.9760025777036958e-08,3.438923656950976e-07,6.778911298965795e-06,1.399165894255816e-09,4.9443961813722126e-08,2.280512667596213e-09,1.0808484911528637e-06,7.866431950276365e-10,1.2801303128640029e-08,1.7752821124261686e-07,7.525491714233112e-07,9.267065959051024e-08,4.727284830252643e-08,4.304937739618708e-09,5.409355896546231e-08,2.0597294092539187e-08,8.273038698547452e-09,3.8974010685421945e-09,3.042455176682779e-12,9.658358557373958e-10,1.6905014721402267e-08,2.0296256142415814e-07,1.6518024814615728e-07,1.259758701799285e-07,3.998116593351142e-08,4.7372546330137766e-08,2.8758189163369252e-08,7.697841031273356e-09,3.1369737918396368e-09,2.4704438494893566e-10,1.9572965692660205e-08,4.528036323669937e-08,5.684592796484367e-09,2.4776096729794972e-08,1.958344597596806e-10,2.5537727488256223e-10,6.0407212565394275e-09,1.5847478440633722e-08,1.1385727027857229e-07,2.7528872958981765e-08,8.683183061464206e-10,6.0293330328420325e-09,6.021664500366342e-09,1.3246835628422104e-08,6.910276728611109e-08,9.23912848449504e-08,7.348321950928494e-11,1.8674117807648827e-09,1.9061419109789313e-11,2.1128922167434894e-08,1.3918257657508093e-08,1.74433165689436e-08,7.754585019448257e-06,1.7806468313175117e-06,3.2144621000540496e-06,1.7779122396532898e-06,7.233476706502984e-08,7.985218097417146e-06,9.591715590673289e-06,1.2963996698367453e-06,6.330374069385414e-08,1.7875454272342495e-07,9.281605624078537e-07,2.6337985716828882e-06,7.612121124545013e-07,2.8441267563295014e-08,5.605335307024006e-09,3.049546348776744e-08,1.7963229388406887e-06,3.601890785631667e-08,8.970723324175367e-07,3.925649608493842e-06,1.2164640759149137e-05,1.584223979111954e-06,3.344635679525254e-11,1.277520073506011e-06,5.641958309432482e-07,1.2099000636922597e-06,8.246666494127197e-07,8.07931954671659e-08,7.702856645863676e-07,2.920211366053138e-07,1.325928926654285e-07,3.1604492183312516e-06,7.150620540130603e-09,8.949141649949865e-08,6.589520027411311e-07,1.2176999097945895e-07,4.5786723235075044e-07,1.7863879731017107e-07,1.636163338147867e-08,2.6110184614402954e-07,5.35321261319055e-07,1.135508829186449e-06,8.615664390809741e-07
3N1P+1,N1,0.0,0.0,0.0,6.057580521812156e-05,0.00018036514269326176,3.81997569753878e-05,0.2967828818153255,0.00026480018255314874,0.0002994266243163679,0.015294569166581784,0.028611667643770655,0.012334431907917498,0.008344072397442392,0.00013352362624097225,0.053931685897968595,0.02847713516488426,0.00590365641207824,0.03636887701516711,0.07981161208859211,0.026233643678849283,0.1197914649240297,0.018989456959589646,0.014136013952878113,0.01229604789051697,0.07119934931474736,0.009383647761825875,0.0004219219782439776,0.00625741504468591,0.011372220663399046,0.009185137791168252,0.008476705631181858,0.00034762542765687243,1.186202530112368e-05,0.0012119149286671238,0.0010537998657649261,0.0005253770221487208,0.0001113271731716381,0.0006491202355252135,1.6578539490996747e-05,5.8342812718770176e-05,0.00010748696787743484,0.002428390338116815,0.0003405210114875157,0.0001278477884940621,0.0002792785844074608,0.00034608169848637793,1.9405790897319974e-05,3.260888533507256e-05,0.0008815005045517132,0.00033619861747968827,1.1763962451283305e-05,6.414324462422627e-05,2.5152768756697697e-11,0.0011360435240912459,0.002510950731846151,0.00012331045296765097,0.0003380447731893277,0.00014940044849520717,3.015465584432775e-05,0.00106623455521615,0.0031848239508742715,0.004902170729106814,2.2811254254406776e-05,0.001192484540179839,0.004012599106491432,0.0015486232976509307,4.413881627485239e-05,9.604101077531624e-06,0.011326620643001162,0.07686019495045127,0.26249332223285204,0.06134540544872502,0.032644234382334325,0.0348210057472067,0.12146007364309419,0.0335621811827731,0.016731445573804127,0.009216537531133051,0.019424845012954828,0.009972655405729558,0.00039582801157789227,0.002799864543176822,0.0067123897977827696,0.0004370800817690146,0.005237971325471769,0.0004185763060817749,0.00012858480439570386,0.0016968934503438504,0.001234072929300556,0.00105998452983469,0.001711317668959822,0.00020322164869224224,0.003291244347662481,7.633531036166374e-05,0.0022468614950117427,0.0006889200985300548,8.810098094191865e-05,0.0023367096537980636,0.002033692124598474,1.9195025831031387e-06,1.8864662721718162e-05,0.0005903772835957888,0.0017513220092166826,0.0017438746615532352,0.000771643073517847,5.178818476503366e-05,0.0001626353049353213,0.0005186425269276818,1.8235698502344633e-06,7.200705431920085e-08,0.00013322354043676654,0.00012026637545914376,2.4328651201388496e-05,0.00011285658181314773,1.9981740533969727e-05,0.00041002136667112055,7.72371570301189e-06,0.0007156579672189523,0.00048436939558405,0.00015086741609104948,3.550575426203295e-05,6.043198577110331e-07,6.49129103358348e-07,2.643192906548464e-06,7.759828672670999e-05,5.404459623914448e-05,3.583728456146851e-05,6.356091272174957e-05,0.00019785645107006644,9.218341837291533e-05,3.65074460262349e-06,8.951603246210027e-05,3.765995047810833e-06,0.00024429326778063754,3.014578808802071e-06,3.1184255462335386e-06,2.241668001001784e-06,2.2597156590364875e-08,9.785327066857974e-06,2.086550009661181e-06,2.2672114609489924e-05,2.1932313742922815e-09,4.027040879428512e-06,4.248815690832686e-06,1.5768858974141153e-07,6.255033954838396e-05,3.491848499237449e-07,6.891816987764088e-06,7.386530518349588e-06,1.8235864441606964e-05,8.265826330067227e-06,4.469670922269131e-07,2.8061922185962374e-06,1.0629178186505328e-06,3.2600717978503724e-06,9.407452750131995e-07,2.643313123940061e-09,1.0798808043332997e-06,5.961224849304614e-06,1.8738892750835845e-06,3.8793856260710413e-07,9.283640522994574e-11,6.322146326898093e-06,4.341465816626311e-06,1.3140900145813816e-08,9.087965135989862e-08,1.7819310471622885e-09,1.449789043928007e-06,5.972056058567432e-07,1.3778444030165815e-07,8.662730088815351e-09,1.254111774429134e-07,3.8468250807000004e-10,1.566681993026009e-07,1.6373325584240206e-08,4.6575705714424487e-07,7.535494581656366e-07,7.202851781684672e-08,4.149630861149944e-09,3.479733692302034e-07,3.2686086992583796e-07,5.934836124765752e-07,6.415807862758527e-07,1.343503339690244e-07,1.1981315184428354e-07,1.726807323798596e-07,4.811846356922445e-07,4.4228206874663556e-08,1.5571305644890288e-07,1.4707421303050694e-07,6.649976147521386e-08,3.934363945745645e-11,3.8784893963139666e-07,1.4707324869078775e-07,2.2181827485923122e-09,1.3156212119724842e-08,6.002661572246382e-07,1.4631511784379825e-06,4.1434517150662487e-08,2.6757309568026244e-07,1.6629550181335162e-08,9.033750418829811e-07,1.61732637060652e-07,3.0845826337611015e-08,2.2023800338999422e-08,5.0514368243881336e-09,5.51338974474902e-08,1.692692253030259e-08,2.7736565488822862e-08,2.6448827261660313e-06,3.943290138863631e-10,1.8783494759588848e-08,3.3216862593832275e-08,6.291716170281347e-07,1.5618291104857462e-08,9.431731839981694e-09,6.44656266146626e-08,4.635486878790118e-07,8.076415847213525e-08,2.6775688333202652e-08,1.0740383693530475e-08,1.1928917409420592e-08,6.788004092150857e-08,5.015331039359694e-09,4.363144956442966e-09,5.685527160181891e-09,9.34214927639232e-10,1.161301588226138e-08,2.1136359329432253e-09,9.616055862693429e-08,4.225451544215275e-08,1.1949018130508193e-07,4.2106768738392475e-08,2.1292215679480364e-07,2.012573401266593e-07,1.8477806840166977e-08,1.7228253934575832e-08,2.5793291502651527e-08,9.28652579279543e-08,7.377198740776691e-08,1.0025794860979431e-08,1.492985290951765e-09,5.6304072515445114e-11,2.5651458734898824e-09,2.538212262592765e-08,2.8996938672420924e-07,3.614064514323445e-08,2.546224120436591e-09,1.6426646265443878e-08,2.3149788086485046e-07,6.260309426409094e-08,1.8928962397524174e-08,5.039707695608797e-08,1.983926800619429e-09,1.1543862532548133e-08,3.3040661318040065e-09,5.181455264846591e-10,1.9558563657540162e-09,1.945013394788475e-08,3.085805122537977e-08,8.840314924540849e-07,6.84371250780913e-07,4.757936129529128e-07,5.136168805819352e-07,2.4486295737702335e-06,2.028920462748829e-07,6.398412599750714e-08,2.4822524480327957e-08,1.4285742078179453e-07,1.4958813934207171e-06,1.7942300158946267e-06,7.86927733864573e-07,1.672320948387096e-09,2.2955366940635713e-07,2.7595834994897928e-06,1.505381708177822e-07,4.876387711405528e-07,1.4240829404599253e-08,4.2536019906336264e-07,1.3925019879401646e-06,1.132263482972462e-08,2.8110759053845413e-08,3.0386417293470913e-07,3.0780442283884213e-07,3.290966588131994e-08,1.1595503446315547e-07,1.3546615607040735e-08,1.8287185099552516e-07,8.443732810725635e-07,2.280530431164607e-09,1.3837613943579186e-07,8.134026785455717e-11,2.158724119460942e-07,8.645735105616836e-08,1.5621017368516732e-08,3.5498992412286157e-08,8.216929359150527e-09,4.685023413664169e-08,9.048589877380664e-09,5.664129765214909e-08,1.207957756044209e-07,2.0975462700079106e-07
