atom_numbers,value
N1,10.55509963604897
H2,1.929534414588353
H3,1.9244668315998017
C4,9.610316232235883
H5,2.0894599015511286
C6,9.615844742856433
H7,2.0874557981343322
H8,2.074548103259187
C9,9.440339794251527
C10,9.477181118140734
H11,2.085887878245772
C12,9.46993041546841
H13,2.0804962089602697
C14,9.545594454348748
H15,2.087984228602795
C16,9.4966330863378
H17,2.068102157173869
C18,9.506568673426592
O19,10.863538403914925
H20,1.770636594709873
C21,9.72815408891798
O22,10.95292249914352
N23,10.384714396747883
H24,1.8745987863513867
C25,9.605233994801102
H26,2.0421555303607875
C27,9.70579929749092
H28,2.05728111438572
H29,2.0851874965778645
H30,2.0733697979443475
C31,9.762621838968514
O32,10.926373499848559
O33,10.91621226944724
H34,1.7582557650245683
