 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,H9,H9,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,H11,H11,H12,H12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,H25,H25,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,H27,H27,H28,H28,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,H30,H30,H31,H31,N32,N32,N32,N32,N32,N32,N32,N32,N32,N32,N32,N32,N32,N32,H33,H33,H34,H34,H35,H35,C36,C36,C36,C36,C36,C36,C36,C36,C36,C36,C36,C36,C36,C36,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O38,O38,O38,O38,O38,O38,O38,O38,O38,O38,O38,O38,O38,O38,H39,H39
1N1S,N1,0.0,0.02370752290406286,0.00022401365551871777,0.0018638786328177837,2.578254039375949e-06,8.272235082129598e-05,0.0004479407662276724,0.003521575568205426,4.6073572867122436e-05,6.236014363142361e-05,8.324720576521893e-05,2.2832903851521813e-06,6.054274962635775e-05,6.067614688465284e-09,0.008037629194208806,0.0013927688091390777,0.007910069513030304,0.0013549412055325893,0.0011837609826896578,0.002141381521143737,0.0010539946920025134,0.0022553366124782315,0.00640008369934586,0.000586238116024651,0.00012589256578698915,0.0002690278047303707,0.00043355768856101484,0.00011948193715699551,0.00010348417922945163,0.00018372034513700064,2.833820796410702e-06,0.0005344076244711837,0.00016441711124737246,2.6701771199899582e-05,4.792101900374934e-05,0.00024277483619794538,5.537010262157693e-05,1.5386754290247495e-05,0.00014103365809403634,8.90418498933343e-08,7.672970993466421e-06,4.05044617666217e-05,0.0005093397289711588,3.486169354877111e-05,4.242759763239956e-07,8.287435600551341e-07,5.468780735035095e-05,3.579451128746247e-05,7.441681732056615e-05,6.358666668138113e-05,5.72508811311212e-06,2.740825220004517e-05,5.4811057472736735e-06,1.8708342312434567e-05,0.00017320934922526732,1.464756501601272e-05,9.771333497887724e-08,2.1644310344015594e-07,2.434017424945978e-05,3.4618020162136e-06,1.3494718953399598e-09,1.8074368171583366e-07,2.8351723657671357e-06,1.6694585193988143e-06,1.1214221080635411e-06,3.273409407866801e-06,2.8240949297708706e-06,1.3893423687294515e-05,1.6711320760531834e-06,1.4538103662031787e-05,7.063423614939168e-05,3.2124001856370654e-06,6.062448302479595e-06,3.1361448133981895e-06,5.976200807555898e-07,1.3308638318054733e-06,6.971388492177377e-07,7.252958318659797e-07,1.5534982431009148e-07,3.1364379199372294e-07,2.6077524996059864e-05,2.239967560502265e-05,1.5750350386145584e-06,2.064187598627143e-07,4.574490327202696e-06,2.049208234211619e-07,5.615508218148602e-07,4.594855975259549e-06,2.0511019942492936e-06,7.958272563834967e-06,4.633274468979209e-06,3.603212113079124e-05,2.4693701375699817e-05,0.0001410333760959448,3.93437854244727e-05,3.263859324476037e-08,5.189969790347915e-06,5.487081618515965e-07,5.01974827649132e-06,1.6442960094342762e-05,1.480768490158546e-06,5.3589956339195055e-06,1.1375919941825074e-05,8.012862852813107e-05,1.8171262405886068e-07,1.020328732614928e-08,1.8434943453993213e-06,1.0533619878572154e-06,3.365499622987045e-06,1.2987700329092355e-07,1.2239176615247427e-07,1.6016584190869931e-07,6.180028933044923e-09,3.361504256615966e-07,3.494163590134214e-07,4.4015755007453805e-06,8.220530745006727e-08,1.0325771213404167e-05,2.2951959111061626e-07,2.2097897702799685e-06,2.40181006416762e-07,4.428673003875616e-07,5.074020381634625e-08,7.883122626894945e-10,1.0997320415429002e-09,4.875027700967927e-09,1.4307678378178146e-07,1.3924479735916151e-08,1.7366282292208268e-06,9.850673421407663e-07,1.6096505406348882e-08,6.672398056295492e-08,7.023507775372195e-09,7.257220497880468e-07,9.794088629000441e-08,6.326527586253405e-07,1.4646847956711895e-07,1.4877128838852727e-06,6.388118052313985e-07,2.1166181113363436e-08,3.5221010052932655e-08,2.3440681340414216e-09,2.2476656869052647e-08,9.66600410823304e-11,5.8635197808243333e-08,2.917160638604699e-07,1.013111455838711e-09,1.697788556409563e-07,5.292025262448874e-08,2.1995130605745317e-08,2.0617435803060857e-07,4.2744570105668345e-09,2.9127441347753802e-08,4.702711766668699e-07,1.847432229418189e-08,3.0848099075164725e-10,2.022471079499155e-09,4.037599699024952e-10,2.7457380813444843e-10,9.943633944020647e-09,9.724911098629718e-09,3.591373376465867e-08,7.727108330968235e-08,4.228225884972403e-07,6.13769673973863e-10,1.5763979899219294e-08,8.19134160501278e-09,3.733376630066232e-08,1.6413619352562137e-09,2.2985058301117078e-10,3.356025657375028e-08,6.967808774405171e-09,2.490121442377813e-10,1.4311691276525096e-09,4.249851304205521e-10,2.9202870399647196e-09,4.8132747787477115e-11,7.656169587200168e-10,1.392780202280619e-08,1.6297700966561024e-09,6.597704604871524e-10,5.394258373314642e-10,8.738202661451311e-10,7.566212101295378e-10,5.147444692710224e-10,6.573652733266044e-11,3.7271044028841516e-09,1.4815508819765455e-09,1.2908718538540143e-10,1.8653545375002523e-10,4.933569330844989e-09,3.894726458009146e-09,6.277572905943885e-11,2.443207580693496e-10,4.4875531068910846e-10,3.2389006754396377e-09,8.347100122207962e-09,3.2381362036204564e-09,3.246869439976763e-11,4.4445314095753474e-10,1.9244438459464774e-08,1.3734194892478513e-08,1.83630667338619e-07,7.861327144809138e-10,1.7239432104076968e-10,6.00743699230577e-09,9.21172225165634e-08,9.600423855893325e-08,1.5009991138903445e-08,1.4237500067793007e-12,3.4460839737349147e-10,9.56144705077655e-10,2.908797896994386e-09,2.941201449058184e-10,1.3196775006107941e-08,8.141349483459237e-09,1.7817363584526902e-08,1.1554843204475418e-07,2.208049326712924e-09,1.7933594609331749e-09,1.011202011014234e-09,1.7373087413119492e-09,5.154823234931882e-09,7.276767854946797e-09,1.6069021668840833e-09,1.2683919026201806e-08,6.596246882040191e-09,6.968620125391567e-12,6.6968294798464e-10,6.019312076555039e-09,1.6220064180672011e-10,1.0169454167652248e-10,3.4815572647062254e-10,1.2078488209610327e-09,7.690070802368609e-11,3.9967202880575314e-09,3.896168276895651e-09,1.1559948553951926e-09,1.6017746296004276e-09,5.584119833201839e-10,4.850735590977706e-09,5.966072080809681e-09,1.100450397473196e-09,2.2505678876072466e-08,2.325590275908951e-09,3.178861529562482e-08,8.94745657564755e-08,1.7630374937738225e-09,1.5774986872330032e-10,1.049857006885091e-09,9.91087878432495e-10,5.205335051883253e-10,2.5257740343676005e-11,4.301050626764891e-09,4.007461029686965e-11,4.983440549111151e-09,8.988266353426866e-09,9.180027848998407e-10,1.4714899743140109e-08,1.0948838657931503e-07,2.999168247086459e-09,1.8989760874887907e-09,1.0629385704952199e-09,2.8084018444118897e-10,3.84212495152525e-10,2.5365820555123264e-13,1.771804369887775e-10,1.0809664274802344e-10,2.8130739959664197e-09,1.1206466865587572e-09,5.6439604101399254e-09,1.195493037897677e-09,1.5891354898656118e-10,1.823874384854207e-12,1.9877843815407914e-09,1.2263876025819798e-10,1.4503273582100462e-11,1.523427217708928e-11,8.933257467091948e-10,1.618145339943311e-10,4.781064433245774e-12,1.9850481258743002e-09
2N1S,N1,0.0,0.0,0.00448551159718491,0.03394785250372401,0.0008260437734723958,0.2653869786506746,0.008606390975477662,0.05579258041213597,0.00012362450396796731,0.0017199962010003844,0.0023616875074681243,1.6648684111331136e-06,0.0026028566626292715,0.0002616355433757711,0.10756360237645746,0.15853666379822684,0.10621389308184526,0.15944998949814249,0.0035604644656805906,0.0055382924621874,0.011557590350236069,0.019970941231032935,0.0670351461223122,0.04124486575577224,0.0331629166321914,0.07056339319486904,0.1499973195096156,0.008144749195081902,0.007574836281272868,0.011250481700769255,0.0004904763629198783,0.031439105199762674,0.005347485609138669,0.00026465883049331396,0.00026989424280743357,0.0035736154927463737,0.0008145568411328519,0.000877508734242749,0.005154116003450504,0.00015371812245268401,1.3934521092551222e-08,5.911697810745409e-05,0.0054577584256398914,0.0003353741306100222,1.4828962743296259e-05,0.00032319326223229083,0.0005236129520618249,0.0007006308347834445,0.0013506555826059419,0.0002711080193313897,8.467974113690602e-06,0.0002581256287546019,0.0003098663968730264,0.00041755212938010544,0.004638612979970702,0.00013115469539748403,0.00018798687196053265,4.0102419055276783e-05,0.002009699040165902,9.430958536493783e-05,5.890759879889629e-09,6.716995064159903e-06,2.4244782517168773e-05,2.758747409070672e-05,1.8215683836420027e-05,3.624997901674476e-05,1.9798031290818585e-05,7.079900360995595e-05,7.609782831430323e-06,0.00020393392797846133,0.0014589540650611355,0.00013174649433667085,3.673746861387883e-06,3.760967318466868e-06,0.0006159665267824188,2.757847121959145e-05,5.250375617049663e-05,1.5004412069696826e-05,4.581444357221187e-07,4.284734060244766e-05,0.0005647783798776729,5.606490143694742e-06,4.9777600351408324e-05,3.8599814455864134e-06,0.00015628755832164387,1.2554265761632877e-05,2.910038124825931e-05,3.312314556502827e-05,0.00012721468087839582,0.0001790516903090733,0.0003732553792623605,0.00021179557370176738,4.6204853579645544e-05,0.0010033401739937275,0.00016067138458586427,7.191406682593993e-05,3.815319130406891e-06,8.980627560495336e-06,1.7155345685360146e-05,3.902927423471425e-07,1.4627632548558367e-05,2.141175883618729e-05,0.00039926472430806825,0.002477891553709366,5.959997706694864e-05,6.560330185667596e-05,0.00047991975315397895,0.0026405730077359024,0.0003387060195700897,9.36257683115116e-06,2.540082196422766e-05,5.080646696686841e-06,7.967162375654979e-05,2.019624726345981e-06,4.588413346828801e-06,1.0385416047586915e-05,2.4324459668711995e-06,0.000408601752051041,8.093460883706882e-07,5.968304962244986e-05,2.9957458735907494e-09,0.0004948273563605277,4.404506065203151e-06,2.938933480023387e-05,1.3877920524985043e-05,3.641246928420827e-06,2.9562253067716426e-07,2.628482352018402e-05,6.333172166028689e-05,0.00014744855016957104,1.9247039133585275e-06,4.186745501399969e-07,8.766119634628922e-07,7.047041949315158e-05,5.510250100648761e-06,5.229924326055624e-06,4.5782690794027303e-07,4.682877241535266e-08,1.26662910782116e-06,8.67354706390877e-06,6.204476627136302e-06,1.4632948630577403e-08,1.1891575683931066e-05,1.1199290994579059e-06,8.320097783620639e-06,9.250919407843838e-06,1.0060332500394509e-07,3.0829815660382565e-06,2.9049829666227822e-06,1.088626966350148e-09,1.5779293483397794e-05,1.3975028245738486e-07,5.6049560548387944e-09,5.018221534758283e-06,4.043508369466764e-06,4.325857472231576e-08,1.963788553993595e-08,2.684817803633166e-07,3.960924344070804e-08,6.866761870227833e-07,7.567587934076414e-08,4.4247724106938335e-07,4.264357140737474e-06,8.31104787790693e-06,5.718459927805952e-09,4.500689154696147e-09,9.275598511493399e-08,9.833418999072308e-07,2.3397143111836272e-07,5.6525552682984426e-08,1.0272610189154818e-06,8.210232493865988e-11,1.139456013987683e-07,3.633633882671461e-08,1.0629613056423182e-07,5.334156261138645e-07,1.7128855889225747e-08,1.3121076647415464e-07,4.1140255069294085e-07,1.319899309848438e-07,5.0789794592276394e-08,3.550479910074955e-09,1.891792988928387e-08,3.508809998109541e-08,1.6949012460187873e-07,3.6144807147309166e-09,2.0658235388992807e-07,1.1639692010234626e-07,2.4021229449999737e-11,2.0141648349181196e-09,1.4915572821294631e-07,2.7690527648616126e-07,2.158402345742161e-09,9.541278700453404e-08,1.6138357317174723e-08,1.6750426889977632e-07,3.88976384879669e-07,2.412957988973119e-07,1.5714403112099262e-09,1.0283118800913371e-08,9.958291546929843e-08,1.10100847017236e-06,8.37334984771232e-06,1.2304341545643638e-08,6.227025473037884e-08,1.4617639587655162e-07,4.056128242169166e-06,3.183129336115087e-06,1.0004622521542217e-06,2.7294781768105736e-08,9.144069323951953e-08,1.3281074173754348e-07,3.327492723581571e-07,2.635641749293427e-08,6.281485953607557e-08,7.072524788043211e-09,2.3719799457921908e-07,2.6435203461794288e-06,1.3623861372380475e-08,2.804224017438628e-07,9.528073841025275e-08,9.265128220192764e-08,4.4419747302626433e-07,2.1795229843135644e-07,1.2681312888673801e-08,2.6236369699006445e-07,2.033624943997836e-07,1.2245446878722532e-09,9.768494169115627e-08,6.466721913511719e-07,1.823166906333995e-08,8.016824981638138e-10,3.0714562448963534e-08,4.911334627877295e-08,2.9539681811741048e-08,1.8031416093577946e-07,2.7022138437970966e-07,1.3848320179477014e-07,3.778552470912189e-08,1.248573631151828e-07,5.143775427818298e-07,8.504632957873071e-07,1.1669766504240897e-06,6.359883633066943e-07,1.1168155600316254e-07,9.614013229963803e-08,3.0034885170060477e-06,8.84666606637552e-09,2.2044033265444796e-10,3.4660954018050916e-07,9.279796242545046e-07,9.335021666778687e-08,1.522902648432023e-08,4.6858554814122044e-08,4.907414430377344e-08,6.629084485787473e-07,2.7646475686537997e-07,5.963654858831546e-08,3.413102040994431e-07,2.6698692727755713e-06,5.929854385300359e-09,9.97400213531563e-08,4.507923434537986e-08,6.78237630502565e-08,1.540698832958043e-07,1.9971966302989586e-09,2.0887718443773906e-08,3.4355123590401604e-07,2.0277944434710093e-07,5.64444636808048e-07,8.796217896289704e-07,4.337690162614649e-08,4.712346957091995e-08,7.037659477404645e-08,2.5817680038286994e-07,1.0554204177282145e-09,3.848420027097177e-09,1.6425185656032681e-09,1.123969026739502e-07,1.496622159535832e-09,2.434351422664349e-07,2.608383953273119e-08
3N1P+1,N1,0.0,0.0,0.0,0.007980249984876231,0.0011296245897218782,0.00530640443159669,0.26732507317073484,0.00866080566359706,0.0015238528161187759,0.0001357388686462624,0.025535970200758262,0.03518945566799925,0.007842982186898162,0.010138226548603413,0.24594842609616263,0.13356139428776803,0.2495149343648011,0.15452521086296933,0.001610840107693745,0.01135151504733134,0.0023073593450213536,0.010945862315160593,0.04596033615873818,0.0029329964741866554,0.010408061559043169,0.002461477537415213,0.025304798972844544,0.010372006108046117,0.0030970597458499505,0.014447576912663296,0.008859762258133674,0.005132115859377118,0.005471138783624152,0.0007528022901204245,2.9654422543323733e-05,0.002936279800239916,0.000327507339495714,1.4964703329845008e-06,0.001428064432669629,0.0008306012324781342,0.0001493812793182947,0.00038264289551825925,0.0003979975277039749,0.0001475451099119951,5.1883324989621116e-05,5.48657136052455e-05,4.6829268995907114e-07,6.0390776410512714e-05,0.00012350203168454144,0.0004304348767649735,1.102052045842683e-06,5.182328226105426e-06,7.032473576762399e-05,4.610007907857039e-06,2.3872415315651097e-05,1.3566952663524035e-05,2.7307676024435068e-05,2.912566632318203e-09,5.713735889445459e-05,0.0001354537501352393,2.203068376616102e-07,4.691117011068613e-06,3.933582890747189e-05,1.561962613538803e-05,1.6630630650382727e-08,5.301941293378576e-05,2.900787353921075e-05,0.00047590758114202103,6.84182764527641e-05,0.00017766579955980077,0.002176095383615184,0.00019316781135936267,0.00024800864761864716,5.693265356043753e-06,5.1567862688894905e-05,0.00021023387416785333,9.210951130933509e-06,2.931937449579536e-05,4.146530192539188e-06,5.7676590781152726e-06,0.0009594523423497314,0.001125130912757566,1.6284010966760576e-05,2.7942798643820765e-06,0.00014324317523328745,2.7243936003618074e-05,6.951477346839319e-05,0.0013002149562613141,0.0005198435261335455,0.0036853613927405604,8.518408112223597e-07,0.00016044812299620403,0.0003875815550182793,5.898265652781731e-05,0.0016300014709926813,0.00010929092069500435,0.0004722578490583551,0.00013180086702702098,0.00019668747392520558,0.0012803764379927252,5.748980645314816e-06,0.0001289471192458258,0.0005825482745454025,0.0008596595386434203,7.569569673293586e-07,4.6114501912164485e-05,0.000158381231223359,8.38281299504473e-05,1.9246978545606197e-05,8.717789047296698e-05,2.23475874694401e-07,4.2298743275326345e-05,8.429661735309679e-07,0.0002983059541397104,1.8182736766014784e-05,0.000613620238087087,5.533591740736199e-05,0.0005511218562439524,0.00024274080286312838,0.0001096937493452188,1.4762539211954362e-05,0.00010103077254841608,1.6296613889466016e-06,0.00015344668763184188,4.461932492816345e-06,1.9130195322514254e-05,0.0004591573894972001,0.00024671908150031285,0.0001389961281188512,2.159020466852013e-06,4.116988819635736e-06,0.0001424590741438969,1.3376212665061615e-05,0.0004374279275265458,7.524917561951838e-06,6.737468871254038e-06,4.996458760064826e-06,2.025361723179131e-05,1.1619989666478148e-05,7.594125362997417e-06,1.0909739262432439e-05,7.346547336473108e-06,1.9805530342420496e-06,4.1802345843944266e-05,7.919041652204584e-06,1.4663095965428141e-05,5.734901264986547e-08,6.960019013568797e-06,3.1535060434073614e-06,1.6996015750336824e-07,1.8089242548313678e-08,1.4891817712303634e-06,1.1279907208283646e-06,2.1487722250412844e-06,2.31385959281738e-08,3.761810789537634e-07,3.848487036828274e-06,3.708649172207146e-07,3.1024907132248813e-06,6.521036475914954e-06,2.8834165624047614e-06,2.407635304457756e-07,9.954588264804443e-10,6.524815386210747e-06,3.760141820130514e-08,5.854138001026854e-07,2.183165286773203e-06,1.9806982054504374e-07,4.620408944333576e-08,2.919815793589464e-07,9.350667982133132e-07,2.882210914378902e-08,2.867599842026891e-07,1.9877071544271985e-07,7.235823740181502e-08,2.6230327909715356e-08,6.332061097680253e-09,8.72191208145523e-13,7.115362299359163e-08,6.485569707948002e-07,3.5179195112533534e-08,1.1767165020160064e-10,1.4823715588363484e-09,1.7034181531982995e-07,9.635632647331249e-08,4.521049312700143e-07,1.2602422527763224e-07,4.2881473572009554e-07,1.6290421722686688e-07,9.040108395197421e-08,1.6402322255970603e-07,2.1320686949266587e-07,2.419131561737231e-11,3.234171996879809e-08,8.875894685900221e-08,6.28484126963258e-08,1.526198896151243e-07,4.579802137527622e-08,3.937124333219799e-07,3.7052428192296816e-07,6.2663860767031565e-09,7.604284579798559e-08,4.645900686384152e-08,2.2854092409652083e-06,1.4546840620965895e-08,5.254709973812055e-07,2.6223430404925807e-07,6.372680161348399e-13,2.3861034987859853e-06,8.170875864799143e-08,7.067502028057504e-08,8.953464014638257e-08,1.5213442283723566e-08,2.102232643519386e-07,1.3851847961987573e-06,1.884826961173758e-09,8.965468629718032e-07,1.7351078920313512e-06,4.489209004532313e-11,1.8602970719427958e-08,2.1968271646244375e-09,3.1165496849894225e-09,1.1515945086415513e-08,1.2009142036362164e-07,9.988589511067403e-09,9.560680913622832e-08,6.849236733330599e-10,5.1702329084690746e-09,3.6548536641589635e-08,4.234214601162023e-08,4.813143217319293e-09,4.1714143694804307e-08,4.000838771389681e-08,8.629631143008965e-08,5.495719435089086e-10,5.455162233047872e-07,3.2350473411213443e-09,3.7328540258840803e-10,5.173711457029384e-07,8.933568726110508e-06,4.870018128322329e-06,9.59316537318955e-09,1.4364274704803393e-05,3.3170747824051716e-06,4.000050513042197e-09,8.465141353219963e-06,1.0586424536995764e-07,2.8364842261652257e-06,5.100008073188889e-06,1.7384711892276528e-08,8.015717731124639e-06,1.1332851850731629e-05,5.563980609579744e-09,1.081728706608942e-07,3.3593812176491156e-08,8.36002786108736e-07,2.025415390960461e-10,1.5808624542756888e-07,3.309321705557977e-10,4.876815840049176e-09,2.396225675660446e-07,9.322641303377566e-08,1.2294724505146348e-07,2.723746783672709e-09,4.111545766072311e-07,6.685477171863852e-08,2.623779502552992e-07,7.460420536453682e-06,1.987476902165497e-06,6.185283100368366e-06,2.0469634365305467e-06,1.029917778616607e-06,4.826280264325078e-08,1.9417992547232643e-08,2.0519924648354504e-07,7.447100631718939e-07,1.5623521165686327e-06,2.41138845913369e-06,9.057597072370527e-08,4.4468192916813365e-06,4.4482388203981316e-06,6.4336637430884025e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,0.0100246806323665,0.036216617397351936,0.009308526250029647,0.12043476876770542,0.009687563962354595,0.00206042945928564,0.0001059803725431685,0.007772166789558277,0.001975841793822708,2.069088070388858e-05,0.0008531759120447013,0.004160434450807493,0.13570715886687879,0.04583532770606524,0.0053470681242646645,0.028361370337347314,0.013465902360694226,0.013108950313458934,0.10133589784407437,0.006341414202721829,0.0030245153294718996,0.013156035469827465,0.04110372307681498,0.00020768069396659428,0.005039592872014387,0.004684650898768794,0.05689577891637532,0.0028160116587656603,0.001238826943992244,0.00019869083261569997,1.1020927794369584e-05,0.0017068570534100047,0.0004116983321376111,0.0022353529815806183,5.608076794505479e-05,0.0003030153676832903,0.00043686946331300547,3.4939251492005496e-10,0.0012012482898757781,6.620559649839208e-05,0.0002816747888616522,4.781661973041196e-07,0.00014572144408253607,9.194136150214582e-05,0.00046298492703611416,0.0032976730377183294,7.799251375839589e-07,2.1432167351953524e-06,7.544639086765059e-05,0.00018031197342960326,0.00010835810512022093,1.0304552806594813e-06,0.00010844065384674195,1.9928418613091026e-06,7.658990896164397e-05,2.1999329258282074e-05,2.0573018759906248e-05,7.402164661884925e-06,7.268594465870137e-06,0.0002720491760488386,8.590738157288058e-05,4.440497306745783e-05,1.653617266761387e-05,4.659932645001419e-05,0.0001720142923038459,4.841698878887968e-05,0.00014773468228712616,1.5837739342661195e-05,3.426016550456268e-07,7.135738437646921e-05,1.80619953571437e-05,8.160749487062802e-06,5.085543838001527e-05,0.0001166302806485664,8.304870782627205e-06,3.3921114757973214e-05,0.0002442004353842009,0.00022687077666860844,3.113643132213184e-06,1.9195723646614482e-05,0.00018365661962604918,0.00015238761697222714,0.0007006027244680357,0.016293170813818314,0.002692300307318707,0.027289059442782815,0.0002495684451750968,0.001938211887597685,0.000827549521659865,0.0007410987733220686,0.014461616815328426,0.0008549783338893668,0.0024339284702805664,0.00039434675285598964,0.0015698473970215954,0.004766698103715328,0.00011367693457464689,0.002104065048845527,0.0015344913824004713,0.005064616945068323,0.00018476802386624414,0.0008973157538783028,0.00012559954154989228,0.0002041924679923035,0.00013514297122174668,3.0957312126433933e-05,0.0003442410909506588,0.0003282820625445382,2.777122690766909e-05,0.0021474824543523674,7.242516448879854e-05,0.002490714694161067,0.0003262153412944002,0.0013452702105465342,0.001402491518264437,0.0002995809532402305,7.292993248997348e-05,0.0008309460044744199,5.212352328420877e-06,0.00012691209018234062,0.0006829848865013144,0.00010757952361606371,0.0029228985458136236,0.0014787141883354504,0.0009902084913293585,0.00010998941878614943,2.530410741119482e-05,0.0007764603287903071,1.7977447749562003e-05,0.0021534541412289165,4.69485735923314e-05,4.9381625161881715e-05,1.4886329559260503e-05,9.63882959492679e-05,7.0560609769732e-05,4.5330880853011735e-05,4.987271406253768e-05,2.8320247427382483e-05,8.786572529562164e-07,0.0002537026716644686,2.1467331339231066e-06,3.870033479902446e-06,2.7903027244313705e-07,2.6093433532548005e-05,1.551014593648148e-05,3.923253085069689e-06,2.9728809276097223e-05,9.9263406383443e-09,3.8885587567705215e-06,5.571075274524162e-05,2.9399287146958386e-06,1.5133467035077786e-07,7.233482944180025e-06,1.3670211407301736e-08,7.995082623946104e-06,7.354039270235369e-05,2.5357770541134528e-06,8.150455688138436e-08,4.949686937205655e-06,4.1775223155848806e-05,1.0044438525369515e-07,5.806525078533298e-07,2.761772674109153e-06,2.001254034933453e-06,5.449860962514208e-08,5.153345941089071e-07,5.045063137920636e-06,5.040104258391409e-07,1.8797085670207991e-06,4.706889067396247e-07,2.2352275719228487e-07,3.003871729134744e-08,9.552619806285634e-09,2.267949854140028e-06,1.2040477082031487e-06,3.2892411194751503e-07,6.694741294666073e-08,1.1072903265407774e-06,6.573397159925776e-09,9.474839179901551e-08,3.50940867477334e-08,1.7342126490405008e-07,3.798208600969133e-07,2.7645388200880916e-09,3.361426248460475e-09,8.006392970827392e-08,6.763198250325786e-07,9.104217024713535e-08,1.196238881284728e-07,2.916536125940894e-07,1.773706188590296e-07,8.764856174181546e-09,2.2177793379540844e-08,6.662149543146256e-08,7.531875834132506e-08,8.689520507587645e-07,2.9427036185580846e-07,7.465529058059417e-06,1.3746411914095091e-05,5.395294668808504e-07,7.896737779233831e-07,1.2787109771039695e-06,9.706431214340228e-10,5.473959849844334e-07,3.207139207983545e-06,8.153805246546852e-07,3.497273248775912e-08,5.827012217185512e-07,9.75798997160382e-08,2.0024077729274836e-08,2.9312523714963845e-06,6.053675376982426e-06,2.5364297773222688e-08,2.7262754787038546e-06,1.7498620996647674e-08,6.402505396962965e-07,2.3483313027483632e-07,3.088798683492655e-08,1.508635542712966e-06,1.1923136877811658e-07,5.091231676246366e-07,3.367619294536439e-08,1.7551070730092988e-07,1.8804860046905958e-07,3.012879234987054e-08,7.514913271666757e-07,2.079111156572111e-07,1.144542447484298e-07,6.137294006336447e-08,4.3538631366857317e-08,1.3522784625408235e-07,1.26363865593504e-07,6.83962333436483e-07,3.3142559940912975e-07,4.7655608135244165e-06,9.058893528557377e-05,1.5288844683158942e-05,6.975835926681384e-07,0.00014091763687984482,2.5071873703375047e-05,1.9934983930269823e-07,9.298852180394945e-05,5.17523875753767e-07,3.067612767249095e-05,2.2641811449952698e-05,2.1221879742405747e-07,4.9926076086226345e-05,7.70671241787646e-05,6.430291565884261e-08,5.316697331281262e-07,2.1198340345307543e-06,4.204425186671301e-06,6.626679280863357e-07,9.556324762627355e-07,1.0753154588982738e-07,7.467350418011165e-07,4.587037234493607e-07,2.1077930443258452e-06,3.874343734722174e-09,5.129148217264401e-10,2.84686571405679e-06,2.7313376160797986e-07,2.0786378747139622e-06,5.408579649923695e-05,5.205272757269341e-06,4.683284260265097e-05,1.5168238729934558e-05,8.794959905689126e-06,1.7831270238133357e-08,1.202434449787404e-07,2.458360547130667e-06,7.751491140073341e-06,5.971390454106995e-06,1.0126223728645911e-05,3.006686331019637e-07,3.7683869605231735e-05,2.973536107164776e-05,4.366628310625842e-05
