atom_numbers,value
N1,10.514931504174138
H2,1.9333534839420181
H3,1.9253176086586514
C4,9.644291206294897
H5,2.07065371767294
C6,9.580144349651594
H7,2.073157723940049
O8,10.974032381573403
H9,1.7714294416268943
C10,9.71104019835397
H11,2.0733992443553713
H12,2.0843307424468036
H13,2.0557550912156013
C14,9.66707119124892
O15,10.941727789175912
N16,10.33859503033492
H17,1.868458435340445
C18,9.577059694494164
H19,2.0412164246846536
C20,9.629183965906428
H21,2.0574427918723797
H22,2.072396132658021
C23,9.625219943427023
H24,2.072521359329362
H25,2.0580343196793747
C26,9.641654532777912
H27,2.0668950566261763
H28,2.079401589370528
C29,9.546360992362146
H30,2.0105448393350938
H31,2.038944182015046
N32,10.37479943987424
H33,1.8013599032724301
H34,1.795939956576401
H35,1.8045632836488612
C36,9.715659860447182
O37,10.909196631854291
O38,10.904316213032342
H39,1.7393865656581258
