atom_numbers,value
N1,10.518288024688344
H2,1.934039346356883
H3,1.9255207582229836
C4,9.640026658761442
H5,2.088937394116403
C6,9.70644063222343
H7,2.077371112538575
H8,2.0895711274855877
H9,2.0695444945600574
C10,9.68577638373666
O11,10.912928179399595
N12,10.347023440984328
H13,1.885010214047674
C14,9.59571664441949
H15,2.027423350349079
C16,9.65179007641527
H17,2.097197081690076
H18,2.0751510414282097
O19,10.940333280049558
H20,1.794810967133552
C21,9.732198843885158
O22,10.893896289489271
O23,10.865831727511045
H24,1.7562151825481789
