 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,H9,H9,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,H15,H15,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,H17,H17,H18,H18,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,H20,H20,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,H24,H24
1N1S,N1,0.0,0.023509879767305453,0.002132937286396963,2.3036662812003783e-05,2.4952619011919808e-05,5.2378472144454236e-05,0.004072317524044244,4.4098958706939584e-07,0.0001923746547081162,0.00014835868738587166,1.2716492486242181e-06,1.6655040805557686e-05,6.967925507250783e-06,1.3500962981138898e-05,0.00792043187600222,0.001370977885056579,0.007861639421164801,0.0013292459738111218,0.0011553943572065184,0.0020908763006153297,0.0030013167837168453,0.00471199192573768,0.0020349602304936543,0.0006172246314595231,0.00039532535904651667,0.0003182889711565995,0.00012307456922378002,4.796991765776415e-05,0.00044420820717194776,0.0003316642000212311,2.5720669430989718e-05,0.0001813977301419467,0.0001867469659277976,1.742875434618263e-05,3.568691893066078e-05,0.0002242560812097949,3.573101073239826e-06,7.762601341942954e-05,0.00020080893380014508,4.259202153855668e-06,1.991878410545489e-05,0.00012988192052842962,0.00011329360755496509,1.9154854120073672e-05,7.702283943561428e-06,2.3346206112745405e-05,1.3716037080280241e-06,9.67713123379843e-05,6.963704724372022e-05,7.5219779560598e-07,0.00016277467467351592,0.00011333466399543468,7.27216712761436e-05,3.6251701106770895e-05,9.007846945296993e-07,2.9760489015373537e-06,6.929784547082818e-06,3.7948657245490125e-06,3.142774517739255e-06,4.085973147471833e-05,0.00017234040077196422,1.1969064600991786e-05,2.0543046421184208e-05,8.382568750103792e-06,8.236314583354165e-06,1.030469739915496e-05,4.678449284090114e-06,5.382923028429687e-07,2.089790710632644e-06,3.8083944904343525e-06,8.685654506845886e-05,3.3996354176224486e-07,1.5091701105696131e-05,2.2169554703133088e-07,1.499630525958473e-05,6.356197443047051e-06,7.299868494126116e-07,1.486754121204914e-08,6.293874951768252e-07,2.8421884290530386e-09,2.186849359375742e-07,3.199564497513574e-07,1.253432799913634e-07,3.6686904727467606e-06,7.943988335146202e-06,1.0186090209085563e-06,4.971938016851141e-08,1.7479224068139843e-06,2.0098146813474216e-07,1.0805640937583405e-07,8.430942121995244e-06,7.09839783064048e-08,2.5657600735695674e-07,8.0058416081219e-07,2.8555269773744563e-08,7.756372022438285e-08,9.396898918989649e-07,3.90637117653192e-07,6.7287454219577825e-09,2.3073967048148347e-07,7.577284582005461e-07,1.5113127749266653e-07,7.388039380273881e-08,6.226420325994297e-07,2.5108395681483486e-06,8.55070756422549e-08,1.3395602427301867e-07,8.417405311655912e-08,7.987091821259895e-09,6.377037092830662e-09,2.3962200501603803e-08,5.58396137662065e-09,2.6861388890964122e-08,1.3262103135680547e-06,1.3573971502367499e-08,6.579883748969451e-09,8.301546072786437e-08,8.732436551639466e-09,3.8416447800670994e-08,4.5056424369249726e-08,8.94512162119554e-08,1.135604277280322e-09,4.0222750019580644e-08,1.3953852795456356e-09,7.727691264669545e-10,7.682205899195438e-09,7.998244122564557e-09,1.032462032535264e-09,5.640084621560959e-09,3.6080389786974365e-09,1.5776986383997382e-09,1.7214913938801146e-09,5.165725763811579e-10,5.434596994646768e-09,3.353067334899151e-08,2.322162484524881e-08,3.7520014650738176e-08,2.080793315428764e-10,2.5098535916256992e-08,7.150444680803503e-10,1.0740333067360552e-09,1.2862974574368025e-11,2.049214062327387e-09,1.314534273100243e-09,1.1509942721144029e-09,2.6714318812626203e-09,1.2578258434814416e-09,2.7014558368065877e-09,2.590651915213016e-09,4.974505030119758e-09,3.6146234894118834e-09,2.5066659192773955e-08,3.8846357242050544e-09,4.4023629075518045e-08,5.572718064783544e-08,2.9247593236192415e-09,2.782587416039206e-08,7.233774690362793e-11,5.56960388919947e-09,2.924794295644517e-10,4.056809665975436e-09,7.186359840538614e-09,5.056441376716236e-12,5.792633039902739e-11,5.980286110762734e-08,6.605262115044752e-09,7.156053527523909e-12,3.6980514206419457e-09,2.1802095018230716e-08,5.247408951802868e-09,1.2338707833237095e-10,9.844811910131313e-10,2.720389746801999e-10,3.377643997826141e-11,1.740445287889969e-10,1.2166900820176352e-10,4.4048238667659945e-10,4.631749206396307e-09,7.057695516898832e-08,3.2929214910382143e-13,3.444784457684591e-10,1.7038324084950318e-09,1.6846968264871975e-11,1.6069277020136497e-09,5.310684558779144e-09,5.534228353365478e-10,6.631260818235063e-11,2.1243412445803855e-09,1.399458493533956e-09,2.0150520141370976e-11,9.187650640285483e-11,3.99079380652978e-09
2N1S,N1,0.0,0.0,0.03796090737926594,0.0017027448352706642,0.00012707134941791765,0.26354328216906353,0.06360719748972299,0.0009011497619710873,0.00124176709254753,0.005206023022269246,0.00044402333829407503,0.0001599880215414906,0.00015932872272195198,0.00014949303778588607,0.10411732834375442,0.15696362989438528,0.10507294159875302,0.15743314185495816,0.0034013961529135717,0.00538592106005753,0.028653356612498904,0.05081752686199925,0.01841847847178313,0.040986475189877414,0.09533672619708122,0.11270160098679183,0.0481946881305344,0.002482358487706282,0.025719237729265876,0.018445243426571167,0.0018255174215975334,0.011547152660857707,0.005841252834114297,8.70403502810646e-05,0.00023001817368162314,0.003234779165933954,0.000712500731109067,0.0038542636076570602,0.0054847421131061225,1.0376508227327719e-05,0.00014943349090446034,0.00016250054651578694,0.0009050595594786159,6.396440843681184e-05,0.0004498759490254578,0.0006059394869464274,7.048051005265066e-06,0.0016133994072293767,0.0015274001959366679,0.0002865871345636428,0.005256792226570717,0.003935255620229228,0.0013701201085272174,8.178142954928802e-05,3.567834770645817e-05,2.5938376738032787e-05,0.0002864836570584117,0.0003701295079325817,0.0003950656332394331,0.00019314504392164977,0.0011077565645596366,0.0004014958695952586,4.698439344297256e-05,2.9486028019221067e-07,8.12836753638635e-06,7.438930762271312e-06,8.928134192820458e-05,6.80408650532982e-07,1.1826642314582969e-05,1.2791157386615737e-05,0.0026019821370777407,2.6366300325264547e-05,0.0005664184808433781,5.38455214260658e-05,0.0029669657298474483,0.00021509302422106913,0.0005710650420760466,5.972999883763208e-05,1.6344758787090186e-05,7.387403929093317e-05,2.079222527573421e-05,3.3454968943580354e-05,3.1783453775524606e-06,8.622735446106589e-06,0.00032790532302406916,4.6380813035540314e-05,1.1320265436154386e-07,4.7366334538168076e-05,0.0003539885540368992,2.4796001504956422e-05,6.137440692510765e-05,1.5089627176001486e-05,5.030622468282786e-05,2.5108744834412278e-05,1.7599735976148168e-05,8.05222003652517e-06,4.057422937231436e-05,3.403101599142033e-05,2.549994942979694e-06,5.024006155540661e-06,8.156195934283517e-05,8.349635955973156e-06,9.3478721741036e-07,3.2984620719211932e-06,2.9848865743531405e-06,2.7720359341287804e-10,2.4186874103548917e-06,2.7833690782408382e-05,1.1240389587996447e-06,1.299506527052685e-06,4.0948967416909454e-07,1.5091044724968583e-07,1.5080503938946777e-06,3.6892116426656685e-05,1.0061177091458262e-07,7.408146185383657e-07,1.0478317158391093e-05,1.0633389568859286e-06,2.898981636967335e-06,4.900051076006662e-07,4.062256805159592e-06,2.2300770119443314e-09,9.228112736181515e-07,5.599932006994379e-08,5.305823527201881e-07,1.1512376816291692e-06,8.124544208509832e-07,1.4755020316670198e-07,2.9216344099580738e-06,1.0146411226763519e-06,4.906992101538776e-08,9.962804004004511e-08,7.189107531502259e-09,1.9634155368208894e-07,3.06403052263704e-06,1.0240354222368353e-06,1.7533852791906668e-06,2.4584334568089616e-11,1.6644675029375833e-06,1.1299897906269507e-08,1.9692864183795677e-07,3.101735068788969e-08,5.304425043650696e-07,7.718799088785033e-08,8.835968245968218e-08,2.756538890480442e-07,4.816536502971758e-08,1.2124348636177729e-07,2.9484856556294403e-08,3.0363116154674685e-07,1.3992373850690853e-06,6.031226629232833e-09,5.731526062646708e-07,1.3651899495314979e-06,7.205699308343583e-07,6.614784568981236e-07,6.732943962362015e-07,1.4587206154104138e-07,7.338877798801491e-07,1.094675239343701e-09,5.739359925094334e-07,1.3374631668838788e-07,7.655772238379654e-09,1.487933030119848e-07,2.266156742258829e-07,1.542877434701495e-07,1.812358694230909e-07,7.143353464300617e-09,8.830735254150568e-09,4.729612257392546e-10,3.140128157497202e-08,8.882302648949292e-08,8.602439494076464e-08,8.041321164498072e-08,1.7071144275959682e-08,1.2798452520002002e-08,6.226590132385468e-09,1.647199359133822e-07,1.4218013846267752e-06,1.3615646343723142e-07,9.363258612893333e-09,9.689167246307306e-09,2.9311785043617533e-07,6.951464737170454e-09,1.8727523221073739e-07,1.40293787698198e-08,4.69906336064696e-11,1.0853069953853378e-07,6.517721917731478e-10,5.666390467951032e-09,7.126360968001677e-08,2.817795938803158e-07
3N1P+1,N1,0.0,0.0,0.0,0.01353908289597161,7.08880457715999e-05,0.04127373177229332,0.10897420497372812,0.013947584601126994,9.4938531372879e-05,0.0026914563380697754,0.000417749867661632,2.050931662744837e-05,0.0002338514603406061,0.004084240207839818,0.07436763207598585,0.022316742367368025,0.006125779498158401,7.185318242353134e-05,0.006412543824902306,0.032866324924639034,0.03695537199306109,0.09789196127503619,0.03577523489304424,0.007209659829906734,0.005614806012523843,0.04580687243687942,0.013499782856599474,0.04534944231505733,0.00022430403278606015,0.003973177694779784,0.003810632728417973,0.020317451546665977,9.197335315436206e-05,4.294398392445942e-08,4.38178869919259e-05,0.004495227359358367,4.939676275883542e-05,0.00018176487653454032,0.00243693148553481,0.0007001138721856037,0.0005586917941591274,0.0019823075508882404,1.2391798080990668e-06,0.0008603008101211174,0.00017349103701902457,9.407112408799101e-05,0.0001617479734392635,0.0001617293425504318,5.530578455559265e-05,0.000159077039510791,0.00018293269578784077,1.8718258071981353e-05,0.00027119715825829616,0.0027178616522354204,0.0007155737043633703,0.016286455436702596,0.02529471918687287,0.002257405190650985,0.0011892570596954144,0.0013664902816157287,0.002385102259133909,0.01242818485803232,0.003028764629763092,0.003696221081836759,0.004504358165734912,0.00365894760920793,0.00041845895106251696,1.5318126818097966e-06,5.730343590304443e-05,0.0010068492970640719,0.0018537781118994623,8.928781442607558e-05,0.006349352398213881,0.0006912104820608889,5.4922612398922155e-05,9.776948048045853e-05,0.0022364024793928294,7.818444769469579e-05,0.0019373853344868408,0.00013578563741845073,2.9301620132482498e-06,0.00010848135199292841,9.165607824201949e-05,0.003075371999017751,0.002679510450456668,0.0005170069551945211,0.0008978285203768976,0.0003724209626212449,0.0006718353034989022,1.1972112519131883e-06,0.001321726054628769,0.004135467302013751,0.00019802565947135697,0.00023237314157120714,0.00019878472885848097,0.0001911836280970025,0.0005783149029743306,5.951161853090525e-06,2.3929993271609717e-05,0.0007000289840024543,0.002175666154880407,4.59745338972084e-05,1.8594285204898142e-06,3.772133642021558e-05,4.69408692000961e-05,0.00012924947401238285,7.591567977671687e-05,0.00023357316784844429,0.0001370314205997314,4.3881211669205555e-05,1.9132836134971853e-05,3.335822935213173e-06,8.344447408425992e-05,9.731592975903425e-07,2.5596750492518083e-06,8.512452220399425e-05,0.0001161879910775987,5.2236380672088245e-05,0.00012434888087353713,1.031535431339492e-05,2.5015307412168397e-06,2.176216288729549e-05,4.334401435501789e-05,0.00014055034439786063,3.8498926269170397e-07,4.2376936123300624e-05,2.231210536551842e-06,6.21221253438442e-06,0.0001136678977049499,6.63472030835166e-05,1.8277942059885532e-05,1.5082451683134934e-06,2.918859576261923e-08,1.928753961433216e-06,7.48452263765742e-06,2.428024749701052e-06,1.3299824299650709e-06,5.944170884397693e-07,1.9375590705195123e-06,5.603934005726785e-07,3.9205395063746096e-06,3.6819893289852246e-06,1.9222571883137363e-06,3.549935245317215e-06,1.8482940156161476e-07,1.270344523129907e-06,9.526737976273125e-08,6.764305062745279e-07,1.8873620843962158e-07,8.303199403592032e-07,9.410727599812319e-05,1.9075631442877494e-05,6.26712415163766e-06,1.924102654982107e-09,5.1560249015647486e-05,1.2734919754286977e-05,2.0569033449824303e-06,1.934542336412548e-05,1.993131044386587e-05,9.180873688019453e-05,3.997311370795842e-10,3.7495405851295516e-06,3.690624272856269e-08,7.112209732262897e-07,6.429944751795702e-05,3.0189771584421266e-05,1.3315296127913712e-06,8.229644876678321e-08,3.679354852392791e-05,9.758457921282826e-06,3.212518118189678e-08,4.967365961894288e-06,7.795881504790714e-07,2.351069166017794e-07,2.655664104178612e-07,2.97842713181673e-06,5.422840398949802e-08,1.6240627505048622e-06,7.373642095132027e-06,6.176737925578379e-06,1.1526947796269837e-07,6.239260650353629e-07,1.6458572711375297e-05,1.7348427170382763e-06,4.737156000800269e-09,6.102109326722172e-07,1.8061196782603872e-07,1.6935336135670553e-06,1.9586397037585357e-07,9.344213072193241e-07,5.353792942308644e-07,1.3031789811712713e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,0.0006350513228916554,0.0004525797307626256,0.016704884775903484,0.2802499510500822,0.0018551691614336896,0.009259705456796663,0.028528506096138884,0.003914418591094426,0.0019250426401216103,0.029237964061298083,0.017284481172493926,0.01133350672596789,0.2835438760531246,0.17857009609892005,0.007203676987758589,0.049704534690207414,0.09313744008510483,0.10895147395761473,0.059244205194750155,0.022555339909238192,0.053442186097101274,0.019071259607195135,0.03194729752780079,0.00900457640398833,0.00789949014627589,0.020652290636244297,0.00489750666294575,0.0059726092272589515,0.009361837889958924,0.0008722368508702338,7.14493341451572e-05,0.001542624465261433,0.00017799021504094625,6.960920686527317e-05,0.004773683087823333,2.3900151422395766e-06,5.083555267404449e-06,0.0010138011348193032,6.098920669517227e-05,0.00181033696866284,7.956464106562144e-05,0.0018931614093860016,0.00013555543503174228,0.004830368889419345,0.00025335027474593375,0.00040095774976212084,0.004341341998324921,0.002383047743549138,0.0020824563247514583,1.7599538056689568e-05,5.462534698796873e-06,0.0002835590735243976,8.516208188558139e-05,1.2479823229494258e-05,0.000115786185455935,0.0002628597970901758,0.0003117304953530464,7.123290975385999e-05,1.1741628722639064e-06,8.18265170212662e-05,0.0029753547882473974,0.00014543750602324934,0.00012744538571718422,2.339894285818822e-05,2.6062537241688943e-05,0.0005171189605519544,0.0025833104157357845,0.0012106254706996111,8.982897448106542e-08,0.00019402728874284847,0.0002175419750845009,0.00012505577616783725,0.00013017392794978377,0.00013653499374277622,0.00010243933221221191,7.233718998267413e-05,2.387608258569429e-05,1.3489239848230028e-05,3.547061101705218e-05,0.0008725789499872683,0.0010243865339640834,1.6135430769281811e-09,8.530553376484562e-05,0.0003064860248915835,3.291857729070813e-06,3.416265097477833e-07,0.00022436433415418122,9.109835272269606e-05,1.0624964857708363e-05,2.6876160648114933e-05,2.5523530283955154e-05,1.3788937829106729e-05,2.7790045674436215e-05,0.0004958249606263898,1.008194640217397e-06,2.3163603372289288e-05,0.00025834813391956146,7.635904813341199e-05,8.53951793722274e-08,2.9830126813124025e-08,3.595162987002354e-05,4.881739901207993e-09,6.857857082209762e-07,1.8613597141392546e-06,4.784062647589238e-06,4.789860501785981e-06,5.054145679750377e-08,3.942942639056923e-09,1.0524054291582985e-05,7.048346043259102e-06,1.28917962971542e-07,1.1493324945099914e-06,9.66237954402871e-06,2.636322637084021e-06,1.8949444964277973e-06,9.996114158639102e-09,1.0621404809008084e-06,9.49321033427708e-06,1.141206436017228e-06,1.2701137638071458e-05,8.794632133657387e-09,1.919184162924026e-06,1.2117672916200917e-06,3.1326911129614388e-06,1.1531291690847212e-05,3.3857983576801587e-06,3.7436206268282035e-07,2.5327513419881598e-08,4.396660502337113e-08,1.4066549653968252e-06,1.0420848886028011e-06,3.4371897754681413e-06,5.505856521814678e-07,3.4099891221828216e-07,5.547463381994078e-07,1.0414242628264958e-06,3.488545896601636e-09,1.6338848629615654e-07,1.1257642440476445e-07,6.967744781150031e-08,1.3575141011301639e-11,2.9116722588540256e-08,3.056953135072149e-08,1.438438368417394e-07,1.3601837434151776e-09,5.837412553333365e-07,3.879392008521165e-06,1.618816569681769e-07,4.326956482003652e-07,1.2925792303164485e-06,5.405339762454275e-07,1.9631271874764877e-06,1.1750073802829775e-08,1.105071026019644e-06,1.0904869216510349e-06,7.1867951574322575e-06,1.6465397552067884e-06,1.384394862746774e-06,1.197018040244302e-09,8.770355508502803e-08,3.6334392574666197e-06,6.154078744380342e-07,6.29665507734245e-07,1.4823298144506225e-10,1.6763590684476526e-06,9.384177426241536e-07,9.333241068887332e-08,7.174567606682558e-10,4.549351606542018e-08,2.074901712667554e-07,2.7037433403265254e-08,2.9855919958521326e-09,5.53139756220844e-11,5.3560467172530934e-09,2.5282584870112146e-07,5.6760161015745325e-09,1.5650212681350695e-08,9.337620010541059e-08,1.5597447600157466e-07,1.3750853922189776e-07,1.3311628954681964e-07,6.033934907279104e-09,1.3270219345606904e-07,2.7474202646260437e-07,2.872550752819336e-08,2.164748602595523e-09,3.4202618959255915e-08,8.608225243733614e-11
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.0007552454736226011,3.3730585626834397e-06,0.0012661018359390042,0.2755279321619577,6.010917774124103e-05,0.004237588789171243,0.03694947305871854,0.032425330720110335,0.011811314688664254,0.2981860714078075,0.20811572309521909,0.14649989262845642,0.064514620376388,0.003668396624025627,0.023891577838892175,0.03302301637976779,0.06055217032720828,0.01733833640114746,0.009695826505548677,0.015122012769114512,0.029037763520458615,0.0021267868805541212,0.0002391855208545568,0.015979421655332837,2.3341106432095415e-06,0.021404003149427142,0.0010470687877688345,0.0008934654893728577,0.00025571532258306107,0.00014598428752221615,0.005092148885643244,0.00022342849787637675,0.0030420438622367207,0.0033475294987126425,0.0005415729475486408,0.0005173468513226531,0.00027564956978487487,0.0005651571478790807,0.001569062019939782,0.0001925722800646401,0.000408920681458369,2.5803439747118517e-06,0.003233783425331982,0.0018329968568258082,2.245780991394497e-06,0.0031323138044561105,0.0016618122908935717,0.0009513951937361043,0.00017304387562866452,4.8279314714738675e-05,0.0007729457989373856,0.0024582194940738766,9.929093586968918e-05,0.0004012612913695257,0.00010659198062690223,0.000478785979598495,0.0007658285413847388,0.00018752472763239325,0.0010703292975848822,0.000468655505493798,0.0010382850512113961,6.208445751521019e-05,1.9240945426490796e-05,1.6912825698822687e-05,0.00024709241199971643,0.002264964234647504,3.0752701145608796e-05,0.0001465769736235245,6.788111250966011e-05,0.00039988688592540456,8.534936726256603e-06,4.217172723564033e-05,0.00010095624970452022,0.0002886869427936034,8.199734889080545e-06,2.0500454076533003e-06,1.869121565567511e-05,8.601170542688052e-06,0.0002119747590056953,0.0005126202862970608,4.2107201227103985e-05,0.00011769152644935943,7.488552179113483e-05,5.045588000296419e-06,2.188133757741184e-06,5.5724422306280275e-05,0.00030270579317037694,1.8879789873693653e-06,4.734648130444441e-06,3.9660360474425005e-05,5.76141356845028e-09,5.774871515606961e-05,0.00010298596507984925,3.284474124010117e-06,7.980791794715003e-05,0.00024354879096444293,3.3850342555652446e-06,1.3985635529678575e-06,3.586141881228855e-07,3.7250046958092753e-06,9.534705362579388e-06,1.3041826333104467e-05,4.646653732898187e-06,2.9806973550483562e-05,2.096662225947732e-05,4.6858629687562825e-07,3.820977112489743e-08,1.0216463692813704e-05,1.874197796425392e-05,3.723863080118406e-07,1.6643529377358135e-05,2.0031487486527055e-05,8.079498071467128e-06,1.727612280033597e-05,2.328317241673261e-06,2.510169849756494e-10,2.0164018605939305e-06,5.598020195840547e-06,1.5180098800859909e-05,5.4224223555721096e-08,1.8459840134266159e-06,1.2875755825980661e-06,7.36560055170088e-08,1.2837432882495392e-05,9.424958044679244e-06,3.2084733474491145e-06,5.077700615530034e-08,5.1904036624250693e-11,1.6138503422524764e-08,1.330790968534501e-06,4.739077041904238e-08,7.459218016592217e-07,8.510255611327011e-08,9.100104980674928e-07,1.4316983598661182e-08,3.26175616294222e-07,1.085872400219401e-06,4.234499584310214e-07,1.259594908376016e-07,7.910370070085548e-08,6.756058859025416e-07,1.3334349624471997e-08,1.4873943854354366e-08,4.007432208297246e-08,1.791763182268369e-08,9.904889215484047e-07,2.4702184653335735e-07,1.2469277317350702e-06,7.042961889247579e-07,2.26835088490418e-08,5.385116002010193e-07,1.783229253149443e-08,5.798277573632049e-07,1.8891201911674926e-06,3.2408655086246796e-06,1.0399760828061488e-06,1.4694111039048607e-08,8.731149803153926e-09,2.040570090677818e-07,3.99718693255835e-07,1.2840400880342884e-06,1.0111386266054012e-06,4.5317838370806385e-10,4.395446464577901e-07,1.4024970562687145e-07,9.403199152657749e-08,1.1238667374513511e-07,7.044806960010419e-10,3.060398623411231e-08,1.0259711524795989e-08,1.8288208836203523e-07,5.6284017446728285e-09,2.513657344493936e-07,2.4629302597389824e-08,6.017322906615163e-08,2.150958877678022e-08,1.018552753251356e-08,6.033809203387364e-07,1.423932838306996e-08,9.108289678039228e-09,1.0263580230152058e-07,1.7380485939355594e-09,3.758716649038263e-08,3.935674230959307e-09,3.112689528350643e-08,3.4686733485500554e-08,2.812774724247902e-07
6N1S,N1,0.0,0.0,0.0,0.0,0.0,0.0,0.057521281344464104,0.0011283334457488081,0.0012155214614311127,0.005543056361346332,0.0005671454497080397,0.0001681705920384413,9.608608016908882e-05,7.738220132536e-05,0.09590110941922125,0.15032882896492872,0.094922471504999,0.1500819396808244,0.00025148745413194895,0.02240870613207413,0.01543678192270903,0.024776648938379164,0.011161562273184433,0.06871310411228615,0.07378200777702304,0.07995586841783231,0.03770504986961942,0.0027013236674366947,0.020426146548223834,0.014903811907210907,0.0013474761513105893,0.007685245214382741,0.00011872137128410287,0.005416655808179183,1.9803461701606295e-06,0.000714899207279629,0.0005716639672614932,0.0009443703753193589,0.0007688320079384248,0.0009191259953595932,0.0004054575502903113,0.0012766648654296553,0.006349666522940556,3.526616423865647e-05,0.00015665095219019598,2.507089091374759e-05,0.00012996910788665161,0.0011103327583239508,0.0006082400853792969,1.3276077437396339e-06,0.001901980576128004,0.0024958573390096994,0.00046533996557274193,0.0007744605264941029,6.791732552602348e-05,0.001001946893286032,0.000998580897717538,0.0006500287571773455,1.0370528853442806e-06,0.0024152904799596975,0.006563669691589169,0.0013999008909419963,0.0001593884780568544,5.6656285048806154e-05,0.00029089565285023156,2.0363675023338246e-05,1.6866171621332526e-05,1.552946556615531e-05,1.490748052335178e-06,6.839562338711858e-08,0.0010251064589854586,1.1902440860023233e-05,1.1707400582317007e-05,2.031869269725206e-06,0.0012543957792070515,0.00015495417407862533,2.4540648300153123e-06,2.7367190590377177e-05,2.9326720417888197e-05,2.7191980221941137e-05,2.9366785860851508e-06,1.1878915997520778e-06,1.0486563395417647e-07,5.1181911597808494e-08,1.9082659608038455e-06,0.00010731435377842047,7.263607652152615e-05,0.0001120120235054145,0.00044022602755111606,5.661814349355865e-06,0.00011752175044899005,0.00021536542341560327,3.0839716835373565e-05,5.387961508063199e-07,1.3097561109010059e-06,5.775953180187088e-07,1.6033307841389899e-06,8.975602820360251e-05,1.4683433007256497e-06,3.3911715323853286e-05,3.135475891147266e-05,3.571900415444418e-06,5.88526274380996e-06,5.173380409884132e-05,8.406428273444178e-05,4.860649660543004e-10,4.516747472926852e-06,1.0611357337264593e-05,4.747588014941684e-06,6.402466385502237e-06,8.812664638702117e-06,9.298005143598687e-08,2.263281055592259e-05,8.3970626682639e-05,3.229147682581868e-08,5.937956260027022e-08,9.082749459210504e-07,3.6110119339127777e-09,2.5984987450655694e-07,8.761555019276557e-07,1.616285001393436e-06,2.700582824033404e-08,1.5879895771675478e-06,1.8931910881203606e-06,1.5391983301249468e-06,4.792226005578826e-06,3.094426048733112e-09,6.877311919950557e-08,2.6992731605446352e-08,2.2688597223208262e-07,5.887675702531681e-07,7.474863039647062e-08,1.9760216796171903e-08,7.006691267186227e-07,9.955193454924682e-06,4.320189459505741e-07,1.8599011983866376e-06,1.4492839284230286e-07,8.567976051310211e-06,3.9200386048321434e-08,1.2090332868197606e-07,3.7235747818442633e-09,3.537504467132635e-08,1.275087928576113e-07,5.4531544835256796e-08,1.9020566766059233e-07,4.4331248005846646e-08,2.1698622898469466e-07,6.211042968828906e-08,1.95795015045519e-06,1.1167433475733901e-06,3.625470514467821e-06,4.212384252522128e-06,1.0844062638959429e-06,1.2013271270649994e-05,7.557860279838735e-07,3.1161532363377376e-06,1.1581450207742705e-06,6.663757667890735e-07,4.026044122085182e-06,2.756013608440355e-07,1.1266517683239385e-06,8.480813384892372e-09,1.8928573330967424e-07,6.667030939322416e-06,3.0494288973947903e-06,4.6449784463220567e-07,3.0939626416426336e-08,4.446895218279678e-06,1.227182906404778e-06,6.108311545460765e-08,1.6627995291784714e-07,2.2803469779120178e-08,9.975807513384893e-09,1.2510459335146606e-09,6.344687393244897e-07,6.239591954226853e-09,2.0521176757881676e-08,3.249969251939433e-06,2.5343433573965513e-08,9.49455163379298e-08,8.355371816648471e-08,1.220932599910185e-06,9.362907515964025e-08,8.925588490527048e-08,1.3925370678791182e-07,4.3684762252027554e-08,2.936124130492601e-07,5.929512592039998e-07,6.457900880718626e-11,1.8438219839822523e-08,2.430230017225199e-08
