 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,H10,H10,H11,H11,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,H14,H14,H15,H15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,H20,H20,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,H26,H26,H27,H27,H28,H28,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,H30,H30,H31,H31,H32,H32,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,H36,H36
1N1S,N1,0.0,0.023483458812052938,2.9036941484150702e-05,8.386634805157556e-05,0.0020631033859426218,5.348769354962535e-05,1.8661353244908696e-06,6.957131536666772e-05,0.004165977916354313,6.802942971534387e-06,4.326350990235817e-06,8.55264645216458e-09,0.00015247649447711065,2.3439787864940054e-05,0.007930033006726234,0.001362954681538353,0.007872377027286825,0.0013269806445246335,0.0011620346820272742,0.0020496938039438195,0.0054358095870310486,3.121643053827228e-05,0.003975665009135598,0.0006158656033961041,0.00037590175447266283,6.964401324527358e-07,0.00046743429967310846,1.8075216857954546e-05,1.4824323193995959e-07,0.0006954308335307691,0.00031193956484659724,5.8261570359263715e-06,0.0001853804695308714,1.776135921938149e-05,4.2427358885710476e-05,0.0002081689732704728,0.00012468619200634024,0.00010393087687976532,5.4888060137425754e-05,1.0985470777491457e-06,0.0002465460449667667,4.705483207101402e-05,5.7041292853998726e-05,3.2911082047976103e-05,4.3900011403835704e-05,4.706400232859509e-05,4.3965120041788985e-07,2.2207026557530263e-05,0.00010375851274369019,6.10852977032117e-05,4.066619842313379e-05,2.04957761207325e-07,1.5031783373198326e-05,6.568084193792068e-05,0.00010161626423133008,1.2180229516101093e-06,3.67811362718129e-05,1.8607546644178186e-05,1.689496425005821e-05,3.7352602115792166e-06,3.3886950245864966e-07,2.7108797806540963e-07,3.5440467590630576e-06,7.329051004700826e-07,2.437031458302208e-07,5.185665810508722e-07,1.5327063396242124e-07,1.7698960719236823e-07,2.3559773851822285e-06,2.1075845113571745e-07,9.083578121626967e-08,1.32638171335131e-07,6.0624562761846246e-06,4.265109675827272e-06,3.912081616708196e-07,1.6665416560091018e-06,1.5721397909285173e-05,1.1248308221523118e-05,8.750130542356516e-07,1.6398110271875765e-06,1.4545175002211863e-06,4.989637805152825e-07,1.3588518354978874e-07,8.893309436236452e-07,1.0773921761686456e-06,2.4770648796024197e-07,8.323381817110231e-09,1.139136706962418e-06,6.652988854272124e-10,4.2025521729271986e-08,9.883152740641776e-09,3.903005563188344e-08,1.0861569643694224e-08,2.3279356220484715e-10,1.0227011237873285e-08,2.0028418457052055e-07,1.0541757688997677e-08,3.239030800239462e-07,1.0372241954215156e-09,3.857276956176214e-09,1.9029958248095724e-08,4.413818682769133e-08,9.818050816789992e-10,5.2628230218232375e-08,3.067325275996069e-07,6.316622780389025e-09,1.3264537179757951e-07,5.367884212681417e-07,9.012100669891776e-07,2.9326492700931794e-06,7.140183062803729e-06,5.240157578967342e-07,1.1284238775610689e-05,4.2185847240139296e-05,1.2692048796503208e-05,3.0428813225791274e-06,0.00019757733903214003,8.565405451910202e-06,4.6487595273259075e-08,1.4305269383063646e-05,1.13018732946224e-05,4.209718178771471e-07,1.8931539618322057e-06,2.741470834788373e-06,2.501044666924912e-07,4.4598199711032294e-07,9.293337480276165e-05,3.909161887527546e-07,6.646237586060977e-06,1.4633360501115078e-06,1.8896521352784745e-05,8.240537026638073e-07,2.6482142867489955e-09,8.567260180725178e-07,2.266661400240899e-09,2.8427496799598995e-07,2.4864275707803252e-08,3.5221707523902523e-06,3.420405704890328e-06,3.0464019913356566e-06,4.454708513845773e-06,7.114732925028733e-07,1.1175245828720648e-06,7.117219491314941e-06,1.8823485830044007e-06,3.759964561922402e-10,8.399154947935639e-08,1.616147057847961e-08,1.4564340332368086e-06,3.994017778730097e-07,1.4216688715151804e-06,6.779875538764912e-07,1.8264546430835082e-08,3.1750047613243737e-07,6.220222337205428e-09,2.8429228171589216e-07,5.421322433196707e-07,5.288461419894475e-07,1.4984586238497855e-07,9.657659139072905e-08,1.891051266245114e-06,3.4557813610724963e-08,3.306176576955977e-08,2.482879152276851e-09,1.3423922168298574e-08,4.6335610848213804e-08,6.711610445186977e-08,6.780000725292723e-07,2.298259360600241e-10,8.670301365754085e-09,2.8572811894278516e-08,3.736694664802087e-08,3.1015165768977226e-08,2.849561142603818e-08,6.518869444249731e-09,2.5104499368211464e-08,9.537611811438751e-09,7.514113775641817e-10,1.3066081550050512e-09,4.575880507839969e-10,2.078095751034681e-09,1.5375981599063948e-09,2.643997243367835e-09,6.487874459892851e-09,2.3191462361626947e-09,1.8519008548878446e-10,5.054080487454371e-09,1.6961445581387125e-09,2.8161339926668916e-10,4.2450694071050066e-09,3.3150193701203534e-10,1.514718794837222e-09,6.100613791915066e-09,1.2270179317042107e-10,9.791750743559646e-13,9.737200351578323e-10,2.201056559236747e-10,3.672413761979243e-10,2.098253570892439e-09,1.5576340217648976e-10,2.0132684408480372e-09,7.736655760481881e-10,1.968802898488775e-11,6.5839387275445915e-09,1.8173987315073248e-10,2.972289525615679e-09,1.0313403464579096e-09,3.783644286770027e-09,4.2064860483748134e-09,1.9633408676611452e-08,8.531841899639403e-11,1.4576525098064508e-08,2.8492511683353428e-08,2.3633979218118384e-09,3.6003444670029694e-10,8.645552329600292e-11,2.134637189232791e-10,1.0858645926870025e-09,3.1022173718753265e-09,2.916201502500826e-09,1.8004295831985928e-09,1.9817480989559044e-12,1.6455645734936297e-09,9.322784100262993e-09,2.8592656020620666e-10,6.860717038925657e-08,3.005083293317057e-09,3.795064595912834e-08,6.079217240717583e-08,5.382778223150808e-08,1.7822815767676303e-07,4.522696994690989e-09,3.6205787556919944e-07,5.991762641599507e-09,1.0456260857161226e-09,3.8804467972219925e-09,2.4590966818394122e-08,1.2059454240764822e-08,7.934927992447882e-10,6.651745820818178e-11,9.938152034649761e-08,3.851652929931504e-08,2.4080104354951004e-08,3.2318336895542643e-09,1.7860573020556103e-08,3.144994420445357e-08,2.667846854542688e-08,1.327746523838158e-10,7.779209776348495e-10,6.131822008481613e-09,5.837528890828558e-09,1.9164764220036545e-10,1.5056011992697904e-12,7.534974866274524e-10,4.6723815039229066e-08,5.176472361867468e-09,8.838575427105866e-09,2.417206435012531e-10,1.0352302348692888e-08,9.662983746494547e-09,1.2570920970844668e-08,2.813507107846114e-09,3.122534730781723e-10,1.4274508242095862e-09,4.124198760280251e-10,3.0732415223777565e-10,4.4923620379222484e-11,4.605786863010053e-10
2N1S,N1,0.0,0.0,0.0022155141063340267,0.00235044637559767,0.036230740392124705,0.263481976528388,0.001100659484209121,0.0027494718308278543,0.06294271335812507,0.00039823891102375164,0.00012895006974011913,0.0003373789709371078,0.004064670862431674,0.0010465244129513884,0.10411713571637149,0.1569012299175423,0.10525478779651065,0.1577837528280268,0.0033507899739138036,0.00520413994135227,0.05716457970932698,0.00013593386995580659,0.037671971630521384,0.04041225170608076,0.12914220211027327,0.00010362918807960142,0.11757170882904422,0.0012533636258496017,4.339419067944661e-05,0.036766205142346076,0.01615058904226596,0.00022338619629858059,0.005735367866020358,8.409429431122106e-05,0.0002464037361944449,0.00319465428415322,0.005084922263857372,0.0020317882462790315,0.0026992718998903875,9.986127543015755e-05,0.0011506250381887462,0.0010304292244458502,5.989459195276936e-07,0.0007359728570970336,0.00035254780125515417,0.0011815153016898616,7.970121678679831e-05,0.0001824372995735679,0.002308381673236326,0.00011671488512376982,0.0007720359035303659,0.00023611863518491205,8.524012426125438e-05,0.0013335608471103377,0.0032225218379786646,0.00011446045425911322,0.0010463144045007589,0.0005664189516929596,0.0010167744940958734,2.070709236479118e-05,4.90429278481308e-05,6.482390046813613e-05,6.566707958621798e-05,2.1104947529604345e-06,6.110171351103588e-06,9.909348304804055e-06,2.2055489656391813e-05,1.1694082412638807e-05,2.4295235022897543e-05,1.6265842202045633e-06,4.93759997333143e-08,1.689966881102123e-06,2.8696162592822816e-05,2.3004385385716475e-05,1.9556527410813374e-06,5.16127425687074e-06,0.0004024041752876961,0.00032483334169386424,2.4434350794244608e-05,3.863989555430436e-05,9.305520547453483e-05,4.3292329355626435e-05,6.463415264335026e-06,5.212061619808139e-05,2.741971088249251e-05,1.0446435421140876e-05,6.556525707246408e-06,5.809703924919418e-05,3.6348815957154557e-08,7.684465730406487e-08,1.159062723576909e-06,4.944893776226422e-06,8.450710353713475e-09,3.357817734972457e-07,7.569919304728501e-07,6.045035899404638e-06,5.961060800530049e-07,1.9785588888154848e-05,8.356567546830007e-07,6.345452741030044e-07,1.3861994851982473e-06,2.82522497219162e-06,1.4052521368768112e-08,5.644010485639228e-07,1.5687278590359455e-05,2.0238223297219804e-06,8.676015966102568e-06,1.9048670225174646e-05,3.8966163589115865e-05,1.5893380187925743e-05,0.0007198582868155334,9.913992098686819e-05,0.0006271914135438372,0.0001735443631529776,0.0006135582391757488,0.00027199372391262244,0.0009019338589002501,3.5752127012456114e-05,1.7711590681201983e-05,6.01785367981833e-07,1.2482070244068666e-06,4.258290084457883e-05,9.387428985929702e-06,6.953914967855468e-06,0.0001098626345243936,5.5416011432996015e-06,0.0027640058782445465,4.7876627510934355e-05,0.00035561407255402244,4.524948531425821e-07,0.0032318916401674613,0.00013239262055098067,3.0336259297936152e-06,1.4924562905527239e-05,5.220488832313741e-05,3.875322601243347e-05,1.8338896727865261e-06,9.44115112044841e-06,0.0001144807889743582,7.645069516071246e-05,0.00020681512498876842,2.2007496368381396e-05,7.83831363850851e-05,0.00019949610001734897,6.095766551350579e-05,3.2366024631524937e-06,2.4566974440531908e-05,4.856334134828444e-08,2.3738386789595722e-05,9.110378643195638e-05,5.636803659614387e-05,1.696940521078716e-05,1.8670613886051513e-06,7.289175404157078e-06,6.182217124894862e-07,1.8952865189270085e-05,6.009595590539263e-05,1.1235147261423606e-06,4.700016400072116e-06,1.5273573028551368e-07,2.2897974516489228e-06,1.0110407341334948e-05,1.987280066950703e-06,4.355493743446459e-11,1.1452901960362638e-05,1.3485206553642826e-06,7.432802251017279e-06,2.528125561873651e-05,7.271623547744355e-08,7.14212889718624e-07,3.250785127306699e-06,4.9211954418204584e-06,5.243158759160593e-06,1.175658479457553e-06,7.951306493225729e-07,2.1727453871633884e-06,2.721876256828182e-06,2.6623148130511254e-12,3.712705123337656e-07,1.948246883820559e-07,9.550826352011654e-09,3.573142333124224e-07,1.422152031693713e-07,9.79191594474571e-08,2.159851875127572e-08,6.265211283107419e-08,3.2099749569525216e-07,2.830561860456271e-07,1.0257465756779993e-06,8.607337065313914e-11,9.912237741716012e-08,1.5404327102785942e-07,1.4971822182019423e-07,2.1271078232132368e-09,6.27018059695672e-09,2.0487405349989274e-07,6.573265620701818e-08,1.352885232730472e-07,1.6309071027009736e-07,4.060098612868046e-08,6.819200919494506e-07,2.3580153785118796e-07,1.052910203469537e-09,1.5504311168257345e-08,6.29753360570362e-10,9.216957908009249e-08,4.125799035747946e-08,2.038407234117301e-07,1.2376398750291173e-07,2.3156065775964407e-07,6.734683921649776e-10,1.0331056987666898e-07,2.728009920183183e-07,1.5676795528385412e-07,1.3075360016934212e-07,1.783496150764563e-08,1.7755631764870827e-07,1.930558037877006e-07,3.076308896510227e-07,2.2108178177049354e-07,1.060800376428972e-07,1.3256018505103384e-10,7.607529273201408e-09,3.642220884891856e-07,2.2244685560224298e-07,1.2408068923441817e-06,6.908938074978721e-07,1.400696008957425e-06,1.8422384857608165e-06,6.155009923958232e-08,3.6174183626336287e-06,2.30618045993225e-07,4.369698065609384e-07,1.3445949464951923e-06,2.3238561519534073e-08,1.517058199063115e-07,3.2421974927032693e-07,7.539400801448437e-07,4.2506442810008593e-11,1.1164597069068805e-07,2.9412994932975778e-06,2.7990430622182316e-06,1.5705017597511528e-06,1.4232148792814314e-09,1.0620947543671377e-07,1.5334773832975657e-06,3.583483628055717e-06,7.009282043668463e-12,8.525817629667642e-08,1.2062825915926112e-07,3.327992725843387e-08,5.779807232819678e-08,4.4945120958317375e-09,7.982465044520382e-08,6.297821215639487e-07,2.3265603221744868e-08,2.7666545099336304e-07,2.1904926361671073e-07,4.383250207240508e-09,1.4521702951242332e-08,3.6316807783265403e-08,9.031273529025441e-08,5.526569202274345e-08,8.61441931121476e-08,4.298289280058043e-09,7.872816842890984e-09,5.330695884708803e-10,1.0649683757080197e-07
3N1P+1,N1,0.0,0.0,0.0,0.00022474704640496057,0.016877816684760294,0.0005791314576817364,0.28267999232530805,8.21512926574286e-05,0.022307414924124913,6.853206675039303e-06,0.0023753695684176623,0.04331776246239771,0.017992929710192174,0.0008548642609680357,0.09164168924945892,0.05449363442589972,0.23257497763732893,0.13757884873838888,0.008603451843456789,0.05835670645408353,0.14972165086842848,0.0011116061578766434,0.13497863698889123,0.026799275638253572,0.034958409243966315,0.0003126994322188992,0.07956911275495626,0.004571853348766641,0.00026216099801601445,0.02082389324177969,0.01968611306851109,0.0006597647642447857,0.0076601346848343965,0.000573194446638059,0.0001487378225915048,0.003040812467075771,0.001231521498378907,0.004299214011277641,0.0016812213330883452,5.779988206899844e-05,0.002579487826451121,0.0002681798731725138,8.302189071862642e-05,0.0029421477529221196,0.0028961307037116413,0.002242585800990904,4.0000450032273704e-06,0.002973806361217468,0.003518300289272691,2.2161684234411894e-05,0.00013025285749312943,0.00014769655634161438,9.001419704590674e-05,0.0026312096663065887,0.0028417133002998085,0.00013514559813154747,0.0009562574624784048,0.0003758304664462919,0.00014969269741582636,0.0006071534910434551,2.193187768861904e-05,1.926546095276649e-05,0.0007377213619856882,7.472710365874491e-05,9.200420834365453e-05,4.581573612072454e-05,2.4025430289675853e-05,7.3947342196234445e-06,0.0003239929054847934,7.360786220544924e-06,4.33830163570903e-07,3.812373886580289e-06,3.565972055863398e-05,5.6330015942851475e-05,1.7545369690452617e-07,0.00010515773642616466,0.0005322460536856255,0.0009449839039681329,1.1353613929010464e-06,8.027784621944534e-06,0.0001056375938794929,0.00018471369638506374,1.6376627165470836e-08,7.343091578171368e-05,6.5343719370059e-05,1.3336269809149925e-05,1.6302003624790729e-06,8.807009739797422e-05,1.127542503809309e-12,8.222300471594224e-07,2.9808981016898883e-07,5.871079196584361e-06,1.1397664767542892e-07,1.59601221128014e-11,1.244891393081815e-06,5.687760527006702e-06,5.178333553068626e-07,2.629672331866395e-05,1.8641263488383686e-07,1.2152544988097702e-06,5.810701668274021e-06,9.208350246314723e-06,9.99648743338355e-07,1.318715971976303e-07,1.9933182264342264e-05,1.8137295758613448e-06,3.938823085913867e-06,2.0901237467452205e-05,6.328124844134919e-06,0.00027009342698569583,0.00011057840499884009,0.00022405761372645827,8.981955536269126e-05,0.0001342958708967501,5.5580849289693646e-05,2.0566851115066953e-05,0.00040167050839379215,0.0005717520343617721,0.00026630036576591465,0.002698916672576601,9.371340734110056e-05,6.72782101895919e-05,1.4900754927937854e-05,0.00032447313506667186,0.0005547713150884093,0.0005621938236313184,0.0009549111686051326,0.00013936613868992254,3.3150055114283816e-06,0.0003000838415161411,1.2546223720377725e-05,2.7468746392367294e-05,1.7680906908346117e-05,0.00010077254953722026,7.219423999393904e-05,5.678943570952555e-07,2.289076839412374e-05,0.0006219276910721661,0.0001387595527124752,0.0009840024315814766,0.0005168237734021197,0.00016994428106009707,2.4035504822439435e-05,0.0003643431635680372,2.3632865652434276e-05,2.3147178343840835e-05,7.871357180277982e-06,3.8258233980403844e-05,6.016301302191884e-05,3.289803603756525e-06,8.444884992675483e-05,0.0003839328621690896,7.398005270609076e-07,1.9486873914065228e-05,3.844342348013896e-05,2.7680030805221634e-06,0.00019859518982023872,5.859422538279091e-07,1.2644815483575655e-06,6.073842744314106e-07,2.531804195671228e-05,4.474275789201343e-06,4.7137296546040375e-06,1.915899012217004e-05,5.456259830616261e-07,4.3291385982913155e-05,5.137660573684144e-05,9.991124317654254e-06,1.3039344626264437e-07,9.365096365065995e-07,1.1669483694909388e-06,9.208697173690439e-07,5.270764815712425e-06,6.351012116212473e-08,1.893345950687575e-06,8.700099707326103e-08,1.1567702351555909e-09,6.950110505332674e-06,1.7102222256148991e-06,1.5999774571895387e-07,3.1903201964667005e-06,2.5559509306827266e-06,2.4569309178268384e-06,3.3433085238065985e-06,8.901465187172164e-08,2.5622927433133214e-06,6.213380876474162e-07,1.2273414151664497e-07,8.082188816871394e-06,1.9315975441358546e-07,1.2840585039697316e-08,1.4985305796244575e-07,8.52967911413316e-07,1.7774526295255555e-09,2.611454372747346e-07,6.173856370583763e-07,2.1722988963190915e-08,5.494523283022801e-07,4.944566458497945e-07,3.5073012982778096e-07,1.6656175030327347e-06,7.205508847363262e-07,7.224270071048977e-09,6.839305521921801e-08,6.183305933937788e-08,1.316687139762962e-06,3.128471459667992e-07,8.642884150589225e-07,5.716435952596299e-06,1.687652657622607e-07,4.555719042009798e-07,6.440666844298448e-08,1.1419542222945722e-06,1.4035814066559738e-08,2.3742554589034626e-08,8.24631223306227e-08,9.436521075656401e-08,4.982316808010978e-07,4.6554706978341187e-07,2.9818041369367165e-07,8.457638944747714e-08,5.980633854818507e-08,1.515189853140697e-06,4.43060231569703e-06,2.3066059595677757e-07,4.773452994655258e-06,4.723870659084639e-07,6.1666538342386445e-06,5.265503112195091e-06,6.325652417427108e-06,4.039414751577652e-06,2.7241406952427383e-07,5.27459814936293e-07,8.160409015189884e-09,1.6033205323395805e-06,2.783864886835019e-06,7.093200913299569e-07,1.0012517055457693e-06,7.343397001591256e-10,3.814969229409826e-09,9.401435638878297e-07,8.873162919975641e-07,2.9297473913558747e-07,8.536464557451495e-08,1.5052453439245994e-06,4.112786315957351e-07,1.7903670292973572e-06,5.9413192143864535e-08,1.9646114779447998e-07,1.2812995553446171e-08,7.27454998683541e-07,2.002292287528462e-07,4.1598280375865215e-11,1.5433603728354228e-08,2.1548607342936066e-08,7.278468263649529e-07,1.915725604373364e-06,4.001413334009385e-08,9.800320066588597e-08,4.105237394469441e-08,6.29680801722543e-07,1.5673271791527554e-08,3.1272802947235334e-07,6.050790979372778e-10,6.89298240930114e-07,3.037103368797034e-08,7.148625247310747e-08,6.195295387811939e-08
4N1P-1,N1,0.0,0.0,0.0,0.0,0.0047579099544377,0.0017887041171009699,0.00011704790595734593,0.26591542206060703,0.00662620644096501,0.009334961631015437,0.04708806478021388,0.0009260478012385054,0.012717695136920115,0.013061433268213962,0.298201162721492,0.19660603140540056,0.2033215056131259,0.11094952046823936,8.76350566354489e-05,0.0005510718188102004,0.0008056559351157233,0.0004199697496143351,0.00026425811098729213,0.0005641754941545507,0.00011019308533688488,0.022658975197934694,0.0008860664395209383,0.00011391932045690112,0.024338102252312366,0.0005787834330786001,0.0028810867420683284,0.01014363731679091,0.0026839779673970554,0.0004500003622633919,0.0001364083746664413,0.005981864222587507,0.002927957056553243,0.002208324856074917,4.1380384760092426e-05,0.0010194352702437293,0.0014816016516947528,1.5824867201086334e-05,0.001113323877211414,0.000390545152522348,0.00038790998731674797,0.0008051375525286453,2.6925268006960934e-05,3.6554994990556366e-05,0.0007542965853502004,0.00012494151556863287,0.0009158610294210945,1.5135969478663469e-05,1.1590398918626121e-05,0.0004886540397541772,0.0008449266182264381,3.7622367064393814e-05,0.00020510538607032558,5.8621677806680594e-05,1.2690081023780664e-05,2.7087771321099297e-05,7.579238382682263e-06,6.409595443401805e-05,0.0001343756907881133,1.0183888198289637e-05,2.1484233516666507e-06,2.9877504307274094e-05,2.2930799055131956e-06,6.599610734792094e-06,2.1091606461354218e-06,1.5518395790614647e-06,7.502190579877777e-08,6.749760710356156e-07,4.665728061459262e-06,4.092059611826571e-06,8.644974440752407e-07,1.659214247995422e-05,6.186219707693397e-05,6.120793675545855e-05,1.027829455857443e-05,2.157448383055538e-06,7.313415997689532e-06,2.7270538588197724e-05,3.2127166038620203e-06,5.3079846141335096e-05,7.885199111568042e-05,9.282864950499459e-06,2.804900789410425e-07,1.9803008475927086e-05,1.0817271522967076e-09,2.3906606361201455e-06,4.6072948878261855e-07,1.1349335027333041e-07,9.842815096305912e-07,2.7823481296707087e-09,1.826813367244995e-08,4.708448381407493e-06,1.6610935738015087e-08,6.067289280098365e-06,6.229369309274091e-08,5.041218575918549e-08,1.905193802720362e-08,4.649667741940533e-07,2.6876786840546174e-07,9.71114944015028e-08,9.627886927709994e-07,4.479052240213832e-09,1.7718153904056066e-06,8.245235016079988e-06,8.313158735173687e-06,0.0002802719511301177,2.0554424725371945e-05,0.0002732000909153598,0.0003509744564818007,2.2287509349183665e-06,0.0002897117122477866,7.960826017461287e-05,4.450231055619369e-05,1.9001538675844643e-07,2.932828548907196e-07,0.0003803552277190647,9.215635800963184e-05,1.8535319419754615e-05,6.918809883016408e-06,8.34302071130999e-05,4.087314252387841e-06,0.0010037837446006392,0.0011236539416463742,2.7058842579918974e-06,2.117651422217648e-06,0.0005342001456876133,0.0001732228123878521,3.824400802887595e-05,1.4658051677329809e-05,1.2788496797089266e-06,3.203427389331104e-05,9.758966238226918e-06,1.5188289734791027e-06,0.00011682941744961539,1.199009540142626e-05,0.00017104565767445123,9.100311615384271e-10,8.733386294146328e-07,2.3233501042607685e-05,5.742005244480097e-05,0.00024942775034375586,2.0697276067904724e-05,5.685974320490672e-06,7.42297273381709e-06,0.00014557622612421106,2.1566307790266137e-05,6.445540492894253e-06,0.0001560796372879203,3.5458189717729738e-09,4.8011917077595e-06,2.745513933666288e-05,3.286738130547917e-07,2.3368841341131485e-05,5.07701700769303e-06,1.1613209949246084e-07,2.0835188951906503e-06,2.832450168011036e-05,1.6393038089201895e-06,2.6100002203932604e-06,6.72374934507225e-06,1.2504653674083599e-05,9.076416228825934e-06,1.0521349195435903e-05,2.0409661769527077e-06,4.001336817438528e-09,5.313700590647841e-10,1.1178933334576868e-09,5.106800449183879e-08,3.1154190338611443e-10,7.087273461436894e-07,2.0116576227025007e-07,9.210998732633868e-07,1.799075758590618e-06,4.024364749222187e-06,3.752920305633012e-07,2.10241063669514e-07,1.3306594686124384e-06,2.9879305234459252e-06,1.5657248702005688e-06,1.5515891576001195e-06,2.690972156216276e-08,1.2470095320793462e-06,4.4435216395299904e-08,5.792265334036983e-09,1.5821887084932484e-06,2.5025275851575657e-07,4.8706704003365076e-08,3.0849722953973924e-07,1.7594231849216158e-07,4.7892381171976695e-09,1.0586879484186795e-07,1.1738091987290034e-07,6.541461039510921e-08,3.187410981819738e-07,1.4725382246894014e-07,1.708187795657068e-07,2.7792586321240265e-07,2.5331929798255715e-07,3.080500787788765e-08,1.0614683354503995e-08,6.4834677626635084e-09,1.8472269758262883e-07,6.232309424092364e-08,2.955463611620246e-07,5.942380707502082e-07,2.7315808281969112e-08,1.0160115238022627e-07,3.6577771922452484e-09,1.059352343624198e-07,8.835707610010957e-08,1.981518504834412e-08,1.2314874675567467e-08,1.6381851430935512e-10,9.000158907035427e-08,1.2045262387516686e-07,3.237071366513078e-08,3.1952365198151256e-09,2.2397492305259448e-08,1.9606361822965823e-07,5.342850384337794e-08,9.227691699642548e-08,1.106650604487669e-06,8.306099705812642e-07,1.5132165005482534e-06,6.18991028167315e-06,1.532568619122543e-06,3.413112105388194e-06,7.665631596154299e-08,3.1441999981396407e-07,1.64091227272678e-08,9.965313181314883e-07,2.0096530040092375e-07,3.2631313295894415e-07,1.069758878591287e-06,2.4897228723119724e-09,1.0992231302964228e-07,7.899904228558796e-07,1.7364406001973975e-07,3.262970298401058e-07,1.684027477466543e-07,8.30380630922889e-08,3.6492298072232643e-09,4.334839664998924e-07,1.0073341516481094e-07,8.827288122681409e-08,8.716356147964177e-08,5.26987605553586e-07,6.893482473735446e-08,6.051470435863848e-11,8.469345225137204e-10,4.037463909867256e-07,1.547612837882184e-07,1.0827564187465555e-06,5.795012869569405e-08,1.4513012924766144e-07,1.1089762352867183e-07,3.229709939489567e-07,2.0411095258410228e-08,6.668707586143796e-09,8.981628063509106e-08,4.835166191874407e-07,1.2962812601102769e-08,4.6402788278498974e-09,4.530899166965696e-08
