 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,H6,H6,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,H12,H12,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,H14,H14,H15,H15,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,H17,H17,H18,H18,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,H20,H20,H21,H21,N22,N22,N22,N22,N22,N22,N22,N22,N22,N22,N22,N22,N22,N22,H23,H23,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,N25,N25,N25,N25,N25,N25,N25,N25,N25,N25,N25,N25,N25,N25,H26,H26,H27,H27,N28,N28,N28,N28,N28,N28,N28,N28,N28,N28,N28,N28,N28,N28,H29,H29,H30,H30,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,H34,H34
1N1S,N1,0.0,0.023811942685032284,0.00016651818260138285,0.0011889783823226807,0.0007382450160295928,6.463909458531703e-05,0.00013093409337727735,0.002411789979631873,0.001414845408457932,3.7728991134911016e-06,1.1541287409377876e-05,1.203551909695344e-05,1.2030514827426897e-05,0.00016136640627306686,0.007946963839871701,0.0014216514519480583,0.008015097042162855,0.0014100421958841425,0.0012119315888415583,0.0023899974880583486,0.004162466244493679,0.004040880896616139,0.0017309906251947726,0.0006716377632745019,0.0002902899067458442,0.0005007989835701387,0.00023188455832889865,2.9608669007780142e-05,0.0002501185378107895,0.00013071847669851588,6.803519784079337e-05,0.0003115156281842668,0.0002460368442667171,8.189688953441632e-06,0.00017443353669710504,2.1595364482096535e-05,1.2411094909570153e-06,5.805443368256391e-07,4.562839310606748e-06,3.444038781719172e-06,3.6196899155793716e-06,4.3862784020021195e-05,1.2853053756978206e-05,0.00016315999400939862,5.403210947674264e-05,1.5827747818109028e-05,7.0324523193665556e-06,1.1807656399298594e-06,2.5012462959439485e-06,5.226268309732607e-06,1.908013364151917e-06,4.7919354488890065e-06,5.7754462376991e-06,7.377401536534656e-05,1.429659952134621e-05,8.939002982266686e-08,2.905025495714142e-06,6.676662192450777e-06,4.130073960162406e-06,5.983202774895169e-08,2.4486329044948185e-07,1.749581042820303e-07,5.526188756599382e-09,1.0298995783974974e-07,6.831812631169498e-07,8.079820743800425e-06,3.1625159169212935e-06,5.778198405304025e-06,7.78442326287987e-06,3.335078817778836e-06,5.298682159704526e-09,8.024905051584597e-07,1.2400787161581661e-06,4.466038955319718e-09,3.6604899522618695e-07,3.6331959948898707e-07,3.452975608220221e-08,6.711135147607905e-09,1.6310025796606453e-06,7.401417978503133e-07,9.486161856031572e-12,3.0537390038887224e-07,4.6420645105627045e-12,8.362616927826139e-07,7.414595537547086e-07,5.576486930003455e-07,7.083150954656503e-09,1.072705026139431e-06,1.4101143115397008e-06,1.1786858444828852e-07,1.1849159264887277e-08,5.517505424768032e-09,2.1522192167333642e-08,1.9614164153969327e-08,7.991089323589051e-08,1.268361843331789e-06,2.7679192271534703e-10,2.834939882845333e-08,2.976086044270687e-11,4.59112015072094e-09,9.244036647260145e-10,5.929178037433758e-09,5.354796162038156e-09,5.942110248291499e-08,4.186299973341079e-09,3.3636757268418194e-10,2.6293130173105084e-10,5.907951905470554e-11,2.5480742515959776e-10,1.1115728476562836e-08,4.772682027365249e-09,1.3222953842983998e-09,1.903936563962816e-09,1.2482463507268449e-08,5.8813324488316e-09,1.0438480546604012e-07,4.545816412182546e-08,1.1265166288687567e-07,3.632046219337326e-09,6.882570069421945e-10,5.141774561678858e-09,2.1991453391656535e-07,1.7029789800560025e-08,4.807172049314801e-09,8.927118905210918e-10,4.04916072893613e-10,1.1765618923575971e-08,3.6712190232268682e-09,3.942407955648264e-08,1.1205312111517429e-07,2.724747982796316e-08,6.254887296996969e-08,3.1812805167952263e-10,1.6561165550044166e-08,5.52251133711934e-10,3.6590554364224204e-08,6.02252869796871e-09,3.3991469639005345e-09,6.082680137353691e-09,1.606070831883244e-09,1.37777553810281e-08,3.635831913317844e-10,1.0920053472585067e-09,1.8083053943129812e-09,2.818431488194051e-09,5.006001169149954e-11,1.4687047134032127e-09,5.042416484357659e-10,2.2956303524779287e-10,9.489641294990747e-10,6.074199199179731e-10,2.658029796265282e-09,8.66492433360122e-10,4.2470627015234186e-10,8.485279145986624e-10,4.076163184763004e-09,3.612705690159146e-10,4.119327101648196e-11,8.875613577430386e-10,2.8033131371785203e-14,4.127805874887258e-10,5.2782708759302466e-11,8.246228699881897e-11,2.9081026475807903e-10,1.431106344540467e-10,2.6618479642692705e-09,6.746353475861611e-12,5.0418114128092384e-11,2.6711965972481266e-13,1.677169514380239e-11,3.6989078466831415e-11,1.915878566904894e-11,5.490174981304108e-11,1.1639222918802261e-10,4.477418436010794e-12,-2.220446049250313e-16,5.011879800065344e-12,7.402384261112616e-12,4.275746423587634e-12,1.2170264795940966e-12,4.39753095049511e-11,2.49170017951883e-10,2.769744433805954e-10,8.813172414079418e-12,1.5603540681752293e-10,1.2807821470062208e-10,9.652945109905886e-12,2.487303696341314e-10,3.047384566912115e-11,5.292224991571004e-12,3.5297043066151446e-11,2.3539309390585572e-11,1.8957058145474548e-12,3.811950755050475e-11,4.479594473139059e-11,1.2669637561302238e-09,1.0161471664105193e-10,2.4598878489712206e-11,1.661630555371829e-11,2.7291502391335598e-11,3.184563723834799e-12,3.6282088444750116e-12,4.7055692675712635e-12,5.788702850395566e-13,1.1426415369442111e-12,1.376676550535194e-13,7.931433287922118e-13,4.3991199571991046e-13,2.1025542418229293e-12,2.8947677588320175e-12,1.8071655283335986e-13,1.0528966587486366e-11,4.889200155844264e-12,1.4183432206493762e-11,2.432276602348793e-12,1.8565815551596643e-11,7.41491579248077e-09,1.0573582454043162e-08,1.9466715794891343e-08,3.458684671997503e-09,3.985333996148199e-08,8.763833647673636e-08,3.508549439867892e-08,2.290311162944647e-09,7.620160724641778e-08,9.80028502794994e-10,2.8779623129082665e-10,5.46933276446282e-10,3.6544566817120483e-09,1.8536682744318966e-09,1.3161843837039555e-10,1.2101613044990245e-09,5.246383327772719e-10,7.662528389573708e-09,3.2275280892335445e-08,3.1172520120748004e-09,1.433280649720814e-08,1.5509665329815903e-08,3.546636229145861e-08,5.802417990530273e-10,3.618741972744033e-10,2.0844962006494328e-09,2.293159870325745e-09,1.1844927122472981e-09,1.0044109988172067e-10,2.563254053455921e-10,6.356098758431017e-09,6.548518838300765e-09,1.0350853063556542e-08,2.731359804997169e-09,3.420752570093555e-11,7.131006896088365e-11,5.524913859744629e-12,3.421736505249129e-11,1.0320196919266778e-09,5.434400707216014e-10,1.1170231406509856e-13,3.6518107981997616e-11,1.705372287830187e-09,4.2604830774450875e-10
2N1S,N1,0.0,0.0,0.005735209016286991,0.021881971278220558,0.014615650653703405,0.2656254075794142,0.0061676816617199925,0.03844261157148621,0.024819662360861194,0.00010179662292930658,0.00099352870273961,0.0007878903248492719,0.0002504993917358256,0.004307301138800179,0.1076436651715289,0.16040540043391927,0.10823272994131417,0.16010393155033054,0.0035143551964440523,0.006800449145004439,0.04533470871006173,0.03851538887620132,0.016490445198335646,0.042337650335771304,0.10003201929565009,0.11530460114241237,0.05226950892157456,0.0009956971156979133,0.018821683275406453,0.009593854403200597,0.005168219395085494,0.020461400438579913,0.006543725597834005,5.077885514515046e-05,0.004938110805835727,0.00019417833460977363,2.4769760375464855e-05,0.00014546387141711747,0.0003891873473889085,0.00015626434598736694,9.987387160492744e-05,0.0003322174092894592,0.0003525443696426045,0.000659703727220684,0.00020031605369874583,7.353327006009991e-05,1.1529765076012666e-07,6.6100605515817534e-06,2.1808199834882913e-06,3.468243431781204e-05,1.1294756905977366e-05,1.2521549948907307e-05,2.3419282578540646e-05,0.0023121996117687615,0.000601392576613069,2.766629620021277e-05,4.114536934496371e-05,0.0024963158049162715,0.0008379140849856803,2.9829791014623908e-05,2.160057714695185e-05,3.8458619389114546e-06,3.18763955240442e-05,3.663898303685187e-05,6.170856302167849e-06,2.8643073754164305e-05,0.00012938783359661699,0.00022553474240982752,0.00020123874253119567,7.324035488975866e-05,3.84125583945405e-05,0.00017360565242618975,0.00020754648766274642,1.2802990825289129e-06,3.139350497538551e-05,5.182527816738336e-05,1.4906072305365115e-06,4.521078095809372e-05,6.107542347777439e-05,3.5828235559254296e-05,3.305792042329614e-06,7.271540408027022e-06,7.573053295573118e-12,7.274573023474673e-05,5.064542971489061e-05,3.679241503462549e-06,3.1140938716589517e-09,9.313175430847309e-08,2.7883568880504583e-06,1.5989568435959e-05,2.897332342266523e-06,2.477999877514847e-06,2.791815234770567e-06,1.8633607864471102e-05,3.936522927627806e-06,3.490774721415235e-05,2.5574799389360692e-08,5.2729758337477506e-09,6.441355271391558e-08,2.2337887890522268e-06,5.374507967559339e-07,1.394747073391045e-08,2.6053471824383223e-07,1.7218869032831208e-06,1.4473582110596794e-07,7.313236016770475e-09,2.3043444929982115e-08,3.1167479264126996e-08,4.815501775112807e-09,1.6000076423772214e-06,2.4795252073772645e-08,1.8516078892361065e-07,2.0245877441205096e-06,4.306615473126385e-07,1.1838278490827747e-07,2.7713861778799753e-06,3.23154978731921e-06,4.776143762708074e-06,8.086152543107517e-07,3.662702923179495e-07,3.905057637254572e-07,2.7328348148891735e-06,1.4292203038834828e-06,5.921251429175101e-07,2.8554426823035328e-08,1.3572990886778769e-07,1.18688212236151e-06,1.1187955979430342e-06,2.0712505568454276e-06,3.263402581943353e-06,2.0845012329573365e-06,3.631325720121481e-07,1.6672255132021974e-08,6.666711875880083e-07,8.346565216754698e-09,2.348417184716567e-06,4.5124897507520245e-07,1.8635094800600882e-07,2.0651596521759075e-07,3.9154052888790147e-07,3.99498724767966e-07,3.1206703443587e-08,1.4776432677443552e-07,1.6792160351108976e-07,2.7036888416986926e-07,1.1600054250493486e-11,1.864088359226912e-07,1.954265442805081e-07,4.8803857399803974e-08,4.1833565056492716e-08,1.4592433927873572e-09,9.27364007807796e-08,1.944021077449065e-08,2.2584633718736313e-08,1.7591067269506766e-08,7.123481671200693e-08,4.1164907038648835e-09,2.863691506149735e-10,4.034403033870149e-09,1.9209056567603966e-10,6.171425637191419e-08,2.761382678073687e-09,2.2340501226736365e-08,2.9866827233604454e-08,1.67383191751469e-08,2.1050065202032897e-07,1.502442614764732e-11,3.9515701821812854e-09,1.0282392715055266e-09,2.429785261881534e-10,1.0038663234013256e-09,5.432059246857079e-10,2.9858200356613906e-09,3.435448370225913e-09,1.3483658634072526e-10,5.892619725500481e-11,3.7703173916270316e-13,1.719890896367815e-11,2.5639934619903215e-10,6.867262314358413e-10,4.815974286032088e-10,1.9890815217138424e-08,1.1845036507196482e-08,2.3614488142698065e-09,1.804389038184695e-08,6.366621452258414e-09,1.0303047304205393e-10,1.1687892875755779e-08,1.177324904233501e-10,1.039626384979897e-09,5.208555586833086e-09,1.6489050125301219e-09,4.7226889066109834e-11,7.644598509770617e-09,5.5336171200792705e-09,7.835110205078877e-08,1.1336038330256315e-08,4.667813691128231e-09,1.8784307442842874e-11,4.516538254506486e-10,2.5211033261030025e-10,6.793055007392468e-11,4.121769592302371e-11,7.741540741790232e-11,5.6754601018838e-13,6.551159614787139e-11,9.913847520692798e-12,4.674038933671909e-13,7.622791287076325e-13,1.3912204721577837e-11,8.460721012681915e-11,1.4627965505553675e-10,5.2513104975560054e-11,1.0490852631050984e-09,4.3582915054685145e-12,6.566991395118293e-10,1.5095855743219033e-07,1.4661598104481754e-06,1.8820913068040568e-06,3.2701229102372054e-07,6.051300627696321e-06,1.8156757959353342e-06,6.192154877737721e-07,6.139585018161142e-08,1.9426601554073386e-06,3.524454639247665e-08,5.4327314646940295e-08,7.581400403022798e-07,7.303660154445168e-07,1.0453454162284714e-06,2.590812964164968e-08,1.484727221168214e-07,1.8424466396993466e-08,3.876501031285784e-08,2.9908693783831097e-06,2.956268829734654e-08,7.330937155103356e-07,5.099912034900456e-07,1.7436978296814232e-06,7.501012988520017e-08,1.5069014036583894e-08,4.311133465773054e-07,2.676676957857893e-07,2.3566894191695553e-07,3.603078679859095e-08,4.954758350272925e-07,2.6911589401379388e-08,4.615754498615843e-07,1.8025911554531149e-06,5.711884965009517e-08,1.9404547302315223e-08,1.0976655140382263e-09,4.92313530386923e-07,3.3810015009905214e-08,1.0392125915359429e-07,7.727484874209267e-08,3.2893354040552936e-08,1.6994868845543465e-08,3.4022992601023816e-07,1.9833531172963603e-07
3N1P+1,N1,0.0,0.0,0.0,0.0210447318866418,0.012479544919033358,0.0033382167733408963,0.2700450526331801,0.02758536708476056,0.016317043874424453,0.001893918561412633,0.02354991957352648,0.006035656252685984,0.003913147832705022,0.023590091737214935,0.2065313497450667,0.11177026714336735,0.14302211418816757,0.07739771070847645,0.0062769217899216745,0.04604695748061527,0.07428822229427245,0.10096289904690581,0.04310763269200235,0.021978597433275127,0.010773923400345442,0.07105822698941333,0.03000199211320309,0.023095241968985825,0.0017207202503386476,0.00125521470079204,0.00743855029295859,0.026859671641235705,0.008404344198248204,0.0009341272235903197,0.005897357594835118,0.00041726502006422805,1.0219068856454072e-05,0.002187903929126822,0.00022680356569271254,0.0017379570076938577,0.00020688516550526614,0.0008179481298395963,0.0004040300527279328,0.00013061083997145673,1.7981406896794283e-07,0.00045308393432819116,0.0012524982637669435,0.0004943480750234652,1.6489746452963416e-05,9.428806858391425e-06,2.403166700104542e-05,0.0004958918813082747,0.0008753811052732985,0.0010120325517015694,0.0009933953885399305,0.00026158428789857524,1.3676604611490006e-05,9.925975952285171e-08,6.26431066619304e-05,0.00018202239716069712,0.0002191066143477638,2.7409101349240572e-05,2.6453840313411803e-05,0.0002014188771080061,2.2756136992541087e-05,0.00047233016047698584,9.498183445977304e-05,0.00028806469956377256,0.000346721034431674,0.00021896982242131102,8.118134013912481e-07,2.834215567570908e-06,3.162004036871835e-05,7.793402784872505e-05,9.88044808238886e-05,1.890921823122227e-06,1.4271119643805008e-06,7.201225586950244e-07,1.8335196254604114e-05,0.0005674696410991054,3.3014188716151693e-07,4.0353924855018874e-06,3.4624702319074885e-05,4.296333022901777e-05,4.4789827038815844e-05,2.545888606597657e-07,1.1559040035802326e-05,1.6357100296460203e-06,1.5558318839037355e-05,5.972475062288041e-06,1.6629897896525137e-06,1.3042504341420624e-05,5.283048094550935e-07,8.647915739068424e-06,2.8252058336786234e-05,2.257368505453883e-06,1.0607916989258115e-08,7.613586028298869e-08,8.758282898924108e-08,3.034078126518125e-06,8.842245140527893e-07,2.801971721311247e-07,2.1753079915143303e-07,1.5991557855699057e-06,2.9283413116587553e-07,5.8433289096271324e-08,9.143056878269107e-07,1.434628510432745e-06,3.6191874364099874e-07,1.1083680686585495e-06,2.6587100077080095e-07,1.5081886233225816e-06,2.0037531629490957e-06,1.763548418409755e-09,2.852661995511596e-08,6.961500997881842e-07,1.2798766491073366e-09,1.156081185449409e-06,3.4375309043710445e-07,2.9472691398524375e-07,1.2659325054897863e-07,7.97837215182895e-06,1.5990628581263877e-06,1.0274954949096582e-06,2.3254836944985868e-08,5.6545130799889876e-09,2.2624670203974517e-06,1.343020346045165e-07,9.676453829321474e-07,1.1959920609427854e-08,8.348699722660058e-07,2.3458878040116815e-07,7.194160378531933e-09,7.239424566485297e-07,2.6652475337840542e-08,1.112401961211873e-06,1.1186427828491219e-07,3.4448495433991866e-07,2.684031796817976e-08,1.6700448712825278e-07,1.8665891632352327e-07,1.3031679957364872e-08,1.5898393712632242e-13,3.6062410835313585e-09,1.2757257650264364e-07,2.5816781601406547e-08,3.946074134120181e-09,1.0653715243336137e-08,1.2578018004916203e-07,7.492209253001647e-08,3.3700464641128747e-10,2.5645451096067973e-08,2.666494580694234e-09,2.2912716612921713e-08,5.117890999883912e-09,2.2880371375322284e-08,1.2129590665210799e-09,8.399061446340284e-09,1.879643107827178e-10,5.941474645609901e-09,1.9773388038046846e-08,7.068303053969771e-09,2.1872649247356435e-08,1.7734073987085708e-08,8.626672709510785e-10,1.965711020623928e-07,5.3502091645896144e-11,1.971223184682458e-11,1.5229106864467212e-10,1.929123527588672e-12,2.7554403203566835e-10,1.4197660824777358e-09,1.0664069627353001e-09,1.2333473797809802e-08,2.2147395029037398e-10,4.194258274026197e-10,1.8273258461931619e-09,2.148832667359102e-09,1.9608432655360275e-09,3.1258284849400297e-10,2.3311841346185247e-10,9.393843480864916e-09,1.1430443258575451e-09,1.012181893855768e-09,7.165995352664822e-09,3.5932039565977902e-09,2.3035351404132598e-11,1.718445385989753e-09,2.4207036375401003e-10,9.336027506634537e-10,4.337297188072853e-10,5.809144276724965e-10,5.609468445300081e-11,2.7657209855647125e-09,1.3432535084234587e-09,2.613868899103977e-08,3.260466563403952e-09,1.7533778873257688e-09,2.135625010168951e-12,5.936859892585744e-10,4.1385117555137185e-11,1.0751399770470016e-12,1.1161249702240639e-09,3.441336104970105e-11,1.1646106301554937e-10,3.2193581134265514e-10,3.4936054049694576e-11,1.3674839038912978e-11,9.087020025333459e-11,3.0285218777237333e-10,2.0724133520388932e-10,2.1196711053050876e-10,2.558118161744005e-10,5.021334459343052e-10,6.449343281644815e-10,2.9817570634804724e-10,3.2418268069989153e-10,1.1001464632620639e-06,1.6871402053197926e-09,7.213678157036441e-07,5.384124794893808e-07,3.1766100905272765e-07,1.6789327808020005e-06,8.025893047935995e-07,1.4333324749316034e-08,1.4197203586086005e-06,5.748862739185512e-07,2.279815847217037e-08,1.6069418640185518e-07,1.6299152250098814e-07,2.9670167434048267e-08,5.255061124032068e-07,3.761170175309303e-08,1.2264216797674976e-07,4.924708465914307e-06,1.5388332386123693e-07,2.065524284944331e-08,1.752109568542437e-11,3.095579882650412e-06,6.447002931508905e-09,1.5930407659681123e-08,1.1961343027167004e-10,4.346873949678809e-08,6.510085803768106e-10,2.3126818238239366e-09,3.2378631775742406e-08,1.7642335223833072e-06,1.6557987825294163e-07,9.02223127319246e-08,6.103992866712815e-10,1.3522256336884197e-07,1.6064135799354062e-08,2.3813284677487445e-09,1.7031172117043525e-07,4.6490781890895505e-08,2.350202403800239e-07,4.621521321190869e-08,7.210147590086535e-09,1.5590073010329775e-07,1.3270195031722665e-07
4N1P-1,N1,0.0,0.0,0.0,0.0,0.014939920562626163,0.02407363448044375,0.02305908492522324,0.23914950157749093,0.016092738566158893,0.00019871382675828997,0.002428545016352812,0.022976505400078118,0.007529568256666064,0.010197720302936641,0.13679612047146428,0.050251979307215144,0.11611992114144654,0.07744560312447213,0.008310505776358168,0.049133456222180794,0.11327933857751615,0.06975017935081551,0.03548876593584405,0.014118932962209563,0.05910310492378468,0.00010285714093516418,0.008405733240550273,0.027333683879678494,0.008699280147392185,0.016903964019038042,0.009836308201810251,0.0019842373921410417,0.0002369324282995855,4.205732790918404e-06,0.0010524450699249677,0.0003577627630790836,0.0005798932749581098,0.01246656231071741,0.003362060310536208,0.013941569768769924,0.008188028881014997,0.0014802803840741063,0.009223514168979818,0.0031635649918984043,0.0013720122974087978,0.003038692383089847,0.0014436159012229943,0.0008639624855124595,0.001354325179524274,0.005349651506697084,6.57100565155666e-05,0.0011926808058952965,1.3535127462382945e-05,0.004074454159566088,0.0009135182960298138,0.0006056712777184892,0.0001483361110978798,0.00044868578836210204,3.0688549754742667e-06,0.00023337557021951838,0.0008928139758721532,0.0006029113210830328,1.3396214137983975e-08,0.0006109218668164385,8.026809538486113e-05,0.0026562115926589414,0.00036569794634067065,0.001140928568578392,0.002053724946306623,0.00042595025981517765,6.72744482548282e-05,0.00046304390452034383,4.524949674955536e-06,0.0019333571598076915,2.5842568141642985e-05,9.888268474456119e-05,0.00010271832806973968,0.0023578466911189366,0.000633096350183493,9.204614095814634e-05,2.5683479637494955e-05,0.000662720216123347,0.00014795727746230725,0.0010083738807273868,0.0008567821017599897,2.6653086838912543e-05,0.00014579096409494952,1.3925788501012448e-05,2.0944471739170467e-06,0.00010643885443206713,3.771107681793673e-05,0.0001028081801046632,2.2356271008439066e-05,0.00012820253006995408,4.204129604268303e-05,1.314267449981088e-06,9.947018031475352e-08,7.343227821365872e-07,3.5509816855849863e-06,5.667191525393633e-06,3.0727733988378247e-06,6.221679291762428e-07,5.296100615836963e-07,1.0344961003383446e-06,4.183114396205667e-06,1.3725049463619854e-06,7.839537748077774e-06,3.3939965087270707e-06,7.035895275397941e-05,3.068941199790842e-05,6.647273758098038e-06,9.890110175270195e-07,3.4663694827852254e-05,2.301483863931253e-05,1.290105444695655e-08,8.048853725739491e-07,5.732569408056776e-06,7.5490415074597195e-06,8.833255332074685e-06,2.7295342293065517e-06,6.124351634273495e-06,3.8434199056691654e-05,4.026373753518442e-06,4.964441013832754e-07,1.2859309950208342e-07,5.709287664856788e-08,1.0467460133556372e-05,2.4773672830935567e-06,3.807377420450564e-06,1.6000419660322507e-06,7.491372020496101e-06,2.392363609438064e-07,4.0981670279549576e-08,4.502597033440026e-06,2.6866379787549022e-08,3.584936757228263e-06,2.248630722956335e-06,1.299066076487776e-06,1.1873353411573362e-07,3.168520175123035e-07,5.683646455700853e-07,1.0858938859215073e-07,1.943741321230874e-07,4.705902201251888e-08,4.735736733874063e-07,2.6649658080302174e-07,7.367208798569891e-08,1.75880030539588e-08,1.190828013974965e-08,1.7555136873070865e-06,4.454194790781685e-09,2.0427658053989717e-07,1.83807715714579e-08,2.3074813793044768e-07,9.320411109570159e-11,8.17743646130964e-08,2.887219352487591e-10,1.2140668914639718e-07,1.3112666508163784e-10,3.2260749627255336e-10,6.4817851086473866e-09,9.403648526529196e-09,2.5301655837139947e-07,9.09557718031806e-09,3.2158089524614297e-09,7.276652960186425e-07,9.197753669809572e-12,5.3636286523328636e-09,1.8077217500689358e-08,3.0737785650103433e-09,3.8754450759626025e-08,4.8748116654451223e-11,1.6333769892185046e-09,4.7056755825281016e-08,3.202121590106799e-08,1.6864798446647455e-10,5.659783752776093e-11,2.372806395811722e-10,2.861774550666496e-08,4.667234820843191e-09,9.831726544007324e-10,4.3378256542325744e-08,3.4583003127863776e-11,3.5075533588724284e-09,5.530434954437169e-08,1.1971549085387778e-08,4.771672834635865e-09,1.5749373361018115e-08,1.5984120693701698e-09,2.2916764041980286e-09,3.071463083870185e-10,3.4004798976638995e-10,1.0120773108468484e-09,2.427173528829485e-08,6.690822118571305e-09,1.0364802172091458e-07,1.821650652544804e-08,1.0192070742931492e-08,6.774580896262705e-12,8.275282681324825e-10,1.4096932954288377e-08,2.68522626356571e-09,2.8938282881085797e-09,3.377351731614908e-10,4.418819088414239e-09,2.6579183298736098e-11,6.560759047147258e-09,2.4158193223655644e-09,7.923040001855952e-11,1.1706056124438646e-09,1.1067127214658967e-09,8.324807510007304e-11,4.461133684685592e-10,2.4045112567705473e-09,6.63503474385152e-10,9.192646643896296e-13,4.90427989818798e-06,0.00010246113459455586,6.072252086664065e-05,6.317969595492912e-06,0.00012436959366990408,2.7987048115463153e-05,1.398608314584493e-05,5.2984199443883995e-05,8.398409572230037e-06,2.5778628880646082e-05,6.829686218789988e-07,8.841965089212422e-06,1.6615946722975394e-05,0.0001237893159058423,2.823981715138757e-08,1.7182801181903073e-07,3.6231567723810088e-06,1.557399467166931e-07,2.18074222990694e-06,1.0783477577547274e-06,4.225475166652615e-06,3.9900213089083536e-07,1.5575582219540252e-06,3.136803912173747e-07,5.624669237036528e-07,1.8031508650651062e-06,1.1186534787377411e-07,3.5526221497939048e-06,1.5597966449565348e-06,4.296450241980665e-05,1.4140095405679176e-06,9.011450133211696e-06,5.286993782593896e-05,6.31457977595673e-06,1.7239098748511594e-06,6.866451229825543e-08,2.0830859703835358e-08,1.3633025893744488e-05,1.0357400386240556e-06,4.880055457068266e-06,2.849212029998327e-05,1.3575198075432837e-05,2.537430288329645e-05,3.653044858697996e-05
