atom_numbers,value
N1,10.515861567428825
H2,1.92507661426862
H3,1.9317868082180756
C4,9.629339673591785
H5,2.0870257008849666
C6,9.614675177612613
H7,2.0850088433723606
H8,2.098392987723476
C9,9.569754766174693
H10,2.073689894764935
C11,9.712419431071043
H12,2.0907578397661277
H13,2.0922566296515686
H14,2.097597756883206
C15,9.713593343291029
H16,2.08778833053989
H17,2.0990520278541007
H18,2.093123977349365
C19,9.727600572489314
O20,10.916427019124775
N21,10.371922852529297
H22,1.87803536290967
C23,9.60048338582577
H24,2.0355747781507345
C25,9.746111888163998
H26,2.043426877584699
H27,2.041883373503687
S28,11.017625162489264
H29,2.126012878472107
C30,9.736254062432298
O31,10.90231215110121
O32,10.896403479060998
H33,1.7488270132032042
