 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,H15,H15,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,H25,H25,H26,H26,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,H28,H28,H29,H29,H30,H30,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,H34,H34
1N1S,N1,0.0,0.023262758107348347,0.0003639953058156564,0.0015151518409850517,0.00024879973002089883,2.6871540004247407e-05,0.0003362192887528259,0.0036334765735426267,0.0006373593223478746,8.479844819525573e-07,1.8905865901669427e-05,3.036272978318433e-07,7.110114358901964e-05,6.97291136697864e-05,0.007629345979723867,0.0013572033391289207,0.007704218340632174,0.001212675589416401,0.0011051060252267597,0.001992101276375946,0.0031071350159130873,0.005187860448765402,0.001115631708040965,0.000625750245314638,0.00019089675422701013,0.000661436422185746,0.0001133818813088272,7.054000024453444e-05,0.0003763584745357096,0.00010653195135068572,0.00026626477677327287,0.000358147328252012,0.00029512452775515285,4.194101816068496e-06,2.1567373950232005e-05,0.00010344139001761121,6.131428577393905e-05,9.538759772897976e-05,0.00011446617682797644,8.145207954779465e-06,8.097227876113777e-05,1.8377056394625058e-05,0.000129431381477918,2.4831072830966416e-06,1.3261962187247067e-05,3.601344633208381e-05,4.5450030355387305e-06,4.505719533733077e-05,0.00012606698428885288,5.3824816796277375e-05,4.529598577551752e-06,3.8999042240028814e-07,1.0135498794111575e-05,2.7980275906225316e-05,7.393799003829749e-05,1.5316931072151263e-05,8.17568773392452e-06,1.4132153170143269e-05,4.578751161221639e-06,2.729919064692332e-06,1.2007480027609319e-05,7.67476246876786e-06,1.4536701256062656e-06,1.0537485453654405e-06,1.168100821069551e-06,1.9049416555283472e-07,1.2146581294947278e-07,5.452378606385366e-07,1.9761335105838995e-05,7.047490222511499e-07,3.4327487963281555e-08,2.308795779892847e-06,2.233272347051951e-06,1.8867423636770297e-06,9.639682680973038e-07,1.3591552245756366e-06,9.355847485625901e-10,4.85565729596571e-07,6.98986383676492e-07,1.0330728009155798e-08,2.106446683886043e-07,8.644534765789302e-07,1.207421784199525e-05,3.0946394264930177e-06,9.252497887191069e-06,2.6953491638614935e-07,1.9580112020634033e-06,8.806102858027742e-07,4.8710378375282914e-06,2.5543651485659957e-08,2.2655313221126017e-06,3.211876316300266e-08,9.321948511165079e-07,1.2781746862311483e-07,4.0143545945725556e-07,6.827744542192704e-06,3.531357273267588e-08,1.7050485949354766e-05,2.3763356311601314e-06,3.1907859166957486e-05,2.2889216692023595e-06,0.0002201114557583983,3.1085311755774114e-06,1.5306505153134253e-05,7.479603839621873e-07,5.376542448476407e-07,1.8798378923656767e-05,3.551781502242335e-08,4.637961402501056e-06,9.423958169607616e-06,3.75531198715251e-06,0.00018208418375631474,3.289597860778315e-08,1.0839058375289312e-06,4.399305955304911e-06,2.20316588419589e-05,5.6368937944029085e-06,2.1612029507678265e-07,2.1997985789889984e-07,9.400767064793314e-08,6.593552785705281e-07,4.3068984011129796e-07,7.743491176048778e-08,3.3009603408462596e-06,1.0834384954749865e-05,4.745116287674378e-06,5.5868611528175904e-06,1.6499578421313998e-06,2.184206702171565e-06,9.532969080794373e-09,2.725346858412081e-06,2.8685045450060898e-09,6.416270481590658e-08,5.174020045739525e-08,1.29772227991376e-07,5.142040823691296e-08,1.1777890447373096e-06,1.342514285851415e-06,9.627269703660346e-09,3.600885503107776e-07,5.342326270252329e-08,6.383069746096481e-07,5.911797673618935e-07,4.058122820005394e-07,5.20858733921159e-09,2.875875128038885e-06,1.0193599586649782e-07,1.9559462632878777e-08,3.2647960640508344e-08,9.094736547199389e-09,9.032887118842758e-08,4.4732608578401667e-07,2.2640024743836307e-08,1.7951362693002793e-06,3.177815993682387e-08,3.6155535010351514e-08,2.4475851123639814e-08,7.346670227725838e-08,2.8041362565289774e-09,1.4003415538255126e-08,4.944327169909002e-10,3.885643407031125e-08,9.381122989537971e-09,5.121478491298959e-09,5.169550315597959e-09,1.1144462075396433e-08,2.843340868308175e-09,2.0703552372491885e-08,2.360314321769863e-08,6.739662161692195e-10,3.331765419112287e-11,1.0194338706526196e-09,2.87214696470528e-12,4.079931947842397e-10,1.3353380623470912e-09,5.859801532892561e-11,8.762447434307319e-09,1.9245183224825269e-10,4.076400772490274e-09,3.7648383716115674e-09,3.3739955274114664e-12,3.2555763640473856e-10,8.713943455695983e-11,1.4127681247089185e-09,1.0023315510920838e-10,1.4221726019059133e-09,5.259515045707985e-10,5.760516508246383e-10,1.0375977160803629e-08,3.014373461951436e-08,1.1662410370760767e-08,3.977833329393832e-08,1.2284477879376254e-09,9.147960167155134e-09,1.121655679447997e-08,7.899270570987937e-09,5.684313242326766e-09,3.731518288807578e-10,1.9852950672305525e-09,4.927669383647526e-12,3.27445992542863e-09,1.1176115033428857e-09,7.527289902498069e-10,1.3060239556494935e-09,5.455671470144807e-09,8.911390958488141e-09,5.216067577862304e-10,6.418663378582323e-10,7.810477264946769e-11,3.274263082886364e-09,6.702079846654385e-08,5.631009658557673e-09,3.827884675899895e-09,7.934319867786144e-12,1.2775138724663293e-09,4.424183996931674e-08,8.198367540401819e-09,3.129815850932971e-12,9.875317508178938e-10,1.383162639978508e-09,2.7152706472133303e-10,1.1272749400603743e-10,1.965696094785585e-08,1.7446950550947804e-09,2.9923781230678514e-09,6.714119482609249e-09,5.400753178008699e-10,3.366545819893929e-08,1.2482349368014845e-07,2.1869426536369474e-07,2.5338412656950027e-07,1.1848566927596949e-07,2.7195321616879653e-07,9.901075659346503e-08,6.118041828706566e-08,2.587610903326265e-09,5.907315414610537e-09,2.9121701716761095e-09,1.4392695424358948e-08,1.6471984387589345e-08,8.202908796661745e-09,1.1346957540236957e-08,1.6946210545931706e-09,8.81377038020048e-09,7.893753450893826e-08,1.5753246929151032e-08,1.2707132213130024e-07,1.6904199595657587e-08,4.2063899696742624e-08,2.164129986326202e-09,3.910276991092587e-09,4.144560125651786e-09,5.356907431530722e-09,4.432479022709046e-09,3.660073355504778e-10,3.3205498628507968e-09,2.837327636728837e-09,6.558895204733517e-09,2.743931748483419e-09,3.063593645435958e-08,9.997106920067722e-09,1.1065148797229085e-11,3.202207610186747e-09,6.404305530338661e-09,5.802025526691068e-13,4.222308835899469e-09,6.82864875756195e-10,4.399972164392807e-09,1.3442291724174993e-09,2.2974508406825578e-10,7.043003513729218e-09,2.0667073385993717e-08
2N1S,N1,0.0,0.0,0.011330467534209632,0.025324180597094514,0.004666848207729224,0.2617729831317437,0.012902901583515813,0.05190773152696604,0.00989519411772477,1.924612711645679e-06,0.0015614492384623535,0.00012165531636809668,0.0016084515249841225,0.0015100102037992613,0.10035023405460475,0.15563760352342904,0.09845365194028144,0.1498301902722181,0.003158653411858392,0.0048632288226331255,0.03424429997936018,0.050551474767088767,0.00969641535593535,0.039744373282984746,0.07182563740985426,0.14819408962068037,0.03196039809304674,0.0037054455566747357,0.018023135048032213,0.00595369342542984,0.013335686474305053,0.018102969959695736,0.008940796249973904,3.4322404562914244e-07,0.00018519245885095792,0.0011465719343122238,0.0028056127424798127,0.004531193342585116,0.003189437714294918,7.686219198888011e-07,4.32713493596637e-05,0.0005217295328843186,0.0011528611425477564,0.00019792386206507473,0.00027215450747974934,0.00030702805549198686,3.983265591589458e-06,0.0006125027242540604,0.0032019501848168375,7.10809241688537e-07,3.647405058915254e-05,0.00016061409843404206,7.15459757758552e-05,0.0007211992826694491,0.0024268180408171247,0.0005338824093712446,0.0004735531642543478,0.0006387566443204484,0.0002757051609294514,3.649852645892793e-05,7.298691730994733e-07,0.0004809568827117694,0.0001504045950637689,1.455955357609895e-06,0.00012651622998682832,2.7540259883274132e-05,5.239465346029704e-07,7.1499669518360065e-06,0.0006196262458142421,2.944118794667716e-05,2.260083550531533e-05,4.653895190376289e-05,0.0001426689582215701,6.731036309437499e-05,1.9244962050635195e-06,7.405963958495576e-05,2.0809097343033045e-06,2.7521209567726856e-05,4.962418282117298e-05,3.202741897023742e-06,3.613504284682989e-07,3.1883304641766586e-05,0.00037713124350435834,0.0001314362302866634,0.0002795656655054657,8.44653984666266e-06,6.901104233048017e-05,1.3491896673656356e-05,0.00026372381178241255,1.9025771957892346e-06,0.0001535967544352701,2.7504900357300244e-07,3.527481358656104e-05,2.363719207920667e-05,3.6742543328083244e-05,3.5950893240155324e-07,0.00010557979549608021,0.0009311643274831916,8.612569436250439e-05,5.814041623297683e-05,0.00047407086037631885,0.0007937881834445548,4.767042270037436e-05,3.052650787305211e-05,1.7329263878096413e-05,5.614141321386157e-06,1.9654434429972056e-05,0.00016428943017254838,2.875763177345725e-05,0.00010156740624989169,2.542903989777301e-05,0.005439251829727709,1.7230409320223572e-05,0.0002374409604679606,1.0065209806064956e-05,0.0055209330880297,9.676531775593133e-05,1.8022014122598407e-05,6.33913406224984e-05,3.090505467095994e-07,3.343165087521527e-05,3.59522283155389e-05,2.7845911201307416e-06,6.246076577731685e-06,0.0003536141144211413,0.00020308382406497572,0.00012514147481956783,3.1196564628910295e-05,0.00021697200415449203,0.00020825480621988746,9.523294335078702e-05,1.2585037791446041e-05,3.962248922073641e-06,1.435887203959929e-05,4.113587228404825e-06,5.171857860752915e-05,3.944659936339079e-05,0.0001566996664386089,3.8442726226772805e-06,1.4431283556604058e-05,1.1986476571301807e-06,7.697607392120887e-05,3.881151364648616e-05,3.596913300540905e-07,8.47957113858655e-07,3.982683598025005e-06,1.1059869708951453e-06,8.013137574369722e-06,3.254216209835903e-07,2.173484230594269e-06,2.3734994322399672e-05,2.4230376522993424e-05,2.2878895866718096e-06,3.57291353916267e-05,8.245272464790787e-09,4.2822076418147503e-07,2.5539409254093925e-08,2.5183753749047355e-08,3.098330396689164e-07,8.3273952178331e-09,1.8558492520526215e-09,1.4927848543955236e-06,2.040843170014739e-07,4.600322620618158e-07,1.6854622009176978e-07,1.4568906852030494e-06,7.4411637740468e-08,1.8821980147798456e-06,2.09863398126231e-06,3.815543068164118e-07,1.9918451332756604e-09,6.334711244448954e-08,6.336588675992516e-07,1.7940364926971597e-07,8.216369806746116e-09,1.2756633305244236e-07,2.931271962935966e-07,5.8856044482524794e-09,1.7604359570100314e-07,1.755556715554718e-07,7.918003364082438e-09,1.3825046440985034e-08,7.279609359756023e-09,1.8395428336148711e-07,2.162631185242958e-08,2.293359341098977e-06,2.1501233815612864e-07,3.034131732526646e-07,3.328449071915429e-09,4.965853630523043e-07,2.5621835630929013e-07,3.0815893481417334e-07,1.055155518514539e-09,6.932344254195755e-08,2.6897603522257896e-07,2.7505263844318506e-08,2.5966674588318028e-08,1.9081735525006138e-08,6.170125654847425e-08,1.4291112737652156e-08,1.0738276245980671e-07,1.5421284005334712e-07,1.3734080539506976e-10,1.010510413124166e-07,2.6025823274267168e-08,1.85124303886397e-07,1.4077779386667544e-08,8.7558236216978e-09,1.3900886886020203e-08,2.837583603643168e-07,3.3850165981341718e-06,8.965389466375484e-07,2.0940649525513777e-07,7.67057790618253e-08,2.2456554926719718e-07,1.6728431933010768e-06,7.647280142464297e-09,4.998720992688277e-09,1.3658107977931877e-09,2.0986722626403775e-07,1.1387895737513531e-08,7.076634833680373e-09,8.54245068016013e-07,1.9665419070946655e-08,3.815255578132337e-08,9.053036631456735e-08,2.4146336796704304e-07,1.4510380847987392e-06,9.054524794382957e-07,1.3028575652551666e-05,1.3508292715069814e-05,9.573981997412773e-06,1.8170682155371765e-05,4.631635105667442e-06,2.1618444154825056e-06,4.4910159013866746e-07,2.17238449451429e-08,6.703844723787711e-08,1.8936295367311118e-06,1.8941451855880587e-06,1.2242811515683627e-06,7.108873474326316e-07,2.1299026320420467e-08,4.664609880578041e-07,3.010279556736606e-06,3.882020500611816e-07,9.555757624291061e-06,1.265953226692318e-07,1.8325556738751914e-06,4.046919288569484e-07,1.838794977615521e-06,5.690012292447477e-07,7.630959544258076e-07,5.358582690906388e-07,1.6369017696860055e-08,4.0164260539654606e-07,7.2816483953630495e-09,2.758573334205039e-07,4.185993995875492e-08,1.909793366117185e-06,3.23919866040967e-07,7.275624547276038e-09,1.5155740351602276e-07,3.6757315013957736e-07,2.9042612759155872e-09,5.797612929736573e-07,4.9808067448253723e-08,7.600909563976188e-07,4.5570215223555977e-07,9.242784249074987e-08,2.910369634179233e-07,1.465769309483278e-06
3N1P+1,N1,0.0,0.0,0.0,0.030601559576631132,0.001799349512848547,0.007944374260872245,0.2599809162322466,0.03823848414450115,0.004981989639020856,0.006497603303267319,0.015795290207382795,0.005740971423648711,0.014633284717069373,0.015477449429015966,0.1594721092724667,0.07405019574949856,0.200787871316912,0.12042263202379688,0.004523784367417072,0.030158345894805372,0.04211870533778539,0.10537775647565173,0.020836121057207446,0.016691252306589632,0.001369065938858327,0.07487292087981867,0.013900009811742553,0.025149286498635348,1.4382036650495422e-07,0.0005216931211982079,0.016162423594298536,0.016362174099748827,0.011541502786928781,0.0010468256719833313,7.30768254411096e-05,0.0012447071688841405,3.2249172026155293e-06,0.0011860591592434133,0.0040661042175904605,1.884382700989562e-06,0.0006724694371311735,7.894360303239978e-07,0.00045592221334711525,0.00014958369324546972,0.0001756195502826685,0.0012790275904037696,0.00030272031313627323,0.0032637172367184775,0.002046272225076251,0.00011193738203330028,0.0003272111230328001,3.56849605420706e-06,2.3945042886275303e-05,0.0006434953834131285,0.0011219054474294055,0.0001538506857099442,0.00013392984001558972,4.686146468557695e-05,5.9462143418009816e-05,1.4542600240030623e-05,0.0009073172844260569,0.00023267611154831336,1.0660410776353046e-08,0.00020147080163535058,5.600544659145612e-07,3.398544491695077e-05,5.7335629355392825e-08,4.170476405551682e-06,0.00020035103673521348,1.4063021858135016e-09,5.23215169199176e-05,5.59066555050336e-06,3.771699207755219e-05,1.3064750650215728e-06,0.00013437284625217316,5.2847854546289597e-05,4.2088494467407145e-08,2.3242473683682263e-05,3.5023900098574146e-05,7.298280846335103e-08,2.5784878920909193e-07,3.1636542563440173e-06,1.7675031616093406e-07,3.423178540629124e-07,0.0008401473860408792,1.0352411719427579e-05,5.1513573406936075e-08,2.523313098423685e-05,0.000331157077772648,2.534985762414621e-06,7.541377343378564e-05,2.9916018086106888e-05,5.4133557559010725e-05,7.763249885162082e-07,9.597477952594247e-06,0.0017738889229197419,2.4456598063160584e-05,0.0021156712057699423,0.000423719691440283,0.00027135028039104725,0.0004164386766523087,5.140737258901851e-05,0.0003942663148399639,0.0005111328855418318,0.0009077633079599412,1.5629406879824614e-08,8.368358825006084e-06,0.0003514351840983032,5.334508718912723e-05,0.0010794573739967284,0.00037804628458193434,0.0044965055707035795,0.00046375927072528356,0.00039616309930323723,8.075404736906933e-06,0.00018740840325071062,0.00011227087319332085,0.00013510458415999516,0.00013891045684188974,2.7322841361199224e-05,0.00042025136510814853,8.265914752603187e-05,8.992622039238896e-06,0.00013125701060623385,0.00013608563267331064,0.0001918168113026475,0.0004727953721741507,9.172878619079228e-05,1.765945477982811e-05,0.00019021498978721851,8.712432958102312e-05,4.541882339315073e-05,6.6137306120594985e-06,5.173629584342976e-05,0.00012926273245716935,1.0503264360695042e-05,4.615651594264136e-08,2.8291610010278134e-06,1.4392121405748526e-07,2.858087931612019e-05,1.96275884869479e-05,2.0728344996001624e-07,2.04548374553859e-05,6.904646242311685e-06,7.455090937025233e-06,1.2056101490909299e-05,3.011035481836899e-06,6.576052157925005e-06,2.6193095213233875e-05,4.838594386713524e-06,4.968672235428073e-06,1.6058198310631155e-05,2.633142980990044e-06,4.935413062545635e-05,1.6517128775817014e-07,1.1131934804176069e-05,9.834938255792736e-06,8.701495838980833e-06,1.1555705148325046e-07,6.009918509519707e-07,2.358831476811929e-06,9.547089336869874e-07,5.132296325704999e-07,4.382607121655724e-08,8.346082056576165e-07,1.0309022202559248e-06,2.5703734713999893e-06,1.874646526900392e-08,1.0728676720361818e-06,8.923173662189754e-07,1.0854948051530755e-09,3.0467255873745103e-07,6.378144661312035e-07,1.3256220432467103e-06,2.0325966731959966e-07,5.263703894975436e-07,6.2693659153012504e-09,1.0915711228243197e-06,2.061084639848332e-06,3.6784433055103705e-07,4.721688320330486e-07,6.657328393000483e-07,1.1959608103850883e-07,7.104809807145784e-08,4.360434324723883e-07,8.085743794961076e-06,1.4231278377963008e-09,1.980787547317675e-07,9.0957097409472e-09,3.5270666476350243e-07,3.662983356633731e-07,2.1262866756188714e-07,1.562193929771638e-08,1.5491746108153848e-07,3.050184389508104e-07,1.365320110302548e-07,2.7908612310056924e-07,9.059270800193531e-07,1.0969721508935493e-07,3.358032745204298e-07,7.720968502322734e-07,1.4404326686978663e-07,3.4198175313804313e-07,4.876274122267432e-07,2.673433145972126e-07,3.2608741928896734e-07,1.2255588544007878e-08,1.1874237104692043e-07,1.0647876780289778e-07,5.1123106166173216e-06,3.0130239161429984e-06,6.400446130871984e-06,4.433860909536236e-07,2.106241868915504e-06,1.5625197735680274e-06,2.0195203331851985e-07,2.667050251758951e-07,1.718874054201791e-07,1.9881599766513602e-07,2.7838335414642756e-08,4.960127863995467e-10,2.5397950409455916e-10,1.8515375899141873e-09,1.0377408585782177e-06,5.68424929792144e-07,8.023051547567661e-07,2.277555169793999e-06,2.058967335782924e-05,2.1358049906439192e-07,6.729869935995225e-06,1.5955445427096038e-06,1.3361646873377708e-06,9.234609349206835e-06,4.010634460094309e-07,2.1626851411937764e-06,2.853977809191832e-06,6.9134927200842355e-06,1.9694247008761323e-06,1.5846452372514364e-07,3.9363963688643366e-07,4.219871821531385e-06,1.934678850457061e-07,1.3281082900107322e-09,4.763729677392803e-08,2.5680274706729733e-07,2.6167147439970506e-06,2.5025008754120392e-06,1.747336741964034e-07,9.848150828162261e-08,2.983490108299236e-06,1.6072566455527237e-06,1.4914114898623154e-07,6.990608802937004e-08,4.8579269273929526e-08,3.971701190152999e-09,2.1402255745428533e-08,4.432109568242026e-09,1.0590393895171246e-07,1.0568888875184257e-08,6.1446619907812305e-06,1.513331895353076e-07,6.0212177466212324e-09,5.796131352653333e-08,1.7570632859786883e-07,9.042308515283537e-07,4.6408894549543334e-07,5.088840993039412e-07,3.8514956135493605e-07,3.78195509354029e-07,8.30871732970806e-07,1.3284712441219426e-08,1.9461943168153084e-10
4N1P-1,N1,0.0,0.0,0.0,0.0,0.0041494772239363265,0.03258204720973623,0.03327541352032126,0.21871683667747455,0.004957515720029448,0.0012418598233605582,2.424285069801968e-06,0.0122274209841442,0.008589675243797723,0.004479734811007274,0.07972586869540388,0.013628827965722845,0.035934732565170435,0.03533890952864516,0.010055428426722468,0.05541303380713147,0.10671835118453421,0.1394105545364659,0.03813747257207645,0.016277127945008907,0.05759876148575094,0.009154159154968422,0.010906649466047913,0.018180081980882612,0.02688566209083998,0.009143397084945049,0.0060847026789192515,0.0025042658869594003,7.941934256994188e-05,0.000211330113180086,9.615650132355213e-06,0.0001869997884993424,0.0008286325243771486,0.0010582978394948483,0.0004260760447980516,0.00016877904488366013,5.171161296679827e-05,0.00011142208240721985,3.014783076205063e-05,0.0009993552060818534,0.0005200653697610136,0.0008525796363030302,0.000696356313483637,0.0015366038629720524,0.00021901481882347085,0.005449621110853897,7.270846512730245e-05,6.433197399235979e-06,4.001410941967265e-05,0.00043328228609595953,0.00105952590558811,0.00014955295706631233,0.00037652620728323427,0.00046623672618428813,4.1712488934031455e-06,0.0002555070950651661,1.3290579046199014e-06,1.8858543181066167e-05,0.00016096803369380908,1.9795081299900374e-05,1.4429876701749222e-05,4.954531429701703e-05,6.71138260743831e-07,2.3254072312628438e-05,0.0004707817813733861,1.4083753370641716e-05,5.86146590801917e-05,6.512475575704002e-06,7.063607495938484e-05,4.501107331433829e-05,1.1763305285406034e-06,3.7693408811767526e-05,6.720783893854332e-07,2.3477245585823425e-05,2.111977307994728e-05,2.2762155205136025e-07,3.7861314994280804e-07,1.0937969717517149e-05,2.3286561701141295e-07,3.2509652569956415e-07,9.788819502265511e-05,1.5808167601161216e-05,3.403638589638547e-06,6.719764414242491e-06,5.5851026341091625e-05,4.8826852117045405e-08,8.478784816468021e-06,2.7278273861952584e-08,1.981261787298294e-05,1.8909050962800933e-06,0.0005859059404149658,0.01287585408116021,0.00469022028570798,0.022114912203894388,1.5881545566642785e-05,0.001059834735261056,0.007297040901560248,0.006488716191721533,0.003146787374429305,0.005028693114455418,0.0007209492758970537,0.00015403625528720433,0.006046695123377521,0.0011292434189762446,0.00011368417830981414,0.002070591270241451,6.3596007304767e-06,0.009314540963056395,0.0002900426843059911,0.0008259262543277579,1.0220887513678889e-05,0.0007685825396537282,0.00031517201078612445,0.0006211570291339008,0.0007173020275050845,8.55433490487556e-06,0.0005849045602155378,0.0008110590342134127,9.009011356186925e-05,0.003078175172813058,7.422426247227776e-05,0.0024957162086067797,0.001268535959221051,0.0004489171606687492,5.996303919619805e-06,0.0009523578137535793,0.00022443995746446177,0.0013559032156906792,0.00028168757845259407,0.00038692348466873305,0.003035797323030165,9.458657767513756e-05,0.0010200654627863237,1.941162173668687e-06,3.3183721533491806e-05,0.0009334153616267216,0.00012105312709254079,0.002069568713831238,2.9530859850801505e-06,4.969314520719692e-05,4.8082483730560455e-05,1.0460658783628674e-06,7.111200841602994e-05,4.3272041696518215e-05,1.3087709060943808e-06,7.639432664885426e-05,0.00014344204401872673,0.00020679804099255072,0.0001303581902289963,4.5909621857020966e-05,4.3697240914575275e-07,1.695913828214657e-05,3.0149293255288256e-05,2.1217339247314726e-05,6.805807153398291e-06,1.1506733788024803e-08,7.267775605779292e-06,5.779715917864081e-06,6.1129572386242614e-06,4.33199651774796e-05,6.939645637471514e-06,1.85339421743258e-05,4.9588800873134886e-05,8.151134727407694e-06,1.2486915013099065e-07,2.452559397791987e-06,6.278661568437371e-08,1.5558813966087826e-06,1.2252285265024199e-05,5.406990283063351e-06,2.3704207507968533e-06,8.230683157250951e-07,6.337658863042606e-06,1.6939289970707705e-08,5.087215395160882e-06,1.619119898155219e-07,4.5721362296191614e-07,2.337205553537558e-07,5.262460298638416e-07,1.8467109552666727e-06,1.0484055619208732e-06,7.2535108923688085e-06,6.384279771509682e-10,1.0333755540159473e-07,5.51509547142004e-07,1.767875176206246e-05,2.036116923509468e-06,2.495658679091406e-05,5.099543330278067e-06,7.353111577401705e-07,1.1359228010210387e-05,5.806510157135847e-07,3.7118066842367625e-07,1.4246662027872503e-06,6.1067979328921496e-06,2.315077878956018e-06,4.193044797817791e-06,6.073055430100283e-06,1.8746292722582325e-06,1.5354281961421634e-06,1.198779552868956e-05,1.3318288949459856e-05,3.902593552762568e-06,4.724357425267556e-07,8.533876227900805e-08,2.942123317417611e-06,7.044359292329716e-06,5.056129566138878e-06,4.606145198593481e-07,1.8754618178462579e-06,1.4611121730290222e-06,1.6372739075620757e-06,2.455450243132873e-08,5.850792812456262e-07,1.2548466710171624e-09,7.073427588100145e-07,1.049662059493528e-07,2.2171269953297212e-07,1.3597013297506066e-06,4.578815184785867e-07,1.2150122241649797e-08,8.686796659773677e-08,2.9217928343427957e-07,2.7366483630331118e-05,4.7695972742456405e-06,7.975765239809363e-05,8.818412360778183e-06,1.337013184032898e-05,0.00023792566883429345,2.6522612809110058e-05,3.5308323034222155e-06,0.0001264923584312072,9.659026372954571e-06,4.775081579033724e-07,1.0007555289570647e-05,1.7919898454010763e-07,5.795765961491561e-05,0.00010931021952065301,2.2919816533573112e-07,6.740303548635751e-06,1.8880088807904372e-06,3.08675135265446e-05,0.00014694453829733334,2.2175271485735948e-07,2.9509718584286304e-06,4.733388260103055e-05,2.9398971038929744e-05,5.99804634693335e-06,1.8763228339935267e-06,9.033378658429569e-07,1.4990295323036307e-05,3.496855251139408e-06,1.3530201248279639e-07,2.7543640692684335e-06,4.52339371115329e-06,2.5603265116469487e-05,8.031707639410968e-06,2.5898359456988373e-08,5.862329367722907e-06,1.2440051627038429e-05,4.11488783669256e-06,1.550413819551011e-08,9.492972554703272e-07,4.148532467551647e-06,8.915343441273649e-07,4.83678416118849e-06,1.575859679636693e-06,1.1490258159607691e-05
