atom_numbers,value
N1,10.595829969012136
H2,1.9293918075317897
H3,1.931442032061686
C4,9.703547096677891
H5,2.0516782840802494
H6,2.052443669228089
C7,9.779525826711287
O8,10.945590406408094
N9,10.392279343965141
H10,1.9041541997346196
C11,9.583093527266438
H12,2.0365130828374527
C13,9.555657845247216
H14,2.0931245408865227
C15,9.63235362786369
H16,2.088115512345941
H17,2.0774380897448266
C18,9.722873565997459
H19,2.083199500175588
H20,2.081504966768053
H21,2.08827694911523
C22,9.722209257148483
H23,2.0828583083397074
H24,2.094174127853038
H25,2.0943339661911535
C26,9.769585791736006
O27,10.931787380688888
O28,10.924238637088576
H29,1.7596626731328187
