 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,H12,H12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,H25,H25,S26,S26,S26,S26,S26,S26,S26,S26,S26,S26,S26,S26,S26,S26,S26,S26,S26,S26,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,H28,H28,H29,H29,H30,H30,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,H34,H34
1N1S,N1,0.0,0.023528449735821244,0.000885630600362397,0.0010093658398548921,0.00018676027848640864,5.508428510636598e-05,0.0016252785338268794,0.001780482637155023,0.0008184608144259364,6.301829880150933e-08,0.00014547938911561864,9.29589424090993e-06,7.521775950702914e-08,3.4721596185838255e-05,0.00792109186848644,0.001372161186709353,0.007786381410531895,0.0013483942870358145,0.0011696330741479966,0.0020975050222928893,4.685413157479168e-05,0.0008680189184451237,0.00805407636508959,0.0006202946375255536,2.3970409256834913e-05,0.00015806792212846865,0.0006555328734421106,0.00014206290161111745,1.0923872623053166e-05,0.00012364304436335294,0.0003779476553527894,0.00038926302045996786,0.0001384753294650931,3.130299518450119e-05,5.736274137704833e-05,0.00025485712851436304,5.609915926019227e-06,3.292795700682305e-05,0.00028466911243119064,3.252914615448077e-07,6.330849595670429e-06,2.486267190571212e-06,0.0003430810624744929,2.4404377123712906e-05,6.154038169059461e-07,1.5076477641179364e-06,0.00011697449429642903,8.579249813844836e-06,0.00013183629606494662,0.0001055625059988019,1.2542039963925333e-05,1.4569749376969199e-06,1.4653322770646904e-05,4.996408468160851e-05,2.147490188186829e-05,5.403295476158476e-06,0.00010383930144786113,1.471212884662787e-05,1.532048254837548e-05,4.324732047145119e-06,1.9732592698717966e-06,5.866744647059496e-06,1.0880644892852231e-06,6.099559593519821e-07,5.860995846429518e-07,5.220036706610198e-06,1.3105985714745305e-07,1.6957074766565938e-07,4.570324689590066e-06,6.299116679375771e-07,2.7109889355614314e-07,1.8227399958270496e-06,1.0252834015123113e-06,9.606348931878728e-07,6.08159463011404e-07,1.0789800834742902e-07,2.836211651646714e-07,4.893484239071322e-07,2.050025491862062e-07,3.2758211346017863e-06,1.754925773159166e-06,8.177428681754861e-06,3.999270480115058e-06,4.905133464294664e-06,3.4207584564960314e-06,9.222883412540739e-08,1.384671226567491e-07,3.983349206038156e-10,4.858999872014991e-06,1.2140339147870272e-07,1.7746236689875072e-07,1.6432445711783705e-06,4.332705394183289e-06,1.3565753396727054e-06,1.0363557483294983e-06,1.9394415518014796e-07,4.198592077564456e-06,4.832905983853664e-06,4.852022676971046e-07,6.123704225702298e-06,3.296265227881179e-06,3.237581204462714e-06,1.1389259005900598e-05,3.546421672573352e-05,5.895499822328176e-05,5.37193128978819e-05,9.941455081075024e-05,5.458918059808582e-07,3.046814507190465e-06,2.1438842151277893e-05,2.442745551389791e-07,4.462309546648946e-06,3.236821556479308e-06,7.677462526611833e-06,8.065490947073428e-05,3.6050985565694305e-05,2.3109294757794885e-05,2.897703699211718e-07,1.5037459610844905e-07,9.745092976132241e-06,1.0917583253888807e-05,2.4532041875691135e-07,7.079568092871469e-08,1.1420589607347154e-07,2.793648424259665e-07,5.658084846482669e-07,1.4285120339407875e-07,3.801740072306714e-06,5.2618934609505175e-06,4.12978814501308e-06,1.770711020032678e-07,1.7614550471556356e-06,1.8468673856908424e-07,2.2012792444403573e-06,3.857820092267872e-07,3.1565234026587063e-07,5.504185851545884e-08,2.698480078833221e-07,2.508844904047791e-08,5.355948407004263e-08,1.2057440290647037e-06,1.1407789513029343e-07,5.144776271670537e-11,3.161622394998176e-07,1.5834347211196587e-07,8.019145947280037e-07,2.1441701925084544e-07,6.179420175556061e-07,9.158044476098581e-07,7.807347808252985e-07,1.3981086905978657e-06,6.070888269871233e-08,1.1722318254969721e-08,3.136201509601477e-08,6.39677247282755e-09,1.6862407470341623e-08,4.158960664746303e-08,8.635762100972499e-07,1.191923468257805e-08,1.716859077127708e-08,8.126936901220461e-10,1.3955199440474075e-08,1.7860378398459886e-07,2.7273092229052054e-08,2.9478890883893882e-08,3.0331026401597683e-07,5.322525331585837e-08,1.5051898616391668e-09,3.541208992707823e-11,7.627568993084921e-10,9.344468809846518e-10,3.059283382178535e-11,1.433282137419667e-08,1.531941636878642e-07,3.1086244689504383e-15,7.009684832581797e-09,7.2514888538322e-10,6.905140903512574e-10,2.541050259097233e-09,1.0854649401537131e-08,2.209286309451386e-09,7.773359733675989e-10,1.5710930334478235e-09,5.3295647894913145e-09,2.2456569936935011e-10,5.276235282014596e-10,2.7375657296602185e-11,3.044139343377772e-09,2.22472040789512e-12,6.639288840926127e-10,1.3994216896406897e-09,1.789467463098049e-10,6.056999346526482e-11,2.419813460718956e-09,8.404152374019702e-12,3.437268664141513e-10,5.394024588101232e-09,4.4167675350426094e-09,5.72746239324573e-10,8.026024289620182e-12,1.3730837578052046e-08,1.0659251259426128e-08,1.3440306645406963e-09,1.8724355399513115e-11,5.185711193789189e-09,2.298123691346632e-09,1.7243717564952021e-10,4.259763097813618e-10,7.536180013367755e-12,1.4567569373014067e-11,2.2748447570108965e-10,7.368475274383002e-10,1.3723050473757326e-12,4.6074255521944e-13,9.558798197417673e-12,4.178370982543811e-10,7.169753679647783e-11,1.1767720131672377e-10,8.37019342725398e-12,5.807354597209269e-12,7.078337915800148e-12,5.2401277761404685e-11,2.4715202107117307e-11,1.3253279029790122e-10,2.0241391895936545e-11,9.273445900070953e-11,2.0510482201530067e-11,6.803801966270839e-11,4.88183715674495e-10,2.832558854137801e-09,5.096834065909661e-10,4.161837541261093e-11,1.168301289045104e-10,1.2305386931643625e-08,7.868410367706247e-10,2.8289670606085338e-09,3.5728178859883997e-08,5.870859332013367e-08,6.208608072100219e-10,6.060951962538752e-09,5.112456125111464e-08,3.4387938607771673e-09,9.784129062495595e-11,9.020750812993583e-10,3.1435492819920086e-09,6.749035330599895e-09,1.3734057641157094e-09,5.433262728615773e-10,1.125672022261881e-08,6.872291624659965e-10,7.321719275310556e-08,2.4239765750166953e-10,5.15809224221897e-08,4.085027871525426e-09,2.093212048137616e-08,3.2776345526563944e-10,7.540884305878848e-10,6.86030149354977e-10,3.2696047536084905e-09,3.081994104370267e-10,1.0607099920623142e-10,6.70374866729162e-12,4.8800981033991775e-09,5.907498934476507e-10,3.6610856568586314e-09,6.3857510390619154e-09,2.238904617257731e-10,2.336383975176659e-09,2.550486488672732e-10,3.11023679033795e-10,1.6557463733413158e-10,1.758515000283012e-10,7.787762101862938e-11,2.8018531939011382e-11,2.1891377599558837e-11,4.558986521630004e-11
2N1S,N1,0.0,0.0,0.018348832664019987,0.02067471052384562,0.0018193223843296913,0.2639078729952007,0.030195614228193612,0.0339450553322691,0.0076159971961717865,4.4698599422687835e-05,0.005614749328083146,0.00013746003383863226,0.0002601736101930374,0.0005230381097036663,0.10444198755093348,0.15742498764361113,0.10386648312299185,0.1579590545063403,0.003413314801633094,0.005505911392599927,7.658118238795808e-05,0.0089845383148357,0.08236524212400598,0.04099151473303708,0.002960052984423811,0.03258928055568289,0.1929053611795628,0.009103838402871434,0.000876150037835588,0.006513859557934376,0.02170124001706597,0.020492064911543206,0.004430977115279067,0.0002411166767806172,0.000302006802464172,0.004023991740538246,0.00018044977114151095,0.0002986186277276204,0.009918393349312993,0.00012965537240461344,0.00022489497286848348,0.0004972377505927383,0.0016001887875329857,0.00039624573157048815,1.8461382770951218e-05,0.00012793139501310336,0.002055933368447338,2.1806378480704325e-08,0.0030813901270096977,0.0003948469804617716,0.00014702264044341717,1.951648691278507e-05,8.19714597080079e-05,0.001193888472503346,0.0005954974477435648,0.00010387127497679671,0.0031870419594346444,0.0006322053293241758,0.00037902420619584376,8.69612289733368e-07,4.944740263068681e-05,0.00018491867182368615,3.683855482217169e-05,7.299404206961846e-05,1.243061502620435e-07,0.00013215898991014718,1.3433026193609976e-06,2.920205546264043e-06,9.716251971614298e-05,5.645508483675954e-05,2.1387590363630693e-05,7.515122142587316e-05,1.11356298577725e-05,4.353689986302811e-08,0.0001630391063622838,1.8274424316011562e-06,1.169725962579804e-05,4.8813590018292885e-05,5.067590040419567e-05,0.00015971111711343688,5.57678752954871e-06,0.00013476935069123286,8.58845601325875e-05,0.0001198010027998464,0.00011187292749603728,1.1653277565137898e-06,1.1590643486769636e-05,9.268945588836175e-07,4.06910803194549e-05,3.0719568817616505e-06,8.11604115846798e-06,7.82975024018473e-05,0.00022407226429388416,4.7855962215015424e-05,1.9770651804140726e-05,4.1705101332389916e-06,0.0001453542160372301,0.00016522181374689637,3.538222985310924e-05,2.8209549456370553e-06,7.819935770791986e-05,9.209797483666904e-05,0.0008813699678378306,0.00013022429290776572,0.0009124477217548055,0.0004622391501363232,9.313661058385492e-06,2.2390791548199118e-05,1.0365797485256678e-05,3.3412198026105955e-05,3.615827973679764e-05,4.408531450472708e-05,2.239861201758231e-05,6.309791730352288e-05,0.0022042217339452996,0.0011702027184381514,0.0012800570391844346,0.00014301455955267883,0.0016827674487007727,0.0012387984055579615,0.0019701666388596273,8.84695302918459e-05,1.99720040330309e-05,3.187245666547156e-05,7.503764318794737e-06,5.011613630756528e-07,3.1543739944517313e-06,6.5970356497579985e-06,0.00023881613065279694,0.0001108728811738402,7.670082927457855e-06,3.980794374136565e-05,0.0001600279665772142,0.00017577976871674394,1.4148200500940789e-05,2.372917518678186e-05,4.658985331307264e-06,2.813760799469378e-06,8.952841401566047e-08,7.401606084167511e-05,4.595431388620952e-05,9.471646623593344e-05,3.3001534793797305e-06,9.426588424510385e-06,1.836519276965376e-05,6.193687000743964e-05,2.2209842424292248e-05,2.2194158080246496e-06,1.8867104603081941e-06,1.2898942403083424e-07,7.209822191711623e-06,1.0799143171258407e-05,8.745905599072401e-06,9.430277682520583e-06,1.9654181810935256e-06,1.7641831928649765e-07,1.0353299373377922e-06,1.5269290646546807e-05,2.5816598636652088e-08,6.374773331430106e-08,7.280990228508699e-07,2.717469054225319e-06,5.754758212628275e-06,1.0841782094317409e-07,1.3488659744709253e-07,7.2057144979709165e-06,1.4564104606762385e-06,2.881156591083567e-07,3.595964392921758e-08,2.749458061224175e-07,1.7727140400047858e-07,7.401697033060373e-09,1.9796715822195665e-08,8.012814082469788e-06,2.1272561490093267e-09,2.8164342502634554e-07,2.629222284333821e-08,1.242319624950028e-07,6.881876934983211e-07,8.61228912185652e-07,9.29390120418816e-08,1.0407564898784472e-07,5.295809346606006e-08,2.7445921757518477e-07,2.2137282673639902e-08,1.1000687272222365e-07,6.693074094954454e-09,2.0450934523630337e-07,9.41943967269765e-09,3.57271916495705e-08,3.911971457881691e-08,2.8316609945733262e-08,1.2355019229914888e-09,9.680110535370545e-08,9.939382650259176e-12,1.113216185899546e-10,3.59074547873206e-08,3.530050896038972e-08,5.668763902733076e-09,2.1754993362321784e-09,4.976177501170298e-07,5.440400512313204e-07,9.492703290092663e-08,4.168637790513685e-08,1.5740340053582713e-07,7.658030964918794e-08,7.580182259658841e-09,4.724060520544526e-08,5.072170905506823e-09,3.2188429699431254e-10,2.590722969486592e-09,5.022708005064658e-08,1.403765992336048e-11,1.9431700692962295e-10,4.274995468733778e-09,2.4759347905245477e-08,2.304180402035172e-09,1.5801937536252808e-09,8.431033649003439e-12,5.089706434091568e-12,4.15195477998509e-09,6.651365458409941e-09,4.325319657993987e-09,2.201225179909727e-08,1.8041677041225057e-09,1.11355946685876e-08,1.485633838171907e-10,4.774490580672364e-09,3.848251184379592e-08,8.623510616700969e-08,3.767257039655192e-08,4.601950820415368e-09,2.1853061804577578e-07,1.7901392892483159e-06,1.291022697635924e-07,5.42760642208151e-07,8.121643093161879e-06,3.0898612353169597e-06,2.0178675264048707e-07,5.9370807825587235e-08,2.04213137378062e-06,1.775769260969895e-06,2.906071161490331e-09,1.045276287747754e-08,9.398696287910013e-07,6.208528995355067e-07,2.8529034912239126e-08,3.7828860310895607e-07,9.378065408682801e-07,9.268519951532994e-08,4.568500038715229e-06,2.4074172877419642e-08,2.2179107173059265e-06,3.348719657125798e-08,8.881420723305666e-07,2.2683532874268053e-07,7.034340021583319e-08,1.1890784734625015e-07,5.846654920205197e-07,7.549080982549583e-08,1.7842995303496423e-08,2.903722720049018e-07,1.0234898972782958e-06,7.193606954558618e-08,9.36855578448359e-07,6.035172361862351e-13,3.8431437143771063e-08,1.8207466467856648e-07,3.2721340126329324e-07,7.066672691458109e-08,2.6578962142309592e-08,1.152013289207332e-07,1.263178117660857e-08,1.28506472130141e-08,1.7409615615804341e-07,3.225573461662634e-07
3N1P+1,N1,0.0,0.0,0.0,0.028079666267882608,0.00043135620308953904,0.01895140413619467,0.20260145026520782,0.030140346069316593,0.0015329943448225691,0.026011185338671305,0.0005174450622846827,0.006664077240420285,9.573114103011982e-05,0.0038889337573893012,0.021317137490149296,0.016927668346732094,0.2896731187596253,0.14935858715881523,0.00028444713441611036,0.0014090140021578712,0.0026267477925698834,2.3828044604101706e-07,0.003789971397773595,1.461143782410801e-06,0.03298677027427166,0.0010597506300258352,5.693665185990682e-06,0.004104190532472574,0.01071993764733059,0.04412688683368682,0.0014156207465603199,0.001704272074298352,0.0038577418885088477,0.0001810931747012745,3.999656824782427e-05,0.0022008808944757874,0.0019489414272193528,0.00015540659701729354,0.0015147831563333547,0.00017041560048758342,0.0004611457452061707,8.874747188247767e-06,0.0004559855419907777,7.311817725219605e-05,2.9582558859431174e-05,0.00014035056046046712,0.00034080521989587886,1.650039416434268e-06,0.0005432513106717884,0.003401402432654521,0.00013794410994227846,1.1438455568502093e-05,9.598290575674184e-07,9.04169418984857e-05,0.00013357987619366796,1.2427898747890964e-05,4.9583919921936115e-05,1.8740428902042083e-06,0.0003977635875545005,6.986814070275571e-05,0.0001581646904194045,0.00022108088789796199,1.5150668355445873e-05,6.278163389472624e-05,0.00012825662686366535,6.083412639634744e-06,5.851177318216827e-07,2.4555230568878983e-05,0.0001347690231834342,7.686939079487587e-06,8.335971191986147e-05,8.016397323729052e-09,9.985565210790526e-05,5.814240253698699e-06,1.8864469719659382e-07,1.6526782813830465e-05,6.269185445662018e-06,2.870940126076249e-06,3.7476627954280417e-06,2.373989777670893e-05,2.7743445674133227e-07,1.714810170838632e-05,9.078873808343602e-05,4.8629402260580434e-06,3.178191076536052e-06,3.3850433971416294e-06,5.299791176360813e-05,5.417084767422864e-06,3.123506731261827e-05,1.675439338377771e-07,2.957272994708049e-06,1.5027207130202669e-05,2.3901457185449004e-05,1.2054627841484589e-05,6.2086321133136835e-06,8.198170786677395e-07,1.3539043905108628e-05,1.1880754031246e-05,0.000260051564260122,0.00901550137131224,0.010088003308195148,0.005200433675659255,0.0009461581545431308,0.0012039712589801965,0.00035247507409152945,0.00013338305424603902,0.00814108424412252,0.0002798285088212449,0.0007646550506006378,0.0019094749820269818,2.2249487766412557e-05,0.0006608237764980096,0.00015231180014740886,0.0026703291565697285,0.004335054770708169,0.0024836053495591592,0.0065661387772602,0.0010153784808646371,0.00047138883430974943,0.0001198297696265449,0.0004307064015014461,0.000450050837848881,4.223694469640549e-05,0.000797714049728171,0.00010049232295328281,0.0011547173619577134,5.0408081104791336e-06,0.00033935881720736916,1.0463394151116745e-08,0.0006508016379553894,0.00010636965427046619,5.973046599994092e-06,0.0003265660027582662,5.7639483355131915e-06,0.0001465650323466683,1.5139882421078e-06,0.0007192755403426787,0.0011818709843822717,0.00014821844125401107,0.00016745393817063636,0.0003530085412113415,0.00012005657133729031,1.0302638938641806e-05,0.0003404952351675483,0.00021605987039885477,0.0002282862176041789,7.319289842833143e-05,1.4319550900587785e-05,1.828434952466651e-05,1.7728845201236965e-05,0.0001133226283074329,8.925850197849527e-05,5.4577048556270213e-05,1.6333256960709974e-05,6.482694936860156e-06,9.611540915677175e-05,8.921816070950328e-05,3.4416305672024805e-05,2.910816476742184e-08,1.3498233197850595e-08,6.27637568584305e-08,2.242678904806894e-07,2.5607985818520973e-05,1.9383771032721597e-08,7.686513761484548e-06,7.489662667836683e-07,8.352146918522152e-06,6.419436945570567e-06,1.019294195736542e-05,1.5821692089801331e-06,1.549374531761849e-05,1.2564057330077816e-06,1.0749685848132629e-06,1.754449522906043e-05,2.0979559343103915e-06,1.6005931335882906e-07,1.827882789573465e-07,4.902998485878385e-06,7.135399954893984e-06,5.387575816584445e-07,9.123816013811847e-08,2.243433316895249e-06,1.5014711562955085e-06,6.081990200357268e-08,8.999767011630411e-07,2.8126367901393223e-10,3.6777673861898563e-07,1.5396092607478096e-06,1.5085480464804846e-07,1.5509742281594185e-06,1.4283190741259943e-06,2.29243344307406e-08,5.219223897512393e-08,1.1623990658904404e-10,2.133646592739069e-09,2.202154325559036e-08,1.0997002375390252e-07,2.2132020527365626e-07,7.073843888427689e-08,4.749830546657563e-07,1.4640156202894161e-06,3.1894849894520405e-06,1.0640436265418884e-06,6.89141956833339e-08,2.9606570928208953e-07,7.545532794139831e-07,1.3007316379543e-07,9.213629859061712e-11,7.020016026260123e-07,2.886896945941686e-07,4.214051330109214e-11,1.1034925195829715e-08,2.339899385361832e-10,3.179418950338686e-09,2.2961637036189586e-09,3.425475592067073e-08,1.5424253430040835e-08,8.349186231271233e-09,5.12304954014553e-09,3.504429191281133e-09,8.939620599335285e-09,1.8447302352342376e-08,2.477055116578697e-08,4.030978861813139e-08,5.572204475612352e-08,6.214768144552352e-08,2.372649188231435e-09,1.2952576344815725e-08,8.191762068676667e-08,3.316934904518121e-08,1.3522784092501183e-07,5.0726913336518464e-08,1.8229849589879166e-06,4.591224273076122e-05,1.38942850957946e-06,7.740121178212434e-06,8.380751504066808e-05,2.050401810116398e-05,5.414418809746024e-06,2.9951614903822588e-05,7.23122637324991e-08,9.358964623951138e-06,1.1262994168426133e-06,1.911943112964387e-05,8.769827390953111e-07,3.557180936120119e-05,6.48942626302329e-08,1.2137545448709375e-06,2.192236895126598e-06,6.225932105863308e-06,8.265340633251128e-06,1.7235985794172848e-07,1.8842820783682157e-06,8.77298867330012e-06,1.1793742333843227e-06,1.837839385121498e-06,2.200063831114818e-07,1.0942904615784954e-06,1.5547497578261016e-07,3.0656563065889486e-07,4.522353804770063e-07,1.2107259510951707e-05,1.4130233748410603e-05,4.93565176951094e-06,7.337962979470092e-06,1.3181983193888414e-06,4.454991620050919e-07,3.2249785331117664e-06,7.723284234373295e-09,2.2224541051940605e-07,2.4836123824201195e-08,1.2105895766278962e-05,6.165250955314505e-06,8.322898525925382e-08,5.191021253736494e-06,1.4099600537775814e-05
4N1P-1,N1,0.0,0.0,0.0,0.0,0.0003575416844721069,0.021761231513039547,0.03158667424083239,0.21906453379493618,0.0009581410124002154,0.023846555889230237,0.004883005863721701,0.004601905182559873,0.0025734915225970045,0.011641287506418463,0.26556149082640435,0.14234641449725904,0.07204543387471984,0.051243777482818054,0.0014753351396694647,0.008386238228117016,2.469011741723648e-07,0.0014718395776314175,0.05072747069440142,0.0011162034205840499,0.001292950385107794,0.019649892925838408,0.019136134884170986,0.0059693119963091235,0.00106625670785232,0.002301684304140572,0.01672800749264547,0.031100853557723962,0.003650955748863094,0.0004852340018026702,0.00015047304817694673,0.008770801683935403,0.00012426374341334423,0.001054109951130755,0.004980423483959218,0.001482972886806877,6.006995899365819e-05,0.0003021871185517888,0.001920421013731577,0.0005738137418249689,1.9337456698131916e-06,1.4462841340545651e-05,1.9516583614764826e-05,6.03188566339341e-06,0.0007199365103853772,0.0039249041942661655,0.0001297097161239158,7.057597960447026e-05,2.285634203236242e-06,0.00011580849323067355,0.0001938490892814393,8.04793907192014e-05,7.585635789242318e-05,2.188601781805133e-05,0.00010239641342968397,9.720028349313736e-06,0.000175043525538765,0.00019025795117721955,3.110015620788609e-05,5.797415010944107e-06,4.3984229690430254e-05,9.855293945171262e-05,9.298978340677166e-07,1.776786000817765e-05,0.00012626952626559884,2.7615270870029462e-05,0.0001484967718101693,7.210722334782815e-07,8.342824214446765e-05,1.3387657550989474e-05,3.353746613754538e-09,8.229948438298607e-07,1.0566453645832752e-05,2.7382587695079508e-06,1.9243867072749055e-05,3.059253536497053e-06,2.6699801749519025e-06,9.263164496475795e-05,3.9791494635288416e-05,1.8185592224995162e-05,1.2316824204994248e-06,5.900707316985887e-06,3.8048646393562535e-06,3.2563780876238013e-06,4.87566193720923e-05,4.400558986539238e-06,9.397989819914798e-06,4.30959932695707e-05,4.414674097108495e-05,1.751627219825913e-05,5.75421792881059e-06,2.28688708956426e-05,2.820868172559443e-05,6.245970142693125e-05,0.00020692413282752398,0.00494059831499527,0.007692367086254315,0.000772524390993734,0.0010069259319567259,0.0003989309079872605,0.00023999438578670151,0.00019478173002518417,0.00558516162828715,0.0005152260521914531,5.0113892542391625e-05,0.0023305334903431785,0.00019017314133740193,0.0016150626782187594,6.730850998115656e-06,0.00018415966979690168,0.0008751926196866044,0.0013554529884935995,0.00033436818705911975,0.00014200643881867592,0.00025360129719809166,0.0007265169522647774,8.988788469110887e-07,0.00021950081275501354,1.8439717159868252e-06,0.0001644223067063244,0.0002181485686547635,6.340718593067507e-05,3.243676049713429e-05,0.0012628967214185494,5.025196775632068e-05,0.000803001762799127,0.0005571027246915605,0.00010148800547904457,0.0005158768575173056,4.898353270554878e-06,0.0001938767108060624,1.7978103350690944e-05,0.0007464506429939455,0.0009882196738428828,5.273444487752244e-07,0.00023550232981373043,0.0002655131225570706,1.267590783760042e-05,8.267674559192528e-06,0.0002521138290063618,0.0004688042260472258,0.0002452919826492206,3.4729335921745985e-05,2.2193903597589326e-05,4.4185777391625436e-05,3.197641001317919e-06,6.177343885749309e-06,2.501901060192324e-05,4.443572538126439e-05,5.90535462918762e-05,3.218279360339693e-06,5.367938668343619e-05,2.778868562813841e-05,1.1580437444536074e-06,3.2995153986803416e-07,3.406352457435702e-06,2.4733438683810505e-06,1.2511143109517064e-05,1.0322631753822975e-06,6.581741085476267e-07,1.6615915798823266e-07,1.9198560252675634e-07,1.7012497788293501e-06,6.077893581535321e-06,1.3505252575374271e-05,6.294652646232635e-06,1.533332415237787e-05,1.040964903609165e-06,8.664156408766388e-06,3.881500632019197e-08,2.0761085739451346e-08,2.1365964597563902e-07,3.2497625657157414e-07,7.664258503403687e-06,1.4656142621749524e-05,2.4806160774382136e-06,5.201755071126968e-08,6.279481774562612e-07,1.9726346911497217e-06,6.061166644144578e-07,8.58577532181215e-07,5.554568320853548e-07,7.559269861179274e-07,1.1091603369095537e-07,2.4967899880934397e-07,1.5211484165611466e-06,2.4555069888521075e-07,3.95697967725539e-08,1.0319306431583186e-07,9.814250745421305e-09,1.9403125772754493e-09,1.7036576593909558e-08,2.0453310445311956e-07,2.993868482015216e-07,1.1120044685064556e-07,4.308437482336558e-07,2.7183184472256983e-06,4.440779243441995e-06,1.798830310484334e-06,1.0083995860554751e-08,9.672510992153605e-07,1.3780373828709003e-06,3.540888187103519e-07,1.671243876621986e-08,5.804362805950092e-07,2.9370561915875726e-07,1.138949889956109e-08,1.0064131750198158e-09,9.243006360293293e-11,5.958924020887935e-09,6.318028855645252e-08,3.722517805115899e-08,1.9176838339518554e-08,5.6977205176167445e-09,9.2151442032673e-09,5.946354519892338e-13,1.4566392536607964e-10,1.625580070552246e-08,3.955148830669941e-08,8.685005647990351e-08,5.934742031143969e-08,1.0176049514143415e-07,4.963059740958897e-09,2.1717645459773394e-09,1.7836140386862098e-07,1.6923475953944944e-09,1.8481164731909416e-07,8.892528802206812e-08,1.3954230824175795e-06,3.3465137511345944e-05,1.6571120684538698e-06,5.804778940188271e-06,5.27174409845621e-05,2.984059043864562e-06,2.7712911298660714e-05,2.049610651644329e-05,1.0143093094328037e-06,3.3676851098896066e-06,2.5127549478920486e-06,4.0626510258823245e-05,4.174866357065099e-07,3.435954518993256e-05,1.8713188776331435e-09,2.8288487108341087e-09,3.9853760602781563e-07,8.178046058127109e-06,6.697589238768842e-08,3.417293132912391e-07,1.8655697786584824e-07,6.205299979189505e-06,1.6640730571282347e-08,8.676898834991675e-07,4.898344951875799e-08,5.755092102877057e-07,5.7200897574105625e-08,8.1503047466569e-07,5.445981681173606e-07,1.5775489867309034e-05,1.059781147283445e-05,2.8023198765936286e-06,1.0661213806439918e-05,3.0065838756421215e-06,5.616442502187624e-07,3.071005186594533e-06,9.029625758216753e-08,4.95390755528291e-07,1.439860570773277e-07,1.0325730473104144e-05,9.170513163070382e-06,6.152609834941813e-07,7.863160049748075e-06,1.2269506960205234e-05
