atom_numbers,value
N1,10.557683128449808
H2,1.9291204119588146
H3,1.9267574147793471
C4,9.621506083763594
H5,2.060534526868266
C6,9.637668489768913
H7,2.0446183904556214
H8,2.061814081717217
C9,9.66578080208136
O10,10.921337896777166
N11,10.381539726616507
H12,1.8882420372348043
H13,1.8790269439708382
C14,9.748567311695515
O15,10.964419704720097
N16,10.387646021378542
H17,1.8696609545652567
C18,9.59104802280567
H19,2.048312350552812
C20,9.631420640649209
H21,2.06335028681318
H22,2.073198279323945
C23,9.766994451735584
H24,2.0581780007575743
H25,2.0748982280619592
S26,10.907833555483192
C27,9.840403822854574
H28,2.0741616936173095
H29,2.0752272004180554
H30,2.0563591253229783
C31,9.697599273066034
O32,10.904767327238376
O33,10.898795632476757
H34,1.7593697267129205
