 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,H9,H9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,H12,H12,H13,H13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,H17,H17,H18,H18,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,H23,H23,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,H25,H25,H26,H26,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,H28,H28,H29,H29,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,H31,H31,H32,H32,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,H36,H36
1N1S,N1,0.0,0.023633932199726315,0.0003167335824285633,0.0012721261234818204,0.00037926450667158385,6.891196758163076e-05,0.001023227036223373,0.0025745915628587746,0.0004371792425477139,1.8577250859005967e-05,0.00010770527259126861,4.4844939925403615e-07,1.157718148510345e-05,4.8332152582306054e-05,0.007985419045621223,0.0013780792371475004,0.007824065452709528,0.0013503620775038305,0.0011529249260102958,0.0020799570709175708,0.003914354741554105,0.0035982794936038065,0.00216935790985473,0.0006351040106091776,0.000320302165387476,0.00048438166441822084,9.882677110284455e-05,3.684135887729867e-05,0.0006284301306825057,9.845662196183991e-05,9.022843628334054e-05,0.0001626861118151357,0.00014582881916824775,2.7921602120395406e-05,2.1770722710784396e-05,0.0002016209851720685,0.00019767393639180675,5.1515720345118865e-06,0.00014089774599912452,2.1502704399267714e-06,0.00011145459645889311,1.8854415315017192e-05,6.519879315503019e-05,2.4407069915438617e-05,1.3672995673591481e-05,5.6596697133842744e-05,1.9634820662750574e-05,3.079187920640436e-06,0.00010084627817907865,7.177634234056818e-05,1.2062624528491606e-05,5.952443818690867e-05,0.00010347005904165485,1.1985560015581598e-06,2.941823834312629e-06,4.801060044634653e-06,2.8906187283350704e-05,1.0337726550790904e-05,3.7424412362430104e-06,1.5500428260373234e-08,1.1186422181341804e-06,2.6997112449189675e-06,2.0982500602007015e-06,2.3717448424664944e-07,2.6295455733515993e-05,8.495187480472843e-05,2.936020326194111e-06,1.422246165283525e-08,6.581811272915461e-06,3.819287203699062e-05,3.758466016012818e-05,1.0995627580889789e-05,5.575691307391217e-05,4.4539916808084e-06,1.7369045313131437e-08,9.103570320689869e-06,2.4327088041564693e-05,6.314793772402294e-06,5.765626051590367e-08,1.0583186703105874e-06,1.8484266475771172e-07,2.2012708632834777e-06,2.3258530708059055e-06,1.0383467861085904e-06,5.091545998148206e-07,6.726325629813346e-08,1.9724432697154626e-05,0.00015478726211015648,1.519890283074865e-07,1.439712130402171e-06,8.860034915070258e-06,1.8436447524194932e-07,4.2724359703427695e-06,8.015756172152777e-07,6.136556367497548e-07,6.2543233201317605e-06,1.4736349918109681e-08,6.704552778513673e-07,6.074289005397748e-07,1.242246550070547e-07,7.297555960905644e-08,1.3859683317685167e-08,3.5164346257055e-06,2.2267028665368116e-08,9.690750424340422e-10,2.617765897383606e-07,5.810610121947946e-07,6.787480826275782e-07,4.468310932648212e-07,5.108697993305711e-06,7.823638724424598e-06,8.560941607393957e-06,2.8474569524483684e-07,4.0286595606509046e-05,9.717684523491421e-05,0.00012220142138552603,1.1772814785260266e-06,8.413017453468008e-06,1.6198169054737477e-05,1.2039813518383014e-07,1.0359584940777822e-05,6.370108532882668e-07,3.485169707911906e-06,6.857844002672309e-06,6.155654116990483e-05,4.997346574864281e-05,1.8912524493819305e-05,7.603905203268368e-07,6.972459210885518e-06,1.769933735817908e-05,9.488587300321427e-07,4.3816073866387306e-08,5.008905906711547e-07,3.944234349129161e-07,1.6239302319531745e-07,2.1452217952022679e-07,2.8187110978628027e-09,2.4800114837297826e-06,5.156040658871319e-07,5.725775465315053e-06,2.901348532313719e-06,8.889976459425242e-07,2.8087997960835054e-06,1.3033610350987601e-06,9.142007639795224e-08,2.7765649159017247e-07,2.237557442663629e-07,2.98485428595896e-08,1.6784519590862246e-07,2.787792627301222e-08,6.375587197071653e-09,2.2079592687518357e-07,1.2226709866780539e-07,7.366652414741992e-07,2.3068480459187413e-09,5.949834931406883e-07,8.395640005431915e-07,1.931615496220118e-06,4.2366821162431734e-08,5.993972304607631e-08,4.150442489692097e-09,4.613897969241165e-08,5.138504496904339e-08,9.969010913990495e-08,2.3193911236063514e-09,6.676176731446049e-07,1.9293422443000807e-08,4.608556247731599e-08,1.083187695094523e-08,3.2952968909150115e-07,1.116474157569769e-08,6.393838858365086e-08,6.813045683173868e-10,1.6753580256434475e-07,5.588157936387006e-09,8.55349652217896e-10,8.269024354135013e-11,4.90672535935488e-09,2.3151579264801825e-09,1.2811854771532794e-08,4.260570607428349e-08,3.3686167189017624e-09,3.26176086140606e-09,5.983835205114474e-09,3.264886214160434e-08,3.234532464091444e-07,3.4782135460709185e-07,5.812604391142173e-07,2.272076971010506e-09,2.837628554352989e-08,1.3566079215543425e-07,6.379041317394751e-08,5.192306584689277e-10,1.7063669921490998e-10,1.629241186407171e-11,2.0369755882043705e-10,1.255416842704804e-08,1.3178356933485347e-08,9.52918854935092e-10,4.719693480481624e-08,8.855502553473116e-09,5.4575202801387945e-08,2.545683076837779e-07,3.0049656030151084e-07,1.127641421350134e-06,6.9552849524257e-07,9.178825544076119e-08,3.16043027304147e-07,5.788970716125164e-07,1.1332173999178963e-07,4.83273796092476e-07,1.5836625982812436e-07,4.094754924022226e-07,3.3360959272865642e-09,2.684253391782576e-08,1.0645337775172514e-07,1.7538315200127386e-07,4.433801643610735e-07,8.065832863834999e-07,4.0803194401028975e-07,3.036913692744392e-09,4.250156071528011e-08,1.4059835051760672e-07,5.253881774081037e-10,1.3841749968435124e-10,1.47020271179521e-07,2.3477562227647297e-07,2.8818920116968627e-07,2.529014220264969e-09,6.552512976654157e-10,1.3539639465154352e-08,7.439715787871393e-09,2.7763060739260936e-09,9.094421937749786e-09,1.6311219083742223e-08,8.445183974359338e-08,1.6254748747002168e-07,1.1823327139559581e-07,1.1305815394990759e-08,7.620102326910683e-10,1.0493288904456222e-08,1.7691410558740017e-09,3.91985088832314e-09,4.418728855037912e-10,1.855465642242038e-08,3.4143429750166376e-09,9.2683083430245e-12,3.809486837091924e-09,3.164014605872012e-10,1.1009846367926457e-09,2.4393884689999368e-09,2.3539525884075374e-08,1.6069900965476336e-10,8.035841547737732e-09,1.275974881309594e-09,2.2649775166527775e-08,4.198745351402522e-09,1.937762700299217e-09,6.86436185670658e-11,3.351431326903409e-09,7.972596055560999e-10,5.407291281400717e-11,1.0306278053207052e-09,1.4996560659952252e-09
2N1S,N1,0.0,0.0,0.004813498430966234,0.023809502422770468,0.01081566012617996,0.2640190257495081,0.012347173291694435,0.04303381584668298,0.01443039249010658,0.0009820378766773885,0.0020313860011649254,0.00013869639440744486,0.0002547790679661155,0.0024961137986803106,0.1056406709029214,0.15773155719135445,0.10558769163563753,0.15986026961893796,0.003498211394739492,0.005419120701370961,0.035436458498659285,0.037207238769991324,0.023463721876655796,0.04178179415075167,0.10045975159977383,0.10983196255171235,0.04749607323806693,0.0019144341326500225,0.03255698316331834,0.006157652523336443,0.005177167584169862,0.008292284341624656,0.004861620426183322,0.00020817812451667805,0.0001570865939521937,0.0023668443110644866,0.0053917029409058514,4.1439208462001886e-05,0.0037609492016712487,7.688703522745755e-07,0.0004529806340918263,5.97935296937635e-05,0.00032233510940526955,0.0002889493292284051,0.0006221875062946136,0.0005818677949871454,0.000154906641950614,5.613317484876035e-05,0.003146319337962389,0.0025955958560608394,7.641944149439084e-05,0.0007644853841584087,0.0020382326178958188,5.765724684847484e-05,5.294955328727369e-05,0.00031489600184197997,4.8407103802272644e-05,1.4729632349830268e-05,2.0493920401598587e-05,8.414335267215023e-06,5.916128966942935e-05,5.810795429717075e-05,6.27550320524417e-05,3.5885701252791335e-06,0.0003653931669220789,0.00043179291683115295,2.085001173224299e-05,5.457835877864525e-05,2.6190806336368055e-05,0.00036780845722228506,0.0006190639866252567,0.00022402255900955126,0.0008075728481347078,0.0001280046319225292,0.0001237963339613124,0.00014489521388405535,5.987938649809621e-06,0.00021905271228561674,7.696148343061537e-07,1.670595096614491e-05,3.976019122586827e-05,7.134578310852291e-05,3.495883195236971e-05,1.7169128498473185e-05,2.8292840107191353e-05,8.179838477673229e-07,0.00026377514869535545,0.0014494058116278907,2.4104412050807156e-06,4.046607154695181e-06,0.00028498521581488134,3.930643527105815e-06,0.00011673482896634724,1.7928261497601738e-07,6.928038540543469e-05,6.655907789054893e-05,1.168729490697018e-05,1.7532673831421874e-05,2.9797825005895007e-05,4.504347392852992e-07,4.599217720002713e-07,2.686762002435117e-06,0.00012667943855193542,1.5687939550534935e-05,1.958449747707647e-06,2.304076929249277e-10,9.55549944503531e-07,4.3948200145749183e-07,4.1104521289581086e-05,2.837196015903487e-06,0.0006754894119440635,0.00036978059389047857,0.0001200691114071617,0.00017310062949738025,7.366354801741082e-05,0.0005941274144647402,0.0008929976527900507,7.228018818605797e-05,2.64845178743478e-06,1.5327209383020346e-05,7.231539540519805e-07,5.421924359527708e-05,1.7712504923883543e-05,4.889870562418963e-05,0.0021645594052430717,0.0017318213476231747,0.0002949595056080945,0.00011385519421613921,0.002333710200851158,0.002080767737391742,6.63384593644345e-05,3.151736174511477e-05,1.495196707268498e-05,0.00011003258321129472,6.916269779111417e-09,2.551432612563076e-05,1.442434947929172e-06,3.093931959519125e-07,3.573742966889171e-05,0.00015260437638175972,0.00010554451199684678,1.9840564649431514e-05,4.612243547974515e-06,0.00021484156338047455,7.76571799385728e-05,4.361516594353354e-05,7.13283905162676e-06,1.1301140845354496e-07,4.8764772765386155e-05,2.48358646959268e-06,1.7923990758283992e-06,4.177897852564172e-06,1.386844172079904e-05,6.442105730863901e-05,4.66254719722059e-07,3.475068653280289e-06,3.230835740275495e-06,5.015802054142426e-06,3.446855201261201e-08,3.4907966017794223e-06,2.8645041847408237e-06,9.834457971091837e-06,1.6234558861683013e-06,2.134909510909111e-05,3.4918823388352394e-10,1.698447634534972e-05,4.971474094617179e-07,5.120359892529791e-06,3.192962046316694e-06,3.632800787212176e-05,1.7436914134805193e-09,3.97799889917394e-06,1.0132277865615436e-06,1.5525352993872588e-05,6.544114055095918e-07,7.147036777954696e-07,3.438873918959473e-08,4.229546994860556e-07,7.568466520169181e-08,1.5355103135661352e-06,6.796174947254485e-06,1.3538856946659905e-06,4.116882470484029e-07,4.0708398874045315e-08,5.090696630905001e-07,2.3820926728923553e-06,1.2496364567127216e-05,2.5584711330850496e-05,1.244841103087424e-06,1.884148137065722e-06,4.155499144786745e-08,5.055028980294196e-06,1.1694422643593327e-06,3.814175242311535e-07,8.512769660296016e-07,3.5939747844437875e-08,2.3984780974650732e-06,2.2193004622916845e-06,1.4890353394747535e-07,2.280769875628863e-06,3.4023604862376544e-06,5.3892477795969285e-06,4.745889719215413e-06,4.03647633939741e-06,3.5682981968321315e-05,4.175236797854254e-05,1.0089220214837269e-06,2.751997732852729e-05,3.4892576969980382e-06,0.00013851922439167552,3.7102046244186226e-06,6.372655148467743e-06,7.122348226307196e-06,3.080591424176049e-07,7.228954537197296e-07,7.87108827227101e-07,1.538436137682453e-05,0.00013560481787155965,1.15615345324116e-05,6.65564803270513e-08,3.700379447302282e-08,3.065475402408424e-07,2.8548399058081486e-06,1.381723935267587e-08,1.7833973453562635e-07,2.3608735872926445e-06,1.242033351278593e-06,3.3144187829847738e-06,4.338898933475832e-07,2.1297965835387345e-08,2.60876929836229e-07,8.964011044554354e-07,7.644579413934594e-08,1.0635712863749092e-06,4.378097329116315e-08,1.0182108320933025e-06,3.370311991712782e-06,4.7509502616449595e-06,2.1383129311658422e-07,1.2297976414998857e-08,2.6119397356083596e-07,5.955357291753671e-07,4.486764693112377e-08,4.7740410735741534e-08,3.941957966713261e-07,9.162144110064219e-08,2.617657868242418e-09,1.432055871664062e-07,2.4905011386522347e-09,3.899639455795523e-08,9.266724321221886e-08,3.855322168178077e-07,1.2856194331334336e-07,1.967787710555058e-08,2.2065564930784376e-08,3.8562734339109284e-08,3.764827516405944e-08,5.84394466152105e-08,6.163090304767138e-08,1.1500992935786769e-07,4.737134151611144e-08,2.0068025241570808e-08,5.872997110856204e-08,1.0535217143115005e-10
3N1P+1,N1,0.0,0.0,0.0,0.004618099076628468,0.00921185680700587,0.008010440811667685,0.27796428642281423,0.0038120915173283088,0.00998506290841883,0.0029351546911839943,0.035933637223199755,0.011182454151786647,0.002273320629700315,0.020933523100239437,0.25666840319580686,0.17150919694871902,0.11946945593661118,0.04069614572945124,0.007483262012239589,0.04695556803357981,0.08118952917317879,0.08249482683194476,0.05973153030495082,0.01714469292451115,0.003675509364011287,0.03490973631550576,0.03126898974683634,0.009344166952254485,0.001447552799787033,0.0061747333299844165,1.0716178611147598e-08,0.024274411537198448,0.00031743385108251587,6.224037098112589e-05,6.127739029060386e-05,0.0012857716127108176,0.0017301406818091003,2.7612409869703924e-07,0.0028009675918974075,2.2828240904715358e-05,0.0003867656685776488,1.9752400419292826e-05,4.387126177007872e-06,0.0012693395332290525,0.0003374056096268063,0.0020429732190545558,0.0008366612585002375,0.0004020045933639249,0.00300756545992531,0.001034154473630533,6.680602706898853e-05,0.0007406712392219461,0.0008286288936414365,0.0005553875673554032,5.734913168886635e-05,9.929537730624105e-05,3.570344833736527e-05,1.6755169523818836e-05,0.00015284266381510037,9.867483838910118e-07,6.048484048726266e-06,0.00022734076522046287,6.422026744012932e-05,3.2324316550091936e-06,0.00014750791267781338,3.2442664359422224e-06,0.00025442631142480465,1.0558190561837932e-06,4.1652072990672195e-07,9.550224651100336e-07,0.0002260135801743779,0.00010912178204636191,6.352947215271243e-05,3.6764868163174924e-06,1.157492319769915e-06,8.389881192449877e-06,0.0003045714256129095,0.00020053089986826755,9.026403035328201e-05,2.194001163902115e-05,0.0001518176731050147,4.767272908434705e-06,5.020207772110652e-05,2.431552100823353e-05,1.104103311000415e-06,6.324312660233034e-07,0.00016977576613452783,0.0004473922899701499,2.476255648087289e-06,2.2632718565951393e-05,0.00023258238390821973,1.60421901154173e-05,7.677448349241445e-05,3.300366618219641e-06,6.62893716025792e-05,4.286496428873576e-05,3.1266010402930533e-07,1.1002632878120977e-06,3.3935725725076082e-06,1.0283745821570989e-06,4.791445578078424e-07,1.2321253499703033e-06,2.3813023585450566e-05,8.591156673620759e-06,7.776537759962565e-06,7.072778917205369e-06,2.081120906716194e-07,3.416721661153588e-08,0.0002486135888384311,0.005399264335215204,0.0016214512415397841,0.005611764372229544,0.004503340415633605,0.00040318473386991016,0.002555462975150302,0.003156553739934509,0.0021143802361427433,0.0011200873085979168,0.004293368702538158,0.00019075900567733228,0.002826702898224065,1.328007197543002e-07,4.975115788852236e-05,0.0008285599422226397,0.004067751236658701,0.0015421441285230486,0.0002904230405822439,0.00033865315604098,0.0008881815283747763,8.774170294989503e-05,6.819778074351746e-05,2.976993339842693e-06,0.0004839110840051397,3.2797714154542135e-05,0.0006839668151592537,0.00012370486330914865,2.740885245455793e-05,0.0010343855319510098,1.1291272686175802e-05,0.0023744877982072587,6.482883792235938e-05,0.00017675898741575935,0.0003611580852500573,1.6107272798659977e-05,1.470014713333967e-05,1.1979842514886485e-05,0.0006041592798133877,0.00010952488239368563,0.00032351019111964696,0.0006635392666174411,7.948871605378827e-06,0.00028820507519267125,0.00026189427398515264,0.000366845571850849,0.00019901202301797483,2.2028253146011423e-06,2.6158148341615117e-05,3.9635825530570656e-05,5.152403940256178e-05,6.909958929002258e-05,8.044550439656462e-05,1.130936013038486e-05,0.0001282802687581075,1.935537121688924e-07,1.7118395252424534e-06,1.2297803209548874e-05,1.655933751232297e-06,5.654167610247285e-05,5.020412268574859e-06,0.00014214092016739954,2.2922765220645402e-05,8.191930903400646e-06,3.2408848493759024e-06,2.47203032097687e-05,3.087278713698183e-05,1.64257953372271e-06,4.142067323886778e-05,7.129214107948201e-09,5.4893856248350303e-05,8.668094139796523e-06,5.0896289845780984e-05,2.9308427455632113e-05,2.156302114642017e-07,4.208849873066356e-07,1.8258604406184986e-08,5.003475713749594e-07,7.3365920121304384e-06,2.7660337487134257e-05,1.7208464099027765e-05,3.7488327997436954e-08,1.8069037333034998e-07,5.689169247258263e-06,3.812501145894487e-06,1.9308000309692375e-08,3.889188784134134e-06,3.7578872458254864e-08,1.4046840057790888e-06,1.567921951606266e-06,6.303757471570748e-08,2.2147692479990155e-07,4.318117696744395e-06,1.4522855464882412e-06,3.770069330943926e-06,5.805626809207709e-05,2.2112589973311003e-05,0.00017044149674116937,4.985019362901966e-05,2.7344332715006914e-05,6.530666156745468e-06,5.288510354972686e-06,1.2369063757677878e-05,3.619736510529492e-09,2.1758571455032794e-05,8.693586694974442e-07,2.9804981684700138e-05,3.796721401516656e-05,2.9205665383891244e-06,1.21091848437338e-05,2.550015927038629e-05,1.5555618854801168e-05,1.1541244115953475e-07,1.8024550277218054e-05,3.957330742565546e-05,6.220362789299827e-07,4.016729171496536e-10,3.7814837612337726e-06,9.259419478713227e-06,2.010327342683027e-05,1.624361831709109e-07,8.64541064293789e-06,3.12081262832109e-07,4.1670026229567725e-06,5.208144531865244e-06,3.664633454469879e-07,2.811127330915042e-09,6.413642292812938e-07,9.554149040802429e-07,2.321146356898396e-06,8.766809500571071e-11,2.968761183552715e-07,3.89650672127928e-06,1.8978135107872163e-07,1.545724533258408e-06,1.0677045092499782e-07,2.8209452065386387e-06,1.21375930661749e-06,1.4463513720031074e-08,3.391953273812476e-08,2.8650487760017995e-08,5.573083257104372e-07,2.1264024585576635e-07,1.6309213002330125e-07,1.50572480706046e-07,5.44763656407099e-08,5.129480573629053e-08,5.116476189392927e-07,8.690288488821807e-10,3.471980269953434e-07,1.0159240571017136e-06,2.7467590024699007e-07,2.2104722940952115e-08,4.224640814953773e-08,1.7178474598367188e-07,4.336119614478662e-07
4N1P-1,N1,0.0,0.0,0.0,0.0,0.025757188955350507,0.027490765124333905,0.005129235055613357,0.22518707798796456,0.029608575110982915,0.0020085646458876116,0.0013395021818383146,0.01989949335020258,0.010758733243396712,0.006536513422340295,0.1547570251988768,0.0645536007770291,0.08394419602307446,0.06106046420875888,0.006301418403335202,0.035500661105266396,0.08476303263885265,0.06329853138260422,0.05464219148555527,0.009041087431555628,0.03223865906670298,1.4435071617135975e-05,0.036613594682765704,0.008765074768055214,0.0007692134075512058,0.03512478803914609,0.015460931440455683,0.0018673074645678689,0.004979116888136126,0.0005984138214492063,2.3907940652989623e-05,0.003382313683116589,0.0007169187424271861,0.0013265512909916843,0.0005589980880542633,0.0011668489522449477,5.7801979990834695e-05,0.0009072350911818461,1.6529684763177954e-06,0.00018746065053076855,0.00036399460529357164,0.00011696456339782557,0.00035688749742623926,0.00026867021626642007,0.0012106058797671793,0.00021162885228998007,7.676250959320896e-06,0.0002656780941592274,0.0007562518976671484,0.0016068000727158527,0.0005203088299539083,0.00013262749102205262,0.0003958936199097707,0.0005135733768599771,7.014344442612952e-06,8.951510621657555e-05,3.807132631372667e-08,1.590014739494272e-05,0.00023625754000855537,2.1111362760173336e-05,0.001015571505198487,0.002079451107513286,1.3053847869315405e-07,7.606227248047048e-08,1.0477535977049257e-05,0.0005811390994292509,0.0014116321748725014,0.0003338341090293184,0.0001225724027227315,0.000200586194257113,1.3700722810483512e-05,0.00022473821778490333,0.0005172648774545152,5.0987105865152316e-05,0.00012440101602151366,0.00010517086677808152,1.4709278929991854e-05,0.00011192131316106746,6.282332051821271e-05,2.807234280366444e-05,9.056290905640196e-06,8.965342509137386e-05,0.0004533848377619165,0.003255641615136806,2.9867173578779216e-07,2.2816977382600356e-05,3.1221496247901825e-05,2.539246155119912e-06,4.8541695908177473e-05,1.0642855827303066e-05,4.089507115612179e-06,6.742363899681081e-05,5.63302933187515e-08,3.188598706604928e-05,0.0001163899701246418,7.62716271931474e-05,3.876442748151909e-05,8.222708068217344e-06,0.00011158024647039966,6.206983911027919e-05,1.531925901687714e-07,5.071765152742103e-06,8.062822373133827e-05,2.2479770777295016e-05,0.00040232525128569563,0.008251027419101664,0.005682663484237072,0.0039861906220513,0.006047900792268912,0.0004913533282051574,0.0031104684661067417,0.0033621241660464207,0.003848138422158698,0.0012731181336469444,0.004614393442466502,7.542496697943157e-05,0.005046009505698779,0.00016892146510061323,6.55136026495029e-06,0.0001512264497205429,0.0027982158959942716,0.0009057551007769504,7.949274660745687e-06,0.00017338254626286798,0.0009071185596418729,0.0007484616569248814,4.5859290081828874e-05,3.6882224033751854e-05,0.00021915134690142501,0.00021542326893975172,0.00024593829409225165,0.0001825282992122812,6.432890042185058e-05,0.0024340539556355623,2.711358151730181e-05,0.003658148693452379,3.3459875333097244e-05,0.00030694619450466476,0.001185747153974237,1.4835215411679314e-07,1.8545439987693868e-05,5.003991486307591e-05,0.0017525608314434837,0.00016461461296568558,0.00043433528012837286,0.0006678783038991387,9.475091681032666e-06,0.0003391945729753765,0.00031767708082153234,0.0005317189961817625,0.0005610266478393022,1.632603838164215e-05,4.809549828044268e-05,3.3615828902711087e-06,9.749787799817611e-05,4.2460486052275925e-05,0.00012669831829259515,1.0674941599564391e-06,0.00014293996965797362,2.2087827474592814e-05,2.7256652743723464e-06,4.6921525020948707e-07,2.2349943138433304e-06,6.547262574141399e-05,3.8905922550291905e-06,0.00013281511175788907,6.113603368440579e-06,1.888264295590858e-06,5.789329622363226e-06,1.1711694284599616e-05,3.3708329728376896e-05,1.7930482176797824e-06,6.609195245133037e-05,9.515328340814477e-07,0.00011149678787436557,3.1250242760849645e-05,8.936180790275472e-05,5.667210724524807e-05,1.0582677401060891e-08,1.0476826886041124e-06,1.0952684537102186e-08,2.1518174642132237e-06,4.288645016137238e-05,9.047978540577262e-05,4.767457206167336e-05,1.0672119981514072e-05,3.6356544543814096e-06,3.76542601210339e-05,2.2889377380153064e-06,1.247072728638443e-06,7.233883259072371e-07,4.4287706657542003e-07,2.4049196940545414e-06,2.9457815928779496e-06,5.154469739920842e-09,1.2640526403373542e-08,1.1809939692852822e-09,6.576493905008363e-07,6.498964669976459e-06,0.00022733887073700387,9.83801059124545e-05,0.0002533100911832342,1.6992448186314846e-06,1.0838531109502725e-05,0.0002532393212004713,0.00023279063720504922,6.435494559475785e-07,5.724711185761677e-06,0.00013351895821633875,6.490085875388019e-06,3.2916277954431195e-06,6.023635529328608e-05,5.45358368504445e-05,2.7573085279009035e-05,0.00011182685819877136,7.01582866247108e-06,1.9950275564895037e-07,1.37295058535436e-05,5.2101389726111336e-05,7.76435681348886e-06,3.437758211433106e-08,8.13128647525474e-07,1.0810736466027038e-06,3.524247016883919e-06,3.953564142733512e-09,1.6860336306878665e-05,5.810837684361303e-07,1.2159390621935273e-05,9.94436420698186e-06,2.9534335712622095e-06,3.523190628129669e-10,1.7390957296470333e-07,3.789818545207879e-06,2.0352592962069593e-06,5.340694095856691e-07,4.328177958257129e-07,6.4628202913752375e-06,6.873607096835599e-07,3.8622260500886796e-08,2.3876541588307987e-07,3.7907260215241934e-06,1.0301977453330835e-06,5.749217271144857e-07,2.9188786276890255e-08,9.738106521162138e-08,2.189880209169104e-06,2.6116516060881168e-08,3.4929810519557236e-06,1.857814170946881e-06,2.300043324687806e-07,5.268498051158588e-07,3.536971915352183e-08,1.643508031889951e-07,5.059600272083742e-08,3.751911037852551e-06,9.419159430201773e-08,2.283069844288832e-07,5.058896728193929e-07,1.1790996681249055e-06,1.834883999407566e-06
