 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,H15,H15,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,H17,H17,H18,H18,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,H22,H22
1N1S,N1,0.0,0.02329021572159795,0.0004798076994669831,0.0008307498967949911,0.0007763875402031495,2.876834164911024e-05,0.0005455917466143934,0.0022871281611291927,0.0017538583172707067,8.842765941846631e-07,6.126248495413877e-06,2.6934661715105612e-05,3.727956442128866e-06,0.0001160678241423907,0.00760819669806434,0.0013660105049327909,0.007682256190135739,0.0012078690743302367,0.0011079301070279213,0.001994409204585379,0.0023929631989212385,0.0051635121246509375,0.0020042119722898377,0.0006237193680689312,0.0001373466439476001,0.0005863257157381341,0.0002713481731380085,0.000138941925071967,0.00026402664988850466,8.477192748745921e-05,0.00011889962851890923,0.0005455375017136832,0.0003057011321145886,4.700074715535685e-06,2.123367632525519e-05,0.00010266847455064898,2.554369409635271e-05,0.0002193107634789193,8.744431556406695e-06,8.412762324550016e-06,4.339414734322311e-05,0.0001843022849810083,7.819605803982554e-06,6.3024479754481e-07,3.6208054887687524e-05,9.811490802591472e-07,6.200787896518123e-05,1.3597649888841268e-06,0.0001218024876472601,5.4375435943443406e-05,7.644115032956478e-06,4.28341618396999e-07,9.973930530399189e-06,2.7809609361328924e-05,5.623074533644967e-05,4.1815805006173434e-05,7.440422797877488e-07,1.479388252545455e-05,7.664243324878584e-06,7.510774400310005e-06,4.7644738931929e-08,8.834545809688343e-06,2.2679652042500997e-07,9.851042204189753e-11,1.767517919804007e-06,3.104717816171387e-08,1.3531216816464742e-07,8.348522757550825e-07,1.7512534205899044e-05,4.990105095581399e-06,1.0696711183477703e-07,2.2731821456289936e-06,3.0862551896326806e-06,6.213896064366509e-11,1.352385808006673e-06,3.777661969905921e-07,7.414536439959152e-07,3.950580789724434e-07,8.241934014024954e-07,4.507152945310011e-07,6.829103534056191e-08,3.025771728726312e-07,1.2855800945565932e-05,2.342946038957905e-06,3.735591831866003e-06,6.287952403205566e-07,2.018515184332159e-06,2.4633297110998598e-06,2.5301767103691475e-07,3.3139875596499557e-07,5.414852082830102e-07,1.1211338020733486e-06,4.4674956789503284e-08,1.329141848929738e-06,2.082347403675744e-07,7.210477268593252e-06,1.0542058404006127e-07,1.4736072487364638e-05,7.048773051021584e-06,3.449218300777268e-05,2.8974356808264545e-06,7.509568222086038e-05,0.00014708576825162023,1.359752362861677e-05,8.82523598921825e-07,1.9100678507744107e-06,1.6535870191458635e-06,1.6751223244737545e-05,3.5434000255490927e-06,8.48860839308685e-06,1.1452422013835672e-05,3.273868088138343e-05,0.00010299072534580844,4.98401045545549e-07,1.927889695219065e-06,1.4018798801807009e-05,4.882422449892232e-06,2.776500659107395e-07,2.428578607382992e-07,4.203891948439953e-08,2.1934905974907437e-08,7.209618991810274e-07,6.449301912792027e-07,6.689161677675415e-06,6.289503990952738e-06,7.854973141485644e-06,3.613529925061698e-06,2.680960433210089e-06,1.204422925837889e-07,2.5901510580794707e-07,5.401183966746714e-08,2.0194871414025428e-08,3.8784747585784984e-07,3.9657138833915084e-07,1.0359121699332619e-08,1.5922661650291658e-07,1.5780482762739467e-06,7.79449865095927e-07,2.049517536240053e-08,7.070825220889532e-07,3.257534642031601e-08,6.082814218988375e-07,1.319711105729482e-06,6.003833445955564e-07,5.2124332405867335e-08,1.5693241925962553e-06,1.0189018497808178e-06,4.956280277856884e-08,1.8208517110762656e-08,1.9426323327742523e-09,3.086321897216582e-07,6.07217124359849e-08,3.2195861177086726e-07,3.2238767455616824e-07,1.7249933481622293e-08,2.0270597059779405e-06,7.0437578547632995e-09,1.0515607917760406e-07,4.416350196656538e-08,1.920403835953266e-10,7.258704037838015e-08,2.1771295655170775e-08,2.2450793446537887e-09,6.523689366488838e-10,1.961773479219886e-07,4.832321320868971e-09,3.4483709776544913e-09,2.5658273838935486e-09,6.913497552218928e-11,3.79992143306751e-09,7.511179178631977e-11,4.994347380105069e-09,1.05583635168216e-08,3.70645003577863e-09,1.2923822012567143e-08,1.6973977778889093e-11,6.230458371447867e-09,5.3734534599669814e-09,8.145994989661176e-10,3.371953744002454e-09,4.0612627150160563e-10,1.0044545056819842e-09,1.5857859053669543e-09,2.0557985730418338e-09,3.0740045092736423e-09,1.0320672760855132e-08,5.549036785623684e-10,7.041585758926772e-09,1.9570234321975022e-10,1.6148921755387846e-08,1.29982913321669e-10,1.7665646723230566e-11,2.2141011246645803e-09,2.9355587266577388e-09,5.072716274812095e-10,6.50138276547807e-12,4.153624111324916e-09,2.0689185642464025e-09,9.030909353668903e-11,1.1496238405683812e-09
2N1S,N1,0.0,0.0,0.013709844312397301,0.013807709198467855,0.013988125314125188,0.2621012007379475,0.017097388314109008,0.031872867666556726,0.027947706817226248,1.2715437224919413e-05,0.0007001342478560879,0.0013423228688269617,2.4037590981240697e-05,0.0023717403161838124,0.09960302481583261,0.15605896182390433,0.09862362968995964,0.1500335288156993,0.003166047349660639,0.004857122851410267,0.026960589813773694,0.04981453275314207,0.019129024602581257,0.03975135310252753,0.05509301142736911,0.13932560258627458,0.06350036734755493,0.007205187587970174,0.014157019090438094,0.004048350140332335,0.005896516494876769,0.026248568043504283,0.008996259158055686,3.219958224498498e-07,0.0001858503460610006,0.0011842885215620491,0.0015279807732819783,0.007740444678483449,0.0008349938755309871,8.868594978395095e-07,3.273229598477201e-08,0.0004270278543514472,0.001504933961087751,2.711743400762856e-05,0.0005399103569472263,3.61045064578569e-06,0.0006448966641092735,8.883299927409105e-05,0.0031149248193762524,1.002556002216437e-06,9.322570690528664e-05,0.00020849336435624366,6.847742358662146e-05,0.0006929086989453381,0.0018335641052824592,0.0017236104951052766,2.24366029226708e-05,0.0006332900237517869,0.0002466347514955558,3.83650429292004e-06,3.716030001132964e-05,0.0004809719800773493,0.00010466035212908231,3.174931473282072e-08,0.00021097679643133915,2.0032920922119501e-07,4.7179838125188667e-07,7.846431456126624e-06,0.0005107498146341705,0.00023565657536872564,3.242332268005299e-06,4.6118519021920434e-05,0.0001642369382390818,3.1320456839178945e-05,2.6649088979091573e-05,2.316660804413395e-05,4.292542599593219e-05,1.5748885063171514e-05,6.549079332751617e-05,1.6231209381434297e-05,1.0823790397296307e-07,1.7730253775827265e-05,0.00040897798391981155,5.7996781069658e-05,0.0001513403138373448,1.682559033522324e-05,6.956929220169883e-05,0.00016075106139501472,1.78169748288326e-07,1.7152151677635175e-05,6.736565776566117e-05,5.6814064325783065e-05,1.37063089722389e-06,8.383774463771587e-05,4.0640167839667285e-05,4.5571478990424907e-07,2.181948642565601e-05,0.0008161669980490949,0.0003555830468155996,8.9066988738562e-05,0.00022753421847410138,3.3720610304044385e-06,0.0010058773548307087,2.856994893196685e-05,4.778128711491192e-05,5.953723913876274e-08,6.225759255062968e-05,4.913619164881311e-06,2.5198228637890452e-05,7.653845897914735e-05,0.00015062004808585883,0.0014400870705957303,0.0031132565854949945,0.00018847216275741374,1.1345365708681499e-05,0.0019660729302009017,0.003134994529703672,3.18552292011276e-06,2.5045087063579885e-05,4.854054696168397e-05,6.453877833378918e-05,1.5990112945285517e-05,6.5472073009775755e-06,3.908511634831413e-05,0.00021599559214058317,0.00021985116293077311,0.00016703333239265206,6.37917491772555e-05,8.287323688893622e-05,0.00011171537498766426,0.0001662274350753279,2.9893188520091485e-06,5.763456986040971e-05,1.968559536091874e-05,2.6561507104894133e-07,1.645286225238074e-05,5.8851449598051886e-05,0.00016449641327831444,4.9334825529268045e-06,2.5520447477056507e-05,1.4824971485971616e-06,4.8332523948424466e-05,9.687752808673622e-05,1.913712771361986e-06,4.59402981611845e-06,3.181632638238341e-06,1.626922601083436e-07,7.570725795602584e-06,2.4732859185139233e-06,8.028120350722645e-07,3.1922006268780834e-05,5.895503687458614e-07,2.3182720838121895e-05,1.472794244339326e-05,6.576665172453033e-07,5.066197294656405e-05,3.4024849604463725e-10,8.035770759917682e-07,9.757116719022463e-07,2.0962226177090315e-08,2.6758589566355795e-08,2.33333556032278e-07,1.4609717746694173e-07,2.3516921743294006e-10,2.4068578525771045e-06,2.2804785571040043e-07,7.361414522399912e-08,7.611745522773106e-08,5.351581178203446e-08,7.854453736300115e-07,6.619769177262924e-10,6.800610075075042e-08,6.505615477436777e-07,6.661554685649662e-08,1.0107781189816478e-07,8.152075903211653e-09,3.7115621953631717e-07,4.8319329426504964e-08,2.8461816903302406e-08,1.4511915913395512e-07,6.072440328352968e-09,1.2263281723434716e-08,6.132597496488756e-08,1.2243988045668175e-09,7.2616554991356e-09,1.0862057031602035e-08,2.944880916899706e-08,2.9230183695716505e-07,4.533553665808654e-07,4.8979784672553706e-09,1.5705179823299886e-08,1.3502930462649942e-07,1.0649028281406459e-07,8.636301518372136e-08,2.0023675606495317e-08,1.8188401895713469e-09,1.4992834151961176e-07,1.1711904157607478e-07,2.7697341309362855e-08,4.55936866039508e-08
3N1P+1,N1,0.0,0.0,0.0,0.01368718807380187,0.021111819192447978,0.010639505059254262,0.251448902801398,0.022706605045099693,0.0238431917869395,0.013010091426352899,0.016638338097188843,0.00032792117882296523,0.003297904385048289,0.019329943081408008,0.10197113854598783,0.042151819339522056,0.24808259083660067,0.15002905414033396,0.0033293271992420603,0.022334488563350074,0.021671561531258376,0.07524100905198416,0.033583850963536666,0.013334578677390407,6.886399083771977e-05,0.05568625831767049,0.025776473372556286,0.029059728531211526,0.0005356539790686288,0.001606237491969864,0.0025088653853666543,0.022730716924003636,0.01354203770997131,0.001264573323947804,2.885777076144791e-05,0.0003778606079127833,0.0006435317250934602,0.0028196143988861166,1.928998046185626e-05,1.0614820401322334e-05,0.00026852950843814227,0.0001828475466303381,0.0003301057475657565,1.9667341739415534e-05,0.00039441273546758637,0.0003850822059054959,0.0023316899595491325,9.869824998443022e-05,0.0009789964203026358,0.000265308907506423,0.0005505710772615302,9.422635298683701e-06,1.0713523929339885e-05,0.00031223746911823724,0.00036592008567426504,0.0003064616573955625,3.1012880352676575e-07,1.2423452852239336e-05,0.00020139737943924985,0.00042590795664620984,5.386803862661438e-05,0.00022722994671053875,2.0603481696301884e-05,3.1930071509034263e-06,3.756184523928674e-05,9.501065496797523e-06,4.146187615461372e-09,1.988425077481537e-06,0.00015792509286605139,3.056471360007862e-06,2.695521272855217e-08,9.036392913941427e-07,6.800487387881304e-05,4.807709268872529e-05,3.349859290402435e-06,5.4506121522912565e-06,1.1323848046140839e-05,5.314409199153047e-06,1.6583775458878236e-05,1.4256386960731504e-05,1.0259028964121342e-06,2.3892923968205082e-05,7.96865970098537e-07,0.0007804157629269781,4.995009484964896e-05,1.02414366964787e-05,1.2008433505350524e-06,0.00021862421106089158,1.090570705297722e-06,2.4269121158937423e-05,1.338526640637383e-07,2.106867195328377e-05,2.0947060158871267e-05,3.690183785809431e-05,1.7365382257716888e-05,0.001967021748559006,8.047849688086472e-05,3.279762048746804e-05,0.0025841944499367386,0.0005143069212656393,0.0004057783344708632,0.00035333873229648205,0.00025658997298849684,0.0002584116396391334,6.55690861808278e-05,0.0008415211085701646,0.0001820927922913107,6.558725980099211e-05,4.5927005650980846e-05,0.0009092468520455199,0.00038101577794646957,0.002050392130742207,0.002316988027165845,0.0003349576280142763,1.9428641938379343e-05,0.00010893917887777604,5.0527519113607866e-05,0.00014168985094786812,1.4647461794581318e-06,0.0001404770704918068,1.3547667575997124e-05,0.0005181728539345176,8.498231964138014e-06,0.00012296483015816762,7.500681445771207e-05,0.0003141704010554136,2.3324537554714198e-05,9.609531530507809e-05,1.040322664014326e-06,4.741685438602872e-05,6.88456436668261e-05,6.723507369543746e-05,1.853523581130112e-05,6.132824976501361e-05,6.746795896428459e-05,2.9279176902985427e-05,1.593190033233327e-07,2.4428480482452386e-05,1.0267004246777844e-07,1.7386419250975393e-05,2.1881415316116204e-05,1.216008872262364e-06,5.800675894285234e-06,3.699625525932504e-06,2.817760409445924e-06,1.0157010958522505e-05,1.0936790592719348e-05,1.6136934148702764e-05,1.37813627778538e-05,7.845943640116815e-06,9.394374259619198e-06,5.3417230638785895e-09,1.873275357056059e-08,1.9336077805576224e-06,2.0780403902076472e-05,1.329050265663767e-05,1.5508796225027766e-07,4.66645195640325e-06,6.854813960899264e-08,4.27028223137782e-06,2.26117641144441e-06,1.6799803734812713e-06,7.351613229289455e-08,3.411330502522958e-07,2.1540723418311813e-06,4.129101971450666e-08,1.5501971772913237e-06,2.118606310386184e-07,2.3807044304824387e-06,4.209220529904911e-07,4.576883094742357e-09,1.8529608958317567e-08,1.0964995311724124e-07,1.0427625696252107e-07,1.869792414233018e-07,5.714562156811098e-10,9.861870342575685e-08,1.0144794826416614e-07,4.084297220430244e-07,1.2956957728960106e-08,5.190405882871119e-10,1.1960516643760855e-07,4.2665798316576797e-07,4.6250150154136804e-08,2.3754964217914676e-08,9.038262129834607e-07,1.2094175962928944e-06,7.74924613367034e-09,1.743648843088863e-07,2.704705797107465e-07,9.961018010429257e-08,5.3567780433638745e-08,4.36636193867912e-09,4.5819506278022004e-07,8.168673293340589e-08,2.5718782281636265e-07,1.0638310397048656e-06,7.105493304848665e-09,1.0923872473256324e-07,1.357116753197829e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,0.009955910570016435,0.01955214684476081,0.01907084442500473,0.26819464297443485,0.011961904585550354,0.0008462156016835198,0.0037122955273651836,0.021569252137315198,0.006803547403473331,0.02449802291885872,0.16254670343748145,0.11409100944970119,0.0967966459180909,0.03228061617662359,0.0093479537659098,0.052964365431046545,0.08013196085486163,0.14501461278216032,0.06513407751060019,0.01776421001752837,0.04554624078079739,0.013947265318650093,0.02150817469397337,0.009518777293429537,0.015218589295284746,0.02034650736129695,0.00011951291932255081,0.004667862141933821,0.000528656339781719,0.0005560091492231578,0.00021748291724343893,0.0037441724190316883,0.0028080272117714244,0.005207946209609737,0.0013851939373221711,0.00022439792228068356,0.0006653719102014399,0.0018610615471956748,0.0003303907553817709,0.0003591721144788895,0.00390010623264625,1.0551992066343274e-05,0.006609150768468686,3.9969223113445196e-05,0.003930861991328083,0.0031484041850604605,0.0009945062787530823,8.459432083718355e-07,0.00010189413973504813,0.0017434034683470045,0.003446995762074856,0.0025024700026730073,2.423273193308262e-05,0.0012074159044188626,2.107149355889959e-05,1.7100901400279866e-05,0.00011366169534321457,0.00035860766089146345,9.577112152214795e-07,4.2912869205213866e-05,0.0002710069609344057,9.330974425769689e-05,2.264847575261797e-06,6.931828491918424e-05,0.0007692212672765208,0.00041521798929000653,2.503615083959687e-05,2.1685059987675004e-05,0.00010194734744839451,3.6490221690055336e-05,4.311282142754891e-05,6.030884076535514e-05,0.00014260550860512033,8.940118483957704e-05,9.77915409483554e-05,5.387479548057961e-05,5.035398364938715e-07,2.0446101502535896e-05,7.798467629793748e-05,6.8821027814358615e-06,0.00014022141701053314,4.410686755473847e-05,2.192970164127672e-06,2.6672944363426154e-05,6.419652169853407e-07,1.3866060975420424e-05,1.6308605939485687e-05,0.00011312131219010091,1.468674071247733e-10,0.00012291710720768734,0.0002831997372871875,0.004358794737252758,0.000615148024166956,0.00022604974664020006,0.010287007357048239,0.0004516631528943549,0.0019160970456599813,0.0040128062859459135,0.00047147840224326387,0.002530286765306089,0.0001312670034330221,0.0019347922399506334,6.350669478227822e-05,0.006190761493455765,3.5952030308372684e-07,1.7386011906594945e-05,6.378742895796208e-05,0.00133739784191933,0.0002527201958244518,2.6516404024956586e-05,0.00010806404206409326,0.0006170124561788448,1.7449480715026056e-05,7.616906088081521e-07,6.53622624384731e-05,0.0003918555784643285,2.9623676622847483e-07,0.0001638197182853851,9.519854435580122e-05,0.0028773412887170835,0.00023364652625135207,0.0010485778006183999,0.0019622295448233906,0.0005303408159575973,4.24281731081777e-05,3.803848087624573e-06,0.00018747588398060344,0.0006067156714784083,0.00010205549900432764,1.1897759484291726e-06,0.0006740574076964378,0.0014000495422297199,0.00042854592212027143,9.858744487445392e-09,1.7078974690720727e-05,0.00043064340059695283,0.00029990195889206817,0.00017740218161321764,0.0009169428369655286,2.6478532432872015e-05,9.943689048297344e-05,2.091304401652394e-06,4.09509621750459e-05,0.00016669796905688372,3.6881988156878265e-06,1.8089893191852724e-05,1.5840510936504515e-05,0.00010244969083061939,6.310268922193885e-05,5.891958184944812e-05,3.771152431397695e-05,1.6411581178488177e-05,1.4588154293448952e-06,2.4969808209096556e-05,9.881079316542696e-06,1.4364260117805117e-05,1.827527974063159e-05,4.339547015064227e-06,1.707799686911926e-05,1.3262755233611756e-05,1.671946467896035e-05,1.994270459104719e-05,3.762246371996625e-06,7.176635355765626e-06,5.582885590316167e-05,8.464632617055656e-06,7.394117762515862e-09,1.7284996589594925e-07,1.3519906483239197e-07,3.7901666067874373e-06,3.891486520135601e-06,9.217642946701687e-07,5.233360056422498e-08,9.300025469727302e-07,1.750159432045706e-06,1.2887193645561013e-07,5.085599521503781e-07,1.1582402745791143e-06,1.3563141920691635e-07,3.660912459846344e-07,9.998824299639608e-07,3.013984333355424e-05,6.486247805526091e-08,1.3858315428549872e-07,2.701195030363479e-05,4.358044664254379e-06,2.3437669049997112e-07,1.7844520630028171e-06,6.648343697790438e-07,8.418019841860414e-06,2.7230300458924717e-08,1.208294924337494e-06,2.213259654815225e-05,9.458736134337897e-07,1.5769860856718054e-05,2.440765745159723e-05
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.01743819476129138,0.02072120133780464,0.011483672372511577,0.2457386255702687,0.009093440290538934,0.0201912946990781,0.023356759848287778,0.0005579970487190611,0.0003933981209558457,0.23576713507853642,0.09910354222123052,0.13921233573000258,0.09396041869354033,0.003784357920910475,0.022280879798145747,0.034361458122063926,0.06373020403781027,0.014499504939168073,0.005736352361079611,0.018325467202434886,0.01941473650005987,0.004954802545922288,0.003987481532586212,0.020186372412912545,0.0005304851573715297,0.01997708147933519,0.00662983742010792,2.4475782264055113e-05,6.267322990360924e-06,1.91914900775636e-05,0.0022601543417573033,2.767229566824625e-06,0.0009127089133587063,0.0007314398323292615,0.00046833337022889054,0.00042995775121745794,0.0003723502877615026,3.295849332163314e-05,0.0001468569189335689,5.941732951186829e-05,5.223169047430254e-05,0.0003763302089627718,1.649796127534131e-05,0.00026746714973580055,0.0029784838246587064,5.4981181905500165e-05,2.8819872301966143e-06,2.474256535434094e-06,2.5538618122489254e-06,7.88085289027407e-07,7.946453645901741e-05,1.0357550347617206e-05,4.227481877006056e-05,2.0850308590780742e-08,0.0001454315724993549,7.624906061920456e-05,9.82499843260598e-06,1.5257252595102244e-05,1.1698496558132376e-05,1.785110338126117e-05,5.143040591848447e-06,1.4237317769172364e-08,1.1058694875387687e-06,1.9452817125564792e-05,6.965565426275688e-05,6.501238392075948e-08,8.39836336030686e-07,7.065595696076343e-06,3.4034416212858076e-05,2.813939082635386e-06,3.1388068966187177e-07,7.423715575605172e-08,1.8353334378939934e-06,5.523763186854325e-07,1.4083378907514543e-10,2.3359049361459938e-08,1.5278905647342356e-06,2.6975516616900563e-05,3.102058272430597e-05,3.5118673404888057e-06,2.1674361048162893e-06,2.0635666589718937e-05,1.5838924111388764e-05,7.325453608153509e-07,1.7540332395427072e-06,2.412459241485365e-06,8.127051307482702e-06,2.9199296942561404e-06,5.130672264819225e-08,0.00033182612871907047,0.009026654174964843,0.0031095379315844163,0.003808167170634924,0.011367514099246634,0.0007427936684485381,0.004174384342733095,0.005983448238733313,0.0009633181703421201,0.0016652750175105702,9.559473597287038e-05,0.00011983066748766369,0.00026313792964782756,0.004847999353017496,0.00012806676709198328,0.0023761342411048325,0.0006152373876249229,0.005232215063176948,0.005708223995133821,0.0008284587167599611,0.0002252027935738532,0.0004856418403433871,0.0004161467109007333,0.000640622550897918,3.091751743600213e-05,0.0002767804675125607,0.00013100775396002184,0.001378224828362029,3.4308983175801444e-05,0.001391875762060124,9.777297443225308e-06,0.0008215255209043093,0.0007262244024737186,0.00018565347828847223,3.326950396198569e-05,5.7615702535596114e-05,0.0003751957028073072,0.0010593060623362849,0.0004886827300156771,2.4819672051146213e-05,0.00030078510092867994,0.0014228922165457902,0.00064219917678221,1.3311311963803973e-05,1.9703457116770906e-05,0.0006750214493669304,2.442214238840279e-05,0.00018217115369356662,0.0008162951225347825,2.9539182166971045e-05,2.668411762041245e-05,5.213308417317819e-05,9.510125012379689e-06,0.0001001971817793379,9.920496573112558e-07,1.7083697414710386e-05,3.6199425330618595e-06,0.0001585717306180623,0.00011794279938914798,0.00013517713398769615,6.641117703232169e-05,9.282884037986605e-05,6.677631751994539e-07,5.39797162169009e-06,2.2215871720021596e-07,1.62116951667457e-05,4.676420985116891e-06,1.215867224679812e-06,3.11589754442565e-07,1.1298542408777479e-05,6.9228998196280145e-06,2.7667875490688942e-06,1.3485583603145557e-06,4.941002289537977e-07,3.829347401484995e-05,9.743526960592774e-06,7.966884929544449e-10,1.6422507798097286e-10,1.0116576860674797e-06,3.1657485521918716e-09,5.094533550575875e-07,1.912407889825829e-07,1.7295207972445326e-06,2.629772910545114e-07,7.742358554274631e-07,1.3242784158151721e-07,5.869985997275506e-07,2.3140912119856694e-07,6.85668344324597e-09,1.704339671615429e-07,6.272134667195672e-07,1.748055218397937e-05,1.5656043337308745e-06,5.771756712569243e-07,1.4748634499461843e-05,2.2207423318043595e-06,9.46817549252188e-07,6.442174669274436e-07,5.288445330542402e-07,4.087006593378462e-06,4.970910416624008e-08,1.4511938650763057e-07,9.283405030924285e-06,1.875380137184024e-06,8.898028996728868e-06,1.5198025678397897e-05
6N1S,N1,0.0,0.0,0.0,0.0,0.0,0.0,0.017177567397740567,0.029598901422534407,0.026831912244536404,3.929501433797e-06,0.0010249879650814364,0.001461933861916842,1.2200754066826747e-05,0.002340652102216678,0.09071423418572344,0.15075897651630799,0.08902675535912596,0.1437684068362728,0.0002625788530639106,0.02134035312564464,0.012356818717552454,0.0274889651971697,0.010303420684196762,0.06735312349896949,0.03656113843603137,0.10999435425732962,0.04848709538032647,0.006427381218329309,0.009590549228044809,0.0027399410440978045,0.003700487306169231,0.021244514664533476,0.0009858420815613833,0.003957410504280556,2.6808819941770423e-06,9.402611671260885e-05,0.000304179287657913,0.000652014654739741,0.0010716715013354694,0.0009680816599488828,0.00012425019284201255,0.005844317034085389,0.002917160267860819,0.00011499812722415292,0.0002723911016133673,2.0148869354974508e-05,0.00023214982157049313,2.8714777863925178e-05,0.0007275544553624336,0.0009830257642793327,9.334631245527802e-05,2.295711381528065e-05,9.330985603295261e-06,0.00021769882929989492,0.0004849216768332276,0.00034359389691074327,5.329497559714014e-06,0.0002917985524910627,0.0002532157506407451,2.6107805128905426e-05,2.8265423306805815e-05,7.473187247675206e-05,2.2195121887724767e-05,1.1288091559258362e-06,2.776711823604394e-05,3.72491414299958e-05,1.0524231535136153e-06,1.8546113031980838e-05,1.0703755271457283e-05,9.9957238109738e-05,2.025942033689887e-06,9.290582187926333e-05,5.259995319306654e-07,2.673352178117483e-05,1.5332568303882965e-06,1.07159371558474e-05,1.0352138871239092e-05,5.199906857322745e-06,1.694120053596926e-05,1.8521708571306306e-06,1.3296778567095657e-08,5.203973148404373e-06,5.316292193935368e-05,0.0001836817780573874,3.9667596344994394e-05,4.657270218366705e-06,2.9419009672793095e-07,0.00027183166403421666,6.662025326953369e-07,5.465799030712759e-06,3.390419476634321e-05,2.3572622022349776e-05,9.673685070765714e-07,2.3495193972378203e-05,6.050292795101164e-05,0.0006805713829391991,0.0003925879064667903,3.082495724759937e-05,0.000884732654906184,0.002069079596295431,0.0016338044355195258,0.00032765655716859854,0.006091665625031162,6.356183250844083e-07,0.00010063836752793875,0.00011731503206235949,0.00019860249486236548,3.565412006523161e-06,2.6303439022434816e-06,3.4193824287598318e-06,0.0001748064096358526,0.0004391284563256548,0.0005981886628210198,5.689845774980995e-06,3.251012348215454e-09,0.0009839228839454428,0.0006737155093547997,7.742614311245788e-06,8.360928547279656e-07,3.300580299958611e-06,3.5439102121781474e-06,6.12049697350514e-05,3.2370798730418926e-07,2.4128801410228107e-06,0.00015379514447255715,1.8159449734156397e-05,1.2325445120531242e-05,0.00011998092693410456,5.359247294922653e-05,0.0001755233384090893,0.00016151391766250356,5.210386282472612e-05,5.408644165871834e-07,1.8629070264175596e-07,3.967493410983458e-05,0.0001313826295299414,1.1965984671125085e-05,0.00026950210321796675,1.0206102794008132e-06,2.974926406773548e-05,8.5201206263541e-06,2.257818141337964e-06,1.2760611657558485e-05,5.59874911174596e-05,8.338617718983699e-06,2.6467141130304128e-05,3.692897611218271e-05,1.986456855407326e-05,7.884427237758729e-07,3.2879658506956844e-06,1.3124261735608655e-05,4.561223956311977e-07,7.665140189239139e-07,2.8549961466062257e-06,2.1382575185580066e-05,7.756476102738219e-05,1.3071875581971426e-08,3.2779225898060815e-06,1.2041339085833158e-06,6.906988625487998e-07,2.5557542939758093e-06,6.785302324452402e-07,1.1816083667071098e-08,4.4416714084505315e-07,1.2211729463196264e-05,1.7642875291823401e-06,2.5653782875778575e-08,2.201668181101013e-09,3.623671509966897e-06,1.7099752724902828e-09,2.5224149435842946e-09,1.462995302681236e-07,2.658193980487056e-07,1.1595507887207646e-07,3.376134313448631e-06,3.8896918574948813e-08,1.7919124273291231e-07,2.5410459070229763e-08,1.1653727822746873e-06,1.0954991647160739e-07,2.2564252688539455e-09,1.9489106106718168e-07,1.1906836605568571e-07,2.0505257625202944e-07,4.6833514621980044e-08,1.8440422446808213e-06,2.2585312242640043e-07,1.5112609386136455e-08,6.626507675910887e-07,6.411303448139449e-07,2.31060004018957e-07,5.084875631666819e-09,1.5382047191536685e-08,8.208578679003153e-07,4.009347742695013e-08,3.2917258030451535e-08,1.7758828192437903e-06,1.9654395888579757e-09,4.1743104883806836e-07,6.195170962897123e-07
