atom_numbers,value
N1,10.533605030067854
H2,1.930966450263589
H3,1.929325888820958
C4,9.612860027548292
H5,2.071665666734631
C6,9.615621615621512
H7,2.0602570340285076
H8,2.0546145310160107
C9,9.53202806932111
N10,10.44834092366937
C11,9.604318101063004
H12,2.064763367617043
C13,9.665496868033657
H14,2.0686237784554313
N15,10.355343965977813
H16,1.8709369592721115
C17,9.671854364255251
O18,10.912872229629034
N19,10.361081202626444
H20,1.893326248561951
C21,9.67900190305582
H22,2.0279693585098233
H23,2.054082564208514
C24,9.719194165069641
O25,10.912288266274354
O26,10.904544323555971
H27,1.7647674202073143
