atom_numbers,value
N1,10.518370790394973
H2,1.9166879757635162
C3,9.601779550638215
H4,2.0862157094527607
C5,9.632424087659452
H6,2.072110764465496
H7,2.091107273621056
C8,9.645919350975518
H9,2.0832722964215
H10,2.0899751691495787
C11,9.657457762626107
H12,2.089926934155505
H13,2.1033451742502636
C14,9.695097945082045
O15,10.953142808943786
N16,10.302340581640886
C17,9.578790445360763
H18,2.04280042030238
C19,9.615634661773052
H20,2.070513510662751
H21,2.0737237548656053
C22,9.62649869770482
H23,2.0679174925889185
H24,2.0766650475161366
C25,9.6216727270299
H26,2.074177095551714
H27,2.089873733217338
C28,9.734790637131425
O29,10.907788330544166
O30,10.900817954699356
H31,1.7607396389533005
