 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,H4,H4,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,H6,H6,H7,H7,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,H9,H9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,H12,H12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,H18,H18,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,H20,H20,H21,H21,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,H23,H23,H24,H24,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,H26,H26,H27,H27,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,H31,H31
1N1S,N1,0.0,0.023834522608584985,0.00022210316507886851,0.0011946303820096205,0.0007029220040666306,0.00032295755544575755,0.00029772016157947334,0.00231853821102046,0.0015501576815448725,5.348485619832699e-05,1.8494004890595717e-05,6.405505149748025e-05,6.41196818917944e-06,1.4258269664085832e-05,0.008171673733903706,0.0011226003115786254,0.001065581558384432,0.0020553913664005385,6.529245477793211e-05,0.0001757067644718724,0.008482971716131216,0.0005038151698271154,8.244724887918053e-06,1.3251118350821045e-05,0.0006847448590046046,0.00022146170838607815,6.376049159373398e-06,6.915662396292377e-05,0.0007209996810919328,9.608716230180558e-07,0.00033658307824646627,2.43841497216124e-07,1.1219840236331713e-06,2.9048599993197755e-05,9.048421789614736e-09,4.0193546588795925e-06,0.00010048606240453672,3.110148981311234e-05,5.3220970046563565e-06,5.6233032216690404e-05,7.500273277116776e-05,2.6503842201208716e-06,1.4588824634453879e-08,1.2984537989257916e-07,1.8803714975451635e-05,3.2458000895102534e-05,3.34499139988953e-05,1.734677777198712e-05,8.838979470571218e-07,3.63015237869746e-08,8.949346891329313e-08,1.755397606406639e-05,8.150935162376527e-06,8.207393680459418e-05,2.535352753918474e-05,3.49583709355894e-05,5.579219308771144e-09,7.814827988172901e-05,6.52367884035332e-05,1.1196188974216259e-05,2.349930893791319e-06,5.223789396102685e-06,3.245374018367997e-05,3.163740746464638e-05,4.765709146870023e-06,3.191298771909601e-07,5.2571989128669117e-05,1.5583117979778294e-05,0.0010684366527798916,0.0021018238804111355,0.0018885138762927411,0.007486781694558964,0.00021691882387964156,0.0005125395549125944,7.273638306148911e-05,0.0007573254176689304,5.151891124821617e-06,0.00013892944728172152,0.0002990142646107363,6.590131218509043e-12,0.0005789052582637899,1.5399916419855941e-06,0.0001713278289130482,1.660297718375503e-05,0.00026832607791482666,2.292937943959572e-07,2.958651752871244e-06,4.274772447132591e-05,5.7455060474165265e-05,2.060138171167125e-08,3.961911825900444e-05,3.1905509460306014e-05,5.0503563536641316e-05,2.1558173360691768e-05,0.00022714894514419548,1.3827485820794294e-06,1.1278727813923695e-06,5.8529779525362535e-05,5.01894776250289e-06,1.5191762449129342e-06,9.215221544220387e-06,1.841263717006214e-05,0.00013873402654707157,3.182205454699272e-08,9.627167213266397e-05,4.688953599618628e-06,2.5974579542786813e-06,1.8334990814494745e-07,2.7164472819363183e-05,1.3222760658904154e-06,8.843878991637855e-08,9.259553687690492e-07,2.9220320923034615e-06,2.2757500629799754e-07,5.592692451095171e-07,1.0121060743273347e-05,8.96812038830852e-06,3.509068436047258e-06,5.963840610689886e-06,2.0685735309111664e-06,3.2287329920777097e-06,2.6618505704067985e-06,1.5849018286662186e-06,9.530060019469211e-07,4.984606800928493e-07,3.7338700554778725e-06,9.99509713911495e-07,1.6595418703135856e-07,1.4452675523024539e-07,1.8572881943512698e-06,3.1803782947203985e-06,1.263316606214815e-06,1.4016025726704129e-06,1.5731144076269743e-07,1.4357877120563245e-07,2.1735117750054656e-07,2.107618493729646e-06,1.7300961208110976e-07,3.7799703367369375e-09,8.123059511144781e-08,5.623081256178608e-08,3.339963796644696e-07,1.0051464038873803e-07,2.109276204809163e-07,8.665743239655299e-08,2.4261766307098753e-07,1.9558579866796322e-08,4.975384066963073e-07,5.822863959892288e-07,1.198072399066774e-07,6.155108422944977e-09,2.567936341346666e-07,1.53189984253288e-07,8.134038359530749e-09,7.008876529157604e-08,1.0946833375879983e-07,1.0631128533056255e-08,1.883795602841687e-08,2.849399245441475e-07,2.8963827336525583e-08,7.064052898186901e-09,3.754542676759343e-09,6.691450571416624e-08,6.291403094049741e-07,1.1551301810630576e-06,2.535704946016182e-07,1.5758386442410455e-06,1.7665346296880102e-08,5.532767577420827e-10,4.0208421547838213e-07,9.105525111685608e-08,7.306504318238538e-09,6.927110274279613e-10,1.6515805667527417e-09,1.8777455410012855e-08,1.8045272831557213e-08,1.7355967329990563e-08,6.219725245948382e-08,1.9924311089880575e-09,1.1575570724176032e-08,9.525380103569958e-07,2.6699069490820904e-06,8.841635263934222e-07,4.605883385799814e-08,4.858391162931852e-06,5.679303238803612e-07,2.307193518902295e-06,1.8932913681268815e-08,8.289162685137796e-07,1.057850004954064e-07,1.9290334829502598e-08,1.3956535815373705e-06,2.264711037314182e-07,6.762644610969204e-10,1.2996938232312516e-06,3.574772657888303e-07,1.4209381453689218e-06,2.305542311953346e-06,2.1183483855935492e-08,3.1856284721243355e-08,6.818126885299591e-08,1.1927718812643207e-09,2.0007595136206646e-07,4.435539837643887e-07,1.8077229568813635e-07,1.5446572354527177e-08,5.758012053824757e-07,1.0156874741262811e-07,2.7742448394096897e-08,2.9887670116579557e-10,3.273671242420839e-08,1.8255317701942886e-08,1.2230127466317242e-08,6.203111690972207e-08,6.58334622372081e-08,1.9684916807705122e-08,1.9835966424963658e-07,1.1576606340213402e-10,2.4536956910736762e-09,9.63535407016991e-09,6.111231520833371e-10,1.5033285727383827e-10,4.207501097530653e-09,2.402353711794536e-08,6.5070541177547625e-09,2.5344636944701904e-09,6.309455929942587e-09,1.4491075228661998e-08,4.126192187925426e-08,2.9500912823721137e-10,5.803595382047888e-10,1.1037639691124923e-09,6.928384532756127e-10,1.1554958545545446e-08,1.5698812916298266e-08,1.0691320884159694e-09,2.4608731719055754e-09,5.131356825560651e-09,4.615377524608277e-12,1.0491310598048642e-10,3.843540374859344e-09,2.4227730488490806e-08
2N1S,N1,0.0,0.0,0.005602943814733141,0.01948254546287087,0.010640298692464523,0.27928846515508887,0.007244924624277171,0.03498955838856288,0.020800915927378316,0.0007903318902218182,0.001496258012924745,0.0016644263634673084,0.00029692269019410134,0.0007663425338950702,0.10722115047566305,0.1495609571346468,0.0032248123554761143,0.00460501889477305,0.00021100746433422302,0.0015042783390870618,0.08321621161563808,0.03576270059494968,0.001451462200278364,0.0018211621961459201,0.1972499256515703,0.011935865800730916,0.00031132232155073325,0.003466849302208308,0.03613183346264637,1.6926768218850086e-05,0.00824047734836375,3.11858840693624e-05,9.426543791568598e-05,0.0003462722088047876,4.9168723190717856e-06,0.0001089023783769072,0.006237678174310091,7.51799229719019e-05,0.0002042490181977108,0.0014894004099734737,0.00010485478887245492,9.212141370307236e-05,1.1921934714997917e-06,0.00010634753303495614,0.00010207495532976729,0.00016240373946385667,0.0014864965635981164,0.0007977001545933504,0.0001506862903815076,9.10981380553011e-06,0.00010102416426849281,0.0002862449259852795,0.0007373901715794773,0.006025742004929224,0.0005469096794055162,6.913486735804497e-05,0.0006453959122141306,2.3522165373712767e-05,0.0018632443369801521,2.264647334104808e-07,9.886331904707113e-05,5.686790796133323e-05,0.00020203612522484704,0.00015368760441525353,5.35093457174618e-05,0.00013832605419494826,0.0023534174868564683,0.0010030249413559567,0.003003420362779785,0.004206511317530026,0.018246968306280476,0.07461981721105859,0.002058556390671651,0.03355696025357924,0.03974619534354229,0.17502426903353374,0.0022008158097452934,0.006844219821857456,0.0168384816133742,3.2974569170729495e-05,0.02968336126507798,9.719518167461416e-05,0.004118555287909942,0.0001690698436451754,0.006818066177838311,1.2966612222609086e-05,8.420408763609721e-05,0.0004300104699885843,0.0012159143576173648,3.9254802164379043e-07,0.002085472176381664,5.914085134728353e-05,0.0009243463412502706,0.00028030145820023833,0.00042987092649626746,2.6279793836625487e-06,1.5575244365351182e-06,0.0003652388016091024,6.329157849593869e-06,3.813957519049893e-05,3.913094335361578e-05,0.00023872479836128946,0.0033506707233090793,3.519300094234623e-05,0.0031376665208764365,0.0004020935412891724,0.002308840423486558,0.00015150856118939515,0.003100613875310021,0.00022807514014111518,7.819924707774817e-10,1.5734385913956928e-05,6.744912437595119e-05,9.863936045739763e-08,4.095890511424116e-06,5.166270697642972e-05,0.00029581886240626076,6.014999573489277e-05,0.00012732283840000136,3.227076689382713e-05,3.283751691407488e-05,0.00011191385420294964,4.372841866384647e-08,3.958793626090973e-05,3.115720747626227e-06,8.447314806403483e-05,1.2600019840602883e-05,8.194901616764838e-05,3.690484464691224e-06,3.3731267238046314e-05,9.694359379341932e-05,4.542335766410943e-05,7.315637496496663e-05,1.4048936813892965e-07,1.1394454664248599e-06,2.998232506712384e-08,1.0534562175479323e-05,2.398491953448101e-05,4.353905538989622e-06,3.357803994852304e-07,2.3446288908157698e-06,1.2623001251377275e-05,1.8839312478924342e-06,5.159223904538379e-06,8.203271024687098e-07,1.1657496399752887e-05,5.624658029557139e-06,2.5594826218000577e-05,3.3584373794859346e-05,5.708457192277194e-06,2.4627200407856265e-06,1.2052994280864482e-05,9.177647366520603e-06,7.459394995024127e-07,3.116932365765379e-06,7.240904584815411e-06,5.474346012057651e-07,1.55951082936312e-07,1.638509107193542e-05,4.697198454639562e-06,4.393017944970268e-07,5.952614490212227e-08,7.616702550894416e-07,6.146878365864694e-06,3.7839645591120075e-05,9.630136080573948e-06,4.2890493835656684e-05,4.481744753093153e-09,3.419016540995301e-06,9.7946735362342e-06,5.73710924367532e-06,1.0523131988016132e-07,4.395089234776606e-07,3.217141164357784e-06,5.61705142620994e-07,1.0551201445885283e-06,9.0544155950667e-07,3.1932969037917758e-06,2.828218837347407e-06,3.0998131514969884e-06,8.403973127846243e-06,4.4651582766785936e-05,3.2216949884311674e-05,6.857759163203525e-06,0.00014716159309768884,4.198222921081296e-05,3.5413211918466914e-08,4.1199265170099864e-05,2.7266795676439415e-05,7.927886527259176e-06,3.972866744472725e-07,2.6636794400625163e-05,8.368659331736694e-06,6.571688060397207e-07,5.3549597065050136e-05,0.00013849632391815803,2.2327783240072563e-05,9.502368092828561e-06,4.1805670036865195e-11,1.1368274499545805e-07,5.086955425781525e-07,2.5037503625924273e-08,5.021085853318397e-06,8.705581541867957e-06,4.420584143183248e-07,2.8206334556912793e-07,9.80407201334188e-06,4.955255462402164e-06,6.583084102285142e-07,1.5441816625383353e-07,1.5525557581774763e-06,9.300729533201491e-07,4.182377355554934e-08,9.129343148117641e-07,1.7035526775899257e-06,8.6715236635726e-07,4.9183400094854335e-06,6.219702042287167e-08,1.1381681241928732e-07,2.903921871855175e-07,4.3404096139454396e-07,1.6174046546524323e-09,3.1802375777267855e-07,5.557446396409205e-07,1.0913282144642267e-07,1.9756661573389067e-07,2.2727473680816956e-08,5.593404952541903e-07,1.4715463674264129e-06,1.4235014056396267e-08,1.3361045603232924e-10,1.0544023432146332e-07,1.6450565132331008e-07,4.9466799989517085e-08,6.970544141893242e-09,9.453636007350497e-08,6.628184023860229e-08,1.3516679109315533e-07,1.9086696667613978e-08,8.599549516929983e-09,4.6778644069433994e-08,3.622271891323692e-07
3N1P+1,N1,0.0,0.0,0.0,0.024459366310036756,0.004957008694484788,0.0045763721774605415,0.26859816262160674,0.03003918021509122,0.005204375727517974,0.03121480925101605,0.014872594178168441,0.006600401071199524,0.004990351820859162,0.00030930995011946294,0.29964665693440695,0.16161191064224978,0.00019333870965598798,0.0007961432391114798,0.002332666348886736,0.00023743136041431967,0.0016720932301761415,2.6750170699862963e-05,0.023693967612367306,0.0009220088342951627,4.1515291653748676e-05,0.0024540822551635255,0.004932153595681887,0.03894175796010968,3.3568358742464e-05,0.004652125880544533,0.007571754649037921,0.002187531194998815,4.821161874168922e-07,5.112279265873099e-05,0.00021190906054080472,0.0006356841542789482,1.2227070126158424e-05,0.00022888195370729392,0.0001177116976696091,0.00035096188296313,0.00010621535530619397,4.577904097802232e-06,1.6043082267769293e-05,0.0002892416038651202,5.243163970125586e-05,1.7602721539944355e-05,9.146529634085354e-05,7.535960605098424e-05,0.00012266084020495782,0.00048215789662453545,1.7890758843508436e-05,0.0014277444635220071,0.00010492444713561255,9.697807899433641e-05,0.001125737455644149,0.0005462440151124959,0.00011776301264809774,0.00036415409177559255,0.000638814664424725,0.00026632597161357907,9.74652481822158e-05,0.0002635404993946988,0.00039726982534293853,2.1219051110632492e-05,0.00033385779979999697,9.1348247103884e-05,0.00016538050200942678,4.877577551187784e-05,0.0030760143716817012,0.02203246232549061,0.015320842146898439,0.09230683375289628,0.0009970673047958734,0.011913938126578039,0.000694794748282046,0.07024018401951304,0.0002659239245974554,0.03270202386208321,0.0028423465335689624,0.00040138005395351506,0.01596110977519727,3.0776350650851825e-05,0.00014907310057754586,0.00024391624316510985,0.017584710513961266,0.004436793730103528,0.00013934596734399562,0.005694953050728202,0.006354618994274919,0.00109571663646868,0.001527681745380427,0.0007832981068203182,0.0001203712968602666,0.0004992967166130846,0.005588545123053734,0.000808456339611352,0.00023021604868178613,0.0017951351629994505,6.051649050320407e-06,0.00014103632480488848,0.0001804236062128428,0.0031688603156383444,0.006229739359175479,0.001240092441554097,0.010738964373288695,0.0010026362365889163,0.0005328243393418752,7.325976424210623e-05,0.0012230795259853267,0.0002729988299590147,0.00012014390079917447,0.0010897623806358503,0.0004124689033664364,0.0004927997012826868,2.127605203128269e-09,4.4362934982000723e-05,1.919941475003739e-05,8.894571840745158e-05,7.0982875111536e-05,2.5864259178831617e-08,0.00015842367425511483,1.6294361425917003e-05,2.2278385733986994e-05,1.1194402616210297e-05,0.00031463481103854996,0.0007240349550790004,2.6526337052690252e-05,2.16477082704003e-07,4.295240227270014e-06,0.00020791959669530513,8.547096950151101e-05,1.3139572446085879e-05,9.122628580682246e-05,2.9640378329531814e-07,6.535452306444256e-06,0.00011820034374920851,9.441309264524023e-05,3.864196325276126e-05,7.979618563025426e-06,1.2466495588503435e-05,2.9932827271261786e-05,0.00011642060834460288,4.001328796521264e-05,2.9219746723541107e-05,4.770520136698764e-07,2.6631328939430432e-05,1.4050588218683657e-05,2.4960494100056962e-05,9.154558522705969e-05,1.0520455373086435e-05,1.3710279784806545e-05,1.306768060382879e-05,2.0471736803084895e-05,6.560665464672155e-06,1.8818275719922894e-06,6.785655138674684e-06,5.987550227182226e-06,5.14334944301531e-06,5.177049766658115e-06,1.961355811541665e-06,4.4874893134760896e-07,5.580382738124001e-07,3.634507317329394e-08,1.3336555344967138e-05,5.9040021160861045e-06,7.61181606634409e-09,6.0167703739288925e-06,9.894926052744779e-06,4.449274726425756e-09,6.248222366167511e-07,5.688816335336355e-06,6.027069399339169e-06,3.5206309290103377e-06,8.015887593693094e-06,1.0833760999418018e-07,2.0681002714795227e-06,6.665963896423932e-07,3.3991233827634915e-07,1.4048427749990822e-05,5.112588450373323e-06,3.9633996018473283e-07,2.6001171846701254e-06,0.0001479336120984165,5.631046404008799e-05,9.049798302251943e-05,1.4087547286933955e-05,1.4729996475448814e-05,2.0671153265539033e-05,0.0002774282286051033,1.2882646084344529e-05,8.274031699784246e-07,3.481814842842823e-05,1.4620954002841913e-05,9.138448795464882e-06,1.882053091817326e-05,2.381272564466741e-06,4.448972317394606e-05,3.5363467144833294e-05,3.146499238937395e-08,1.2758029993786835e-05,5.2700956518769715e-06,5.221810432942675e-06,8.654615069048077e-06,1.0123945063167383e-05,2.1960562310852083e-06,5.114128533101336e-06,6.665715803988448e-05,1.6597310839028268e-06,2.723931703307869e-06,6.104083460911625e-08,8.50577690880705e-06,3.7809415507350508e-06,6.817812980841609e-10,1.377534917246237e-07,1.7972941614985416e-06,2.665518714195514e-06,1.2511403474135818e-05,1.2873207833052902e-07,1.4951690232578585e-06,5.804226539396495e-07,4.6412116394556335e-06,2.2785957165538662e-07,3.818037672687069e-07,2.074059934908945e-07,6.134655925471577e-07,7.288901278101889e-07,5.883981746279687e-09,9.731239902777133e-08,1.217531679920114e-07,1.7818318553963763e-07,1.353157463857002e-06,2.156092433480694e-07,5.144603614226639e-07,9.142339019163614e-08,2.821816916132036e-06,2.9166207382580467e-07,3.3147200628746987e-07,6.809161749998793e-07,8.023171527149486e-08,3.427853734194741e-08,4.6287423671742545e-08,7.48202877431936e-09
4N1P-1,N1,0.0,0.0,0.0,0.0,0.021927338909802696,0.024460271062014982,0.0252971069541843,0.2575843371113433,0.024677468324596052,0.0004199101064930044,0.0031503822607739096,0.00047628597564397523,0.02181626165264028,4.0250758635229644e-05,0.0016223979588576576,0.0011916847715078838,0.00022695809361783503,0.0009759147490036035,0.0003572329182515155,0.0016746806911940304,0.016477291059397103,0.0038665480073212244,0.0012095326688759123,0.017838748893376444,0.028967943502006044,0.000718683741080639,0.001000948847390326,0.0035333722210935115,0.004364670141166371,0.046689017404111466,0.011843563112506228,0.0016913914030989297,0.0003010068846038827,0.012733565769314392,0.0004355754575064985,0.0014165954866367514,0.008650247807319822,0.004346638727965146,0.0005289715198739664,0.0008591767517449611,0.0003903704024086352,0.0003583236543567292,3.910241859839125e-05,0.00012004586591007893,0.0003611770635358891,0.0010296007124526163,5.718863928549922e-05,1.2302874082603665e-05,4.8690003584539454e-08,0.0001656957035645057,0.0003773248415184227,0.012594394968354017,3.803109018818418e-05,0.008406394129065298,0.010765272747162324,0.0013019978036248325,0.0012975745110321846,0.0020325366016149538,0.0017406444609449068,0.0009049920488992669,0.0016871586310345243,0.00196658242070602,0.004780301148218591,0.012229436463611076,0.001457166428634249,4.785278498342649e-06,0.008712610498725848,0.006593754273228836,0.012607851685644267,0.07493448371216083,0.09009452251266703,0.23852578765681853,0.008177618158221822,0.02134422215811993,0.052268754457097,0.05553336118103136,0.006114690973789916,0.0100654242672793,0.03448183696296003,0.002232946348440734,0.0042141826508363955,0.011044563125631734,0.004736140119656618,0.0016036278085902467,0.0005631202168943084,0.0007518615086192781,1.8454169081749683e-08,6.69005413866941e-06,2.0150533399654336e-05,0.0004465710238998888,0.00020402546303888158,0.0004325792025041686,0.0004984389949935775,3.543509400882883e-05,0.0005635162149060235,0.0002461454446200939,2.1473611557798478e-05,0.00023947681840841284,1.5210464406223423e-05,7.959277849023394e-05,4.281396126515347e-09,5.382572120016249e-06,3.567424579165035e-05,0.0006760176695719267,6.769467482570235e-06,1.258532413572766e-05,9.452153726474677e-05,3.7472877383315506e-05,6.696284875440384e-05,9.882550596085338e-06,1.6676073469890085e-05,5.038549330560471e-05,3.3199904592384755e-05,0.00011862939420081986,1.4142665021310563e-06,8.358799930974214e-05,3.889958996827758e-05,7.248978712404153e-06,5.3067108503057625e-06,2.99827833756261e-05,2.8221065020872516e-05,6.656862258846985e-05,4.496657583441532e-05,2.0185434597363994e-05,2.0553794222166744e-09,2.9106998015837604e-05,0.00010584781731948212,6.600370395126731e-06,2.0693382563052864e-08,3.4937028736692355e-07,1.963646643243777e-05,1.7469366995648272e-05,3.0697706598914465e-09,3.1416158119412785e-08,9.602626693805405e-09,1.3125543556480324e-05,5.036340979813758e-07,8.432078835163281e-07,9.776915230741423e-07,1.211861866190489e-06,1.4239598487009175e-06,5.363051640561167e-07,2.6963354926579086e-06,3.2383458878904037e-06,4.801967823375719e-08,2.5369323308765956e-07,6.513662170970491e-06,6.939326269161938e-07,1.4281678075711568e-06,6.186923728890292e-08,8.502612987015823e-07,8.383266481004625e-08,4.0208717777545644e-07,3.2245722476620386e-06,3.852791311320658e-06,3.515044612711904e-06,4.09775481591268e-06,4.787270546646738e-07,3.3218195660822403e-06,1.0670656989120175e-06,3.41339306153543e-07,1.1835144375638151e-07,4.3545885053397626e-07,3.6236251161891886e-05,5.152781051931399e-05,8.077816843865548e-06,5.9950521565710346e-05,1.9396919530567658e-05,3.1912991729221574e-06,7.696771856302576e-06,2.164028677364982e-05,2.727486801523682e-06,1.794973506497044e-06,1.9731940503753265e-06,2.548865789542276e-07,1.8101707353057606e-06,4.259891457358833e-07,1.0521423385867479e-06,1.1386288258918853e-06,7.163591684289372e-07,2.8807421204035677e-06,0.0001179912456250598,0.00013020153006637614,2.3818700656264014e-07,3.3789550866192286e-05,2.6870318183824793e-06,9.089742655765676e-05,1.5322858260446992e-05,0.00038014674291408923,1.5589836044327399e-07,1.5391576702050713e-06,0.00010222714980612224,3.325641305718108e-05,1.2730610956523947e-05,0.00010395303773913511,1.3008397721225862e-05,7.15030909810288e-05,0.00011540168372325965,1.259181203749904e-09,7.007541213965851e-08,2.032525769912752e-07,1.1680388452006696e-06,6.714360227810801e-07,2.3408106546440877e-06,4.753624751607788e-07,4.4308060775932745e-08,1.9979524212843103e-07,1.0570811221910503e-06,9.129554083830982e-07,4.161103950295342e-08,3.000599835267792e-08,6.549837583413876e-08,2.851352487454051e-10,8.944379459308038e-09,9.446887716535457e-10,1.2958301098819902e-10,2.2481530992379817e-07,2.4363320250131437e-09,4.843501377749249e-07,3.1342573203474444e-07,8.77787327269175e-08,3.526844858381395e-07,2.316978164884631e-09,1.747385476313923e-07,5.268194280816374e-08,6.911766714523537e-09,7.961127757027953e-09,1.9991506183814067e-07,1.1579831049601808e-07,4.088530314305672e-08,1.0412363815603953e-07,8.927578676320991e-10,3.087808808643899e-08,6.935069229996316e-08,4.208966197793984e-08,1.9991486666093294e-07,4.405273070773319e-07,6.066306124097309e-09,3.996267761152694e-09,3.756925215370188e-09,1.350142357914308e-07,3.8452258710464093e-07
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.014416851019517285,0.003741283056859057,0.023898815305117616,0.29333196610700574,0.020317696929773144,0.0006321643176625535,0.009846994191678116,0.02729393285004833,5.6315455047251106e-05,0.0773776499020804,0.05632479887367081,0.014843346498017329,0.0993242452963341,0.0030249135413167316,0.015633963749121182,0.308492977035729,0.035287145767673334,0.0002542910355720629,0.009610197029867873,0.11942073565952116,0.008225895008783013,0.0003867306579923291,1.185518642810024e-06,0.02064016332569585,0.015307806567147475,0.0009536140118040493,4.9173909607791444e-05,0.00022613169382212917,0.006591786527470056,0.0004282467947458457,0.005879845274916029,0.008165192941090194,0.0006736157295788026,7.852816225284442e-05,0.0007223718146556202,0.00039027847123662696,5.905128022565265e-05,0.00030403006726853476,0.0004690473650545979,0.0033173663342964677,0.011620975430635339,0.0034819669188981273,0.002120484956025237,0.0005489002494885042,0.00041781407109375834,0.00022993108412183716,0.010548039110638285,0.0003850829116380794,0.007001257124686244,6.191309566583314e-05,0.002242866547100153,0.001010447881828913,6.39153137971249e-07,7.647926758558299e-06,0.00011521995422536513,0.00024233878566826128,3.7602470914777086e-07,3.4024597426185466e-06,0.0011471443177892837,5.636720222002012e-05,1.1826773639533883e-05,0.00027774535390268085,0.0006470150089192828,0.00022339709100238636,0.001532954612918136,0.0018230735764257489,0.012913148818489262,0.00048277250870665256,0.0033906689734246598,0.0022681349634514625,0.022583839152142904,0.011247467111767495,0.0015394638733978727,0.00011662749259011562,0.005436311499591673,0.004257066242006724,0.02841981126089599,0.0035849927787734437,7.648115925462662e-06,0.001315226865994834,5.432631417656708e-05,0.00022917275880973698,0.002632563431455015,0.0045527461881249565,0.002364942698131589,9.834026378108263e-05,0.00012900181327779592,6.727119114380287e-05,0.00033489609819703503,0.0067042589037189515,0.001723782242718075,0.00011591363425300649,0.008462182534044516,0.0013858051182449316,0.0030116303170433234,7.179058523210102e-07,8.29204207208889e-06,0.0010048236846027514,0.000394647010674376,0.0002233610159376731,2.934888174710437e-06,0.0003705529325004342,0.0004332654647618561,1.3870747813005124e-05,0.00011991702757385703,4.664807258247805e-07,3.500275356005389e-06,5.066693034017078e-07,0.0002528232602188041,7.538325073630503e-05,0.0024607707393480283,0.0006845963401165278,0.002977009433387412,0.001224223955889503,0.0005199489580407501,0.00015040433301116707,0.000299024444958107,3.35183976103437e-05,0.00010307503201234525,0.00042584265509337804,0.000839466313344861,1.9894942271392324e-07,0.0002774286688100869,7.299500770052703e-06,0.000232527285851436,0.000929939999507301,9.310116942273794e-05,0.00016293298918590438,1.2879779052177298e-06,7.782794821764583e-05,1.0895979958736035e-05,8.937802591368893e-07,2.8345691504227943e-05,0.0001566433695019409,1.8709818484063945e-05,1.1093969909170553e-05,9.168056200681285e-05,1.0150582463452906e-05,1.890206650223547e-05,2.624325779354564e-06,7.701523073855299e-05,1.0939464925030506e-05,5.635636194112337e-05,7.905789090978388e-05,4.20070557805019e-06,2.0198374758972903e-05,7.266150128248938e-06,7.504815696890432e-06,8.52242751259169e-07,2.3149656693144394e-05,0.00014967071087146344,3.440385728303852e-06,1.4433309399430883e-05,0.00010402123411434872,6.975189503410917e-05,1.0643537184940044e-06,7.472321175150398e-07,1.2676561178537327e-07,2.667285496915639e-06,0.00013961781506699467,3.493835533552314e-05,3.2348293390604965e-05,9.980151274291416e-07,1.2227771921224928e-05,3.4008419493858355e-06,3.7483782211467087e-06,5.5043273652355396e-06,3.928484426651835e-08,2.8398061970857924e-06,7.205964529966025e-06,7.665598333872481e-08,1.659962390654357e-06,1.3576679114279955e-07,1.3203617195145512e-06,1.1729155975359618e-06,9.794509449490008e-06,0.00018285374555926381,0.00014491634572300072,0.00018365784698382015,0.00021093931549298617,3.542073065476714e-05,2.5163040205722353e-05,2.1889847667821982e-07,0.00016053640682445192,4.224692348331338e-05,9.145591531711794e-05,5.739843184038307e-05,1.4939031706573402e-05,1.4457676102752615e-05,9.354120884941253e-05,1.4632197995911866e-05,0.00010209324263188435,1.415741424315442e-05,2.2757320761179756e-07,1.3087246976350997e-05,1.3808130600256874e-05,1.1199331806377444e-05,2.8638089045962545e-05,9.457912963917181e-07,1.385009015919536e-06,4.949664282882793e-07,5.878810944714985e-07,5.611958564299968e-06,6.066830644302357e-06,1.370536949707457e-06,9.16143670792735e-06,2.1988347627122096e-06,3.5282295307581535e-08,1.8796912182317271e-06,1.989621420062093e-06,4.891740427837021e-06,4.123892070495572e-06,4.649613831730903e-07,7.237698257611669e-06,1.1186138682006685e-08,7.020187076101081e-06,4.052557188938266e-06,2.227235964546992e-07,1.377883264375157e-06,2.3388094239074064e-07,1.1615395061337352e-06,3.0177682353027535e-08,6.234288321138592e-07,2.579209827935358e-07,1.3473829234555978e-06,2.0647543790275336e-06,7.87512277611313e-11,3.217451327586218e-08,6.402039920416769e-08,8.692554378519901e-07,2.4949277976915596e-07,6.529587315284857e-09,1.1934514543288088e-06,1.4975624598179138e-06,1.2909676816441618e-07,4.180644399554012e-07,5.467147854432142e-07
