atom_numbers,value
N1,10.568583010637186
H2,1.933142713511364
H3,1.9254939063220404
C4,9.625136090451079
H5,2.088214579888488
C6,9.556892914830152
H7,2.078899272854661
C8,9.650385345063096
H9,2.09105217567091
H10,2.1049519261901235
C11,9.723540994977595
H12,2.0882047378677204
H13,2.080391282049426
H14,2.0867727246503995
C15,9.721697596281153
H16,2.090138021558385
H17,2.085474742687006
H18,2.09279960668126
C19,9.714492786016917
O20,10.940598113959618
N21,10.409933700902018
H22,1.884349602127755
C23,9.662989567776783
H24,2.019326552958522
H25,2.051380786302169
C26,9.776404149599795
O27,10.903420151665554
O28,10.885903869642704
H29,1.7547315556906202
