atom_numbers,value
N1,10.595954497307154
H2,1.924895733995015
H3,1.9216001888449243
C4,9.636614551605392
H5,2.082452085578259
C6,9.60094518582618
H7,2.090708438958979
O8,10.986947936366548
H9,1.7872459118193924
C10,9.707037669458023
H11,2.0824951672563397
H12,2.0735967272522124
H13,2.069015645038621
C14,9.687538832313697
O15,10.90205895814319
N16,10.351304835596967
H17,1.8811083939260234
C18,9.64650007056126
H19,2.0501368349255724
H20,2.0376272425708746
C21,9.696563746991895
O22,10.872688359766242
O23,10.882405253815323
H24,1.7567354280645935
