 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,H10,H10,H11,H11,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,H14,H14,H15,H15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,H20,H20,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,H25,H25,H26,H26,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,H30,H30
1N1S,N1,0.0,0.02347803189005271,0.0006829951901521358,0.0009504082259736979,0.00043495787395908536,5.336002679778851e-05,0.0015420728292263597,0.0021659560698823466,0.00039590396739530576,8.108948971602414e-06,0.0001277063567280412,3.291201149527301e-05,5.489862823254699e-06,1.1176921897226855e-05,0.007926941358819883,0.0013619201295923533,0.007873037290221374,0.001325751293055788,0.0011608290293617929,0.002047624846988727,0.001284452324801677,0.00589445076911943,0.0023521571208380276,0.0006143272993963667,0.0001284049466394599,0.0006161175322794143,0.00010034653827184492,3.364174258480013e-05,0.00044488977729717494,5.822056181456481e-05,0.00025609985605196117,0.0002791340168171452,0.00018684140877223143,1.7497388017151394e-05,4.225543139732557e-05,0.00020711188721467266,0.0001059259514322175,2.8322655328372193e-05,0.00014976353459394964,1.088571451646203e-06,5.116586955455915e-05,8.861179536090447e-05,0.00020745923111742393,2.8548695528568535e-06,2.1629097347541926e-05,4.1676978451254953e-05,1.4704943334553633e-05,6.261458045586643e-05,0.00010578503803104766,6.280619061527215e-05,3.8332356499859443e-05,1.5747907045060572e-07,1.4948004481318833e-05,6.52356037944557e-05,9.611889773886162e-06,7.482276439652047e-05,5.3363907862591375e-05,1.8193285653334e-05,3.0894888596311176e-06,1.2668299752771617e-05,5.385639834321054e-06,4.537684925032259e-08,6.8983414169832e-07,3.969095304062753e-06,7.790772985349914e-07,2.023788131522153e-08,1.7059210066783237e-07,1.9986113453107635e-07,2.46718556229375e-06,2.2176847180865877e-07,9.115281887628335e-08,1.3499467124700182e-07,1.9153727230381e-06,2.529821835350887e-07,8.193184051291658e-06,1.685614670954294e-06,4.850124978084125e-06,5.796334494601041e-07,2.1636766430521703e-05,1.6019157991209454e-06,2.6406890296648555e-07,2.3322428455152533e-07,1.5755454518817658e-06,1.9579381366208182e-08,3.934203477162779e-07,4.788936467103877e-07,1.068958793884467e-06,1.471677575221042e-06,5.15181508564666e-10,4.3396985338617355e-08,2.0890194019074215e-09,1.8556779668443824e-08,3.4462492193299e-08,3.033662210327748e-11,1.5699347644115846e-07,5.389686719148301e-08,6.470754598808526e-09,1.651740079988695e-07,4.4166853507832116e-10,9.409636725354886e-08,3.037523542415155e-08,1.0778601564065404e-07,1.5338592618263647e-09,5.924279267155441e-08,2.976119750641715e-07,7.887235753401e-09,1.37274694056444e-07,6.143735893360258e-07,9.520347295788323e-07,2.917491435772135e-06,5.7587763855337926e-06,1.0489167211913397e-05,2.9037953206412226e-06,4.246400511176418e-05,6.512322753038369e-05,0.00014558731676128644,2.855004388346849e-06,1.1276274801130803e-06,1.8998671181047477e-05,2.808474887594503e-06,1.1769064495792403e-05,1.5512346240864616e-08,1.8887515423615664e-06,2.80559842802397e-06,4.694231748003652e-05,3.8125951981271555e-05,2.937938563984943e-06,3.656642613147909e-07,2.881269938193043e-06,2.375980988889026e-05,1.828145270721393e-07,1.0769569663282574e-06,2.0587753724043978e-11,6.663622040270489e-08,1.2281253357337985e-07,7.306820187791274e-07,3.1411862250196876e-08,3.5340489101809425e-06,4.443787762209439e-07,1.609378471378875e-06,8.85007588946607e-06,7.787869260589275e-07,7.201313615867733e-06,1.6438760797043983e-08,3.3755509249999704e-06,2.0954554953711568e-07,1.5132312715382401e-06,1.2430919664463413e-07,4.4413595579051446e-09,1.4865368769267917e-07,1.3546047639145797e-06,8.275372238575329e-07,1.5532331337775318e-08,3.817510347836617e-07,2.4175866419895442e-08,5.762220880445312e-07,2.0199073813564894e-07,4.5583501728785336e-07,4.879741994923137e-07,1.5429629491858776e-06,6.644180272630251e-08,3.846874127577671e-08,7.89374093590478e-08,1.9328016076514132e-08,5.876482384037374e-09,1.790675108193085e-10,5.105230482804757e-08,9.349907643674271e-07,2.1100965419407203e-09,1.4230911338231067e-08,1.6817969239468766e-10,1.2560883644319176e-07,7.319812089789934e-09,2.2921699427413955e-08,6.827427512234863e-12,5.451362006247962e-08,1.7049887723885604e-08,7.142066105192413e-11,1.9391194205908846e-10,2.387978703666249e-10,9.606577339171807e-10,2.861947540067078e-09,2.1117192439135124e-09,7.483431652133277e-09,2.821682887343968e-09,2.189202152891312e-10,9.302618675377516e-10,1.4441288276323405e-08,1.0826493035409612e-09,6.890433024153708e-08,7.712975147455836e-08,4.2598769622870236e-08,1.30039494727896e-08,3.3479765848554166e-08,3.001005421943148e-08,1.908143533180251e-07,2.7585465356416705e-08,9.951106938466125e-09,3.602304565752945e-10,1.0142027662141118e-08,1.775826485861387e-09,2.4695412381703363e-11,1.2217378636547593e-09,1.8344392671565402e-10,9.230952002781123e-09,3.6929299396248894e-08,2.005432131468865e-08,2.191147263630455e-09,4.1714587339924947e-10,1.9626522629323517e-11,5.886672127530801e-08,6.756060155765908e-10,5.371900022033138e-09,4.286202504033554e-10,1.0986629078724164e-08,1.4621170663087213e-09,1.4966227146473443e-09,7.75511121986483e-09,8.683132435294283e-09,2.353755412798364e-09,9.345385576509102e-09,6.20921092320259e-11,3.29352678463124e-09,1.6532342828057267e-08,1.2257972414886353e-11,1.8341810292810123e-09,1.6316494683144e-09,3.700212358737076e-11,5.825988719232456e-10,9.179593196684266e-10,1.3153833577916885e-10,1.5698371491623675e-09
2N1S,N1,0.0,0.0,0.013114211853659352,0.016610272686144345,0.01289471527605679,0.26349919253231,0.02489606864446703,0.032993179104340076,0.014894339790845201,0.0001833266009407808,0.002918747452866688,0.0015512478835917332,1.7009312154980805e-05,0.0010151264441469188,0.10406240028011604,0.1568506361990223,0.10525894540387215,0.15773540910650352,0.0033485815847269507,0.0051863075731675146,0.01059988600861983,0.060258509261509996,0.024364104106458395,0.04035988455359485,0.03726437664988369,0.1571528558277775,0.05099188932457155,0.002611069254143672,0.02304450261848512,0.003363856045168312,0.013739743996857845,0.015144774091755187,0.0057960084676427215,8.06258546641736e-05,0.00024623692142800024,0.003183091497540591,0.0030222650289157826,0.0023157048890598553,0.004531803484460806,0.00010058214509589547,0.0002548872914149847,9.176212856232269e-08,0.001941200285533018,0.00018485231585518846,0.00041889184457155615,0.00043132892258523903,3.4128871799099514e-05,0.001304674845957532,0.002376936014151454,0.00011930061394371805,0.0007199641817021707,0.0002322653577442324,8.536982559070871e-05,0.0013294863629549347,0.0003790303878421497,0.0020528621423019366,0.0019595034068422557,0.0005584791931290134,3.384778109349895e-06,0.0003496974002694664,0.0007195457774131775,1.7704601222856553e-05,1.4670365590330192e-05,8.183516801474333e-05,9.558026635936301e-06,3.4074716162679763e-05,2.2483887024637994e-05,1.2576106459327718e-05,2.6211865995051653e-05,1.5631647931613202e-06,4.983123269575174e-08,1.7021079534718098e-06,1.0619200805361828e-05,1.0951245996704273e-06,4.133997940702905e-05,5.305932253563128e-06,0.0001455305789646033,1.663422608277898e-05,0.0005891766586167968,3.792608918384843e-05,2.008414985876783e-05,1.0537984034275638e-05,0.00011449005132568857,2.154248645691581e-06,2.8014749121840765e-05,6.924469715174908e-06,3.6277327405853654e-05,9.094654581387474e-05,3.400887771398686e-08,8.577143928434339e-08,2.0068999315725478e-06,4.053406206239174e-07,3.3811213917545047e-06,2.8419372943844223e-07,5.700021963761515e-06,1.6437666081614566e-06,1.8315950978120554e-08,9.065507670547035e-06,2.3237938684417259e-07,8.625048513843936e-06,1.2769601200890435e-06,6.700767271050623e-06,1.4837637785092284e-09,6.408419181980207e-07,1.5190776311513332e-05,2.063799206641903e-06,8.919233600135357e-06,2.0962740142849157e-05,3.874623666400012e-05,1.706172388038496e-05,0.0004038723565478186,0.0006541329273468399,0.00043020239744873123,0.00017708081990530644,0.00019885256410834273,0.0002456372427617204,0.001352018236029373,4.730531807406457e-05,1.923032503103883e-05,2.2646365195333473e-05,1.9611216954817934e-06,4.501412850466124e-06,9.476196874080856e-06,7.157843899818772e-06,0.0013856375954168776,0.0014971861214805315,1.8928745931567903e-05,4.804442711314749e-05,0.001358882445197107,0.002261948453983642,1.3113513386286968e-08,0.00013750565402648185,3.571863825291288e-05,7.201475351603648e-06,1.0218328877265037e-05,5.265112167140984e-05,1.8947519830891935e-06,1.0848455664902446e-05,3.3088685584381494e-05,6.866442388586691e-05,0.00028252064136680133,2.3272857893275045e-05,1.0827471765839647e-05,6.104779382143377e-05,0.00026439564134594917,4.014072228231136e-05,4.338286530991553e-05,9.574856618677074e-08,2.686068002621944e-05,2.8245336708199176e-05,5.4351776717531664e-05,1.3942717990378384e-05,1.9418985144348255e-06,8.922719916704125e-06,6.875963354691095e-06,4.8884631745238494e-05,1.6532602056251733e-05,7.869117366610112e-07,1.0018469125405716e-06,3.08282882643951e-06,8.382254432781622e-07,3.3228124256545755e-06,1.940273809331039e-05,7.260005463471941e-08,1.8396619094751543e-07,2.5647041845822116e-06,4.891671397277975e-06,3.2414473558173285e-05,8.720701694109323e-08,8.186536222254404e-07,1.204925936804102e-09,1.5270607728545826e-05,1.036993105163475e-06,6.630267272988988e-07,5.856698503947655e-08,6.634052864828988e-06,9.810026089240864e-07,1.1338606054067668e-07,8.800855089141635e-08,3.759993427721042e-09,2.6440887435086324e-07,1.316656943473049e-07,2.751976024839564e-08,2.5597367336871457e-08,2.2882165895410367e-07,5.90294999547325e-08,1.3783363499442203e-06,1.6143658365663782e-07,1.1132031274563303e-07,7.559271040236126e-07,1.1503995955841617e-06,1.1823180994241511e-06,9.444097068822543e-07,5.590367235797089e-08,1.084170637710713e-07,4.832249520525522e-07,9.394715481114702e-07,7.462323412532612e-07,1.847700805690522e-07,2.8984892930239425e-07,9.914325582727201e-09,1.357919279243447e-07,8.242315718831605e-10,8.142967233837339e-08,1.9221270397551393e-07,3.047038108050515e-06,8.817440821928813e-08,2.5381332591223327e-08,3.3295725643256446e-07,2.3265119959425817e-06,8.282023085115497e-07,5.070472286483607e-08,1.5601808733833877e-10,1.8667027701368966e-08,2.861431736000952e-07,7.831138182368136e-09,3.787305136171426e-09,1.687313533338397e-08,4.658257335421467e-09,8.080000224452988e-09,4.680730425477009e-08,2.9879891094708455e-07,1.9943391826870993e-08,1.3698040479681595e-08,9.437147507895816e-09,9.61887416384144e-08,1.1487113926733628e-08,1.1065601102089317e-08,1.7293554588349025e-08,3.1997005489614594e-08,2.597042669805205e-08,2.4587613944859754e-07
3N1P+1,N1,0.0,0.0,0.0,0.009489587810114664,0.019193121620614484,0.015407469997954948,0.2444365826756436,0.010504625601207795,0.020251754923525933,0.007836076311620976,5.433768487339563e-05,0.027371192995414795,0.007907081428991214,0.015368798694975982,0.1478763786476751,0.09472473698923345,0.2558307115412095,0.1236631234758998,0.0027963598551157265,0.015259234342176686,0.0033017674032307376,0.04537802908273969,0.024243146220578993,0.003870341018534784,0.012944344779957984,0.011940536035139004,0.012827248010243153,0.016754630182276298,0.015851122867441614,0.0004982849429098213,9.54174577902922e-05,0.020293147270554757,0.0032949843005707358,0.0005758264755080233,2.1429158409524973e-05,0.00019416031379693166,0.0008502281160676084,3.567726640074653e-05,0.0019017895894548609,4.6793780242193606e-05,0.0006166984883302362,6.219003522422994e-05,1.43681974229537e-06,8.788174679175143e-05,1.512610037224249e-09,0.00030480203189053867,0.0004139153378497351,0.0009111023368717497,5.34430616729864e-05,0.0020006945362260886,0.0011451260104462513,1.5231914098912114e-06,1.574552116934136e-05,0.0003134820009385031,1.7481976688493717e-06,0.0003522104628861378,0.0005662398361891974,2.7846098251238516e-05,3.781342117337161e-05,4.3329876633801945e-05,3.541550567920382e-06,1.9121206165539917e-05,8.58502585308063e-05,1.887749538154182e-05,0.00013412257225464685,3.822559458743768e-06,0.00012741969816376653,1.24229788949215e-05,0.00010642028968987916,2.8588585276878575e-08,7.911800992133067e-09,7.144705937989215e-08,1.8409218425219365e-06,4.9910095611949146e-08,5.339090464406837e-06,1.5337459631226125e-06,2.8294510572290932e-05,7.732383160430345e-07,7.377109570194662e-05,2.33552375172863e-06,1.9927754296489297e-05,9.698215208686634e-07,1.1977575623767223e-05,1.4668937490913692e-05,1.6621733455846055e-05,1.6966871019263863e-08,1.5265656204244138e-05,6.98537415555478e-06,1.1442913283588041e-10,9.020100359968808e-07,1.4774624301772121e-06,2.0252292176614617e-06,4.5255502190144625e-06,9.88315429495401e-09,6.208868086332586e-09,1.0487340729170569e-07,1.954802705039782e-06,6.864998329803029e-07,1.8184406247456764e-07,6.913526446883367e-07,2.637685447837157e-08,4.456285127574233e-07,1.1145578326932082e-07,2.519128585731778e-07,1.4894124698017208e-06,5.360538506415935e-07,3.369449929735424e-06,2.7160977467133307e-08,0.000247385767388808,0.007015833692125106,0.003125278059922465,0.004526439152105155,0.005908927463373015,0.0008268596987734966,0.00030118146586710637,0.00510449037317473,0.0034478277308043204,0.0003603861320182755,0.0022881861571859563,3.4854701347342143e-09,0.002645909915244049,0.0001609558118076393,6.526555469976714e-05,0.0010764187876639575,0.004629296357388846,0.004486068298958479,0.0003665814536395473,0.0005040256276891419,0.0012438952952011917,0.00043767970031316494,0.00012339998128219065,8.90050629658301e-05,0.00013378364554350597,0.00021227651017996507,0.001341077709944738,4.534068855033269e-06,8.873324485847434e-06,0.00039139661301756945,0.00016126622706424953,0.0010613239646888317,0.00035389129513285766,2.2902274015912383e-05,0.00031203202751273196,2.0434629258048176e-05,5.492041852983576e-05,8.632829795907071e-05,0.0007641772105522193,1.1396545462893926e-06,0.00017548011134782548,0.0006590319181163373,0.0002790541453494555,0.0002389580554367221,6.781517687848293e-06,0.0002276783973003127,0.00015715012288142205,0.00022646968649775445,8.103033906348145e-05,3.2711008604024983e-06,0.00010759737904342259,8.100494942597791e-05,3.912252295457108e-07,0.0001213953359386899,4.041474710447801e-09,4.934449142623976e-07,0.00013374161194401601,5.649829110132565e-05,1.9901949445788603e-05,1.719338164729578e-06,1.5703055549209921e-06,6.563008022331118e-05,8.676040349264724e-06,0.00016123586734861917,3.554204891287327e-06,1.2951055743837259e-05,1.981856574717611e-05,2.578220820970145e-05,4.244286300192357e-08,1.2677007148242936e-05,1.8060600086799994e-05,2.6134273443112477e-06,1.347754668201695e-05,1.4241191033770306e-05,8.075047186029138e-06,5.643536038490993e-08,4.6773750650430657e-07,4.418767574065896e-10,2.9134977256095596e-05,2.0737341573706658e-05,8.799879913645725e-08,1.5174205417967102e-05,1.7947101068838123e-05,1.1128281673489226e-05,6.220590314409691e-06,2.1114351458351166e-06,5.533256737244585e-07,3.37965288013109e-05,6.578876958762692e-07,9.061756698125478e-06,1.8660252876223637e-06,5.8229259192188465e-09,3.5911979634484226e-07,1.7227488529059087e-06,7.885842867594306e-09,9.900243242988438e-07,6.790442337312186e-07,1.8027314587776289e-06,8.885079103571059e-07,5.996627074900118e-07,3.430145908200899e-06,4.9228338472318e-07,2.526706284200486e-07,3.6075486375963806e-08,1.2700406279986254e-06,1.367489520731624e-06,1.048587590535277e-06,9.816867141410057e-08,1.0628623536845794e-08,8.066432410913649e-08,5.0279315821910586e-08,1.2285844785964173e-08,1.0945033590559206e-07,3.0436591025306825e-09,1.2255852777087739e-08,1.1309525400626796e-06,2.209638250150192e-09,1.4323484620604177e-08,9.066456236883624e-07,1.622132739242943e-08,5.577462363071106e-07,3.728924680146406e-08,2.322635417328911e-09,1.5342861203748726e-07
4N1P-1,N1,0.0,0.0,0.0,0.0,0.018448448965077358,0.021374776112803584,0.009899083886760085,0.26961817069257377,0.022837015053368326,0.012465273466721882,0.024988781504417856,0.016214750685898505,0.0011000045929179247,0.0001611576698601347,0.05974059844196766,0.017581417644592534,0.14793694085916576,0.10146673415595098,0.010242819851635332,0.06287801956504113,0.04583550523685709,0.18261125053730654,0.09038981190452944,0.020437605911335588,0.014450514629478661,0.028792618326441755,0.05979736852310413,0.0024318068725188713,0.0010851061187369115,0.018252070348998117,0.007895709716823962,0.0203888796527536,0.004495147856514059,0.00034467267240501087,1.035728911302769e-06,0.0015397046206242493,0.00014738656526303018,1.5228363342334461e-05,3.3134066357298764e-06,0.0006467384788955144,4.489003491103816e-05,0.0005374749455100414,2.0713869287369846e-05,4.260771645214767e-05,0.00015135884785744125,0.00040734974384570855,0.0016098240899353744,0.0024032700829996756,0.0002421612352163649,0.003350893471147476,1.4347780884715888e-05,0.00011670648944361872,3.928223902605055e-05,0.0006812204646862163,0.00013303335717873566,0.00018849446907420742,0.0009409041277175234,8.553828304602717e-05,7.41341115517713e-06,0.0002001851659909626,1.481400906344632e-05,2.557151197235541e-06,6.29194589403248e-05,2.9555104985812264e-05,8.693078201416071e-05,6.726391174827206e-05,0.00015284849902430508,6.253289378665983e-05,1.957182661538326e-05,9.913885009815715e-06,4.8306858513313955e-08,4.135658493442662e-07,5.6372100456503205e-06,2.346010790299502e-06,2.597988127783779e-05,1.2378747782815225e-05,9.678776149657509e-05,3.330815311430868e-05,0.00041221288962489666,2.7572785024077007e-06,1.716691943709492e-05,3.6761547326236155e-06,7.464641055321408e-05,1.030233576226891e-07,3.679028934833184e-06,4.174941028223245e-06,3.6736076403087736e-09,3.0964918724674106e-06,1.4768011258325942e-09,6.587500678278957e-08,1.2226562788875128e-06,2.6596456148553216e-08,3.0283730465541225e-06,1.033421170859583e-08,2.8734401524843634e-09,5.676317638148021e-09,7.737587015554936e-09,3.5960436006732266e-06,5.173560808646727e-07,7.079864182912843e-06,1.3552073485634253e-07,9.264229761107856e-08,9.666257279050683e-07,3.031859132640591e-07,9.424568838678482e-06,2.8915202427981512e-06,2.2956086520586894e-06,5.2421670559965605e-08,0.00038762583150164787,0.007467985664530552,0.005014681344226002,0.0037477856879215565,0.006719453799503228,0.0002866737465319069,0.0011616311331272833,0.007147127653479135,0.004197027825948663,3.748774376899355e-05,0.002866106974972471,0.0016251659555897024,0.009108418303981125,9.177426716799886e-06,2.7365256221045797e-06,5.712573070448812e-05,0.003663632037235409,0.00022683130957590336,0.0020342636573280615,0.00011846874258125695,0.0022805635244869116,0.00019431063673236437,0.0010228338824260774,9.921656141420598e-05,1.1662700583059404e-07,0.0002132406438242196,0.000541125531836828,7.712896686040693e-05,5.647502296457496e-05,0.002293441858018941,0.0005978089582439061,0.002872575728077642,0.0025604315565126434,0.0002159088890496541,0.00202800903862288,0.0001318085813410974,0.00038454093536000045,8.513921231068089e-05,0.0015888487673496599,0.00011607783532330274,0.0004955610148973388,0.0010156838080190855,0.0006169059578455816,0.00018951029615887904,8.763862877625428e-06,0.0003663085637612973,0.0005326453565803746,0.000348415935275348,0.0005222704401690592,2.0362266721196676e-05,0.00021864607064925323,1.7945353572024203e-06,8.209879254206243e-06,0.0002690785775181226,3.3164660016016256e-06,4.3926055125043106e-05,7.778981019002096e-05,0.00019188537609204914,9.230497819423533e-06,6.650840500554978e-07,2.8119737895959673e-06,9.148344536979991e-05,4.3201218598021285e-06,0.0002292597427016041,7.456900680935519e-06,8.920403563816848e-06,2.2387987561156564e-05,3.214666391526677e-05,2.8237885372206506e-06,2.647593252036451e-05,7.222357977676452e-05,1.8593328363625261e-06,1.8307081095958466e-05,7.340383286758012e-05,1.4187273947641188e-05,9.951398638463615e-08,1.4835862266693312e-05,6.3416998425935844e-06,9.764178517412958e-05,5.9386561339636046e-05,9.710205508550729e-07,4.618223405783439e-05,7.936975619848852e-05,2.2072615082802116e-05,2.0748071763776466e-05,1.8233292689018299e-06,4.711746246499615e-07,1.9130472054040837e-05,4.365984289211866e-06,2.5992890794412915e-05,1.574720447816702e-06,2.0493130614696042e-07,3.3063267279587194e-06,6.928877947176559e-06,1.4327556696613897e-08,1.5637928103551246e-06,9.159037483996713e-07,4.4041782638615246e-06,9.307407781822263e-06,1.31002345860054e-06,9.937420926586782e-06,2.081669342679504e-06,1.3420423439214346e-07,5.791553276957018e-07,5.222557256656657e-06,3.883659218884006e-06,3.3508896508660513e-06,9.116441623824301e-08,2.1663481453160216e-08,3.3702253121603576e-07,1.3540617516127895e-09,4.494279837174986e-07,3.506126011743049e-08,1.945476091336218e-08,1.0817444180410973e-06,2.390664954887711e-07,2.880853053888188e-07,5.319881646315139e-09,1.155737902269749e-06,1.3540494436803385e-07,2.4601060852891266e-06,5.908812350519099e-08,1.254037287345966e-07,3.8047953587749817e-07
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.009097048865749802,0.024537946445087666,0.026522583385357734,0.2503989004482787,8.542025582936041e-05,0.013838242654953703,0.00010482539971556903,0.01926496780323883,0.017966666379996887,0.25961456070381717,0.15434511702212284,0.07266051303741605,0.03322196593325133,0.0036997498403936735,0.02453211354346463,0.02056165771199181,0.08121100586591945,0.021065480789071334,0.013906018662315223,0.01402787504437919,0.05895575224999661,0.0009481444627543745,0.0005496662546602415,0.023025039875925524,0.0014721290317079028,0.03334302564323233,0.0005922650651197792,0.002474422231560691,0.0001317180126676476,0.0002727892503280316,0.00862431843719147,0.006656644310408577,0.0001313884497258222,0.004926753579885812,0.0007041979466322346,0.0001259570072447147,0.0019120638692453618,0.0029350539983536983,0.00011175762370196907,0.0009088000817363273,0.002364833505018149,0.0009566624890637865,0.00338291495260723,0.003922330801657381,0.0004627340110792133,0.00029711244783081625,4.4305012800283095e-05,7.086040659065596e-05,0.0023152854348671426,0.0002415884342101826,0.0020338917906750353,0.001280940032719169,0.0003253886048160126,0.00026640457658766437,0.0003707901124037072,3.846428231479848e-06,1.3072917179890453e-06,0.00015637238697885358,0.000682732098255201,0.00024918923426664463,4.28279698283518e-06,3.3771569851737127e-07,1.5100306480775316e-06,0.000269281753837447,1.3334089330463428e-06,4.7345221165784324e-07,4.142164538256665e-06,1.6481528735567963e-05,5.259020330328212e-09,5.79331027474872e-05,0.0001071277067214993,0.0002461035084402319,7.434058062472104e-07,0.0008648485151185881,6.699584004898895e-06,5.049573800341989e-05,5.009383894361008e-07,0.00017345078049579854,1.3764115496250895e-06,3.899370141469127e-05,4.795302905646892e-05,0.0001286887961957639,0.00014403872139889806,1.2944794125502312e-09,2.249719283753393e-06,6.553416640464604e-07,4.380679802906684e-06,2.6108855522011254e-08,1.8207551022442203e-08,7.506151695757524e-06,3.422377623074624e-06,5.22789225243514e-08,1.9463399156371963e-05,2.859635446217368e-07,6.682973516802804e-06,4.483898485840854e-06,6.566386871798002e-06,1.8658705558394217e-07,6.058881258930171e-07,1.2786135375808527e-05,5.711383068707221e-07,3.436443670956635e-06,3.521546330942371e-05,3.745536304400332e-05,0.00314790037653756,0.002590599076245148,0.0008653891223686649,0.0003751592415399685,0.00032917095222417814,1.0785053877526707e-05,0.0005963285081542757,0.0019950908959223135,1.814844275638272e-05,1.0401496362000273e-05,5.421695338614363e-05,0.00014585235001773889,1.590325961453587e-05,1.628510831919172e-05,0.00036715473505122276,0.0006595634620194524,0.0008823596006122258,0.0005745570791044763,0.00025966772055507903,0.00012121588787916693,1.3288149780521508e-06,6.931806507193272e-05,3.073435428024851e-05,0.00011750294331447364,0.00016016707114041573,0.00019849254353565549,2.0747643448393305e-05,2.867879323575906e-06,1.3033613444957126e-05,6.42080021533431e-05,1.0466258431485187e-05,9.265803843394593e-05,5.543776193217553e-05,3.396717264436688e-05,0.00013481892822797548,1.442260319706179e-05,4.879906328247863e-05,0.00020202832619786726,8.483004397152882e-06,8.867779909360607e-05,5.693260168859737e-05,1.892208198128742e-06,0.00013387614350079957,1.0792168492201881e-07,1.457862566756063e-05,1.3611808924451907e-07,7.215943123028978e-07,1.1572453351149647e-07,3.0371021675357213e-06,1.570005688167342e-05,1.2885904398185488e-05,4.1077239343323413e-07,1.1952623444333454e-06,7.570784452903823e-06,1.5552887333569743e-07,3.373164830788866e-05,7.04146397612071e-06,1.8880778148044897e-05,9.867535321284038e-06,2.957385625279585e-08,3.842580567514631e-06,3.395693613406081e-06,5.066186205660017e-06,2.8505979798865155e-09,3.9538341312095326e-07,3.3721986043566687e-06,4.5192591136000715e-07,1.0343861767125873e-08,2.467793212224123e-06,1.6116634160567855e-07,1.7906524507615984e-07,1.7542922539082184e-06,1.1491826008569461e-06,3.6143092474461014e-07,1.585310047680366e-07,2.5367800748909985e-08,1.803734770433607e-07,1.4736973907858442e-07,9.466470802799165e-07,2.287751543761374e-09,2.3462140008589927e-07,7.939335890938537e-07,2.011278316338405e-06,2.4612002702539826e-07,1.925539412361843e-06,2.8849369559935667e-08,6.89485421645486e-06,1.9070104961826928e-07,1.7103086324965489e-06,2.890964092561177e-07,3.442119167473834e-08,6.403868981763594e-07,6.283222830916202e-09,9.944626677693691e-09,4.927381125341412e-07,2.1111341386159665e-07,1.057817268002026e-06,7.381331679212622e-08,1.2916470382151601e-07,4.7992997131984794e-08,4.460440417020095e-08,9.353989658400508e-07,7.237330046372392e-08,2.522203557120406e-08,4.123023746860355e-07,3.374096868569154e-08,1.4935736469823269e-07,2.560977430121625e-09,8.097672399287603e-08,1.472216881737154e-08,4.910751805198288e-10,6.679342638982178e-07,1.670872329384565e-10,5.593721930097217e-09,3.4903222623228203e-07,1.3681062505099817e-08,1.4845885187853014e-07,8.913255111764329e-08,9.325661665116058e-08,2.9735067519354175e-08,1.9460369315993375e-08,5.141315373435873e-09,3.296604687008653e-07
