atom_numbers,value
N1,10.528139091173205
H2,1.9265879732863738
H3,1.9271905903077424
C4,9.628787546336175
H5,2.0526011605826446
C6,9.623981051719442
H7,2.0341042995287313
H8,2.076428468081634
C9,9.467447331406577
C10,9.517639885378582
H11,2.0760349133478555
C12,9.531701107979837
H13,2.0656732056807305
C14,9.499070201940865
H15,2.066581864239855
C16,9.504369226371695
H17,2.0655353955963713
C18,9.499111392306919
H19,2.0659868773453267
C20,9.6816018809376
O21,10.967034580480965
N22,10.365418473906766
H23,1.860684500106594
C24,9.595927607170799
H25,2.0483178491145226
C26,9.626707650594229
H27,2.05608697057891
H28,2.0604851901154317
C29,9.628947321874207
H30,2.0673753707848963
H31,2.044863109962674
C32,9.630338526435619
H33,2.0660414399421603
H34,2.0737592604204824
N35,10.317018237790673
H36,1.8607669889676013
C37,9.587687962109454
N38,10.327681389922807
H39,1.8439823976940408
H40,1.8421066816547018
N41,10.365558471535476
H42,1.8428408164237469
H43,1.851430757941585
C44,9.737515293070853
O45,10.89677362427638
O46,10.884704365866353
H47,1.7360427640755933
