atom_numbers,value
N1,10.515628914064237
H2,1.9202152959920613
H3,1.914660291894196
C4,9.632418135105429
H5,2.083656122451813
C6,9.623258970449939
H7,2.072089403034794
H8,2.08425964465897
C9,9.630670891453649
H10,2.081446991113819
H11,2.0525872774040113
C12,9.644889319554768
H13,2.0692494779168404
H14,2.072505433313738
C15,9.561021331399099
H16,2.029049881571061
H17,2.02625083721051
N18,10.364442653547489
H19,1.7955505187057819
H20,1.7963160593525065
H21,1.7891978535009572
C22,9.664211049120222
O23,10.938914510764643
N24,10.330536545399355
H25,1.8778156778684636
C26,9.58050047152276
H27,2.0276551709265545
C28,9.616115073251432
H29,2.0618187165486934
H30,2.0513695060114387
C31,9.627241952368019
H32,2.073512433591805
H33,2.0782673114744914
C34,9.636789780299852
H35,2.0666819699658694
H36,2.0656148549667357
C37,9.586311437604767
H38,2.0290354383569076
H39,2.0275466955576307
N40,10.360559188642931
H41,1.7939643619603034
H42,1.7947216915265671
H43,1.7880435856989978
C44,9.699700858874078
O45,10.908042328990302
O46,10.890276110367182
H47,1.734798495355776
