 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,H18,H18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,H22,H22,S23,S23,S23,S23,S23,S23,S23,S23,S23,S23,S23,S23,S23,S23,S23,S23,S23,S23,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,H25,H25,H26,H26,H27,H27,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,H31,H31
1N1S,N1,0.0,0.02358267654762214,0.0009221992804655521,0.0003451622490819872,0.0008004903273213237,6.456097168916486e-05,0.0018042024850475347,0.0011243080635021663,0.0013101600822382764,2.52147223656074e-08,3.843950123583184e-05,0.00013380089613074242,1.0987797467443272e-06,1.993074379877391e-05,0.00788190120020027,0.001327400028317549,0.00792450704153791,0.0014290326490455918,0.001168731367561876,0.0022072811202749065,0.0003359764891441852,0.008611400653904422,1.4822096112698802e-05,0.0005987606762103415,6.349168728769783e-05,0.0007502282429434626,1.9032382918338087e-05,0.00011765225706858451,0.0002561307145960423,1.3604872362932285e-05,0.0004574146769105447,6.911449942739734e-05,0.0002544634255234879,6.952052536313147e-06,1.97578512268759e-05,0.00016562313900703174,6.109224121630952e-05,0.0001375576539996981,2.742547720901989e-05,7.350150835305769e-06,1.649803277725681e-05,0.00020870082076807073,4.646244062400662e-05,9.694133646209746e-06,4.456507682276678e-05,1.419237072253221e-06,3.645920611297648e-05,3.9957115352040606e-05,0.00011800694398456102,5.780095777185856e-05,8.396048481529306e-05,4.6528642311138846e-05,9.618451672493977e-07,7.5908248645117915e-06,1.7103625421122093e-05,1.4425398831285907e-05,1.2977056743274096e-05,1.675981820459249e-05,5.966815637736822e-05,4.244810796327769e-05,3.77191912019903e-05,1.992863543076595e-07,1.7042438222092393e-05,2.72878106288843e-06,3.13537947516096e-06,5.1145499272986505e-06,8.476190114792281e-07,1.6793498837652798e-06,2.206324669268289e-06,1.5532674890739173e-07,4.829864685973462e-07,8.685098957794679e-07,7.808830144173662e-07,3.9257335751052835e-06,4.6704486993398575e-06,1.078159167144932e-05,4.365212020740472e-07,3.811766404360206e-05,2.4756197666175872e-05,0.00013763322486193275,5.583859983693262e-05,3.26179093845802e-07,7.278353706396956e-06,5.111649437061772e-10,2.2821970297459693e-06,1.9155551546023997e-05,2.023625537181384e-06,5.474846630493246e-06,2.266222408353613e-05,2.001028716946962e-05,5.342517898321297e-05,5.064745045579855e-08,8.837956877449926e-07,8.909350565522445e-06,1.8829800385589124e-08,1.9517860753992533e-07,2.274266737017916e-07,1.8896548215074915e-10,4.554052239758022e-07,2.0567929442938393e-08,8.784637936520845e-08,2.800157218763033e-06,1.167418547898258e-05,1.6410339531702789e-06,3.09842416834627e-07,1.6169106837882197e-06,1.226874424054003e-06,1.6645976907980753e-07,5.4247665470796846e-08,2.0098115088851287e-07,1.1428974155958116e-09,1.177998385643031e-07,9.61991110104421e-08,1.7403141261418398e-08,4.491413307938785e-07,4.023399279073914e-06,3.2123618765034223e-09,9.478636098236848e-08,2.0123084176759676e-07,4.035302443305966e-07,2.6416903109449663e-08,6.694182690392125e-07,1.1513666391405053e-06,1.51020046401662e-06,4.871744252454846e-07,1.1464015345352685e-07,1.6398911673043415e-09,2.8858274658816185e-09,2.315250736684149e-07,3.0342296897245546e-08,2.099040310454825e-07,3.421302711137386e-07,2.8961633091739714e-09,6.549857989313068e-09,2.389816122772004e-09,6.483770076393114e-08,8.629399417259265e-09,5.922221402165917e-08,1.8536165491411793e-08,6.990465339917762e-08,3.1299052238864533e-10,3.3525959786118165e-13,7.573797283777495e-10,3.0588102051254396e-09,3.7569359567779514e-09,1.74785706463787e-08,2.3751824951290246e-09,5.436568861760804e-09,5.41206546245121e-09,2.0224274033253664e-08,6.618010417458464e-09,7.480408736881827e-09,5.48037859537942e-09,3.726982056306838e-09,5.47648593141048e-10,1.1537466537703267e-09,2.1293411478495727e-11,2.184418201878202e-09,6.54453669035604e-09,1.7907342275691462e-12,5.930143320842518e-10,6.058604451464333e-10,3.314564178680257e-10,1.3944095877960194e-11,1.5181897961014101e-09,1.6218903997611278e-09,1.783792447085375e-09,1.5752723570017224e-09,7.844128124823158e-11,3.4133802728764095e-10,2.70498068388747e-11,1.31608945963535e-10,2.67551092392182e-10,1.2952017236500524e-09,9.111533749717182e-11,5.252405177458286e-10,7.988036898609607e-10,8.26294588307519e-12,1.6933721092016185e-10,3.33510996597397e-13,5.982043749241939e-10,1.0307478759408184e-09,2.93574914378425e-10,1.0158957008954417e-11,9.700264480549947e-10,3.096544409775248e-10,1.3342438265340206e-10,2.287543487966559e-10,1.4423351402115259e-11,1.404476535071808e-11,1.0587752896640268e-10,2.0101764697244562e-10,7.81505971048091e-11,3.934144121586769e-10,1.1339573724455931e-10,2.310601709964999e-11,1.0524442428661018e-11,6.656192264031802e-11,5.14741027579646e-12,1.6417214809827385e-10,1.1956924339528996e-10,1.614710587460877e-10,4.748579307545242e-11,1.644906433284632e-12,4.387312735332216e-11,1.597377785600429e-10,1.150721241627295e-07,4.8373252292677194e-08,1.2328350407209143e-07,3.9873632395881486e-08,1.889123746323662e-09,3.4289881789550947e-07,2.458300074614783e-07,3.7867843860617256e-08,2.8716249378391012e-09,1.7804180352243293e-10,1.6365857558042762e-09,1.103848712435962e-08,3.7170450606360816e-08,3.484657007390979e-12,5.3094758728500224e-09,1.921484527045436e-08,7.090226250561216e-08,8.753997526866897e-11,1.0170254416408397e-08,1.0475065259640814e-10,7.904792820312423e-09,5.272175140902391e-09,4.1938652550754796e-09,2.5592325481049727e-10,1.12343712110885e-09,1.8581226557401465e-09,3.4861211140047033e-10,3.266262732504188e-09,4.871891307045573e-09,1.1722236958888743e-08,2.976832558232445e-08,1.040485475556352e-09,3.972233786342372e-08,3.353909372449948e-09,5.912729417190121e-09,7.427604087340001e-09,1.2296830220748234e-12,1.5022191268698748e-09,1.3111507712881831e-10,3.1559380664347714e-09,1.0832640340296962e-11,9.618465190985859e-10,5.406070258118234e-09,1.9875083911990998e-08
2N1S,N1,0.0,0.0,0.018493886591306463,0.0046221896368381366,0.01703581438648305,0.2644971825930078,0.031292315496190604,0.012936505759776118,0.02697332009514719,7.562984344233747e-05,0.0007010889350442806,0.005659755854440229,6.722367042377719e-05,0.0005292137332506552,0.10544615718916539,0.15785955075889468,0.10642012534908085,0.1607534957765937,0.0036097086825168656,0.006286589095378048,0.0021475106667327992,0.08835669568286253,8.447797319766082e-05,0.042379293268385965,0.01229218134330301,0.20535774942599838,0.0018794239209301011,0.009555842451650198,0.014621315863652784,0.0007636220187625664,0.028253415477278,0.003586969743073487,0.007341570671751896,2.7870446362321388e-05,0.00017596499678673716,0.0020225120794314932,0.0015703680135290554,0.006165305716270719,0.00039459181139056554,1.4919827107107153e-07,0.00011940440131663621,0.00016061467652539463,0.0012025812931835134,0.0002639042240064615,0.0006167995538441939,1.6471359620684467e-06,0.0007223368253284068,0.00025409716799051907,0.003569837257777486,0.00217349911144904,0.0016230815049653735,0.00011446248880364607,7.240665740315677e-07,5.126947208999866e-05,6.06939837159981e-05,6.700590260977357e-05,6.264835290270554e-05,0.00012497531719590782,0.0012105502868178242,0.0010695562209765974,0.0009767985907660481,5.8637220233581644e-05,4.20214539609276e-07,0.0007655633651073579,0.0005533226022653714,0.00021864110194735886,6.045840794377533e-05,8.532563310481578e-05,8.125110175494221e-05,3.112862834275809e-05,1.1924009153840842e-05,1.8625796526006155e-05,3.0050274400394983e-05,3.12053361741782e-05,0.00011992898386248285,0.0007169638562642966,1.4014135785167525e-06,0.00022206441209382533,0.00019434784468463917,1.8753656825687415e-05,0.0011614761706542076,4.668940790431009e-06,4.285910031320839e-06,1.239576675104992e-05,4.519611130593404e-05,4.676812002113451e-05,1.504532922758095e-05,2.2407373075239434e-05,0.0007596875636863842,0.001080098951864894,0.001343152652972801,6.468613759036401e-05,0.0007401973329121958,0.001858059431798953,0.0010539087701384453,6.2079286156091484e-09,5.745927798894712e-06,5.3301831647978304e-05,4.022119946500702e-05,3.4471818459946846e-05,2.9220785731087773e-06,7.250886633336506e-07,0.0003622865157320021,4.3178361138984656e-05,3.112552686523884e-05,3.4511440340168065e-05,0.00024498427574703996,9.339171735334162e-05,0.00011959701557051616,4.364940049184085e-05,1.9305371390831993e-05,1.8441100357868834e-06,3.5194452609355054e-05,1.5012075837095296e-05,1.1365765532289629e-05,0.00029021512707849695,3.092939584226073e-06,3.614968995258039e-06,2.668709626441057e-05,3.989657941083635e-05,8.016400296462223e-06,2.6858705015619933e-06,2.926532205904664e-06,2.5479242298231952e-06,4.6548487375730474e-07,7.992908020337808e-06,4.766748633810991e-06,6.207669718483189e-06,2.2895997137561963e-05,1.0210581609326752e-05,5.945346837954446e-06,3.979888711924673e-06,7.264809109841508e-08,6.170991486698085e-07,7.380115896182815e-08,1.3558777431921243e-05,7.697567134812289e-07,1.553726468372929e-06,4.133013931095775e-10,8.040613825421872e-06,4.3966474594370197e-07,7.859368489349094e-09,5.444371620200172e-10,1.0169797737269448e-07,8.546627068284351e-07,1.5093312679681503e-06,7.378525790358026e-09,4.271767002350657e-07,9.694430476159255e-07,1.0079847569954836e-06,6.080622005910641e-09,1.6240271794032424e-08,3.1091391683446545e-09,8.66896669560191e-07,3.313914684888175e-07,3.622331767871856e-09,5.611055620136085e-09,6.437640882595019e-07,7.059024476063769e-09,2.02467820287211e-10,2.331206649941464e-08,1.2389359960174318e-07,5.352665288782532e-08,2.1342705380789084e-10,4.514869456073711e-08,2.0808332834576504e-10,1.0996402011187456e-08,1.5114486862088938e-07,3.453637376082952e-11,2.827515110936929e-09,6.319049727920856e-10,1.7815537267651393e-08,8.049552802091853e-09,1.8895365272442177e-09,9.922051180666358e-09,2.8149551134504236e-07,1.1452384329757592e-07,2.042519930967046e-09,1.8099500564972004e-08,2.0983469628532703e-08,4.586842017317849e-10,3.8325358220347994e-08,4.756639526704021e-12,6.377301575710703e-09,1.2976321550617342e-07,8.611184654228055e-09,2.610434091110392e-10,2.8509679061983206e-09,1.0982651232893659e-08,3.576002871596984e-08,5.276759607042436e-08,1.3182801517075404e-09,8.674778673167793e-09,2.1633827618217083e-08,2.3914248359346857e-08,1.037864016950607e-09,8.364886561196272e-11,8.97958951640021e-09,2.2326211990275624e-09,1.1398126886774662e-10,1.3491986194935635e-08,1.0200511546543112e-09,2.0897639174677352e-10,1.7825612097510657e-09,1.534648852441478e-09,2.754571237773007e-09,3.136066593079079e-07,4.124067371158446e-06,8.424477839774624e-06,1.1857616901700396e-06,3.745534105092929e-09,7.410295694842972e-06,2.7715779920001182e-06,1.2854833708608737e-06,8.835582634425521e-07,1.0244529158320859e-07,3.2867042421003134e-12,8.389446968237735e-07,2.6094601968118525e-06,1.134827187776466e-08,9.810402712417954e-09,1.9694153818861082e-07,3.0447158483326575e-07,7.309464411520139e-08,9.120522470595915e-08,7.317933370387664e-09,3.372598733619725e-08,1.171247863140934e-07,3.2944030792236845e-07,1.1216908069044962e-08,9.540515044648146e-10,4.714453352150372e-07,5.400855318526965e-10,6.668531593589933e-08,2.754285310935245e-08,6.627473374543058e-07,1.3635717932558578e-06,2.8322704181960034e-09,1.2839975371825574e-06,6.285269993355769e-08,1.850639801403986e-07,5.446372242090547e-10,4.629913563647392e-08,3.006780788794572e-07,1.9347234925248813e-10,4.1817714135916617e-07,3.6262755020999293e-09,3.3995824821886345e-08,3.112774695779308e-07,5.13359416309811e-07
3N1P+1,N1,0.0,0.0,0.0,0.001488826634366447,0.027107356856468368,0.0191098167029784,0.2069505774524334,0.00274369216138437,0.03118853657683429,0.02181104272393042,0.009767905500585705,0.0018568426699743235,0.007106561786743404,0.0037786323027377833,0.27924034330998504,0.1449839827168775,0.04916341069403751,0.03661723349747481,0.001046845202959057,0.005339290025511367,0.0007773710699279235,0.021406397592405924,6.534971898908282e-05,0.0005729979267261598,0.02941589653357246,0.002267084695470434,0.0011026808647529585,0.0035966837868786072,0.0441359381400086,0.001649361450517528,0.00876196776308813,0.0036762484019088326,0.009067925557972423,0.0020033071544807157,2.76256757525406e-05,0.0007118572839162063,0.001053947428224955,0.000266442191756866,0.0018703306701182143,0.00030775113056469294,0.00038595249104744767,1.1706905404640366e-05,0.0006202988691383915,2.4252459296603135e-05,1.355454290807856e-06,0.0003639870387934785,4.944511886684211e-05,0.0008628677670159401,6.396056842072895e-05,0.00015987292057806357,1.0077434128952234e-05,0.0018539751574118135,4.661038334186074e-06,0.00011913525696272131,7.740349690088522e-05,0.00041208503661627205,0.00016000243795022406,0.0009364135974254673,0.0012268672073942888,0.005984613357466362,0.002410706234165172,0.000271323201341378,0.00019923005559929763,0.0004534934904572019,4.858653636752308e-06,9.638245878584861e-05,0.0005363332096670614,5.0639666131724326e-05,7.291588306057584e-05,0.00042119370710302917,7.051732476259787e-05,5.0106360403034955e-06,0.00024996579646119343,0.0063314333368116316,0.0005909000576234114,0.0015617105920431307,0.009878761561461946,0.0012402993185598454,0.0002093459028067457,0.004515760079271569,0.0008132247696748252,0.0002471302491717786,0.0008509350707781582,0.0002730313277181651,0.0006354161561079597,0.0013825484296297041,1.876169434411601e-05,0.0003975635661697119,4.406638197007595e-05,0.0005003431916694723,0.0008042040688920338,0.00024638773124152635,3.3915916684001957e-05,5.7019790752121935e-05,0.00011492753941189093,6.456656374642655e-05,2.324122839802989e-05,4.318457673901932e-06,0.000654692479597152,0.0003219888720951136,1.8979500560289964e-05,0.0007823634448005379,1.2366770335336952e-05,0.001455090369044676,0.00016904719670396418,5.976873808766214e-05,2.9656171831593525e-05,1.637783590746622e-05,0.0001719347218593903,3.291662304061305e-05,0.0001755659812374688,0.00019338315785177862,5.760681274447066e-06,0.0013676033623848394,0.00020109733065831747,2.4011711700744343e-05,6.419852133232595e-06,0.00019965838475233255,0.00023850506244382785,6.09612979065588e-05,0.00023748318813998637,8.684366322952997e-06,5.2327350011260876e-05,3.6231214904702824e-05,1.4878166308296414e-05,5.744638418159198e-05,6.777002219782169e-05,9.9312712853461e-07,3.8725938284578376e-05,0.00010062266591992497,9.090407561807012e-06,6.599435050436142e-06,1.356343348302147e-06,4.3064165030859414e-05,1.81060613302364e-06,0.00011088653070956411,2.7314146056056643e-08,2.948480582798396e-06,6.296224575486065e-06,2.3513441047562367e-06,1.2113668722335547e-05,4.980960099043585e-06,3.7976080744517304e-05,5.963663572527977e-06,4.426607800311899e-07,3.691304163599973e-05,1.5360937452690848e-05,8.72394134709964e-08,1.0007175088588838e-07,2.3748816690982721e-07,5.792273447546847e-07,1.8249959440996832e-05,6.008068699436819e-06,4.669219537678515e-06,2.0873750896654997e-05,1.666069843864193e-06,3.8814778502427316e-07,3.802052571444392e-06,3.8093101264458085e-06,1.221382780469682e-06,1.245027942076149e-06,1.565812215442719e-07,7.85896984289991e-06,6.5419139601008425e-06,3.3482807149098903e-07,1.237698832312617e-10,2.329316446836316e-06,8.448049104714528e-08,1.7850328770663282e-08,2.384034529789858e-07,4.332360803438462e-08,9.249325765292582e-07,4.272021181250807e-09,3.97756528647264e-06,6.348059278238338e-07,1.4495698933636447e-05,6.891816006771023e-08,1.6123282797764205e-07,4.0375371934686655e-07,1.995875351212817e-06,6.699184043057471e-07,7.884413919523325e-07,1.3805898553265195e-06,3.9988405386992554e-07,2.0718230242522395e-08,4.5671111581491175e-06,3.304800144654507e-08,1.0349768886364075e-06,4.96130091232061e-07,7.551169476371911e-07,2.272077685994134e-06,1.834518386090167e-07,4.068469117157747e-07,1.529468192096317e-07,6.403761809714581e-07,2.3351525424430974e-07,1.3130367926272868e-07,5.327933649823535e-10,2.1107707204315318e-07,7.510002197896881e-07,1.1508743562593793e-06,6.452722787209098e-07,1.982462762839532e-07,5.50029932711027e-09,6.361979654201377e-08,8.420313335477658e-09,1.141720540331903e-08,4.334057007504555e-06,1.309096317214653e-05,1.487655208354255e-06,2.2434826441042333e-08,5.939988274583641e-07,1.0841624220603308e-07,1.0504176124470632e-06,7.812206348489781e-08,5.179255160747687e-06,1.856868002025891e-06,1.6834510019325677e-06,4.826598785090397e-07,5.555569696502616e-06,1.4698064987328507e-10,4.857178437234211e-08,5.66098536092241e-06,2.4394893700652176e-06,8.258517687487199e-07,1.7806088026262046e-07,3.370218564224814e-06,1.5853385240127693e-06,1.990273611696125e-06,3.612999794899707e-07,3.2319458220797515e-10,7.850835108680343e-07,1.2250434155980372e-07,2.1203219846555044e-08,2.3246531810627857e-08,4.207512107612388e-07,4.509080264725185e-08,2.6954446221694184e-06,6.421984277693582e-08,5.285712623148697e-08,4.256994756701715e-10,3.682411646721562e-07,1.9399203576853097e-08,9.707924597535111e-08,1.2183356208339546e-06,2.633184661426924e-07,1.2374419045002583e-08,5.4046312536470964e-08,2.7747864006499867e-07,1.9217969260409973e-07
4N1P-1,N1,0.0,0.0,0.0,0.0,0.002066021809530749,0.008475170336029514,0.001456579198852559,0.29191075612923933,0.0030655262771581704,0.013436048046256754,0.023815407488629647,0.004754690805877093,0.0298218421086498,0.005755363820575621,0.12711191112114895,0.08287216984626111,0.05886880152105478,0.04334471738610368,0.014742498976996865,0.10170746307418588,0.018207769510643956,0.3084878412782168,0.0001554176513240968,0.03968912219682785,0.004439385303906196,0.1260740736343009,6.186228980276098e-05,0.005802835647640503,0.005163303433104671,0.00010429462651551091,0.025127425864836406,0.0001692695057013971,0.003775868158356399,7.831711296946153e-05,8.18376627935713e-05,0.0010764563644229952,0.0011967508713630615,0.0020376323775952443,0.002300719852316835,1.7093060909800784e-05,1.0320457779933179e-05,0.00040978829194804334,7.591283189256615e-05,0.0004728721725093532,0.0018500957994855849,1.8059421203142634e-05,0.004185380375187675,0.008115822595546884,0.0067025031924243805,0.0030062567506581317,0.002019885843684399,0.0012052710094665464,4.2572090963588494e-08,5.066953800980656e-07,2.5306258999435727e-05,6.842294824016548e-05,2.589384016982166e-06,1.3587738052489584e-05,0.0004204964372136466,0.0010629917346700601,4.152232633591879e-05,1.2737091091619135e-05,0.000289835444308828,1.4684425704292181e-05,7.242142895069748e-05,0.00011998487935960256,0.00013677110489718203,1.8928303402887536e-05,6.615994252801016e-05,4.74408045465502e-05,4.489539159147071e-05,4.3011333207942926e-05,0.0002539482114156666,0.0033197539773106577,0.002450406970903707,0.0009335372603431757,0.00502601804538827,0.00013345373089279633,0.000130939876859415,0.0077056816707234965,2.7747426578628165e-08,0.0004581363698139551,0.0037133954237960065,3.514789181569e-05,0.003674485537662031,0.0059080534080433456,2.982783229299457e-06,5.470177750055427e-05,5.966991085548656e-05,0.000295577388436552,0.0009502984279055049,4.075879326315146e-05,9.342797406830528e-06,8.252427490473835e-05,0.0003324347279134443,4.4903115770100754e-05,5.644339921784258e-05,2.3516830052860982e-05,0.00033853623557544843,3.200698486915954e-06,8.805825496005504e-05,0.002785443028677559,0.0009352269333926522,0.0031514717504563805,0.00037276892209359147,0.000524667737446638,1.1304854577343093e-05,1.0582501074551942e-05,0.00023744133800729372,1.2960813244866642e-07,0.000594341418143296,0.0006659371333976871,3.131105861253758e-07,0.001016521048595731,0.0003974822310803816,3.898556409076548e-05,1.4648909614001226e-05,0.00037661340282024725,0.000501844821954478,0.00017669118408703,0.0008451648758396324,1.4289594757244117e-05,1.0591347241462046e-05,9.273967855882859e-06,5.8500391573179655e-05,6.456961187950583e-09,6.11376399042296e-05,2.9166853288131733e-06,9.70430022726454e-05,9.623778799228155e-05,1.575332294478926e-05,2.320366121466577e-12,1.6148985542141503e-06,4.198825172219145e-05,3.3400904619895755e-07,0.00014392613532443477,3.7000755583882494e-06,3.5148383270566796e-06,9.32798384356559e-06,5.959124496079937e-06,1.3857950877493863e-05,9.826091386999636e-06,5.3092949750643825e-05,8.193624099428476e-06,3.57501352965528e-07,7.352812323824232e-05,1.6684896195329202e-05,5.925172996246175e-06,2.502685602312482e-06,3.9367313853233554e-08,8.775876603195343e-07,2.811685380521567e-05,9.178446315871724e-06,1.3835485442648121e-05,3.974895303393566e-05,2.6430941342248104e-06,1.8339908280928796e-06,2.7879932749108605e-06,5.521003977104755e-06,2.7579285106771323e-06,7.469920704217259e-07,5.870680164221653e-09,9.255856963541476e-06,7.479439257496168e-06,1.161012624706359e-06,4.382405327518768e-08,1.6299840908118313e-06,3.241093970984821e-08,1.726244214239614e-08,2.491914838920195e-07,3.9612461311122615e-08,1.2871184327245544e-06,8.473614698800702e-09,4.22175345793363e-06,6.1841638121507e-07,2.183733649774311e-05,1.3556655265034578e-07,1.7572029564760783e-07,5.199470645145254e-07,3.1204849784138844e-06,5.680299004495737e-07,5.138063867704545e-07,1.7607853664003414e-06,5.351232337247325e-07,1.887348348716955e-07,6.480385539520128e-06,3.879411569762681e-08,1.3215936554011876e-06,7.223257032507036e-07,1.2971006513318173e-06,2.9712880924570584e-06,2.2355368534121567e-07,4.789251928372096e-07,1.3829406597665184e-07,8.790544749892604e-07,3.149900424936902e-07,1.8034397908373023e-07,6.594579771146414e-09,3.921057178946086e-07,9.685074446874609e-07,1.7118751216571582e-06,9.209982128055572e-07,2.3547174565763385e-07,1.0652040138836583e-08,1.1485615347694988e-07,2.4105268892071763e-09,3.43012207748572e-07,2.7331489129700515e-06,2.3854622126506797e-06,2.2313854146638334e-05,1.2773464868054418e-06,2.240587078983225e-06,1.608865516367075e-07,7.72745232557881e-06,6.004171575479944e-06,2.1040503831670776e-05,3.99490534830349e-06,1.6805815344023145e-05,4.606463039680264e-06,1.1617251553630581e-05,5.716248741016727e-08,1.1478160333311394e-06,1.3415777867287204e-05,5.567577747278563e-06,8.36140006121866e-07,1.0139775152850916e-07,5.8693124040942735e-06,5.1351106407082625e-06,2.047404468186187e-09,1.4582697271947609e-09,1.7396151186233055e-10,1.6171193051306432e-07,1.5971412614668168e-06,1.6786706402704965e-07,2.2245062814008065e-07,5.970019429479834e-06,3.7448194625255837e-06,1.0303770316077987e-05,1.523547658255353e-06,9.136725487302044e-07,1.176754715892514e-07,1.7482902561205549e-06,5.455461193903943e-08,2.2266173558271873e-06,5.9808824330875865e-06,1.1685065812727657e-06,2.4137024445813893e-07,8.331092953284269e-07,5.131275896630427e-06,3.7664233869527664e-06
