atom_numbers,value
N1,10.530209997553149
H2,1.9351152513520518
H3,1.9511229093923892
C4,9.604990020892702
H5,2.053172164967993
C6,9.632743690703398
H7,2.078304224400439
H8,2.0941140625063075
C9,9.607533805165168
N10,10.463497266336256
C11,9.631766198512466
H12,2.0562370657447646
C13,9.713523419189215
H14,2.098866797303905
N15,10.409898633382246
H16,1.8654606779500154
C17,9.7104086400438
O18,10.947258096053595
N19,10.357028627022325
H20,1.871892453212491
C21,9.579815773862343
H22,2.0678499843340834
C23,9.640789247907023
H24,2.064552965448904
H25,2.098650745552643
C26,9.6725118624976
H27,2.08923887222279
H28,2.0905608288878663
C29,9.933923211545892
O30,10.973225636586685
O31,10.995951822468433
C32,9.739634136218616
O33,10.93265715137508
O34,10.921078287422016
H35,1.787096172976125
