 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,N10,N10,N10,N10,N10,N10,N10,N10,N10,N10,N10,N10,N10,N10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,H12,H12,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,H14,H14,N15,N15,N15,N15,N15,N15,N15,N15,N15,N15,N15,N15,N15,N15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,H20,H20,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,H25,H25,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,H27,H27,H28,H28,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,H35,H35
1N1S,N1,0.0,0.02331440889880043,0.002058204294571153,1.277202111493736e-05,0.00012654090690911168,2.9391505640852245e-05,0.004297202695551006,2.734515533187043e-05,0.00027347433421476275,0.00011589328575629942,7.035574511315978e-07,3.3930537773854685e-05,2.020731071250559e-05,1.7870638742700784e-06,0.007761648412116129,0.0013711747006981412,0.007728379878427338,0.001258756871630795,0.001094036157922862,0.001888756656407864,0.0028255179573195566,0.0061148830470303395,0.0003523591646756863,0.000606813966166353,0.0003756528683160898,0.0004762833772422592,3.2155964510005575e-05,3.8587417385910205e-05,0.0007512323498743978,0.00011713483215855525,0.00019559316513553804,9.532000009346286e-05,0.00023309456771736237,8.54324942689555e-06,3.360476316852101e-05,0.00016503158406022678,2.3364780302070898e-05,0.00012628357379274036,0.00010636872714320234,4.535862380361522e-06,1.481406419356901e-05,0.0002690234122466606,6.809388453965504e-05,1.712819323240744e-05,1.571869397715142e-05,1.2904816523245932e-05,2.6027846134285548e-05,6.029575152033395e-05,9.79938351179932e-05,7.294947099700799e-05,3.8181273391613146e-05,7.145835407840195e-07,1.588502814359183e-05,4.625696024085357e-05,1.866585729914938e-05,0.00010734548823143619,7.0435355477016515e-06,2.1530453572449204e-05,3.4919161184809866e-07,5.999667794576169e-06,6.107824441103915e-06,5.363766648058821e-07,1.3103578094808555e-07,1.9060885594890387e-06,6.604573359325627e-07,3.0962713463700275e-06,8.592851129252121e-08,2.5588905794293737e-07,5.417929000994803e-07,6.660141820269416e-07,1.5244187778762353e-06,7.126256595935132e-07,1.065600536254152e-06,4.367556298845443e-07,1.7212003811106769e-06,2.448892155726412e-08,1.0126593091852598e-07,1.7264228341362653e-07,1.5597557422586394e-06,5.227741578239797e-07,1.416038667073627e-06,5.440571243742198e-06,9.143844154957392e-06,2.4048710911550586e-07,1.975928800801441e-06,1.632463275669238e-08,1.801571416493175e-07,3.983947584718095e-06,2.258888663675407e-06,1.2767091836507483e-07,1.4521993483840312e-06,2.9578849647382555e-09,1.3235736191219427e-06,8.946697480638477e-07,2.2022804624377557e-07,2.642435825706002e-09,1.3019705238925816e-07,1.9423468300416857e-07,6.332707691569794e-10,4.571454481627768e-08,7.800038392957731e-10,1.6065483987581786e-07,1.2331022691824955e-07,8.31199284956341e-08,2.6689930154866204e-07,7.523804618214669e-08,9.274290668770391e-08,2.8778268656992623e-09,1.4365224837442625e-07,1.1423378293295983e-07,1.0242958237149935e-07,6.199916691151941e-08,5.47219260640941e-07,1.5730287796777986e-06,3.0620354891652823e-06,3.6917745172004857e-07,4.2056776838883536e-07,2.803955232444366e-07,7.012785552262812e-08,3.987792784876376e-08,8.990122857266414e-07,1.6708259675812798e-07,7.224888048662503e-07,3.9465208989675205e-08,8.900753753482427e-08,1.2463468807011324e-07,1.0345567587055626e-06,1.3237771656626762e-07,9.130581688499007e-07,6.6731637897721185e-06,1.3015502399404966e-05,7.777625146587752e-06,4.559298050210714e-09,3.8565049343075586e-05,0.00020308930338452935,1.5177356750495363e-05,2.3569804525891414e-06,2.1154914644605505e-05,1.7794631579637343e-05,4.5928500774783387e-07,1.6230700916608498e-07,4.607673670387058e-08,3.1915174399516077e-06,4.658919072308976e-06,0.00014022241858979712,1.7196118379914083e-05,6.8599920499679e-07,1.7551870270526848e-06,2.1510301354554784e-05,1.2763573878249446e-05,5.972534286247111e-06,1.3278964983154395e-08,7.056296893598324e-07,7.703562252409091e-07,2.2996838741629055e-07,5.526148904588801e-07,2.8341483039595605e-07,3.389302976053443e-07,4.1774990311438387e-07,5.9295075336418535e-06,1.242545210278223e-06,7.247270714660914e-07,6.493752011671461e-07,9.485756044425031e-06,3.925853789832345e-06,1.6940323507852462e-07,6.679596712688696e-07,1.45297514575482e-07,3.525888170458069e-07,1.0744102785231746e-07,2.9498618747680894e-07,9.081254584986098e-07,1.4241349904908773e-08,5.3714745540389686e-08,5.1909643916658865e-08,1.1721835235789513e-07,8.247976741593277e-07,3.6709442419180505e-07,2.3641183406475363e-06,5.4716231545626215e-12,2.0912388976057628e-07,3.4809780918854116e-08,4.0369593778954993e-10,2.5969181105534034e-07,1.840194663316197e-14,3.1063381561446946e-08,6.214589935993331e-07,1.7647076611115864e-07,1.1474236283337547e-09,2.4574467349935958e-08,4.2646143505464806e-08,8.655708372273807e-09,7.027674953086205e-08,2.3641555380038426e-08,4.8942586872158245e-08,9.397945976985511e-09,2.195744697175428e-09,2.6507957912036417e-08,1.3832288092707756e-10,3.060475761706982e-10,1.0450103504755504e-08,1.4691281524648048e-09,4.454293978106705e-08,3.544690874157652e-09,2.2641680308410628e-08,3.7316598255898725e-08,4.452421487055602e-10,1.8111940836007534e-09,5.1482551555182e-10,1.5643664141862246e-09,1.454425246905089e-09,2.3271424787196793e-09,8.438822973744209e-10,2.4032613676894243e-09,8.55992832171637e-10,2.0499591468770006e-09,2.1325101406954872e-10,2.7610931596644406e-10,1.3158918399369668e-13,4.309582968264891e-10,7.928115275390724e-09,4.255445995582363e-09,6.756553094788842e-10,1.3846308544174235e-09,1.4695987482493678e-09,4.2441872238896394e-09,1.9476278367847044e-09,3.3822533662686283e-09,8.825535857681643e-10,5.1167514669714365e-11,1.4692042360486823e-08,2.1403623318150267e-10,3.1951361556536995e-09,4.374778206361896e-09,1.774444813307241e-08,1.3272716259393746e-12,1.1425749235627336e-10,2.455707137638541e-09,1.7063488080837352e-08,3.019667693671124e-08,2.1104241332281504e-07,2.9889951846939766e-08,1.354190537483646e-08,3.4838287810146085e-10,2.5917036738931643e-08,1.8987034167139427e-11,5.403824721028627e-09,3.1986437803999124e-09,6.052551515534077e-09,7.726629613902247e-10,2.2105201002986519e-10,6.495413790164051e-10,2.711093363694239e-09,2.087104711279153e-09,1.0317415122251816e-07,4.463545311139683e-09,1.0916942505545535e-07,7.760207587637069e-09,4.857869773111645e-08,6.87155154999175e-09,8.664181527784365e-08,3.382949476105068e-11,2.0528024280430657e-09,1.4175869644805772e-09,4.048205659579196e-10,6.291720200390927e-10,9.534463907279189e-08,1.1291517942879636e-08,1.0757301849295686e-07,1.0479709922073255e-07,2.1061946853251357e-08,2.0577737425142573e-07,8.217616942474137e-08,2.833854945150094e-07,4.216112559074503e-08,1.5373355366499197e-09,8.032929599277594e-09,2.7013271119979976e-08,6.323412904407633e-10,6.228103588412637e-10,1.208702110622184e-09,2.0477401996288336e-09,1.1290638424199528e-08,2.871597204467946e-08,2.0100841879866493e-08,9.060485695044918e-09,3.440246520991508e-07,2.6107017880860894e-08,2.605549020984199e-08,1.4776582110687109e-08,1.4512602508620631e-09,2.416369590529932e-09,7.672898705290976e-10,2.7406167057986153e-09,5.291419108433004e-10,4.66395211340398e-09,7.86486551440646e-08,5.999577279425239e-09,2.2001271915428333e-09,1.5802503305906157e-08,3.760930233909221e-09,4.0629408726289284e-09,4.551541810116078e-09,6.774371785756017e-09,1.77425642233775e-09,1.3629569972639644e-09,1.8828549830374186e-10,5.878469933051633e-11,3.038083118411805e-10,6.838532962127886e-09
2N1S,N1,0.0,0.0,0.03570261163103661,0.001672577290545707,0.0025597534033270364,0.26146332163046404,0.06457818043300945,0.0003984764801931995,0.00444330315840169,0.0038899182185352377,0.00017678193291215116,0.0009282710207223488,0.0003528119774383054,1.499621207212698e-07,0.10360625730138961,0.15767530052040346,0.09876488338292377,0.15226285953656093,0.003119117023120177,0.00425526485301253,0.025782790589520044,0.0643844445280175,0.0026794706619899245,0.03870104623390436,0.09001903291171454,0.14435003893167186,0.010268471701321502,0.002135443822968597,0.03510689637843223,0.005586427427088259,0.01027348935703376,0.004963791921536398,0.007318433899247356,2.0170165374810978e-05,0.00023050168269689308,0.002395006609736683,0.001332970657489163,0.005392156816359073,0.002637404006327504,4.378951324834901e-05,0.00011650273673113887,0.0009825729710009057,0.0007876947368643528,9.799258569032077e-05,0.000610383368848888,0.00018648989765024382,0.0008544139582347121,0.0005606588304012394,0.0020537950714425435,0.00020687675337027756,0.0007041999409866939,0.0004237226263548166,9.864649760471522e-05,0.0011337484168838508,0.0004359009903969202,0.00358101158660995,0.00033025046834467275,0.0008171842709745469,3.4596942477538306e-05,0.000666319393168191,1.0292080890650368e-05,5.062768760222269e-06,1.3210392935114612e-07,8.949982197958839e-05,8.184861703508517e-05,4.0998825624694035e-05,1.031813561702677e-06,1.755345662601826e-06,3.219384547215043e-05,8.362045320176037e-06,6.90459518368769e-05,3.2149029875583324e-05,4.359302527001674e-05,9.766713342340694e-05,8.673556051164155e-08,2.1779389713927344e-07,7.011225063413562e-06,6.663791405348007e-06,0.0001377772656858678,8.506528299090377e-06,8.620603047182485e-06,0.0001308584361665588,0.0002918188234191099,1.651281719183828e-05,7.595978982255502e-05,2.6874213965299987e-09,1.1800367394343425e-06,7.624456082222508e-05,5.715440795972526e-05,1.0498583115747806e-05,6.277631079654178e-05,3.092266878113037e-06,9.082262868886914e-05,3.620249874036752e-05,2.309623130969385e-06,5.275802372750604e-08,9.866977124239895e-08,1.3036145318334746e-05,7.287794998589447e-07,1.9837204150441323e-06,1.4928646363543407e-07,8.854222831367053e-06,5.145353457969293e-06,3.4428615389714423e-06,6.66480203204145e-06,6.89630944816777e-06,9.322609446416052e-06,5.9050131451243715e-08,1.269264345715726e-05,6.165378988676196e-06,3.442076934145888e-06,1.6025693438947997e-06,1.8200248810273933e-06,4.988859237764487e-05,0.00011934603563501511,1.0834379099211588e-05,1.0231416375017233e-05,1.1021582269954422e-05,1.6417241792243686e-05,1.2547343848368087e-06,2.212638569787373e-05,1.1545535566037657e-05,4.296999773290011e-05,2.0694885543015573e-06,4.732907297189115e-06,9.158618911708771e-06,4.242704918011597e-05,7.169617543656415e-06,3.8379953424483304e-05,1.8730215325390986e-06,0.0007325859220226327,0.0010428781764137973,3.3903437972604422e-06,8.385787494891161e-05,0.001204036474306669,0.0008008275309538959,1.127142379431234e-09,5.357472662237406e-05,4.211231179329644e-06,0.00022703870149443084,7.16420874002921e-06,1.67679936577958e-05,1.9991423944487607e-05,4.776194259559219e-05,0.004127339540569874,0.0008621086696574132,8.09711409033298e-10,0.00020114280143967989,0.004393740160170356,0.0010476878177962945,3.621742327730715e-05,0.00010787076846319188,3.2070986311083516e-08,7.916000121954703e-05,4.0631308441119174e-05,3.3229939087275895e-05,6.915160666309816e-09,6.9560482853781025e-06,2.5986513646270026e-05,0.00015886817062105152,2.5534457971598812e-05,4.281779870218827e-06,2.7581186487601883e-05,0.00025280207088229645,8.276278533481118e-05,1.5839341704904086e-07,3.766874745037008e-05,5.719176165364104e-05,4.9661372734099984e-05,2.1485607737403711e-07,6.254807365824178e-06,4.669849184413266e-05,1.1910966879469242e-06,3.0557626531368953e-06,2.3953520980057874e-06,1.0498982253803746e-05,4.6606807603488676e-05,4.281549621509839e-07,1.6791654372294573e-05,5.42211433396389e-06,2.2297248492009203e-09,1.1226588474189114e-05,4.341379369332543e-07,1.6060250151994637e-05,3.020408334553082e-07,4.212901677291825e-06,3.0449441056568105e-05,2.0286834434557477e-08,7.435526594434805e-08,8.571349492392244e-07,6.319059446813213e-06,2.552435689473498e-07,7.49633802499261e-06,9.913613294720847e-07,5.144882257557271e-06,1.3163309553476665e-07,8.815290741814863e-07,2.3058768789940842e-06,2.6928157614847237e-07,2.889635766223364e-07,1.0667587027057834e-06,3.5556050903551295e-07,3.429040766445013e-06,9.526822890570941e-07,3.135136417142803e-08,1.4388273017473807e-07,2.9634761311569946e-09,3.0480628687712397e-08,1.109672558285979e-07,9.336956097172333e-09,5.374274802960599e-08,1.3824114608596005e-07,9.869554506991562e-09,1.1647583031404452e-07,4.1300296516055823e-13,2.2094439833253432e-07,1.614449416376118e-07,6.955716691514624e-08,3.1154754331907952e-09,1.5834745226150915e-07,6.256867144394107e-07,3.648292254965213e-07,1.63645959450065e-07,1.7335090296555222e-07,6.268535690523436e-09,2.1099021330073242e-07,6.033415189676816e-08,4.202520775820062e-08,8.709497567593871e-09,1.5475709602696952e-10,4.3117970927042393e-07,1.0037724873512843e-08,9.124016031591964e-08,3.9630237025356507e-07,1.3508443548193583e-06,4.994871183328087e-11,1.01748081071662e-08,1.9828140462863075e-07,5.738070218974656e-08,1.0839428972175824e-06,7.521515479336216e-06,8.582242991828082e-07,5.670351082009972e-07,1.0192454702462328e-07,1.4891180746268162e-06,5.453983442649246e-08,1.4127996372792495e-07,2.175054107933505e-07,4.1582886578517275e-07,9.148800428349091e-08,3.696249306628374e-08,1.0499401792429808e-08,1.2218107858785743e-08,2.1775464320583637e-07,3.953643060938816e-06,8.746466040321366e-08,3.959936993425117e-06,2.0657008192870308e-07,1.69767233559881e-06,5.155346372021086e-08,2.604037796949399e-06,1.5923617979751725e-09,1.711317954011804e-08,2.443320057388121e-08,5.357502441682982e-09,1.1058358673210478e-09,4.608075194756367e-07,1.680767478084988e-06,3.6487614432090254e-06,6.515438853327282e-06,3.6273290104915645e-07,6.259544782061255e-06,1.4047426368790639e-06,4.850435821879273e-06,4.184919133010112e-06,1.8867490547691546e-07,2.9901313669533636e-07,2.2403486610311774e-06,3.464100739591913e-08,1.230275872288189e-07,1.5455969837319117e-09,1.7989524092598685e-08,1.557878444025107e-07,7.295022377284965e-07,1.5327860491964884e-07,4.6434512235293823e-08,5.4462420617795715e-06,1.1586447401512601e-07,8.106917581685025e-08,1.0425935454971835e-06,8.680717300535434e-08,2.3934061399444317e-08,1.1550306733276727e-07,3.34742381369324e-07,1.59938862154263e-09,1.2770104973469643e-07,2.8448405138270516e-06,2.532392162635233e-07,1.3861579883922559e-08,8.340044477250785e-08,3.3181523750869246e-07,1.288768185503386e-07,1.4910813028734538e-08,2.988729297381809e-07,3.909335846152828e-07,1.0974353292780847e-07,2.1153569784715387e-08,3.4327554132573823e-09,5.052866081101115e-08,2.5549518722911557e-07
3N1P+1,N1,0.0,0.0,0.0,0.01072369451850097,0.002448758387561867,0.042148059706321295,0.11800127179574771,0.01062215262184285,0.0037406448020584904,0.0025776984538501413,4.243358976041556e-05,1.7396334958119652e-05,0.0008154849295372024,0.0031765623768122975,0.10422060157803159,0.02299005248371344,0.0033949432160120807,0.00017925166459153985,0.006052520441096831,0.030224499864497822,0.03548943645286817,0.11360282285369516,0.006709110394103934,0.0062212980035334375,0.0029927742525286405,0.05314744327209642,0.0011101199042022891,0.04438821316533814,1.382832510787857e-05,0.0005174737321425038,0.018052846770458597,0.0024304457820687464,0.0008857049794452898,0.0003590189597852955,3.7332526405808864e-06,0.0015591227884277359,0.0017863461658658153,0.00017863731337763866,0.0006605569325919269,0.0003004713283147886,3.0490417346484833e-07,0.0015136992307711594,1.9639461790177393e-07,0.0004905724351942364,9.391472559672209e-05,0.00018862978615330483,0.00021951386393159744,0.00010142364469678533,0.0002661238886534356,0.004543809930380949,0.00013703437661494178,3.859946984263729e-08,1.0596762471060117e-05,7.199348006414752e-05,3.597986430703415e-05,0.00027450526804928543,8.874775428102666e-05,7.769251464395666e-09,9.084868858755257e-05,1.3715688478299626e-06,4.310446676436541e-05,6.11292379850692e-05,0.00021212669598913436,5.973838777606488e-05,4.130211330943823e-06,9.378129508741395e-06,1.8088619935241468e-08,2.3351044089459094e-06,0.00015507861129737677,2.146894453547432e-05,3.78471010198389e-05,3.329588258438321e-07,3.497515056505307e-05,9.401221722882269e-05,6.523519821222123e-05,8.704739052234345e-06,2.0641392173281758e-07,1.2428149091858742e-05,1.8769853046940455e-05,8.44102048258577e-08,4.08006961549745e-11,3.4179525796318444e-06,0.00020423893387633285,9.845971511257545e-05,6.582374428099058e-05,4.634476497678008e-06,0.0002514462892837521,5.5881988368700064e-05,7.320509695407651e-05,1.662602170826588e-05,4.375769423026199e-06,3.817671466954664e-06,1.046466219234432e-06,6.535207180968783e-06,3.7931869867335877e-07,2.5641243168728067e-06,7.3688268820149005e-09,1.4157946677251232e-06,4.2352472618745196e-05,4.035165214411052e-06,4.271079037110326e-07,2.651067948278296e-06,1.2637786155345054e-05,2.45251200547969e-06,1.5506627200068124e-06,2.4987398560938345e-05,1.3966904501838684e-06,1.1032704390068204e-06,7.933145784733142e-08,8.344643841695643e-06,3.750163424243169e-07,2.9758149100445053e-07,1.763672399235361e-07,1.1492174549765366e-06,6.027221358495538e-05,4.120834001897222e-05,2.41654210371145e-05,4.897094612932307e-06,2.9971110759419162e-05,1.4419500452333978e-05,7.451691593995946e-06,8.03872123289473e-06,4.925119482024343e-06,8.438619771400369e-06,1.1574523122837022e-05,2.2666422878625525e-06,3.4066773642038584e-06,5.231675981320905e-09,0.0006278505948982271,0.015465529873157191,0.02406751172917687,0.002506756000968835,1.206779912044098e-05,0.0011292187524034603,0.003114154884029663,0.01635463067725418,0.0021748214252284015,0.0058422778557940536,0.005600223465685117,0.00033664087478557647,0.0004897548129108031,0.0002014006701043236,0.00010892781994531475,0.001836530259985647,0.009483393278858276,0.0065683906228457545,0.0012684396651772012,0.0010058855295058677,0.0013765430194045969,0.0017849635075584125,0.0011571184907661625,0.00015524363443897293,0.001807423272352393,0.0008018098242053018,2.307518425159749e-05,6.089044157775447e-09,3.8116458749071214e-05,0.0015616473363371242,0.0008076843332047723,0.0011896144028944455,0.002188151552774631,8.192157792707988e-05,0.0010901853361189318,0.0010378611696082451,0.00038950218637801015,0.0027434431287218786,3.411641413286759e-05,0.00029597663653935236,0.00010036691764625516,0.00019949524761853077,0.00043562006748132376,1.5542376931687585e-05,2.117068013496315e-05,0.0005555445641634016,0.0009704691064951199,0.00030545847113527813,6.244190359439017e-06,3.620163263473586e-05,1.509166999813516e-06,2.495104732957998e-05,0.00015380744497317522,5.726791902027628e-05,4.600921512887268e-05,0.0004693244781477368,5.3348617583548474e-06,1.8085159338987467e-06,0.00023322655222335342,8.740120135630747e-06,1.6052316482717544e-06,9.199761871991896e-05,0.00012871062606745198,1.1758714924425817e-05,8.973651277299766e-05,6.006072589936906e-06,1.1459352653453436e-06,2.012232754422527e-05,1.284585543803729e-05,6.988706941690737e-05,1.1527458897209186e-05,9.494837359014241e-06,6.806004477333261e-06,1.0588892881413514e-05,8.198199035192033e-07,2.2730521291869366e-06,5.126299490720854e-05,5.542157613813714e-05,2.5373429135555625e-08,4.4479721341694756e-06,8.240498479139546e-07,7.866132005318605e-06,1.0038665236855593e-06,1.4021169350009188e-06,3.038542608635453e-07,2.457535419608803e-08,5.478981974782471e-07,3.373336787682035e-08,7.329114149134952e-06,2.411584787420651e-07,5.7460497915329256e-08,1.8599535613894602e-06,3.1838275971196595e-06,4.830758015827996e-11,3.250360465223423e-07,2.356881791065746e-06,4.582002355313364e-08,9.989454188286118e-07,2.143517883190782e-07,4.1730165367681593e-07,6.159639959424368e-06,4.751327331575794e-09,7.089169828944364e-08,2.0655128749602625e-06,2.6975441169696524e-07,1.5492117921844795e-06,9.468243902244211e-07,1.9928215388986814e-07,7.087833209240557e-09,1.0166720958437736e-06,2.2540044719576713e-08,5.565529312967499e-07,2.2908140135946553e-06,9.620392482645457e-09,5.657660874458514e-06,2.893003792081572e-08,3.2047283360370216e-07,7.466963047875197e-09,1.4618215424810899e-06,2.974959323331916e-08,3.4563838458012697e-09,7.613859454025373e-08,1.6082053466703883e-08,3.841135254312178e-07,8.884581448320716e-08,1.864176396360051e-06,1.63423910728433e-05,2.2957116208033312e-08,1.0472850650700138e-05,1.0686815166138786e-07,4.703062281397052e-06,6.787078143943859e-08,1.2618039764156208e-06,4.2778130504572687e-07,1.2674462790407404e-07,1.582934008093062e-06,2.612903227117158e-10,9.554199831285359e-08,1.2976075727255676e-06,2.5001735997953745e-05,2.1530214229237288e-05,3.943812592677176e-05,3.298414950192452e-05,9.536659058007046e-07,0.0001350266028166125,8.727590210533265e-07,6.075792116089218e-06,2.919405650558815e-08,5.629413025376451e-05,1.1219039322440949e-05,1.2064777488163259e-07,3.776503205710213e-07,3.4599212384023303e-09,1.1783486106864416e-06,1.5159460889258014e-05,1.3139688506136338e-06,1.6969431179347794e-05,1.0079859036338235e-07,4.3827362632420375e-06,1.4445290297260271e-08,1.0541074825454189e-05,1.9031843507821833e-06,3.714159424461627e-06,6.367077596269866e-07,1.11342164266226e-06,1.6023985138780006e-07,2.743939360172476e-07,7.481121825136938e-06,4.8000634578215795e-09,6.82629983650429e-06,2.6549580013135454e-05,2.4015600588178643e-06,1.3249122932101898e-06,1.0652529249810527e-06,7.961387874289017e-06,4.5744930550206675e-06,1.3957939923869844e-06,4.820950600947782e-07,1.2732069976095772e-07,7.2532748829345906e-06,4.487800925545571e-06,2.795835842839267e-06
