 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,H9,H9,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,H11,H11,H12,H12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,H23,H23,H24,H24,H25,H25,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,H27,H27,H28,H28,H29,H29,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,H33,H33
1N1S,N1,0.0,0.023830466782958304,0.00014717128073016283,5.101350715097652e-05,0.0015419320835774464,9.629385990606032e-05,0.0007228169781963167,0.0001738295188742356,0.002590820863595855,8.427455950671403e-06,4.491963241745611e-05,3.562788334948719e-05,9.199810398791142e-05,7.420164739757595e-06,0.008108239310871346,0.0013971731537858467,0.007912007458030113,0.0013199500336816827,0.0011572986976344513,0.0020939771975827526,0.005983573231230999,0.0029623759468095923,0.00043605528651546877,0.0005807883375468226,0.00042816653214461375,0.00025255187650996547,7.608505342826533e-05,0.0002194524588037261,0.00048285975592879393,0.00029467508284314325,2.745749180385615e-05,7.636350407697057e-05,0.00013387254821828343,2.3514071416652627e-05,2.1682515494947374e-05,0.00017871335995645055,0.00018356604707703283,1.3740150702545861e-05,0.00012268180463514966,2.8281208248603917e-06,0.00026364001981415974,4.3276934863945016e-05,9.289117793853663e-07,4.6538126108025546e-05,3.643030600600228e-05,3.3738821015705245e-05,1.3443590157757868e-07,8.2442707858843e-06,5.502519250755178e-05,1.2731454925862806e-06,2.778041074730231e-05,0.00010870194662193633,0.00031406548387158395,7.125565923082888e-05,0.00014079695900504063,6.690632194428225e-05,3.262090276034968e-05,1.1400167665431837e-06,1.6895733743194086e-06,9.649047978288472e-06,2.3074532728428743e-06,4.853316399489049e-06,1.170299308156375e-07,9.76409113465082e-07,8.185988783715459e-06,0.0011995625294082268,5.434987656371959e-06,3.0541892704238904e-05,6.381129808752384e-05,2.526140822567413e-05,4.931452939116454e-06,1.1668765385719482e-05,6.815721968367328e-06,1.1862549383234722e-05,5.594086482929583e-08,2.0174463290778544e-06,1.3353505495805607e-08,7.085576571308483e-06,3.074431495497798e-08,7.875231670256833e-07,5.117995907077955e-07,1.9563065389860412e-08,1.6627621399312176e-05,4.1711868603577784e-07,4.290409188367761e-06,3.4125555476993696e-06,1.7710807853621446e-07,1.0186320848371011e-05,1.530275966343808e-05,1.1433586410980467e-06,9.473653333813559e-06,3.111285908941053e-05,0.00011839112599376644,1.5707636996875607e-05,9.620385783948304e-05,7.689848876946126e-06,4.216724275307726e-08,2.822023529697182e-05,5.045491878963304e-06,4.760687749350012e-06,4.674773126447929e-06,9.28665259025685e-06,6.997701914168708e-05,3.722443282505594e-07,9.591055204127841e-05,9.084153191896149e-07,1.313449758733043e-05,8.082990733182527e-06,8.172293523012186e-06,1.3479203601896028e-07,1.2145056554613287e-06,3.9864667271405363e-07,2.020254297185886e-09,4.038192624733483e-07,7.548019524683536e-08,3.6876298110666283e-06,5.170849726177096e-08,7.31736060632926e-08,1.112405579517528e-05,1.1109745123860648e-06,5.058533692148259e-06,1.496520232846521e-06,9.509485126013573e-07,5.023285562788526e-07,4.425689333065197e-08,7.274045568939069e-07,3.266512833000057e-07,1.6690714263467576e-07,1.7228714022099467e-06,3.273262209058103e-07,5.14278478136454e-09,6.725633019399879e-07,1.8890900443935266e-07,6.144242938876943e-07,1.341417985134541e-06,4.224747185421762e-07,1.4052212811144216e-06,1.2062701260084907e-07,1.2190052558480602e-06,1.6987245526900452e-08,6.533526936136624e-08,1.3838448637004674e-08,1.501714586016334e-09,8.293595923913877e-08,9.472031003987524e-08,1.4647100855524897e-06,2.9067129092563704e-08,1.4967501460461108e-08,2.6691216348240232e-08,2.599160708882664e-08,2.722161596135919e-07,2.5911019330138174e-08,1.2200664922801252e-09,8.82994233286638e-09,1.6477000941428344e-07,1.0863569821495389e-08,1.3396514453312136e-10,2.2951049560848702e-08,4.531400144003328e-09,4.261947184058812e-10,1.87899487080756e-08,1.3129164422309714e-10,7.071496166410896e-11,1.9558490382820537e-09,4.2451442361368663e-10,4.57752569182901e-08,3.427872430350476e-09,2.39609583285727e-08,6.216352543830794e-09,6.12792550036545e-09,6.774611716053869e-08,3.51079998406334e-11,2.4420739042074757e-10,3.442458623714728e-09,1.7024617826599808e-09,1.510161884432648e-09,9.447926885286506e-10,3.206276382172746e-07,2.3267987536712553e-08,5.464463437299116e-08,1.349152567442502e-08,2.545340138659924e-08,1.1222649476394508e-09,1.9750399538054353e-08,2.418162781125943e-09,2.2557134604639373e-08,1.2953060846143671e-09,1.3694778644435246e-09,1.072461452977791e-09,1.0736211919493144e-10,1.1185490755849514e-08,6.087705617385808e-10,2.123448389346194e-09,2.4388021602206322e-09,1.9105744764047472e-11,4.461122055099409e-09,1.1565254531831215e-08,1.4641954759753162e-08,1.388500425747452e-09,2.0838218706131784e-08,2.8535391827233525e-09,5.120275314851597e-10,5.331202146408032e-11,8.20904189069438e-09,1.3602807102941483e-08,1.8965014225713617e-08,2.179389557710465e-08,4.540625642146523e-08,3.6304865780323325e-08,4.38007408121166e-11,2.3051204056656616e-08,3.939657711171662e-09,1.2435048102332757e-08,3.031959316945887e-08,6.383860662317886e-10,3.362403688811355e-10,8.760235745142175e-09,2.980099944593917e-09,1.3664117748390936e-07,6.234449179132184e-09,5.544569470217198e-09,1.6394856583445971e-09,1.3095341877544797e-07,1.4094713840506756e-08,3.745518761810729e-08,2.992285308422993e-10,2.3034052443193787e-10,1.6915394918104454e-09,9.056504435278612e-10,1.2205930710607049e-11,9.157835600959174e-11,1.592650455961575e-10,6.72901290243999e-09,2.3749817223972514e-08,1.783075909145282e-10,1.6878187736324435e-10,1.2954082251326327e-11,4.8974899691245355e-09,7.870171181423302e-11,5.421662979676611e-10,1.2097909340980095e-09,3.871430953594768e-12,2.5698609906754655e-12,6.937463103984243e-11,5.045297513106561e-12,6.046881884103072e-10
2N1S,N1,0.0,0.0,0.0015097668453374347,0.0005438779605180244,0.029813197547663428,0.26642358960235457,0.0066689712218632735,0.0018576334718876097,0.04738044871113667,0.0007378607988772767,0.0006370290113519861,0.0006390726278462378,0.003726967072046339,0.00014710327704969828,0.10950319862902624,0.16030532160495392,0.10782610158506012,0.15900462224568512,0.0034700659108279908,0.005647903719961711,0.05717559431414054,0.03284741871253871,0.00374093334558534,0.03952061465783174,0.14440449276068756,0.07751957948928911,0.018967131016104144,0.011738945298251924,0.026585816885811298,0.014053507008810584,0.0010533772988179368,0.004575807987266645,0.004492774583495507,0.00012654286189084374,0.0001636209714481751,0.002758571947103494,0.006236005075397788,0.001126502378073102,0.0023795508451658343,2.1414609467473866e-05,0.0021559173911720464,1.5471168627545495e-05,4.969588474068587e-08,0.00026881648755305854,0.0009599681410867866,0.00028618770755683975,3.953772990339388e-06,7.079360202633111e-05,0.0012995927898988846,0.0002079393247504946,2.8502135444474774e-05,0.0007089074275623553,0.006284575119130054,0.0007432468245216484,0.0032262189677019215,0.0006534230550494513,0.0024035194451186292,0.00011057445244855302,0.0010691788520942325,0.0003277727708808076,3.624243506528124e-05,9.92275964328826e-06,0.0001080207857178106,2.7047012662873016e-06,0.0001191230322588055,0.022451122994420647,4.150131688929193e-05,0.0006024825682708901,0.002068384478414842,0.0007018195714887376,0.00024720481311657494,0.00035002749770951525,0.0007567651404105646,0.0002529917849232177,0.00011807899391280685,2.528079430286212e-05,2.7589732251254162e-05,0.0002206800912312179,2.644327509404576e-06,2.84934385812452e-05,1.7306071864453543e-06,4.2214923823280515e-06,0.0005484369413730761,7.091883746124239e-05,8.186093839679387e-05,0.0001245773124485261,4.5026339244413904e-05,6.103253539890829e-06,0.0012749467105122037,0.00012875935234113456,0.00022650547286229283,8.354822292222508e-05,3.232646016027019e-05,4.4692825515557644e-05,0.0013515327343149863,1.5615905462729174e-05,6.72526170300003e-05,4.2164170421354896e-05,5.5804513266366484e-05,2.0328203291786195e-06,2.2958084327395767e-05,8.340431239162172e-05,0.002472705168252709,1.4095839768746288e-05,0.002558384611003106,0.00015691626416147741,0.002618771287843824,0.00014571362796367282,0.0021709671631016114,5.960858990849971e-07,9.464161988370634e-05,7.633980099663873e-05,1.6003989367074922e-05,2.375278711075346e-05,2.9477574896574765e-06,1.0962788833168702e-05,1.0890476237701563e-05,8.539377454042096e-07,0.00040125769824239654,3.416503440334395e-05,3.23710350791373e-06,6.23211190031725e-06,0.0003638137434580635,6.357618737151682e-05,2.815302833458766e-05,1.6422861315312787e-07,4.6267323197124455e-06,3.445968128601429e-05,6.913619611825794e-05,0.00012986240298662466,3.5023775510900634e-06,1.5495687366584576e-05,1.9036069399014366e-05,3.1015431026570894e-05,9.999406687599688e-05,1.0884307282132966e-06,8.7244921433971e-06,4.777413877832259e-07,2.554132594312364e-08,5.229314004040475e-08,4.346178164693626e-06,1.4410572411360789e-05,4.2903620456336e-06,4.485948155608099e-06,2.6622481028582e-06,3.037302556574417e-05,2.5706548911763605e-07,1.3888853209742535e-06,2.111672650073615e-07,1.803155953883362e-06,2.324533926811867e-05,3.020705618972386e-07,1.0454888066391277e-08,3.868503650750199e-08,7.564078070121383e-06,5.447598938612686e-07,3.3565740409358114e-08,3.0610888170912176e-06,6.163093939637321e-07,3.023348904562795e-09,3.95878667047711e-06,1.8384642808122464e-06,6.460970647381714e-09,2.5692175498193137e-08,1.6352668597008346e-07,2.300530724141936e-06,8.990596755964475e-08,4.815488812148772e-07,6.004805408466041e-07,2.7087012011151046e-07,1.7316741733885976e-06,4.7129440350346385e-09,3.195857867233087e-08,8.861987783603809e-07,1.6847504458183948e-07,1.0882424628100296e-07,3.3945042643424017e-07,7.70863318688697e-06,1.082370613580963e-06,1.6708067551718386e-06,8.34288739870459e-07,1.0358532156473643e-06,1.4179255769519727e-08,7.083769006932528e-07,1.539401788264172e-07,1.0656651330265277e-06,1.8230355980364266e-07,8.757859770724963e-09,5.783620826704805e-08,3.8109808198072415e-08,2.5452568053196956e-07,5.365996580408705e-08,6.782063044497022e-08,3.8935120949545876e-07,1.8685737401824554e-08,1.0450225262914614e-06,1.0341225364918216e-06,1.1379452629078912e-06,2.2931407883675092e-07,6.448845151219018e-07,1.0352818113901208e-07,2.29734453682795e-10,1.1294984014753595e-07,1.468094232848216e-06,4.369591180442001e-06,2.660796871722937e-08,4.1473089007482145e-07,1.5068711247678834e-06,8.325258398222957e-07,1.198840955396463e-07,1.1567577002935536e-06,1.1360891534195616e-06,2.962762903901961e-07,3.2632132804799596e-06,4.968792044479642e-10,1.3628979012025866e-07,5.3492237084284966e-08,4.2203503936022457e-07,5.494870761069137e-06,7.514825450805063e-07,1.2479040156776477e-07,1.3875413973352124e-07,3.46775252468845e-06,1.2467030003904256e-06,1.0031366928231478e-06,2.6475003522818952e-08,4.151028432097803e-08,3.008085824873774e-07,3.162024198033464e-09,3.0271993800567998e-09,1.619239098360481e-08,2.718234375365114e-07,1.2075029789393454e-06,1.1110847824014058e-06,7.06343024070577e-08,8.06653570606386e-08,3.495590008562033e-07,4.4661240172771954e-07,6.074608682737903e-08,1.771564477337506e-07,2.92685615743693e-08,3.5907504969401316e-08,5.205318398537884e-10,2.6775235362208605e-09,8.397320971909039e-08,2.0527362654121362e-07
3N1P+1,N1,0.0,0.0,0.0,0.00045193247437236295,0.0023348884746816623,0.004014329319844023,0.2870171515704558,0.0008795874778106949,0.0018475411274012643,0.00015500795822309676,0.031222814967049928,0.03550751422606324,0.003707689689773197,0.0010746503547462982,0.26630390399825155,0.17743580341516552,0.012563967309862534,0.0009229294121531062,0.010431825843736586,0.06529950217648306,0.1940272160563108,0.10594883321520676,0.013953677079687754,0.026536221531718418,0.045324172696224796,0.05479168566362258,0.005449134800539657,0.00028024386566238846,0.026105124038420024,0.0018607929660769962,0.008866665369652305,0.0031798263431033202,0.00032382992470747496,1.1229600049844635e-05,0.00010546756390095169,0.0025625009348417827,0.003582243502556093,0.0005827002219964683,0.0029721666656992163,1.7653156010322135e-05,0.0037821989287900593,0.00015410056109832482,0.0001592292796006589,0.00489128013958684,0.0022703029501349725,0.0012416761560587464,0.0004346266422188272,0.0005672297589929265,0.0014856660829294377,0.00013036245530129165,9.572033917715217e-06,0.00014029553391869953,1.7023527683068806e-05,1.032870411421527e-08,0.0017714966046122882,0.00010785917750899543,1.2856775084557626e-06,1.7996062386949063e-06,0.0007720901242973532,0.00025138270118008066,2.8531025573874658e-05,1.0990624453866005e-05,3.8022527274250706e-05,3.993193635176695e-05,5.2272133242325935e-05,0.00018281153984922582,6.608505177263524e-05,0.0020653608558687253,0.0030040146367538156,0.00136786581309023,0.0001870075286367623,0.0002579881182063204,0.00010612592308412161,0.0003073435874538788,2.858639295189036e-05,8.905086242716465e-05,2.5074767195931713e-06,0.000495529314810339,5.69411890578575e-05,7.469750533894981e-05,5.490052068912732e-05,1.2474194104328262e-06,0.000620731654456641,0.00032170479900361926,0.0001596659699742986,3.384591122523872e-05,0.00018225569703211875,0.0030578047452278767,0.00027298478420334504,1.648669636944433e-05,0.007631645003199239,0.00010108306324907446,0.004323686280795158,0.0019612405749676043,0.00040528927277394544,0.0012839526068122442,8.050731719677628e-05,0.007261131949229949,0.00012713125399010927,0.002191809326405947,2.1642283189127198e-05,0.0003308001706510133,0.0023802218825728083,0.0003342025883692479,0.0008985620506436476,0.00013118185003824223,0.0008359469161192123,0.00017064395202659455,8.003938911382846e-05,1.256940523264305e-05,0.00010768953011885962,0.0002484338940018649,1.5500487085207126e-05,0.00034906818697733044,3.930148187691884e-05,0.0012942564902811426,6.458805756892616e-08,0.0007383840750474491,0.002417808270037458,0.0002319121724494444,0.0004288915264383242,0.00019033033558857326,1.3529159573533178e-05,1.3357924850687652e-06,5.754721904338567e-06,0.0006925573928480144,0.0007649683877650748,8.665733988455493e-05,0.0004262999683248836,9.796074174062142e-09,9.544659991034266e-06,0.00027388024174168635,0.00020907037914730253,1.6599325736166293e-07,0.0006616306018680795,8.531326246785653e-06,5.405966551297325e-06,3.94795674827364e-05,2.523624529793267e-06,1.0363456009132577e-05,4.7376081267369585e-05,3.9085951142325825e-08,8.412300450810761e-05,0.00010329024729038849,4.655928008556742e-05,1.3662476279208136e-05,1.3037536052973309e-06,4.77039459263473e-05,1.4912266894206994e-05,7.448888931893549e-06,0.00014010401861019872,6.667606926580305e-06,1.9487385441774308e-05,1.7682346311609365e-06,1.2350526436222253e-05,2.6954283832036907e-05,2.7887798270676e-07,1.5866723263702198e-05,2.0119413518981943e-05,1.351986922415449e-08,3.2501538430373955e-05,2.6293676995692294e-05,1.2356688672277016e-07,6.692764307203447e-06,6.4450733638921065e-09,2.513011787552699e-06,3.904881008320871e-06,4.874742522087416e-06,9.443514916718243e-07,3.3403500698803157e-06,3.672470740845313e-07,4.080555402463659e-07,2.775225620421651e-07,3.5459149045902194e-06,6.099154070682289e-09,6.397996374918336e-07,2.27888325543546e-07,2.090129175602584e-05,4.369130386372433e-07,7.956198810887827e-09,2.5434195061180276e-07,1.749884352975073e-07,1.7603049018433126e-08,1.3096961435365984e-06,1.7585511828954736e-06,6.535390451034573e-09,2.006017296274365e-06,4.187885487283438e-07,1.603971851338315e-06,3.3139368404988545e-07,1.8459543671411893e-08,2.581191036465924e-07,1.0959036613744644e-06,1.051597343204591e-06,1.3249455030894808e-06,5.13172076277435e-06,1.1672589637079511e-06,2.3861695508387015e-07,6.061192436845886e-09,5.03830570641739e-06,4.31831837843788e-07,3.3922461284419114e-08,2.78418233579103e-07,4.007276117157232e-06,8.194635795266692e-06,1.1884918329485572e-06,1.0507812894910984e-05,1.168444752064346e-06,1.374859888159108e-07,7.713685725718733e-07,9.155161716289939e-06,2.687905652276612e-06,4.6490987504199666e-08,3.4910360790396666e-05,1.4119687308244977e-07,1.1091957508035932e-07,2.3270451565693406e-08,3.3828364109922404e-07,1.7898704274266208e-06,1.8235896357410297e-06,5.575591517370526e-07,5.603415509369825e-10,5.955419446479482e-08,2.8261467863721634e-06,9.82494241519305e-08,8.927453043483524e-08,1.1152427292770994e-07,3.164766226859683e-10,2.514112882323616e-07,5.92295730239556e-07,1.8462614592706927e-07,5.0169705261282616e-06,8.231468628938643e-06,3.705559982414286e-06,3.1859334281847396e-07,7.538271833418264e-07,1.07260027526479e-08,9.945566699087749e-07,4.896437788559638e-08,6.079002290437785e-06,8.817941044014788e-08,6.062209219059866e-07,7.857015926759914e-09,1.1692095891469023e-07,2.614258923117063e-06,4.210894741341065e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,4.0355736377950535e-05,0.0012662473182274425,0.0010857514553488379,0.27644912715905745,1.064984643583955e-05,0.027789817949022355,0.005078863113481713,0.0012748134237285935,0.01041730835398802,0.03497803309643488,0.09457476458492753,0.04144845469488656,0.29789737139550265,0.19454047824107246,0.004266811884306776,0.027633270088067707,0.11233605320046891,0.0416766464579883,0.009998496366332432,0.010715227081438794,0.06270400704152168,0.000981604140600556,0.002994621040632417,0.027494906396626995,0.0005947320819350566,0.0025371942389482705,0.004753354884119654,3.568411991206055e-05,0.010539603997529845,0.0009769974455799968,3.468123284111613e-07,7.236275588029528e-05,0.0004398302129700049,0.00011166066267032093,3.5544763909989285e-06,0.0002697208691153641,0.00010044558068900145,2.1665436552353867e-05,2.759109397665327e-05,0.0013732585490229265,0.0005011411231219398,0.0003486841138968799,3.83290199295061e-05,0.00043436759626414023,2.961950484881015e-07,0.0002730831367490083,5.615907051614855e-06,9.169170929146375e-05,9.786605513228963e-05,4.143614544283025e-05,0.001280967616794193,7.221751507913154e-07,3.383242230237116e-05,9.640003525213103e-06,0.00023559576406873006,2.5621929453656378e-05,7.738128811052292e-07,3.145208813837286e-06,1.6459229885690263e-05,4.358323280051479e-08,2.4082434311623047e-05,4.378610953903461e-05,1.9027699335039117e-05,0.0005254592242525113,0.0008822311328788857,4.820613996470158e-05,9.415201755968994e-05,8.69073408833465e-05,8.033810882768222e-06,0.00010619014112833725,2.1121325690653947e-05,6.743704566281039e-05,1.7006911080308384e-05,9.919769786548294e-05,5.922522712475953e-05,1.1335192138028916e-05,0.00017131111595602988,2.8243710266551147e-05,0.00029600938321738823,0.00012374167699968908,2.144353390365339e-05,2.741612721912645e-05,1.8152664003734387e-05,2.771353449393388e-06,5.03643397253839e-06,6.50586700405853e-05,3.5733526192238685e-05,7.122493894273774e-05,0.00024190714065630559,2.1944405430573966e-05,9.56883310614387e-05,0.000727218041681077,0.0005197333966477924,0.0007458527165233875,0.00012460457503604694,0.0024813702750274835,4.335104230035469e-05,0.0007410018922611172,0.0011094782697296246,0.002150540075326557,0.003328603770669236,0.00020573897023234977,5.398677899837168e-06,0.0007106825803129269,0.0005699347426380008,1.4982174115107938e-05,6.574239085122002e-06,0.00027537096961571805,5.7689651942860465e-05,4.6839842981816204e-05,3.3684953807622264e-05,0.0010009016818486316,9.91145947537575e-08,0.0002576869373145385,0.00117717876856549,0.00020039990689113552,0.0003087943975557117,0.00012247896664252522,1.1977458349132775e-05,1.4258323350668789e-05,6.461532783941237e-06,0.0002655506285902387,4.6590782360800276e-05,7.950747979990069e-07,6.652405349694135e-05,0.0004173783532888109,9.139176944117366e-07,2.5342181769527627e-05,5.0644576733205326e-05,7.956809714926294e-05,0.00024232702766546765,3.994100479243201e-06,4.76166232568076e-05,9.284542081822167e-07,2.085159540321513e-05,7.713965931355204e-06,4.159772974965392e-07,2.153427502982197e-08,4.585365911613515e-05,4.3833200453757826e-06,6.395132867709208e-09,5.036452465434493e-05,5.336693489343958e-07,1.4234122878598043e-05,1.6979307444486835e-06,1.8252314233357936e-06,5.845029675288771e-05,2.8977778576688706e-06,1.8708427917957238e-06,4.981909178525257e-06,9.350209744241056e-06,3.295619577237119e-06,2.4801471851798595e-06,4.241399026660986e-06,1.5563894982362214e-05,2.5233639495692017e-06,2.1670034265230953e-05,8.884877139792025e-06,7.228351850407932e-08,3.1081018554424134e-06,3.742663956529668e-10,1.203477025146782e-06,7.826997756588128e-07,2.83842345183416e-08,6.087790480613364e-07,2.828514968911122e-07,3.4386511278405862e-06,1.6335283326007755e-07,2.7924460299644238e-08,1.1727833313379676e-06,6.151909721641147e-07,1.5211788055857767e-06,9.241558629469182e-10,4.923053809058331e-07,4.8063280466692504e-08,4.826931880863583e-07,1.5744650969651275e-06,3.0684332168462447e-06,9.106217357945923e-08,4.431900254786569e-06,3.486006536768116e-07,1.5126071186699619e-06,1.4134757893025096e-06,7.9610968750643e-07,1.023794127696931e-06,8.889111668963778e-11,1.2795096981932375e-08,9.248516841253718e-08,2.964046563747047e-09,1.559540052653574e-09,5.872112847082889e-07,1.0239144534462952e-06,1.2860010834003788e-08,1.3323507364049192e-07,5.416730575191764e-08,3.8444262338011015e-06,1.354095990890869e-08,5.784643519746169e-08,3.017270211458367e-09,9.751464959961709e-07,2.6588034161001417e-06,7.417496470374374e-07,8.84687627156211e-07,5.917048815362591e-07,4.5875132537176455e-07,3.1243151088489185e-06,5.542306014127973e-07,7.025134118432419e-06,2.0999916194863744e-06,5.664493768264833e-06,1.295837175341319e-07,2.2364196972102235e-06,4.307458167929212e-09,1.1895568663433664e-07,4.247259944190063e-06,1.0656306459466691e-07,2.3024831303786186e-06,1.1194303262129779e-09,1.9762186975746943e-06,3.093599287851134e-07,3.8151567682831455e-08,1.919161660701718e-07,2.431388246293409e-08,3.1819211798733704e-07,4.788117458076613e-08,3.864438529177505e-07,3.5275200760409575e-08,1.0802800742837348e-06,1.3492171584417179e-06,3.0066749090451594e-09,6.320940704185318e-08,2.3302830109983574e-07,7.070595087199649e-08,3.867783782141032e-08,1.3610276905495766e-08,1.0891512933763892e-06,2.0696422553534433e-07,9.191677596831482e-08,2.1755591106398242e-08,1.1520866105563243e-07,7.629817990739696e-07,3.522554545831724e-07
