atom_numbers,value
N1,10.578110277168161
H2,1.9278193483089654
H3,1.9216735193696135
C4,9.624998772442117
H5,2.0904992712017796
C6,9.63066491504828
H7,2.0714469375046134
H8,2.0661761022458998
C9,9.771282689480016
H10,2.0635140131649568
H11,2.0837911880983055
S12,11.144518339960245
C13,9.843227712604211
H14,2.0540056872858568
H15,2.07718810633844
H16,2.0751896299699313
C17,9.704050879574387
O18,10.927136924180596
N19,10.371807151381685
H20,1.8761114236785108
C21,9.611875384107947
H22,2.0404294516043207
C23,9.6745259817207
H24,2.0958815050757034
H25,2.0996283420200497
O26,10.963594523308426
H27,1.800923476383122
C28,9.742021938941908
O29,10.905791857461734
O30,10.929139806614566
H31,1.7489503477708455
