 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,H6,H6,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,H12,H12,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,H14,H14,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,H18,H18,H19,H19,H20,H20,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,H24,H24
1N1S,N1,0.0,0.02369871289486558,0.000666354258869406,0.0011631394230073866,0.00032889465825447495,4.9046485761428116e-05,0.0011680150517585641,0.0020323252117788737,0.0009969131425036082,5.024287692695362e-06,0.00013384468635908864,1.2935876092481924e-05,1.071642402927786e-06,4.242468516701958e-05,0.00788814861928211,0.001388252440365001,0.007872035760887686,0.00140768662054791,0.0011870998228858398,0.0023399524185703235,8.457760511948464e-07,0.0004099133280641709,0.008698203725531206,0.0006762231969072996,1.2071944829550318e-05,9.8624127521596e-05,0.0009209710835011986,0.00016660556591505116,1.120114713309972e-05,5.878675699014235e-05,0.00032500701829257794,0.0002710594920440623,0.0001839909544452123,1.936990414952433e-05,0.00023764860656338982,9.526632343104247e-06,1.4065618129666113e-06,5.458152092518986e-07,8.853133381947487e-08,8.465314276229208e-07,1.1219826918429376e-05,4.364693472957981e-05,3.091960204792965e-05,5.091413702695835e-05,0.00014589467644232634,2.4027142484506214e-06,2.9287152170098807e-07,1.5451675116628927e-05,2.0865759269295125e-06,1.0280497262094013e-05,1.807634005590586e-06,4.566594287824799e-06,4.5203695977713565e-05,3.156808609094952e-05,2.1235511848072264e-05,6.753981529605824e-08,2.078307965724946e-07,2.8090804480296327e-06,1.2733283952570673e-05,1.4888558175218947e-07,2.273541910291499e-10,2.855011108082728e-08,4.2286420411097314e-07,4.256634650312563e-08,3.8972885353649733e-07,6.497905212787813e-06,2.898898381564763e-06,1.546142658792604e-05,3.9321292999439095e-07,2.499418332524428e-06,1.360957962992515e-06,1.4459495787377818e-06,8.953883745554947e-08,2.459215515671076e-07,2.4368800451146644e-07,1.5553903542908643e-07,7.92129645210693e-08,6.976836514072104e-08,2.0252695767108975e-06,5.142209720254698e-07,5.507834827112035e-09,2.753390027088187e-07,8.897392844708918e-08,8.820501438133732e-07,4.981752479427115e-07,5.249195740297807e-07,5.4148770312068e-07,6.365577498446129e-07,1.4702167194791116e-06,4.568229114432221e-08,5.079664050500199e-09,1.4811657075841644e-07,2.6735934299804143e-08,3.3465763771278745e-09,1.5529258545754487e-08,8.222331936424965e-07,4.058809999207824e-08,6.4647283082308604e-09,2.2993444925845097e-09,2.766873008486215e-07,1.258901545231339e-07,3.9056656797598066e-08,1.826694351336755e-11,2.387032131956346e-07,1.7149278219719122e-08,1.4137130077696014e-09,2.3687692085605505e-09,3.2287819362597503e-09,1.993596399074704e-10,1.0498683422621724e-08,2.2482085082486947e-08,1.2588822406733868e-07,1.9351714675153175e-09,1.5191214952636756e-09,2.9370654797133966e-09,1.6621113507753194e-07,9.871872430622375e-09,2.3129836712598717e-08,9.98865878898414e-10,4.8253261164532546e-08,1.6610262054683744e-09,9.195299105480004e-10,1.988138181863164e-09,2.4464295034221095e-09,2.2828789691953233e-09,1.2625192280513176e-09,6.404008434657271e-10,1.411382011262674e-09,3.3690550349518844e-12,9.24191834172916e-11,1.1818273248920264e-08,1.8045120953047444e-11,1.9322166089352777e-09,6.080328684987535e-09,2.865233383886334e-09,2.7091318077765436e-09,1.4210854715202004e-14,4.2520389986755447e-10,2.7998643403748247e-09,1.9843086063175974e-09,6.556257980960822e-09,5.876936576276748e-10,1.1318292525430707e-08,4.331286218572927e-09,7.909926713622895e-09,9.657045607625037e-09,1.0015412943431556e-09,3.398888970274072e-08,3.1192403382451772e-09,1.2511200964127056e-09,9.834515424245183e-10,6.231504201537064e-11,3.6652325619002113e-10,4.25203111609207e-08,5.857705431822069e-09,2.6735175184811055e-09,6.433097754499073e-08,4.072814863143037e-10,1.9854540234121032e-10,8.564318143555738e-09,3.2144120698518464e-11,3.6222810861907817e-09,1.9000204187769043e-10,3.7909675398850595e-11,3.420278282817435e-09,5.701217276055104e-11,4.546830512097699e-08,8.657430328185001e-10,3.390123071156381e-08,6.113269446217373e-09,1.3718170821519493e-08,1.8221146813601763e-11,3.599814890620223e-12,1.772504087949045e-10,2.4707666468337663e-09,3.62570251599692e-11,2.430362605609915e-09,6.4012795064627426e-09,8.589129407710061e-12,1.2571774732350605e-09,3.986277974377117e-11,5.419312998355963e-09,1.3685430566567902e-10,5.137572589575257e-10,6.31050767196939e-13,7.31434357525984e-12,7.90081888801808e-12,7.201887974872534e-10,1.9348041502276203e-09,5.561145988153271e-11,1.565532148362081e-09,2.2882103989374514e-09
2N1S,N1,0.0,0.0,0.01432282106331284,0.02349797238856599,0.004592811572850408,0.26466963412116185,0.02287209438366311,0.03699492921099168,0.012221312153835928,2.3701690530453234e-05,0.005663787172600632,0.00031907639239370233,0.0003993780226452248,0.0007903310334116398,0.10511340482325382,0.15841296343213207,0.10629840187184048,0.15996496381341885,0.003429066365352673,0.006466690469714376,4.194498917398093e-05,0.0031129571559329605,0.08998097443699171,0.04191053554809265,0.00048605226188902506,0.01646437905677578,0.2096654058661489,0.012126492915054854,0.0008152576255888722,0.0029587840739029314,0.023954836839699567,0.01577608742743286,0.005100697573719337,0.00015141910760796407,0.006498709093697208,5.5863926826216215e-05,2.4372781665782384e-05,0.00013525120383173217,9.137842483131209e-06,2.6197653428816636e-06,0.0007087807860255424,0.00030353036161567815,0.0005986643023638827,0.0006030464298225624,1.1653295494795657e-05,9.512257508337285e-06,1.2899705923885563e-05,7.936858106183386e-05,1.3230121259644179e-05,3.7000020367550235e-06,1.1786654657619522e-05,1.2511064177989084e-05,0.0011170586550699468,0.0010315222051193729,0.0011498758208539073,3.251293056161231e-05,0.0007554716876341239,0.0010230782117686132,0.0019827575047046686,1.3784503222646904e-05,3.2606361505482795e-05,3.668532495981758e-05,1.0749539053778179e-05,2.9060321398377553e-05,4.793646758205483e-06,1.7415057142589063e-05,0.0001274447450700933,0.0004738556437273722,9.833650530755023e-06,5.514392484462505e-05,4.916418916822707e-05,0.00037541236500882036,4.2868145138541536e-05,4.2216730377742095e-05,1.39906391138922e-07,3.962474716567854e-06,2.1342152769054934e-05,6.881224686039467e-05,7.454975604703762e-05,4.2523719574916186e-05,3.2820767472685475e-06,6.173786310181839e-06,8.91301721450688e-06,7.165749682869205e-05,4.3770732135239854e-05,2.2882692642944846e-06,1.645400590000179e-06,5.677418286609281e-07,2.034744065237959e-06,5.157052856974431e-06,7.666852887666664e-06,2.4977165294481907e-05,1.143846905860002e-06,8.258165177910115e-06,3.8264951163213823e-07,1.5467446709660493e-05,2.392111775328942e-07,1.7455473675376254e-06,2.1021314466906915e-08,2.057598045457354e-05,4.279021721842469e-06,8.119106365001016e-07,6.193108390561974e-07,6.1203960068922925e-06,1.1665146830708295e-06,3.194000621764559e-07,2.2216375872297078e-07,6.584550704680225e-07,1.7611185043620026e-07,1.3286717024385553e-06,2.2260184362465907e-07,5.132126402962456e-06,2.6313067280625546e-09,1.434509577791232e-08,4.0881273877246826e-07,8.485276066672043e-06,5.878915567691934e-07,9.4605052680663e-09,4.3989097697760826e-08,3.7440570825886255e-06,3.98606494034226e-07,8.116662586488133e-08,2.1403368877237483e-07,2.880780465286392e-07,1.514704730531946e-07,2.8797225715138097e-08,5.4926196924043325e-08,3.523593328225161e-08,1.159627949220976e-10,9.042890880550658e-10,4.15714072943274e-07,2.5381424517689766e-08,2.5584427021385636e-07,2.694479372955527e-07,4.129900021965227e-08,1.5860191160399495e-07,1.5347419335398627e-08,1.9536572359868387e-10,4.390240901930298e-07,2.0825934932133805e-07,8.742250878768232e-07,3.1270804834448995e-08,7.381737092693186e-07,3.7861675217243373e-07,4.5393597192244783e-07,4.993880535764106e-07,6.217603276681416e-08,5.76232868532145e-07,5.608869013684625e-08,1.8300243409541395e-07,1.346756710596253e-07,3.914395074744448e-08,2.418800114867281e-06,1.4871048836795353e-06,5.849537805246996e-07,3.590108699214056e-08,2.062514357525913e-06,8.696870850144478e-07,7.365097753897487e-08,2.655908326598677e-07,1.8159950121443558e-07,1.1000634743130178e-06,2.9348385943706035e-08,3.077065242607091e-07,7.879863543891474e-07,2.306793929207629e-07,2.66849874819286e-06,5.1229536168762024e-08,1.8146617049019653e-06,7.055076522988202e-09,4.5001456383531035e-07,8.760502456794939e-08,5.72521807740145e-10,7.348175223853559e-08,4.6301061362719054e-07,3.3145700184533666e-08,5.958168403097375e-09,2.4017823285760187e-08,4.824865609265316e-07,2.6229900873531165e-07,3.3236589880303313e-07,2.0546231382922997e-11,5.768240241010858e-08,3.814890146003336e-07,2.779137382447061e-07,1.417341510823178e-08,3.2581606301818056e-09,2.0504287157052659e-10,2.390595743584356e-08,5.599691821345232e-10,1.5927433150153547e-08,6.760284332330002e-09
3N1P+1,N1,0.0,0.0,0.0,0.02793368998276602,0.0020252274912206936,0.013815280081306724,0.22417517007161836,0.030409416373223586,0.003689985723033473,0.03437796059341758,0.00045097743815403213,0.008266766709295714,0.0003434078766553217,0.0038174044862571144,0.04342384588077142,0.02867498164359583,0.298857824564716,0.17474791184427296,6.606732930491965e-05,9.71282128889861e-05,0.002622680973187297,0.0004286269417796973,0.0002096394314676786,0.00018220190915752,0.030809829508642306,0.0021882940021051844,0.0020990932672719786,3.315483663657304e-05,0.009382526140008451,0.046311890437623404,0.001212151197746536,0.0031822250637298932,0.007961091490694017,0.0012332195814348523,9.484244804092157e-05,8.911471165440332e-07,0.00021791352870681457,0.007378341996167048,0.004209155479627746,0.007811897254296873,0.001296441906991408,0.0013887291553649206,0.000425570288371091,2.585984540326436e-05,0.004875624350078933,3.1664414461562984e-06,0.0006439095687023055,0.0005598013395302637,4.3601148272953694e-05,0.0008683037793706383,7.027140758752992e-05,0.0012576685788223685,0.000467350082408835,0.002312483353548611,0.0034745110580671756,0.0005994319416107174,7.366290855426172e-05,0.0002365186136974451,8.454061702467541e-05,0.00035323425373445794,8.358369203054217e-05,0.0001244510388291875,0.00026867277471143147,0.0009628487942183739,2.704377357165555e-06,0.00017239963457482688,0.00010755963520514555,0.000217493172580685,0.00029357506677119005,1.8467680935607689e-06,9.816162128961636e-05,2.0828805063821676e-05,3.578212522192814e-05,0.00014324605755788866,3.9406916257922475e-05,0.0006275750476267827,4.114216026818163e-05,0.00072518130899768,0.0001378574895847251,0.00040728323742333927,5.5126113913672725e-06,0.00016001567817935936,7.779917439876272e-05,0.00011183569724915188,0.00010036469712160212,7.578114468387298e-06,2.6275232817951633e-05,9.75955760651459e-10,6.863254624178694e-05,0.00012078099085877092,4.387377707359974e-06,9.814540445907127e-06,1.645135158678812e-05,5.404378923201669e-05,6.2753942841276e-05,2.5646616035324143e-06,4.6328655578520284e-08,2.7639896771347594e-07,5.4295885565380786e-08,1.539774385328485e-06,2.1791761450007385e-05,9.556367430718637e-08,4.630124171622896e-06,2.783789332383435e-08,5.7044096251068765e-06,1.870540056181369e-07,5.245713801338425e-06,2.000070182806013e-07,6.967092274434705e-06,3.856932442314331e-06,3.29221978567773e-07,1.4965911181885616e-05,5.595468444141716e-08,1.4992575230188265e-06,1.7808066741231698e-06,6.871415136888714e-06,2.4466184567195626e-06,3.7778145545175335e-07,3.7833775801132674e-07,1.0602163147410693e-06,1.811729228862191e-07,1.1931654997354713e-08,1.7566545107428055e-06,3.1073510009527183e-07,8.110624720725212e-07,2.389252695689237e-07,9.606552087149112e-08,2.184430458740394e-08,5.053855334224977e-09,6.097697746731967e-07,7.252329314866302e-08,1.2179017567781614e-06,1.331384632319299e-06,6.31068033385418e-08,1.6965771010291064e-08,6.569765633734903e-07,1.2812191751976343e-08,8.511243512199229e-07,5.337574595642991e-07,8.706324561291723e-07,5.715049766763514e-09,8.712004631039605e-07,1.3634681210739075e-06,1.6009251790904955e-07,2.0197399308585773e-10,4.675952114396864e-08,1.0465220006139475e-06,7.556590464474766e-09,1.0970520154529595e-06,3.082825769995523e-05,8.591109157407573e-09,2.3614067493848978e-05,4.098221329984497e-05,1.0190649526453655e-05,2.5782889272463194e-06,1.872454428930581e-05,1.8513853006218994e-06,4.897880097276541e-06,1.494366049570317e-06,9.102908049563041e-06,9.853777420909537e-06,1.7003352344113765e-05,4.31461257832666e-08,4.445689976151357e-07,2.5734040423053273e-06,4.403640057049074e-06,1.7894887824887462e-06,8.973989551464001e-09,3.8834722659863985e-06,3.920412277924612e-06,6.707534749850197e-07,1.1335297072090356e-06,7.528894374608797e-08,5.97866055995766e-07,2.7993068552056855e-07,4.897520617941353e-07,2.5096597888740746e-07,6.523588299778282e-06,1.1771862444831527e-05,2.9927507116944696e-06,2.6655612690440478e-06,1.1153088803617095e-06,6.899179445518655e-07,1.5382184845869062e-06,3.059401887384183e-08,8.122527273002333e-08,2.790931916685224e-07,7.177768858390721e-06,3.6436785662008475e-06,3.743825285340563e-07,3.0410087257237706e-06,6.858173531743006e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,0.0025003409212924765,0.023243099672616285,0.030710251682235512,0.19378109869620141,0.003980709706699059,0.01809223280996508,0.00038342867616059095,0.00406569515439581,0.0069687630041068704,0.009321797747246396,0.27013593709011996,0.14638797981499385,0.0321675782257258,0.025600675162530173,0.0011240931445324343,0.0047227235214748475,0.0004362941593654135,0.00012418339923758737,0.02740862266547106,0.00039206765612265215,0.002054972257962806,0.0296998678952618,0.0034837628406809706,0.002129617795344707,0.003904371498817394,0.003778787478390333,0.012183710814079651,0.04367231335474964,0.00041496181116906783,0.00010914343970691576,0.009331791842972503,0.002305307648410082,0.0003449890493545382,0.00897477672129865,0.010259955124492404,0.003900632762698919,0.002692244124284482,0.001192078980734479,0.000823950743470192,2.79644458838213e-05,0.00602152849189963,0.0005396774624431,5.248585161021779e-05,0.0008224083403260973,0.0004823902115815848,0.0019933290897122813,2.5624308675809004e-05,0.0005288750677778786,0.0011815534830161845,3.436380084886892e-05,0.0010310880107904374,0.00037547099055545985,0.0003891241266931189,8.631283323579098e-05,6.0702558424274855e-06,0.00048046133038259775,6.3759719272527e-05,0.00014366527805886875,0.0005083844122533154,0.00019591500824889252,2.905826674726164e-05,0.0010969220370098398,8.564964555368704e-07,0.0001878038389278025,0.0012107052669851903,8.914826714434554e-05,0.0003532245005968271,3.176441342089831e-05,0.00013464464853329972,0.00011404984805096774,0.00031503732116178185,0.001355523722996299,1.6693417149715728e-05,0.000851115230002808,0.00022244927176773288,6.430366144583033e-05,1.0907467394405401e-05,0.00031069386368320906,0.00031106296402994005,0.0003624851296191167,0.00017827711577700356,2.4844554495029314e-05,4.310910969174131e-05,2.313390625285905e-05,2.2421782866821616e-05,6.743091663374834e-05,6.265838299768234e-06,5.959789758813727e-05,5.108227864036863e-05,7.49900936580783e-05,4.041567937296264e-05,2.153690991324453e-06,2.0543193079980426e-07,3.385848645898193e-07,4.249730398697693e-07,1.6557870439193323e-06,3.2880448510574922e-06,7.801767192283648e-07,1.3496182402761292e-06,4.5524660352569413e-07,2.652518956036687e-06,7.134232686833997e-07,1.1210821152074502e-05,3.0190128064155886e-07,8.199406897668737e-06,1.0412999552844582e-05,9.276706922634048e-07,1.4776139662942e-06,8.745027990642029e-08,2.715829225952149e-06,2.8907133793332207e-06,2.2072103831760614e-05,1.1863844258108713e-06,1.9864989653228804e-08,5.32893727811512e-07,2.5806311403364646e-06,1.66502809761937e-07,1.9510280502288424e-07,1.0605316183021074e-06,6.311970057737426e-09,1.296846922960171e-06,2.7547539982464286e-07,3.179237539896462e-08,9.784724142036794e-07,1.162847595992389e-12,2.738675508595634e-09,1.9757176783485875e-08,4.177403547522829e-07,6.178610094664805e-07,2.1644699987888316e-07,1.0218927926075594e-08,1.1046755954424725e-08,1.2508485447426665e-07,1.432506635534736e-07,2.67655373420439e-08,1.4932980874071689e-07,1.0459020804987063e-07,1.9226764380597672e-07,3.2381681647208893e-07,2.3145363847731915e-08,3.4440864826734696e-08,1.7038193078633412e-10,9.666851599199333e-07,1.195496786010608e-07,2.125390045515374e-06,5.32959177586001e-05,1.1264011767764259e-07,3.456886861696873e-05,6.747724617373052e-05,7.101087775129855e-06,1.9875699877491826e-05,3.7512244986270815e-05,6.368849691629208e-06,3.731347719027056e-06,1.0804889389870453e-06,3.262138636705991e-05,1.988576587663715e-05,4.457794817547267e-05,9.064082151510888e-09,3.388933578207798e-10,2.7865191762899144e-06,1.1465527442133805e-05,4.909051702917111e-07,3.2468472532798387e-07,3.1039962373746732e-06,7.717099948845174e-06,7.576608229697968e-09,1.3435195642674813e-06,5.379772183289333e-10,8.179969408494969e-07,7.903976246836919e-07,1.1333332303742338e-06,6.87606931171203e-07,1.9219090567457187e-05,1.795061869680481e-05,5.136376379333285e-06,9.189639123885485e-06,3.5859297757845354e-06,1.4212238150790313e-06,3.2377632175339954e-06,6.282917142108602e-07,8.175814922850577e-07,1.7312552991199937e-07,1.378015940378674e-05,1.1600846495873895e-05,5.148460220372186e-07,9.799237442820186e-06,1.5143923780769342e-05
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.007859844593430587,0.0023368997836281657,0.002304848397812087,0.2921441343108411,0.009732759245983713,0.004681237046157083,0.0030065921687780772,0.03075808186329665,0.02810742709832237,0.13817982704809273,0.09204538875781054,0.05192300901179925,0.038536761176840795,0.014741362393984714,0.10354219591528491,3.238872664734771e-06,0.021007209759235312,0.305785896080923,0.040291420871996664,0.0005773694628867787,0.006185603803736672,0.1354690021816598,0.009324176287202057,0.0003449285108667599,0.0002136065174525026,0.019907959451961776,0.005279380983395754,0.0027286534397807927,0.00010392581942886281,0.003800082429354923,0.00014576647304487267,0.0002532077776007391,0.002893028936856723,0.002947216380643436,0.00480064675064984,0.0009634865816630089,8.820430009892632e-05,2.024586811444351e-05,0.0001697420002386707,0.007183063222239383,0.001986167151311946,0.00027820424698865587,0.0028031273888977637,0.002272774443487391,0.006010835196059494,3.035900382419854e-06,5.5899248650792543e-05,0.0012541794891998137,1.0480424757819407e-05,4.875002971704845e-05,3.4487256784565545e-05,0.0005233130041881751,3.5234684112595005e-06,5.295600027821479e-06,0.00011728213960560119,5.7650467986558596e-05,6.354270267516782e-06,0.00019908223059461605,0.0001356700845336345,9.956996865678747e-05,0.00317104939184798,6.218482944397863e-05,0.002819038575613053,0.0017491640184035262,0.0006459598291361779,0.0004022055470240815,1.1243628892376734e-05,3.1165353583162414e-05,3.7505071215360175e-05,0.0005433574900768345,0.0008614878700572426,3.291829697338322e-05,0.00100612024964164,0.0006188890256986213,0.00016797624203457318,1.587487548082578e-05,0.0004131667071760603,0.0007823351703519776,0.0006527391068340549,0.0003148109302442137,1.1056667708064793e-05,5.657347161758253e-05,1.5045596635232528e-06,1.1752531463571358e-06,0.0001579166769318796,9.179901609757124e-06,1.406576064200138e-05,3.947651761038173e-09,4.816314708744329e-05,3.046087830549382e-05,1.595163938716837e-07,1.6483654952104132e-06,2.937806602432147e-05,9.261411038075096e-07,6.884023010700346e-05,9.173852857813358e-06,1.103081662412464e-05,2.127290288278516e-05,1.4757912891738556e-07,1.5651023024254584e-05,1.230383859907036e-06,4.0372868543858687e-05,3.307991873757743e-07,1.3424235597137013e-05,2.6309837894755717e-05,2.808980991808596e-06,8.112855360842275e-07,1.2831316364980694e-07,5.929340417321072e-06,1.0742682733155817e-05,8.303614902516188e-05,8.132042204067602e-07,1.0372825265392294e-08,2.1328461961012124e-06,1.111110122087311e-05,4.4294098477948296e-07,1.3047025340107155e-06,6.020390522554209e-06,1.0730181276841222e-07,5.509851734197824e-06,6.459424550797621e-08,8.188235405270916e-07,2.469383804992731e-06,1.731190168996477e-08,8.974678560313976e-07,1.8380959310171363e-06,4.49355114984229e-06,1.981215904223177e-06,1.602518588939006e-07,2.775965834977967e-07,4.371556228122131e-08,6.656377466995878e-07,5.020938571576039e-07,1.9673195901237506e-06,5.037320187639693e-07,5.109639378275688e-10,1.6024562077276983e-07,1.1842572167353183e-06,9.456391225626248e-08,7.808494206784644e-08,1.5656191010293696e-08,2.6460488964374917e-06,1.6945400758139328e-06,1.5396949009094385e-06,2.8877429689710965e-05,6.692868481650294e-12,3.294420675592491e-05,4.3820735549537915e-05,9.323821557494227e-06,1.1384590153262764e-05,2.0785468371364857e-05,3.8303833749253613e-07,3.4221826084035456e-06,1.8121799172376996e-07,3.966553656131744e-05,2.0069998931449007e-05,4.738325545461386e-05,5.681248804734196e-10,8.786785965497756e-09,1.1398897048486845e-06,5.633242911695646e-06,2.6953895098102976e-06,3.264237911082546e-07,1.358066358925214e-06,7.2187450959049215e-06,1.4016435443409136e-06,1.7539184438142286e-06,1.1687668610704804e-09,6.532333189923634e-07,7.2233036729763e-07,2.651764892114272e-07,5.42076090015442e-07,1.5279359325326425e-05,1.5444128052433115e-05,6.114739758089627e-06,1.3117142474428078e-05,2.2311655665241403e-06,8.385927210419197e-07,3.055383673178369e-06,1.0479936785046107e-07,7.477599075489394e-07,2.735397066633283e-07,9.810522035857971e-06,1.011877952605822e-05,1.0012185611696367e-06,9.579655528835218e-06,1.0732116112466272e-05
6N1S,N1,0.0,0.0,0.0,0.0,0.0,0.0,0.021536734914015643,0.0334884964798019,0.009405544506261077,3.918693650462046e-06,0.005797988358897221,0.0004385662738912721,0.0006440642045766332,0.0008383531260349741,0.0958144185184433,0.15094669690753548,0.09628854610245297,0.15241323107940552,0.00023549933734789974,0.02599352368156449,4.9314864764671285e-05,0.0024668946881680753,0.04769208884843046,0.07233729523848798,0.0010316466998965268,0.014240385786349119,0.1612416303563129,0.009331254221190965,0.0007305512819055782,0.00267108376709424,0.018392457192936362,0.013189073075662527,4.4899826153965705e-05,0.00619853780068258,0.0002669143488076564,0.00543397979989324,6.206107744244349e-05,0.0011873653087746128,0.0012529275133532636,0.0007249570867000621,2.0702654910387253e-06,0.0027581242431753417,0.00445616250896963,0.003439256456430506,0.00037218379715131533,4.198246718001286e-05,9.515087875566763e-05,6.646937594312341e-05,9.368512707896848e-05,2.8744720908635557e-05,1.9679763818558627e-07,7.7644625933182e-06,0.00022560362952983581,0.0005205104099905711,6.504885822167239e-05,2.2388109421456193e-05,5.1476675325456966e-05,0.0004958181904921588,0.0005650389441105297,9.49846321107728e-06,6.668192440439924e-07,1.4176240307195442e-05,1.0190712012914105e-05,4.5712117370477756e-05,5.151499142819205e-07,2.222865144396735e-06,4.415695744608428e-06,0.00011378960318664255,7.781206356849424e-05,0.00012928115344035263,3.0436773774678016e-05,0.00038808356706621083,8.415937179995225e-05,3.5755709232754285e-05,4.210715306229851e-05,4.781777190365766e-05,2.8007605701318994e-06,0.00015704087425616464,1.6105751593276096e-05,0.00012391849341675254,1.086544240358478e-06,3.70754152809738e-05,1.6300131461033374e-05,1.4576282048039957e-06,6.741700397050465e-06,4.803630722349794e-05,2.1649146924040963e-05,1.612899052405581e-05,2.4530899997099453e-05,4.795023347270444e-07,2.77561917227942e-07,1.538467240824737e-05,8.960260814427912e-06,3.3749483445699724e-06,5.544547067692918e-06,2.931681787510243e-05,1.709582595488257e-07,2.1494581936565282e-07,2.2801054377907803e-09,1.1072909117615382e-05,2.1159864433961673e-06,1.1668704882339398e-06,7.210986918693152e-08,1.6553598430224525e-05,2.1891194146306248e-07,4.384549023850326e-07,3.3662548659663116e-07,3.5515304097621936e-07,2.8807491077031955e-06,3.5371419127017134e-08,1.2958881736579997e-06,4.002634387489934e-06,4.020660271386589e-08,9.889581495947652e-07,2.1011770101608818e-10,2.9645417920498573e-06,5.857301932365999e-08,9.67799694606697e-07,2.1954193574202918e-08,2.6790019562739076e-06,1.196405063907946e-08,1.6589120299670412e-08,3.524093239448689e-09,1.9642056492408244e-07,8.935126638576207e-09,3.530643577498438e-08,6.358258808347728e-09,1.6261296753583565e-08,3.847002050250126e-09,1.9939127682278013e-08,4.2501904662373136e-08,5.641685030255417e-07,8.586485744643824e-09,1.1318101433843708e-07,6.657351203642747e-08,9.125898969841728e-08,7.074749053259666e-08,2.7247966993826367e-08,2.1606955824537977e-07,7.45115413813835e-08,5.783936287695468e-07,3.84282783372214e-08,1.281578039247222e-07,1.1196192950535533e-07,7.653870532919882e-07,6.045985561087264e-07,3.083301440831576e-07,1.6076468347669959e-06,5.889624921096015e-08,2.159074361074431e-06,1.7300932286801185e-07,4.785414144947708e-07,6.775251556678796e-06,5.530784559226731e-07,1.6590184683806797e-06,5.7048352442024e-07,5.199154838653186e-06,1.4258286529234e-07,5.714909434573201e-09,1.7659149340598645e-06,3.149508563726755e-06,7.200825509201536e-07,1.9497195857809402e-08,2.879714968706537e-07,3.318125850970688e-06,2.711538608313191e-06,7.1699576307260315e-06,2.878091827085427e-07,3.948894667260561e-06,2.7109467217734107e-06,3.6403973848742055e-06,1.935290463439543e-07,9.968737679777462e-08,2.306653135164538e-08,8.364671599814244e-08,9.157272495841084e-09,2.6661880037082142e-08,9.685970163708646e-07,1.2410420469066707e-07,1.5534934227900976e-08,8.545257723646671e-07,3.82456772030082e-07,3.568626549821374e-08,1.30453869928715e-10,1.0456576937656337e-08,3.1687730261964475e-07,1.5020180876845757e-08,9.056354717262849e-07,1.2249273302344932e-06,1.5564234345788464e-09,1.0147239044577816e-06,5.173387971346699e-07
