atom_numbers,value
N1,10.565234186235848
H2,1.9299545303211203
H3,1.923069933575392
C4,9.712846662731256
H5,2.074930415267559
H6,2.0637255197316935
C7,9.77216557194879
O8,10.954835881456741
N9,10.394578125700088
H10,1.8797238764243527
C11,9.607694826151327
H12,2.049317340531125
C13,9.608518074808469
H14,2.0886329088179765
O15,10.910899836505212
H16,1.7868214607834303
C17,9.712735099648915
H18,2.077980766994298
H19,2.0685167357186645
H20,2.081142775913868
C21,9.721720725178628
O22,10.91276775729291
O23,10.885384659382556
H24,1.755774836917021
