atom_numbers,value
N1,10.571344279934541
H2,1.9540442268393352
H3,1.9451897640196247
C4,9.624081788318993
H5,2.066286739692071
C6,9.62567475630989
H7,2.0879580883608053
H8,2.1110224910736157
C9,9.680996903275402
H10,2.1000035315730203
H11,2.0934087221209383
C12,9.951301716202638
O13,11.000754168007546
O14,10.969556422783631
C15,9.744672038578205
O16,10.943865302212913
N17,10.381662985651573
H18,1.850487513897042
C19,9.599490408465819
H20,2.080993244337523
C21,9.616648640328128
H22,2.058350112913502
H23,2.0524064622116436
C24,9.7514440282622
H25,2.0823321752242885
H26,2.0860284393476705
S27,10.97887124325679
C28,9.84805507248606
H29,2.0847342050905855
H30,2.0676133701601414
H31,2.0836661965196646
C32,9.724830911422005
O33,10.918619296549217
O34,10.908426571669317
H35,1.7856524853740772
