 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,H10,H10,H11,H11,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O14,O14,O14,O14,O14,O14,O14,O14,O14,O14,O14,O14,O14,O14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,O16,O16,O16,O16,O16,O16,O16,O16,O16,O16,O16,O16,O16,O16,N17,N17,N17,N17,N17,N17,N17,N17,N17,N17,N17,N17,N17,N17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,H25,H25,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,H27,H27,H28,H28,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,H32,H32
1N1S,N1,0.0,0.02331049153065945,0.0007964841201941741,0.0010956014877996356,0.00018931828169899134,3.350180454586571e-05,0.0011264555340031457,0.0022697851130448754,0.0009228795696940573,2.6284992765690518e-08,8.357726577996882e-05,4.149115484658461e-07,7.5407539844168925e-06,7.634083247945456e-05,0.007776895407606066,0.0013108702734542232,0.00772704417453518,0.0012915952439338518,0.0011166359532434889,0.0018703030783182584,0.0006788216810664771,0.002944200975924627,0.0059401844184237,0.0006242370852274082,1.6414306182710448e-05,0.0003787980107778921,0.0005107076438668479,0.0002531610006023255,1.9905587530483215e-05,2.271194039413227e-05,7.503098882830073e-05,0.0008256525701334227,0.00019402111813149325,2.6325545771310743e-05,3.96863257640101e-05,0.00020397100691482706,1.1131759758198356e-05,6.294575527476809e-09,0.0003018717401970239,6.638106955225709e-07,4.7485051017481794e-05,1.0716231757079697e-05,0.00025716660269492486,1.0909683833645878e-05,9.608051676768259e-07,3.404704435860939e-05,8.47383551476899e-05,1.0540195894803706e-05,0.00010845233650602637,5.9074152797933266e-05,4.828958430258545e-05,1.735459613794177e-07,1.0044122869617977e-05,4.673736243621107e-05,3.38098991681246e-05,2.1277272531428082e-05,0.00011391743908806262,1.3593564067937436e-05,1.6231917195907997e-05,4.833694522421439e-06,1.2850529004682087e-05,1.2834429994612595e-06,2.996018860224048e-07,1.428117707424903e-09,2.1970609772048455e-06,3.365204348237949e-07,6.738252116722521e-06,3.519771529791882e-07,1.488133616334153e-09,2.5116419832826864e-07,5.4625596684898525e-08,1.288754027939376e-07,1.6007833836262364e-07,9.515471504073503e-07,8.923710037578303e-07,1.808358087718176e-07,3.650315796299708e-07,3.1951664170026817e-07,1.6338551200867357e-07,7.059004175635764e-08,9.703462200416624e-09,2.1800436502128484e-06,1.1810553590674289e-08,3.148563687549455e-09,4.182936195334941e-07,1.0886702510592983e-06,8.364548324646393e-06,4.146214482858568e-10,1.2224522976111984e-06,9.768401620924294e-08,1.0833001296006728e-06,2.6613147485754496e-07,6.865839694558673e-07,1.1089677370845763e-09,6.346204395324406e-10,2.862639743583806e-07,1.4258187860938243e-07,6.781497144392468e-08,1.4978013183897243e-07,1.3277578259085487e-07,1.6206509265703772e-06,1.765738077086354e-06,1.8615831072210653e-06,9.649306242920375e-08,4.871548135998438e-07,7.134514845574813e-07,5.398450375615482e-07,2.6670528840977425e-09,8.532674788952477e-09,4.6343136050897016e-08,3.3358410755912615e-09,1.4968652484181888e-08,5.023671380832706e-07,5.416155034021486e-06,1.4345555521266817e-07,5.258460168189316e-06,1.5837968463605634e-05,4.1089642484504196e-05,2.699075532897055e-05,0.00012040849126526698,7.226211490840573e-05,1.1655944926414197e-05,3.400386423102475e-06,9.097667593327419e-06,2.931817518758706e-07,1.907179514928914e-05,2.3468705206003415e-06,3.1885406326370713e-06,2.452288411602943e-05,3.577355847284025e-05,4.1530801674571904e-05,8.57236166273978e-07,1.0301206998519774e-08,2.3397263082536313e-05,1.1147612681394747e-05,1.5397552000084858e-07,2.830537182973991e-07,1.1510149444532436e-06,1.3959832628751556e-07,7.411440261645419e-07,4.974503864385582e-10,2.633973687826696e-06,3.2944075749608004e-06,3.101277815664716e-06,1.1106193700261002e-06,4.2707746183978657e-07,3.6957978011287196e-08,2.6127205665638087e-07,1.0791314630553828e-05,4.743883119662229e-09,9.061827729861527e-08,6.406631082589431e-08,2.211942605190309e-07,1.7263294014580044e-06,1.4606202775047095e-08,1.62550865656641e-07,5.323147478364376e-08,5.773864526492645e-07,1.2377807423469278e-07,5.123491131353575e-07,1.9615709900833167e-07,1.7165212202741031e-06,3.37114063553301e-07,2.3934717402473993e-08,3.071766241369289e-08,2.3908464236166438e-08,9.081818588829726e-08,1.2361739964994456e-09,2.7247128331353565e-08,2.5046031060238505e-07,9.406308898451954e-09,4.1799831151934086e-08,1.978506247723999e-10,1.8894009756742491e-07,8.66930971454849e-10,1.9043936205775935e-08,3.089993350080533e-08,1.210406495033567e-07,1.0634582103818957e-10,5.362613769710478e-09,1.5617050486138595e-08,3.4224067191335195e-09,4.98702384943428e-10,8.815401825179592e-09,1.125315041150543e-08,1.2448869268766316e-08,9.177164139728688e-09,1.0755196733214234e-09,4.675493489592064e-08,3.514960666972655e-07,4.515220708434242e-08,5.489640984013278e-07,2.576623112648946e-07,3.03325340400562e-08,2.8377078464814076e-10,2.7202961727645913e-07,3.405335613493321e-08,1.1499230401224025e-08,5.220033572062022e-10,4.8933079810353775e-14,2.990378222822443e-10,5.930220786654061e-09,6.38404884512056e-11,1.2683115668821188e-09,4.221139215943026e-09,1.203180333142484e-08,1.698206340550179e-07,7.812803541895619e-07,8.253793093437878e-08,1.2546163796756105e-06,3.6613732490309303e-07,8.011661334350606e-08,4.848138084323494e-07,4.218636551200916e-07,1.2607249830765e-06,1.2045220038059412e-07,1.9388521946273052e-07,7.790227826709462e-08,1.46554639535168e-08,2.472570196365709e-07,5.431036154135427e-07,1.221921319682906e-08,5.464568517687951e-07,1.4258498670649544e-07,3.25947324686382e-11,7.590587669525917e-08,5.211194187282331e-08,8.771250614714177e-09,8.884684032928192e-08,8.75602692573807e-08,4.93822528424559e-08,5.508361036188347e-07,1.8455386141535968e-07,2.577722868490895e-09,8.006346530198272e-09,2.372320118126936e-09,6.432568006031758e-09,9.38124241622873e-08,1.4580990581603004e-10,1.2196025522825948e-08,6.5898506651507205e-09,3.4070261278884573e-07,5.452946982842377e-08,1.0300751585035073e-08,2.5262185676666604e-09,6.45802462617695e-08,6.126703588904547e-09,3.976628887292222e-10,4.277693740895039e-09,3.70338787414326e-10,1.1185872783592288e-09,1.183215223021783e-08,2.608661897607334e-10,9.899880915043013e-10,2.9901470188775647e-09,1.0968685004719703e-07,2.114759389826304e-08,1.7762560311496145e-09,6.580878064710305e-10,5.399027780406129e-08,4.0972358839042045e-09,1.953494033202219e-09,1.6518257595077301e-10,3.138312901218576e-09,7.250629263655384e-11,1.4495146888338084e-09,4.784694862536298e-10,3.114486446520459e-11
2N1S,N1,0.0,0.0,0.01956049268461424,0.020628675233493876,0.0019483775381892166,0.261496917965506,0.027114358939632766,0.03786683697969906,0.009030725724924693,0.00012614174684566493,0.003404865968885673,5.094711672404273e-05,0.0005629104882258762,0.0010238001230340465,0.09967765427980435,0.1527234922865559,0.1013211696070675,0.15440034848932171,0.003102075740419208,0.004146460962463738,0.008626448842574685,0.030315417053486726,0.058092961281118516,0.03851761363550654,0.012280073256255353,0.08905629802016168,0.14365198167328996,0.012963448848021253,0.0006235431118446488,0.0011903202746441632,0.003614209846318772,0.03749664999926683,0.0060945207255787,0.00012001634658975746,0.0002353156409615753,0.0030303083221805416,0.0005110685111238134,0.0003493003862704569,0.010055874118195529,0.00011553080332094012,0.00033730486924410386,0.00024104860372897718,0.0011268917868982875,0.00021170173391515945,4.1779889504711676e-05,0.0006781248896023939,0.001041087545185393,0.0005554050145519795,0.002421497269555317,9.191212883408184e-05,0.000988431434961523,0.00030255636926357354,6.602032216052045e-05,0.0008961046582682819,0.001127690867886777,0.0006065023494974398,0.0037369237066360306,0.000407793231258502,0.0006523828001894216,4.912977176907418e-05,0.0011948692103458392,3.1317166869104796e-05,2.168905983102043e-05,3.798651135933362e-05,2.3796855467717037e-05,2.9202333001077108e-05,0.000241878694971831,4.328965731614787e-05,9.372116183126167e-06,8.482009516086464e-06,9.924155741636298e-08,1.4047305141318134e-07,2.60370270188659e-06,2.2600313990039922e-05,1.6705094533442377e-05,2.168824969839278e-06,4.2042082236903866e-05,7.332188499020731e-06,1.8753610380173313e-05,9.891515764248737e-07,2.918098419568693e-06,0.0001967761692220904,1.0429897652208808e-06,1.1005604041436357e-06,2.686766987558542e-06,2.4133222385369635e-05,0.0003669042429979008,1.1743381422846255e-06,6.754368660244481e-05,1.7286026715357394e-05,0.0002494106023744891,5.656242141327539e-09,1.232256064076509e-05,3.3918107040786794e-06,2.5802050895862294e-07,2.1746758209761907e-06,4.827886903813194e-06,1.938701594816905e-07,7.520511482450587e-07,1.5725137709754478e-05,6.462792852302002e-05,6.483077949726024e-05,5.767103204323831e-05,5.821230278701961e-06,1.713534512060022e-05,3.0657638102837836e-05,4.1471382240310106e-05,1.00751010934097e-06,5.200345278844054e-07,7.250600355668269e-07,3.422465932878538e-08,1.2751007758549093e-06,4.941650547674037e-05,1.8286158534053243e-06,3.607311014786063e-06,0.0003189144969582003,0.0016440384532026009,8.418969161860801e-05,0.0012258117113406186,0.0006702188146738841,6.740133200322518e-05,1.1311637599487057e-05,2.4813114000599157e-05,5.97625204123986e-05,3.272348235139333e-05,8.857875894996425e-07,1.2332365672218515e-05,1.7429700411852878e-05,0.000520043158306116,0.0013113698169791022,0.001658528948909499,9.947056177317393e-05,0.00036253991119616913,0.0018951320955187256,0.0020781253677553124,1.903315260953775e-07,3.5852759860732775e-05,0.0002343611958657288,1.2933043053386939e-05,6.802348728740526e-08,7.501510035368142e-07,5.863993960186775e-06,0.00012901774800821997,0.00010003009275472152,1.823708173143146e-05,9.126171405693384e-06,4.560427181754534e-05,7.440788486912098e-05,0.00013560662106471,3.361147830949207e-06,5.713725492739741e-08,7.218775135431343e-07,8.722494402935155e-05,4.9270222318709145e-05,9.474970581457853e-07,4.0498967246449524e-06,6.393777872482076e-06,4.895926429160369e-05,3.928941196384983e-06,2.2591062465160405e-06,1.312694557498162e-07,6.72914273192049e-06,8.954851981712864e-06,2.5661310838476226e-06,1.2676835460689873e-05,5.5568261907446015e-06,2.488665414634994e-06,7.374951249694561e-08,3.446099162029981e-06,1.0012812941440075e-05,2.843354836024048e-07,3.3853422229945807e-06,5.234767499473492e-07,2.0619676382338525e-05,3.0849274956779027e-07,2.219520342183756e-06,2.7838489558007495e-07,9.782724554874278e-06,4.954703003434702e-08,2.4099507278663168e-08,1.3482050948976365e-06,4.975573903998054e-07,8.890908231862227e-09,8.926814007992334e-07,2.0927164263717657e-06,1.1921122711200383e-07,1.2471482939702128e-06,3.7020474685789395e-08,2.8039196386941967e-07,3.3269801202884253e-06,3.873234593054775e-06,2.1658609978825183e-05,4.982100832329195e-06,1.013770458690999e-07,1.4131063945654887e-06,1.0567382049408991e-05,9.660127942012764e-08,1.14427281738827e-06,1.084077058344235e-06,2.3586594166680186e-07,1.8965394144032643e-08,1.9221233493738055e-08,4.179513579671834e-08,2.5117138147123796e-08,2.3452634851928167e-06,2.726654219742386e-06,2.5922872137762454e-06,9.334002268435171e-06,2.1505220755280163e-06,4.8227612258422425e-05,7.418556997151882e-06,9.154176066061837e-06,5.310155204441003e-08,2.404835998737198e-05,1.3610821329113065e-05,1.904008611885999e-06,1.9498935934780803e-06,2.4890698471224937e-06,4.489770689231065e-06,9.085815982912138e-06,3.2075403716635975e-05,6.193140473698122e-05,4.471030024877365e-06,2.7456526558999883e-06,4.1384024318524837e-07,2.38507085859041e-06,1.2805014635297596e-06,1.3550910837878405e-07,5.936242414517068e-06,5.677650132263068e-07,3.333684737150122e-07,7.694512349942784e-06,1.499663480952762e-06,2.2390077969447475e-07,5.204674469183601e-09,9.246452732369903e-07,1.8307654414684293e-07,5.968938612044283e-06,4.768535566412879e-09,2.783135233386247e-08,1.0629453583987925e-07,1.8616855115727304e-05,1.5704112996672848e-06,1.0808484773860982e-08,1.5178712953201057e-08,9.636588778061395e-06,6.337258846578209e-07,5.283989956694768e-08,9.914481347017556e-08,1.3351869165845187e-08,2.53282519846465e-07,2.480271434901482e-07,3.788601654619583e-09,7.160682224949255e-08,2.2803980925800715e-11,2.578806148179069e-06,4.876088022243152e-07,8.386783578728796e-08,1.1682538048063407e-08,5.040624353469525e-07,5.9438392430166687e-08,8.47500907230625e-08,8.988627953065986e-08,2.1796362781323353e-07,1.3751584093668612e-08,1.9452999344693467e-07,7.369545240720754e-08,7.628040510354595e-08
3N1P+1,N1,0.0,0.0,0.0,0.027910645836997983,0.00477021643907749,0.01705669373261287,0.2142193726171775,0.03378056562798992,0.00816235224463302,0.026752820521265264,0.0018408699923833094,0.0035620011082453384,0.0015568325108923364,0.005713954372485119,0.01566570507457632,0.005997071228703632,0.2858019972664789,0.16051738665451287,0.0007407131499419517,0.005101559492456609,0.00013392633145858923,0.012881166248799758,0.02411994586081123,0.004796530926683307,0.01572764374440938,0.014579530313080458,0.019396755754328865,0.010239201996266267,0.01278751223227892,0.022083103022877415,0.00013128913179860646,0.014954347914319266,0.00653243240560597,7.450606854897401e-05,7.091170951567527e-05,0.0024998976841033027,0.0011349500913562238,0.00013498849354176556,0.004902679355639261,0.00012465927744864658,0.0013209380657936975,0.00013992397449547056,0.0006533363300693651,0.00015527441795226693,3.4458698516814934e-06,0.00039333410002950764,0.0017022748248045616,0.00022337188423993126,0.0018985267286222296,0.000988390724825372,5.7035101066027494e-05,3.0095145786557254e-05,1.2669515173202583e-05,0.0005448806836469977,7.29953726934518e-05,0.00013083025352811362,0.0009536151657631997,9.297229061999701e-05,0.00022333341994418276,7.89294181959832e-05,2.1416307141031155e-05,0.00023963717516695127,5.383268690883902e-05,5.332195485152624e-07,0.0002578932568577663,1.6675125369403077e-07,0.0001344773187859083,7.85458210983414e-05,1.2619957879600463e-05,7.106503035814171e-06,1.1566009550101342e-06,6.112659310852919e-05,0.0001486387142120016,7.750174792997555e-05,2.0174583657883716e-05,1.436254493114575e-07,2.438556876427356e-07,1.4384802315081657e-05,4.083066428517412e-05,1.300345227428501e-05,1.6754778331407039e-06,1.41110540408107e-05,3.6112896895090785e-08,7.460639981360373e-07,9.538480376658498e-07,3.124652300412478e-05,6.355892921749984e-05,6.971655786003339e-08,6.772778986396943e-05,1.5288516923561701e-06,5.814994401109885e-06,2.0517936872188614e-05,2.2115547572365557e-05,2.684843669387149e-06,2.0752744578356186e-06,6.790433581671529e-05,1.4550150898351433e-05,1.0414137982861504e-05,8.2876672857779e-08,4.148969767747701e-07,6.820250833872166e-06,2.6647022450809743e-05,7.74434966377413e-06,3.081936226223547e-07,1.4389736144870824e-06,9.951007103659038e-06,3.2126524995845784e-08,3.2632948840927156e-06,2.1805967360677414e-06,4.201339932397019e-06,1.4441030888878714e-06,3.0518844362781294e-06,0.00010890563591403613,0.005810219466515942,0.0038216423156902657,0.0028261114425278677,0.0010286638327721143,0.00041297032246268017,0.0018979621798007607,0.0010922931856747198,0.003585147124864907,1.0317190488606798e-06,0.00033049365051573965,0.0005684900224101064,7.627334617232862e-05,0.00021697734218473208,8.156607313392072e-05,0.0014260878967222723,0.0001432086235948482,0.003552179781206366,0.006943798146083147,0.0006617486395597005,4.1045967484443224e-05,0.00027454708096863456,0.001031807574971122,0.0007763038903423336,1.7396631912802718e-08,1.2626745777621906e-05,2.204430998409279e-05,0.0006335425433359188,1.9402221917985685e-07,1.536271845026249e-05,3.6424792582145926e-06,3.155279899491603e-05,3.0824458971068225e-05,1.345344137027027e-05,4.4983699350353845e-05,0.0001203963596720925,0.0001444856360950375,5.8360992310380055e-05,0.0005988552633882094,7.124471185004921e-06,2.4238709225521404e-05,0.00013386373737866997,2.518838162046677e-06,0.00012049022615068239,5.3986107090508995e-05,6.70090814840485e-05,5.84789772162253e-09,4.7559523279616656e-06,3.579376613149776e-05,2.3580498270003858e-05,6.127630361341119e-06,1.2503799585950048e-05,6.665054523180558e-06,8.049836663914789e-08,8.14055967464089e-05,9.570342009546096e-06,5.593236643619548e-06,8.203499750614185e-07,1.4510867663020122e-07,7.67433512116611e-06,2.5532099091396532e-05,3.389144985721515e-05,2.1528135412118843e-06,2.1928716922303693e-06,1.9564089054568967e-05,1.1067967618405561e-05,4.334798777705373e-07,1.360369908276482e-05,1.160270335587299e-06,1.8881880725629685e-08,7.359576405407964e-06,6.573312192337255e-07,1.4195408777339935e-06,1.478314350933374e-07,7.357537472607589e-07,1.2459960911925805e-06,4.56895821177028e-08,1.041599301832008e-05,1.725420246678766e-07,4.409575389274778e-07,3.5822233033222517e-06,3.879550805496734e-06,5.3130291721714684e-08,9.388489985440174e-11,1.2990977857896269e-06,1.5029470286087587e-06,6.676791770576784e-06,1.3645873173651069e-06,5.9002789987161464e-08,7.099524257370149e-08,8.286074493213391e-09,5.983650286367492e-08,5.656962017486222e-06,2.1678774997369032e-07,5.210702314073501e-09,1.1734340521485365e-07,0.00015157128001730413,1.7946718277261908e-05,9.908425462334947e-07,1.8833675672347283e-06,9.609457591874815e-06,0.0001165184317604151,5.411593406368098e-05,2.3756676974739932e-05,3.836445725324822e-06,4.161899327170815e-06,3.019805838944123e-06,7.596375967144908e-06,3.579425465494168e-05,1.4466845734251166e-05,5.532914411077172e-06,1.4720531331668951e-06,4.160411082310134e-08,1.7575651282797367e-05,6.699470890492165e-06,3.8658159340343445e-08,1.5306250299662594e-05,3.55878185791525e-05,4.1482347645782625e-06,0.00011987740202989983,1.4829352561029907e-05,5.541029173272705e-06,1.7831497074460856e-06,1.482777353789544e-06,6.494979086113517e-06,2.2314763737041332e-05,3.040942142540359e-08,1.6855387383607479e-06,6.494306412641038e-07,3.292292262546681e-05,3.64574299949183e-06,4.5776319579360347e-07,1.8317077081775324e-06,7.839923410468685e-06,7.85644976630806e-07,1.5198484026868186e-08,9.82441850094773e-07,2.899186868354775e-08,1.234344894296413e-06,1.2324376017502914e-06,2.1694895213641985e-08,6.295263075273283e-07,8.021130999402715e-07,4.993586566026664e-06,4.3179226505429824e-07,2.1249939585743505e-08,1.8147185976147284e-07,4.627137344836996e-06,4.797871850925617e-07,4.039670087330194e-08,7.176337346592732e-08,4.6634543648949034e-07,1.3263690190612465e-07,1.5823854826457762e-07,2.954615885286671e-08,9.423743398961903e-07
4N1P-1,N1,0.0,0.0,0.0,0.0,0.0023290692557007553,0.02432143884007454,0.031422480642711914,0.23648024550110325,0.0024436676345120922,0.023477974578980154,0.014826334321989876,0.008070651381290261,0.0006672940975867014,0.00016347015172479828,0.1900187370768851,0.08814593213578004,0.10847925250722001,0.07836432302034524,0.004894684882735145,0.02634883206259886,0.013123832478838082,0.04523751161309475,0.10378935901742325,0.006736298360257464,0.012757784411319584,0.0002778850535962718,0.047838684789769825,0.001526935782232064,0.0017112201226092694,0.02041527267741805,0.028663596445441808,0.001665280755364762,0.003237644500344139,0.0001481075659928166,4.20988482714435e-05,0.004248577782974827,2.82631494252783e-06,0.00012274034730763717,0.0014764479937801056,0.001000858180702835,0.0002206891899394492,0.0008352089765706339,0.0003923610140064149,0.00021335187961812885,2.8643876015088665e-05,7.477112604337144e-05,0.001068746947300303,9.679050894106922e-10,4.453999145370702e-05,0.002954776892052813,2.5929448894235207e-05,0.00010729984055624087,5.2752545121048655e-06,1.3459096090961964e-05,0.00015780891892891447,2.6484396103310104e-05,0.00011413203012677897,1.8297672013112276e-06,8.12599264365943e-06,3.1320072999108106e-05,9.948779994051193e-06,9.03931271367675e-06,6.694282550512298e-08,1.9458365807523137e-08,0.00010083456298626281,7.113055428220605e-05,5.689489922522384e-05,3.0434182602068205e-05,8.22376686397952e-05,5.691468278223866e-05,8.828230346757948e-08,3.9352033995854185e-06,2.483171014144858e-06,3.0360349514424456e-06,6.349515173198483e-06,1.8776535881670497e-11,2.5813066397706308e-05,4.2064132950159205e-06,8.514920450952701e-06,3.2442231123752663e-09,3.064080705295069e-05,4.043362178696164e-05,8.121223199264449e-06,5.582315107943714e-07,2.575636053103736e-06,4.019396338961201e-05,0.0003371114766719252,2.422204183893939e-07,5.0450798033008226e-05,3.394862168715207e-06,7.39792469017786e-05,2.2881219838843947e-06,1.7880511720136383e-06,2.7987989821287584e-06,1.708258237309579e-06,8.89594415642847e-06,5.947922952609375e-06,9.804080436381923e-09,3.1665508748446314e-07,7.699857111020947e-06,1.1838128582741803e-05,3.364328760468993e-06,1.5166048767945028e-06,5.485670500071649e-07,4.4953324174201725e-07,1.2645892231155642e-06,6.107922003728561e-07,7.507422568053812e-07,6.719665557319843e-08,3.715464707010341e-07,7.875205019214349e-07,4.773939150659601e-07,0.00034727687098579096,0.007953855570779211,0.009329152960990683,0.0036873688318657116,0.0003227326249222173,0.000275559274663717,0.0017064897566698711,0.002499069035045043,0.009289963033116688,0.005059078564409125,3.0072070526854233e-05,0.0017777599859754023,0.00017424683099798166,0.0031306930684062984,1.8870030684681183e-06,4.7880631561803e-05,4.412484999605226e-07,0.0011100801803052285,0.005189464653658771,0.00013708835689341115,2.7422726708525857e-05,0.0008336659044774208,0.0027493102226494592,0.0004342888039408077,0.00011546491070002496,6.70658476309427e-06,2.4811599122598338e-05,9.162477621860177e-05,3.7429220035356536e-05,0.0016498612293465165,0.0001435613280542647,0.0025020701837670245,0.0019547108510815647,0.0001611843410262992,9.145185191750116e-05,3.395912262860179e-05,0.0023617423329191922,4.0265254505289505e-05,0.0013496839653535098,9.125248772345884e-05,0.000456192992405402,0.00039466283633271537,5.100170392902115e-06,0.000230757204261689,0.0006339235571584112,0.0003113760649924302,1.6750416786948108e-06,1.8247676833116344e-05,0.00012479589891878362,2.4105740581870094e-05,5.793752748495251e-05,2.492609725290862e-07,0.0001958024542672021,0.00010214999275914849,0.000181205104687443,2.7321639775035322e-06,0.00010410088702705877,1.721330860116055e-05,7.261935290880928e-07,2.254404448631675e-05,1.799196245322321e-06,3.855394048146721e-05,1.3240410616788267e-06,3.59296886465188e-07,3.821431894346361e-05,4.252369123491917e-09,5.191785312774755e-08,5.701741658636905e-05,5.760566681334289e-05,2.101170941859465e-05,2.040945779824277e-05,9.434687883391746e-06,4.7062088719407313e-05,3.66477256723563e-05,4.5315520136313125e-07,1.3212364198267323e-06,5.750603615517491e-08,2.9634460005922847e-06,6.698026425011605e-05,7.894960835841403e-05,3.5329552052765223e-06,2.236441392966526e-06,8.573307634041072e-06,8.11554422908145e-06,1.4581084006870526e-06,5.373973865907544e-08,2.5960203986485908e-08,7.246470519195469e-07,6.015967424222168e-07,1.2047521080749135e-06,4.5147360627773025e-06,1.761984385062476e-07,2.7294506632635773e-06,5.580011261940854e-07,2.2620467652334497e-06,8.620223273059224e-05,2.0683686985378813e-07,0.00018275426860991928,6.256686817085466e-06,1.3859528098514318e-06,4.959659523073867e-07,0.00013484960097587262,6.558426394986938e-05,1.5116485855282136e-05,7.726034213129118e-05,4.6928423974135214e-05,4.962439437150579e-08,0.00011312157087561836,6.912968062877667e-06,0.00012894864112888982,9.535112262071266e-05,4.5415364010814585e-05,1.7227675115361052e-06,6.29648859393761e-05,3.641248200914049e-05,5.9108245538119775e-06,0.00011281137546381714,6.163358934330176e-08,2.041391259233194e-05,2.552392273624804e-05,9.866830197324816e-07,8.756732363668362e-07,4.827079648439536e-06,9.386211262008004e-06,5.317165467255691e-06,1.5373751920400025e-06,7.599757045895217e-09,1.3308204191986306e-06,7.176903471517448e-08,7.581868672890124e-06,3.502544318578771e-06,1.9342011334799736e-06,5.762814851095754e-06,9.032172192391386e-07,2.816373566805197e-06,2.578313016643463e-06,2.916577407585663e-06,2.9476507368286775e-07,4.273765296103349e-06,1.6087877370285497e-06,2.742851057391249e-09,1.2585807951381867e-09,1.4381560822229744e-06,3.7880540633139503e-06,2.1626789603601537e-07,2.077613889817087e-07,2.485693966214342e-07,3.6381756673975474e-07,8.1252021688627e-07,9.404108036736858e-07,1.981642464787825e-06,2.8868043151497602e-06,5.006279835129135e-10,1.9617997419896227e-06,3.3518610109695146e-09,1.857458755694097e-07
