 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,H18,H18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,H25,H25,N26,N26,N26,N26,N26,N26,N26,N26,N26,N26,N26,N26,N26,N26,H27,H27,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,N29,N29,N29,N29,N29,N29,N29,N29,N29,N29,N29,N29,N29,N29,H30,H30,H31,H31,N32,N32,N32,N32,N32,N32,N32,N32,N32,N32,N32,N32,N32,N32,H33,H33,H34,H34,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,H38,H38
1N1S,N1,0.0,0.024071085210942922,0.00048404039180938163,0.0004109112234942369,0.000633341667675591,9.393738473950641e-05,0.0008743516640983273,0.0012626614978270556,0.0008756778682592614,1.1258905605243674e-05,7.095113078983695e-05,8.813143282532243e-05,1.0181637441764035e-06,2.0189423797487005e-05,0.008152562678375608,0.00133874408913226,0.008167196470055371,0.0014032933994587715,0.001241195566227704,0.002083473710443151,0.0007096711833005642,0.008161973311564541,0.0003898329208091855,0.0005749882525807326,7.155532932712205e-05,0.000538471674720542,7.508102086717372e-07,0.0001735928547536847,0.000344965806509695,2.1478829198562366e-07,0.0005548159696285582,7.701297027817855e-06,1.2891339806087032e-05,0.00012210803180967567,1.488729721199622e-05,0.00013715607229181082,4.409767486746041e-05,6.16773004269433e-05,0.00012384459843106654,1.345073333580693e-05,7.381304762588137e-05,0.00015619063128258226,3.260047660191834e-05,2.9200383917238337e-06,5.667749554394419e-05,1.3686773718601941e-05,3.9392517514336145e-06,4.4930605657328426e-05,9.945495713536978e-05,8.924592752368454e-05,8.14234536528069e-05,3.097625311809793e-08,5.197662312841911e-06,1.9800300345318433e-05,2.0197815351785664e-05,5.1025320890740744e-05,5.284187272014407e-05,2.0762290759757107e-05,8.962481945706813e-06,8.147845758310623e-06,3.5741810593403756e-06,8.547568861871913e-07,4.004010622532528e-06,8.86637617353303e-08,3.6916560866573356e-06,6.944800180208599e-07,3.3479614747200515e-06,0.00036077826122515866,3.860265081204184e-05,0.0001828098598544159,0.00012257730463582917,0.00016797810153024173,1.1337583634807302e-05,2.4653653961648203e-06,5.862689017588352e-06,0.00027095947462862924,1.981958730401523e-05,1.991555799851774e-05,5.348006770822256e-06,2.7323782717525447e-06,3.491789884024765e-05,7.900315020070714e-06,2.999770709277705e-06,1.1998798079559947e-05,7.251323097356988e-05,5.302050431987837e-05,1.858920419373078e-06,4.904841310882091e-06,1.9899004372492257e-05,7.680847291524628e-08,2.344327487691089e-08,2.125764839364108e-06,4.571180543561093e-06,1.14761142255837e-09,1.4520816057073116e-06,6.528757826862464e-07,2.2644793387593953e-05,0.00012531937682669358,3.3228809575902574e-05,0.0002617518018561693,3.543261850302848e-05,1.4601076905762511e-05,0.00010213846400763948,9.51379732883062e-06,2.7149263286396774e-06,3.7060073176942154e-07,1.8072462357909824e-05,2.7401372995616846e-07,5.251316818222218e-06,2.018907293968586e-06,1.6530378265988688e-05,0.0006686239951796402,4.3385124826045285e-07,1.4150190776440752e-05,2.3532847274854163e-05,6.03264223975053e-06,9.402120304535799e-07,5.243175922320376e-07,1.0812485441435982e-06,4.988052858090342e-06,3.3716380887227615e-07,3.1480190782751105e-06,2.463546743686207e-06,3.791264534536154e-07,5.929933427906153e-07,4.8484177200824874e-08,2.151002955530501e-06,2.0340435401555723e-06,4.821644866703778e-08,3.6028705796553595e-07,6.317005614153715e-07,1.3038105040052983e-08,1.0387166704539652e-06,8.885747249109954e-09,6.81967549098772e-08,1.6327992624631804e-07,9.671311151926432e-08,2.1711640094124185e-07,4.2568079713922735e-08,2.30525309133367e-07,1.7410250657823312e-08,2.324370250994523e-07,1.2701142870774618e-07,2.2836954971516832e-07,7.245048621040695e-07,2.3202031029789794e-07,5.1912008136589805e-08,6.617863812508062e-08,6.111639749839526e-08,1.7550792930087766e-07,1.0779493564427867e-07,6.862159085407882e-08,6.678185471287179e-08,1.1544631917104198e-10,3.003176063387514e-08,2.0560136981817578e-08,2.2607860306056438e-09,3.7765734983707944e-10,1.68501201741611e-08,2.0321379440302323e-08,7.680516556085593e-08,7.759873410506657e-09,6.269114383172791e-08,4.04874045845105e-07,6.934366969524319e-11,8.509553728330843e-09,2.2337379057546514e-08,6.9526511214945685e-09,1.0410698525475937e-08,1.1927436815994952e-10,3.94665389258364e-09,9.464662387159706e-10,2.5634754763359524e-08,1.736755850245686e-09,3.04870331757634e-09,4.6036636169866085e-09,1.1129011046051573e-09,4.699696742882509e-10,5.919326584447049e-09,5.467018837634896e-09,2.0311661241834145e-09,5.505647049375284e-10,1.954979234053411e-10,6.944778085937742e-11,2.206672244930985e-08,2.6121684593150007e-08,1.2474943078544243e-08,1.9980146426235024e-09,1.00898320809506e-08,2.2435629132289137e-08,1.1275581135450352e-08,2.0625509633553918e-10,3.3179728409216125e-10,5.339021447170467e-10,2.2274268540734e-10,4.441679940514476e-09,1.0627509983152095e-09,1.5803742758890849e-09,4.618586069149444e-11,1.5923733442946286e-09,5.509241263190745e-08,6.144475794833681e-08,1.5460262847710737e-08,9.783527987750062e-09,1.0411693396328303e-08,4.583792456713809e-09,8.816617103057922e-09,2.881907934515482e-09,1.3118450770122081e-11,1.5253579066509815e-08,1.5026752064883908e-10,1.6681126868700602e-08,5.317194740062092e-10,2.6068079472807426e-08,3.3012063527237956e-07,1.8603528162408622e-07,6.574827127181493e-09,6.64018839913183e-10,3.987299024288404e-08,5.6277853044406356e-08,6.35021755179821e-08,4.585916826838066e-09,2.6146605811017132e-08,2.3214058036957752e-08,1.3570815027286187e-09,7.000134499834942e-09,1.0761028623740287e-07,1.2824776041142627e-07,5.1750106422332465e-08,3.819385263614805e-08,3.7707328925939976e-10,7.702523063812805e-10,3.3194533788361014e-08,1.5551456788998053e-08,1.755213752119289e-10,2.6065816172149425e-12,1.0232022118472628e-08,6.025434373668759e-09,3.5431657607887246e-11,2.0280305212949656e-10,1.2739437282860422e-10,2.893611267262841e-09,2.2305634839181465e-09,5.1193993488851675e-11,1.3806285004136498e-09,6.937694863040633e-10,3.8109071454073273e-11,4.941247411238692e-11,2.6757888355044557e-07,2.0814728134421756e-06,1.5988075252604261e-06,1.4530949465907383e-07,2.665069205320947e-07,2.822569111771145e-08,2.1355920016841168e-06,1.6055075602317004e-06,1.0887541090909281e-07,3.4707811125134214e-08,4.854893096983837e-07,3.0515726029411994e-08,4.8479677550172795e-08,1.0066817934806238e-09,4.593513655420933e-07,1.531044091507283e-08,2.5595703798675373e-06,1.0850741016810161e-07,1.6165667693357477e-08,7.966777313406226e-07,8.993632690801334e-06,2.0233347441944716e-08,1.9621716429440994e-07,3.342510880716132e-07,6.134648988798119e-08,4.7403012598534744e-08,2.644391966510895e-08,1.3458652442510655e-08,1.9470829532020062e-08,9.263917166713043e-08,2.4212352944807947e-07,4.1482430201966736e-07,3.1861464577787046e-09,1.4769822120896947e-07,9.1061856721808e-08,1.329297760754855e-08,1.1175599334833919e-08,4.195332697909393e-08,8.47696801642428e-09,3.944882503992275e-09,5.711760772686425e-09,8.495756043114255e-10,4.0716516824801374e-09,1.63312385836889e-09
2N1S,N1,0.0,0.0,0.010372436806769691,0.006163637602163874,0.01595074827050258,0.26603141935820407,0.018363785125706578,0.016044468286361635,0.024112392064049804,0.00019990561797000872,0.0016282696956855247,0.003443069864484949,7.388823118081866e-05,0.0010830833837658371,0.11129038108252765,0.16105932955310864,0.11189331834676475,0.16254380697549742,0.0036030577585597356,0.004876499731629291,0.006956473349328363,0.08552260582941074,0.0033877980026191246,0.03970651409047843,0.02226778357261061,0.18740250973159878,0.0034785646352930577,0.00968818424496809,0.017643270580651738,2.679801027793971e-05,0.030704904031203517,0.0005570877524785356,0.000256830704945088,0.0019393682522035327,0.00016521902903843255,0.0019263690483608542,0.001165619731030798,0.004152471387230072,0.0033214314617633356,8.511309546044288e-06,0.0010623956740860585,3.439564238361115e-05,0.00022643077953432567,0.00025851474470406366,0.0009683086604388436,7.790379227801125e-05,0.0001782616920655844,0.00028201194730104184,0.003407444754619071,0.00319310678111151,0.0019915469830862342,0.0006210590605144617,3.3129425183187067e-06,4.939087545663412e-05,0.0005329424341478095,0.0006699433679764333,0.0011805989335242906,8.632853622758674e-05,0.00038863788517495834,0.0002790668736500912,0.0008328786994673543,6.208742487023855e-05,0.00010910256056884116,7.437692670642093e-07,0.00024357195245516827,8.030702072225893e-07,5.610775494035991e-05,0.0046488560275261825,0.00021190391331882275,0.0024231626191331124,0.0021524896197036014,0.004897211311741589,0.0004674503529105145,0.00036924995431819596,0.0005049801147865018,0.0021220753605883935,0.00011009324253130615,0.00014299630580727474,6.26089630229032e-05,6.342128902803168e-05,0.00036573875087886343,4.572221517396002e-06,5.840450564065236e-06,0.00014093661871150687,0.0019987371841203583,0.001478351065662853,0.0001585585367558373,4.534473570272368e-05,0.0014656672622801459,0.00026351984591999056,8.143595685838889e-05,5.014295013827663e-05,0.00014143499883889632,3.072842307050294e-06,1.2600858156908146e-07,1.2843720865962638e-05,7.849647338820098e-05,0.0011924513817422877,0.0005234327309513453,0.004978778735562184,0.000847854565289019,0.0005297208690908661,0.00017879030406264818,0.00018236024475770662,0.0002031748516388987,4.1394681068229744e-05,0.0003612151209859693,1.3873139980358218e-05,7.341624527623658e-05,1.1323062700796527e-05,0.0008966484297023847,0.009108779207439355,7.574180017178023e-06,0.00013690006066768845,0.0005913667659678268,0.00015376105697839648,3.732919928856049e-05,1.6489246750239772e-06,3.338724871859711e-05,1.494527594347872e-05,5.22300172889345e-07,0.00020058313881299306,4.653664331866203e-05,1.6862471809320212e-05,1.5256011449693574e-05,1.2522978480866698e-06,7.162074506306126e-05,0.00011350433572365759,1.0548952988909122e-06,1.3439965327322057e-05,3.762667081685933e-05,4.731935198343251e-06,5.8242227621185805e-05,1.1720411325910618e-06,2.883261326136477e-06,3.2705944619237926e-09,2.1083807649091568e-05,1.6013508360668283e-05,1.5108353088599813e-06,5.237138923641638e-06,3.972314249978126e-06,5.498230139178162e-06,3.316847401624301e-06,3.915531202380862e-06,3.449228155893991e-05,1.3628022063283396e-05,9.441100901064203e-08,4.343701530462596e-06,4.0948902726434255e-06,4.1878222427627065e-06,8.069736699312102e-06,8.362607362144558e-07,2.2715911729420668e-07,1.7930658224862839e-06,2.4498886919133156e-08,1.4631875508985814e-06,4.90055440449666e-07,3.1324599669702025e-07,1.5451111747832869e-06,2.485346858316362e-06,6.695634159115116e-06,3.1278944727652913e-06,6.643969255648585e-06,1.2537628959474745e-05,1.964235440965467e-09,6.354556436605208e-09,1.0163551875663757e-06,2.7120541545855303e-07,1.7922447081986093e-08,3.466067877155865e-08,4.799832087343248e-09,2.0271824663353755e-07,2.2366464236256434e-10,2.0199484729310768e-07,4.736481074019139e-08,7.169028637399322e-07,4.880838377907537e-08,1.1639681041231142e-07,8.637057975491302e-07,2.7794687706972354e-07,1.588181142153644e-08,1.361195600679821e-10,1.2081495803784037e-09,8.086636693604987e-09,7.15069521373124e-07,7.503468739677999e-07,4.697869697700696e-07,8.904510462315329e-08,5.075859133008009e-07,5.183071665193495e-07,1.3555548816768237e-07,2.9562772896341016e-08,2.4036830970075584e-08,7.435995463822564e-08,7.81941178473744e-11,2.480918543934507e-07,7.440710270145701e-09,6.288324216896513e-08,1.0701903807586177e-09,2.1073682798800064e-08,1.751863521803898e-06,1.6320307434369852e-06,3.397507382096876e-07,5.732429362304003e-07,7.903916787732612e-07,1.656796451143805e-07,6.400872374356936e-07,2.7977223404640483e-07,7.816135738636376e-09,1.1768249741361814e-06,5.486442078428411e-08,8.085429463733362e-07,2.7564974747207316e-09,3.295614847687034e-08,1.219241677929972e-05,3.90839435215895e-06,1.1509093011952132e-06,4.780726219344444e-07,5.57691213209921e-08,1.7007292774096072e-07,3.7580721450325427e-06,2.4110821694733886e-07,2.0353115803839472e-06,1.3827048221948246e-06,5.236799904828615e-08,3.296363564331273e-07,3.084702806521733e-06,1.1754385909057419e-08,1.8580361555997627e-06,1.5125707437668723e-06,5.551406001558234e-10,8.014693353430857e-09,1.1744772625554845e-06,6.002910222235869e-07,9.794436373056215e-10,7.903664389630194e-10,5.08377244745617e-07,3.6636428379921426e-07,4.942606324220833e-10,2.5498682720836996e-08,6.670225261018459e-09,1.7880177316520474e-07,9.870288764091129e-08,1.413316241816176e-08,2.936329490665912e-08,3.231808554104987e-08,7.462506168565142e-10,4.512027196312829e-09,5.695284730489192e-07,2.6772359851268135e-05,1.9494870337144476e-05,1.9992497906073936e-06,4.417876007689614e-06,8.048517008418798e-08,4.982794191876749e-05,1.740083472778764e-05,4.371283415238736e-07,9.187490879192239e-07,1.042325104072539e-05,5.945620158431808e-07,7.077755379558681e-07,4.887683571208612e-07,2.7876832531248397e-07,7.052640755844664e-07,2.9773409235822612e-05,3.197796196729996e-07,1.0690451235362275e-07,6.219158997566865e-06,9.395889893015763e-05,5.331764540983386e-08,9.299033321141792e-08,7.780973322324414e-06,1.8762631071034264e-06,9.202227828630782e-07,5.664955786688353e-07,4.5149200156302527e-07,5.219412013701685e-09,1.4359539912689456e-07,2.5292021232914408e-06,7.929453454735835e-06,8.073865576108119e-09,4.7646064649242703e-07,1.4232186291707194e-06,1.3746550568960458e-06,1.5759091365197264e-08,1.2918112202164878e-06,2.3718676533945882e-07,1.4370119960638306e-07,2.861387902175494e-07,5.2559340435465174e-08,1.7544484443021702e-07,2.1805515171280376e-09
3N1P+1,N1,0.0,0.0,0.0,0.0037119448155240597,0.02165857681999528,0.012626032021950895,0.24338727221834677,0.0048394052037195046,0.02595599671742921,0.01041794269592411,0.009717472446770792,0.020316918203912904,0.01705565223137695,0.00021179932769932464,0.14171081323089973,0.08099196835183298,0.26972329617020874,0.143007390448743,0.0010362564562114152,0.006265965191436518,8.981833901211544e-05,0.039225003741010234,0.003281887723952881,0.0010789640276951395,0.017527053371620305,0.01706523141731031,0.0030542193702789433,0.005558737197082886,0.026948154643148925,0.0007364984149655918,0.005007030702947279,0.010674697862638638,0.00840648171007885,0.00300105945069129,5.948225294583054e-05,0.0018164294892022426,0.00020449092927865564,0.002078894086023464,0.0026921154136831937,0.00016847349809978596,0.0010117710513206646,0.00022708510947788696,1.645676483974512e-09,0.00012131205967702563,0.0006055893555614311,0.00010656566936395606,0.00019599650664070545,0.0010715634865525736,0.0020167492956923994,0.0003355647458200828,0.002855396309515257,5.2857370089309796e-05,1.175887551774224e-07,2.3851045864109466e-05,5.285923921505287e-05,0.00064940536465663,6.322369199951439e-05,1.8147068949758705e-06,9.560640503281093e-06,1.557716730760106e-05,0.00011573086653093867,2.081579781876286e-07,2.9213057418431276e-05,3.477195109624631e-08,0.00018875374189408767,0.00020547455335306886,3.247215650326041e-05,0.0030346765921178687,5.7742832850760095e-05,0.003937039740295578,0.0016703948536811453,0.0023308893661595498,0.0004495980384633391,0.001537439355285386,1.4374636644998162e-05,0.0005177062614043493,7.132305495094471e-05,0.0006522260817680703,7.067029832352745e-05,0.00032011992357139363,7.2900376051343585e-06,1.269860639308007e-06,2.3788123137968853e-07,2.4327079319874656e-06,1.3405392963239393e-05,2.4068667276999633e-06,1.3714791011754102e-05,1.368779501786932e-05,1.3008204051701e-06,0.00011681630592352832,7.845579200083108e-06,0.00010292907583120403,0.00026793881621833826,3.686794270518767e-05,2.7909596318931307e-05,2.2920102330736825e-05,0.00011113431130849172,0.0029889480000893087,0.00011721767479944134,0.00824036862845956,0.0005227201816433436,0.0011857841674229874,0.0007203880683168684,2.199388595602869e-05,5.702083511582856e-06,7.100688501648911e-05,0.0010595525638590342,1.6490725009976615e-06,0.00023485600362871395,0.00020264552961335447,0.0001928754712015035,0.02142495550345913,4.060248308901393e-06,0.0002237755292195942,0.00043621549905781265,0.00016354691756204076,7.513968417693917e-06,9.840484205270172e-07,1.5770356231570304e-05,0.00010096586648344896,1.0912565801213248e-05,0.0002465677893528362,0.00034217089946642076,2.4675461318235392e-05,7.419746889936185e-05,1.3979314750223182e-07,0.0001680828343433305,0.00016395930052715002,4.5492232314536807e-07,9.156809981369918e-06,1.3473367120653279e-05,1.309252417591722e-07,2.943621798667806e-05,2.9427720127372936e-07,5.391561153089697e-08,3.7445629903487543e-06,1.1518282480693642e-05,1.2649136893472246e-05,9.886056080432581e-07,1.0219202178918252e-05,9.259921898152612e-07,2.0663154523647975e-05,6.4294634647410476e-06,1.2628069915532336e-05,1.763674362420531e-05,5.1699292846763e-06,1.5199164593582282e-08,1.5219626980922385e-07,1.5101283201701676e-07,8.849765196217163e-07,9.008492152240422e-07,1.8584788494813154e-06,3.297610745356394e-06,3.636086152170037e-07,5.940120062497556e-07,1.0375990817657055e-06,4.45945282923077e-08,5.246742540432336e-07,3.03121627576175e-07,1.596693126604265e-07,3.483661279446437e-07,1.2604781707281631e-07,2.3285002770379037e-07,4.484001942639537e-06,1.4791745384101773e-08,1.78271636741556e-06,1.2726976450494476e-07,1.0081074552914515e-07,1.6101619246811083e-06,9.13885194187003e-08,4.326104368068684e-07,1.5285487009464305e-07,8.007651408625804e-07,4.0200408135682153e-07,2.0358257524222267e-08,2.285105882293692e-09,4.054780533557789e-08,4.7038781314512335e-08,5.5392030517964486e-08,1.1814090283834844e-07,1.247860650366306e-07,2.715492191107671e-07,1.1395906440725412e-09,2.8805954066513095e-08,4.505640749385975e-07,2.912016050515831e-08,2.0021174051976232e-07,5.519451118374263e-09,2.1912276348956539e-07,3.1072522332920016e-08,1.2477344490946507e-08,2.598890838090284e-07,1.7881784719619986e-08,4.529481523185552e-08,4.5625337730115234e-08,8.230716885826439e-08,6.413304998176272e-08,2.1150366347200134e-08,2.962006195872391e-10,6.206185343415882e-09,3.837615514257209e-07,5.865416063954854e-07,4.915920293058207e-08,2.5489410582224536e-09,5.648929635171385e-08,2.5091489730399985e-07,2.0236346376378833e-08,4.024441491168318e-08,2.2864556470381103e-08,1.553775665907864e-07,2.589992598167612e-08,5.166090391028888e-07,1.2752315425856864e-08,1.254596120325857e-06,1.826459091081034e-06,4.15076147453064e-06,8.994645916970967e-08,4.993066538006019e-08,1.1373958619387281e-07,9.787059038757207e-07,5.771627797912515e-08,8.521871874833664e-09,3.834129456148361e-07,1.3503347284782308e-07,2.612066301033167e-07,2.0461371263991168e-08,1.8024462238308558e-06,1.3456961756919128e-05,1.942336740334838e-07,1.4255603719703913e-06,1.4601870823582885e-09,3.7211310033313794e-08,2.778124952307337e-07,1.0947662065774466e-07,4.814955101295482e-09,3.475309950928818e-08,1.0822313223357583e-07,6.814004382960093e-08,3.813842575084436e-10,1.159174978226929e-09,3.13888959269093e-09,2.0439385073345306e-08,2.9540701440566863e-08,3.968020800826366e-09,9.043227056082515e-09,3.010376214973576e-08,5.2378101855765635e-11,9.94153515065932e-09,2.831157053684308e-06,0.00010223260896857767,4.931135025332267e-05,1.0231945278160737e-05,3.230606206106046e-05,6.131635916339917e-06,9.738752902821446e-05,2.0254275233888563e-05,5.199197063987526e-07,1.8726401336044418e-05,4.806358978193259e-05,2.295013653563771e-06,6.559930071148301e-06,8.90765112782077e-08,1.9478076531687094e-06,1.5997962263814003e-05,0.00016508310786322866,4.110137124868629e-06,2.2184154446769355e-06,1.5887590406382657e-05,0.00014498123246431405,1.3851479874205097e-07,1.3163845292485377e-05,8.064786858552608e-06,5.769692345891642e-06,4.1250639828405156e-06,1.3512414860361588e-06,1.9046740489248037e-06,9.658779887011804e-08,5.386225064629713e-06,1.759445564264439e-05,2.355240907814249e-05,1.4837007413781578e-06,2.9034911626091287e-06,3.716824709787403e-06,1.505290488257316e-06,7.026539070587035e-07,6.180875984362899e-06,1.1061889344521347e-06,1.992240830750447e-06,5.535025742187116e-07,1.0856624199639953e-07,1.5762133820373947e-08,2.483745638048873e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,0.00987382952514082,0.010823860280281927,0.003434060767296465,0.28896685727983584,0.01405958672309593,0.017690051662864414,0.030592632343055426,0.00017395361061978143,0.013116952709804286,2.5452931839975435e-05,0.003412499614773523,0.0062319262319503466,0.16579612043975622,0.10911891851969857,0.013482485216699924,0.08485307274026033,0.03149348259102425,0.290096391505108,0.02563848884115094,0.034172582604618196,0.014025053131130338,0.10770684293909927,0.015521124036447453,0.005605738606889288,0.008434203487026393,0.002727269914863939,0.011958995431801789,0.016192488284735962,0.01313247002621365,0.0017110536513862407,2.4160945231832542e-05,6.15185399177598e-05,0.0010452948786685567,0.0005163951279056889,0.0014205362891526185,0.0002457879705608512,0.00022047493372356897,2.46966629369183e-08,6.126316174359658e-07,4.711674477464456e-06,0.004250530680854014,0.0002833667317054811,0.00025693946380878074,0.004878122551947417,0.00503137244619678,0.0020620707726535237,0.0006942632849198382,0.0005620584409222751,1.6388058001748362e-06,2.609707832057495e-06,0.00014223205691310525,0.0005559307255045276,0.00016439645379096035,1.379792775146882e-06,4.145081914597171e-06,3.4497112301412614e-05,0.00022597845991922938,1.946615525727502e-05,0.00016197436838205626,2.0466889988135506e-05,9.767257189507994e-05,8.151790646926393e-05,4.7207400446058756e-05,0.002087594660266756,0.00021266763482419293,0.0025263177534382564,0.0023089567702387903,0.00279234448782395,0.00052747719058166,0.00013546254109009226,4.252943509808205e-06,0.008798726022362313,0.00015078342427532476,0.006075106392062324,5.972083186933652e-05,3.217455878901099e-05,0.00355408124400447,0.0006857242835296429,3.5670072406013276e-05,0.0010960651973155322,0.0028074400262791954,0.0034260902511813462,0.00018541801009686054,9.754213227175512e-05,0.0007531462701346747,9.107016527520884e-05,1.0424281577936512e-05,1.1943202883113457e-05,0.0003639026852011451,9.53204013702802e-05,0.00011176348118158153,0.00017493947652957864,6.412652358234183e-06,2.660242605712071e-05,0.0007618675298344257,0.00024519279256818294,0.0005908918392618645,2.6152284572589224e-05,0.00019287536544077,8.090287062101353e-05,8.801780983880292e-05,6.333940521718873e-05,2.2038537748070297e-06,7.937859299200767e-06,6.313115003875325e-06,1.3134421172456001e-05,0.00023341554035649636,0.0026198457526938057,1.616130315129638e-06,5.8213516047622704e-06,7.400345708319378e-05,1.0664933009163491e-05,1.6354112890137884e-05,5.683373029974348e-07,1.168370618387371e-05,1.8788270761405101e-07,4.6642213114012065e-07,2.1700166952243194e-07,0.0001001345369666673,1.4500061023658972e-05,2.7932125643115313e-05,1.022137312856053e-05,5.702792905593057e-05,8.707026655230266e-09,2.4358640371424656e-07,6.237459503122267e-06,5.943293811316863e-06,1.8333377234114323e-06,1.6561157766936674e-05,1.5032091305045014e-07,6.735174009619982e-07,1.943820601368884e-06,1.7227445705536581e-06,9.550491160137398e-07,7.926095151322698e-07,2.5098825084945986e-07,4.2164369373765e-07,5.905409087514357e-06,1.7605411635202017e-06,3.297829086257309e-06,2.8060724317491292e-06,2.8756035659327495e-06,6.96028945590399e-08,4.619782686621221e-06,5.5287540705606375e-06,8.859085919077359e-06,4.631171441449311e-06,3.0116477844899237e-07,2.4678840571112914e-06,7.704444248801678e-06,5.170724159953011e-07,2.3999794152018694e-08,1.50615167004986e-08,1.678581065700513e-06,2.157551461934304e-06,1.2906670454615465e-06,3.4010674543338837e-06,5.154604493018411e-06,4.746641105057847e-06,3.283962020494968e-05,3.9740284618616784e-08,1.6029572065257014e-06,3.1048184467863393e-08,4.13770750995468e-09,2.5387421760392215e-06,4.6412072229884416e-07,5.355912469084956e-08,1.4893229129953056e-06,6.844741218259287e-08,7.021059733602897e-09,2.696787984035609e-07,5.87936632490127e-07,1.21232202054955e-08,9.02515817635674e-09,1.3747605853708933e-07,1.952010020289663e-08,2.7499410526488077e-07,3.090982829689892e-07,5.236897582250322e-10,1.2097964408042117e-08,9.452056257686081e-07,6.617652847928923e-07,9.549313038093032e-07,2.125640721217792e-07,4.6842805767610685e-07,3.694950501120786e-07,7.211857555589063e-08,4.4191649273273015e-07,2.694724443585983e-10,1.4673874138004805e-07,5.879998710156542e-09,2.1537790662051748e-08,5.604338459974656e-08,7.878586671949961e-11,1.6548487025147551e-09,2.1736217270529323e-09,3.7710679023916782e-06,2.914189210834195e-06,2.8177894240144497e-07,6.538321661864188e-07,1.8169741209383972e-06,8.442440542211216e-07,1.255492217300258e-06,6.880442335877035e-07,3.340350218650201e-11,2.1018749207790677e-06,2.0665602118441484e-07,3.5178727997298154e-07,6.684872699835864e-08,8.012523782241487e-07,1.7523670958308202e-05,1.1618954540715265e-06,4.090569190040583e-06,1.7509862826337041e-06,4.139942904934912e-06,7.030789769935097e-06,3.151190686612182e-06,3.30020178074264e-07,5.119378707174604e-06,4.221825578465399e-06,6.36232702744266e-07,9.455235372435311e-08,1.336322086409325e-05,8.8071502331033e-06,2.66062144316237e-06,1.8148140772389354e-06,1.9993140476515237e-10,1.4715907159512653e-08,1.4692075236411029e-06,1.0068774782823198e-06,3.306929530211278e-08,1.4627228317465324e-09,5.06701637537077e-07,5.314894737651343e-07,1.5215097626253282e-08,1.8780015498265357e-07,1.5244130180391835e-08,2.9463264983320414e-07,6.12602335525736e-08,7.936751367232375e-08,1.5303669442801038e-10,2.266611787149486e-09,1.1899756735544997e-08,1.950739036971072e-08,7.689435823632351e-07,1.4328135003349729e-05,6.510607640564103e-06,2.5109403734013824e-06,1.2162668476811689e-05,4.905470128768741e-06,2.74421444990125e-06,7.700725288550814e-07,2.304261870644808e-06,7.633393925177145e-06,7.742228327112244e-06,1.02594888695684e-06,5.3614261332768365e-06,2.131022203144539e-06,4.157708570762253e-07,5.795152067555875e-06,3.76138120130598e-05,9.440298209817399e-07,7.880013706440536e-06,1.4708152487052928e-06,1.3322677153482232e-05,2.727111003686389e-07,4.601720738683923e-06,9.538492551364186e-08,3.3024652590363246e-07,7.73580950408359e-08,4.723348423496532e-08,5.036404771008307e-07,6.293925736144956e-08,1.5626055196449329e-06,4.742587941475307e-06,4.807941422768636e-06,1.8537186812217499e-06,3.916204289744485e-07,6.699749683924949e-07,1.624115393283887e-07,9.599584989139487e-07,9.097182500639178e-07,2.0018885127370822e-07,7.984140801831074e-07,2.1458785615102727e-07,3.2468811417274424e-08,1.3672024357092027e-07,1.5537119930630894e-06
